,EURAUD,EURAUD,EURAUD,EURAUD,EURAUD,EURAUD,EURAUD
2013-10-29,1.442894,1.4372864,1.4209595,1.4470215,1.410408,1.4421844,1.4357452
2013-10-30,1.4333496,1.4328384,1.4333344,1.4277878,1.4408722,1.4343033,1.4396133
2013-10-31,1.4523697,1.4495926,1.4453354,1.4399796,1.4367981,1.4403763,1.4425735
2013-11-01,1.4372025,1.4511108,1.4133987,1.451477,1.4364014,1.4291077,1.4364014
2013-11-03,1.447731,1.4132156,1.4480133,1.4222641,1.4380112,1.4397354,1.4327774
2013-11-04,1.4518967,1.4313736,1.4359665,1.4316101,1.4327774,1.430748,1.4372482
2013-11-05,1.4395523,1.4386292,1.436142,1.4278564,1.4316025,1.43676,1.4306641
2013-11-06,1.4224167,1.4365768,1.436142,1.4186935,1.4305344,1.4305496,1.4363403
2013-11-07,1.4360733,1.4343796,1.4286652,1.4351654,1.4287186,1.4450302,1.4294052
2013-11-08,1.4380875,1.4402924,1.4377213,1.4315262,1.425209,1.4276199,1.4324951
2013-11-10,1.4318848,1.4343567,1.4325867,1.4254837,1.4356613,1.4232712,1.4358826
2013-11-11,1.4290695,1.4334564,1.4406357,1.4288483,1.4247589,1.4235458,1.4247437
2013-11-12,1.4307327,1.4199219,1.4259567,1.4207382,1.4359207,1.4368515,1.442009
2013-11-13,1.4184265,1.4338684,1.421669,1.4336472,1.426239,1.4323196,1.4368134
2013-11-14,1.4270096,1.4281616,1.4551773,1.4390564,1.441803,1.4397202,1.4233475
2013-11-15,1.4374542,1.4299164,1.4417572,1.4385529,1.4306717,1.4282532,1.4263077
2013-11-17,1.4253311,1.4276581,1.4144287,1.4363174,1.4290924,1.4456558,1.4237137
2013-11-18,1.429512,1.4212646,1.4309616,1.4189682,1.4614944,1.4247742,1.4360962
2013-11-19,1.4205017,1.4385681,1.4271927,1.433281,1.456253,1.4319534,1.4325714
2013-11-20,1.4260712,1.4256821,1.4343491,1.4317932,1.432579,1.4330139,1.4338226
2013-11-21,1.4248047,1.432518,1.4201355,1.4303741,1.4354095,1.4342499,1.4311523
2013-11-22,1.4185257,1.4313736,1.4317856,1.4345016,1.434906,1.4259415,1.446434
2013-11-24,1.4260025,1.4312363,1.4494476,1.4348907,1.428505,1.4345474,1.4302979
2013-11-25,1.4352188,1.4262161,1.4229813,1.4246368,1.4265594,1.4352875,1.4338379
2013-11-26,1.4311752,1.4275589,1.4391785,1.4261246,1.4331512,1.4273605,1.4561234
2013-11-27,1.4276047,1.4447861,1.4252167,1.4289551,1.4337463,1.4494934,1.4231339
2013-11-28,1.4298782,1.4306259,1.4459076,1.4448853,1.4290848,1.4344101,1.4520111
2013-11-29,1.4328995,1.431839,1.4431381,1.4306412,1.4303894,1.428833,1.4442444
2013-12-01,1.4306488,1.4373627,1.4288788,1.4502182,1.4333496,1.4305191,1.4380112
2013-12-02,1.4457321,1.4306641,1.4461441,1.4136658,1.4317856,1.4573135,1.4684525
2013-12-03,1.4499054,1.4521637,1.4575348,1.4443512,1.4384308,1.4456482,1.4482956
2013-12-04,1.4327621,1.4328308,1.444313,1.4360733,1.4397507,1.4405441,1.4410324
2013-12-05,1.4502106,1.4448776,1.4438934,1.4498291,1.4521255,1.444313,1.4457092
2013-12-06,1.4471283,1.4547348,1.449028,1.453392,1.4423523,1.4508896,1.4460983
2013-12-08,1.4494019,1.4468689,1.4531326,1.4492416,1.4499054,1.4447098,1.4531631
2013-12-09,1.4481735,1.4437943,1.4423218,1.4474182,1.4490967,1.4537048,1.4748993
2013-12-10,1.4517517,1.4457245,1.4479904,1.4458542,1.4532776,1.4702301,1.4727936
2013-12-11,1.4404831,1.4465408,1.4457321,1.4571304,1.4731445,1.4747086,1.4821548
2013-12-12,1.4442673,1.4491425,1.4559631,1.4729538,1.474884,1.4811249,1.4813538
2013-12-13,1.4469833,1.4538727,1.4689484,1.4729462,1.4809036,1.483963,1.4881897
2013-12-15,1.4525833,1.4751434,1.4774246,1.4785385,1.4861984,1.4827957,1.4752884
2013-12-16,1.4729614,1.4759216,1.48349,1.4875946,1.483841,1.4871902,1.4903107
2013-12-17,1.4749527,1.4838562,1.4834595,1.4886093,1.4887161,1.4932556,1.4853821
2013-12-18,1.47789,1.4860153,1.485527,1.4909515,1.4921112,1.4879761,1.4919128
2013-12-19,1.4860687,1.4877548,1.4909515,1.4887161,1.4897308,1.4959564,1.4773483
2013-12-20,1.48629,1.4882126,1.4955902,1.4894562,1.4964294,1.4994278,1.4907074
2013-12-22,1.4885864,1.4927521,1.4858017,1.4887161,1.500145,1.4974823,1.5219116
2013-12-23,1.4825974,1.4957886,1.484932,1.5015717,1.5039597,1.4845123,1.5078888
2013-12-24,1.4924164,1.4930725,1.5078354,1.5009995,1.494194,1.4941864,1.5045929
2013-12-26,1.4976196,1.4976501,1.5079651,1.5023499,1.5157089,1.5333633,1.5007935
2013-12-27,1.4847565,1.5018845,1.4948196,1.5134506,1.5155258,1.505455,1.5337372
2013-12-29,1.5119934,1.5153046,1.4996643,1.5069733,1.5118484,1.5080414,1.4827652
2013-12-30,1.4971771,1.5061646,1.523735,1.5021362,1.5276642,1.5163498,1.5182953
2013-12-31,1.5000992,1.5098801,1.5226059,1.5280838,1.5187073,1.5178909,1.5170212
2014-01-01,1.504242,1.5035324,1.5143051,1.5114365,1.491005,1.5176926,1.5243912
2014-01-02,1.5124664,1.5217056,1.5137787,1.5591354,1.5212708,1.5249634,1.5285645
2014-01-03,1.5170593,1.5169983,1.5318146,1.5087509,1.5262985,1.5199966,1.5172806
2014-01-05,1.5215073,1.5311203,1.5172043,1.5440903,1.5059204,1.5073471,1.5303955
2014-01-06,1.5149231,1.5242844,1.5392609,1.5163345,1.5146103,1.5183945,1.5318756
2014-01-07,1.5235138,1.5172882,1.527092,1.5373917,1.5324326,1.5289688,1.5220871
2014-01-08,1.5362167,1.5206833,1.5175171,1.5243759,1.5253372,1.5229111,1.5322876
2014-01-09,1.5134048,1.5301514,1.523323,1.5280762,1.5286484,1.5149384,1.5369339
2014-01-10,1.5052872,1.5293732,1.5304413,1.5282745,1.532196,1.5383148,1.5496902
2014-01-12,1.5301437,1.5316925,1.5279694,1.5316925,1.5281982,1.525528,1.5341797
2014-01-13,1.5284576,1.5293732,1.5323563,1.5278244,1.5189896,1.5274582,1.5402756
2014-01-14,1.5303955,1.5318832,1.5166321,1.5258789,1.5246124,1.5269394,1.534111
2014-01-15,1.5282059,1.5292435,1.5351257,1.5376587,1.5280304,1.5320892,1.5394211
2014-01-16,1.5305176,1.5643616,1.5183792,1.5396118,1.5265884,1.529396,1.5274582
2014-01-17,1.5512466,1.5070343,1.5267563,1.5269775,1.523613,1.5442734,1.5489578
2014-01-19,1.5305862,1.5392838,1.5419235,1.5377045,1.5286484,1.5300751,1.5118942
2014-01-20,1.5226288,1.544838,1.5330048,1.5457382,1.5262985,1.5143127,1.5500793
2014-01-21,1.5273056,1.5385895,1.5175476,1.5539093,1.5143356,1.554779,1.5212631
2014-01-22,1.5292435,1.5254059,1.5362701,1.5125885,1.5491028,1.5224762,1.5406418
2014-01-23,1.5413437,1.5298538,1.5347595,1.5551987,1.5210495,1.5407791,1.5375519
2014-01-24,1.5219803,1.5352783,1.5388184,1.5220871,1.5429916,1.5390854,1.5389786
2014-01-26,1.5206146,1.5325241,1.5353241,1.5453491,1.536766,1.5432281,1.5389786
2014-01-27,1.5397339,1.5314789,1.531784,1.5382843,1.5386429,1.5340652,1.5389786
2014-01-28,1.5352325,1.5360031,1.536911,1.5399933,1.5374298,1.5405197,1.5389786
2014-01-29,1.5338898,1.5367508,1.5361862,1.542633,1.5427246,1.5384598,1.5355453
2014-01-30,1.5376663,1.5425339,1.5377808,1.5387878,1.539154,1.5391083,1.5443954
2014-01-31,1.5477982,1.5380859,1.5419464,1.5414047,1.540802,1.535881,1.5340195
2014-02-02,1.5381775,1.5402069,1.5374756,1.5374985,1.5353851,1.5430832,1.5378494
2014-02-03,1.5339813,1.5361099,1.541214,1.5411758,1.5388489,1.5376434,1.534996
2014-02-04,1.538147,1.5444946,1.5367508,1.5366135,1.538475,1.540329,1.5423508
2014-02-05,1.5369339,1.5342712,1.530777,1.5399933,1.5382309,1.5201187,1.5249863
2014-02-06,1.5420151,1.5425186,1.5361862,1.5416641,1.53965,1.5435333,1.5322876
2014-02-07,1.5319061,1.5341263,1.5308456,1.5328674,1.5375214,1.5269012,1.5232315
2014-02-09,1.5397491,1.5413208,1.5343399,1.5248795,1.5423508,1.5213089,1.5177612
2014-02-10,1.5352249,1.530159,1.5287552,1.5438919,1.5239716,1.5318756,1.517746
2014-02-11,1.5362396,1.5245209,1.5325317,1.522789,1.5285568,1.5254517,1.5156708
2014-02-12,1.5456085,1.5304565,1.546463,1.5263672,1.5329666,1.539032,1.5203857
2014-02-13,1.5429153,1.5280838,1.5394287,1.522789,1.5455627,1.5319061,1.5288239
2014-02-14,1.5269852,1.539711,1.5273514,1.5300598,1.5276108,1.5465012,1.5285492
2014-02-16,1.525444,1.5258408,1.5253525,1.527916,1.5283585,1.5437241,1.5265961
2014-02-17,1.5239792,1.5208893,1.5273514,1.5387802,1.5409698,1.5332031,1.5329208
2014-02-18,1.5441666,1.5406418,1.5251617,1.5151749,1.510704,1.5225067,1.5315094
2014-02-19,1.5238419,1.5209198,1.5273514,1.5386124,1.5440979,1.5307465,1.5379639
2014-02-20,1.5199738,1.5434113,1.5232239,1.5423279,1.5308533,1.5305176,1.5430145
2014-02-21,1.5431137,1.5355911,1.5186768,1.5326996,1.5307312,1.5279312,1.5245056
2014-02-23,1.5365372,1.5197372,1.5255661,1.5252304,1.5249023,1.5404816,1.5379181
2014-02-24,1.5298309,1.5300369,1.5234833,1.5206757,1.5335846,1.5276489,1.5347061
2014-02-25,1.5265274,1.5397415,1.5344009,1.5308075,1.5394516,1.5254364,1.5326538
2014-02-26,1.5490799,1.5238037,1.5326691,1.5304184,1.5238113,1.5341873,1.5365219
2014-02-27,1.5428009,1.5206909,1.5185242,1.5380859,1.536644,1.5231705,1.5287247
2014-02-28,1.5312042,1.5355301,1.535469,1.5206757,1.5358124,1.5307693,1.5242462
2014-03-02,1.5400696,1.5368652,1.5201645,1.546524,1.5354309,1.5359344,1.5304489
2014-03-03,1.5244904,1.5206223,1.5442352,1.5396652,1.5296631,1.5350418,1.5377808
2014-03-04,1.5105286,1.5226898,1.5333328,1.5455475,1.5390167,1.542305,1.5358734
2014-03-05,1.5267944,1.5319138,1.5309753,1.5413208,1.5186234,1.5304413,1.5148773
2014-03-06,1.5158615,1.533699,1.5283356,1.5312881,1.5312195,1.513916,1.5353394
2014-03-07,1.5403366,1.5371628,1.5374603,1.5390167,1.5318451,1.5203629,1.5265045
2014-03-09,1.5243607,1.5340118,1.5361786,1.5335083,1.532608,1.5348129,1.5273514
2014-03-10,1.5300522,1.5196915,1.5175018,1.5113068,1.5166397,1.5297623,1.5207291
2014-03-11,1.5279922,1.5324631,1.5320969,1.5320969,1.5296631,1.5345688,1.5171204
2014-03-12,1.5140839,1.5348282,1.5358963,1.5168915,1.5323868,1.5184555,1.5342255
2014-03-13,1.5387344,1.5107422,1.5348969,1.5380173,1.5156097,1.5326004,1.5153732
2014-03-14,1.519989,1.5268021,1.5213013,1.535881,1.5305405,1.512764,1.527626
2014-03-16,1.5121613,1.531601,1.5303802,1.5216904,1.533104,1.5403366,1.5429916
2014-03-17,1.5161743,1.5191727,1.5347443,1.516716,1.5345001,1.5180511,1.514061
2014-03-18,1.5297775,1.5315552,1.5171432,1.5239639,1.5153351,1.5320587,1.5335464
2014-03-19,1.5318375,1.5340729,1.5141373,1.52108,1.5312881,1.5299454,1.5331955
2014-03-20,1.5354614,1.5328598,1.532753,1.5170593,1.5302277,1.5188217,1.5246658
2014-03-21,1.5167618,1.5277405,1.5366287,1.5455399,1.5170898,1.5279999,1.5258102
2014-03-23,1.5233154,1.5385818,1.5136642,1.529068,1.5270996,1.5180435,1.521431
2014-03-24,1.5359497,1.5151062,1.517479,1.543251,1.5186539,1.5242538,1.5257797
2014-03-25,1.5146866,1.5424118,1.5366287,1.5239334,1.5203476,1.5168686,1.5286026
2014-03-26,1.5175171,1.5346451,1.5192642,1.5340958,1.5308533,1.5213165,1.5260239
2014-03-27,1.5283127,1.5238571,1.5348129,1.5159683,1.5313568,1.5304031,1.5303726
2014-03-28,1.5303726,1.5237198,1.5340347,1.5329208,1.531105,1.5239792,1.5246582
2014-03-30,1.515068,1.5335922,1.5321579,1.5206604,1.5295792,1.5283432,1.51828
2014-03-31,1.5249405,1.5253143,1.5300217,1.5326691,1.5236359,1.5289307,1.5222626
2014-04-01,1.5225525,1.5300446,1.5282898,1.5199814,1.5297623,1.5233765,1.5240173
2014-04-02,1.5316467,1.5232925,1.5180817,1.5270767,1.5239258,1.5219955,1.5216827
2014-04-03,1.5313492,1.5280685,1.5242386,1.5261765,1.529953,1.5214081,1.526825
2014-04-04,1.5213623,1.5327835,1.5323868,1.5276718,1.5318756,1.5344467,1.5221939
2014-04-06,1.527771,1.5242462,1.5220413,1.5198746,1.5197601,1.5274658,1.5261154
2014-04-07,1.5357056,1.5288086,1.5243835,1.5289764,1.5122299,1.5207825,1.5152817
2014-04-08,1.5232239,1.5255203,1.5148697,1.5226669,1.5253372,1.5213013,1.5132828
2014-04-09,1.525528,1.5191193,1.526001,1.5233765,1.5177155,1.5131607,1.5138016
2014-04-10,1.5159912,1.5177002,1.5194397,1.5168839,1.5166092,1.5096283,1.5082245
2014-04-11,1.524086,1.5234833,1.5236588,1.5154953,1.5147476,1.5086365,1.4957428
2014-04-13,1.520546,1.5186615,1.5224228,1.5158844,1.512825,1.5006332,1.4977417
2014-04-14,1.5224838,1.5111542,1.5136108,1.5045471,1.496254,1.488678,1.49189
2014-04-15,1.5160446,1.5124054,1.5028458,1.4939041,1.5016403,1.5028229,1.5081329
2014-04-16,1.5170212,1.5134048,1.4913406,1.4909897,1.5211945,1.4918213,1.5072098
2014-04-17,1.5074539,1.4979706,1.5014954,1.4889069,1.4881287,1.4616165,1.490242
2014-04-20,1.4957199,1.4901733,1.4851532,1.4868088,1.4851532,1.5092087,1.4934616
2014-04-21,1.5010681,1.4908981,1.484932,1.4989548,1.4925537,1.5014343,1.455864
2014-04-22,1.4916306,1.4770584,1.5117188,1.4980698,1.5302277,1.4831848,1.4982834
2014-04-23,1.481247,1.4738312,1.4762192,1.4844742,1.4911804,1.481041,1.4821396
2014-04-24,1.486824,1.4812164,1.485115,1.4548187,1.4827652,1.5108948,1.4872894
2014-04-25,1.4884644,1.4964828,1.485115,1.4922256,1.4479675,1.4833145,1.5485687
2014-04-27,1.505188,1.4540482,1.485115,1.4502106,1.477272,1.482544,1.4347305
2014-04-28,1.4810333,1.5153427,1.485115,1.462677,1.4880905,1.4894867,1.4960327
2014-04-29,1.4835815,1.482399,1.4850464,1.4947662,1.4663315,1.4887238,1.4892197
2014-04-30,1.4832458,1.4863815,1.4850464,1.4882278,1.4730148,1.4805222,1.5062027
2014-05-01,1.4748459,1.4836655,1.4847336,1.4826431,1.4859314,1.4834976,1.4877548
2014-05-02,1.4684448,1.5293121,1.4827347,1.4972382,1.4925919,1.4821167,1.491188
2014-05-04,1.491951,1.4869385,1.5011292,1.4798355,1.4958878,1.5080643,1.4528961
2014-05-05,1.4784164,1.4789963,1.4835587,1.4698944,1.472847,1.4853668,1.4856796
2014-05-06,1.4872513,1.510109,1.4850464,1.4813461,1.5113754,1.4644852,1.4870834
2014-05-07,1.4721756,1.4774323,1.4833603,1.5043182,1.4899292,1.4836197,1.4929962
2014-05-08,1.4906998,1.4772491,1.4428406,1.4811172,1.4843445,1.4794464,1.4846497
2014-05-09,1.4826202,1.4567642,1.4637833,1.483963,1.4831467,1.4898605,1.4833374
2014-05-11,1.4900894,1.4966049,1.4881821,1.4829254,1.5031204,1.4782639,1.4971161
2014-05-12,1.5028,1.4866791,1.4935532,1.4796524,1.4847412,1.4719696,1.4818954
2014-05-13,1.4406586,1.487442,1.4817581,1.4757919,1.469284,1.4617844,1.4855042
2014-05-14,1.5065308,1.4989166,1.4892731,1.4864807,1.4929123,1.4792099,1.4845047
2014-05-15,1.4993668,1.4933243,1.4835663,1.4717941,1.4820557,1.4769058,1.4840851
2014-05-16,1.4821091,1.4869003,1.4684296,1.483017,1.47052,1.4851761,1.4804382
2014-05-18,1.4835968,1.4883575,1.4953995,1.4811859,1.485199,1.4708786,1.4796448
2014-05-19,1.4805832,1.488411,1.4861679,1.4811935,1.4831619,1.467041,1.476387
2014-05-20,1.477272,1.4841843,1.4705124,1.4845657,1.4827652,1.4783783,1.4847641
2014-05-21,1.4769058,1.4882965,1.4827728,1.4889526,1.469284,1.4783783,1.4821548
2014-05-22,1.4854813,1.4803772,1.4792786,1.4859467,1.4907608,1.4783783,1.4878006
2014-05-23,1.4804535,1.4694061,1.4863815,1.4804459,1.4783783,1.4854736,1.476944
2014-05-25,1.4881821,1.4853516,1.4832916,1.4751892,1.4948959,1.479538,1.4812393
2014-05-26,1.4803848,1.4745102,1.4814606,1.5022125,1.4625168,1.4557114,1.482132
2014-05-27,1.4770126,1.4727707,1.4829102,1.4775696,1.4835358,1.4791412,1.4825592
2014-05-28,1.4699783,1.4907303,1.4712601,1.4692459,1.4782333,1.477745,1.479599
2014-05-29,1.4723892,1.4607239,1.4802704,1.4818649,1.476265,1.4801254,1.4852676
2014-05-30,1.4761734,1.4733963,1.4806061,1.4764023,1.475647,1.4710464,1.4754562
2014-06-02,1.4830093,1.4896469,1.4764328,1.4788284,1.4724731,1.4772263,1.474823
2014-06-03,1.469986,1.4831085,1.4889374,1.4794922,1.474884,1.4728699,1.4728851
2014-06-04,1.4788895,1.4700775,1.4816284,1.478981,1.474678,1.4761276,1.4599991
2014-06-05,1.4839554,1.4806976,1.4810944,1.4695129,1.4700546,1.4886932,1.4711151
2014-06-06,1.4778137,1.4805527,1.4735947,1.4727554,1.4762573,1.4755478,1.4701767
2014-06-08,1.4753876,1.4799042,1.4791565,1.4732056,1.4689331,1.4893646,1.4797974
2014-06-09,1.4768906,1.4633331,1.4732895,1.468132,1.4657211,1.4665909,1.4743118
2014-06-10,1.4871521,1.4703674,1.4753876,1.4838791,1.4666061,1.4493637,1.4636841
2014-06-11,1.4757156,1.471878,1.4640274,1.4540405,1.4812012,1.4770966,1.480217
2014-06-12,1.4757538,1.4805756,1.4943695,1.4749603,1.4781265,1.4739609,1.4791794
2014-06-13,1.4562225,1.4487381,1.4675293,1.4642105,1.4624023,1.4704971,1.464447
2014-06-15,1.4950485,1.466713,1.4702301,1.4705124,1.469429,1.4533386,1.4800949
2014-06-16,1.4622192,1.460846,1.4693832,1.4592896,1.4688339,1.4582291,1.456253
2014-06-17,1.4681015,1.4731293,1.4603729,1.45401,1.4669037,1.4635239,1.4642792
2014-06-18,1.4782104,1.4724579,1.4659882,1.4680023,1.4592133,1.4681625,1.4559937
2014-06-19,1.4765549,1.4678879,1.4792709,1.4613724,1.4708328,1.4619293,1.4624329
2014-06-20,1.4762344,1.4672775,1.4711609,1.463356,1.4565125,1.4552536,1.4489136
2014-06-22,1.4579544,1.4782181,1.451828,1.4567795,1.4768524,1.4543686,1.454277
2014-06-23,1.474144,1.4625015,1.4667892,1.4582138,1.4541245,1.465805,1.4616547
2014-06-24,1.4687881,1.4689178,1.4685898,1.4630127,1.4543457,1.4691086,1.4587784
2014-06-25,1.4557571,1.4660034,1.4641113,1.4556732,1.4539871,1.4390869,1.4621048
2014-06-26,1.4669342,1.4568939,1.4729767,1.4668808,1.4596786,1.4528809,1.4753113
2014-06-27,1.4544678,1.4572678,1.4565735,1.447258,1.4579239,1.4696274,1.4753342
2014-06-29,1.4609604,1.4454727,1.4590683,1.465683,1.4474335,1.45224,1.4511566
2014-06-30,1.4560318,1.4585724,1.4736176,1.4434433,1.4636383,1.4450455,1.456253
2014-07-01,1.454071,1.4538269,1.4475937,1.4395599,1.445221,1.4511719,1.4616928
2014-07-02,1.455307,1.4639206,1.4512863,1.4610596,1.4469604,1.4401398,1.4556961
2014-07-03,1.4421539,1.4626923,1.4512405,1.4608917,1.4595871,1.4595261,1.4499283
2014-07-04,1.4612198,1.4552536,1.4515915,1.4492493,1.4228134,1.4535141,1.4563675
2014-07-06,1.4537506,1.4427338,1.4564743,1.4539566,1.5064545,1.5191727,1.3915787
2014-07-07,1.4434586,1.4635773,1.458252,1.449501,1.4441833,1.4366837,1.4929581
2014-07-08,1.4531555,1.4595337,1.4572067,1.4150848,1.4214935,1.3904495,1.5095367
2014-07-09,1.4567795,1.4290924,1.3909531,1.4909439,1.4733276,1.4963303,1.4143143
2014-07-10,1.479866,1.4335022,1.4438934,1.4582825,1.4371567,1.5131073,1.397934
2014-07-11,1.445694,1.459259,1.4940567,1.4155884,1.4648056,1.4196777,1.4847717
2014-07-13,1.462944,1.4417267,1.4192963,1.4824066,1.4315796,1.4045639,1.5001221
2014-07-14,1.4383392,1.4770355,1.4978027,1.4641266,1.4632645,1.4902496,1.4190826
2014-07-15,1.4654465,1.4396896,1.435257,1.4243851,1.4484024,1.5050888,1.4039917
2014-07-16,1.4440613,1.4687195,1.4650116,1.4744263,1.4563751,1.4245758,1.4811554
2014-07-17,1.4705276,1.433281,1.443428,1.393959,1.470192,1.4102554,1.4950333
2014-07-18,1.4411011,1.4361267,1.4483261,1.4298325,1.4692383,1.4738922,1.4100952
2014-07-20,1.4363022,1.4419403,1.4346085,1.4994507,1.4104004,1.483963,1.4395218
2014-07-21,1.4431152,1.4722366,1.4620819,1.466217,1.4616089,1.4160767,1.4451447
2014-07-22,1.4398422,1.3991394,1.4318771,1.3920822,1.4585724,1.3980637,1.4159241
2014-07-23,1.4428864,1.4345093,1.4175186,1.4211731,1.4127655,1.4681625,1.4329529
2014-07-24,1.4169235,1.4907837,1.4243088,1.4897766,1.462204,1.4062195,1.4407501
2014-07-25,1.4250107,1.4573593,1.4718018,1.457901,1.4256821,1.4406509,1.4530869
2014-07-27,1.447464,1.3905792,1.4593964,1.397583,1.428154,1.4419174,1.4449692
2014-07-28,1.4285507,1.4227676,1.4438782,1.4287262,1.4636459,1.4428024,1.4459763
2014-07-29,1.4491043,1.4867096,1.4560089,1.48452,1.4285507,1.444664,1.4444275
2014-07-30,1.453659,1.4560013,1.4455948,1.4534988,1.4473801,1.4518967,1.4420319
2014-07-31,1.4406738,1.3950348,1.4403992,1.3942261,1.4358063,1.4449615,1.4389877
2014-08-01,1.4529419,1.4233475,1.4462585,1.4470444,1.4433441,1.4463654,1.4376602
2014-08-03,1.4397659,1.4878845,1.4422455,1.4466476,1.4429855,1.447586,1.444809
2014-08-04,1.4446335,1.4550247,1.447113,1.446228,1.4425201,1.4429092,1.4369965
2014-08-05,1.4393234,1.3953094,1.4449844,1.4435959,1.4430847,1.4434738,1.4425964
2014-08-06,1.443306,1.427208,1.4434586,1.4381943,1.4464645,1.4411697,1.4445572
2014-08-07,1.4401855,1.4825134,1.4412918,1.4487,1.4395294,1.4434586,1.4333191
2014-08-08,1.4341583,1.4434509,1.4471283,1.4450302,1.4466934,1.436676,1.4378815
2014-08-10,1.4373703,1.4429245,1.4442825,1.4416275,1.4445648,1.4409103,1.4547119
2014-08-11,1.4451752,1.4436874,1.4437485,1.4410324,1.4419556,1.4379654,1.4446716
2014-08-12,1.4423752,1.4442062,1.4474869,1.4385529,1.4375687,1.4359055,1.4403763
2014-08-13,1.4366302,1.4438171,1.4350815,1.4406433,1.4407654,1.4393082,1.4254456
2014-08-14,1.4536438,1.4442596,1.4390564,1.4429245,1.4438477,1.435112,1.4513931
2014-08-15,1.4375305,1.4347382,1.4411316,1.4432449,1.4431229,1.4483719,1.4528046
2014-08-17,1.4453201,1.4418411,1.4506302,1.4374542,1.4497528,1.4320297,1.4356842
2014-08-18,1.4447403,1.4446411,1.4255295,1.4442444,1.4324722,1.4439163,1.4409409
2014-08-19,1.4448471,1.4404297,1.4437485,1.4321289,1.4381409,1.4332123,1.4358902
2014-08-20,1.4401016,1.4382782,1.4395828,1.4327011,1.4420013,1.440567,1.4407959
2014-08-21,1.4283447,1.4389114,1.4304428,1.4371414,1.4358597,1.4399261,1.4213867
2014-08-22,1.4357147,1.4390335,1.435585,1.4385529,1.4248276,1.4159927,1.4491501
2014-08-24,1.4378891,1.4370499,1.4457245,1.4346771,1.4367905,1.4369507,1.4156952
2014-08-25,1.4389267,1.4417343,1.4377899,1.4329376,1.4345932,1.4354706,1.4428406
2014-08-26,1.436615,1.435524,1.4315109,1.4377213,1.4175797,1.4335709,1.4397125
2014-08-27,1.4324646,1.4346848,1.4232254,1.4230499,1.4429245,1.436348,1.4309311
2014-08-28,1.4372025,1.436554,1.419754,1.422615,1.436348,1.4381332,1.4367523
2014-08-29,1.4427948,1.4403763,1.432869,1.4323425,1.4269028,1.4350433,1.4304352
2014-08-31,1.427948,1.4430771,1.4322281,1.4350281,1.4317703,1.4232864,1.4319305
2014-09-01,1.4617615,1.4338989,1.429985,1.4285812,1.4320068,1.4359283,1.426117
2014-09-02,1.4313812,1.4276581,1.4365692,1.4267349,1.4269562,1.4271927,1.4324951
2014-09-03,1.4306946,1.4281769,1.4332886,1.425827,1.4416275,1.4277802,1.4328613
2014-09-04,1.4260254,1.4347992,1.4362183,1.4403839,1.4156418,1.4338608,1.4241943
2014-09-05,1.4300842,1.4287109,1.4407959,1.4293976,1.4331436,1.4223328,1.429184
2014-09-07,1.4322968,1.4372787,1.4308853,1.4253235,1.4329224,1.4192429,1.4266281
2014-09-08,1.4216614,1.4346161,1.4311981,1.4322052,1.4253922,1.4296494,1.4266052
2014-09-09,1.4260254,1.4231339,1.4320984,1.4293671,1.4284058,1.4268799,1.4258957
2014-09-10,1.433754,1.4318695,1.4253387,1.4281845,1.4133224,1.4266739,1.4292221
2014-09-11,1.4287872,1.4265137,1.4256516,1.424797,1.4256897,1.4198151,1.4216614
2014-09-12,1.4235306,1.425148,1.4275284,1.424942,1.4210892,1.429306,1.4253616
2014-09-14,1.4261093,1.4206238,1.4150696,1.4287872,1.4258194,1.4210892,1.4104004
2014-09-15,1.4209671,1.4300537,1.4237823,1.4287872,1.433609,1.4246826,1.4282303
2014-09-16,1.4262695,1.4237823,1.4254074,1.4287872,1.4217529,1.444191,1.4261856
2014-09-17,1.4230042,1.4250793,1.4232712,1.4287872,1.4320602,1.4236755,1.3981857
2014-09-18,1.4205246,1.4296417,1.4311752,1.4287872,1.4240189,1.4183121,1.4347992
2014-09-19,1.4102783,1.4130325,1.4280396,1.4287872,1.4390793,1.4221268,1.4227066
2014-09-21,1.4085693,1.4299469,1.4078445,1.4287872,1.4298096,1.4349136,1.423645
2014-09-22,1.4326248,1.4291992,1.4371796,1.4287872,1.4033966,1.4208984,1.430336
2014-09-23,1.4093857,1.4257889,1.42173,1.4287872,1.4341888,1.4238663,1.4346161
2014-09-24,1.4237366,1.4114304,1.4373703,1.4287872,1.4291992,1.4237595,1.4269943
2014-09-25,1.4230957,1.4411545,1.4111481,1.4287872,1.4083252,1.4213943,1.430069
2014-09-26,1.4263077,1.4262009,1.4085083,1.4287872,1.4275513,1.4206085,1.4259796
2014-09-28,1.4043198,1.4017029,1.4251175,1.4136963,1.4254227,1.4231186,1.427887
2014-09-29,1.4234085,1.4209976,1.423912,1.4351959,1.425003,1.4241867,1.4256897
2014-09-30,1.4084091,1.4315948,1.4243393,1.4324341,1.4284592,1.4293518,1.4300003
2014-10-01,1.4219208,1.427391,1.4278336,1.4140015,1.426033,1.4288254,1.4350281
2014-10-02,1.4266739,1.4264832,1.4221268,1.4260101,1.4267654,1.4329834,1.4255447
2014-10-03,1.4329224,1.4286423,1.4303055,1.4293976,1.4291077,1.462616,1.4160538
