,USDSEK,USDSEK,USDSEK,USDSEK,USDSEK,USDSEK,USDSEK
2013-12-23,6.5736237,6.5817184,6.597595,6.5749435,6.588646,6.560631,6.5534286
2013-12-24,6.5747223,6.5569763,6.5674515,6.567871,6.558731,6.591408,6.59243
2013-12-26,6.5898438,6.5896378,6.578026,6.558838,6.55793,6.556793,6.558731
2013-12-27,6.557724,6.567047,6.564392,6.5579453,6.582222,6.561882,6.562042
2013-12-29,6.574997,6.5649796,6.5571213,6.5652695,6.563385,6.5553436,6.550972
2013-12-30,6.560913,6.551964,6.5552826,6.5658264,6.553398,6.5568085,6.544937
2013-12-31,6.5706253,6.587265,6.5694733,6.558296,6.553238,6.548149,6.546608
2014-01-01,6.5593185,6.557411,6.5555267,6.551834,6.555252,6.5467987,6.5531235
2014-01-02,6.569069,6.5547333,6.5520782,6.559883,6.5527954,6.546486,6.545326
2014-01-03,6.558502,6.555542,6.5434494,6.543106,6.5627136,6.5450287,6.5376587
2014-01-05,6.554695,6.557747,6.5532455,6.549835,6.5512238,6.537628,6.547142
2014-01-06,6.5568924,6.542488,6.538521,6.5212173,6.5543137,6.550949,6.5432663
2014-01-07,6.5530777,6.5366592,6.5515594,6.542473,6.549156,6.5457916,6.539131
2014-01-08,6.5481644,6.5418854,6.5552444,6.5303497,6.544258,6.534424,6.5295563
2014-01-09,6.5296326,6.539055,6.5370407,6.534668,6.53228,6.521393,6.5186234
2014-01-10,6.5415726,6.5500565,6.5278854,6.5293045,6.529709,6.5218277,6.5137177
2014-01-12,6.5475845,6.5429688,6.533165,6.5264664,6.518608,6.5217896,6.552864
2014-01-13,6.5379105,6.5292053,6.5290985,6.51886,6.5363846,6.529976,6.5115433
2014-01-14,6.5247345,6.5322037,6.5347137,6.516388,6.5244675,6.513077,6.5074615
2014-01-15,6.523018,6.5259857,6.5227203,6.5218124,6.51635,6.5115128,6.5170135
2014-01-16,6.5258102,6.5233,6.5021667,6.5213547,6.517502,6.521408,6.508667
2014-01-17,6.5184326,6.515671,6.513504,6.4947357,6.520973,6.5098953,6.5188217
2014-01-19,6.51252,6.534622,6.529312,6.517891,6.517372,6.515129,6.5003586
2014-01-20,6.5216827,6.516487,6.514786,6.5190277,6.5213547,6.5299377,6.5178604
2014-01-21,6.5191193,6.505066,6.5247116,6.5147095,6.544731,6.5088654,6.510277
2014-01-22,6.522995,6.510315,6.513855,6.5139465,6.5021744,6.5107346,6.50132
2014-01-23,6.5257645,6.504814,6.5180206,6.525528,6.4939117,6.5102386,6.506012
2014-01-24,6.5110016,6.5136642,6.5084686,6.5035934,6.510208,6.5092087,6.4971313
2014-01-26,6.515663,6.525543,6.501045,6.503845,6.495514,6.5069504,6.500328
2014-01-27,6.5011444,6.4980927,6.501869,6.5009995,6.4912033,6.5093613,6.4971695
2014-01-28,6.5040054,6.5164185,6.5130463,6.4916534,6.497772,6.494377,6.4917297
2014-01-29,6.5012665,6.4989243,6.5050507,6.5009384,6.4870605,6.4820404,6.5041428
2014-01-30,6.483383,6.497635,6.5045547,6.490898,6.4952545,6.491989,6.4848022
2014-01-31,6.498192,6.497635,6.4847107,6.4993515,6.5010223,6.503784,6.484436
2014-02-02,6.4852676,6.497635,6.497139,6.489189,6.490509,6.487549,6.4977646
2014-02-03,6.501854,6.497635,6.4876785,6.494232,6.485054,6.501541,6.49527
2014-02-04,6.4968414,6.4977646,6.4971085,6.4914474,6.50782,6.5004654,6.4822464
2014-02-05,6.4821243,6.4977646,6.4956512,6.5224533,6.4892044,6.4997177,6.495743
2014-02-06,6.505478,6.4977646,6.4823227,6.532051,6.4881363,6.4894257,6.4944
2014-02-07,6.470375,6.4977646,6.5087585,6.496895,6.482521,6.491226,6.4902267
2014-02-09,6.4893646,6.4977646,6.494156,6.483032,6.489418,6.49205,6.489197
2014-02-10,6.496498,6.494255,6.4826508,6.494049,6.4898605,6.4798203,6.4898605
2014-02-11,6.4918365,6.4980545,6.492981,6.481346,6.484825,6.482918,6.4832306
2014-02-12,6.475281,6.483223,6.4822083,6.490776,6.4709625,6.4722595,6.477806
2014-02-13,6.4952545,6.479721,6.485756,6.4889984,6.4789886,6.483345,6.4860153
2014-02-14,6.500061,6.4765015,6.496811,6.4753265,6.48835,6.471245,6.478798
2014-02-16,6.48127,6.478264,6.471855,6.472206,6.471283,6.469467,6.471245
2014-02-17,6.484886,6.4926453,6.4776535,6.5025253,6.490425,6.495743,6.460472
2014-02-18,6.4714584,6.490448,6.4756165,6.4611664,6.474121,6.485962,6.4765396
2014-02-19,6.4956284,6.4902954,6.4780426,6.4909744,6.455147,6.475586,6.488968
2014-02-20,6.4736176,6.4732056,6.4724426,6.4839478,6.4763794,6.4712067,6.4625854
2014-02-21,6.4771576,6.477234,6.465172,6.483177,6.485733,6.4630966,6.4644775
2014-02-23,6.4777374,6.460266,6.4636917,6.484848,6.477005,6.473236,6.495987
2014-02-24,6.4790497,6.4940414,6.4617386,6.4715576,6.4913406,6.478401,6.4967422
2014-02-25,6.4780197,6.4702454,6.4848785,6.4829636,6.4747086,6.483902,6.4783173
2014-02-26,6.45697,6.4864426,6.474922,6.4814377,6.481369,6.4808655,6.453804
2014-02-27,6.4757996,6.477844,6.482315,6.498268,6.488899,6.4840927,6.4723053
2014-02-28,6.47657,6.4841843,6.478569,6.473297,6.4807663,6.4808655,6.480049
2014-03-02,6.4775314,6.4876633,6.4936676,6.475746,6.491646,6.4876404,6.497055
2014-03-03,6.4812317,6.4989395,6.4853745,6.4874725,6.485367,6.4615555,6.4738007
2014-03-04,6.48349,6.482918,6.485672,6.474098,6.473442,6.4553604,6.4803543
2014-03-05,6.484558,6.485443,6.490555,6.4763107,6.4677734,6.4644394,6.481346
2014-03-06,6.47155,6.4720154,6.486145,6.4733353,6.481621,6.485527,6.47628
2014-03-07,6.4896927,6.4772186,6.45636,6.4825363,6.482559,6.4732056,6.482132
2014-03-09,6.4689255,6.4784393,6.471779,6.4790497,6.46891,6.4795,6.462105
2014-03-10,6.4809875,6.4821777,6.475975,6.4751816,6.4494247,6.485054,6.4564133
2014-03-11,6.4767914,6.4716644,6.470146,6.4722214,6.4888535,6.5070953,6.4615326
2014-03-12,6.455673,6.4767075,6.4712296,6.484215,6.399803,6.454735,6.4641647
2014-03-13,6.477043,6.480118,6.473015,6.4253006,6.454315,6.450371,6.4489594
2014-03-14,6.5266876,6.4745255,6.486145,6.486145,6.4410324,6.44252,6.4585495
2014-03-16,6.4804688,6.479271,6.4440765,6.4687347,6.4498672,6.439766,6.4464264
2014-03-17,6.4895096,6.4556503,6.4586487,6.464676,6.4273987,6.41938,6.4565735
2014-03-18,6.44561,6.4808884,6.428917,6.4567795,6.4498215,6.4376984,6.433075
2014-03-19,6.4585266,6.4502106,6.3869476,6.459427,6.432472,6.436661,6.434746
2014-03-20,6.438835,6.464821,6.438179,6.4271545,6.4247437,6.4361954,6.4255524
2014-03-21,6.4600906,6.437004,6.434555,6.4459686,6.4429474,6.433098,6.417427
2014-03-23,6.439186,6.4352417,6.4428253,6.421028,6.434372,6.407913,6.425812
2014-03-24,6.431381,6.44886,6.432129,6.4248657,6.432892,6.434532,6.4363937
2014-03-25,6.4538193,6.438217,6.4320374,6.4776764,6.4270782,6.4524307,6.420738
2014-03-26,6.420433,6.403572,6.435364,6.4297028,6.4340515,6.4301147,6.4348145
2014-03-27,6.421158,6.436165,6.4336166,6.434593,6.4334106,6.4210587,6.4233475
2014-03-28,6.429146,6.419052,6.4321365,6.4297485,6.437668,6.4301376,6.4113007
2014-03-30,6.4340744,6.4277115,6.4331055,6.431534,6.4317856,6.4424057,6.4230957
2014-03-31,6.423134,6.439705,6.4321213,6.426712,6.4379272,6.421715,6.436432
2014-04-01,6.4258804,6.438339,6.4288254,6.4318695,6.431076,6.4294586,6.431755
2014-04-02,6.424591,6.4110184,6.439415,6.4179077,6.4388275,6.434517,6.428833
2014-04-03,6.4350204,6.4406433,6.435234,6.4230804,6.4309387,6.4328766,6.4401855
2014-04-04,6.4084015,6.4467163,6.430275,6.426758,6.4426804,6.4278183,6.435997
2014-04-06,6.4434586,6.430847,6.427704,6.438301,6.4335938,6.4377975,6.4286575
2014-04-07,6.431534,6.432518,6.4396973,6.4142685,6.4187775,6.432152,6.43647
2014-04-08,6.425247,6.4423676,6.4358215,6.42231,6.4199753,6.422142,6.439926
2014-04-09,6.4277267,6.413666,6.431114,6.426361,6.4348907,6.4371796,6.4274063
2014-04-10,6.4181137,6.4396133,6.428604,6.437546,6.4293213,6.443878,6.4520187
2014-04-11,6.4374466,6.42939,6.430298,6.4344635,6.440399,6.4294815,6.4468765
2014-04-13,6.427826,6.424225,6.4261703,6.431488,6.4416733,6.4534225,6.4353867
2014-04-14,6.4239044,6.433296,6.42717,6.433029,6.46093,6.4507523,6.4711227
2014-04-15,6.4392395,6.445175,6.440239,6.4494476,6.4597015,6.4570694,6.465355
2014-04-16,6.4378357,6.4503403,6.4537888,6.4660645,6.462982,6.4701233,6.483452
2014-04-17,6.4275894,6.4514694,6.4419327,6.4563217,6.470909,6.47834,6.4970627
2014-04-20,6.461174,6.424347,6.4615173,6.4664154,6.468338,6.5024567,6.499542
2014-04-21,6.4441376,6.456604,6.481804,6.4835815,6.4924774,6.486847,6.506874
2014-04-22,6.4739456,6.473732,6.48835,6.491905,6.5055313,6.488472,6.4990845
2014-04-23,6.468956,6.4845886,6.4924774,6.4862366,6.514305,6.508133,6.4970245
2014-04-24,6.4939804,6.4879837,6.480217,6.5037766,6.509758,6.5192337,6.5200043
2014-04-25,6.495842,6.494049,6.5183105,6.5143967,6.49971,6.5097885,6.521309
2014-04-27,6.4999313,6.5216293,6.508896,6.5210953,6.519623,6.522232,6.5218506
2014-04-28,6.506233,6.5048065,6.510956,6.5243683,6.500969,6.5172577,6.5238876
2014-04-29,6.480316,6.5158234,6.5149155,6.547264,6.536804,6.5402603,6.535782
2014-04-30,6.5286026,6.525223,6.5118103,6.5252,6.536133,6.5255585,6.5320663
2014-05-01,6.5169983,6.542206,6.542801,6.5220337,6.5295486,6.5379868,6.5180283
2014-05-02,6.5202866,6.5251083,6.5256805,6.513832,6.527916,6.5479126,6.541336
2014-05-04,6.5303726,6.5375595,6.53846,6.5271835,6.534485,6.518387,6.540344
2014-05-05,6.514969,6.537323,6.5288086,6.5311813,6.52549,6.511154,6.534172
2014-05-06,6.5313416,6.5270386,6.5282364,6.527054,6.5378265,6.531082,6.53553
2014-05-07,6.525589,6.5300064,6.5455627,6.5315094,6.5456085,6.5433197,6.544426
2014-05-08,6.5390854,6.52594,6.522316,6.534828,6.535286,6.537857,6.5328217
2014-05-09,6.525551,6.530319,6.537262,6.5437775,6.526993,6.552742,6.5615463
2014-05-11,6.5425415,6.532387,6.5550156,6.5332336,6.5300446,6.5449905,6.5685425
2014-05-12,6.540344,6.5361023,6.5251236,6.542824,6.554329,6.5487595,6.550209
2014-05-13,6.5569687,6.54599,6.552475,6.5575027,6.5275955,6.5646286,6.5444336
2014-05-14,6.535141,6.540535,6.5406647,6.5499268,6.5633163,6.5554886,6.5582275
2014-05-15,6.542473,6.5528183,6.5513687,6.5619965,6.5646057,6.5485535,6.5508575
2014-05-16,6.5364,6.552986,6.5466995,6.555397,6.5539627,6.5566864,6.5570602
2014-05-18,6.572624,6.541168,6.540634,6.545883,6.5519485,6.5639725,6.5595093
2014-05-19,6.5617676,6.5561523,6.5555115,6.583107,6.556244,6.5587006,6.5636215
2014-05-20,6.5617676,6.5456696,6.552681,6.55455,6.561508,6.565262,6.5654526
2014-05-21,6.5514984,6.5586166,6.5579224,6.549904,6.558014,6.5651474,6.564766
2014-05-22,6.5561676,6.5491486,6.5637665,6.561798,6.570244,6.562027,6.5668945
2014-05-23,6.5616837,6.5540695,6.5579376,6.5626297,6.56073,6.5669327,6.5697556
2014-05-25,6.548027,6.5724487,6.574501,6.560173,6.5663986,6.578476,6.575676
2014-05-26,6.5559006,6.5764008,6.5604324,6.5815887,6.5667953,6.574379,6.571678
2014-05-27,6.5711365,6.557335,6.566635,6.570877,6.5620346,6.567993,6.56279
2014-05-28,6.561859,6.566948,6.5551605,6.573021,6.574173,6.571213,6.567528
2014-05-29,6.5665283,6.5921783,6.572983,6.5656357,6.56472,6.5678635,6.555313
2014-05-30,6.5815353,6.5771103,6.5645523,6.573204,6.575966,6.5713425,6.5736237
2014-06-02,6.5580063,6.558258,6.5587006,6.5629044,6.576744,6.5678635,6.568329
2014-06-03,6.568329,6.5787582,6.5780563,6.552986,6.5702744,6.5836105,6.583824
2014-06-04,6.5823746,6.556381,6.5729218,6.5718155,6.5709457,6.591522,6.5607452
2014-06-05,6.5745087,6.56501,6.578621,6.580452,6.5781937,6.5626907,6.573395
2014-06-06,6.5578003,6.573761,6.5786133,6.58033,6.579048,6.580429,6.5877075
2014-06-08,6.5552216,6.5762253,6.581764,6.5784607,6.5807266,6.5840836,6.5902634
2014-06-09,6.580475,6.5764465,6.574791,6.5723267,6.579895,6.5877686,6.580017
2014-06-10,6.589966,6.5773544,6.5753098,6.5694275,6.5911865,6.5942,6.6236954
2014-06-11,6.588211,6.575493,6.587654,6.5833206,6.5899963,6.618309,6.622444
2014-06-12,6.5735474,6.57946,6.598503,6.592491,6.6044617,6.6273727,6.6278534
2014-06-13,6.5829773,6.588318,6.589752,6.6162567,6.6171875,6.632248,6.6272354
2014-06-15,6.5912704,6.5993958,6.597389,6.6416473,6.6371155,6.6046906,6.6267853
2014-06-16,6.5868683,6.6259613,6.6204987,6.6213913,6.651169,6.6346817,6.6272583
2014-06-17,6.6209106,6.622055,6.602104,6.6098557,6.5994034,6.608223,6.62809
2014-06-18,6.6273117,6.611824,6.6168213,6.621155,6.626259,6.654007,6.6484833
2014-06-19,6.6502075,6.6069717,6.6265182,6.6357193,6.636055,6.652893,6.624069
2014-06-20,6.6153107,6.636177,6.6306534,6.656494,6.6483383,6.6399994,6.661705
2014-06-22,6.65007,6.6082916,6.656624,6.6452637,6.653137,6.639076,6.6505356
2014-06-23,6.6235275,6.6338882,6.6412125,6.6270676,6.6421585,6.6535873,6.6556015
2014-06-24,6.63089,6.6355286,6.6499863,6.6289062,6.6436615,6.6450806,6.6503143
2014-06-25,6.636238,6.650772,6.653656,6.6406555,6.648239,6.6354523,6.646408
2014-06-26,6.6470566,6.6553497,6.6371307,6.6404877,6.657181,6.6582565,6.6483154
2014-06-27,6.642761,6.653549,6.634842,6.652191,6.6590195,6.658943,6.66243
2014-06-29,6.644951,6.652855,6.657585,6.660965,6.648941,6.664345,6.6585693
2014-06-30,6.651764,6.6447296,6.65963,6.658371,6.68412,6.6731796,6.6781693
2014-07-01,6.641739,6.657547,6.66539,6.664345,6.675827,6.6829376,6.6760864
2014-07-02,6.6678925,6.6628876,6.6603317,6.671173,6.6727066,6.6817093,6.6909256
2014-07-03,6.650383,6.687851,6.6888885,6.6676254,6.65316,6.684761,6.685356
2014-07-04,6.6684875,6.6751328,6.6744385,6.6742706,6.668167,6.694893,6.7042694
2014-07-06,6.6631775,6.6815033,6.678116,6.6982727,6.6676254,6.705536,6.6847305
2014-07-07,6.670326,6.6868744,6.694191,6.6874466,6.7012024,6.686966,6.697571
2014-07-08,6.657646,6.6950073,6.682678,6.6903763,6.6816864,6.6863937,6.712082
2014-07-09,6.6846085,6.6921463,6.6802673,6.706215,6.6747513,6.6777496,6.703232
2014-07-10,6.68766,6.7037506,6.6945496,6.7011414,6.692314,6.70755,6.7029877
2014-07-11,6.711464,6.7028046,6.693245,6.6988907,6.7006226,6.6958084,6.713852
2014-07-13,6.679451,6.702797,6.6866913,6.7038193,6.713234,6.7062073,6.717659
2014-07-14,6.666046,6.7022247,6.708603,6.712105,6.716316,6.718666,6.7262115
2014-07-15,6.707573,6.706894,6.7027664,6.7181473,6.7256317,6.73407,6.7257385
2014-07-16,6.6949005,6.7028503,6.717949,6.720207,6.721054,6.7307205,6.7202377
2014-07-17,6.70636,6.7149963,6.7190933,6.7294846,6.7317047,6.734001,6.7402496
2014-07-18,6.718277,6.7101974,6.7178574,6.7356796,6.735588,6.7514877,6.747612
2014-07-20,6.7157745,6.7202377,6.734688,6.733444,6.7316895,6.7519455,6.7759094
2014-07-21,6.7303696,6.725197,6.7325134,6.7562103,6.7545395,6.78228,6.7713013
2014-07-22,6.735367,6.7287674,6.744583,6.7587814,6.7801666,6.7703094,6.805374
2014-07-23,6.728241,6.7294235,6.735466,6.7718353,6.793274,6.790077,6.7910995
2014-07-24,6.731621,6.750534,6.771553,6.7774506,6.787201,6.789688,6.7999496
2014-07-25,6.74675,6.776245,6.776367,6.7899475,6.7918625,6.8060226,6.800102
2014-07-27,6.7737885,6.781021,6.7891235,6.796875,6.792656,6.8152695,6.821953
2014-07-28,6.772148,6.7965546,6.7978516,6.794632,6.8095093,6.80175,6.815277
2014-07-29,6.807213,6.7936325,6.7963867,6.814789,6.8273087,6.8124237,6.83358
2014-07-30,6.7837524,6.802971,6.810791,6.8109436,6.81929,6.830864,6.817581
2014-07-31,6.8069687,6.7927246,6.786522,6.8277435,6.8150177,6.804985,6.8200836
2014-08-01,6.8067703,6.816864,6.7922516,6.823799,6.8348007,6.832176,6.813408
2014-08-03,6.803108,6.8186264,6.797905,6.822342,6.8089905,6.8189545,6.8270187
2014-08-04,6.8237762,6.8132477,6.8425674,6.830078,6.8324738,6.813881,6.8270187
2014-08-05,6.82518,6.8256454,6.8162766,6.8397446,6.833557,6.8183136,6.841301
2014-08-06,6.8036118,6.823036,6.837921,6.8362885,6.8350983,6.826683,6.8266907
2014-08-07,6.8420258,6.8325424,6.842369,6.8263245,6.842125,6.8308945,6.8465652
2014-08-08,6.8256226,6.849663,6.835663,6.8348846,6.8151016,6.835945,6.8496475
2014-08-10,6.8158264,6.8291016,6.8408813,6.8416214,6.8390656,6.8285904,6.838005
2014-08-11,6.827751,6.82296,6.83152,6.838791,6.8336945,6.845825,6.8367615
2014-08-12,6.8376923,6.837921,6.8348236,6.8542557,6.8618774,6.8375244,6.8414764
2014-08-13,6.844589,6.83593,6.8400345,6.8482666,6.836174,6.8292084,6.8470764
2014-08-14,6.8327637,6.8220444,6.8382645,6.8469086,6.840294,6.8511276,6.860077
2014-08-15,6.8356094,6.8377304,6.8489227,6.846657,6.832367,6.862091,6.839058
2014-08-17,6.8530655,6.8475494,6.844368,6.8528366,6.8493576,6.8506165,6.851944
2014-08-18,6.837349,6.846176,6.8407593,6.855812,6.8393784,6.8539734,6.853691
2014-08-19,6.8466263,6.8322678,6.835594,6.851387,6.84404,6.8597565,6.8558884
2014-08-20,6.834076,6.850563,6.8533936,6.848297,6.8528214,6.856392,6.8601685
2014-08-21,6.844818,6.845009,6.847267,6.8500443,6.8609467,6.8546677,6.858574
2014-08-22,6.8395004,6.857666,6.869072,6.8257904,6.864418,6.8669357,6.8644333
2014-08-24,6.858101,6.8587112,6.8555756,6.853607,6.8740845,6.8692627,6.8848495
2014-08-25,6.8688354,6.8403244,6.858383,6.8657227,6.8644104,6.886963,6.8827286
2014-08-26,6.8507233,6.859909,6.8578033,6.8650055,6.8826065,6.8982086,6.8793793
2014-08-27,6.8593826,6.868225,6.867798,6.8718033,6.868149,6.8693924,6.8946
2014-08-28,6.866478,6.8628387,6.8648605,6.860512,6.887848,6.89785,6.8780365
2014-08-29,6.874695,6.862549,6.8677216,6.8764877,6.8762894,6.8760834,6.8608093
2014-08-31,6.8754654,6.874817,6.8891983,6.8687515,6.8804626,6.88546,6.9013824
2014-09-01,6.8860016,6.8767242,6.871422,6.897156,6.8801804,6.891083,6.8915634
2014-09-02,6.8544006,6.8776627,6.8952713,6.878311,6.899811,6.8929367,6.8847275
2014-09-03,6.887413,6.898636,6.909561,6.897827,6.8908005,6.895401,6.9100494
2014-09-04,6.8690414,6.867691,6.8660507,6.893097,6.9054337,6.9026566,6.887001
2014-09-05,6.903282,6.8917847,6.873291,6.880989,6.913391,6.9341736,6.88678
2014-09-07,6.8796616,6.8833313,6.8869553,6.892769,6.8905334,6.9294815,6.8960876
2014-09-08,6.9080124,6.882408,6.890114,6.8943634,6.958954,6.909294,6.922409
2014-09-09,6.898773,6.869156,6.891075,6.898796,6.908989,6.934944,6.9295807
2014-09-10,6.8883743,6.9389877,6.9041595,6.905205,6.9248505,6.933136,6.9381638
2014-09-11,6.901886,6.9104996,6.9146423,6.902237,6.924286,6.9384003,6.934662
2014-09-12,6.88118,6.9180603,6.911484,6.918701,6.934723,6.942581,6.9412537
2014-09-14,6.9115906,6.9298325,6.928009,6.9279556,6.943619,6.9553146,6.9639053
2014-09-15,6.8965607,6.9357224,6.933937,6.9440536,6.9598618,6.9669952,6.9739532
2014-09-16,6.9265594,6.939842,6.9475937,6.959587,6.957985,6.963417,6.9897156
2014-09-17,6.9450607,6.9475937,6.9505234,6.964226,6.97213,6.983658,6.9982376
2014-09-18,6.9497223,6.950279,6.969879,6.9684143,6.9834213,7.003769,6.997551
2014-09-19,6.947502,6.964218,6.963997,6.9866867,7.001549,7.0023727,7.0095215
2014-09-21,6.9673767,6.973381,6.9908676,6.992592,7.0060654,7.018196,7.044037
2014-09-22,6.9710693,6.9930267,7.003311,7.006386,7.017853,7.0415573,7.086624
2014-09-23,6.994385,7.001358,7.0045395,7.003792,7.031082,7.0844574,7.095581
2014-09-24,7.0073166,7.00663,7.0076294,7.044777,7.079033,7.0915527,7.0936127
2014-09-25,7.006798,7.023491,7.0393753,7.0884323,7.097168,7.109146,7.1057053
2014-09-26,7.0082626,7.0390396,7.0848083,7.093666,7.0939255,7.0955276,7.1011124
2014-09-28,7.0362244,7.0881653,7.092705,7.0937805,7.100601,7.1211014,7.10833
2014-09-29,7.082939,7.0886536,7.099655,7.0974503,7.1057053,7.1226425,7.117996
2014-09-30,7.0866623,7.1007385,7.097145,7.113159,7.112915,7.111435,7.124214
2014-10-01,7.0945587,7.092041,7.11689,7.1018753,7.107376,7.1294937,7.1307907
2014-10-02,7.111664,7.108322,7.1234283,7.118805,7.128731,7.1311874,7.1071396
2014-10-03,7.104164,7.124977,7.1108475,7.125046,7.114357,7.116028,7.125458
2014-10-05,7.1210556,7.10717,7.114662,7.1221085,7.13266,7.1341476,7.1403275
2014-10-06,7.115471,7.1157913,7.1251526,7.1184387,7.149605,7.132431,7.12088
2014-10-07,7.12072,7.1300735,7.131195,7.147354,7.150276,7.121155,7.1195908
2014-10-08,7.1302795,7.1208954,7.1700974,7.1334915,7.1003494,7.139221,7.144203
2014-10-09,7.139969,7.1386337,7.100479,7.162224,7.1574173,7.1648865,7.1645966
2014-10-10,7.1435547,7.132942,7.139389,7.148979,7.1524124,7.1428375,7.161209
2014-10-12,7.1352386,7.1309967,7.136574,7.146286,7.1580353,7.1638565,7.16642
2014-10-13,7.140259,7.1352463,7.1367264,7.1865234,7.1588593,7.1687546,7.181122
2014-10-14,7.1718674,7.135483,7.1541443,7.1615906,7.164955,7.173012,7.1739655
2014-10-15,7.157234,7.1422806,7.165985,7.166214,7.1634445,7.169121,7.1816025
2014-10-16,7.1535187,7.15403,7.17482,7.1651154,7.1969986,7.16185,7.1745605
2014-10-17,7.1627655,7.168213,7.173958,7.176201,7.181961,7.1916656,7.1990967
2014-10-19,7.164406,7.1658554,7.1602707,7.1901245,7.207756,7.197815,7.1928635
2014-10-20,7.174797,7.1763916,7.179405,7.184189,7.184967,7.184761,7.1930084
2014-10-21,7.176346,7.1948013,7.169777,7.1782455,7.196953,7.1924973,7.2009354
2014-10-22,7.187828,7.1696243,7.1865234,7.184311,7.204338,7.193924,7.2065353
2014-10-23,7.1979218,7.1978836,7.174652,7.188568,7.219269,7.207054,7.195839
2014-10-24,7.1688004,7.173485,7.1921387,7.2086487,7.208191,7.2078323,7.203964
2014-10-26,7.2013245,7.173645,7.196129,7.215454,7.2089615,7.224304,7.216522
2014-10-27,7.1980743,7.2029495,7.2077484,7.202957,7.2166977,7.2220993,7.2201767
2014-10-28,7.208542,7.210945,7.213173,7.1980286,7.2128067,7.2137756,7.2343445
2014-10-29,7.2009964,7.2231064,7.2057114,7.2097855,7.209465,7.2194443,7.2219467
2014-10-30,7.214035,7.2165375,7.2144165,7.2147827,7.222801,7.2206497,7.233597
2014-10-31,7.2045364,7.207062,7.222168,7.2226486,7.227585,7.2456284,7.224579
2014-11-02,7.2247314,7.2142334,7.210556,7.2312164,7.2164917,7.2333984,7.2183456
2014-11-03,7.2158585,7.2246094,7.2282486,7.2170258,7.2465973,7.2465363,7.236458
2014-11-04,7.223671,7.2186813,7.2368317,7.222908,7.226776,7.2247086,7.245575
2014-11-05,7.2314377,7.2340164,7.225113,7.2501297,7.2175064,7.2366943,7.2457504
2014-11-06,7.2195435,7.2235107,7.2157364,7.24559,7.2465744,7.2415466,7.2484436
2014-11-07,7.224289,7.240158,7.231125,7.264,7.24028,7.242523,7.2434464
2014-11-09,7.2451324,7.2538986,7.240883,7.2501755,7.245262,7.2607574,7.268982
2014-11-10,7.2425003,7.2307205,7.245384,7.2415314,7.243164,7.2643585,7.2674103
2014-11-11,7.24337,7.256378,7.25016,7.2550125,7.267578,7.258522,7.262932
2014-11-12,7.238411,7.2421417,7.2469635,7.2604523,7.276802,7.2657547,7.280098
2014-11-13,7.239731,7.25296,7.2667007,7.268402,7.272354,7.2858276,7.339218
2014-11-14,7.250458,7.257675,7.2636642,7.292885,7.320778,7.323105,7.3430176
2014-11-16,7.269165,7.2610397,7.266739,7.2898407,7.3257217,7.3511734,7.359276
2014-11-17,7.254242,7.2734756,7.283745,7.344864,7.3479996,7.364395,7.3706207
2014-11-18,7.2634964,7.2808914,7.332657,7.344879,7.351021,7.3435516,7.36351
2014-11-19,7.279846,7.3339005,7.3445206,7.3615494,7.368431,7.3230743,7.3719635
2014-11-20,7.3309937,7.338791,7.360489,7.341049,7.383568,7.361389,7.371132
2014-11-21,7.3349915,7.3616943,7.36866,7.3687363,7.3788605,7.3997803,7.3557434
2014-11-23,7.3613205,7.3780365,7.3616333,7.3619995,7.391983,7.389923,7.38221
2014-11-24,7.3647766,7.3545456,7.369705,7.387985,7.3871765,7.386101,7.3988876
2014-11-25,7.395546,7.395569,7.389023,7.382057,7.3877945,7.377022,7.399887
2014-11-26,7.3874207,7.3846207,7.379753,7.3781204,7.380394,7.404625,7.402931
2014-11-27,7.3816223,7.402794,7.392372,7.3870926,7.394226,7.3880997,7.4103928
2014-11-28,7.392578,7.394676,7.374962,7.3895035,7.420929,7.3953323,7.4020157
2014-11-30,7.386139,7.3888626,7.3943253,7.398262,7.403633,7.4031525,7.40432
2014-12-01,7.41156,7.4166718,7.398529,7.3973465,7.3901978,7.3972244,7.407646
2014-12-02,7.3793488,7.405937,7.404915,7.408226,7.394478,7.416054,7.40596
2014-12-03,7.385994,7.3930817,7.3999786,7.4016037,7.411064,7.411209,7.4277496
2014-12-04,7.3964233,7.4086456,7.4004745,7.4131317,7.4188538,7.402565,7.415703
2014-12-05,7.4186783,7.398407,7.404602,7.4132233,7.425331,7.4130173,7.4109344
2014-12-07,7.401108,7.411278,7.4130096,7.411682,7.4248123,7.4297485,7.4221725
2014-12-08,7.414398,7.3934937,7.4179916,7.4208603,7.4083633,7.4158173,7.4309464
2014-12-09,7.403084,7.4149704,7.4203415,7.4242783,7.431122,7.4291763,7.4415054
2014-12-10,7.4182053,7.4162445,7.4050903,7.4271927,7.4021835,7.4195633,7.431183
2014-12-11,7.4281464,7.42083,7.417,7.4255447,7.430069,7.431778,7.4470367
2014-12-12,7.426903,7.4128494,7.4261017,7.4344482,7.435936,7.4345093,7.448433
2014-12-14,7.4292374,7.433922,7.4339066,7.4503784,7.43647,7.4386215,7.450897
2014-12-15,7.425308,7.4174423,7.427925,7.426956,7.441818,7.4467316,7.455452
2014-12-16,7.423027,7.4392548,7.4417114,7.441284,7.4525986,7.4536133,7.464264
