,HKXHKD,HKXHKD,HKXHKD,HKXHKD,HKXHKD,HKXHKD,HKXHKD
2016-11-28,22866.139,22832.043,22803.092,22785.969,22777.21,22758.182,22744.117
2016-11-29,22849.205,22819.543,22794.352,22783.035,22774.541,22752.906,22741.059
2016-11-30,22828.693,22800.945,22785.139,22775.877,22764.457,22742.262,22732.11
2016-12-01,22811.266,22790.79,22781.48,22769.479,22754.713,22735.576,22726.385
2016-12-02,22798.766,22786.123,22776.396,22760.83,22743.223,22729.596,22723.27
2016-12-04,22790.418,22781.383,22768.398,22749.225,22734.559,22726.045,22721.549
2016-12-05,22785.838,22775.36,22758.516,22739.928,22731.24,22725.797,22722.207
2016-12-06,22772.648,22758.389,22740.264,22729.94,22724.23,22719.645,22713.059
2016-12-07,22756.553,22740.758,22730.553,22724.242,22719.387,22711.541,22701.266
2016-12-08,22740.992,22732.02,22726.307,22722.137,22713.834,22701.95,22690.754
2016-12-09,22732.51,22727.432,22724.324,22717.053,22704.475,22691.203,22677.508
2016-12-11,22713.566,22709.227,22702.826,22693.822,22677.38,22660.516,22644.578
2016-12-12,22700.953,22695.176,22684.326,22671.336,22650.963,22636.139,22618.703
2016-12-13,22683.775,22673.986,22658.555,22643.902,22624.371,22609.479,22594.852
2016-12-14,22666.934,22652.676,22638.416,22622.037,22602.33,22591.23,22576.23
2016-12-15,22646.277,22634.102,22618.484,22599.834,22584.771,22573.219,22554.75
2016-12-16,22631.506,22618.05,22599.865,22585.629,22570.6,22554.791,22535.508
2016-12-18,22611.607,22595.195,22580.998,22566.203,22547.31,22529.984,22511.049
2016-12-19,22592.059,22578.398,22562.492,22544.969,22523.727,22506.025,22486.307
2016-12-20,22576.791,22559.941,22542.748,22521.607,22499.623,22481.445,22462.254
2016-12-21,22551.307,22532.88,22515.28,22491.541,22466.691,22448.832,22429.777
2016-12-22,22530.328,22511.793,22492.39,22464.932,22439.83,22422.055,22407.963
2016-12-23,22518.715,22495.541,22475.652,22447.96,22422.945,22407.877,22403.28
2016-12-26,22506.098,22481.514,22462.092,22434.486,22409.545,22403.307,22402.467
2016-12-27,22489.867,22470.51,22451.088,22423.57,22404.242,22403.309,22403.227
2016-12-28,22481.314,22461.963,22442.533,22415.09,22403.246,22403.22,22403.248
2016-12-29,22474.145,22454.611,22435.172,22408.178,22404.242,22404.295,22404.195
2016-12-30,22470.227,22450.496,22431.045,22407.99,22408.025,22407.94,22407.643
2017-01-02,22464.422,22444.484,22425.025,22408.04,22408.031,22409.924,22409.408
2017-01-03,22475.465,22455.305,22435.824,22423.39,22427.0,22428.98,22428.227
2017-01-04,22489.902,22469.518,22450.01,22445.799,22449.889,22451.72,22450.719
2017-01-05,22508.336,22493.252,22483.4,22480.33,22484.152,22485.812,22484.574
2017-01-06,22497.553,22490.35,22490.488,22487.5,22490.525,22490.562,22490.594
2017-01-08,22488.883,22489.135,22489.004,22489.197,22489.139,22489.074,22489.14
2017-01-09,22489.504,22489.47,22489.527,22489.5,22489.467,22489.52,22489.473
2017-01-10,22491.816,22491.852,22491.826,22491.742,22491.844,22491.766,22491.834
2017-01-11,22492.676,22492.596,22492.69,22492.598,22492.605,22492.617,22492.682
2017-01-12,22489.902,22489.812,22489.936,22489.838,22489.803,22489.854,22489.916
2017-01-13,22488.32,22488.383,22488.354,22488.41,22488.375,22488.414,22488.334
2017-01-15,22496.75,22496.668,22496.637,22496.69,22496.645,22496.678,22496.732
2017-01-16,22488.695,22488.771,22488.748,22488.807,22488.762,22488.803,22488.719
2017-01-17,22489.45,22489.508,22489.516,22489.541,22489.525,22489.365,22489.467
2017-01-18,22493.293,22493.387,22493.35,22493.402,22493.355,22493.324,22493.29
2017-01-19,22490.533,22490.625,22490.598,22490.67,22490.605,22490.646,22490.541
2017-01-20,22492.03,22492.13,22492.111,22491.99,22492.1,22492.14,22492.031
2017-01-22,22494.04,22494.016,22494.068,22494.062,22494.082,22494.059,22498.729
2017-01-23,22490.96,22490.977,22490.957,22491.01,22490.826,22495.906,22495.66
2017-01-24,22492.994,22492.969,22492.97,22493.03,22498.133,22497.543,22497.562
2017-01-25,22493.598,22493.586,22493.553,22498.268,22498.166,22498.195,22498.168
2017-01-26,22496.465,22496.473,22501.309,22500.967,22501.059,22501.03,22509.553
2017-01-27,22491.18,22495.838,22495.703,22495.639,22495.688,22509.104,22530.227
2017-01-29,22496.932,22499.332,22499.041,22499.213,22514.184,22533.143,22550.27
2017-01-30,22509.121,22509.795,22509.4,22524.707,22536.879,22561.21,22579.207
2017-01-31,22524.486,22524.09,22531.186,22546.652,22567.223,22597.164,22627.191
2017-02-01,22535.605,22543.344,22562.736,22581.398,22616.412,22661.758,22702.334
2017-02-02,21377.377,21393.871,21427.324,21461.174,21511.402,21556.227,21583.326
2017-02-03,22196.777,22225.6,22276.88,22312.332,22356.66,22414.773,22445.871
2017-02-05,22442.512,22486.094,22537.33,22563.066,22619.676,22678.29,22697.316
2017-02-06,22239.043,22290.998,22325.86,22363.516,22428.227,22460.64,22475.254
2017-02-07,22278.574,22315.705,22360.693,22411.021,22453.31,22475.281,22488.98
2017-02-08,22514.86,22554.092,22612.723,22655.955,22680.656,22697.639,22710.064
2017-02-09,22889.486,22938.229,22994.748,23021.164,23040.479,23056.02,23070.02
2017-02-10,22891.072,22939.848,22980.246,23000.4,23018.965,23035.988,23052.08
2017-02-12,22947.135,22986.16,23013.816,23032.787,23050.838,23069.709,23087.906
2017-02-13,23032.63,23063.666,23087.154,23106.018,23123.795,23144.447,23164.594
2017-02-14,23050.648,23080.41,23103.963,23121.348,23140.156,23163.637,23187.055
2017-02-15,22859.383,22890.621,22913.91,22932.096,22954.012,22980.324,23007.412
2017-02-16,22928.883,22958.814,22984.734,23003.559,23023.904,23048.004,23076.533
2017-02-17,22994.176,23024.213,23052.418,23073.623,23092.04,23111.518,23141.11
2017-02-26,23014.95,23049.295,23078.447,23097.96,23112.98,23132.393,23165.78
2017-02-27,23037.316,23073.52,23100.213,23115.121,23130.453,23153.947,23193.412
2017-02-28,23056.934,23092.842,23108.957,23122.957,23143.4,23173.229,23213.928
2017-03-01,23074.06,23102.361,23116.12,23131.684,23158.398,23194.623,23235.248
2017-03-02,23094.008,23109.979,23122.928,23144.873,23178.17,23214.564,23259.086
2017-03-03,23104.797,23119.549,23136.037,23164.482,23201.863,23238.89,23279.541
2017-03-05,23116.805,23132.926,23156.55,23190.547,23226.209,23265.41,23297.266
2017-03-06,23129.88,23154.432,23184.125,23217.215,23255.273,23286.893,23320.055
2017-03-07,23150.568,23183.33,23213.133,23247.283,23280.246,23308.678,23344.053
2017-03-08,23178.623,23213.639,23244.38,23275.473,23301.994,23333.906,23371.342
2017-03-09,23209.143,23245.945,23274.463,23298.568,23328.031,23360.023,23402.652
2017-03-10,23240.69,23276.062,23298.238,23324.848,23353.748,23390.215,23435.154
2017-03-12,23271.633,23300.158,23324.977,23350.639,23383.422,23423.19,23466.543
2017-03-13,23295.799,23327.291,23351.135,23380.074,23415.998,23454.154,23495.87
2017-03-14,23322.65,23353.873,23380.986,23412.445,23447.537,23484.35,23523.979
2017-03-15,23349.262,23384.363,23413.719,23444.154,23478.062,23512.572,23553.172
2017-03-16,23379.078,23417.65,23445.54,23474.998,23506.582,23541.902,23580.627
2017-03-17,23411.78,23449.52,23476.38,23503.633,23535.389,23569.916,23604.99
2017-03-19,23443.791,23480.24,23505.102,23532.184,23563.738,23595.596,23624.617
2017-03-20,23474.879,23508.863,23533.875,23560.627,23590.143,23616.89,23641.3
2017-03-21,23503.805,23538.06,23562.33,23587.42,23612.373,23634.76,23661.307
2017-03-22,23532.443,23566.47,23588.967,23610.33,23631.227,23653.62,23681.969
2017-03-23,23560.953,23592.646,23611.494,23629.527,23649.469,23675.047,23701.654
2017-03-24,23587.73,23614.43,23630.43,23647.52,23670.826,23694.273,23717.95
2017-03-26,23610.523,23632.812,23648.621,23668.648,23690.188,23712.602,23734.107
2017-03-27,23629.64,23651.363,23669.934,23688.332,23709.238,23728.314,23753.883
2017-03-28,23647.695,23672.822,23689.416,23707.67,23724.943,23746.918,23775.088
2017-03-29,23668.893,23692.068,23708.63,23723.451,23742.916,23768.008,23797.506
2017-03-30,23688.516,23710.875,23724.406,23741.152,23763.912,23789.58,23819.945
2017-03-31,23707.844,23726.564,23742.275,23761.98,23784.955,23811.621,23842.752
2017-04-02,23723.645,23744.861,23763.238,23782.926,23807.006,23834.398,23860.854
2017-04-03,23741.393,23765.953,23784.232,23804.965,23829.752,23854.102,23876.268
2017-04-04,23762.268,23787.252,23806.299,23827.64,23849.908,23868.74,23891.846
2017-04-05,23783.2,23809.326,23829.045,23847.701,23864.676,23883.473,23907.17
2017-04-06,23805.256,23832.072,23849.184,23862.832,23878.967,23898.393,23922.729
2017-04-07,23827.975,23852.125,23864.07,23876.914,23893.46,23913.477,23941.783
2017-04-09,23848.082,23866.693,23878.287,23891.203,23908.145,23931.617,23964.066
2017-04-10,23863.133,23881.205,23892.7,23905.7,23925.795,23952.934,23986.342
2017-04-11,23877.254,23895.916,23907.316,23923.146,23946.604,23974.332,24010.98
2017-04-12,23891.582,23910.807,23924.908,23943.723,23967.547,23998.11,24035.26
2017-04-13,23906.105,23928.72,23945.621,23964.453,23990.877,24021.645,24058.664
2017-04-16,23923.6,23949.787,23966.492,23987.564,24014.016,24044.639,24077.502
2017-04-17,23944.215,23970.963,23989.74,24010.516,24036.666,24065.945,24094.693
2017-04-18,23964.986,23994.523,24012.82,24033.004,24058.645,24082.96,24111.928
2017-04-19,23988.135,24017.871,24035.412,24055.44,24076.516,24099.594,24131.86
2017-04-20,24011.127,24040.697,24057.555,24073.809,24092.816,24118.857,24154.533
2017-04-21,24033.646,24062.383,24075.564,24089.938,24111.734,24140.889,24177.016
2017-04-23,24055.994,24079.793,24091.783,24108.629,24133.357,24164.225,24201.592
2017-04-24,24074.293,24096.283,24110.686,24130.105,24157.191,24188.094,24224.393
2017-04-25,24090.451,24115.404,24132.271,24153.924,24180.697,24213.682,24236.045
2017-04-26,24109.21,24137.22,24156.066,24177.416,24206.068,24229.371,24243.436
2017-04-27,24130.727,24160.852,24179.572,24202.627,24224.266,24238.074,24251.066
2017-04-28,24154.543,24184.504,24204.902,24221.836,24235.32,24245.258,24258.223
2017-04-30,24178.004,24210.082,24223.395,24233.883,24242.36,24252.664,24260.043
2017-05-01,24203.236,24227.025,24234.8,24241.01,24249.537,24258.63,24261.71
2017-05-02,24222.145,24236.637,24241.77,24248.025,24256.877,24260.172,24262.748
2017-05-03,24234.098,24243.754,24248.959,24255.37,24259.48,24261.879,24262.764
2017-05-04,24241.209,24251.068,24256.35,24259.195,24261.07,24262.791,24262.791
2017-05-05,24248.309,24258.074,24259.375,24260.754,24262.738,24262.791,24264.514
2017-05-07,24255.611,24259.832,24260.912,24262.367,24262.775,24264.428,24266.504
2017-05-08,24259.203,24261.469,24262.598,24262.8,24264.32,24266.336,24268.635
2017-05-09,24260.758,24262.791,24262.805,24264.361,24266.162,24268.324,24270.814
2017-05-10,24262.383,24262.773,24264.379,24266.14,24268.035,24270.348,24277.02
2017-05-11,24262.791,24264.33,24266.229,24268.047,24270.055,24276.215,24284.135
2017-05-12,24264.322,24266.22,24268.12,24270.002,24275.71,24283.361,24293.361
2017-05-14,24266.13,24268.162,24270.102,24275.576,24282.852,24292.463,24305.035
2017-05-15,24268.02,24270.162,24275.736,24282.656,24291.883,24303.46,24317.54
2017-05-16,24269.984,24275.918,24282.854,24291.674,24302.543,24315.254,24334.613
2017-05-17,24275.553,24283.047,24291.893,24302.164,24313.963,24331.398,24353.852
2017-05-18,24282.67,24292.143,24302.52,24313.445,24329.666,24350.434,24375.7
2017-05-19,24291.707,24302.969,24313.893,24328.912,24348.586,24371.195,24401.684
2017-05-21,24302.24,24314.582,24329.516,24347.754,24368.805,24396.068,24430.553
2017-05-22,24313.547,24330.508,24348.408,24367.748,24393.09,24424.244,24458.434
2017-05-23,24329.06,24349.51,24368.553,24391.76,24420.697,24451.744,24485.441
2017-05-24,24347.95,24370.018,24392.748,24419.102,24448.162,24478.916,24508.494
2017-05-25,24367.965,24394.588,24420.275,24446.537,24475.309,24503.613,24529.766
2017-05-26,24392.03,24422.473,24447.71,24473.643,24500.658,24524.18,24552.842
2017-05-28,24419.42,24449.93,24474.828,24499.123,24521.184,24547.223,24572.562
2017-05-29,24446.85,24477.064,24500.238,24519.83,24544.18,24567.943,24590.518
2017-05-30,24474.004,24502.186,24520.768,24542.742,24565.445,24586.053,24607.566
2017-05-31,24499.46,24522.67,24543.727,24564.31,24583.66,24603.154,24628.043
2017-06-01,24520.111,24545.686,24565.104,24582.605,24600.848,24622.764,24651.816
2017-06-02,24543.031,24566.678,24583.373,24599.795,24620.008,24645.643,24678.336
2017-06-04,24564.512,24584.842,24600.553,24618.746,24642.406,24671.277,24706.94
2017-06-05,24582.795,24601.984,24619.627,24640.924,24667.572,24699.088,24737.03
2017-06-06,24599.97,24621.377,24641.955,24665.873,24694.947,24728.477,24768.072
2017-06-07,24618.938,24644.016,24667.059,24693.047,24723.959,24758.928,24799.309
2017-06-08,24641.154,24669.422,24694.363,24721.875,24754.09,24790.004,24828.928
2017-06-09,24666.148,24697.016,24723.318,24751.857,24784.916,24819.594,24859.074
2017-06-11,24693.354,24726.223,24753.402,24782.553,24814.648,24849.312,24889.527
2017-06-12,24722.223,24756.521,24784.186,24812.338,24844.135,24879.416,24920.076
2017-06-13,24752.225,24787.477,24813.918,24841.715,24874.037,24909.684,24950.578
2017-06-14,24782.95,24817.137,24843.373,24871.531,24904.148,24939.959,24980.88
2017-06-15,24812.72,24846.74,24873.258,24901.56,24934.285,24970.123,25009.479
2017-06-16,24842.12,24876.748,24903.35,24931.643,24964.344,24999.139,25036.744
2017-06-18,24871.95,24906.938,24933.475,24961.648,24993.59,25026.627,25064.244
2017-06-19,24901.988,24937.145,24963.516,24990.977,25021.238,25053.879,25091.14
2017-06-20,24932.078,24967.256,24992.79,25018.707,25048.348,25081.074,25117.734
2017-06-21,24962.096,24996.393,25020.475,25045.754,25075.646,25107.424,25142.32
2017-06-22,24991.406,25023.957,25047.559,25073.049,25101.922,25132.307,25166.08
2017-06-23,25019.13,25051.133,25074.857,25099.34,25126.955,25155.83,25189.266
2017-06-25,25046.188,25078.375,25101.13,25124.438,25150.357,25178.82,25211.953
2017-06-26,25073.484,25104.676,25126.188,25147.793,25173.23,25201.328,25234.916
2017-06-27,25099.771,25129.635,25149.572,25170.613,25195.64,25224.477,25257.729
2017-06-28,25124.86,25153.104,25172.432,25192.982,25218.664,25247.254,25280.23
2017-06-29,25148.223,25176.03,25194.83,25215.98,25241.363,25269.59,25302.332
2017-06-30,25171.053,25198.492,25217.86,25238.646,25263.635,25291.521,25323.357
2017-07-02,25193.43,25221.59,25240.547,25260.88,25285.52,25312.973,25343.742
2017-07-03,25216.428,25244.322,25262.805,25282.75,25307.055,25333.23,25362.99
2017-07-04,25239.098,25266.627,25284.684,25304.248,25327.387,25352.299,25382.057
2017-07-05,25261.336,25288.535,25306.21,25324.7,25346.416,25371.195,25400.854
2017-07-06,25283.21,25310.08,25326.578,25343.748,25365.309,25390.09,25418.668
2017-07-07,25304.717,25330.34,25345.598,25362.637,25384.115,25408.396,25436.453
2017-07-09,25325.143,25349.387,25364.492,25381.31,25402.611,25426.182,25453.09
2017-07-10,25344.176,25368.281,25383.26,25399.926,25420.195,25443.74,25468.875
2017-07-11,25363.072,25387.178,25401.79,25417.537,25437.875,25459.543,25484.752
2017-07-12,25381.766,25405.57,25419.379,25435.1,25454.186,25475.268,25500.105
2017-07-13,25400.363,25423.24,25437.008,25451.713,25469.773,25491.062,25515.137
2017-07-14,25417.965,25440.953,25453.416,25467.275,25485.559,25505.99,25529.305
2017-07-16,25435.527,25456.965,25468.984,25483.023,25500.766,25520.74,25543.531
2017-07-17,25452.098,25472.627,25484.771,25498.379,25515.676,25534.764,25557.965
2017-07-18,25467.658,25488.408,25500.016,25513.273,25529.781,25548.99,25571.68
2017-07-19,25483.418,25503.46,25514.91,25527.514,25543.918,25563.32,25585.111
2017-07-20,25498.75,25518.318,25529.059,25541.6,25558.26,25576.734,25597.66
2017-07-21,25513.645,25532.33,25543.18,25555.89,25571.893,25589.744,25610.43
2017-07-23,25527.867,25546.523,25557.508,25569.69,25585.258,25602.318,25623.26
2017-07-24,25541.963,25560.918,25571.201,25583.139,25597.734,25615.135,25635.541
2017-07-25,25556.26,25574.355,25584.605,25595.633,25610.45,25628.584,25648.887
2017-07-26,25570.035,25587.555,25597.074,25608.285,25624.318,25641.746,25661.312
2017-07-27,25583.477,25600.084,25609.777,25622.27,25637.701,25655.193,25672.443
2017-07-28,25595.957,25612.85,25623.68,25635.803,25651.074,25666.31,25685.117
2017-07-30,25608.623,25626.549,25637.102,25649.11,25662.938,25678.734,25697.71
2017-07-31,25622.59,25639.773,25650.455,25661.316,25675.207,25692.363,25710.871
2017-08-01,25636.104,25653.21,25662.422,25673.533,25689.182,25705.27,25725.793
2017-08-02,25649.422,25664.656,25674.67,25687.455,25702.162,25719.908,25740.498
2017-08-03,25661.582,25677.021,25688.639,25700.596,25716.607,25734.832,25753.51
2017-08-04,25673.809,25690.86,25701.68,25714.973,25731.432,25748.256,25766.05
2017-08-06,25687.742,25703.768,25716.11,25729.709,25745.268,25760.516,25780.277
2017-08-07,25700.852,25718.3,25730.906,25743.682,25757.572,25774.455,25796.38
2017-08-08,25715.246,25733.195,25744.803,25756.04,25771.33,25790.23,25814.223
2017-08-09,25729.998,25746.824,25757.104,25769.729,25786.904,25807.793,25833.81
2017-08-10,25743.959,25759.07,25770.84,25785.248,25804.258,25826.975,25854.812
2017-08-11,25756.312,25772.908,25786.4,25802.531,25823.229,25847.717,25877.162
2017-08-13,25770.014,25788.604,25803.744,25821.469,25843.76,25869.771,25900.67
2017-08-14,25785.545,25806.002,25822.697,25841.914,25865.627,25892.963,25925.117
2017-08-15,25802.844,25825.143,25843.217,25863.7,25888.629,25917.102,25950.293
2017-08-16,25821.787,25845.701,25865.06,25886.648,25912.63,25942.033,25974.902
2017-08-17,25842.25,25867.639,25888.045,25910.541,25937.398,25966.848,25999.941
2017-08-18,25864.047,25890.766,25912.021,25935.26,25962.322,25991.621,26025.502
2017-08-20,25886.998,25914.838,25936.775,25960.246,25986.982,26016.96,26050.36
2017-08-21,25910.918,25939.703,25961.723,25984.832,26012.174,26041.637,26074.48
2017-08-22,25935.646,25964.586,25986.365,26009.988,26036.74,26065.61,26097.992
2017-08-23,25960.62,25989.309,26011.543,26034.512,26060.617,26088.97,26120.945
2017-08-24,25985.22,26014.6,26036.098,26058.342,26083.912,26111.82,26143.44
2017-08-25,26010.379,26039.213,26059.963,26081.6,26106.688,26134.207,26165.535
2017-08-27,26034.908,26063.137,26083.25,26104.34,26129.025,26156.195,26187.238
2017-08-28,26058.748,26086.467,26106.012,26126.65,26150.951,26177.844,26208.652
2017-08-29,26082.016,26109.281,26128.34,26148.56,26172.56,26199.172,26229.768
2017-08-30,26104.762,26131.639,26150.258,26170.139,26193.836,26220.215,26250.623
2017-08-31,26127.078,26153.598,26171.86,26191.398,26214.85,26241.018,26271.258
2017-09-01,26148.988,26175.234,26193.127,26212.396,26235.62,26261.602,26291.7
2017-09-03,26170.572,26196.527,26214.135,26233.154,26256.17,26281.986,26311.926
2017-09-04,26191.836,26217.555,26234.902,26253.69,26276.525,26302.21,26331.984
2017-09-05,26212.84,26238.344,26255.451,26274.03,26296.72,26322.219,26351.916
2017-09-06,26914.754,26937.33,26950.918,26966.78,26985.977,27008.305,27035.232
2017-09-07,26941.582,26963.252,26977.387,26993.15,27013.113,27035.266,27061.918
2017-09-08,26960.904,26983.133,26997.102,27013.732,27033.68,27055.652,27081.145
2017-09-10,26980.604,27002.742,27017.53,27034.014,27053.713,27074.705,27100.043
2017-09-11,27000.242,27023.217,27037.857,27054.1,27072.816,27093.475,27118.941
2017-09-12,27020.729,27043.658,27057.94,27073.13,27091.613,27112.285,27136.443
2017-09-13,27041.086,27063.521,27076.916,27091.854,27110.34,27130.47,27153.102
2017-09-14,27061.182,27082.441,27095.807,27110.523,27128.686,27147.059,27169.682
2017-09-15,27080.256,27101.295,27114.656,27128.832,27145.242,27163.684,27185.402
2017-09-17,27099.297,27120.113,27132.646,27145.371,27161.852,27179.596,27201.041
2017-09-18,27118.307,27137.553,27149.348,27162.074,27177.902,27195.398,27215.912
2017-09-19,27135.99,27154.305,27166.07,27178.148,27193.678,27210.396,27229.95
2017-09-20,27152.803,27170.998,27181.922,27193.943,27208.756,27225.13,27245.113
2017-09-21,27169.576,27186.955,27197.812,27209.047,27223.719,27240.2,27261.65
2017-09-22,27185.518,27202.604,27212.832,27223.994,27238.758,27256.65,27279.55
2017-09-24,27201.303,27217.512,27227.375,27239.062,27255.182,27274.389,27297.602
2017-09-25,27216.297,27231.547,27242.568,27255.52,27272.875,27292.414,27316.768
2017-09-26,27230.43,27246.877,27259.148,27273.318,27290.883,27311.459,27335.941
2017-09-27,27245.764,27263.584,27277.02,27291.314,27309.904,27330.615,27356.166
2017-09-28,27262.477,27281.656,27295.104,27310.354,27329.045,27350.795,27377.508
2017-09-29,27280.54,27299.863,27314.314,27329.482,27349.207,27372.01,27398.621
2017-10-01,27298.736,27319.258,27333.66,27349.652,27370.395,27393.16,27418.51
2017-10-02,27318.133,27338.686,27354.008,27370.914,27391.527,27413.2,27438.307
2017-10-03,27337.611,27359.078,27375.324,27392.084,27411.643,27432.977,27458.096
2017-10-04,27358.0,27380.588,27396.553,27412.188,27431.373,27452.531,27477.664
2017-10-05,27379.51,27401.707,27416.53,27431.96,27450.918,27472.076,27496.375
2017-10-06,27400.688,27421.73,27436.299,27451.576,27470.459,27491.072,27514.129
2017-10-08,27420.441,27441.45,27455.791,27470.844,27489.268,27508.844,27531.236
2017-10-09,27440.7,27461.5,27475.744,27490.184,27507.654,27526.346,27548.967
2017-10-10,27460.482,27481.24,27494.562,27508.28,27524.887,27543.736,27564.701
2017-10-11,27479.992,27499.672,27512.19,27525.27,27541.994,27559.883,27579.842
2017-10-12,27498.95,27517.592,27529.824,27542.906,27558.809,27575.367,27595.48
2017-10-13,27516.684,27535.04,27547.273,27559.398,27574.027,27590.793,27608.934
2017-10-15,27534.133,27552.484,27563.236,27574.643,27589.426,27604.797,27623.348
2017-10-16,27551.61,27567.98,27578.598,27590.064,27603.617,27619.291,27638.197
2017-10-17,27567.18,27583.44,27594.082,27604.174,27618.086,27634.223,27653.367
2017-10-18,27582.438,27598.371,27607.48,27618.475,27632.898,27649.1,27668.568
2017-10-19,27597.852,27611.953,27622.152,27633.625,27648.104,27664.531,27684.32
2017-10-20,27611.244,27626.244,27636.988,27648.67,27663.31,27679.957,27700.059
2017-10-22,27625.582,27641.197,27652.133,27663.906,27678.701,27695.562,27715.945
2017-10-23,27640.527,27656.508,27667.504,27679.322,27694.307,27711.383,27732.01
2017-10-24,27655.816,27671.998,27683.053,27694.924,27710.086,27727.35,27748.256
2017-10-25,27671.285,27687.652,27698.766,27710.732,27726.014,27743.445,27764.605
2017-10-26,27686.918,27703.482,27714.629,27726.686,27742.076,27759.738,27781.127
2017-10-27,27702.746,27719.516,27730.688,27742.773,27758.361,27776.168,27797.783
2017-10-29,27718.756,27735.678,27746.908,27759.059,27774.754,27792.688,27814.533
2017-10-30,27734.895,27751.965,27763.236,27775.479,27791.271,27809.426,27831.46
2017-10-31,27751.182,27768.459,27779.75,27791.996,27807.97,27826.213,27848.436
2017-11-01,27767.656,27785.035,27796.383,27808.723,27824.72,27843.186,27866.832
2017-11-02,27784.213,27801.78,27813.129,27825.498,27841.691,27861.52,27886.654
2017-11-03,27800.955,27818.627,27830.037,27842.469,27859.982,27881.3,27906.672
2017-11-05,27817.785,27835.453,27847.006,27860.793,27879.752,27901.549,27927.67
2017-11-06,27834.65,27852.43,27865.396,27880.57,27900.092,27922.514,27949.836
2017-11-07,27851.629,27870.861,27885.207,27900.867,27921.047,27944.645,27973.062
2017-11-08,27870.053,27890.656,27905.303,27921.826,27943.152,27967.79,27997.176
2017-11-09,27889.844,27910.525,27926.293,27943.947,27966.238,27991.773,28021.988
