,GBPNZD,GBPNZD,GBPNZD,GBPNZD,GBPNZD,GBPNZD,GBPNZD
2013-10-31,1.9291275,1.930204,1.9329796,1.9312924,1.929673,1.9202275,1.936052
2013-11-01,1.9297117,1.9321314,1.9272943,1.9314394,1.9392089,1.9260559,1.9336209
2013-11-03,1.9301683,1.9271584,1.9294182,1.9252553,1.9294083,1.9325006,1.9322096
2013-11-04,1.9342963,1.9338669,1.931126,1.9266305,1.9330728,1.9279008,1.9253687
2013-11-05,1.934829,1.9253614,1.9276998,1.9316502,1.9276571,1.9311771,1.9200118
2013-11-06,1.9287763,1.9328516,1.9375943,1.9263895,1.9314247,1.9271876,1.9396801
2013-11-07,1.9349296,1.9327308,1.9277315,1.9388291,1.9320369,1.9346806,1.9302803
2013-11-08,1.9306059,1.92728,1.9288205,1.9252954,1.9273387,1.9379854,1.9280719
2013-11-10,1.9372519,1.9315876,1.929084,1.9337295,1.9315197,1.9276603,1.9305942
2013-11-11,1.9379752,1.923337,1.9291608,1.9356531,1.9321989,1.9248067,1.9303658
2013-11-12,1.927627,1.941979,1.9291408,1.9294232,1.926984,1.9390863,1.9303433
2013-11-13,1.9261504,1.9365228,1.9274673,1.9272717,1.9316212,1.9322582,1.9176028
2013-11-14,1.9292328,1.9261571,1.9297025,1.9171908,1.9260138,1.9302547,1.9355669
2013-11-15,1.9270042,1.9309263,1.9318854,1.9282147,1.9257499,1.9313045,1.9216517
2013-11-17,1.9309704,1.9309585,1.921655,1.9297051,1.9304135,1.9324272,1.9381328
2013-11-18,1.9296306,1.9374008,1.9244941,1.9180182,1.922894,1.9299734,1.9298046
2013-11-19,1.931999,1.9375002,1.9295288,1.9272685,1.9238577,1.9319272,1.9376281
2013-11-20,1.9311393,1.9254364,1.9324043,1.935262,1.9297158,1.9333824,1.9337206
2013-11-21,1.932623,1.9222202,1.9313905,1.9312048,1.9255033,1.9300486,1.9293855
2013-11-22,1.9377161,1.9279926,1.9293106,1.9288404,1.9283448,1.9319856,1.9329937
2013-11-24,1.9280657,1.9308062,1.9273274,1.9331677,1.9354913,1.9356164,1.9405166
2013-11-25,1.9257659,1.9295492,1.9334486,1.9378914,1.9337643,1.9311805,1.9423993
2013-11-26,1.9345162,1.9329879,1.9314997,1.9383259,1.9337933,1.9381083,1.9447105
2013-11-27,1.9293039,1.9338961,1.931511,1.9385035,1.9323215,1.9382536,1.9434083
2013-11-28,1.936464,1.9330833,1.9373899,1.9318871,1.9373059,1.9374194,1.9392861
2013-11-29,1.9353278,1.9335029,1.9350271,1.939229,1.9375687,1.9412787,1.9414583
2013-12-01,1.9380916,1.9373429,1.9404361,1.9393975,1.9520943,1.9463451,1.9495242
2013-12-02,1.9421242,1.940601,1.9413182,1.9380047,1.939846,1.9399697,1.9427043
2013-12-03,1.9328911,1.9381912,1.9500207,1.9384469,1.9401146,1.9443417,1.9426718
2013-12-04,1.9384134,1.9432967,1.9447821,1.938498,1.9411627,1.944702,1.9451944
2013-12-05,1.936316,1.9317275,1.9450378,1.9455895,1.9425898,1.941605,1.9448375
2013-12-06,1.9385275,1.9431143,1.9442693,1.9401157,1.9442432,1.9428105,1.9492929
2013-12-08,1.9381989,1.9450302,1.942885,1.941551,1.9440261,1.9520059,1.9639549
2013-12-09,1.944887,1.937822,1.9429277,1.9483064,1.9483513,1.9644331,1.9734461
2013-12-10,1.9410073,1.9381357,1.943829,1.9467046,1.9649515,1.9681404,1.9688716
2013-12-11,1.9497148,1.9508038,1.9429674,1.9652581,1.9644036,1.9662403,1.9683373
2013-12-12,1.9468544,1.955012,1.9642328,1.9675187,1.9718173,1.9711103,1.9712161
2013-12-13,1.9416463,1.9628223,1.966012,1.969974,1.9739503,1.9684565,1.9743532
2013-12-15,1.9563327,1.9693071,1.968923,1.9728888,1.9712174,1.9778779,1.9706539
2013-12-16,1.965201,1.9732026,1.9690509,1.9790921,1.9625211,1.9740405,1.9808443
2013-12-17,1.9728131,1.9717115,1.9737706,1.9723648,1.9708833,1.974591,1.9811463
2013-12-18,1.9762853,1.9835063,1.9696321,1.9743176,1.9791454,1.9775727,1.9790317
2013-12-19,1.9741766,1.9700541,1.9735099,1.9809408,1.9799442,1.978294,1.98612
2013-12-20,1.9790013,1.9763176,1.9753937,1.9759833,1.9838493,1.9754351,1.9797289
2013-12-22,1.9663088,1.972255,1.9761643,1.9777611,1.9730425,1.9797796,1.9859723
2013-12-23,1.9814392,1.9757056,1.9872133,1.9698555,1.9790471,1.9818028,1.9935143
2013-12-24,1.9797294,1.9785857,1.9830208,1.9860677,1.9819189,1.9800134,1.9865181
2013-12-26,1.979351,1.983624,1.9806294,1.974699,1.9827445,1.9788847,1.982481
2013-12-27,1.969745,1.9752829,1.9860698,1.9918413,1.9831812,1.9889433,1.9928446
2013-12-29,1.9737674,1.9820772,1.9829421,1.9851284,1.9888291,1.9910103,1.9892987
2013-12-30,1.986629,1.9853142,1.9853761,1.991888,1.9869807,1.9840593,1.9955616
2013-12-31,1.9839213,1.9836652,1.989906,1.9893568,1.9834613,2.0001478,1.9790397
2014-01-01,1.9854177,1.9809917,1.9817082,1.9940917,1.985081,1.9819181,1.9930742
2014-01-02,1.9868708,1.9882426,1.9819926,1.9934045,1.9810314,1.9955945,1.9859191
2014-01-03,1.9973439,1.994082,1.9835677,1.9856694,1.9895039,1.9966362,1.9899035
2014-01-05,1.9874532,1.9879421,1.991605,1.9912379,1.990261,1.9940763,1.9880193
2014-01-06,1.9884485,1.9949782,1.9897528,1.9959785,1.9924035,1.996916,1.9942379
2014-01-07,1.9844122,1.9956424,1.996211,1.9930363,1.9916316,1.9940343,1.9910289
2014-01-08,1.9954609,1.9846543,1.9834403,1.9900656,1.9954184,2.0005937,1.9941425
2014-01-09,1.9968575,1.9862903,1.9888494,1.9891723,1.9959149,1.9991732,1.9872696
2014-01-10,1.9929466,1.9971178,1.9876173,1.9951434,1.9880147,1.9917867,1.9861108
2014-01-12,1.9885011,1.9874803,1.9981737,1.9829797,1.9850087,1.9875586,1.9823956
2014-01-13,1.992729,1.9894592,1.9952965,1.9971008,1.9939702,1.9875631,2.0041072
2014-01-14,1.9874662,1.9842517,1.9904425,1.9931564,1.984954,1.9874861,1.9800829
2014-01-15,1.9955413,1.9862822,1.98734,1.9816574,1.9877126,1.9826405,1.9912856
2014-01-16,1.9868432,1.9863006,1.9798341,1.9795154,1.9889073,1.9838008,1.9810845
2014-01-17,1.9877791,1.9782284,1.9815844,1.9863832,1.9899251,1.9825513,1.9821398
2014-01-19,1.9827749,1.988572,1.9911108,1.9860517,1.9858669,1.9868687,1.9825668
2014-01-20,1.9782292,1.9883586,1.9893506,1.9806575,1.9856073,1.9860812,1.9853944
2014-01-21,1.994323,1.989954,1.9907919,1.9878385,1.9882371,1.980962,1.987656
2014-01-22,1.9860635,1.9793206,1.9939792,1.9852816,1.9871294,1.9851738,1.9900517
2014-01-23,1.9847207,1.9827807,1.9871008,1.9901251,1.9949338,1.9843106,1.991054
2014-01-24,1.9850323,1.9886079,1.9865496,1.9884553,1.9873012,1.9910899,1.9939015
2014-01-26,1.9862806,1.9869099,1.987937,1.9890263,1.9939523,1.9952908,1.9903786
2014-01-27,1.9860256,1.9887422,1.9893125,1.990794,1.986097,1.992927,1.995353
2014-01-28,1.9878885,1.9878293,1.9884489,1.9928535,1.9925283,1.9926118,1.9936668
2014-01-29,1.9890338,1.9946227,1.9921036,1.991917,1.9943464,1.9953172,1.993542
2014-01-30,1.9929863,1.9906974,1.9944506,1.9951372,1.9939207,1.9955528,1.9970236
2014-01-31,1.9969933,1.9968411,1.9946935,1.9939675,1.9970372,1.9966087,1.9970558
2014-02-02,1.99422,1.9919384,1.9950352,1.996489,1.9946983,2.0015485,1.9949031
2014-02-03,1.9924093,1.9951433,1.9951577,1.9951029,1.992747,1.9944654,1.9908797
2014-02-04,1.9959866,1.9927268,1.9950243,1.9942417,1.9935833,1.9908092,1.988724
2014-02-05,1.9935703,1.9936604,1.9996686,1.9939685,1.9912441,1.9781485,1.9962687
2014-02-06,2.0020108,1.9924865,1.9949105,1.9901831,1.9901043,1.9870393,1.9982717
2014-02-07,1.9947909,1.9941864,1.9914144,1.9914311,1.9863579,1.997699,1.9977628
2014-02-09,1.9966625,1.9882178,1.9915246,2.0017433,1.990183,1.9946909,1.981522
2014-02-10,1.9918921,1.9861903,1.9878755,1.9676107,1.9904704,1.9865887,1.992469
2014-02-11,1.991149,2.0048804,1.977679,1.9845505,1.9905478,1.9814935,1.9877163
2014-02-12,2.0054724,1.9897327,1.9905283,1.998702,1.9902691,1.9853641,1.9884332
2014-02-13,1.9846451,1.989489,1.9778168,1.9757019,1.9860911,1.9887545,1.9899911
2014-02-14,1.9905411,1.982009,1.9976586,1.9845865,1.9871931,1.988077,1.9927673
2014-02-16,1.9891218,1.9897045,1.9846027,1.9858104,1.991599,1.9913126,1.9935673
2014-02-17,1.991469,1.9908713,1.9881059,1.9846212,1.9931477,1.9920478,1.9923689
2014-02-18,1.9877862,1.9887301,1.9917449,1.9922451,1.9905591,1.9938037,1.9965458
2014-02-19,1.9876826,1.9911246,1.9920039,1.993319,1.9938122,1.9949011,1.9913397
2014-02-20,1.9900224,1.9914019,1.9921871,1.9920757,1.9943509,1.9979446,1.9984741
2014-02-21,1.991441,1.9952695,1.993402,1.9957243,1.9985996,1.9995857,1.9950093
2014-02-23,1.9943922,1.9933242,1.9941013,1.999662,1.9962066,2.001058,1.9947271
2014-02-24,1.9938105,1.9958409,1.9972258,2.0016067,1.9867914,1.9951991,2.000758
2014-02-25,1.9942033,1.9960665,2.000748,2.0153453,1.9968895,2.0113537,2.0009882
2014-02-26,1.9955263,1.998776,1.9921143,1.9967382,1.9976369,1.9957137,1.9980791
2014-02-27,1.9978139,1.9956857,1.9904913,2.003304,2.001464,2.001739,2.0061727
2014-02-28,1.9990246,1.9973253,2.002656,2.0185146,1.9892261,1.9988834,1.9983597
2014-03-02,2.001979,1.9961355,2.0002522,1.9928728,1.9898856,1.9969847,2.00069
2014-03-03,1.9968549,1.9993763,1.995344,2.0014048,1.9970976,1.9943147,1.9955211
2014-03-04,2.0015008,2.0011082,2.0034418,2.0043774,1.998475,1.9908442,2.002443
2014-03-05,1.9986559,1.9998432,2.0020206,1.996145,2.000128,1.9992237,1.9976096
2014-03-06,2.0001662,2.0076342,2.0043342,1.9978336,1.9976909,1.9954437,1.9971619
2014-03-07,2.0036318,2.0016344,2.003453,2.001125,1.9955403,1.9957584,1.9890332
2014-03-09,2.0023897,2.003605,1.999105,1.9952474,1.9952317,1.9910877,1.9952748
2014-03-10,1.9914192,2.0006425,1.9969211,1.9947181,1.995405,1.9912069,1.9909562
2014-03-11,2.0002444,1.9975644,1.9980173,1.9927764,1.9892228,1.9915681,1.9912856
2014-03-12,1.9976388,1.9954743,1.9919027,1.9938173,1.9897228,1.9916248,1.9891806
2014-03-13,1.9968394,1.9944428,1.9927052,1.9935126,1.9903079,1.9899544,1.9863914
2014-03-14,1.9942042,1.9895148,1.9905272,1.988409,1.9856462,1.9836693,1.9828743
2014-03-16,1.9911036,1.991366,1.9923384,1.986847,1.9848294,1.9847012,1.9840901
2014-03-17,1.9906422,1.9911004,1.987874,1.9858736,1.9829917,1.9848619,1.9855448
2014-03-18,1.9922409,1.9898136,1.9837418,1.9837072,1.9847574,1.9821796,1.9840358
2014-03-19,1.9867812,1.9835722,1.9851401,1.984738,1.9821241,1.9836588,1.9856002
2014-03-20,1.98619,1.9825255,1.9836569,1.9833335,1.9850736,1.9874225,1.9839789
2014-03-21,1.9856632,1.9867035,1.9824594,1.9846874,1.9848046,1.9838117,1.9856603
2014-03-23,1.9845924,1.9872537,1.9840038,1.9832997,1.9819274,1.9828669,1.9805903
2014-03-24,1.9836601,1.9845031,1.9824528,1.9831545,1.9852135,1.9739926,1.9764886
2014-03-25,1.9857622,1.9843572,1.9841661,1.9846859,1.9716933,1.9799318,1.9692146
2014-03-26,1.9845693,1.9845073,1.9806335,1.9727803,1.9731398,1.9675566,1.9654298
2014-03-27,1.9835321,1.9843342,1.9744879,1.9803015,1.9746101,1.9695837,1.9605832
2014-03-28,1.985874,1.9763738,1.9691825,1.9778309,1.966691,1.9573255,1.9500402
2014-03-30,1.9768549,1.9739078,1.968676,1.9638705,1.9652096,1.9487025,1.9448612
2014-03-31,1.967415,1.9696964,1.9648514,1.959924,1.9524165,1.9589518,1.9443475
2014-04-01,1.9706811,1.9697385,1.9562038,1.9571438,1.9477878,1.952735,1.9477049
2014-04-02,1.9673183,1.9584659,1.9476316,1.9468589,1.9456054,1.9414678,1.9459226
2014-04-03,1.9599893,1.9497688,1.9465289,1.9415072,1.9415572,1.9460527,1.9451795
2014-04-04,1.953721,1.9489268,1.9425104,1.9446076,1.946276,1.9419078,1.9503819
2014-04-06,1.9510806,1.9456843,1.9445263,1.9364932,1.9336747,1.9041007,1.9412788
2014-04-07,1.9520963,1.9499893,1.93764,1.9392562,1.9317334,1.9448042,1.9405327
2014-04-08,1.9349039,1.9357898,1.9343762,1.9394026,1.9385641,1.9419909,1.9458551
2014-04-09,1.9426539,1.9406103,1.9411557,1.9380081,1.9232535,1.925679,1.9279119
2014-04-10,1.9338553,1.9285457,1.9341291,1.9402918,1.9389236,1.9436555,1.9307752
2014-04-11,1.9438428,1.9398949,1.9412242,1.9376173,1.9323238,1.934285,1.9360862
2014-04-13,1.9397348,1.933393,1.9365183,1.9306655,1.9446613,1.9263933,1.936434
2014-04-14,1.9496521,1.9394374,1.9356565,1.9425248,1.9339715,1.9332423,1.9379296
2014-04-15,1.9425993,1.9359277,1.947063,1.9373109,1.9392506,1.936729,1.9447773
2014-04-16,1.9228499,1.9386619,1.9454784,1.9368752,1.9288985,1.9364082,1.9247321
2014-04-17,1.9437431,1.9386566,1.9323875,1.933534,1.9365128,1.9372239,1.9274502
2014-04-20,1.9239035,1.9352707,1.9400219,1.9368602,1.9357575,1.9354086,1.9225869
2014-04-21,1.9440608,1.9337165,1.9215112,1.9278469,1.9366964,1.9270444,1.9380418
2014-04-22,1.9397361,1.934228,1.928848,1.9375668,1.9300262,1.9383101,1.9300143
2014-04-23,1.9325645,1.9354942,1.933299,1.9308093,1.9356238,1.9271774,1.9353721
2014-04-24,1.9386995,1.9235309,1.935825,1.937654,1.931773,1.9341767,1.937683
2014-04-25,1.934195,1.9364659,1.9276665,1.9394116,1.9370099,1.9354699,1.9363409
2014-04-27,1.9291403,1.9351314,1.9231111,1.9357358,1.9339526,1.9299763,1.930698
2014-04-28,1.9228581,1.9365901,1.9243153,1.9371979,1.928439,1.9329336,1.9342462
2014-04-29,1.9225067,1.926321,1.9358793,1.9266127,1.9237652,1.9404241,1.9344579
2014-04-30,1.9239347,1.9327304,1.926451,1.9227561,1.9320539,1.9349706,1.9359915
2014-05-01,1.9279733,1.9334022,1.934057,1.9336585,1.9353048,1.937772,1.9396546
2014-05-02,1.9342626,1.9316345,1.934345,1.9336096,1.9366004,1.9390252,1.9405088
2014-05-04,1.9284163,1.9357527,1.935144,1.9378681,1.939486,1.9405258,1.9436698
2014-05-05,1.9325703,1.936878,1.9369242,1.94017,1.9423323,1.9414178,1.944579
2014-05-06,1.9354798,1.935286,1.9395839,1.9435099,1.9431446,1.9450359,1.9460533
2014-05-07,1.9376829,1.9410709,1.942549,1.941665,1.9437579,1.9472903,1.950032
2014-05-08,1.9412955,1.9414907,1.9416764,1.9443827,1.9455167,1.9501867,1.94931
2014-05-09,1.940438,1.9416546,1.9431516,1.948293,1.9479342,1.9380047,1.9517115
2014-05-11,1.9362208,1.9434521,1.946028,1.9488884,1.9530954,1.9486501,1.9495645
2014-05-12,1.9472458,1.9441032,1.9469587,1.9514118,1.9484402,1.9512295,1.9496285
2014-05-13,1.9484869,1.9493604,1.9481146,1.9483144,1.950982,1.9470421,1.9513211
2014-05-14,1.9482894,1.9460967,1.9470952,1.9505951,1.9507651,1.9518862,1.9487573
2014-05-15,1.9514658,1.9475528,1.9465045,1.9500366,1.94383,1.9523618,1.9449816
2014-05-16,1.9466473,1.9528872,1.9534721,1.9499377,1.9542776,1.9492497,1.9603536
2014-05-18,1.9512016,1.9466466,1.9485486,1.948229,1.948472,1.9492946,1.9442714
2014-05-19,1.948552,1.9517483,1.9468194,1.9494607,1.9505606,1.9621632,1.9519677
2014-05-20,1.9498359,1.9446939,1.9532814,1.9531642,1.9495779,1.9546893,1.949841
2014-05-21,1.950703,1.9503937,1.9602658,1.9414554,1.9613079,1.9468044,1.9598223
2014-05-22,1.9511174,1.9520411,1.9440118,1.9510763,1.9522557,1.9538417,1.9497273
2014-05-23,1.9538491,1.9431415,1.9554625,1.9540727,1.9528913,1.949378,1.9666445
2014-05-25,1.9543622,1.9499097,1.9553003,1.9518814,1.9468305,1.9559677,1.9489765
2014-05-26,1.9620649,1.9506364,1.951279,1.9617447,1.9624461,1.9562978,1.959558
2014-05-27,1.9506191,1.9597821,1.9643514,1.9510303,1.9532853,1.9635346,1.9590285
2014-05-28,1.9605725,1.9588279,1.9641477,1.9563826,1.9515902,1.9522338,1.9580255
2014-05-29,1.9542545,1.960045,1.953926,1.9554824,1.963724,1.9558655,1.9609057
2014-05-30,1.9490176,1.9639306,1.9615687,1.9576857,1.9543356,1.9543681,1.9596418
2014-06-02,1.9607025,1.9684309,1.953603,1.9543391,1.9568539,1.9607439,1.9558029
2014-06-03,1.9490815,1.9649068,1.9549427,1.9624276,1.958176,1.9641135,1.9595759
2014-06-04,1.9531044,1.9585215,1.9483917,1.9568435,1.9595311,1.9610288,1.9622025
2014-06-05,1.958571,1.9618143,1.9593849,1.9619412,1.9637058,1.9603387,1.9713808
2014-06-06,1.9594047,1.9586072,1.9583491,1.9606178,1.9597032,1.965771,1.9621146
2014-06-08,1.9560748,1.958208,1.9626443,1.9609605,1.9602683,1.961881,1.9632803
2014-06-09,1.9647055,1.9631653,1.9639312,1.9670141,1.9651221,1.9621987,1.9661794
2014-06-10,1.9602861,1.9638988,1.9634116,1.970434,1.9598302,1.9622173,1.9588435
2014-06-11,1.9638926,1.9597505,1.9625254,1.9639792,1.96163,1.95749,1.9589624
2014-06-12,1.9608164,1.9673114,1.9615583,1.9581008,1.9698929,1.9561895,1.9614875
2014-06-13,1.9645286,1.9581671,1.9556149,1.9566317,1.9619391,1.9592313,1.9540073
2014-06-15,1.9664556,1.9591786,1.9671594,1.95826,1.967169,1.9637793,1.962374
2014-06-16,1.9594975,1.9616297,1.9542314,1.9567521,1.9586535,1.962297,1.9598422
2014-06-17,1.9633163,1.958181,1.9670901,1.9498734,1.9566373,1.9713867,1.9584676
2014-06-18,1.9582525,1.9668773,1.9654794,1.9586415,1.9658415,1.9590745,1.9590392
2014-06-19,1.9578695,1.9608098,1.9525445,1.9566677,1.9526224,1.9634396,1.964282
2014-06-20,1.9565336,1.9633727,1.9453657,1.9538178,1.964004,1.9620264,1.9573327
2014-06-22,1.9491382,1.9492134,1.9583981,1.957803,1.9544713,1.9620531,1.9596174
2014-06-23,1.9606837,1.9638927,1.9658651,1.9591179,1.965173,1.9540346,1.9585304
2014-06-24,1.9573162,1.9605547,1.9599922,1.9619584,1.9644704,1.9652649,1.9629607
2014-06-25,1.9610208,1.9631594,1.9561253,1.9687505,1.955054,1.9606707,1.9572464
2014-06-26,1.9638059,1.9474444,1.9567485,1.9617782,1.9652648,1.9630916,1.9583172
2014-06-27,1.960011,1.9651734,1.9600922,1.9622144,1.9644911,1.9607877,1.9723173
2014-06-29,1.9586258,1.9631045,1.9604287,1.9656823,1.9543216,1.9660363,1.9523818
2014-06-30,1.9595723,1.9540342,1.9634626,1.964808,1.9689758,1.9553031,1.9583589
2014-07-01,1.9579707,1.9585806,1.9582025,1.9699502,1.9499642,1.9515791,1.957681
2014-07-02,1.9591708,1.9638652,1.974416,1.9495552,1.9570793,1.9562824,1.9571742
2014-07-03,1.9652703,1.953716,1.9527361,1.9513004,1.9494092,1.9512348,1.9585873
2014-07-04,1.9641523,1.9653523,1.9514334,1.9617906,1.9612308,1.9544231,1.9569672
2014-07-06,1.9638585,1.968996,1.9608101,1.961231,1.9541351,1.9549254,1.947646
2014-07-07,1.9514571,1.965355,1.9530116,1.9548135,1.9537019,1.9529607,1.9613736
2014-07-08,1.9621863,1.9611331,1.9592719,1.9545938,1.9564339,1.9507084,1.9593713
2014-07-09,1.9525527,1.9505668,1.9568894,1.9645922,1.9547547,1.9586426,1.9522936
2014-07-10,1.9530504,1.9598294,1.9577338,1.955348,1.9516568,1.9452167,1.9507608
2014-07-11,1.9589877,1.9568322,1.9461505,1.961114,1.9587228,1.959602,1.9586271
2014-07-13,1.9589161,1.9579355,1.9550388,1.9567717,1.9450161,1.952192,1.9519455
2014-07-14,1.9672623,1.9543257,1.949717,1.9507108,1.9515386,1.9503503,1.9574842
2014-07-15,1.9508518,1.9491853,1.9596831,1.9467145,1.9526107,1.94944,1.9473395
2014-07-16,1.9626976,1.9612504,1.945607,1.9409148,1.9498264,1.9530468,1.9552435
2014-07-17,1.9452239,1.9553261,1.9573646,1.9539218,1.947946,1.9595635,1.9528749
2014-07-18,1.9575891,1.9535968,1.9577248,1.9459658,1.94592,1.956971,1.9521185
2014-07-20,1.9546292,1.95534,1.9550254,1.9561516,1.9519175,1.9502249,1.9536791
2014-07-21,1.9520414,1.9535257,1.9485114,1.954829,1.9526114,1.9505413,1.9584017
2014-07-22,1.9588134,1.9484599,1.9544675,1.9521323,1.9491197,1.9535778,1.9550645
2014-07-23,1.9520837,1.962055,1.951404,1.9502883,1.9556241,1.9551723,1.9529969
2014-07-24,1.9524146,1.9633609,1.9536608,1.9516662,1.956524,1.956939,1.9580911
2014-07-25,1.9572724,1.9567361,1.9536133,1.9558629,1.9523976,1.9614599,1.9584552
2014-07-27,1.9550027,1.9562337,1.9523503,1.9569248,1.9578645,1.9587831,1.9622874
2014-07-28,1.9559208,1.9579633,1.9560945,1.9558303,1.9550158,1.9555681,1.9594915
2014-07-29,1.9563037,1.9563266,1.9536134,1.9561149,1.9552878,1.951989,1.9573768
2014-07-30,1.9587188,1.9573898,1.9578288,1.9612168,1.9571983,1.9549055,1.9622993
2014-07-31,1.9562238,1.9587764,1.9582027,1.9583213,1.9595858,1.9600725,1.9613338
2014-08-01,1.9542392,1.9558202,1.959554,1.9575573,1.9593656,1.9589591,1.966485
2014-08-03,1.9564621,1.9575493,1.9574307,1.9605597,1.9639275,1.9643784,1.9706466
2014-08-04,1.9572974,1.9578784,1.9608042,1.9625114,1.9711862,1.9685938,1.9657285
2014-08-05,1.9578636,1.9593768,1.9623762,1.9647989,1.965183,1.9621205,1.9704208
2014-08-06,1.9582267,1.957837,1.9656601,1.9672997,1.9613123,1.9657367,1.9642172
2014-08-07,1.9589548,1.9637644,1.9655074,1.9625645,1.9710914,1.9664372,1.96138
2014-08-08,1.9624598,1.9667723,1.9672643,1.9651533,1.9669178,1.9716339,1.9745448
2014-08-10,1.9635414,1.9710678,1.9702363,1.9649309,1.9727926,1.9684001,1.9664363
2014-08-11,1.963566,1.9682056,1.9929106,1.9689323,1.975505,1.9693646,1.9707847
2014-08-12,1.9651896,1.9712733,1.9699681,1.9667468,1.9692807,1.9680457,1.9706142
2014-08-13,1.9647336,1.9693235,1.9690537,1.9752804,1.977526,1.9786707,1.9734597
2014-08-14,1.9670694,1.9701588,1.9672143,1.977025,1.9685847,1.9752336,1.9737794
2014-08-15,1.9732628,1.9668118,1.9610133,1.9754968,1.9709282,1.974867,1.9766337
2014-08-17,1.9645673,1.9641105,1.9746709,1.9689752,1.9775243,1.9736013,1.9745226
2014-08-18,1.9783815,1.9823059,1.9726881,1.972949,1.9754719,1.9719806,1.9768519
2014-08-19,1.9755144,1.9678096,1.9723469,1.970329,1.974188,1.9746339,1.9808788
2014-08-20,1.9721172,1.9722773,1.9752631,1.9743599,1.9780796,1.9761215,1.9870038
2014-08-21,1.9752126,1.9724085,1.9752858,1.9786726,1.9761778,1.9831192,1.976629
2014-08-22,1.9746892,1.9750719,1.9739212,1.9756079,1.976719,1.9674537,1.9898254
2014-08-24,1.9759411,1.9739908,1.9745032,1.9749427,1.9857317,1.9709892,1.985712
2014-08-25,1.9714705,1.9800923,1.9732213,1.9849898,1.9768335,1.9780185,1.9788895
2014-08-26,1.9732786,1.9843563,1.9814799,1.9760512,1.9813079,1.9782684,1.9760466
2014-08-27,1.9768018,1.982342,1.9759283,1.9789323,1.9828552,1.9790169,1.9903754
2014-08-28,1.9884788,1.9776081,1.9806905,1.9796703,1.980999,1.9748797,1.9800478
2014-08-29,1.9757123,1.9857882,1.9818186,1.9771863,1.9781104,1.9870713,1.980503
2014-08-31,1.9771754,1.9852657,1.9886742,1.9856489,1.9799571,1.976909,1.9742706
2014-09-01,1.9858955,1.9833102,1.9825948,1.991052,1.9837734,1.9815392,1.9849558
2014-09-02,1.9782264,1.9813764,1.9794767,1.9694107,1.97842,1.9868579,1.9855769
2014-09-03,1.9807222,1.9679672,1.9810016,1.9866691,1.9822259,1.9795173,1.976157
2014-09-04,1.9781793,1.9840941,1.9844561,1.9816985,1.9809964,1.9811344,1.9766669
2014-09-05,1.9794787,1.9734938,1.9817445,1.9824405,1.9779513,1.9824264,1.9771177
2014-09-07,1.983411,1.9801075,1.9804887,1.978234,1.9762628,1.9740975,1.9786755
2014-09-08,1.9765197,1.9782293,1.9774868,1.9794155,1.9815133,1.9850017,1.9769317
2014-09-09,1.9789746,1.9835415,1.9780731,1.9825664,1.9764643,1.9819002,1.9747537
2014-09-10,1.97951,1.9839445,1.9772588,1.9797462,1.9800715,1.974779,1.9795225
2014-09-11,1.9827741,1.9823557,1.9821384,1.9803487,1.9754393,1.9767838,1.9794427
2014-09-12,1.9757829,1.9787871,1.9820168,1.9776402,1.9784056,1.9743676,1.9794204
2014-09-14,1.9803034,1.9796144,1.9768994,1.9796546,1.9839077,1.9838961,1.9793984
2014-09-15,1.9768443,1.9790668,1.9819958,1.978932,1.9764029,1.9791868,1.9793749
2014-09-16,1.9846348,1.9795398,1.9779176,1.984873,1.9833336,1.982617,1.979352
2014-09-17,1.9767637,1.9829214,1.987145,1.9849768,1.9804276,1.985824,1.9793277
2014-09-18,1.9797512,1.9815991,1.9849346,1.9806358,1.9800582,1.9816855,1.9793028
2014-09-19,1.979691,1.979384,1.9751058,1.9777786,1.9782591,1.9792794,1.979277
2014-09-21,1.9814677,1.975918,1.9885341,1.9824963,1.9792227,1.9819301,1.9797915
2014-09-22,1.9772996,1.9797384,1.9742355,1.9806392,1.9802934,1.979793,1.9776254
2014-09-23,1.9768977,1.9794581,1.9834117,1.9816506,1.9794528,1.9800627,1.9828619
2014-09-24,1.9771618,1.9789798,1.9855038,1.9821607,1.9834354,1.978527,1.9867941
2014-09-25,1.983459,1.9838815,1.9799826,1.9829872,1.9821924,1.9863502,1.986045
2014-09-26,1.9797769,1.983278,1.982252,1.9818739,1.9844403,1.9854271,1.9826373
2014-09-28,1.9810708,1.9772568,1.9837177,1.9863772,1.9878153,1.9842498,1.9872587
2014-09-29,1.9801965,1.9884044,1.9823575,1.980726,1.9869199,1.9841592,1.990285
2014-09-30,1.9862089,1.9845723,1.9838905,1.9829468,1.9869821,1.9858532,1.9882562
2014-10-01,1.9863254,1.9859107,1.9873867,1.984104,1.9938453,1.9866238,1.9879863
2014-10-02,1.9795666,1.9856195,1.9889494,1.9864012,1.9897672,1.9896896,1.9928827
2014-10-03,1.9841449,1.9845259,1.9856228,1.9902303,1.988658,1.9947164,2.001866
2014-10-05,1.983534,1.9877726,1.989228,1.9916707,1.9933008,1.9977443,2.003625
2014-10-06,1.9883647,1.9886897,1.9878846,1.9954935,1.997209,2.0015702,2.0089238
2014-10-07,1.985544,1.9883269,1.994528,1.9982104,1.998634,2.0075455,2.0042658
