,GRXEUR,GRXEUR,GRXEUR,GRXEUR,GRXEUR,GRXEUR,GRXEUR
2014-01-01,9178.291,9178.238,9175.818,9175.821,9175.848,9170.401,9164.124
2014-01-02,9178.247,9175.865,9175.843,9175.847,9170.3125,9164.188,9168.994
2014-01-03,9175.847,9175.83,9175.831,9170.3125,9164.09,9169.045,9175.595
2014-01-05,9175.824,9175.827,9170.27,9164.093,9168.957,9175.633,9175.834
2014-01-06,9175.822,9170.456,9164.052,9168.955,9175.554,9175.802,9175.814
2014-01-07,9170.506,9164.223,9168.912,9175.55,9175.786,9175.812,9169.37
2014-01-08,9164.285,9169.098,9175.505,9175.835,9175.785,9169.61,9162.006
2014-01-09,9169.148,9175.7,9175.832,9175.804,9169.522,9162.26,9167.744
2014-01-10,9175.743,9175.819,9175.829,9169.519,9162.163,9167.985,9175.502
2014-01-12,9175.82,9175.84,9169.289,9162.161,9167.896,9175.724,9175.835
2014-01-13,9175.815,9169.291,9161.94,9167.895,9175.647,9175.808,9178.219
2014-01-14,9169.527,9161.931,9167.664,9175.641,9175.782,9178.185,9178.258
2014-01-15,9162.17,9167.666,9175.4,9175.861,9178.292,9178.229,9185.951
2014-01-16,9167.903,9175.417,9175.799,9178.238,9178.237,9185.933,9203.894
2014-01-17,9175.652,9175.83,9178.246,9178.2295,9186.094,9203.828,9225.853
2014-01-19,9175.806,9178.21,9178.239,9185.856,9204.007,9225.733,9258.53
2014-01-20,9178.295,9178.237,9185.822,9203.759,9225.932,9258.352,9295.388
2014-01-21,9178.23,9186.076,9203.714,9225.678,9258.575,9295.172,9324.367
2014-01-22,9185.871,9203.989,9225.614,9258.315,9295.409,9324.234,9351.683
2014-01-23,9203.776,9225.914,9258.232,9295.148,9324.379,9351.514,9380.005
2014-01-24,9225.696,9258.559,9295.05,9324.218,9351.684,9379.806,9402.502
2014-01-26,9258.337,9295.393,9324.111,9351.5,9379.999,9402.282,9418.338
2014-01-27,9295.17,9324.362,9351.392,9379.795,9402.496,9418.105,9429.2295
2014-01-28,9324.24,9351.667,9379.682,9402.346,9418.329,9429.154,9436.24
2014-01-29,9351.523,9379.982,9402.23,9418.17,9429.3,9436.241,9439.586
2014-01-30,9379.818,9402.4795,9418.055,9429.136,9436.307,9439.586,9443.038
2014-01-31,9402.296,9418.3125,9429.1,9436.22,9439.652,9443.031,9440.327
2014-02-02,9418.121,9429.283,9436.268,9439.565,9443.101,9440.322,9436.635
2014-02-03,9429.17,9436.291,9439.613,9443.01,9440.395,9436.636,9433.803
2014-02-04,9436.258,9439.636,9443.053,9440.301,9436.703,9433.802,9430.017
2014-02-05,9439.602,9443.086,9440.347,9436.615,9433.789,9430.133,9425.936
2014-02-06,9443.047,9440.377,9436.663,9433.82,9430.192,9426.062,9421.713
2014-02-07,9440.339,9436.6875,9433.812,9430.109,9426.115,9421.843,9425.032
2014-02-09,9436.651,9433.803,9430.057,9426.035,9421.8955,9425.153,9434.268
2014-02-10,9433.799,9430.07,9425.988,9421.816,9425.211,9434.261,9433.742
2014-02-11,9430.146,9425.99,9421.772,9425.128,9434.223,9433.73,9433.169
2014-02-12,9426.071,9421.77,9425.083,9434.236,9433.759,9433.187,9437.523
2014-02-13,9421.853,9425.086,9434.292,9433.767,9433.168,9437.491,9442.554
2014-02-14,9425.166,9434.205,9433.764,9433.18,9437.57,9442.518,9447.748
2014-02-16,9434.277,9433.748,9433.161,9437.472,9442.6,9447.705,9453.105
2014-02-17,9433.757,9433.199,9437.531,9442.498,9447.791,9453.062,9458.636
2014-02-18,9433.168,9437.5625,9442.549,9447.688,9453.149,9458.586,9454.306
2014-02-19,9437.515,9442.596,9447.73,9453.044,9458.677,9454.261,9458.7705
2014-02-20,9442.539,9447.791,9453.076,9458.57,9454.347,9458.722,9464.824
2014-02-21,9447.727,9453.152,9458.593,9454.241,9458.811,9464.771,9471.065
2014-02-23,9453.08,9458.684,9454.2705,9458.705,9464.863,9471.007,9477.49
2014-02-24,9458.6045,9454.353,9458.73,9464.756,9471.103,9477.427,9484.102
2014-02-25,9454.277,9458.82,9464.773,9470.993,9477.524,9484.032,9478.94
2014-02-26,9458.739,9464.876,9470.997,9477.415,9484.133,9478.878,9471.952
2014-02-27,9464.787,9471.121,9477.409,9484.02,9478.974,9471.896,9464.769
2014-02-28,9471.021,9477.547,9484.006,9478.862,9471.989,9464.718,9457.3955
2014-03-02,9477.441,9484.16,9478.855,9471.878,9464.809,9457.349,9449.826
2014-03-03,9484.045,9478.996,9471.885,9464.699,9457.437,9449.786,9435.62
2014-03-04,9478.89,9472.005,9464.715,9457.33,9449.871,9435.59,9425.418
2014-03-05,9471.907,9464.818,9457.355,9449.766,9435.667,9425.395,9420.121
2014-03-06,9464.731,9457.443,9449.805,9435.566,9425.468,9420.104,9420.048
2014-03-07,9457.364,9449.871,9435.62,9425.37,9420.193,9420.022,9412.961
2014-03-09,9449.803,9435.662,9425.437,9420.187,9420.029,9412.947,9412.546
2014-03-10,9435.609,9425.45,9420.173,9420.035,9412.8,9412.517,9412.574
2014-03-11,9425.416,9420.032,9420.044,9412.917,9412.528,9412.481,9412.552
2014-03-12,9420.125,9420.053,9412.793,9412.512,9412.509,9412.521,9412.486
2014-03-13,9420.055,9412.995,9412.552,9412.5,9412.532,9412.5205,9412.459
2014-03-14,9412.977,9412.509,9412.496,9412.507,9412.529,9412.508,9412.48
2014-03-16,9412.512,9412.492,9412.507,9412.515,9412.505,9412.516,9412.549
2014-03-17,9412.5205,9412.517,9412.547,9412.521,9412.532,9412.514,9412.582
2014-03-18,9412.515,9412.542,9412.476,9412.51,9412.53,9412.526,9412.556
2014-03-19,9412.512,9412.5205,9412.555,9412.498,9412.505,9412.5,9412.485
2014-03-20,9412.506,9412.517,9412.492,9412.542,9412.534,9412.526,9412.454
2014-03-21,9412.506,9412.5205,9412.507,9412.526,9412.532,9412.526,9412.4795
2014-03-23,9412.549,9412.541,9412.548,9412.543,9412.505,9412.535,9412.556
2014-03-24,9412.524,9412.541,9412.47,9412.516,9412.536,9412.515,9412.589
2014-03-25,9412.526,9412.484,9412.561,9412.509,9412.532,9412.474,9402.631
2014-03-26,9412.485,9412.508,9412.489,9412.508,9412.505,9402.867,9410.897
2014-03-27,9412.525,9412.487,9412.506,9412.51,9402.948,9411.168,9412.5205
2014-03-28,9412.531,9412.5205,9412.551,9402.822,9411.254,9412.571,9412.527
2014-03-30,9412.53,9412.488,9402.684,9411.127,9412.546,9412.573,9412.545
2014-03-31,9412.522,9402.918,9410.963,9412.54,9412.529,9412.516,9412.554
2014-04-01,9402.65,9411.225,9412.513,9412.531,9412.479,9412.44,9402.063
2014-04-02,9410.937,9412.504,9412.515,9412.514,9412.571,9401.985,9410.909
2014-04-03,9412.551,9412.515,9412.539,9412.532,9401.82,9410.878,9412.49
2014-04-04,9412.525,9412.497,9412.534,9402.278,9410.672,9412.4795,9412.502
2014-04-06,9412.519,9412.517,9402.131,9411.148,9412.552,9412.497,9412.528
2014-04-07,9412.51,9402.069,9410.982,9412.525,9412.485,9412.511,9401.715
2014-04-08,9402.371,9410.942,9412.535,9412.49,9412.484,9401.612,9371.553
2014-04-09,9411.25,9412.511,9412.482,9412.493,9401.778,9371.277,9343.083
2014-04-10,9412.512,9412.529,9412.491,9401.921,9371.539,9342.688,9326.58
2014-04-11,9412.531,9412.5,9401.767,9371.624,9343.014,9326.542,9316.377
2014-04-13,9412.512,9401.702,9371.518,9343.07,9326.492,9316.258,9307.405
2014-04-14,9401.685,9371.402,9342.987,9326.534,9316.272,9307.219,9300.231
2014-04-15,9371.38,9342.846,9326.461,9316.311,9307.287,9300.313,9300.063
2014-04-16,9342.815,9326.527,9316.465,9307.316,9300.221,9300.056,9300.277
2014-04-17,9326.461,9316.282,9307.461,9300.231,9300.071,9300.258,9304.776
2014-04-20,9316.414,9307.274,9300.227,9300.05,9300.293,9304.7,9313.06
2014-04-21,9307.381,9300.281,9300.083,9300.257,9304.701,9313.596,9332.102
2014-04-22,9300.258,9300.088,9300.246,9304.709,9313.444,9332.406,9334.985
2014-04-23,9300.064,9300.257,9304.743,9313.432,9332.235,9335.033,9342.865
2014-04-24,9300.272,9304.671,9313.3545,9332.181,9335.017,9342.84,9351.187
2014-04-25,9304.808,9313.634,9332.372,9335.034,9342.762,9351.302,9376.389
2014-04-27,9313.038,9332.371,9335.038,9342.836,9351.107,9376.579,9391.4375
2014-04-28,9332.141,9334.988,9342.784,9351.533,9376.366,9391.444,9414.16
2014-04-29,9334.973,9342.859,9351.22,9376.749,9391.439,9414.241,9437.15
2014-04-30,9342.77,9351.168,9376.438,9391.582,9414.198,9437.295,9457.016
2014-05-01,9351.001,9376.336,9391.273,9414.341,9437.215,9457.028,9462.386
2014-05-02,9376.228,9391.366,9414.036,9437.361,9457.095,9462.416,9469.412
2014-05-04,9391.286,9414.067,9437.058,9457.072,9462.47,9469.465,9488.522
2014-05-05,9414.022,9437.039,9456.94,9462.458,9469.503,9488.643,9499.331
2014-05-06,9437.026,9456.89,9462.315,9469.501,9488.627,9499.401,9499.284
2014-05-07,9456.895,9462.259,9469.527,9488.667,9499.331,9499.3125,9499.278
2014-05-08,9462.268,9469.642,9488.636,9499.363,9499.319,9499.294,9499.416
2014-05-09,9469.662,9488.718,9499.328,9499.3125,9499.307,9499.426,9499.4375
2014-05-11,9488.751,9499.326,9499.32,9499.296,9499.438,9499.41,9499.42
2014-05-12,9499.304,9499.312,9499.313,9499.424,9499.446,9499.414,9499.445
2014-05-13,9499.291,9499.315,9499.427,9499.444,9499.412,9499.439,9499.307
2014-05-14,9499.293,9499.467,9499.417,9499.418,9499.405,9499.306,9499.32
2014-05-15,9499.426,9499.426,9499.425,9499.438,9499.306,9499.23,9499.443
2014-05-16,9499.425,9499.443,9499.416,9499.29,9499.297,9499.414,9499.409
2014-05-18,9499.453,9499.443,9499.334,9499.298,9499.455,9499.424,9504.26
2014-05-19,9499.439,9499.319,9499.312,9499.416,9499.416,9504.234,9504.288
2014-05-20,9499.303,9499.322,9499.443,9499.42,9504.296,9504.232,9504.217
2014-05-21,9499.335,9499.475,9499.406,9504.267,9504.257,9504.234,9512.826
2014-05-22,9499.414,9499.433,9504.211,9504.292,9504.293,9512.586,9537.142
2014-05-23,9499.406,9504.281,9504.282,9504.221,9512.581,9536.988,9572.029
2014-05-25,9504.29,9504.2705,9504.312,9512.84,9537.04,9572.026,9581.767
2014-05-26,9504.248,9504.273,9512.561,9537.182,9572.066,9581.844,9587.5
2014-05-27,9504.238,9512.401,9537.008,9572.091,9581.757,9587.475,9592.228
2014-05-28,9512.674,9536.842,9572.02,9581.759,9587.449,9592.194,9592.399
2014-05-29,9537.058,9571.92,9581.81,9587.437,9592.278,9592.4375,9599.305
2014-05-30,9572.011,9581.767,9587.527,9592.252,9592.437,9599.035,9612.859
2014-06-02,9581.758,9587.502,9592.125,9592.46,9599.023,9612.809,9631.98
2014-06-03,9587.495,9592.231,9592.453,9598.994,9612.816,9631.9375,9633.386
2014-06-04,9592.2295,9592.401,9598.969,9612.779,9631.973,9633.385,9639.958
2014-06-05,9592.399,9599.31,9612.749,9631.912,9633.392,9639.922,9649.4795
2014-06-06,9599.311,9612.876,9632.005,9633.403,9639.967,9649.449,9669.758
2014-06-08,9612.887,9632.002,9633.389,9640.09,9649.502,9669.73,9682.126
2014-06-09,9632.018,9633.407,9639.852,9649.621,9669.807,9682.108,9701.297
2014-06-10,9633.391,9639.982,9649.563,9669.911,9682.2,9701.282,9719.976
2014-06-11,9639.999,9649.51,9669.816,9682.119,9701.389,9719.97,9726.736
2014-06-12,9649.529,9669.792,9682.174,9701.335,9720.09,9726.731,9745.046
2014-06-13,9669.813,9682.164,9701.33,9720.056,9726.857,9745.049,9763.479
2014-06-15,9682.195,9701.338,9719.997,9726.829,9745.185,9763.483,9773.376
2014-06-16,9701.373,9720.026,9726.752,9745.174,9763.627,9773.384,9790.572
2014-06-17,9720.0625,9726.786,9745.052,9763.637,9773.369,9790.583,9808.745
2014-06-18,9726.825,9745.101,9763.477,9773.387,9790.59,9808.76,9835.381
2014-06-19,9745.142,9763.535,9773.366,9790.618,9808.785,9835.396,9867.705
2014-06-20,9763.58,9773.436,9790.558,9808.824,9835.45,9867.723,9894.068
2014-06-22,9773.318,9790.635,9808.723,9835.504,9867.79,9894.088,9900.691
2014-06-23,9790.535,9808.812,9835.353,9867.855,9894.164,9900.709,9904.9
2014-06-24,9808.727,9835.449,9867.687,9894.056,9900.788,9904.919,9909.243
2014-06-25,9835.381,9867.773,9894.115,9900.667,9904.998,9909.263,9913.73
2014-06-26,9867.715,9894.139,9900.723,9904.881,9909.344,9913.75,9913.72
2014-06-27,9894.087,9900.76,9904.927,9909.235,9913.821,9913.715,9918.0205
2014-06-29,9900.709,9904.97,9909.266,9913.734,9913.708,9918.161,9923.636
2014-06-30,9904.92,9909.3125,9913.748,9913.731,9917.99,9923.646,9926.365
2014-07-01,9909.266,9913.789,9913.713,9917.896,9923.596,9926.289,9926.368
2014-07-02,9913.755,9913.731,9918.156,9923.65,9926.334,9926.381,9926.811
2014-07-03,9913.709,9918.088,9923.636,9926.406,9926.354,9926.815,9926.821
2014-07-04,9918.039,9923.629,9926.36,9926.365,9926.836,9926.819,9926.844
2014-07-06,9923.653,9926.268,9926.379,9926.826,9926.824,9926.824,9926.375
2014-07-07,9926.295,9926.386,9926.836,9926.83,9926.825,9926.352,9923.603
2014-07-08,9926.36,9926.819,9926.813,9926.828,9926.336,9923.616,9921.709
2014-07-09,9926.815,9926.814,9926.824,9926.357,9923.585,9921.689,9915.84
2014-07-10,9926.841,9926.82,9926.324,9923.504,9921.717,9915.828,9907.0205
2014-07-11,9926.823,9926.321,9923.568,9921.656,9915.943,9906.983,9892.297
2014-07-13,9926.3545,9923.62,9921.722,9915.996,9907.123,9892.235,9888.278
2014-07-14,9923.598,9921.695,9915.824,9906.961,9892.231,9888.264,9882.161
2014-07-15,9921.653,9915.912,9906.98,9892.191,9888.279,9882.068,9873.4795
2014-07-16,9916.006,9907.062,9892.234,9888.257,9882.08,9873.357,9866.443
2014-07-17,9906.996,9892.146,9888.265,9882.367,9873.396,9866.302,9850.172
2014-07-18,9892.268,9888.288,9882.072,9873.47,9866.357,9849.984,9840.812
2014-07-20,9888.252,9882.158,9873.364,9866.41,9850.076,9840.789,9837.471
2014-07-21,9882.295,9873.464,9866.309,9850.086,9840.896,9837.477,9831.101
2014-07-22,9873.419,9866.418,9849.991,9840.889,9837.462,9830.852,9818.922
2014-07-23,9866.376,9850.115,9840.799,9837.432,9831.181,9818.822,9811.464
2014-07-24,9850.08,9840.931,9837.453,9830.949,9818.986,9811.34,9792.685
2014-07-25,9840.8955,9837.505,9831.056,9818.914,9811.517,9792.637,9780.575
2014-07-27,9837.46,9830.833,9818.84,9811.43,9792.719,9780.517,9773.971
2014-07-28,9831.175,9818.845,9811.361,9792.576,9780.603,9773.883,9761.517
2014-07-29,9818.973,9811.375,9792.68,9780.611,9773.989,9761.565,9751.051
2014-07-30,9811.501,9792.576,9780.567,9773.974,9761.524,9751.055,9751.366
2014-07-31,9792.6875,9780.5625,9773.937,9761.467,9751.051,9751.357,9744.287
2014-08-01,9780.566,9773.83,9761.441,9751.056,9751.366,9744.259,9723.489
2014-08-03,9773.949,9761.539,9751.038,9751.364,9744.28,9723.376,9707.006
2014-08-04,9761.4795,9751.041,9751.365,9744.376,9723.469,9707.022,9701.178
2014-08-05,9751.094,9751.382,9744.364,9723.511,9706.98,9701.175,9692.923
2014-08-06,9751.358,9744.268,9723.518,9706.98,9701.151,9692.891,9685.448
2014-08-07,9744.226,9723.444,9707.001,9701.14,9692.892,9685.384,9667.389
2014-08-08,9723.407,9706.943,9701.166,9692.869,9685.413,9667.258,9647.624
2014-08-10,9707.0625,9701.113,9692.899,9685.371,9667.35,9647.439,9635.98
2014-08-11,9700.903,9692.851,9685.409,9667.267,9647.58,9635.9375,9627.847
2014-08-12,9692.841,9685.368,9667.317,9647.474,9635.934,9627.785,9614.633
2014-08-13,9685.369,9667.298,9647.53,9635.8125,9627.797,9614.711,9607.477
2014-08-14,9667.309,9647.5205,9635.873,9627.849,9614.765,9607.5205,9588.08
2014-08-15,9647.548,9635.87,9627.734,9614.787,9607.601,9588.059,9558.155
2014-08-17,9635.907,9627.733,9614.689,9607.605,9588.188,9558.046,9523.2295
2014-08-18,9627.773,9614.695,9607.52,9588.163,9558.232,9523.049,9487.269
2014-08-19,9614.744,9607.53,9588.097,9558.171,9523.293,9487.057,9454.199
2014-08-20,9607.584,9588.116,9558.132,9523.186,9487.327,9453.975,9432.495
2014-08-21,9588.177,9558.157,9523.176,9487.207,9454.253,9432.262,9412.478
2014-08-22,9558.231,9523.211,9487.203,9454.128,9432.547,9412.239,9393.227
2014-08-24,9523.296,9487.241,9454.128,9432.418,9412.528,9392.982,9374.611
2014-08-25,9487.332,9454.167,9432.421,9412.397,9393.275,9374.361,9358.563
2014-08-26,9454.259,9432.459,9412.402,9393.144,9374.658,9358.377,9345.393
2014-08-27,9432.554,9412.44,9393.149,9374.524,9358.61,9345.266,9336.877
2014-08-28,9412.537,9393.188,9374.532,9358.54,9345.441,9336.739,9329.005
2014-08-29,9393.285,9374.571,9358.55,9345.363,9336.926,9328.904,9325.925
2014-08-31,9374.67,9358.59,9345.375,9336.844,9329.009,9325.85,9323.044
2014-09-01,9358.621,9345.416,9336.856,9328.966,9325.898,9322.967,9320.0625
2014-09-02,9345.451,9336.896,9328.98,9325.886,9323.019,9319.982,9311.6
2014-09-03,9336.936,9329.02,9325.898,9323.005,9320.036,9311.51,9307.7
2014-09-04,9329.021,9325.939,9323.018,9320.022,9311.574,9307.605,9304.593
2014-09-05,9325.908,9323.058,9320.036,9311.555,9307.673,9304.593,9304.734
2014-09-07,9323.029,9320.075,9311.569,9307.652,9304.614,9304.725,9304.7295
2014-09-08,9320.048,9311.609,9307.667,9304.59,9304.727,9304.732,9304.713
2014-09-09,9311.585,9307.707,9304.605,9304.731,9304.723,9304.72,9304.744
2014-09-10,9307.686,9304.598,9304.725,9304.7295,9304.727,9304.729,9308.169
2014-09-11,9304.578,9304.729,9304.725,9304.715,9304.721,9308.168,9319.107
2014-09-12,9304.724,9304.725,9304.724,9304.727,9308.246,9319.115,9335.492
2014-09-14,9304.732,9304.725,9304.72,9308.217,9319.176,9335.514,9353.765
2014-09-15,9304.732,9304.735,9308.232,9319.159,9335.557,9353.807,9371.558
2014-09-16,9304.715,9308.174,9319.173,9335.551,9353.824,9371.611,9382.693
2014-09-17,9308.255,9319.116,9335.56,9353.834,9371.612,9382.751,9400.122
2014-09-18,9319.186,9335.507,9353.833,9371.634,9382.747,9400.1875,9423.521
2014-09-19,9335.565,9353.785,9371.63,9382.7705,9400.169,9423.601,9450.92
2014-09-21,9353.833,9371.585,9382.765,9400.203,9423.565,9451.01,9473.762
2014-09-22,9371.62,9382.723,9400.194,9423.607,9450.959,9473.763,9487.344
2014-09-23,9382.756,9400.154,9423.595,9451.011,9473.766,9487.336,9501.147
2014-09-24,9400.178,9423.559,9450.993,9473.759,9487.311,9501.189,9513.518
2014-09-25,9423.574,9450.961,9473.806,9487.33,9501.114,9513.564,9521.352
2014-09-26,9450.968,9473.772,9487.351,9501.17,9513.486,9521.339,9524.386
2014-09-28,9473.775,9487.318,9501.153,9513.544,9521.317,9524.362,9527.406
2014-09-29,9487.318,9501.121,9513.525,9521.382,9524.354,9527.389,9529.508
2014-09-30,9501.121,9513.493,9521.359,9524.418,9527.376,9529.493,9529.522
2014-10-01,9513.493,9521.326,9524.395,9527.442,9529.463,9529.532,9529.522
2014-10-02,9521.326,9524.362,9527.416,9529.52,9529.52,9529.517,9529.522
2014-10-03,9524.361,9527.385,9529.469,9529.5205,9529.527,9529.515,9526.387
2014-10-05,9527.383,9529.533,9529.531,9529.5205,9529.523,9526.375,9517.898
2014-10-06,9529.539,9529.519,9529.523,9529.5205,9526.441,9517.883,9514.036
2014-10-07,9529.512,9529.523,9529.507,9526.336,9517.951,9514.005,9510.112
2014-10-08,9529.526,9529.519,9526.295,9517.937,9514.089,9510.077,9509.643
2014-10-09,9529.528,9526.358,9517.899,9514.072,9510.165,9509.615,9509.637
2014-10-10,9526.357,9517.87,9514.04,9510.144,9509.631,9509.625,9505.798
2014-10-12,9517.867,9514.004,9510.115,9509.632,9509.64,9505.872,9493.613
2014-10-13,9514.006,9510.078,9509.631,9509.64,9505.853,9493.675,9473.177
2014-10-14,9510.082,9509.631,9509.628,9505.834,9493.666,9473.221,9447.736
2014-10-15,9509.644,9509.637,9505.689,9493.638,9473.225,9447.762,9432.041
2014-10-16,9509.641,9505.875,9493.496,9473.182,9447.696,9432.057,9417.86
2014-10-17,9505.661,9493.6875,9473.048,9447.72,9432.095,9417.868,9400.274
2014-10-19,9493.48,9473.241,9447.601,9432.11,9417.822,9400.272,9376.702
2014-10-20,9473.048,9447.712,9431.996,9417.821,9400.251,9376.692,9349.155
2014-10-21,9447.614,9432.111,9417.806,9400.225,9376.692,9349.134,9319.566
2014-10-22,9432.019,9417.838,9400.203,9376.6455,9349.153,9319.536,9294.222
2014-10-23,9417.834,9400.266,9376.619,9349.086,9319.57,9294.1875,9269.921
2014-10-24,9400.239,9376.705,9349.054,9319.489,9294.232,9269.884,9244.951
2014-10-26,9376.659,9349.161,9319.455,9294.141,9269.9375,9244.913,9220.695
2014-10-27,9349.103,9319.579,9294.104,9269.838,9244.972,9220.654,9197.748
2014-10-28,9319.506,9294.239,9269.801,9244.867,9220.716,9197.705,9173.595
2014-10-29,9294.158,9269.943,9244.83,9220.608,9197.774,9173.55,9153.187
2014-10-30,9269.855,9244.979,9220.568,9197.66,9173.625,9153.143,9133.926
2014-10-31,9244.885,9220.722,9197.621,9173.506,9153.218,9133.882,9115.409
2014-11-02,9220.625,9197.778,9173.465,9153.099,9133.956,9115.364,9100.941
2014-11-03,9197.678,9173.628,9153.057,9133.838,9115.441,9100.896,9088.215
2014-11-04,9173.523,9153.22,9133.796,9115.32,9100.973,9088.171,9073.038
2014-11-05,9153.116,9133.959,9115.278,9100.89,9088.248,9072.994,9060.387
2014-11-06,9133.8545,9115.445,9100.848,9088.16,9073.072,9060.342,9050.326
2014-11-07,9115.338,9100.977,9088.118,9072.983,9060.421,9050.281,9041.49
2014-11-09,9100.87,9088.252,9072.941,9060.331,9050.36,9041.446,9034.027
2014-11-10,9088.144,9073.075,9060.321,9050.27,9041.485,9033.982,9027.459
2014-11-11,9072.968,9060.425,9050.264,9041.432,9034.021,9027.455,9022.709
2014-11-12,9060.347,9050.364,9041.426,9033.968,9027.454,9022.706,9020.675
2014-11-13,9050.289,9041.488,9033.96,9027.4375,9022.702,9020.672,9020.693
2014-11-14,9041.452,9034.025,9027.429,9022.687,9020.674,9020.696,9020.693
2014-11-16,9033.988,9027.457,9022.676,9020.658,9020.694,9020.685,9020.695
2014-11-17,9027.458,9022.707,9020.656,9020.696,9020.692,9020.685,9022.364
2014-11-18,9022.706,9020.673,9020.693,9020.693,9020.694,9022.364,9024.33
2014-11-19,9020.674,9020.693,9020.695,9020.696,9022.362,9024.33,9029.934
2014-11-20,9020.693,9020.706,9020.693,9022.391,9024.328,9029.934,9039.812
2014-11-21,9020.695,9020.706,9022.342,9024.355,9029.93,9039.815,9052.247
2014-11-23,9020.693,9022.362,9024.308,9029.96,9039.807,9052.25,9065.899
2014-11-24,9022.366,9024.327,9029.912,9039.842,9052.24,9065.902,9080.149
2014-11-25,9024.332,9029.929,9039.796,9052.28,9065.893,9080.153,9094.75
2014-11-26,9029.937,9039.806,9052.234,9065.935,9080.143,9094.755,9112.169
2014-11-27,9039.817,9052.24,9065.9375,9080.186,9094.741,9112.178,9129.789
2014-11-28,9052.256,9065.939,9080.196,9094.789,9112.158,9129.8,9150.48
2014-11-30,9065.91,9080.195,9094.797,9112.17,9129.777,9150.492,9173.535
2014-12-01,9080.161,9094.789,9112.173,9129.784,9150.467,9173.547,9198.158
2014-12-02,9094.766,9112.158,9129.789,9150.486,9173.5205,9198.17,9221.338
2014-12-03,9112.191,9129.769,9150.487,9173.549,9198.143,9221.351,9244.171
2014-12-04,9129.8125,9150.462,9173.548,9198.179,9221.32,9244.185,9261.582
2014-12-05,9150.505,9173.517,9198.177,9221.36,9244.153,9261.561,9276.333
2014-12-07,9173.561,9198.14,9221.358,9244.197,9261.563,9276.317,9291.55
2014-12-08,9198.183,9221.319,9244.193,9261.574,9276.314,9291.538,9305.621
2014-12-09,9221.364,9244.152,9261.571,9276.34,9291.53,9305.611,9317.799
2014-12-10,9244.198,9261.5625,9276.337,9291.5625,9305.602,9317.788,9329.947
2014-12-11,9261.573,9276.314,9291.559,9305.605,9317.78,9329.938,9342.323
2014-12-12,9276.333,9291.53,9305.633,9317.781,9329.928,9342.316,9355.375
2014-12-14,9291.554,9305.602,9317.81,9329.934,9342.303,9355.373,9369.491
2014-12-15,9305.627,9317.78,9329.96,9342.313,9355.354,9369.491,9384.28
2014-12-16,9317.804,9329.93,9342.339,9355.373,9369.47,9384.283,9399.238
2014-12-17,9329.953,9342.305,9355.396,9369.494,9384.259,9399.244,9414.02
2014-12-18,9342.332,9355.355,9369.516,9384.287,9399.217,9414.024,9430.693
2014-12-19,9355.389,9369.472,9384.307,9399.25,9413.998,9430.702,9446.936
2014-12-21,9369.508,9384.26,9399.268,9414.033,9430.672,9446.95,9461.301
2014-12-22,9384.299,9399.22,9414.05,9430.713,9446.913,9461.318,9475.602
2014-12-23,9399.26,9414.001,9430.729,9446.965,9461.279,9475.619,9488.434
2014-12-24,9414.04,9430.675,9446.976,9461.335,9475.579,9488.452,9502.447
2014-12-25,9430.719,9446.918,9461.345,9475.637,9488.411,9502.468,9518.888
2014-12-26,9446.966,9461.285,9475.645,9488.471,9502.425,9518.909,9533.243
2014-12-28,9461.334,9475.585,9488.479,9502.484,9518.866,9533.266,9544.805
2014-12-29,9475.634,9488.416,9502.494,9518.93,9533.222,9544.828,9558.652
2014-12-30,9488.468,9502.43,9518.936,9533.285,9544.782,9558.676,9570.617
2014-12-31,9502.483,9518.871,9533.291,9544.849,9558.631,9570.642,9584.56
2015-01-01,9518.926,9533.227,9544.854,9558.696,9570.594,9584.585,9596.607
2015-01-02,9533.281,9544.787,9558.702,9570.661,9584.538,9596.634,9606.176
2015-01-04,9544.845,9558.636,9570.667,9584.605,9596.585,9606.203,9615.615
2015-01-05,9558.692,9570.6,9584.611,9596.653,9606.154,9615.642,9622.848
2015-01-06,9570.657,9584.542,9596.659,9606.223,9615.594,9622.876,9627.472
2015-01-07,9584.601,9596.59,9606.228,9615.663,9622.861,9627.499,9634.451
2015-01-08,9596.649,9606.159,9615.668,9622.896,9627.484,9634.479,9641.979
2015-01-09,9606.219,9615.599,9622.902,9627.5205,9634.463,9642.006,9649.696
2015-01-11,9615.658,9622.831,9627.526,9634.5,9641.99,9649.724,9657.617
2015-01-12,9622.891,9627.454,9634.505,9642.026,9649.708,9657.645,9665.729
2015-01-13,9627.515,9634.435,9642.032,9649.746,9657.628,9665.758,9671.133
2015-01-14,9634.495,9641.961,9649.751,9657.668,9665.738,9671.162,9679.294
2015-01-15,9642.021,9649.68,9657.672,9665.78,9671.144,9679.321,9688.062
2015-01-16,9649.74,9657.6,9665.784,9671.186,9679.302,9688.089,9694.078
2015-01-18,9657.661,9665.713,9671.189,9679.346,9688.069,9694.061,9699.647
2015-01-19,9665.772,9671.117,9679.349,9688.114,9694.087,9699.632,9705.394
2015-01-20,9671.178,9679.276,9688.117,9694.085,9699.657,9705.377,9711.3125
2015-01-21,9679.338,9688.045,9694.088,9699.656,9705.399,9711.299,9720.924
2015-01-22,9688.105,9694.061,9699.659,9705.402,9711.32,9720.912,9734.059
