,EURNZD,EURNZD,EURNZD,EURNZD,EURNZD,EURNZD,EURNZD
2016-03-23,1.6575791,1.6610118,1.6630692,1.6603733,1.6592828,1.6594769,1.661491
2016-03-24,1.6610694,1.662374,1.6614354,1.6588706,1.6598477,1.6607213,1.65785
2016-03-27,1.6622449,1.6614437,1.661616,1.661614,1.6561828,1.6526818,1.6568695
2016-03-28,1.6669201,1.6591403,1.661954,1.655847,1.6564504,1.6548977,1.6561646
2016-03-29,1.6623547,1.6597899,1.657419,1.6591046,1.6558964,1.6564909,1.6573026
2016-03-30,1.659749,1.6609964,1.6591103,1.6573517,1.6489908,1.6531022,1.6541865
2016-03-31,1.6566399,1.6593525,1.6632183,1.6614435,1.6477271,1.6578999,1.6545008
2016-04-01,1.6611214,1.6617,1.6563131,1.6556593,1.6600012,1.6508324,1.6546462
2016-04-03,1.6588314,1.6578254,1.6528151,1.6494101,1.6541396,1.6538126,1.6591508
2016-04-04,1.6557606,1.6591791,1.6503658,1.6543546,1.6581751,1.6577661,1.6568311
2016-04-05,1.6577644,1.6574692,1.6564903,1.6551843,1.6573365,1.6587512,1.6554927
2016-04-06,1.6613595,1.6534518,1.6552212,1.6534666,1.6572328,1.656982,1.6578547
2016-04-07,1.6565496,1.6570678,1.6565589,1.6553366,1.6603494,1.6616404,1.6637293
2016-04-08,1.6528327,1.6531091,1.6582625,1.6632513,1.6577382,1.6579587,1.6583679
2016-04-10,1.6571406,1.6523544,1.660505,1.6569707,1.6511325,1.6534117,1.659256
2016-04-11,1.6586282,1.6635112,1.659886,1.6593405,1.660261,1.6580646,1.6601319
2016-04-12,1.6580037,1.6596519,1.6606287,1.6591115,1.6583027,1.659615,1.6590402
2016-04-13,1.6543152,1.6592437,1.6582718,1.6586847,1.656989,1.6582876,1.6600266
2016-04-14,1.6577822,1.6590898,1.6608757,1.6591127,1.660257,1.6596934,1.6587481
2016-04-15,1.6588717,1.6590519,1.6581495,1.6591567,1.6583112,1.6582791,1.6598113
2016-04-17,1.6571475,1.6579971,1.6609837,1.6596694,1.6535183,1.6597241,1.6603307
2016-04-18,1.6621143,1.6580195,1.6580923,1.6580168,1.6598439,1.6582221,1.6586652
2016-04-19,1.6570947,1.6610404,1.6611226,1.6586542,1.6583198,1.6597874,1.654978
2016-04-20,1.6571109,1.6540649,1.6580015,1.6592295,1.6569669,1.6565032,1.6566639
2016-04-21,1.6593416,1.6577215,1.6612333,1.6597781,1.6560892,1.6563853,1.6583438
2016-04-22,1.6586471,1.6602412,1.657934,1.6599973,1.6565247,1.656245,1.6529409
2016-04-24,1.6594038,1.6508197,1.6581218,1.6562192,1.6527312,1.6530622,1.6549797
2016-04-25,1.6546845,1.6580507,1.6499932,1.6547686,1.6536419,1.6544763,1.655403
2016-04-26,1.6603525,1.6541845,1.6533422,1.6527765,1.6527225,1.6524048,1.6417772
2016-04-27,1.6568859,1.6549467,1.6508186,1.6537194,1.658332,1.6556795,1.6467566
2016-04-28,1.6570826,1.6528107,1.6507651,1.6503345,1.6494524,1.651177,1.6452148
2016-04-29,1.6521747,1.6520355,1.6501373,1.6473242,1.6488497,1.6445844,1.6468978
2016-05-01,1.6502161,1.6520795,1.648591,1.64264,1.6457741,1.6505864,1.6450759
2016-05-02,1.6519524,1.6527311,1.6547034,1.65033,1.646547,1.6426374,1.6469091
2016-05-03,1.6498111,1.6475235,1.6574669,1.6465304,1.6445704,1.6485343,1.6449417
2016-05-04,1.6495701,1.646863,1.6445954,1.646631,1.6482881,1.6451117,1.6468799
2016-05-05,1.6489363,1.6436508,1.644475,1.6487986,1.6491845,1.6457459,1.6448398
2016-05-06,1.6434336,1.6495519,1.6465377,1.6456809,1.6466559,1.6450615,1.6469448
2016-05-08,1.6688043,1.6424359,1.6461406,1.6495388,1.6444494,1.6465862,1.6486328
2016-05-09,1.646477,1.6443764,1.645642,1.6457461,1.6453675,1.6468099,1.651348
2016-05-10,1.6482176,1.6471545,1.6469531,1.6467292,1.6390644,1.6523187,1.6547601
2016-05-11,1.6439091,1.6460103,1.6462027,1.6511952,1.6541516,1.6528088,1.6552317
2016-05-12,1.6464806,1.6447412,1.6471164,1.64868,1.6539174,1.6552459,1.655443
2016-05-13,1.6457446,1.6508663,1.6525322,1.6518148,1.6569144,1.6600448,1.6552434
2016-05-15,1.6494505,1.6524332,1.6518328,1.6494945,1.6603508,1.6600784,1.6555281
2016-05-16,1.6458946,1.6572903,1.656727,1.6558352,1.652959,1.6488622,1.6566321
2016-05-17,1.661059,1.655468,1.6601131,1.6600395,1.6524296,1.654437,1.6527815
2016-05-18,1.657754,1.653712,1.6567024,1.6541271,1.6586878,1.6578097,1.655936
2016-05-19,1.6575793,1.6582612,1.6602389,1.6581112,1.6550897,1.6499099,1.6454338
2016-05-20,1.6578114,1.6573443,1.6495186,1.6488687,1.6628333,1.6551903,1.6503807
2016-05-22,1.6576033,1.6486076,1.6544882,1.6471205,1.6449078,1.6565139,1.647713
2016-05-23,1.6536858,1.6627876,1.6575601,1.6455617,1.660848,1.6584524,1.650381
2016-05-24,1.6443989,1.6544818,1.6569444,1.6543016,1.6518172,1.6545814,1.6612101
2016-05-25,1.6560014,1.6600715,1.6488307,1.6469884,1.6476959,1.6622225,1.656816
2016-05-26,1.6554298,1.6616209,1.657812,1.6498274,1.6550066,1.6532898,1.6596394
2016-05-27,1.6617041,1.6525509,1.6576912,1.6523247,1.6490147,1.6566262,1.6549835
2016-05-29,1.6608362,1.6609969,1.6599308,1.6609316,1.6595467,1.6524233,1.6628233
2016-05-30,1.656398,1.6562712,1.6591878,1.6611469,1.6566653,1.6499833,1.6552467
2016-05-31,1.661946,1.6556385,1.650512,1.6608518,1.6598281,1.6565776,1.6595577
2016-06-01,1.6538136,1.6574793,1.658826,1.6616511,1.6555494,1.6573972,1.6577632
2016-06-02,1.6577466,1.6577164,1.6486492,1.6623073,1.6493069,1.652819,1.6579623
2016-06-03,1.658987,1.6584241,1.6482629,1.6541208,1.6563089,1.6628779,1.6506889
2016-06-05,1.6567614,1.6508996,1.6440712,1.6566303,1.6583772,1.6528821,1.64782
2016-06-06,1.6585913,1.650185,1.655149,1.656276,1.661508,1.6525507,1.6654047
2016-06-07,1.6574669,1.6515197,1.6584052,1.6603487,1.6589864,1.6631753,1.6594019
2016-06-08,1.6700987,1.6648372,1.65589,1.6601387,1.6613513,1.6656781,1.6541305
2016-06-09,1.6562021,1.6568549,1.648902,1.6625564,1.6585387,1.6532607,1.6615937
2016-06-10,1.6512804,1.6559029,1.6519299,1.6569992,1.6557903,1.6575949,1.6571871
2016-06-12,1.663379,1.6597087,1.6585068,1.6563972,1.6621586,1.6583369,1.6592808
2016-06-13,1.6640865,1.6549693,1.6573796,1.6582762,1.6576632,1.6567758,1.655196
2016-06-14,1.6555569,1.6602547,1.6579204,1.6569058,1.6547046,1.6567569,1.6581782
2016-06-15,1.6503656,1.6542346,1.657934,1.661084,1.6542716,1.654527,1.6552093
2016-06-16,1.6532631,1.6568271,1.6560872,1.6555936,1.6561935,1.653652,1.6492507
2016-06-17,1.6577752,1.6572614,1.6568092,1.6557257,1.6535357,1.647479,1.6432223
2016-06-19,1.6575164,1.6562798,1.6535391,1.6536455,1.6489468,1.6447388,1.6379873
2016-06-20,1.6560516,1.6540883,1.6536249,1.6497011,1.6416848,1.642908,1.6404886
2016-06-21,1.6566412,1.6542306,1.6476417,1.6444243,1.6340541,1.6383941,1.6361217
2016-06-22,1.6530389,1.6489754,1.6426914,1.6399975,1.6390979,1.6335155,1.6355276
2016-06-23,1.6485404,1.6462717,1.6376113,1.6352658,1.6366096,1.6381762,1.6327541
2016-06-24,1.6388472,1.6437032,1.6403388,1.6334571,1.63328,1.6300559,1.6182994
2016-06-26,1.6418,1.6401627,1.6354874,1.6323326,1.624576,1.6165977,1.6027515
2016-06-27,1.6369184,1.640069,1.6318898,1.6290197,1.6197736,1.6043336,1.5998125
2016-06-28,1.6367973,1.6354997,1.6304822,1.619127,1.6035228,1.6009315,1.5951934
2016-06-29,1.6333823,1.6315467,1.6188965,1.6036068,1.6001675,1.6041124,1.5921474
2016-06-30,1.6288713,1.6178391,1.6001701,1.6026518,1.6015482,1.594888,1.5965337
2016-07-01,1.6187522,1.6045363,1.5995052,1.6028233,1.5921282,1.5914401,1.5918844
2016-07-03,1.6036154,1.5969157,1.6005363,1.5967453,1.5910169,1.6028543,1.5929196
2016-07-04,1.5988129,1.5992188,1.597762,1.5924846,1.5940086,1.6005228,1.5972648
2016-07-05,1.5985477,1.5982004,1.5978272,1.5972298,1.5784994,1.5940099,1.588906
2016-07-06,1.5921029,1.5957074,1.5901532,1.582784,1.5886842,1.5967925,1.5924093
2016-07-07,1.6016022,1.593836,1.5907968,1.594684,1.5914495,1.5859377,1.5808809
2016-07-08,1.5913955,1.5963639,1.5893849,1.5895467,1.5923182,1.5847343,1.5756754
2016-07-10,1.5893002,1.5901566,1.5884571,1.5888016,1.5838494,1.5765505,1.568791
2016-07-11,1.5876026,1.5891309,1.5903083,1.5818653,1.5794497,1.5716116,1.565243
2016-07-12,1.5949589,1.5875717,1.5809705,1.5782651,1.5722219,1.5664113,1.5681472
2016-07-13,1.5906646,1.580737,1.5785928,1.5703026,1.5687381,1.567714,1.5662386
2016-07-14,1.5827539,1.576423,1.5702617,1.5659503,1.5652792,1.5665921,1.5613519
2016-07-15,1.5782967,1.5733998,1.5672394,1.5672159,1.5620854,1.5650437,1.5660664
2016-07-17,1.5738623,1.5627071,1.5649147,1.562535,1.5675163,1.5634648,1.5611305
2016-07-18,1.5687557,1.566865,1.5664982,1.5677735,1.5627377,1.5650349,1.5559956
2016-07-19,1.5623271,1.5605465,1.5658772,1.5611131,1.5615153,1.5632985,1.5688963
2016-07-20,1.5582016,1.5689709,1.561259,1.5603569,1.565521,1.5545652,1.5644506
2016-07-21,1.5662903,1.573087,1.5631373,1.567355,1.5657948,1.5665492,1.5631887
2016-07-22,1.568677,1.5641145,1.5656928,1.5665314,1.5664295,1.5686002,1.5616536
2016-07-24,1.5664207,1.5581188,1.564417,1.5649204,1.5634007,1.5610133,1.5626087
2016-07-25,1.5656502,1.5645497,1.5635891,1.5578579,1.5620962,1.5598679,1.5583663
2016-07-26,1.5632018,1.5640547,1.5614563,1.5609002,1.5618329,1.559157,1.5621407
2016-07-27,1.5669096,1.5624876,1.5642363,1.5619414,1.5646634,1.5603417,1.5587966
2016-07-28,1.5647216,1.5663064,1.5574844,1.5608187,1.5588996,1.5553836,1.5588471
2016-07-29,1.5584103,1.5632274,1.5576396,1.5623477,1.5557024,1.5567255,1.5589541
2016-07-31,1.5612936,1.5576644,1.5563428,1.5577915,1.5580772,1.5584149,1.558754
2016-08-01,1.5618762,1.561508,1.5618248,1.5596745,1.5621234,1.5588912,1.5495205
2016-08-02,1.559444,1.5553548,1.5597695,1.5572441,1.5566907,1.5604553,1.5505029
2016-08-03,1.5559075,1.5605102,1.558552,1.5616826,1.5614662,1.554572,1.5598203
2016-08-04,1.5560877,1.5571933,1.5544024,1.5606017,1.5603919,1.5548443,1.5535866
2016-08-05,1.5479131,1.5523355,1.5648052,1.5523696,1.5542924,1.5543011,1.5554621
2016-08-07,1.5514693,1.5526372,1.5533133,1.555929,1.5486537,1.5522603,1.5534137
2016-08-08,1.5519118,1.554668,1.54885,1.5506297,1.5591205,1.5544248,1.5509423
2016-08-09,1.5628704,1.5561008,1.551238,1.5559965,1.5528641,1.5563817,1.5518181
2016-08-10,1.5535941,1.5536973,1.5570054,1.5512677,1.5565245,1.5558274,1.5518687
2016-08-11,1.5579408,1.5485985,1.5575173,1.5515164,1.5477014,1.5505836,1.5518556
2016-08-12,1.5538173,1.5538808,1.5544602,1.5542276,1.5597101,1.5506303,1.5528426
2016-08-14,1.560034,1.5534085,1.5512178,1.5551167,1.5487099,1.5521579,1.5537932
2016-08-15,1.5519142,1.5493438,1.5547283,1.5540301,1.5547212,1.5574366,1.5565593
2016-08-16,1.5529791,1.5561419,1.5555344,1.5518144,1.550982,1.5521008,1.5550581
2016-08-17,1.5530312,1.5545068,1.5536005,1.554641,1.5535674,1.556392,1.5582881
2016-08-18,1.552982,1.5568578,1.5520198,1.5522747,1.5543225,1.5544792,1.5530188
2016-08-19,1.5498965,1.5495232,1.5578165,1.5529858,1.5514555,1.5553857,1.5591153
2016-08-21,1.5555468,1.5508912,1.5542371,1.5550567,1.5548689,1.5543351,1.5580144
2016-08-22,1.5489409,1.5523521,1.5532432,1.5558594,1.5531284,1.5515804,1.5562478
2016-08-23,1.5562696,1.5561695,1.558789,1.5544819,1.5558782,1.5540078,1.5572426
2016-08-24,1.5534414,1.557652,1.5519488,1.5523179,1.5553223,1.5521823,1.5537574
2016-08-25,1.5520849,1.5556594,1.5569257,1.5569214,1.5519247,1.5488268,1.5520091
2016-08-26,1.5630901,1.5563862,1.5540988,1.5527954,1.5594642,1.5508785,1.5520921
2016-08-28,1.5563382,1.5517687,1.5598783,1.5494449,1.5545974,1.5540571,1.5520185
2016-08-29,1.5555017,1.5612754,1.5530137,1.5514928,1.5546159,1.5575343,1.5520844
2016-08-30,1.5561557,1.5547274,1.5548915,1.5526167,1.5527593,1.5487677,1.5408103
2016-08-31,1.5524467,1.5547774,1.5553389,1.553171,1.553438,1.5432034,1.5549481
2016-09-01,1.5542287,1.5524254,1.5539538,1.5519974,1.5503265,1.5561299,1.5419879
2016-09-02,1.553313,1.544354,1.5529131,1.5556409,1.5562354,1.5566275,1.5553281
2016-09-04,1.5520366,1.5510907,1.5524925,1.5540733,1.5531956,1.547116,1.5483936
2016-09-05,1.5493191,1.552109,1.538304,1.5487998,1.5488092,1.5532207,1.5454043
2016-09-06,1.5504304,1.5447472,1.5526143,1.5495477,1.547669,1.5446454,1.5461227
2016-09-07,1.5463954,1.5532715,1.549928,1.5484414,1.5509053,1.547103,1.55127
2016-09-08,1.5482103,1.5483078,1.5486602,1.5468982,1.5441271,1.5444722,1.5496883
2016-09-09,1.5531338,1.5487423,1.5443288,1.5476688,1.5447439,1.5457923,1.5431175
2016-09-11,1.5503775,1.5463551,1.5472959,1.5492781,1.5447692,1.5447128,1.5460632
2016-09-12,1.5448488,1.5460929,1.5513592,1.5442013,1.5495379,1.5411379,1.5386064
2016-09-13,1.5440812,1.5493252,1.5414184,1.5410168,1.5425458,1.53942,1.5496006
2016-09-14,1.5467603,1.5531563,1.5451312,1.5416275,1.5396725,1.5417581,1.542639
2016-09-15,1.5446492,1.5392406,1.5485634,1.5353183,1.5436649,1.5425552,1.541482
2016-09-16,1.5442237,1.5464286,1.5437393,1.5443972,1.5466859,1.5406612,1.5453715
2016-09-18,1.541958,1.548017,1.5404651,1.5420148,1.5370271,1.538247,1.5336906
2016-09-19,1.5463568,1.5387439,1.5437449,1.5395473,1.5330498,1.5400269,1.5357826
2016-09-20,1.537664,1.5413973,1.5390998,1.5358549,1.5400918,1.5400987,1.5445647
2016-09-21,1.5425498,1.5375862,1.5398982,1.5384243,1.5410243,1.5382746,1.5424426
2016-09-22,1.5443879,1.5433006,1.5407497,1.5394928,1.5415343,1.539998,1.5368932
2016-09-23,1.5427117,1.5439677,1.5395918,1.5394764,1.5407082,1.5398488,1.5371175
2016-09-25,1.5467958,1.5397469,1.5401359,1.5414431,1.5388079,1.5377301,1.5428402
2016-09-26,1.5440402,1.539947,1.5373933,1.541092,1.5422428,1.539607,1.5363231
2016-09-27,1.5427431,1.5427173,1.5381938,1.5409065,1.5421946,1.5338523,1.5304984
2016-09-28,1.5418818,1.5415258,1.5403249,1.5384586,1.5414746,1.5310394,1.5387049
2016-09-29,1.5384626,1.5409776,1.5457504,1.5376481,1.540092,1.5387193,1.5444019
2016-09-30,1.5395449,1.5405103,1.5303195,1.5336497,1.5335453,1.5438946,1.5358223
2016-10-02,1.5351689,1.5333568,1.5379095,1.5316815,1.5385938,1.5383573,1.5390723
2016-10-03,1.5316869,1.5401255,1.5359157,1.532505,1.5407084,1.5399086,1.5393938
2016-10-04,1.5364641,1.544702,1.5382558,1.539125,1.541962,1.5399973,1.5404296
2016-10-05,1.5426537,1.5332994,1.5350394,1.5320044,1.5431689,1.5386101,1.5387585
2016-10-06,1.5422629,1.5388334,1.5416255,1.5411313,1.5426096,1.5400738,1.5404315
2016-10-07,1.5454812,1.5391859,1.5377752,1.5392741,1.5402157,1.5398926,1.5420841
2016-10-09,1.5399847,1.5374458,1.5414315,1.5359743,1.5413736,1.5385236,1.5411935
2016-10-10,1.537412,1.5384654,1.5398893,1.5428039,1.5406456,1.5408807,1.5414951
2016-10-11,1.5357502,1.5397707,1.5385877,1.5378201,1.5403169,1.5436132,1.5459856
2016-10-12,1.5324268,1.5353436,1.5400932,1.5383127,1.5432576,1.5427988,1.5405432
2016-10-13,1.539355,1.5364366,1.5397029,1.5398258,1.5422299,1.541107,1.541572
2016-10-14,1.5418102,1.5388818,1.5393878,1.5446019,1.544583,1.5390512,1.54238
2016-10-16,1.5410988,1.5387726,1.5373447,1.543833,1.5401669,1.5447754,1.5415323
2016-10-17,1.5458875,1.5448902,1.5425713,1.5438875,1.539294,1.5451025,1.5423663
2016-10-18,1.541457,1.536849,1.5447202,1.5401993,1.5430427,1.5434501,1.5331016
2016-10-19,1.539287,1.5426755,1.5432868,1.5420369,1.5397389,1.5442116,1.5468798
2016-10-20,1.5418639,1.5418595,1.5450287,1.5429713,1.5432174,1.5415571,1.5517905
2016-10-21,1.5438668,1.5392685,1.545559,1.5427,1.5442461,1.5412883,1.5368742
2016-10-23,1.5432471,1.5406702,1.5435976,1.5425096,1.5398688,1.5437775,1.5316353
2016-10-24,1.5392275,1.5396824,1.5405722,1.5440758,1.5424137,1.5412933,1.5386022
2016-10-25,1.5461506,1.5433446,1.5390196,1.5428007,1.5393262,1.5430486,1.5413159
2016-10-26,1.5432657,1.5409881,1.5426018,1.5398712,1.5394331,1.5385067,1.5377629
2016-10-27,1.5406535,1.5416163,1.5393933,1.540984,1.5432678,1.5423164,1.5435535
2016-10-28,1.5412712,1.5415564,1.543092,1.5407846,1.539338,1.539451,1.539135
2016-10-30,1.5403554,1.5411906,1.5389268,1.5404576,1.5433129,1.543246,1.5436999
2016-10-31,1.540165,1.5424473,1.542403,1.5419394,1.5391836,1.5381801,1.5416837
2016-11-01,1.5375352,1.5399247,1.5397983,1.5412902,1.5433683,1.5415924,1.5383878
2016-11-02,1.5409589,1.5409517,1.5433136,1.5398833,1.539036,1.5372739,1.5368011
2016-11-03,1.5406402,1.5401133,1.5398097,1.5423765,1.5395796,1.5388595,1.5358181
2016-11-04,1.5399898,1.5411053,1.5399141,1.5427334,1.5368325,1.5344982,1.5345724
2016-11-06,1.5425417,1.540612,1.5407532,1.5409927,1.5375627,1.5336394,1.53272
2016-11-07,1.5411491,1.5392681,1.5368475,1.5354486,1.5337307,1.5316949,1.5337044
2016-11-08,1.537529,1.5377791,1.5364362,1.5299628,1.5325456,1.5327477,1.530838
2016-11-09,1.5393696,1.5379277,1.5333617,1.5337269,1.5319148,1.5303154,1.5282778
2016-11-10,1.5354496,1.5344784,1.5320266,1.5279546,1.5300032,1.5313425,1.5308951
2016-11-11,1.5311798,1.5336848,1.528465,1.5278754,1.5235834,1.5233359,1.521133
2016-11-13,1.5345916,1.5291096,1.5303756,1.5297748,1.5239388,1.5240558,1.521362
2016-11-14,1.530446,1.5263988,1.5269293,1.525424,1.5220972,1.5250719,1.5213555
2016-11-15,1.5296714,1.5268068,1.5246848,1.5227506,1.5253834,1.5211906,1.5168089
2016-11-16,1.5276151,1.5250897,1.5236337,1.521096,1.5240725,1.5245756,1.5235342
2016-11-17,1.5245101,1.5261196,1.5212698,1.5211096,1.5181231,1.5222037,1.5186572
2016-11-18,1.5243266,1.5256981,1.5254303,1.51967,1.525092,1.519465,1.5192711
2016-11-20,1.5229359,1.5192426,1.5247779,1.5153775,1.5208153,1.515584,1.5163605
2016-11-21,1.5251675,1.5200521,1.5158719,1.5219755,1.520174,1.5174615,1.5157918
2016-11-22,1.517912,1.5197326,1.516122,1.5206604,1.5173163,1.515979,1.5169284
2016-11-23,1.5184277,1.5140791,1.5175115,1.5144664,1.5150689,1.5176246,1.5196078
2016-11-24,1.5230755,1.5188243,1.5136925,1.5143013,1.5205896,1.5189698,1.5159392
2016-11-25,1.5176203,1.5214808,1.5149419,1.5153122,1.5130519,1.5175803,1.5132658
2016-11-27,1.5219011,1.5161942,1.516829,1.5156181,1.518492,1.5144564,1.5125419
2016-11-28,1.5207379,1.5198364,1.5142134,1.5119138,1.514631,1.5118107,1.5146816
2016-11-29,1.5132507,1.5167191,1.5134776,1.511895,1.5086007,1.5122638,1.5133555
2016-11-30,1.5175309,1.5184313,1.5147024,1.5147021,1.5135425,1.511112,1.5098879
2016-12-01,1.5121884,1.5153828,1.5135139,1.511285,1.5119036,1.5110788,1.5131829
2016-12-02,1.5143354,1.5137198,1.510738,1.5076723,1.5099304,1.5011742,1.5074004
2016-12-04,1.5164617,1.5130154,1.5135963,1.5115039,1.5175242,1.5125043,1.5139754
2016-12-05,1.5083507,1.5105383,1.5022744,1.5115166,1.510426,1.5090482,1.5051339
2016-12-06,1.5045066,1.5140185,1.5055587,1.510239,1.5027258,1.5084531,1.5034473
2016-12-07,1.5158587,1.5127137,1.5093122,1.509097,1.5118107,1.5012091,1.5066154
2016-12-08,1.5157484,1.5120006,1.5078762,1.503942,1.5081669,1.5067676,1.5038776
2016-12-09,1.5060476,1.5070133,1.5090225,1.5108696,1.5056677,1.5110843,1.5048985
2016-12-11,1.5017984,1.5082383,1.5071869,1.5071974,1.5023692,1.5040754,1.5036725
2016-12-12,1.5124146,1.505538,1.5091245,1.5002038,1.5069255,1.5034827,1.5067503
2016-12-13,1.509995,1.5083014,1.5030204,1.5100052,1.5047685,1.5043603,1.5016464
2016-12-14,1.5049499,1.503501,1.5035814,1.5052552,1.503469,1.5023277,1.5022699
2016-12-15,1.5074148,1.5021659,1.5056818,1.503976,1.5035282,1.5073602,1.5037117
2016-12-16,1.5052698,1.5031013,1.5054847,1.5042307,1.5018754,1.5025465,1.5100021
2016-12-18,1.5041866,1.5064276,1.5034021,1.5035019,1.5030524,1.501312,1.5014832
2016-12-19,1.5004086,1.5036964,1.5019841,1.5088513,1.5016545,1.4990821,1.5013463
2016-12-20,1.5048033,1.5011389,1.5039501,1.5020108,1.5043777,1.505436,1.5043559
2016-12-21,1.5041324,1.5006603,1.4997342,1.5024352,1.5019076,1.5028843,1.5063481
2016-12-22,1.5029074,1.5057127,1.5022933,1.5058665,1.5046383,1.5037113,1.498532
2016-12-23,1.4992172,1.5021137,1.5057948,1.5049406,1.5015031,1.5052067,1.5035332
2016-12-26,1.4990262,1.5029534,1.5057919,1.5029122,1.5052587,1.4973936,1.5034912
2016-12-27,1.5004046,1.5027126,1.5048246,1.502147,1.505153,1.5026869,1.504813
2016-12-28,1.4943637,1.5023432,1.5005072,1.4999218,1.4998181,1.5055463,1.4938915
2016-12-29,1.5025374,1.5021731,1.5006323,1.5023158,1.5032448,1.5090268,1.5066428
2016-12-30,1.5019778,1.495504,1.5040541,1.5001374,1.504209,1.4997957,1.5065014
2017-01-02,1.4972044,1.500998,1.4986227,1.5069985,1.5008839,1.5046619,1.5023943
2017-01-03,1.5002885,1.5084097,1.5059967,1.5063956,1.4951179,1.5041137,1.5018107
2017-01-04,1.5020636,1.4989891,1.5052896,1.4988489,1.5057008,1.4993005,1.5034709
2017-01-05,1.5041809,1.501173,1.5060863,1.5043734,1.5068333,1.5035024,1.5045396
2017-01-06,1.4979024,1.498807,1.5034124,1.4987414,1.5000494,1.5037471,1.506058
2017-01-08,1.5009607,1.50514,1.5066794,1.5039828,1.5036538,1.5049495,1.5000627
2017-01-09,1.5001802,1.4980079,1.5063897,1.5079322,1.5030091,1.5056477,1.5062016
2017-01-10,1.5029736,1.5038235,1.5030915,1.5032542,1.5025615,1.5066215,1.4997531
2017-01-11,1.5010849,1.50259,1.5071454,1.5012323,1.5028312,1.5040201,1.5033709
2017-01-12,1.4960846,1.4982638,1.5037909,1.4966148,1.502531,1.5014166,1.5008789
2017-01-13,1.505395,1.5057865,1.5024164,1.4983387,1.5000082,1.5038896,1.503998
2017-01-15,1.5048242,1.5026671,1.5026983,1.5039091,1.5022717,1.5032072,1.4991848
2017-01-16,1.5025289,1.4984822,1.5046633,1.5017717,1.5043638,1.5002058,1.493373
2017-01-17,1.5057861,1.5017827,1.5029061,1.5017285,1.5062637,1.4988003,1.5046195
2017-01-18,1.5018135,1.5033236,1.5022681,1.5035157,1.4973739,1.5028014,1.5060067
2017-01-19,1.5020005,1.5012901,1.4973791,1.4980735,1.4970249,1.4945024,1.5000389
2017-01-20,1.5030231,1.5054677,1.4959621,1.49921,1.4979403,1.4974811,1.494818
2017-01-22,1.5014884,1.5055647,1.50138,1.4967211,1.4957328,1.5047507,1.4964924
2017-01-23,1.4981208,1.4988279,1.4979391,1.4973657,1.5014937,1.499644,1.501921
2017-01-24,1.5002261,1.5005655,1.4964991,1.4952346,1.5021454,1.5049815,1.5005373
2017-01-25,1.4987051,1.4998839,1.5002549,1.4944544,1.4972395,1.4975162,1.4990174
2017-01-26,1.493476,1.5066733,1.5008509,1.5008924,1.4985635,1.4980552,1.5007977
2017-01-27,1.492737,1.5036446,1.4985309,1.4894918,1.4985752,1.4977013,1.4946401
2017-01-29,1.4966745,1.4992938,1.4977977,1.5035152,1.4996197,1.4984988,1.5009621
2017-01-30,1.5069987,1.499579,1.5004333,1.4996834,1.5015094,1.497163,1.4968228
2017-01-31,1.4976511,1.5034314,1.4999253,1.4998705,1.4958003,1.4927671,1.4965823
2017-02-01,1.5003475,1.4993055,1.5011804,1.4961615,1.5030987,1.4941571,1.4911618
2017-02-02,1.4981935,1.4994811,1.4979408,1.4897563,1.4921362,1.4861293,1.4877431
2017-02-03,1.500645,1.4972262,1.5006936,1.4972348,1.492816,1.4961504,1.4921516
2017-02-05,1.4936165,1.5059654,1.496578,1.492655,1.4920542,1.4913303,1.4857156
2017-02-06,1.491015,1.4921149,1.4915915,1.4918038,1.4908447,1.4885582,1.4941486
2017-02-07,1.4900362,1.4961734,1.4901743,1.4905835,1.4871097,1.4863582,1.4822365
2017-02-08,1.492862,1.4936358,1.4896289,1.4871488,1.4887271,1.4879578,1.4856089
2017-02-09,1.4896168,1.4898134,1.4880905,1.4837539,1.4846764,1.4827503,1.4817059
2017-02-10,1.4916583,1.4900352,1.486376,1.4813626,1.4882274,1.4816463,1.4840438
2017-02-12,1.4909582,1.484025,1.4867457,1.4790562,1.4823165,1.4846737,1.4810104
2017-02-13,1.488559,1.4872797,1.4864665,1.4839472,1.4816983,1.4753921,1.4753462
2017-02-14,1.4898797,1.4842533,1.4814885,1.4819183,1.4826003,1.4801779,1.4805299
2017-02-15,1.4896797,1.4807374,1.4897451,1.4840384,1.4796696,1.4843286,1.4821177
2017-02-16,1.4830321,1.482914,1.4831152,1.4845353,1.4894656,1.4727267,1.4814032
2017-02-17,1.4813002,1.483042,1.480808,1.4797226,1.4761733,1.4824786,1.481538
2017-02-26,1.4829148,1.4764643,1.4829029,1.474642,1.4812601,1.4742461,1.4782346
2017-02-27,1.4884025,1.4875853,1.4832417,1.4812617,1.4826915,1.4781927,1.4734354
2017-02-28,1.4753026,1.4813919,1.4811345,1.4731348,1.4785701,1.4813491,1.4837165
2017-03-01,1.4805957,1.4809978,1.4799569,1.477152,1.474935,1.4762429,1.4793057
2017-03-02,1.4803298,1.4796158,1.4826725,1.481773,1.4809619,1.476791,1.4801657
2017-03-03,1.4814131,1.4767209,1.4782664,1.4795327,1.4781176,1.4786448,1.4814135
2017-03-05,1.4760338,1.4774313,1.4752836,1.4794585,1.4769462,1.4768093,1.477833
