,USDZAR,USDZAR,USDZAR,USDZAR,USDZAR,USDZAR,USDZAR
2014-02-13,10.883659,10.915436,10.997357,10.9740095,10.96744,10.960757,10.998861
2014-02-14,10.906327,10.979867,10.955057,10.963459,10.973475,10.977233,11.006679
2014-02-16,10.971163,10.991689,10.935923,10.966469,10.98282,10.991561,10.974966
2014-02-17,10.957864,10.959083,10.953305,10.972726,10.99892,10.990924,10.999565
2014-02-18,10.987878,10.97356,10.984766,10.970762,10.999294,10.964867,10.9900055
2014-02-19,10.989522,10.971567,10.979667,10.983826,10.9791975,10.993419,10.999886
2014-02-20,10.958772,10.968913,10.988988,11.007073,10.990419,10.99581,10.989695
2014-02-21,10.976939,10.999906,10.997433,11.008627,11.013219,11.000679,11.00021
2014-02-23,10.988507,10.999926,11.005771,10.995823,10.983303,11.004122,10.98936
2014-02-24,10.998965,11.000004,10.991014,11.022815,10.976,10.988685,11.000543
2014-02-25,11.009617,11.000085,10.99798,10.969264,10.990717,10.991491,10.989013
2014-02-26,11.002943,11.0001545,11.035272,11.014716,11.012472,11.001631,11.000887
2014-02-27,10.99827,11.000236,11.001601,10.961388,10.999211,11.004687,10.988657
2014-02-28,10.989807,11.000316,11.012968,11.032433,10.989608,10.989105,11.001241
2014-03-02,10.998515,11.000396,10.999837,11.012006,10.979439,10.993244,10.990747
2014-03-03,10.989518,11.000477,10.990312,11.005063,10.999153,10.996092,11.001861
2014-03-04,10.998797,11.000557,11.013625,10.983472,10.989954,10.981806,10.98586
2014-03-05,10.98922,11.000641,10.956366,10.995195,11.012454,10.995654,11.011464
2014-03-06,10.999092,11.000724,10.999638,10.973263,10.971988,11.002909,10.951112
2014-03-07,10.959415,11.000812,10.99006,10.978694,10.950306,10.940908,10.917612
2014-03-09,11.026502,11.000903,10.981058,11.000037,10.932499,10.917276,10.874059
2014-03-10,11.011527,10.943346,10.957584,10.925954,10.93536,10.873821,10.888379
2014-03-11,10.980113,10.986689,10.952501,10.944205,10.894303,10.843975,10.870199
2014-03-12,10.976558,10.971108,10.919384,10.886539,10.976595,10.819416,10.874376
2014-03-13,10.953661,10.924629,10.91719,10.848674,10.842178,10.889925,10.855137
2014-03-14,10.916564,10.858845,10.901882,10.851367,10.845285,10.848664,10.823908
2014-03-16,10.842669,10.850393,10.8915,10.866362,10.836415,10.854307,10.835166
2014-03-17,10.864218,10.902805,10.802611,10.785466,10.83659,10.83968,10.836088
2014-03-18,10.860189,10.832101,10.846086,10.844086,10.855877,10.826178,10.835224
2014-03-19,10.842447,10.853248,10.84037,10.833238,10.849846,10.846733,10.815477
2014-03-20,10.842989,10.854059,10.841628,10.853754,10.84984,10.833234,10.856077
2014-03-21,10.806806,10.812158,10.813591,10.818886,10.853623,10.809902,10.836474
2014-03-23,10.854613,10.810873,10.834709,10.82994,10.820291,10.795445,10.794062
2014-03-24,10.841062,10.835938,10.85072,10.798445,10.815775,10.809526,10.794573
2014-03-25,10.86537,10.840789,10.808293,10.834861,10.800073,10.791416,10.784012
2014-03-26,10.820959,10.843612,10.814057,10.801232,10.80478,10.786479,10.791711
2014-03-27,10.786065,10.79081,10.81455,10.807357,10.788578,10.764983,10.756375
2014-03-28,10.78723,10.786879,10.755839,10.787061,10.79385,10.76795,10.771368
2014-03-30,10.777825,10.786981,10.782823,10.759066,10.744433,10.764401,10.766925
2014-03-31,10.795,10.73857,10.775671,10.764623,10.780053,10.748312,10.7682495
2014-04-01,10.779338,10.781785,10.758341,10.744083,10.738871,10.721683,10.705502
2014-04-02,10.794576,10.753931,10.794401,10.759368,10.748283,10.762442,10.745808
2014-04-03,10.786236,10.778353,10.767555,10.788907,10.768829,10.727507,10.729063
2014-04-04,10.781914,10.751398,10.728823,10.747671,10.724925,10.719947,10.718216
2014-04-06,10.749709,10.729556,10.724338,10.730592,10.734424,10.729356,10.7224455
2014-04-07,10.75795,10.7330675,10.73777,10.695956,10.735226,10.707769,10.716288
2014-04-08,10.721863,10.742677,10.71914,10.7437315,10.722902,10.708251,10.703166
2014-04-09,10.739364,10.732402,10.740063,10.7260065,10.724497,10.6844425,10.685041
2014-04-10,10.746162,10.739625,10.718511,10.70621,10.670588,10.694475,10.6737175
2014-04-11,10.728249,10.720107,10.722375,10.693162,10.685848,10.658279,10.634878
2014-04-13,10.711861,10.711236,10.698958,10.69929,10.658682,10.643806,10.637281
2014-04-14,10.714442,10.704284,10.684817,10.673532,10.640146,10.628547,10.634464
2014-04-15,10.701436,10.704027,10.676321,10.652943,10.629232,10.629116,10.60555
2014-04-16,10.695866,10.66787,10.671963,10.625313,10.636537,10.617161,10.593638
2014-04-17,10.6716175,10.643272,10.63119,10.623486,10.615386,10.586871,10.59814
2014-04-20,10.62892,10.624943,10.6406555,10.622393,10.595175,10.605554,10.578569
2014-04-21,10.638227,10.629801,10.596864,10.590061,10.592781,10.582529,10.611536
2014-04-22,10.634207,10.606661,10.612871,10.613659,10.578551,10.585688,10.592263
2014-04-23,10.620724,10.603018,10.622978,10.563637,10.613994,10.609839,10.623838
2014-04-24,10.584805,10.584955,10.608107,10.608647,10.610202,10.573827,10.597143
2014-04-25,10.58593,10.575167,10.576988,10.594645,10.5799055,10.595086,10.57797
2014-04-27,10.604867,10.614319,10.604079,10.59761,10.614147,10.588089,10.588525
2014-04-28,10.5704775,10.614014,10.574555,10.586481,10.595734,10.573761,10.545482
2014-04-29,10.615076,10.613736,10.590703,10.586506,10.586475,10.562259,10.565745
2014-04-30,10.571389,10.573322,10.593747,10.564763,10.565903,10.567316,10.571886
2014-05-01,10.584837,10.569253,10.577748,10.571598,10.572197,10.572243,10.545723
2014-05-02,10.576475,10.562774,10.576827,10.568277,10.557707,10.542847,10.537707
2014-05-04,10.592674,10.557959,10.595761,10.544858,10.543114,10.524411,10.51534
2014-05-05,10.56161,10.564914,10.546618,10.544539,10.547757,10.534472,10.502532
2014-05-06,10.560348,10.555019,10.542729,10.554881,10.529469,10.514901,10.572776
2014-05-07,10.517054,10.554814,10.527894,10.512041,10.546732,10.552893,10.515847
2014-05-08,10.55526,10.55904,10.53504,10.535166,10.544273,10.503148,10.50778
2014-05-09,10.536313,10.5322,10.531888,10.544419,10.482452,10.522563,10.506851
2014-05-11,10.5348625,10.507665,10.533575,10.521193,10.514253,10.513476,10.498981
2014-05-12,10.50941,10.526873,10.521862,10.511035,10.52841,10.515585,10.509664
2014-05-13,10.494948,10.499255,10.529373,10.505127,10.509781,10.489754,10.4956255
2014-05-14,10.518712,10.505215,10.50939,10.501957,10.512958,10.508993,10.492802
2014-05-15,10.517724,10.508802,10.521732,10.525625,10.474308,10.477944,10.472077
2014-05-16,10.528828,10.508835,10.49216,10.521445,10.487961,10.47867,10.496723
2014-05-18,10.513296,10.493343,10.521634,10.504376,10.494971,10.4918375,10.485062
2014-05-19,10.532623,10.4996,10.534553,10.482279,10.484993,10.492988,10.491159
2014-05-20,10.47135,10.480746,10.478112,10.500764,10.472692,10.475598,10.485296
2014-05-21,10.491215,10.495863,10.475893,10.508725,10.483388,10.485632,10.480516
2014-05-22,10.461318,10.463246,10.48562,10.469032,10.475598,10.491104,10.457868
2014-05-23,10.484643,10.486663,10.47842,10.499183,10.46724,10.488353,10.478173
2014-05-25,10.49115,10.489757,10.501508,10.489049,10.47401,10.47505,10.462137
2014-05-26,10.47217,10.484276,10.503796,10.482524,10.470396,10.452883,10.4701805
2014-05-27,10.4748745,10.496498,10.48122,10.47814,10.463557,10.448132,10.463035
2014-05-28,10.486625,10.488974,10.47331,10.46281,10.455525,10.463211,10.464704
2014-05-29,10.479124,10.46697,10.460733,10.46128,10.456223,10.465812,10.451114
2014-05-30,10.479528,10.449994,10.446861,10.467048,10.447241,10.458301,10.455448
2014-06-02,10.4626875,10.456624,10.466618,10.451603,10.470623,10.461912,10.456689
2014-06-03,10.452221,10.471588,10.48025,10.458887,10.460667,10.454555,10.44421
2014-06-04,10.457183,10.464465,10.450054,10.463988,10.464239,10.471106,10.45994
2014-06-05,10.472477,10.448405,10.453669,10.461461,10.464924,10.460491,10.46491
2014-06-06,10.445606,10.456045,10.460164,10.468332,10.453516,10.452495,10.441227
2014-06-08,10.465684,10.473262,10.4691105,10.44993,10.462189,10.471067,10.472236
2014-06-09,10.460671,10.465063,10.483903,10.458611,10.446013,10.472649,10.450962
2014-06-10,10.463405,10.446606,10.439871,10.464684,10.456214,10.450647,10.472031
2014-06-11,10.450137,10.455392,10.448047,10.461682,10.432825,10.470964,10.454681
2014-06-12,10.456489,10.475153,10.483907,10.469839,10.483484,10.458596,10.455205
2014-06-13,10.463048,10.455914,10.438769,10.448012,10.455465,10.471409,10.468173
2014-06-15,10.479177,10.464416,10.468929,10.458309,10.474768,10.4434185,10.476616
2014-06-16,10.461548,10.456276,10.460436,10.471074,10.474708,10.489794,10.470361
2014-06-17,10.438565,10.464696,10.473368,10.479943,10.477476,10.470999,10.496953
2014-06-18,10.456875,10.478153,10.473323,10.458171,10.475494,10.496108,10.55039
2014-06-19,10.468235,10.467515,10.473265,10.473156,10.498977,10.551921,10.604496
2014-06-20,10.453816,10.487814,10.473203,10.54521,10.589888,10.631937,10.592466
2014-06-22,10.489327,10.471876,10.50412,10.576394,10.5811825,10.624306,10.612099
2014-06-23,10.468256,10.510751,10.569084,10.599354,10.608995,10.615095,10.640097
2014-06-24,10.485907,10.583864,10.578937,10.606556,10.6273985,10.58421,10.6534195
2014-06-25,10.528409,10.566816,10.604562,10.622543,10.620679,10.6560335,10.668072
2014-06-26,10.580203,10.621717,10.614094,10.604149,10.594465,10.570281,10.643837
2014-06-27,10.59011,10.573613,10.600424,10.6045065,10.646034,10.626751,10.626424
2014-06-29,10.593106,10.585338,10.639274,10.680339,10.658145,10.62377,10.6658125
2014-06-30,10.636674,10.617302,10.677452,10.63016,10.623891,10.639038,10.653452
2014-07-01,10.632592,10.632586,10.622858,10.638414,10.642139,10.66055,10.665324
2014-07-02,10.566223,10.623137,10.626939,10.644256,10.653433,10.666411,10.679219
2014-07-03,10.606979,10.62419,10.645902,10.645532,10.666228,10.652348,10.6806965
2014-07-04,10.607319,10.636178,10.665901,10.688757,10.676343,10.657938,10.684733
2014-07-06,10.635575,10.652027,10.652963,10.676012,10.681048,10.680584,10.720074
2014-07-07,10.649879,10.670857,10.681116,10.679702,10.671833,10.692057,10.684546
2014-07-08,10.665111,10.683123,10.659316,10.703134,10.705464,10.697767,10.699856
2014-07-09,10.674227,10.68768,10.688334,10.675422,10.694289,10.7029085,10.684777
2014-07-10,10.665214,10.663075,10.683823,10.707934,10.694291,10.689526,10.7187605
2014-07-11,10.694922,10.69591,10.680868,10.672043,10.710982,10.69441,10.678532
2014-07-13,10.6815815,10.705624,10.729589,10.713185,10.710533,10.665494,10.688783
2014-07-14,10.717407,10.695582,10.705357,10.68711,10.684574,10.71331,10.661413
2014-07-15,10.682038,10.723428,10.646511,10.710805,10.696775,10.672116,10.673228
2014-07-16,10.720516,10.691146,10.673758,10.7284975,10.680904,10.690773,10.717784
2014-07-17,10.726753,10.747121,10.681609,10.730761,10.694051,10.706529,10.710313
2014-07-18,10.698939,10.685013,10.66013,10.686519,10.674556,10.674872,10.692844
2014-07-20,10.708289,10.650931,10.686746,10.664878,10.698151,10.691745,10.695556
2014-07-21,10.661408,10.685161,10.723531,10.677685,10.652569,10.676619,10.690678
2014-07-22,10.681858,10.714926,10.720453,10.69792,10.669488,10.688454,10.682427
2014-07-23,10.717303,10.7281685,10.660948,10.683281,10.69332,10.684716,10.677943
2014-07-24,10.727335,10.70985,10.700457,10.692106,10.686265,10.67797,10.673595
2014-07-25,10.682531,10.690824,10.6913185,10.685893,10.674974,10.673973,10.6629
2014-07-27,10.697724,10.693223,10.683137,10.685077,10.675849,10.665866,10.660937
2014-07-28,10.687638,10.676076,10.680399,10.675493,10.660175,10.664522,10.670286
2014-07-29,10.69063,10.685046,10.673661,10.669101,10.6774235,10.670395,10.661019
2014-07-30,10.678174,10.6755085,10.670289,10.666894,10.671908,10.657109,10.667547
2014-07-31,10.679398,10.667354,10.669907,10.664896,10.658846,10.665468,10.669199
2014-08-01,10.665615,10.661713,10.664189,10.664597,10.670131,10.6769905,10.67316
2014-08-03,10.669338,10.668047,10.651759,10.659293,10.665745,10.667202,10.687045
2014-08-04,10.659382,10.659519,10.663332,10.673418,10.684744,10.673959,10.681367
2014-08-05,10.660192,10.663487,10.672429,10.662559,10.700905,10.645846,10.698663
2014-08-06,10.670971,10.67124,10.674717,10.680934,10.722906,10.678399,10.680184
2014-08-07,10.670935,10.669082,10.670026,10.693399,10.66992,10.718179,10.663815
2014-08-08,10.675186,10.674627,10.676296,10.688756,10.713528,10.697799,10.673115
2014-08-10,10.673151,10.675442,10.689153,10.685497,10.66657,10.679938,10.675028
2014-08-11,10.684116,10.678341,10.681936,10.6818695,10.675985,10.682499,10.678118
2014-08-12,10.683947,10.668342,10.687614,10.694208,10.690254,10.674109,10.663834
2014-08-13,10.6642275,10.665638,10.695002,10.679468,10.686468,10.671644,10.668397
2014-08-14,10.681543,10.69359,10.681699,10.676807,10.676768,10.658543,10.648573
2014-08-15,10.685058,10.688215,10.679392,10.677463,10.664788,10.657788,10.663484
2014-08-17,10.671763,10.681522,10.653015,10.656567,10.664606,10.668773,10.64453
2014-08-18,10.677369,10.677107,10.66299,10.662866,10.66677,10.6477,10.676308
2014-08-19,10.680301,10.657513,10.665404,10.655979,10.651751,10.660935,10.676483
2014-08-20,10.668653,10.653926,10.651223,10.652327,10.657657,10.6574955,10.654289
2014-08-21,10.656934,10.665163,10.661695,10.661339,10.670552,10.669594,10.66187
2014-08-22,10.659237,10.651049,10.6560135,10.664019,10.663477,10.646398,10.651251
2014-08-24,10.669848,10.6614685,10.655665,10.666973,10.6449585,10.646988,10.651619
2014-08-25,10.659848,10.682543,10.651886,10.671447,10.652721,10.652477,10.649222
2014-08-26,10.664536,10.683326,10.655318,10.633711,10.656244,10.663148,10.639506
2014-08-27,10.652898,10.661689,10.663949,10.662613,10.636204,10.680589,10.6499405
2014-08-28,10.661338,10.653018,10.641969,10.648181,10.6455345,10.6401005,10.662429
2014-08-29,10.65943,10.638607,10.640122,10.643443,10.636744,10.652665,10.662039
2014-08-31,10.652434,10.638891,10.643822,10.648348,10.6193495,10.6724,10.658272
2014-09-01,10.63398,10.6330185,10.643533,10.648,10.653427,10.6574545,10.656536
2014-09-02,10.655239,10.64899,10.655555,10.654039,10.654608,10.657337,10.670485
2014-09-03,10.638098,10.647015,10.658668,10.655433,10.670187,10.65955,10.661245
2014-09-04,10.653412,10.652393,10.66098,10.682397,10.667944,10.668508,10.689306
2014-09-05,10.65991,10.659487,10.63595,10.62817,10.676943,10.673408,10.712292
2014-09-07,10.647626,10.644506,10.657288,10.68656,10.670709,10.690337,10.662444
2014-09-08,10.665698,10.67479,10.669314,10.680683,10.6544075,10.67241,10.685761
2014-09-09,10.665195,10.673917,10.691992,10.677628,10.6783495,10.692554,10.677853
2014-09-10,10.65966,10.659796,10.730235,10.700383,10.692606,10.694474,10.709284
2014-09-11,10.68599,10.66612,10.694163,10.707319,10.692053,10.693269,10.686327
2014-09-12,10.679793,10.677412,10.71615,10.702148,10.68998,10.69225,10.691263
2014-09-14,10.679412,10.699172,10.6856985,10.711822,10.692481,10.698499,10.705602
2014-09-15,10.68736,10.685223,10.70367,10.704234,10.667968,10.702167,10.726819
2014-09-16,10.6929035,10.663556,10.703567,10.686255,10.712547,10.71896,10.702238
2014-09-17,10.669767,10.697188,10.714324,10.702076,10.700795,10.682048,10.699024
2014-09-18,10.695459,10.688159,10.728118,10.691784,10.695058,10.707507,10.7004595
2014-09-19,10.6919155,10.699714,10.711697,10.699515,10.699101,10.701156,10.716062
2014-09-21,10.711391,10.702652,10.713981,10.706427,10.682169,10.696239,10.728436
2014-09-22,10.692128,10.697488,10.707594,10.714219,10.712185,10.719075,10.72528
2014-09-23,10.712109,10.722033,10.714878,10.703538,10.717164,10.734064,10.751153
2014-09-24,10.683959,10.698274,10.708709,10.701198,10.719848,10.746932,10.777107
2014-09-25,10.713844,10.696282,10.710821,10.720173,10.722859,10.775324,10.899645
2014-09-26,10.711423,10.746091,10.696812,10.731274,10.754002,10.905717,10.938434
2014-09-28,10.728771,10.708388,10.7309265,10.772988,10.897698,10.935879,10.95801
2014-09-29,10.710066,10.725054,10.772828,10.90408,10.927253,10.945615,10.9569
2014-09-30,10.719041,10.769805,10.905015,10.9367285,10.949523,10.962839,10.95929
2014-10-01,10.768477,10.908687,10.934067,10.960498,10.94761,10.963824,10.984454
2014-10-02,10.892825,10.9349,10.950063,10.972094,10.986098,10.992992,10.999511
2014-10-03,10.92572,10.944281,10.941233,10.952498,10.991346,10.991207,11.0336275
2014-10-05,10.951724,10.947864,10.957054,10.985483,10.999877,11.038051,11.038147
2014-10-06,10.968427,11.000474,10.987696,10.991804,11.04052,11.064006,11.043084
2014-10-07,10.968995,10.977908,11.000498,11.026762,11.044791,11.0811405,11.073701
2014-10-08,10.996457,11.008803,11.032294,11.043071,11.046323,11.06544,11.085765
2014-10-09,11.010107,11.030537,11.045015,11.056484,11.059332,11.0577,11.048823
2014-10-10,11.0387535,11.0507145,11.057313,11.070298,11.058588,11.112211,11.059428
2014-10-12,11.054442,11.051144,11.079985,11.091899,11.061394,11.067805,11.099473
2014-10-13,11.04386,11.047089,11.048841,11.086653,11.054043,11.109228,11.089083
2014-10-14,11.061979,11.079265,11.035756,11.073883,11.071252,11.086374,11.111389
2014-10-15,11.053411,11.052993,11.088919,11.076306,11.086378,11.0944805,11.082925
2014-10-16,11.052884,11.056183,11.071499,11.089766,11.0926075,11.085208,11.084142
2014-10-17,11.081799,11.07166,11.080896,11.0897875,11.086179,11.078585,11.087393
2014-10-19,11.061246,11.079941,11.077356,11.090788,11.092835,11.081572,11.0997095
2014-10-20,11.070569,11.099348,11.106324,11.0927925,11.085954,11.079113,11.086017
2014-10-21,11.083416,11.105812,11.102534,11.105343,11.093076,11.102143,11.101521
2014-10-22,11.118084,11.084122,11.111396,11.082237,11.085713,11.080044,11.0885105
2014-10-23,11.089894,11.065716,11.080996,11.088681,11.093323,11.0917,11.101678
2014-10-24,11.075222,11.081416,11.077098,11.11893,11.085452,11.0801735,11.074277
2014-10-26,11.098106,11.087924,11.126622,11.097936,11.093581,11.092035,11.09871
2014-10-27,11.092146,11.076469,11.125843,11.077493,11.085182,11.080306,11.093804
2014-10-28,11.089241,11.066006,11.095524,11.06951,11.093855,11.09238,11.085307
2014-10-29,11.1004715,11.108093,11.062545,11.092573,11.084897,11.080467,11.1023445
2014-10-30,11.083811,11.083164,11.08925,11.098523,11.094138,11.0927305,11.08476
2014-10-31,11.106295,11.081084,11.087682,11.090709,11.118821,11.106121,11.076102
2014-11-02,11.112231,11.077863,11.0897255,11.076276,11.047607,11.086205,11.086355
2014-11-03,11.118116,11.098533,11.07921,11.091782,11.102858,11.057036,11.097784
2014-11-04,11.095858,11.090982,11.094635,11.081665,11.060457,11.055125,11.082424
2014-11-05,11.075194,11.094128,11.1056385,11.084598,11.074443,11.0858755,11.066043
2014-11-06,11.082592,11.106949,11.091521,11.0751095,11.096897,11.081223,11.075489
2014-11-07,11.087981,11.108197,11.08396,11.093118,11.078772,11.085991,11.086594
2014-11-09,11.0687685,11.080342,11.076592,11.081651,11.075125,11.093642,11.099217
2014-11-10,11.088544,11.075855,11.081517,11.084975,11.0750885,11.095824,11.082229
2014-11-11,11.081663,11.065424,11.086108,11.074263,11.087938,11.083956,11.071495
2014-11-12,11.101613,11.118992,11.092987,11.094593,11.075287,11.096795,11.07979
2014-11-13,11.081023,11.074837,11.084092,11.081676,11.070255,11.091427,11.093501
2014-11-14,11.074601,11.090151,11.075457,11.080959,11.088331,11.076281,11.074539
2014-11-16,11.0687895,11.073173,11.079801,11.079964,11.052584,11.058355,11.076597
2014-11-17,11.073463,11.086307,11.084158,11.073635,11.087023,11.066257,11.075889
2014-11-18,11.062371,11.097352,11.07705,11.051128,11.073231,11.068895,11.052079
2014-11-19,11.100964,11.091653,11.091637,11.04998,11.053677,11.060483,11.058508
2014-11-20,11.046449,11.078635,11.094827,11.062715,11.054421,11.04428,11.049303
2014-11-21,11.069894,11.067458,11.058922,11.060286,11.048018,11.063783,11.060972
2014-11-23,11.061122,11.0503435,11.0547905,11.057005,11.058835,11.04134,11.045305
2014-11-24,11.056428,11.055737,11.04332,11.04417,11.032157,11.049232,11.049719
2014-11-25,11.065175,11.049585,11.041457,11.0527525,11.020187,11.037738,11.041881
2014-11-26,11.049032,11.054276,11.053515,11.032631,11.035826,11.044252,11.025537
2014-11-27,11.047453,11.058663,11.04147,11.044948,11.0454855,11.03334,11.024951
2014-11-28,11.04521,11.036967,11.036565,11.044442,11.050751,11.027374,11.056173
2014-11-30,11.046188,11.039873,11.038252,11.033007,11.029525,11.040756,11.042522
2014-12-01,11.051274,11.027979,11.02849,11.046281,11.043435,11.04213,11.047156
2014-12-02,11.00144,11.024118,11.040318,11.051718,11.046728,11.063191,11.033811
2014-12-03,10.995673,11.018074,11.028155,11.064577,11.051786,11.064933,11.076979
2014-12-04,11.017551,11.042512,11.035541,11.0601425,11.061086,11.070964,11.084356
2014-12-05,11.047071,11.059123,11.05343,11.0498295,11.074251,11.063281,11.088218
2014-12-07,11.02576,11.056572,11.067463,11.071158,11.0571575,11.097526,11.103018
2014-12-08,11.057791,11.058805,11.0855465,11.075026,11.081856,11.106287,11.124964
2014-12-09,11.068182,11.07062,11.065568,11.090236,11.12501,11.116644,11.1426325
2014-12-10,11.074039,11.075726,11.095192,11.100939,11.114256,11.131215,11.158671
2014-12-11,11.062487,11.092253,11.108008,11.12852,11.14678,11.153692,11.162718
2014-12-12,11.082518,11.110411,11.128105,11.123335,11.181233,11.1943655,11.199675
2014-12-14,11.124162,11.115655,11.12956,11.170697,11.153679,11.189699,11.213922
2014-12-15,11.149626,11.166218,11.16119,11.202676,11.218896,11.18815,11.191822
2014-12-16,11.1447935,11.17187,11.178417,11.192073,11.200657,11.197047,11.187515
2014-12-17,11.166258,11.178889,11.16168,11.214044,11.218943,11.207017,11.197799
2014-12-18,11.179424,11.20068,11.214536,11.216458,11.209243,11.213059,11.210572
2014-12-19,11.180796,11.185545,11.203572,11.218074,11.19784,11.17745,11.189687
2014-12-21,11.207388,11.196958,11.203644,11.200027,11.2035055,11.197316,11.221002
2014-12-22,11.187947,11.208376,11.18441,11.193808,11.197219,11.217333,11.281037
2014-12-23,11.182463,11.221264,11.194142,11.232042,11.22007,11.273023,11.360942
2014-12-24,11.216352,11.203908,11.204935,11.23439,11.287737,11.375536,11.467764
2014-12-25,11.225711,11.200364,11.197537,11.254915,11.359275,11.479769,11.475182
2014-12-26,11.18394,11.237641,11.277002,11.357085,11.466034,11.514865,11.514061
2014-12-28,11.193847,11.267748,11.359597,11.482776,11.482617,11.5003,11.581398
2014-12-29,11.28804,11.370656,11.469117,11.5004425,11.514465,11.453822,11.480102
2014-12-30,11.359162,11.464351,11.4972,11.50496,11.555203,11.527306,11.569997
2014-12-31,11.4553175,11.477791,11.519061,11.498437,11.51235,11.539626,11.553326
2015-01-01,11.482472,11.520412,11.495502,11.538636,11.580726,11.581065,11.564249
2015-01-02,11.514877,11.528535,11.582118,11.571525,11.582231,11.609446,11.527952
2015-01-04,11.505209,11.55241,11.493504,11.549716,11.53158,11.5668,11.610882
2015-01-05,11.54439,11.570179,11.578369,11.547956,11.5569,11.573558,11.593166
2015-01-06,11.564325,11.597101,11.574891,11.591578,11.594936,11.584738,11.586617
2015-01-07,11.577271,11.5597105,11.562438,11.596797,11.596521,11.58847,11.579306
2015-01-08,11.560208,11.492969,11.5932865,11.568675,11.568028,11.588955,11.564165
2015-01-09,11.620269,11.584099,11.564437,11.572343,11.581797,11.579103,11.593481
2015-01-11,11.566836,11.602989,11.563771,11.586506,11.587176,11.577936,11.586172
2015-01-12,11.5668,11.582289,11.592252,11.590612,11.581287,11.585553,11.585192
2015-01-13,11.584963,11.587226,11.578617,11.5695095,11.586432,11.574099,11.57292
2015-01-14,11.593549,11.608775,11.566125,11.599066,11.579832,11.577589,11.570447
2015-01-15,11.584044,11.567693,11.591327,11.581214,11.575139,11.5801525,11.592868
2015-01-16,11.575144,11.588062,11.584524,11.569158,11.577116,11.5751505,11.5864525
2015-01-18,11.584252,11.588032,11.586777,11.599809,11.593276,11.570775,11.580196
2015-01-19,11.584658,11.578499,11.578405,11.576347,11.580053,11.588802,11.585677
2015-01-20,11.574694,11.576498,11.60655,11.593756,11.593672,11.588563,11.583419
2015-01-21,11.578746,11.578813,11.602746,11.579929,11.579682,11.590106,11.590123
2015-01-22,11.600843,11.597649,11.583762,11.594129,11.579858,11.571469,11.574794
2015-01-23,11.5837145,11.600073,11.578885,11.585496,11.581486,11.578737,11.557123
2015-01-25,11.604997,11.584902,11.589205,11.583284,11.588663,11.565436,11.581211
2015-01-26,11.594714,11.575727,11.577574,11.57948,11.568025,11.5630665,11.587456
2015-01-27,11.575753,11.591333,11.57245,11.580902,11.585635,11.558848,11.561687
2015-01-28,11.586806,11.574706,11.561957,11.576147,11.56281,11.575854,11.5746975
2015-01-29,11.582997,11.575076,11.57636,11.587186,11.5799,11.566184,11.569041
2015-01-30,11.5634365,11.578849,11.578639,11.563798,11.566433,11.57295,11.565621
2015-02-01,11.593206,11.582717,11.570297,11.572293,11.564809,11.539074,11.539429
2015-02-02,11.585481,11.579415,11.570835,11.58548,11.567046,11.554398,11.5463505
2015-02-03,11.562418,11.568415,11.573023,11.598648,11.526211,11.541066,11.559971
2015-02-04,11.580186,11.571447,11.560378,11.546764,11.554568,11.564455,11.531491
2015-02-05,11.574483,11.554758,11.5388565,11.588443,11.578887,11.536301,11.559109
2015-02-06,11.5409775,11.549821,11.579977,11.546964,11.529927,11.564455,11.525768
2015-02-08,11.573551,11.572469,11.545442,11.555964,11.512724,11.540779,11.570161
2015-02-09,11.514031,11.563647,11.581243,11.546085,11.541482,11.572206,11.543777
2015-02-10,11.544963,11.526805,11.546322,11.572914,11.589222,11.532107,11.528238
2015-02-11,11.532528,11.56356,11.570826,11.524787,11.5343075,11.590691,11.529561
2015-02-12,11.516128,11.499658,11.558874,11.561012,11.559632,11.532167,11.592769
2015-02-13,11.550892,11.577646,11.601412,11.536134,11.55083,11.533529,11.52777
2015-02-15,11.579209,11.575634,11.563104,11.52213,11.563469,11.550664,11.534511
2015-02-16,11.561365,11.547143,11.524162,11.520916,11.572603,11.543976,11.590675
2015-02-17,11.561875,11.554797,11.58461,11.578652,11.563597,11.550886,11.555701
2015-02-18,11.515843,11.5377,11.577974,11.567565,11.550622,11.5602865,11.553584
2015-02-19,11.590228,11.54007,11.522409,11.544132,11.548369,11.57809,11.551856
2015-02-20,11.585116,11.506962,11.583499,11.541399,11.584342,11.557077,11.568426
2015-02-22,11.576432,11.555695,11.589087,11.553486,11.562993,11.540505,11.570853
2015-02-23,11.570014,11.538029,11.545975,11.565144,11.553391,11.584355,11.558254
2015-02-24,11.566695,11.572567,11.577355,11.580998,11.581965,11.568922,11.57393
2015-02-25,11.572598,11.570845,11.567802,11.580306,11.561203,11.5776205,11.6057825
2015-02-26,11.552857,11.558608,11.536248,11.571311,11.578292,11.602163,11.601656
2015-02-27,11.559509,11.589736,11.560553,11.5700035,11.60321,11.606528,11.605946
2015-03-01,11.568309,11.5716305,11.574165,11.599217,11.602371,11.602012,11.616576
2015-03-02,11.568652,11.570493,11.607452,11.60235,11.609183,11.618652,11.629518
2015-03-03,11.57267,11.583315,11.603436,11.597698,11.600843,11.628726,11.637503
2015-03-04,11.609773,11.58919,11.586496,11.605917,11.613316,11.625081,11.627685
2015-03-05,11.595113,11.5807705,11.608722,11.623329,11.645262,11.627488,11.633161
