,AUDNZD,AUDNZD,AUDNZD,AUDNZD,AUDNZD,AUDNZD,AUDNZD
2013-12-05,1.1325278,1.1281466,1.127859,1.1274785,1.1273601,1.125388,1.1253527
2013-12-06,1.1289822,1.1279396,1.1285323,1.1262473,1.1256828,1.1247497,1.124285
2013-12-08,1.128419,1.1276201,1.1260176,1.1255857,1.1247094,1.1233839,1.1235983
2013-12-09,1.1265968,1.1256664,1.1247079,1.1244262,1.1237509,1.1244159,1.1204367
2013-12-10,1.1259662,1.1254472,1.1244217,1.1241997,1.1226606,1.1198083,1.1204492
2013-12-11,1.1252283,1.1245174,1.1238651,1.122704,1.121209,1.1189109,1.1199841
2013-12-12,1.1250151,1.1244419,1.1226133,1.1210237,1.1173055,1.118939,1.1171964
2013-12-13,1.1242937,1.1235732,1.1202602,1.1193427,1.1191093,1.1173887,1.1158305
2013-12-15,1.1226026,1.1220919,1.1198983,1.11907,1.1170263,1.1162986,1.1141657
2013-12-16,1.1218792,1.120527,1.119563,1.1174397,1.116947,1.1152769,1.1139991
2013-12-17,1.1202506,1.1197015,1.1176078,1.1151615,1.1159725,1.1135628,1.1125923
2013-12-18,1.1192595,1.1170907,1.116564,1.1145378,1.1133369,1.1153888,1.1132153
2013-12-19,1.1174064,1.114221,1.1149932,1.1137207,1.1134052,1.111547,1.1078061
2013-12-20,1.1166615,1.115142,1.1139778,1.1146572,1.1111269,1.1071633,1.1025687
2013-12-22,1.115048,1.1142131,1.1139213,1.1110333,1.108887,1.1030542,1.1035388
2013-12-23,1.1138285,1.1121134,1.112915,1.1070174,1.1065015,1.1013968,1.1018419
2013-12-24,1.113927,1.1131115,1.1061363,1.1039907,1.1021607,1.1010312,1.1017476
2013-12-26,1.1122311,1.1080928,1.1036782,1.1006142,1.1006993,1.0999494,1.099133
2013-12-27,1.1057831,1.103621,1.1022305,1.1012127,1.0996104,1.0983524,1.0982511
2013-12-29,1.1027485,1.1009318,1.0993274,1.0991535,1.0979066,1.0986317,1.0983449
2013-12-30,1.1019918,1.1021582,1.0998726,1.0995198,1.0977004,1.0966858,1.0924354
2013-12-31,1.1029848,1.0995492,1.0995233,1.0986739,1.0976664,1.0926634,1.0899045
2014-01-01,1.1000432,1.0973482,1.0966021,1.0968572,1.0893608,1.087685,1.0888363
2014-01-02,1.0981699,1.0983925,1.0977192,1.0899026,1.088175,1.0891014,1.0878499
2014-01-03,1.0991598,1.0974438,1.0897071,1.0891216,1.0895263,1.0881888,1.0869255
2014-01-05,1.0956215,1.0894907,1.0894156,1.0876039,1.0881151,1.0863122,1.0871252
2014-01-06,1.0917932,1.088455,1.0881579,1.0882318,1.0877317,1.0870501,1.0878438
2014-01-07,1.0888177,1.0881376,1.0879226,1.0873002,1.0867832,1.0861579,1.0857602
2014-01-08,1.0879654,1.087682,1.0881732,1.0880259,1.0860201,1.0863256,1.0866566
2014-01-09,1.0877956,1.086922,1.0869782,1.0855753,1.08576,1.0854344,1.0855286
2014-01-10,1.0876952,1.0874293,1.0860776,1.0859748,1.0845717,1.0851663,1.0845389
2014-01-12,1.0878712,1.0860778,1.0865926,1.085421,1.0853337,1.0838271,1.0853949
2014-01-13,1.086224,1.0861331,1.0855819,1.0860397,1.0840226,1.0856291,1.0845188
2014-01-14,1.0859573,1.0853499,1.0848544,1.0849545,1.0846734,1.0839182,1.08431
2014-01-15,1.085667,1.0858989,1.0844318,1.0839528,1.0837656,1.0834962,1.0832894
2014-01-16,1.0850351,1.0852541,1.0848838,1.0847113,1.0833898,1.0838579,1.0837423
2014-01-17,1.0852677,1.0838615,1.0845323,1.0850981,1.0838889,1.0825627,1.0844846
2014-01-19,1.0868249,1.084519,1.0853404,1.0842482,1.0835546,1.082816,1.0810966
2014-01-20,1.0869507,1.0822855,1.0842651,1.0825331,1.0821338,1.0836179,1.0814971
2014-01-21,1.083677,1.0843618,1.0851121,1.0840732,1.0822885,1.0784978,1.0808533
2014-01-22,1.0830525,1.083291,1.0849041,1.082636,1.0809526,1.0834309,1.0812552
2014-01-23,1.0831205,1.0819298,1.0832094,1.0816294,1.0801439,1.0790771,1.0807662
2014-01-24,1.084243,1.0815887,1.0825151,1.0812384,1.0802963,1.0811572,1.0785776
2014-01-26,1.0811193,1.0782499,1.0820645,1.0821522,1.0813279,1.0798123,1.0790666
2014-01-27,1.0828162,1.0809749,1.0812415,1.0813882,1.0789413,1.0784339,1.0782319
2014-01-28,1.0812705,1.0808096,1.0807636,1.0788499,1.0783615,1.0778066,1.0777464
2014-01-29,1.081229,1.0814044,1.078919,1.0787917,1.0768039,1.076862,1.0773386
2014-01-30,1.0811554,1.0797459,1.0794879,1.0776106,1.0783815,1.0780028,1.077622
2014-01-31,1.0786946,1.0788118,1.0778697,1.0775943,1.0789098,1.0784549,1.0773041
2014-02-02,1.0789793,1.0779976,1.0769365,1.078801,1.0777518,1.077616,1.0776329
2014-02-03,1.0777686,1.0773013,1.0780599,1.0787822,1.077232,1.0775716,1.0772929
2014-02-04,1.0777146,1.077273,1.0777401,1.0776155,1.0776205,1.0781467,1.0776445
2014-02-05,1.0771492,1.0777841,1.0776463,1.0772986,1.077811,1.077491,1.077281
2014-02-06,1.0777938,1.0776719,1.0775094,1.0775927,1.0780904,1.0775512,1.0776566
2014-02-07,1.0777346,1.0775751,1.0779558,1.0789018,1.0784035,1.078187,1.0772685
2014-02-09,1.0771091,1.0780851,1.0777036,1.078195,1.0776407,1.0774623,1.0772923
2014-02-10,1.0778221,1.0772327,1.0772219,1.0786016,1.0779028,1.0766542,1.0784804
2014-02-11,1.0777563,1.0771993,1.0781792,1.0771986,1.0784627,1.0768752,1.0759711
2014-02-12,1.0770658,1.0782869,1.0781592,1.0768571,1.0774676,1.0772206,1.077835
2014-02-13,1.077852,1.0777013,1.0762467,1.0772287,1.0781406,1.0775276,1.0761074
2014-02-14,1.0777798,1.0770506,1.0767813,1.0768453,1.0764197,1.0766704,1.0779088
2014-02-16,1.0770224,1.0770568,1.0769855,1.0772407,1.0782957,1.0767738,1.0782934
2014-02-17,1.0770198,1.0770602,1.0771737,1.0768332,1.0770133,1.0784806,1.0794289
2014-02-18,1.0761075,1.0770628,1.0774087,1.0769613,1.0780642,1.0783676,1.078852
2014-02-19,1.078102,1.0770664,1.0778333,1.0788038,1.0788372,1.0804825,1.0791193
2014-02-20,1.0766569,1.0778021,1.078457,1.0795301,1.080321,1.0802727,1.0794984
2014-02-21,1.0774238,1.0784587,1.0795774,1.0794418,1.0792469,1.078248,1.0797415
2014-02-23,1.0796716,1.0794823,1.0792453,1.0785255,1.0799831,1.0791993,1.0790799
2014-02-24,1.0792875,1.0789393,1.0784698,1.0795658,1.0789064,1.0798593,1.0795941
2014-02-25,1.0797539,1.080471,1.0800042,1.079469,1.0788652,1.0796088,1.0789149
2014-02-26,1.0791168,1.0788742,1.0806484,1.0784715,1.0796483,1.0793815,1.0787652
2014-02-27,1.079374,1.0788246,1.078409,1.0794393,1.0794766,1.079301,1.0802047
2014-02-28,1.0799261,1.0793377,1.0792038,1.0798587,1.0793302,1.0799307,1.079814
2014-03-02,1.0793737,1.0781323,1.080687,1.0794783,1.080099,1.080512,1.0793005
2014-03-03,1.0799422,1.078854,1.0795481,1.0784799,1.078819,1.0793761,1.0786586
2014-03-04,1.0793585,1.0805063,1.0784614,1.0801523,1.078772,1.0791857,1.0788373
2014-03-05,1.0799577,1.0803729,1.0794165,1.0804882,1.079699,1.079666,1.0799513
2014-03-06,1.079343,1.0793526,1.0781989,1.0795268,1.0794315,1.0798804,1.078959
2014-03-07,1.0799739,1.0781481,1.0800431,1.0786153,1.0788525,1.0796119,1.0793067
2014-03-09,1.0793275,1.0788305,1.0786079,1.0796442,1.0797154,1.0782628,1.0795413
2014-03-10,1.0799894,1.0804094,1.079694,1.0795482,1.0795413,1.0793983,1.0794699
2014-03-11,1.0793114,1.080286,1.0784268,1.078561,1.0793923,1.0792946,1.0795205
2014-03-12,1.0800047,1.0793062,1.0801498,1.079681,1.0801729,1.0821306,1.0793471
2014-03-13,1.0792956,1.0781411,1.0796667,1.0795758,1.0788722,1.0806179,1.0776055
2014-03-14,1.0800195,1.0788001,1.0783383,1.0785058,1.0792421,1.0756862,1.0754957
2014-03-16,1.0792804,1.0803342,1.0801394,1.0780413,1.0761474,1.0756372,1.0732155
2014-03-17,1.0800344,1.0808587,1.0757325,1.0781592,1.0758077,1.0728579,1.0712081
2014-03-18,1.0792646,1.0788156,1.0764899,1.0765734,1.072506,1.0715497,1.069444
2014-03-19,1.0776911,1.0793012,1.0766135,1.0735301,1.0702109,1.0687311,1.0675883
2014-03-20,1.0759323,1.0746502,1.0718461,1.0710584,1.0695746,1.0698278,1.068554
2014-03-21,1.0769846,1.0715244,1.0709057,1.0704306,1.0683594,1.0683321,1.0682414
2014-03-23,1.0739033,1.0700736,1.0698729,1.0688324,1.0676627,1.0684104,1.0678345
2014-03-24,1.0699633,1.0702065,1.0685501,1.0664066,1.0681304,1.06785,1.0665255
2014-03-25,1.0681735,1.0701039,1.0675044,1.0699143,1.0680566,1.0662471,1.0692216
2014-03-26,1.0651811,1.0690207,1.0674458,1.066937,1.0663577,1.0673382,1.0678972
2014-03-27,1.0685675,1.0684229,1.0684184,1.0676633,1.0677584,1.0665429,1.0687855
2014-03-28,1.0678813,1.0660449,1.0677228,1.0676744,1.0667756,1.068788,1.0677962
2014-03-30,1.0687877,1.0686616,1.0683535,1.0668304,1.0680612,1.0667754,1.0663261
2014-03-31,1.0690196,1.0668373,1.0664023,1.0670861,1.0680102,1.0667742,1.0668612
2014-04-01,1.0677761,1.0663767,1.0665369,1.0669514,1.0669012,1.0665015,1.0660621
2014-04-02,1.0685589,1.0678899,1.0670952,1.0677958,1.0687045,1.0674863,1.0677167
2014-04-03,1.0671464,1.0677655,1.0682324,1.0667888,1.0654185,1.0680592,1.0664265
2014-04-04,1.0672301,1.0661898,1.0674517,1.0686818,1.0674341,1.0670944,1.0677501
2014-04-06,1.0673249,1.06824,1.0670474,1.0671532,1.0668004,1.0664375,1.066689
2014-04-07,1.066914,1.0675099,1.0671484,1.0678754,1.0674307,1.0661479,1.0678912
2014-04-08,1.0691264,1.0674655,1.0663828,1.0669149,1.0667987,1.0673138,1.0662097
2014-04-09,1.067423,1.0679219,1.067829,1.0672965,1.066767,1.0674038,1.0675582
2014-04-10,1.0664645,1.0665387,1.0670004,1.067745,1.068159,1.0674404,1.0679004
2014-04-11,1.0677472,1.0666192,1.0670342,1.0677489,1.067507,1.0679467,1.0677252
2014-04-13,1.0677958,1.0673372,1.0667012,1.0677917,1.0676221,1.0686845,1.0680629
2014-04-14,1.0667228,1.0681388,1.0677514,1.0674078,1.0674747,1.0679402,1.0680798
2014-04-15,1.0679166,1.0673724,1.0675452,1.068234,1.069267,1.0686066,1.0683016
2014-04-16,1.0674961,1.0676814,1.0686482,1.0688988,1.0686777,1.0680096,1.0689006
2014-04-17,1.0679226,1.0683359,1.0693003,1.069317,1.0689155,1.0687593,1.071136
2014-04-20,1.0683297,1.0691983,1.0692877,1.067557,1.0684493,1.0714912,1.0773857
2014-04-21,1.0687122,1.0681006,1.0688931,1.0684704,1.0713073,1.0763736,1.0769076
2014-04-22,1.0690898,1.069299,1.0676254,1.0709897,1.0775704,1.0777628,1.0782713
2014-04-23,1.0677629,1.0684739,1.0719935,1.0772406,1.0770936,1.0779527,1.0792211
2014-04-24,1.0686926,1.0716314,1.0767517,1.0774182,1.0777359,1.077647,1.0792814
2014-04-25,1.072007,1.076872,1.0768402,1.0776436,1.0792693,1.0792879,1.0795377
2014-04-27,1.0771344,1.0770764,1.0784633,1.0788193,1.0791699,1.079516,1.0806472
2014-04-28,1.0770966,1.0776957,1.0776155,1.078985,1.0793781,1.0786625,1.0801134
2014-04-29,1.077542,1.0775106,1.0789548,1.0793859,1.0801733,1.0795864,1.0794646
2014-04-30,1.0780538,1.0797664,1.079978,1.0805401,1.0798177,1.0804664,1.0792226
2014-05-01,1.0796682,1.0794206,1.0801188,1.0800875,1.0795687,1.0798159,1.0790386
2014-05-02,1.0796179,1.0801219,1.0797172,1.0804186,1.0787622,1.0795422,1.0792389
2014-05-04,1.0796155,1.0797179,1.0799167,1.0800859,1.0792458,1.0786302,1.0795312
2014-05-05,1.079613,1.0794976,1.079317,1.0793055,1.078724,1.0801075,1.0803457
2014-05-06,1.0796106,1.0796845,1.0799754,1.0793426,1.0803499,1.079961,1.0802883
2014-05-07,1.079608,1.0794598,1.0796654,1.0802094,1.0807674,1.079606,1.0811492
2014-05-08,1.0796052,1.0806452,1.0807769,1.0807823,1.0817955,1.0798181,1.0807157
2014-05-09,1.0796026,1.079615,1.0808733,1.0802895,1.0811312,1.0810046,1.0813131
2014-05-11,1.0803515,1.0806395,1.0810568,1.0802169,1.081232,1.0825654,1.0824071
2014-05-12,1.0805135,1.0810404,1.0800234,1.0808362,1.0813324,1.0810304,1.0827168
2014-05-13,1.0796337,1.0816007,1.0810975,1.0801449,1.0824957,1.0814779,1.0826789
2014-05-14,1.080215,1.0809584,1.0815088,1.0820568,1.0816607,1.0814706,1.0818024
2014-05-15,1.0817173,1.0810491,1.0817506,1.0808364,1.0820879,1.082738,1.0826803
2014-05-16,1.0808667,1.0819632,1.0832065,1.0824604,1.0824223,1.0814672,1.082186
2014-05-18,1.0827811,1.0805991,1.0820616,1.0838962,1.08212,1.0818309,1.082286
2014-05-19,1.0823295,1.0816836,1.0813034,1.0814984,1.0823122,1.08343,1.0823417
2014-05-20,1.0828817,1.0822322,1.081861,1.0818383,1.0824916,1.0829458,1.0819848
2014-05-21,1.0816001,1.082414,1.082449,1.0828063,1.0827609,1.0825125,1.0819883
2014-05-22,1.0829953,1.0817324,1.0819447,1.0819124,1.0817752,1.0816351,1.081729
2014-05-23,1.0820376,1.0826222,1.0821623,1.0828295,1.0826143,1.0813704,1.0819111
2014-05-25,1.0825022,1.0828172,1.0825859,1.0809292,1.0822424,1.0816493,1.0830083
2014-05-26,1.0823236,1.0809004,1.0821227,1.0814179,1.0816159,1.0818214,1.0815841
2014-05-27,1.0828341,1.0803763,1.0809993,1.080828,1.0820632,1.0821078,1.0815006
2014-05-28,1.0817056,1.0807856,1.0821497,1.0815961,1.0826782,1.0813594,1.0823842
2014-05-29,1.0819122,1.0820627,1.0815055,1.0815898,1.0811427,1.0815408,1.0826966
2014-05-30,1.081466,1.0821893,1.0821815,1.0813774,1.0818114,1.082485,1.082601
2014-06-02,1.0822768,1.0827367,1.0818934,1.0815257,1.0813524,1.0807285,1.0830034
2014-06-03,1.0826578,1.0818522,1.0816921,1.082,1.0822634,1.08223,1.0827618
2014-06-04,1.0822425,1.0827923,1.0814689,1.0818456,1.0816941,1.0825683,1.084337
2014-06-05,1.0822213,1.0815957,1.082223,1.0820886,1.0827692,1.0836691,1.083436
2014-06-06,1.0811373,1.08154,1.0824486,1.083636,1.083012,1.0830264,1.0838023
2014-06-08,1.0820751,1.0821552,1.0814481,1.0833216,1.0830833,1.0832564,1.0838755
2014-06-09,1.08264,1.0824693,1.0840778,1.0847385,1.0831774,1.0835909,1.0843648
2014-06-10,1.082811,1.0838739,1.0838641,1.0842628,1.0838827,1.0835372,1.0830244
2014-06-11,1.0827466,1.0835068,1.0829226,1.0826628,1.0832518,1.0840677,1.0836327
2014-06-12,1.0841808,1.0825065,1.083016,1.0843102,1.0837644,1.0838796,1.0829372
2014-06-13,1.0831138,1.0837369,1.0828732,1.0847448,1.0833673,1.082817,1.0824991
2014-06-15,1.0828828,1.0837495,1.0835581,1.0832851,1.0827419,1.0842137,1.0855039
2014-06-16,1.0833243,1.0839179,1.0837994,1.0825428,1.0843387,1.0827801,1.084397
2014-06-17,1.0845547,1.0826299,1.0827254,1.0843493,1.0847753,1.0841433,1.0821068
2014-06-18,1.08387,1.0822871,1.0837281,1.0843,1.0832157,1.0828822,1.0835195
2014-06-19,1.0836945,1.0836535,1.0820912,1.0833374,1.0839688,1.0840656,1.0825311
2014-06-20,1.0829662,1.0832359,1.0834085,1.0831475,1.0827711,1.0829885,1.0824469
2014-06-22,1.0840788,1.0857075,1.084463,1.08271,1.0832721,1.0818933,1.0823698
2014-06-23,1.0846096,1.0829874,1.0830569,1.083326,1.0819741,1.0821487,1.0818471
2014-06-24,1.0844485,1.083263,1.0832576,1.0825477,1.0824254,1.0817441,1.0821037
2014-06-25,1.0821669,1.0817447,1.0818707,1.082398,1.0818279,1.0823497,1.0820798
2014-06-26,1.0829288,1.0829469,1.0813985,1.082261,1.0815674,1.0826473,1.0812105
2014-06-27,1.0828397,1.0822078,1.0823425,1.081605,1.0818882,1.0813607,1.0806549
2014-06-29,1.0824317,1.0822572,1.0820293,1.0819997,1.0800079,1.0812683,1.0810344
2014-06-30,1.0816288,1.0818971,1.0814062,1.0812069,1.0808362,1.0810299,1.0813141
2014-07-01,1.0820509,1.0816485,1.0816064,1.0813069,1.0803286,1.0806428,1.0806175
2014-07-02,1.0817156,1.082238,1.0809536,1.0808454,1.0807045,1.0805985,1.0820279
2014-07-03,1.0815648,1.0807263,1.0805743,1.0813637,1.0806788,1.0807848,1.0801507
2014-07-04,1.0801247,1.0808519,1.0807809,1.0807147,1.0820677,1.080351,1.080568
2014-07-06,1.0812223,1.0811213,1.0809298,1.0804802,1.0806168,1.079934,1.0792435
2014-07-07,1.0815386,1.0811996,1.0810125,1.081187,1.0799844,1.0802157,1.0797908
2014-07-08,1.0815114,1.080351,1.0801734,1.0802252,1.07874,1.0788268,1.0781337
2014-07-09,1.0813348,1.0801965,1.0805547,1.0805064,1.0804716,1.0793641,1.0777527
2014-07-10,1.0803678,1.079713,1.0796314,1.0804455,1.079827,1.0786765,1.0773383
2014-07-11,1.0795479,1.07887,1.0792415,1.0787815,1.0791633,1.0786269,1.0770642
2014-07-13,1.0804611,1.0795364,1.0787766,1.0788282,1.0771796,1.0773598,1.0768795
2014-07-14,1.0782993,1.0782079,1.0789655,1.0778553,1.0773715,1.0769581,1.0773878
2014-07-15,1.0791751,1.0783391,1.0781167,1.077756,1.0771166,1.0770248,1.077124
2014-07-16,1.079315,1.0781821,1.0772396,1.0757166,1.07695,1.077071,1.0769527
2014-07-17,1.0779874,1.0769781,1.0769572,1.0780393,1.0773832,1.0772141,1.0773976
2014-07-18,1.0775986,1.0770956,1.0773085,1.0778059,1.0765489,1.0773156,1.0765407
2014-07-20,1.0771393,1.0766631,1.0769961,1.0771145,1.0769614,1.0773884,1.0769645
2014-07-21,1.0767255,1.0774523,1.0772631,1.0767015,1.0774522,1.0767981,1.0774689
2014-07-22,1.0769198,1.0775018,1.0774018,1.0769752,1.0769298,1.076921,1.0774233
2014-07-23,1.0769559,1.0774746,1.0768629,1.0771223,1.0774713,1.0770054,1.0771316
2014-07-24,1.0770959,1.0769513,1.0769854,1.0768089,1.0769469,1.0770631,1.0775031
2014-07-25,1.0766455,1.0765839,1.0770391,1.0776181,1.0771408,1.0772429,1.077054
2014-07-27,1.0775256,1.0775548,1.0772997,1.0770457,1.0768517,1.0773698,1.0779167
2014-07-28,1.076889,1.0770915,1.0774224,1.0776467,1.076683,1.0782462,1.0778013
2014-07-29,1.0766876,1.0775368,1.0766832,1.0765762,1.0781568,1.0782531,1.0770631
2014-07-30,1.0771748,1.0769224,1.0769029,1.0763832,1.0777918,1.0783464,1.078055
2014-07-31,1.0778041,1.0777355,1.0782888,1.0770681,1.0770913,1.0779176,1.0784626
2014-08-01,1.0775923,1.0764738,1.0761368,1.0775576,1.0776212,1.0783644,1.0775867
2014-08-03,1.0785447,1.0781988,1.0789561,1.077445,1.0785794,1.0785444,1.0785121
2014-08-04,1.0777141,1.0780921,1.0776619,1.0782688,1.0782636,1.0797458,1.0782439
2014-08-05,1.078399,1.0782573,1.0767467,1.0768937,1.0785998,1.0788105,1.0798683
2014-08-06,1.0787054,1.0775062,1.0772449,1.0791148,1.0792983,1.0805951,1.08275
2014-08-07,1.077279,1.07836,1.0790386,1.0790126,1.0800083,1.081333,1.0826277
2014-08-08,1.0772148,1.0781903,1.0791068,1.0800158,1.0809168,1.0829871,1.0890778
2014-08-10,1.0791793,1.0784843,1.0800443,1.0802163,1.0837828,1.0901518,1.0954382
2014-08-11,1.0790312,1.0804086,1.081808,1.0834696,1.0894766,1.0909561,1.0934387
2014-08-12,1.0794672,1.0808954,1.0838342,1.0891933,1.0918539,1.0885918,1.0929139
2014-08-13,1.0819236,1.082557,1.0898497,1.0893396,1.0943023,1.0923016,1.0931965
2014-08-14,1.0837449,1.0907104,1.0875671,1.0879569,1.0932728,1.0917145,1.0954587
2014-08-15,1.0892545,1.0925524,1.0937074,1.0943356,1.0928475,1.0940533,1.0947857
2014-08-17,1.088598,1.0905443,1.0920749,1.0955983,1.0956142,1.0964149,1.0953888
2014-08-18,1.0937988,1.0919405,1.0946592,1.0940931,1.0945886,1.0962657,1.0959345
2014-08-19,1.0955662,1.0939928,1.0953091,1.0959536,1.0967504,1.0957396,1.0970519
2014-08-20,1.0947584,1.0922343,1.0943847,1.0972017,1.0959572,1.0959933,1.0971639
2014-08-21,1.0937335,1.0948435,1.0935366,1.0958053,1.0970771,1.0971777,1.0970129
2014-08-22,1.0953523,1.0952369,1.0954189,1.0974963,1.0974239,1.09828,1.0986962
2014-08-24,1.094213,1.0956949,1.0971733,1.0954851,1.0971551,1.0975955,1.0977952
2014-08-25,1.0958008,1.0967174,1.0965796,1.0977589,1.0972544,1.097921,1.0988609
2014-08-26,1.09668,1.097279,1.097491,1.0981168,1.0978067,1.0994471,1.0991609
2014-08-27,1.0965084,1.0980674,1.0976928,1.0983629,1.0986869,1.0991515,1.0989773
2014-08-28,1.097604,1.0963539,1.0979764,1.0991684,1.0990456,1.0994043,1.0996034
2014-08-29,1.0980234,1.0989163,1.0985259,1.0987267,1.0992835,1.0989715,1.0980216
2014-08-31,1.0986853,1.0982301,1.0986574,1.0994891,1.1001388,1.1008085,1.1017487
2014-09-01,1.099379,1.0993388,1.0986588,1.0995519,1.0995301,1.1001693,1.1011695
2014-09-02,1.0988237,1.0999069,1.099881,1.1010174,1.09966,1.1008538,1.1024182
2014-09-03,1.0998536,1.0994809,1.1007339,1.1012046,1.099965,1.1021925,1.1028308
2014-09-04,1.0998613,1.0971539,1.0998713,1.1001577,1.1020747,1.1030734,1.1041597
2014-09-05,1.0987896,1.1006163,1.1007743,1.101502,1.1033146,1.1042367,1.1058257
2014-09-07,1.0996714,1.1000305,1.1025358,1.1034348,1.1040673,1.1073515,1.1084323
2014-09-08,1.100336,1.1018271,1.1034899,1.1043752,1.106764,1.1065035,1.1074392
2014-09-09,1.1017139,1.1023072,1.1040949,1.1064472,1.1083131,1.1087296,1.1082486
2014-09-10,1.1030939,1.1039373,1.1070946,1.1068293,1.1076539,1.1072913,1.107761
2014-09-11,1.1041094,1.1070228,1.1074725,1.1070141,1.1076562,1.1071188,1.108159
2014-09-12,1.1064976,1.1071911,1.1079403,1.1071372,1.107659,1.1075854,1.1072937
2014-09-14,1.1082716,1.1080959,1.107723,1.107196,1.1076622,1.1082456,1.1083122
2014-09-15,1.1073312,1.1081436,1.1075155,1.1072968,1.1076652,1.1083412,1.1069859
2014-09-16,1.1079351,1.1081206,1.108507,1.1094627,1.1076682,1.1084377,1.1078948
2014-09-17,1.1084242,1.1070919,1.1083786,1.1069434,1.1076711,1.1074612,1.1086701
2014-09-18,1.1079621,1.1077291,1.1077424,1.1070921,1.1076744,1.107184,1.1084623
2014-09-19,1.1088706,1.1091349,1.1071787,1.1079278,1.1076778,1.1073245,1.1074805
2014-09-21,1.1078619,1.1080408,1.108028,1.1081859,1.1076812,1.1081873,1.1072481
2014-09-22,1.1082444,1.1083348,1.1080587,1.1084439,1.1076845,1.1076219,1.1115764
2014-09-23,1.1070877,1.107626,1.1074594,1.1091148,1.1076866,1.1090907,1.1115844
2014-09-24,1.1082138,1.1089315,1.1078323,1.108036,1.1090282,1.1121191,1.1129713
2014-09-25,1.1089466,1.1080865,1.107104,1.108855,1.1112682,1.1123062,1.1134471
2014-09-26,1.1069034,1.1092019,1.107117,1.1114795,1.1123531,1.1142899,1.1140494
2014-09-28,1.1097101,1.1086416,1.1124004,1.112841,1.1129724,1.1146814,1.1141995
2014-09-29,1.1072931,1.1117111,1.1124197,1.1139781,1.1131552,1.1132063,1.1134114
2014-09-30,1.1115036,1.1130399,1.1107429,1.1140833,1.1138171,1.1144284,1.1144048
2014-10-01,1.11259,1.1125603,1.1153595,1.1129831,1.1137167,1.1149036,1.1152294
2014-10-02,1.1130157,1.11437,1.1134651,1.1153164,1.1149606,1.1148969,1.114783
2014-10-03,1.113308,1.114451,1.1144123,1.1148125,1.1156402,1.1154495,1.1156238
2014-10-05,1.114557,1.1138266,1.1153729,1.1147089,1.116505,1.115527,1.1162709
2014-10-06,1.1148218,1.1156168,1.11503,1.1141026,1.115695,1.1140084,1.1153076
2014-10-07,1.114484,1.1150482,1.1155417,1.1152378,1.1144178,1.1146157,1.1147346
2014-10-08,1.1154081,1.1162629,1.1156665,1.1136869,1.1147088,1.1145508,1.1145021
2014-10-09,1.1176131,1.1149857,1.115779,1.1147054,1.1151724,1.1143562,1.1145228
2014-10-10,1.1155058,1.1141294,1.1153784,1.1147592,1.1143808,1.114249,1.1138519
2014-10-12,1.1157856,1.1146417,1.1147517,1.1135792,1.1143578,1.1135559,1.1129507
2014-10-13,1.1161697,1.1146532,1.1145595,1.1145519,1.1135792,1.1123104,1.1121284
2014-10-14,1.1145757,1.1137935,1.1136438,1.1136273,1.112892,1.1126022,1.1108186
2014-10-15,1.1148236,1.1141934,1.1140814,1.1126574,1.1117114,1.1095083,1.1098301
2014-10-16,1.1137207,1.1137143,1.1134491,1.1115068,1.110629,1.1111255,1.1102265
2014-10-17,1.1136262,1.1134222,1.1114496,1.1110084,1.110233,1.109663,1.1081538
2014-10-19,1.1133547,1.1116488,1.1104908,1.1107159,1.1084358,1.1087958,1.1086204
2014-10-20,1.1118293,1.111038,1.1105398,1.1095829,1.1078724,1.1081485,1.1077406
2014-10-21,1.1114054,1.1102521,1.1085893,1.1081641,1.1105317,1.1082082,1.1088068
2014-10-22,1.1108952,1.1088369,1.1084119,1.1074915,1.108397,1.1086131,1.1111468
2014-10-23,1.108943,1.1066526,1.1087723,1.1071991,1.1075319,1.1106732,1.1108481
2014-10-24,1.1085277,1.109051,1.1078081,1.1090876,1.1107869,1.1091444,1.1118855
2014-10-26,1.107963,1.110543,1.1091955,1.1114936,1.1109023,1.1133217,1.1116248
2014-10-27,1.1086067,1.1092273,1.1100866,1.1107719,1.1126215,1.1133753,1.1144065
2014-10-28,1.1084594,1.1111459,1.1118108,1.1129314,1.1139,1.1152318,1.1157997
2014-10-29,1.1113709,1.1099813,1.1119069,1.1141756,1.1152711,1.1163543,1.1160865
2014-10-30,1.1120448,1.1118292,1.1141531,1.1146121,1.1153114,1.1162425,1.1156012
2014-10-31,1.1121432,1.1144952,1.1150385,1.1155545,1.1161352,1.1172576,1.1170464
2014-11-02,1.1131507,1.1153473,1.1144598,1.1162629,1.117067,1.1162407,1.1156875
2014-11-03,1.1149391,1.1157912,1.1161643,1.1166962,1.1171901,1.1155498,1.1172129
2014-11-04,1.1160647,1.1157866,1.116735,1.116614,1.1159701,1.1172955,1.1157196
2014-11-05,1.1162987,1.1162065,1.1165472,1.1165531,1.1158636,1.1163229,1.1169355
2014-11-06,1.1164796,1.116814,1.1161236,1.1160406,1.1175175,1.1161692,1.1156392
2014-11-07,1.1161789,1.1156671,1.1161313,1.1160533,1.1168504,1.115721,1.1144189
2014-11-09,1.116484,1.1164951,1.1158493,1.116027,1.1162318,1.1160722,1.1154405
2014-11-10,1.1161746,1.1165098,1.1161015,1.117582,1.1162014,1.1149757,1.1136854
