,EURSEK,EURSEK,EURSEK,EURSEK,EURSEK,EURSEK,EURSEK
2016-05-02,9.236952,9.227762,9.243663,9.227653,9.219098,9.225627,9.219766
2016-05-03,9.229791,9.233023,9.2264385,9.228515,9.233042,9.229672,9.228451
2016-05-04,9.217945,9.228973,9.2247715,9.231484,9.2333,9.225477,9.227656
2016-05-05,9.231319,9.220352,9.223074,9.218238,9.217337,9.229822,9.219183
2016-05-06,9.220787,9.228197,9.222244,9.230407,9.220085,9.225313,9.228853
2016-05-08,9.225779,9.226648,9.222104,9.219647,9.23047,9.229981,9.227968
2016-05-09,9.220933,9.217485,9.222282,9.227109,9.221981,9.225142,9.2185335
2016-05-10,9.227622,9.2322445,9.222649,9.220378,9.224161,9.230151,9.2293005
2016-05-11,9.232351,9.220643,9.223308,9.219089,9.22574,9.224958,9.228318
2016-05-12,9.219852,9.211529,9.224431,9.226339,9.236553,9.230342,9.217831
2016-05-13,9.225822,9.241407,9.226294,9.230318,9.225803,9.224772,9.229804
2016-05-15,9.236709,9.230446,9.227235,9.22212,9.227469,9.230545,9.228711
2016-05-16,9.226433,9.218645,9.220777,9.2336855,9.22892,9.224568,9.217059
2016-05-17,9.22762,9.229388,9.221992,9.239774,9.218376,9.23076,9.230355
2016-05-18,9.217954,9.227271,9.226988,9.230264,9.221411,9.224355,9.2291355
2016-05-19,9.229003,9.214758,9.220488,9.232837,9.2354,9.230981,9.216205
2016-05-20,9.202836,9.214026,9.226808,9.223145,9.222678,9.224118,9.244239
2016-05-22,9.223605,9.213942,9.222509,9.2485075,9.225188,9.25979,9.2513075
2016-05-23,9.240194,9.227486,9.226335,9.213612,9.234671,9.257159,9.266434
2016-05-24,9.238176,9.230231,9.219408,9.231552,9.265872,9.262286,9.232671
2016-05-25,9.233704,9.216378,9.25194,9.279866,9.268607,9.231402,9.266623
2016-05-26,9.248368,9.249293,9.25294,9.250764,9.302494,9.251205,9.291369
2016-05-27,9.245827,9.271077,9.263859,9.250356,9.294404,9.276691,9.264329
2016-05-29,9.276586,9.257926,9.306502,9.297563,9.286468,9.308102,9.266739
2016-05-30,9.239987,9.224773,9.255782,9.275486,9.2519455,9.311544,9.268654
2016-05-31,9.284079,9.289033,9.236651,9.27146,9.264838,9.265791,9.309065
2016-06-01,9.257717,9.247936,9.272008,9.226988,9.265743,9.261253,9.249738
2016-06-02,9.198682,9.272187,9.299703,9.296794,9.277709,9.250336,9.292196
2016-06-03,9.230791,9.221709,9.247741,9.286489,9.2678585,9.296024,9.25596
2016-06-05,9.312871,9.28582,9.297665,9.275202,9.285661,9.261946,9.282922
2016-06-06,9.238836,9.291283,9.257586,9.275267,9.288396,9.290741,9.265342
2016-06-07,9.303311,9.287152,9.293711,9.273511,9.293112,9.267854,9.274885
2016-06-08,9.278296,9.260981,9.258219,9.267402,9.273582,9.246648,9.269582
2016-06-09,9.273793,9.253515,9.270843,9.307203,9.268613,9.287911,9.28547
2016-06-10,9.267648,9.288473,9.256635,9.259064,9.289062,9.273414,9.291074
2016-06-12,9.267748,9.266795,9.302726,9.281012,9.305387,9.276129,9.30285
2016-06-13,9.30726,9.297997,9.28553,9.30129,9.268832,9.305525,9.3135805
2016-06-14,9.3033905,9.268983,9.282966,9.273582,9.273952,9.291777,9.294275
2016-06-15,9.283319,9.279977,9.295909,9.3031225,9.291211,9.302508,9.308313
2016-06-16,9.291873,9.29088,9.285555,9.29008,9.301076,9.309552,9.318392
2016-06-17,9.293777,9.291163,9.2935295,9.29057,9.2976885,9.314411,9.312101
2016-06-19,9.2879715,9.288337,9.29269,9.29522,9.305465,9.312429,9.309228
2016-06-20,9.284454,9.291461,9.294356,9.308071,9.311697,9.313002,9.319254
2016-06-21,9.294546,9.303304,9.308184,9.313842,9.314575,9.32063,9.316436
2016-06-22,9.30505,9.312201,9.31596,9.314954,9.322912,9.322694,9.328688
2016-06-23,9.308037,9.311879,9.309664,9.319693,9.3223095,9.328752,9.316046
2016-06-24,9.319349,9.314468,9.316839,9.317347,9.330554,9.327,9.313787
2016-06-26,9.311706,9.324433,9.317562,9.329745,9.315647,9.311933,9.317428
2016-06-27,9.312337,9.305481,9.318999,9.322578,9.317816,9.317639,9.302125
2016-06-28,9.314448,9.31366,9.315346,9.31074,9.3188505,9.324785,9.311248
2016-06-29,9.319325,9.322165,9.327776,9.321435,9.31844,9.329987,9.326073
2016-06-30,9.312461,9.312367,9.317077,9.317433,9.319681,9.313832,9.314371
2016-07-01,9.298871,9.341161,9.29828,9.311279,9.312724,9.32209,9.322591
2016-07-03,9.331061,9.337072,9.3294115,9.304166,9.316868,9.328229,9.328967
2016-07-04,9.315021,9.301856,9.345106,9.317663,9.322051,9.327052,9.338189
2016-07-05,9.305264,9.323462,9.342948,9.337976,9.34169,9.344556,9.343272
2016-07-06,9.324657,9.316979,9.330124,9.341378,9.31504,9.336561,9.346888
2016-07-07,9.32359,9.320821,9.332557,9.340055,9.348515,9.34249,9.365267
2016-07-08,9.323706,9.337013,9.33637,9.335024,9.366308,9.362118,9.379296
2016-07-10,9.31866,9.344431,9.349746,9.345621,9.364825,9.371383,9.383165
2016-07-11,9.336158,9.346586,9.3492155,9.35583,9.389796,9.4018135,9.378891
2016-07-12,9.342098,9.356904,9.358353,9.35606,9.380106,9.402603,9.387588
2016-07-13,9.34452,9.356168,9.375948,9.379125,9.384952,9.388503,9.40574
2016-07-14,9.355969,9.3701725,9.377319,9.405849,9.370337,9.40396,9.40866
2016-07-15,9.370312,9.3959465,9.392274,9.382119,9.374536,9.417719,9.4092455
2016-07-17,9.364919,9.400657,9.411338,9.391403,9.39743,9.407585,9.405118
2016-07-18,9.381521,9.38503,9.38527,9.400465,9.408328,9.435105,9.437686
2016-07-19,9.406024,9.414276,9.397779,9.415703,9.394316,9.420326,9.3959055
2016-07-20,9.378966,9.404605,9.413134,9.420355,9.414943,9.422192,9.436479
2016-07-21,9.414141,9.4082155,9.413868,9.412519,9.4028845,9.422961,9.449135
2016-07-22,9.402185,9.428198,9.422884,9.428242,9.431971,9.418132,9.445606
2016-07-24,9.421567,9.4066515,9.422437,9.427661,9.444617,9.478799,9.457883
2016-07-25,9.414162,9.435866,9.429327,9.425124,9.441192,9.439121,9.454107
2016-07-26,9.412955,9.441918,9.439083,9.432633,9.480203,9.444324,9.45633
2016-07-27,9.437734,9.426534,9.440216,9.409554,9.374048,9.449088,9.436186
2016-07-28,9.433179,9.4344015,9.43414,9.451312,9.462566,9.466208,9.4505005
2016-07-29,9.473599,9.478814,9.481157,9.464144,9.457719,9.464174,9.46517
2016-07-31,9.428903,9.445729,9.465816,9.450002,9.463646,9.462557,9.461126
2016-08-01,9.452738,9.399563,9.455085,9.46992,9.475051,9.478876,9.475334
2016-08-02,9.44469,9.456915,9.457299,9.458328,9.472254,9.483033,9.502671
2016-08-03,9.459369,9.45904,9.468947,9.47596,9.487412,9.471648,9.508931
2016-08-04,9.459061,9.462958,9.475814,9.474332,9.46263,9.49227,9.477015
2016-08-05,9.473893,9.4542885,9.480772,9.487726,9.477737,9.496773,9.486353
2016-08-07,9.4832115,9.465418,9.491635,9.49239,9.516622,9.476398,9.4751215
2016-08-08,9.479112,9.47853,9.499423,9.480069,9.503883,9.464218,9.49339
2016-08-09,9.4877205,9.4805565,9.4758,9.480015,9.483527,9.477593,9.476064
2016-08-10,9.460055,9.48228,9.480318,9.480059,9.471931,9.490853,9.484774
2016-08-11,9.504732,9.474291,9.472157,9.472904,9.479949,9.495908,9.471496
2016-08-12,9.500037,9.479971,9.491153,9.491768,9.493931,9.502308,9.49091
2016-08-14,9.488966,9.4779,9.481402,9.47206,9.479865,9.514427,9.501842
2016-08-15,9.477681,9.478473,9.480321,9.481633,9.4704895,9.497076,9.474234
2016-08-16,9.490975,9.459475,9.476748,9.474292,9.474551,9.478609,9.478838
2016-08-17,9.47751,9.489204,9.497614,9.484124,9.485146,9.497846,9.477303
2016-08-18,9.481937,9.493145,9.486989,9.483152,9.474695,9.480253,9.488726
2016-08-19,9.469652,9.500338,9.486751,9.466607,9.483656,9.477019,9.487583
2016-08-21,9.503436,9.483063,9.469507,9.480922,9.479003,9.494402,9.485418
2016-08-22,9.481175,9.483924,9.491524,9.486498,9.468547,9.49143,9.498322
2016-08-23,9.47343,9.485424,9.479615,9.485443,9.472612,9.489397,9.504108
2016-08-24,9.484732,9.485954,9.481402,9.466203,9.477378,9.474968,9.495671
2016-08-25,9.485306,9.48592,9.5055275,9.480742,9.477295,9.499207,9.503371
2016-08-26,9.501219,9.5703335,9.49291,9.492537,9.503158,9.489787,9.500417
2016-08-28,9.51315,9.495772,9.500717,9.488736,9.481731,9.482849,9.494409
2016-08-29,9.487316,9.489055,9.487376,9.500355,9.491263,9.485683,9.501098
2016-08-30,9.47135,9.5283,9.4971285,9.483077,9.504323,9.499544,9.499941
2016-08-31,9.56427,9.505974,9.4938755,9.511564,9.486897,9.508269,9.501654
2016-09-01,9.521807,9.500584,9.507703,9.496857,9.486658,9.490431,9.49516
2016-09-02,9.4861,9.486138,9.498472,9.482103,9.493469,9.502894,9.496288
2016-09-04,9.510025,9.48886,9.499956,9.497269,9.496013,9.488403,9.494843
2016-09-05,9.486302,9.491851,9.491398,9.4971,9.490457,9.483721,9.501505
2016-09-06,9.504715,9.4992695,9.488328,9.497199,9.5038395,9.503576,9.49301
2016-09-07,9.492434,9.496711,9.494054,9.493636,9.496217,9.488841,9.48846
2016-09-08,9.494455,9.498195,9.495862,9.505078,9.478214,9.502316,9.494962
2016-09-09,9.494628,9.493642,9.504471,9.505673,9.503394,9.501102,9.507431
2016-09-11,9.503975,9.492209,9.482568,9.497558,9.502509,9.497125,9.497368
2016-09-12,9.496916,9.508548,9.5065,9.492462,9.490762,9.476767,9.497059
2016-09-13,9.490679,9.49094,9.497226,9.500563,9.489618,9.503216,9.49727
2016-09-14,9.4968815,9.503094,9.494725,9.516168,9.500097,9.4991455,9.498182
2016-09-15,9.490301,9.494666,9.511546,9.499006,9.499846,9.494852,9.504295
2016-09-16,9.49684,9.496645,9.506153,9.498392,9.496669,9.4946785,9.498842
2016-09-18,9.489921,9.495961,9.50736,9.503205,9.498747,9.509929,9.510185
2016-09-19,9.502604,9.488911,9.5009,9.502086,9.509832,9.504861,9.517006
2016-09-20,9.492044,9.500939,9.498769,9.515486,9.505823,9.522296,9.533643
2016-09-21,9.496328,9.501704,9.512693,9.507613,9.525602,9.522508,9.539959
2016-09-22,9.50119,9.504897,9.505687,9.527429,9.532402,9.5355215,9.540214
2016-09-23,9.504316,9.510028,9.518096,9.53246,9.538072,9.544278,9.543355
2016-09-25,9.510209,9.521886,9.535521,9.524599,9.542191,9.520759,9.548004
2016-09-26,9.529369,9.534655,9.531295,9.530333,9.520067,9.551124,9.562907
2016-09-27,9.52843,9.539218,9.537799,9.54904,9.542761,9.555466,9.539213
2016-09-28,9.530883,9.538081,9.536493,9.547427,9.539085,9.532566,9.55426
2016-09-29,9.541703,9.55139,9.5487385,9.541888,9.551476,9.55296,9.554002
2016-09-30,9.544758,9.532465,9.539264,9.553596,9.550587,9.580512,9.554189
2016-10-02,9.545397,9.558936,9.546361,9.577706,9.557599,9.566664,9.573891
2016-10-03,9.552992,9.539734,9.551236,9.550906,9.557607,9.560343,9.569248
2016-10-04,9.547667,9.551088,9.5587,9.584854,9.54259,9.566215,9.573727
2016-10-05,9.549539,9.559696,9.578731,9.561707,9.567405,9.565114,9.562222
2016-10-06,9.559804,9.5782585,9.560863,9.560265,9.572706,9.593824,9.569654
2016-10-07,9.554511,9.56557,9.5708275,9.592027,9.599273,9.571237,9.56427
2016-10-09,9.58141,9.567387,9.551635,9.564,9.57344,9.588387,9.593569
2016-10-10,9.573176,9.559406,9.5872135,9.590691,9.58459,9.578961,9.576362
2016-10-11,9.568519,9.577194,9.590097,9.583551,9.575915,9.59192,9.6043
2016-10-12,9.591224,9.607607,9.573933,9.583751,9.580698,9.600847,9.596878
2016-10-13,9.596948,9.567675,9.57603,9.590637,9.595862,9.60336,9.607317
2016-10-14,9.590121,9.563696,9.588555,9.612016,9.603454,9.6046505,9.596797
2016-10-16,9.58106,9.622133,9.580185,9.601113,9.6077795,9.610453,9.621815
2016-10-17,9.59218,9.606652,9.599804,9.614783,9.589516,9.596365,9.620942
2016-10-18,9.601734,9.601137,9.600113,9.618266,9.622236,9.634189,9.606118
2016-10-19,9.594405,9.588575,9.606769,9.604636,9.621768,9.611869,9.645702
2016-10-20,9.5993,9.644588,9.597138,9.593703,9.642126,9.639732,9.639715
2016-10-21,9.630494,9.620846,9.609687,9.645192,9.633367,9.630926,9.635549
2016-10-23,9.612164,9.61308,9.648619,9.638993,9.645641,9.642531,9.634542
2016-10-24,9.612606,9.6089115,9.612753,9.620857,9.618181,9.648297,9.649501
2016-10-25,9.6346655,9.612926,9.625425,9.634639,9.637102,9.646055,9.653178
2016-10-26,9.65167,9.622693,9.63404,9.645107,9.636942,9.655763,9.662009
2016-10-27,9.633636,9.6411,9.641875,9.658345,9.639695,9.660318,9.658847
2016-10-28,9.635332,9.630728,9.647221,9.649163,9.65642,9.710616,9.673051
2016-10-30,9.642932,9.647891,9.653494,9.66353,9.679892,9.681742,9.718414
2016-10-31,9.642164,9.65896,9.665832,9.687373,9.68623,9.691899,9.667922
2016-11-01,9.643196,9.672086,9.698042,9.65623,9.681134,9.670554,9.642555
2016-11-02,9.67194,9.701446,9.7003975,9.706794,9.664127,9.73618,9.736449
2016-11-03,9.701975,9.659439,9.7232275,9.700413,9.704368,9.7321205,9.701485
2016-11-04,9.711914,9.737981,9.674215,9.70493,9.699772,9.683517,9.726968
2016-11-06,9.667967,9.637883,9.674602,9.686875,9.710226,9.742605,9.658942
2016-11-07,9.656817,9.686321,9.690332,9.672287,9.736148,9.736507,9.722689
2016-11-08,9.718752,9.70887,9.738599,9.715529,9.740653,9.706009,9.720315
2016-11-09,9.684958,9.726362,9.688968,9.715092,9.713398,9.693178,9.722747
2016-11-10,9.705389,9.710403,9.763511,9.747512,9.703391,9.732885,9.73027
2016-11-11,9.704097,9.706509,9.737022,9.702818,9.714181,9.744927,9.743145
2016-11-13,9.68317,9.711274,9.729087,9.734869,9.740541,9.735323,9.824575
2016-11-14,9.707672,9.706542,9.725885,9.723451,9.742499,9.816832,9.818567
2016-11-15,9.713415,9.7316885,9.730524,9.736324,9.811692,9.825274,9.829636
2016-11-16,9.742826,9.729619,9.742929,9.824821,9.823053,9.827439,9.825567
2016-11-17,9.717531,9.743379,9.828235,9.82167,9.827466,9.824565,9.82848
2016-11-18,9.742295,9.835361,9.827685,9.807658,9.824953,9.822073,9.817192
2016-11-20,9.825011,9.8260355,9.820856,9.819742,9.822766,9.827706,9.833641
2016-11-21,9.825034,9.816384,9.828661,9.825198,9.827771,9.824517,9.827476
2016-11-22,9.825071,9.82987,9.827952,9.824999,9.824972,9.821735,9.818087
2016-11-23,9.82511,9.826201,9.82034,9.807821,9.822536,9.828013,9.807344
2016-11-24,9.825152,9.81548,9.829035,9.808207,9.828114,9.824455,9.816508
2016-11-25,9.825194,9.830441,9.828245,9.830681,9.824995,9.821361,9.836687
2016-11-27,9.825239,9.826367,9.819767,9.822854,9.822284,9.828343,9.807903
2016-11-28,9.825285,9.81448,9.823509,9.81472,9.828488,9.824384,9.8324375
2016-11-29,9.825334,9.831052,9.824283,9.82626,9.825015,9.82094,9.838564
2016-11-30,9.825383,9.82128,9.82423,9.825027,9.822,9.828707,9.833413
2016-12-01,9.825432,9.828598,9.824183,9.803704,9.828904,9.824302,9.812589
2016-12-02,9.82548,9.826661,9.824137,9.834124,9.825037,9.820477,9.833993
2016-12-04,9.82553,9.829764,9.824088,9.825325,9.821683,9.82911,9.812383
2016-12-05,9.825582,9.828327,9.824035,9.831667,9.829363,9.824221,9.817798
2016-12-06,9.825636,9.823983,9.823982,9.833973,9.825069,9.79874,9.799399
2016-12-07,9.825691,9.820211,9.823931,9.823762,9.827349,9.803359,9.816619
2016-12-08,9.825748,9.828726,9.823878,9.811118,9.830733,9.7885685,9.817732
2016-12-09,9.82581,9.823906,9.8122425,9.82604,9.819615,9.817864,9.81283
2016-12-11,9.825876,9.798742,9.849301,9.8091135,9.81782,9.7588625,9.793052
2016-12-12,9.821621,9.817196,9.801574,9.810343,9.794863,9.798132,9.790889
2016-12-13,9.796411,9.793949,9.812728,9.83689,9.814078,9.8045635,9.789944
2016-12-14,9.786684,9.8018,9.787506,9.793656,9.806892,9.77809,9.780998
2016-12-15,9.810588,9.814383,9.789988,9.809523,9.80955,9.787754,9.788972
2016-12-16,9.784864,9.762932,9.784502,9.772487,9.744559,9.796559,9.785678
2016-12-18,9.787212,9.817955,9.775773,9.785288,9.795123,9.760817,9.803072
2016-12-19,9.794065,9.788264,9.789275,9.7830515,9.780461,9.783601,9.777239
2016-12-20,9.786336,9.772683,9.778642,9.771462,9.796191,9.775525,9.787008
2016-12-21,9.776315,9.759138,9.800341,9.79411,9.780092,9.769976,9.7863245
2016-12-22,9.781427,9.794243,9.7760105,9.783178,9.783868,9.775245,9.767431
2016-12-23,9.738788,9.808076,9.780253,9.776325,9.782181,9.798653,9.762653
2016-12-26,9.798981,9.770809,9.781005,9.740982,9.787546,9.768575,9.769846
2016-12-27,9.800489,9.774376,9.768785,9.759723,9.745846,9.761759,9.761151
2016-12-28,9.777189,9.767494,9.791519,9.777051,9.738933,9.759,9.75646
2016-12-29,9.769247,9.7787695,9.762731,9.771089,9.763184,9.733248,9.756399
2016-12-30,9.766255,9.779953,9.741673,9.757901,9.74026,9.773201,9.747303
2017-01-02,9.789622,9.773678,9.780474,9.748268,9.752436,9.734321,9.732541
2017-01-03,9.748289,9.745307,9.779622,9.77193,9.75051,9.751389,9.740527
2017-01-04,9.73902,9.755395,9.732278,9.732006,9.741532,9.720218,9.7221
2017-01-05,9.739011,9.738609,9.740093,9.739461,9.728623,9.728547,9.717095
2017-01-06,9.7590885,9.755553,9.73564,9.738394,9.72614,9.707817,9.711382
2017-01-08,9.746949,9.73259,9.728101,9.725667,9.715173,9.702245,9.670134
2017-01-09,9.728736,9.7391,9.717422,9.721016,9.6959,9.69112,9.658678
2017-01-10,9.742133,9.725902,9.725894,9.695893,9.6872,9.644695,9.646974
2017-01-11,9.727142,9.726425,9.706786,9.6787405,9.644836,9.62563,9.626026
2017-01-12,9.719288,9.692937,9.698038,9.641411,9.645652,9.627215,9.624456
2017-01-13,9.699186,9.684641,9.651331,9.632284,9.625447,9.621799,9.603419
2017-01-15,9.693067,9.647978,9.643012,9.624248,9.627321,9.610129,9.612935
2017-01-16,9.638196,9.6305275,9.623838,9.612249,9.613904,9.596958,9.58324
2017-01-17,9.647076,9.635262,9.616782,9.609005,9.5846195,9.568431,9.56141
2017-01-18,9.621961,9.629534,9.609113,9.592266,9.582807,9.567832,9.578969
2017-01-19,9.621312,9.613941,9.582932,9.588226,9.576799,9.5494995,9.555399
2017-01-20,9.620547,9.584061,9.570613,9.571934,9.572251,9.581291,9.551817
2017-01-22,9.587176,9.5701475,9.577796,9.591747,9.56782,9.567264,9.562197
2017-01-23,9.572346,9.56616,9.563784,9.562502,9.551426,9.547665,9.543027
2017-01-24,9.565484,9.564586,9.573559,9.573307,9.549441,9.550533,9.585502
2017-01-25,9.563735,9.5593405,9.567212,9.55172,9.55268,9.546295,9.55367
2017-01-26,9.555217,9.56507,9.543476,9.554711,9.557036,9.538386,9.552542
2017-01-27,9.567613,9.547532,9.538959,9.546434,9.526015,9.52369,9.544574
2017-01-29,9.549427,9.541805,9.526458,9.54627,9.532361,9.544445,9.50877
2017-01-30,9.560446,9.534171,9.532934,9.530024,9.538061,9.527855,9.530125
2017-01-31,9.535653,9.56981,9.5536785,9.52891,9.513816,9.516847,9.506125
2017-02-01,9.55317,9.547405,9.524965,9.528552,9.521954,9.516925,9.498008
2017-02-02,9.577383,9.537058,9.506111,9.551303,9.519807,9.52419,9.516697
2017-02-03,9.546816,9.56194,9.521098,9.512162,9.512165,9.512367,9.49353
2017-02-05,9.519378,9.531692,9.522182,9.503977,9.485268,9.508823,9.497897
2017-02-06,9.516335,9.523456,9.510766,9.509033,9.523614,9.511413,9.499883
2017-02-07,9.505328,9.49992,9.494814,9.516172,9.503629,9.488217,9.462138
2017-02-08,9.537327,9.501056,9.502153,9.501495,9.486326,9.493303,9.496049
2017-02-09,9.515545,9.520979,9.497234,9.493247,9.461326,9.480055,9.482829
2017-02-10,9.507492,9.507443,9.514153,9.48,9.511442,9.499577,9.470773
2017-02-12,9.488043,9.507796,9.478683,9.496092,9.47411,9.492838,9.473832
2017-02-13,9.504249,9.494187,9.476158,9.462288,9.485352,9.485389,9.48801
2017-02-14,9.516062,9.480402,9.492138,9.490647,9.495504,9.496227,9.449973
2017-02-15,9.478178,9.506973,9.4877825,9.4845,9.504712,9.488602,9.460092
2017-02-16,9.462807,9.463099,9.489849,9.476394,9.505392,9.485678,9.459614
2017-02-17,9.481568,9.487154,9.483464,9.4865265,9.489064,9.509368,9.489707
2017-02-26,9.488614,9.482772,9.47714,9.465213,9.4994755,9.497844,9.460903
2017-02-27,9.504973,9.4451685,9.493219,9.485066,9.500712,9.462033,9.494825
2017-02-28,9.486686,9.450914,9.4762,9.472152,9.496298,9.499102,9.466141
2017-03-01,9.451925,9.498488,9.477824,9.485404,9.491613,9.474941,9.489883
2017-03-02,9.500231,9.484835,9.503449,9.467451,9.477985,9.485967,9.482549
2017-03-03,9.451378,9.4651575,9.492138,9.492966,9.488726,9.479412,9.477237
2017-03-05,9.474932,9.470322,9.462059,9.47304,9.482559,9.488452,9.490032
2017-03-06,9.487135,9.485497,9.476002,9.487539,9.462068,9.479155,9.46871
2017-03-07,9.466073,9.484375,9.483526,9.484191,9.508892,9.488835,9.479981
2017-03-08,9.473356,9.480521,9.462742,9.482065,9.48057,9.478956,9.490557
2017-03-09,9.484147,9.492825,9.495624,9.4793825,9.460931,9.489231,9.474416
2017-03-10,9.488154,9.482847,9.479934,9.480592,9.474845,9.478752,9.487221
2017-03-12,9.4830675,9.466714,9.478862,9.487688,9.496074,9.493403,9.48103
2017-03-13,9.48168,9.487781,9.479136,9.49273,9.477084,9.488724,9.479811
2017-03-14,9.493848,9.487309,9.523966,9.470256,9.494991,9.471519,9.466725
2017-03-15,9.472421,9.489966,9.474252,9.465664,9.469278,9.476844,9.501572
2017-03-16,9.481114,9.497165,9.479416,9.477661,9.479354,9.486914,9.483249
2017-03-17,9.502968,9.4692335,9.482624,9.468065,9.472976,9.450603,9.489412
2017-03-19,9.492317,9.485229,9.487113,9.487382,9.492633,9.489156,9.504279
2017-03-20,9.483484,9.480762,9.481754,9.515613,9.471973,9.498436,9.507341
2017-03-21,9.492463,9.484913,9.503305,9.47847,9.536979,9.509212,9.506607
2017-03-22,9.494152,9.467522,9.483126,9.499948,9.503268,9.507227,9.5206175
2017-03-23,9.485073,9.511313,9.50497,9.508865,9.509753,9.513672,9.504235
2017-03-24,9.50028,9.49462,9.5071745,9.507725,9.507532,9.525537,9.534055
2017-03-26,9.497143,9.498695,9.519472,9.532882,9.530143,9.526988,9.515516
2017-03-27,9.503605,9.512768,9.51803,9.540739,9.5190735,9.508887,9.5116825
2017-03-28,9.505293,9.517573,9.525043,9.513658,9.511308,9.530804,9.495314
2017-03-29,9.510442,9.535829,9.525096,9.501001,9.521465,9.514392,9.555563
2017-03-30,9.52186,9.533267,9.533065,9.5267,9.5325365,9.538507,9.535049
2017-03-31,9.512386,9.52487,9.512957,9.524912,9.527755,9.5284395,9.548375
2017-04-02,9.519969,9.509788,9.52474,9.55036,9.536688,9.525448,9.540124
2017-04-03,9.53935,9.5088,9.537257,9.550765,9.531078,9.530478,9.538928
2017-04-04,9.5311985,9.549056,9.523768,9.522479,9.52267,9.546298,9.547865
2017-04-05,9.527366,9.521295,9.546687,9.525621,9.531998,9.546663,9.540169
2017-04-06,9.514852,9.5278425,9.5293865,9.531672,9.515507,9.546729,9.551641
2017-04-07,9.527221,9.541915,9.538,9.545272,9.51821,9.547096,9.537264
2017-04-09,9.534401,9.540202,9.548031,9.533506,9.535322,9.546285,9.534427
2017-04-10,9.534835,9.549897,9.545227,9.52382,9.537561,9.528105,9.537938
2017-04-11,9.5697565,9.543693,9.529991,9.548155,9.540066,9.536691,9.542304
2017-04-12,9.541329,9.532506,9.541198,9.538263,9.547361,9.546996,9.554074
2017-04-13,9.550215,9.560133,9.550324,9.538135,9.555715,9.560839,9.547624
2017-04-16,9.531072,9.5767,9.543954,9.54708,9.552192,9.569483,9.552928
2017-04-17,9.5482645,9.548423,9.546744,9.553135,9.546882,9.560648,9.54913
2017-04-18,9.535913,9.546332,9.542504,9.5553,9.551104,9.554183,9.575156
2017-04-19,9.545692,9.542657,9.548876,9.579746,9.552405,9.55962,9.568305
2017-04-20,9.552008,9.57003,9.561834,9.562986,9.564661,9.556235,9.571286
2017-04-21,9.549311,9.568113,9.561728,9.55856,9.552716,9.554295,9.553859
2017-04-23,9.550819,9.5595875,9.565686,9.563793,9.563301,9.56303,9.569641
2017-04-24,9.559089,9.559008,9.572068,9.563082,9.572181,9.56751,9.567323
2017-04-25,9.557555,9.554722,9.557402,9.564872,9.567429,9.56484,9.582269
2017-04-26,9.566483,9.568255,9.556491,9.56906,9.586903,9.590095,9.602975
2017-04-27,9.552696,9.568698,9.564922,9.575003,9.572924,9.619509,9.564706
2017-04-28,9.555159,9.567484,9.571621,9.586572,9.586759,9.597272,9.586093
2017-04-30,9.564878,9.567799,9.577353,9.580996,9.588968,9.575853,9.594591
2017-05-01,9.574993,9.57166,9.604396,9.571126,9.575938,9.607483,9.594942
2017-05-02,9.58405,9.568823,9.58124,9.593777,9.6085825,9.594134,9.56095
2017-05-03,9.566333,9.597467,9.585685,9.606383,9.609415,9.607314,9.602981
2017-05-04,9.609548,9.598202,9.595034,9.612568,9.60561,9.603161,9.607505
2017-05-05,9.5611105,9.597102,9.590135,9.600395,9.593219,9.584317,9.606071
2017-05-07,9.597119,9.591831,9.627342,9.620732,9.611378,9.61076,9.611097
2017-05-08,9.59289,9.584841,9.590777,9.587124,9.60395,9.627422,9.609726
2017-05-09,9.571851,9.566315,9.599234,9.602256,9.601969,9.612976,9.6146
2017-05-10,9.59593,9.581528,9.61107,9.636216,9.603946,9.619114,9.6248865
2017-05-11,9.595381,9.601721,9.602278,9.604189,9.619671,9.640571,9.65666
2017-05-12,9.61398,9.635807,9.611986,9.628014,9.599396,9.621789,9.648736
2017-05-14,9.623062,9.600924,9.619047,9.597063,9.640369,9.646473,9.614968
2017-05-15,9.607108,9.606246,9.6426,9.630738,9.631355,9.62425,9.603702
2017-05-16,9.596918,9.612603,9.619803,9.624208,9.6235285,9.630822,9.635771
2017-05-17,9.593025,9.62259,9.622461,9.628334,9.632755,9.633211,9.636708
2017-05-18,9.65143,9.621876,9.622484,9.620422,9.636915,9.646045,9.645544
2017-05-19,9.629847,9.624151,9.611504,9.62926,9.637499,9.638541,9.639946
2017-05-21,9.626746,9.63086,9.634197,9.637733,9.628669,9.640742,9.632778
2017-05-22,9.627995,9.639424,9.637211,9.642287,9.655259,9.650168,9.664396
2017-05-23,9.644635,9.635353,9.637919,9.643268,9.651942,9.658375,9.673599
2017-05-24,9.637816,9.638375,9.64104,9.656994,9.639099,9.649575,9.645568
2017-05-25,9.643411,9.650673,9.662648,9.654,9.667796,9.67761,9.677141
2017-05-26,9.648737,9.657436,9.653963,9.662902,9.678382,9.682549,9.672372
2017-05-28,9.660127,9.657837,9.656483,9.674148,9.642724,9.67696,9.666726
2017-05-29,9.658329,9.663799,9.64255,9.674333,9.663477,9.676177,9.684997
2017-05-30,9.656436,9.646124,9.651204,9.689601,9.671806,9.6697,9.675981
2017-05-31,9.662036,9.654759,9.682188,9.675415,9.674415,9.683158,9.687408
