,EURPLN,EURPLN,EURPLN,EURPLN,EURPLN,EURPLN,EURPLN
2013-12-17,4.192134,4.1924047,4.193072,4.193747,4.19111,4.183169,4.1925254
2013-12-18,4.1929355,4.1806607,4.1943674,4.1849737,4.191295,4.187532,4.182145
2013-12-19,4.192476,4.1819115,4.1907825,4.185239,4.184187,4.1873736,4.1956477
2013-12-20,4.185931,4.1875234,4.189709,4.1875057,4.1908283,4.1888757,4.186524
2013-12-22,4.1837277,4.187651,4.187136,4.1949883,4.1847525,4.18877,4.1840715
2013-12-23,4.187888,4.187502,4.18722,4.187147,4.188614,4.18884,4.1783576
2013-12-24,4.190283,4.1876326,4.188793,4.191028,4.187154,4.1906023,4.192314
2013-12-26,4.184484,4.188743,4.1859074,4.1819596,4.187963,4.1861715,4.176358
2013-12-27,4.189389,4.187106,4.186808,4.189978,4.181708,4.1861324,4.188883
2013-12-29,4.1833725,4.1909914,4.185264,4.1891,4.1848993,4.171875,4.1790824
2013-12-30,4.1924596,4.192978,4.1836357,4.185524,4.1877084,4.1942434,4.170254
2013-12-31,4.176872,4.1759562,4.180991,4.200496,4.17884,4.1696405,4.1793
2014-01-01,4.184081,4.1758833,4.182361,4.1891174,4.19013,4.1863184,4.18649
2014-01-02,4.1857653,4.183977,4.186469,4.1829,4.173623,4.188753,4.1757555
2014-01-03,4.187395,4.18382,4.1762314,4.169657,4.184751,4.1624093,4.1905837
2014-01-05,4.186806,4.1723304,4.1820793,4.1798534,4.1732554,4.1881976,4.162937
2014-01-06,4.1770706,4.1719213,4.181372,4.183148,4.1729193,4.1794786,4.1862106
2014-01-07,4.1825547,4.1719904,4.1705713,4.1809726,4.169704,4.181388,4.1769557
2014-01-08,4.166477,4.1797047,4.1887684,4.174819,4.186979,4.165727,4.173127
2014-01-09,4.1868258,4.181917,4.160391,4.1781054,4.1658015,4.170146,4.173622
2014-01-10,4.1598377,4.1897607,4.184136,4.1854787,4.1670504,4.1799836,4.1627192
2014-01-12,4.1872005,4.172123,4.1659546,4.1792374,4.1591926,4.168556,4.1657724
2014-01-13,4.168685,4.174015,4.1704836,4.159539,4.1684775,4.1784105,4.170065
2014-01-14,4.1660213,4.1679373,4.164057,4.164221,4.169339,4.158047,4.1685934
2014-01-15,4.182653,4.155042,4.1756563,4.175838,4.182911,4.181859,4.1709175
2014-01-16,4.154998,4.170783,4.1726108,4.168258,4.1709075,4.164909,4.167017
2014-01-17,4.1675997,4.1686263,4.158983,4.1593885,4.1736984,4.1493764,4.1627398
2014-01-19,4.1528788,4.162315,4.1662273,4.16749,4.1545334,4.160012,4.1659503
2014-01-20,4.1707344,4.1614375,4.1637926,4.1644735,4.149617,4.2193336,4.16505
2014-01-21,4.166352,4.1486278,4.1711946,4.1722503,4.169414,4.160206,4.159304
2014-01-22,4.1599064,4.1628504,4.161796,4.149551,4.1649404,4.159423,4.154045
2014-01-23,4.164785,4.156844,4.1567373,4.165785,4.149371,4.1735377,4.162447
2014-01-24,4.1604195,4.169097,4.162794,4.1657457,4.160472,4.1599755,4.1581936
2014-01-26,4.15738,4.152852,4.1611524,4.1658144,4.13753,4.17784,4.1680326
2014-01-27,4.150061,4.165693,4.161115,4.165883,4.1605973,4.1556253,4.159524
2014-01-28,4.1539927,4.180851,4.170843,4.16595,4.1547446,4.1504784,4.167322
2014-01-29,4.149547,4.164294,4.170979,4.1660166,4.1565156,4.1626983,4.166683
2014-01-30,4.1576123,4.1907554,4.166772,4.166082,4.155269,4.1657968,4.158889
2014-01-31,4.1366196,4.1535,4.1600904,4.170102,4.172133,4.1716657,4.1694813
2014-02-02,4.1746783,4.1661644,4.1705804,4.1851115,4.160564,4.168208,4.1781945
2014-02-03,4.165136,4.1686854,4.1618905,4.15034,4.1630435,4.165879,4.1700826
2014-02-04,4.1695514,4.1617928,4.169868,4.174608,4.16323,4.1684427,4.168715
2014-02-05,4.156841,4.1671543,4.1656904,4.1778803,4.175874,4.1714587,4.166998
2014-02-06,4.1708922,4.158895,4.1774135,4.1633325,4.17078,4.175341,4.17229
2014-02-07,4.1791997,4.170506,4.1616235,4.157524,4.1687675,4.1710095,4.1829515
2014-02-09,4.1683054,4.175263,4.1701407,4.174345,4.171686,4.171377,4.1919246
2014-02-10,4.16954,4.1614046,4.1631823,4.1887417,4.1750164,4.180634,4.1711345
2014-02-11,4.17728,4.183057,4.173925,4.1560764,4.171573,4.1734476,4.173043
2014-02-12,4.1713576,4.1731925,4.17408,4.1752834,4.170069,4.176436,4.178775
2014-02-13,4.1754727,4.165934,4.1782804,4.1739874,4.177778,4.1722074,4.161331
2014-02-14,4.168414,4.168386,4.1714463,4.167514,4.169965,4.1723847,4.161607
2014-02-16,4.1697264,4.1737905,4.1709356,4.1817565,4.175014,4.157084,4.1799994
2014-02-17,4.1729336,4.1703563,4.1719446,4.1779547,4.1698146,4.1664214,4.163106
2014-02-18,4.1869316,4.1901712,4.1673865,4.180194,4.1731014,4.1583357,4.1877146
2014-02-19,4.1769276,4.193681,4.159713,4.166062,4.1652403,4.1776314,4.1678042
2014-02-20,4.176217,4.1746364,4.1823897,4.1643686,4.157794,4.1764627,4.1706934
2014-02-21,4.1712465,4.168881,4.1665525,4.164299,4.1854706,4.1808476,4.171616
2014-02-23,4.182252,4.16467,4.1729527,4.160153,4.151675,4.1888547,4.175605
2014-02-24,4.178833,4.1837025,4.1840363,4.1894445,4.1807685,4.1575084,4.175459
2014-02-25,4.1762066,4.1639056,4.170912,4.1515455,4.1850758,4.1857815,4.1800685
2014-02-26,4.18543,4.1574273,4.1922483,4.161784,4.1583652,4.1737447,4.1789017
2014-02-27,4.1577725,4.182026,4.153692,4.1815495,4.1879034,4.1770186,4.174636
2014-02-28,4.1856046,4.155518,4.1674604,4.175864,4.174299,4.169664,4.1798024
2014-03-02,4.1556196,4.1856303,4.180779,4.17375,4.173264,4.17863,4.176362
2014-03-03,4.185805,4.1586637,4.176076,4.1776714,4.1832128,4.181251,4.1783843
2014-03-04,4.174139,4.174941,4.1735744,4.176764,4.173665,4.1749086,4.1809044
2014-03-05,4.1728487,4.180874,4.1739,4.179229,4.179217,4.184445,4.183569
2014-03-06,4.1749835,4.1803856,4.177859,4.1816816,4.177635,4.178777,4.1845527
2014-03-07,4.177929,4.1760187,4.1809635,4.180323,4.1874623,4.1562943,4.1786594
2014-03-09,4.177463,4.1814604,4.180352,4.184618,4.1771445,4.1989574,4.187147
2014-03-10,4.1794186,4.1753054,4.1795764,4.1962075,4.1855583,4.1852503,4.1712546
2014-03-11,4.1754255,4.1783786,4.1878724,4.1780157,4.1790185,4.175655,4.1685443
2014-03-12,4.1744633,4.184263,4.1872096,4.1879,4.1803393,4.1876826,4.1902595
2014-03-13,4.1885867,4.1781397,4.177749,4.1759305,4.1776567,4.171086,4.1720667
2014-03-14,4.1800838,4.188803,4.1725097,4.1744375,4.174857,4.187636,4.1842575
2014-03-16,4.184807,4.1716814,4.177597,4.1748605,4.1689086,4.171102,4.1676598
2014-03-17,4.178368,4.175719,4.179902,4.1816463,4.180662,4.187616,4.187904
2014-03-18,4.1889987,4.1880507,4.185742,4.1877527,4.177218,4.1794806,4.181788
2014-03-19,4.1713285,4.1924562,4.1915135,4.171664,4.1745434,4.181771,4.182603
2014-03-20,4.189666,4.180725,4.1701193,4.1888533,4.181915,4.1746492,4.1831594
2014-03-21,4.181006,4.173603,4.179087,4.183953,4.1849875,4.191137,4.176962
2014-03-23,4.1869183,4.187287,4.1792407,4.182913,4.188252,4.195029,4.1934
2014-03-24,4.181099,4.1805005,4.1789017,4.1844845,4.178203,4.1852555,4.169032
2014-03-25,4.181946,4.1800065,4.1862063,4.1846085,4.1962504,4.1752505,4.188725
2014-03-26,4.1854086,4.1889277,4.1856403,4.1858997,4.171045,4.1910634,4.1849732
2014-03-27,4.1893086,4.176167,4.1824346,4.1826496,4.2008286,4.179933,4.1799355
2014-03-28,4.1805153,4.18623,4.1855583,4.1844954,4.1924963,4.1976995,4.197644
2014-03-30,4.1822624,4.1866775,4.1902914,4.1824703,4.1858416,4.1930494,4.195933
2014-03-31,4.194481,4.186186,4.1844654,4.1759806,4.189877,4.1933312,4.1545253
2014-04-01,4.1822457,4.1867056,4.1865616,4.2196264,4.1616735,4.181141,4.1822033
2014-04-02,4.181234,4.1861787,4.1806264,4.1681895,4.1907177,4.183144,4.1806874
2014-04-03,4.1928334,4.1867313,4.1883245,4.198701,4.1969905,4.1795807,4.1891165
2014-04-04,4.1776423,4.1861687,4.1886044,4.1751313,4.1906986,4.188475,4.1792874
2014-04-06,4.195237,4.186752,4.1801195,4.1883626,4.1850286,4.1884193,4.1846957
2014-04-07,4.180548,4.186149,4.18447,4.2098765,4.1789055,4.1850986,4.1825995
2014-04-08,4.192886,4.186764,4.185071,4.18023,4.190192,4.1934237,4.1879473
2014-04-09,4.1827006,4.186122,4.1933613,4.1885443,4.1924205,4.174787,4.182486
2014-04-10,4.1842766,4.1923037,4.164639,4.187565,4.1804457,4.1956277,4.1867466
2014-04-11,4.188139,4.2218313,4.2081833,4.191554,4.1926055,4.1906004,4.1991153
2014-04-13,4.1817083,4.1962185,4.1809044,4.186402,4.185659,4.186781,4.181133
2014-04-14,4.237068,4.1821847,4.1878996,4.178942,4.1819468,4.1888814,4.1965213
2014-04-15,4.193057,4.191469,4.184973,4.1852865,4.171832,4.1842194,4.172865
2014-04-16,4.18971,4.1914797,4.1859703,4.185126,4.202061,4.171236,4.176384
2014-04-17,4.1907988,4.1860003,4.183688,4.1882167,4.191229,4.173155,4.173945
2014-04-20,4.1874437,4.1809545,4.1895657,4.1674,4.186752,4.167686,4.199212
2014-04-21,4.18291,4.1918473,4.1891594,4.188116,4.186921,4.1948557,4.1835475
2014-04-22,4.175418,4.207662,4.1603255,4.1844907,4.186818,4.179154,4.1867986
2014-04-23,4.1896715,4.196302,4.2006316,4.1893244,4.1848316,4.1769433,4.2007
2014-04-24,4.1874647,4.1691003,4.169618,4.157752,4.179838,4.1719103,4.192424
2014-04-25,4.190867,4.180381,4.1784663,4.1759353,4.1824627,4.1796165,4.182774
2014-04-27,4.180662,4.190988,4.1746645,4.177548,4.1909685,4.1784086,4.160412
2014-04-28,4.1820655,4.199714,4.1853147,4.1899796,4.191143,4.1828175,4.192661
2014-04-29,4.178783,4.188408,4.18721,4.197719,4.200869,4.1766872,4.1897826
2014-04-30,4.188059,4.181772,4.183817,4.190429,4.212497,4.1920443,4.1861424
2014-05-01,4.19357,4.1869593,4.1865373,4.1870475,4.1905203,4.186134,4.1815777
2014-05-02,4.1863003,4.1680093,4.1903157,4.183795,4.1815767,4.1796036,4.18464
2014-05-04,4.175593,4.186168,4.175878,4.186453,4.1892653,4.1852336,4.1884665
2014-05-05,4.185021,4.1782875,4.188163,4.182907,4.180014,4.2059965,4.176605
2014-05-06,4.182119,4.1961946,4.1798635,4.1750355,4.175605,4.1948447,4.18306
2014-05-07,4.1840787,4.186925,4.196688,4.178211,4.1854134,4.184415,4.1786857
2014-05-08,4.1885533,4.185831,4.17881,4.177477,4.1868415,4.1866856,4.1845956
2014-05-09,4.182774,4.200138,4.1879077,4.1852393,4.181988,4.1828103,4.191786
2014-05-11,4.1847005,4.2180023,4.190054,4.1866617,4.192806,4.1894155,4.1827254
2014-05-12,4.1852703,4.187079,4.1922555,4.1880703,4.1831083,4.1916203,4.195526
2014-05-13,4.1931224,4.185175,4.187711,4.188358,4.191258,4.1887197,4.1947656
2014-05-14,4.186976,4.1783476,4.188213,4.1894064,4.181758,4.177642,4.205296
2014-05-15,4.188018,4.1936207,4.187744,4.191557,4.1515803,4.1636996,4.172814
2014-05-16,4.172753,4.17676,4.1889305,4.1866474,4.1840916,4.1974783,4.2056937
2014-05-18,4.1778035,4.182162,4.1632032,4.203513,4.2063007,4.191938,4.1864142
2014-05-19,4.18915,4.19837,4.2165275,4.1991563,4.1768937,4.1900125,4.1803718
2014-05-20,4.199362,4.178648,4.173322,4.1934714,4.1898403,4.20086,4.1789904
2014-05-21,4.17073,4.170418,4.186591,4.2303576,4.1988873,4.177994,4.193214
2014-05-22,4.2152104,4.196015,4.1839557,4.2115407,4.178607,4.1969995,4.2188325
2014-05-23,4.1930017,4.1906805,4.18841,4.183192,4.1884937,4.1717696,4.187423
2014-05-25,4.196349,4.188464,4.196709,4.191905,4.1972713,4.191095,4.191794
2014-05-26,4.1921105,4.184897,4.1772995,4.2146134,4.162485,4.178313,4.184656
2014-05-27,4.1724653,4.1738563,4.1856804,4.1994476,4.1790185,4.1965737,4.1833444
2014-05-28,4.206287,4.1877728,4.192942,4.190886,4.190515,4.1962633,4.1886115
2014-05-29,4.188007,4.1861954,4.172949,4.1873803,4.1870837,4.1784725,4.179267
2014-05-30,4.1916723,4.192472,4.1865478,4.1867094,4.1852927,4.1877656,4.1910014
2014-06-02,4.184264,4.1808457,4.1847086,4.180431,4.1854424,4.1856074,4.1848974
2014-06-03,4.1853023,4.184257,4.18627,4.187957,4.1871257,4.1890535,4.1827383
2014-06-04,4.1819277,4.1905317,4.186973,4.1866603,4.1826315,4.183388,4.182848
2014-06-05,4.1888266,4.1815405,4.1853447,4.183894,4.1913505,4.1854486,4.1798687
2014-06-06,4.181456,4.182605,4.183615,4.1847506,4.1893234,4.1850953,4.1791964
2014-06-08,4.159008,4.1801043,4.1821427,4.1888204,4.180522,4.181849,4.170198
2014-06-09,4.185583,4.1870103,4.1854033,4.176349,4.177363,4.1783957,4.168272
2014-06-10,4.182101,4.1824083,4.1839576,4.177605,4.169377,4.170522,4.161092
2014-06-11,4.1826262,4.1719513,4.1772466,4.1780267,4.171695,4.1611934,4.1553216
2014-06-12,4.179834,4.172269,4.1775045,4.168048,4.1641707,4.161945,4.1556034
2014-06-13,4.179957,4.175745,4.1730022,4.1625295,4.1588345,4.156954,4.155822
2014-06-15,4.168289,4.1634965,4.1637125,4.160934,4.1617346,4.153906,4.15535
2014-06-16,4.1731677,4.1587534,4.160293,4.1604533,4.1568193,4.149606,4.1517873
2014-06-17,4.162262,4.1575446,4.1576095,4.158682,4.1531515,4.16005,4.155857
2014-06-18,4.161706,4.1553655,4.1569676,4.1541395,4.150711,4.1475406,4.1554866
2014-06-19,4.1543264,4.160235,4.1549926,4.154458,4.1551423,4.1399264,4.1499043
2014-06-20,4.159368,4.1734343,4.1547832,4.1547375,4.155416,4.145855,4.1432357
2014-06-22,4.150666,4.1518235,4.1565843,4.1556277,4.1453633,4.1447735,4.1606536
2014-06-23,4.152055,4.15787,4.154716,4.161791,4.148747,4.142639,4.15364
2014-06-24,4.151873,4.168535,4.153114,4.148752,4.144825,4.1480503,4.15461
2014-06-25,4.1591196,4.158506,4.1471424,4.1600885,4.1508718,4.149309,4.1624317
2014-06-26,4.1459394,4.1480083,4.1426015,4.16607,4.1446214,4.147296,4.1435695
2014-06-27,4.1469836,4.1502004,4.1436415,4.1481476,4.1510773,4.144807,4.162818
2014-06-29,4.144839,4.150856,4.151572,4.1697993,4.1444087,4.1742578,4.143907
2014-06-30,4.1423264,4.145107,4.145578,4.1538844,4.17542,4.1407557,4.151857
2014-07-01,4.147979,4.1489635,4.1348853,4.145105,4.1152077,4.1510787,4.1518126
2014-07-02,4.1492944,4.154009,4.1597886,4.140079,4.1447306,4.149853,4.125558
2014-07-03,4.1149096,4.123293,4.1286674,4.16767,4.1390576,4.135669,4.145778
2014-07-04,4.157435,4.1402545,4.1586514,4.1382723,4.139358,4.1505895,4.134444
2014-07-06,4.0815,4.1503673,4.1421967,4.160059,4.127548,4.144588,4.131293
2014-07-07,4.1721287,4.1372447,4.135167,4.1143756,4.148154,4.143975,4.1394315
2014-07-08,4.158003,4.1571593,4.137388,4.164114,4.1360564,4.1292877,4.132055
2014-07-09,4.127163,4.1451077,4.137799,4.130292,4.145561,4.1413627,4.1430583
2014-07-10,4.1231675,4.146934,4.1524963,4.149282,4.145466,4.159064,4.145358
2014-07-11,4.1553464,4.1268926,4.1398163,4.1546636,4.145487,4.1427455,4.141889
2014-07-13,4.1279345,4.1552434,4.1159134,4.1248074,4.145506,4.1237135,4.127609
2014-07-14,4.1505947,4.1211143,4.122986,4.151502,4.139443,4.147539,4.174977
2014-07-15,4.131704,4.1414323,4.152449,4.1266522,4.1536236,4.1525335,4.1391544
2014-07-16,4.152983,4.1442027,4.1262145,4.152059,4.1456313,4.1362333,4.1233597
2014-07-17,4.1253333,4.137644,4.1536717,4.1227064,4.138357,4.139886,4.1390696
2014-07-18,4.1434007,4.1253414,4.1282277,4.1532063,4.1462965,4.1528974,4.139898
2014-07-20,4.1416597,4.1370797,4.158369,4.14581,4.156409,4.155317,4.1661425
2014-07-21,4.1471505,4.1137304,4.1341696,4.141039,4.12724,4.1643496,4.1301875
2014-07-22,4.1413684,4.1455636,4.1250606,4.143048,4.149677,4.1354733,4.1604233
2014-07-23,4.1427665,4.143688,4.135563,4.1518826,4.162109,4.1768923,4.1309476
2014-07-24,4.1444263,4.153282,4.1525044,4.110072,4.1305118,4.1730256,4.1581774
2014-07-25,4.1431575,4.166325,4.134586,4.125129,4.1622977,4.1110363,4.143702
2014-07-27,4.1434927,4.1025066,4.1506214,4.1861434,4.1323457,4.176942,4.148336
2014-07-28,4.1471763,4.176297,4.137378,4.121056,4.1606727,4.159137,4.145014
2014-07-29,4.127579,4.164982,4.144219,4.1296854,4.133516,4.1447024,4.147949
2014-07-30,4.1651692,4.107728,4.1461015,4.1859884,4.1487384,4.14468,4.1511416
2014-07-31,4.1297073,4.1646013,4.146368,4.1320233,4.1387973,4.141616,4.14801
2014-08-01,4.1661506,4.1583276,4.1509776,4.1477423,4.1495833,4.1514134,4.149151
2014-08-03,4.14329,4.143768,4.140348,4.143982,4.1494617,4.1495886,4.1424136
2014-08-04,4.146256,4.1498194,4.1381774,4.1471977,4.1521206,4.143976,4.1485543
2014-08-05,4.1481576,4.1461697,4.1401443,4.140735,4.149584,4.1517,4.143456
2014-08-06,4.1509957,4.1484365,4.1379323,4.1443076,4.1474543,4.1479053,4.1485333
2014-08-07,4.1478567,4.14965,4.1543293,4.1485567,4.1451383,4.152357,4.1565022
2014-08-08,4.1475635,4.1452746,4.149492,4.1486864,4.1581583,4.151223,4.1475434
2014-08-10,4.1458535,4.1504827,4.1470523,4.1479244,4.1600957,4.155485,4.1450644
2014-08-11,4.146299,4.1445775,4.150955,4.1448317,4.139752,4.1452646,4.1476665
2014-08-12,4.1462903,4.1475816,4.1404867,4.1598825,4.1535835,4.151249,4.1451497
2014-08-13,4.1462812,4.1435547,4.1469316,4.157645,4.1465645,4.1531544,4.1488576
2014-08-14,4.146273,4.1500382,4.150188,4.149118,4.150469,4.1478148,4.1516943
2014-08-15,4.1462665,4.137117,4.148633,4.150434,4.1491494,4.1480575,4.1535964
2014-08-17,4.1462555,4.1442914,4.151212,4.1479754,4.151638,4.1540203,4.169342
2014-08-18,4.1404552,4.147759,4.148101,4.1515703,4.1603465,4.168903,4.178048
2014-08-19,4.180427,4.148597,4.1484413,4.15331,4.171499,4.172674,4.1769853
2014-08-20,4.1490936,4.152481,4.1585317,4.1716285,4.1730456,4.178713,4.1795683
2014-08-21,4.1564107,4.154645,4.170934,4.1766396,4.1788635,4.178922,4.178261
2014-08-22,4.153981,4.170336,4.175238,4.1773744,4.1816025,4.1803493,4.1750336
2014-08-24,4.171685,4.173065,4.1784763,4.1825414,4.1805167,4.1793504,4.188752
2014-08-25,4.176364,4.175853,4.1798368,4.1808805,4.161512,4.18059,4.180915
2014-08-26,4.176441,4.178585,4.1799736,4.191846,4.187312,4.1775875,4.1903753
2014-08-27,4.1833396,4.187454,4.196452,4.185747,4.186262,4.1834955,4.1861515
2014-08-28,4.177661,4.1782107,4.1706295,4.1801453,4.17991,4.183129,4.183936
2014-08-29,4.1624966,4.177102,4.180245,4.1914377,4.1796446,4.175369,4.1900725
2014-08-31,4.1886816,4.1859775,4.1932445,4.176573,4.1982446,4.186682,4.1979895
2014-09-01,4.1764865,4.1938887,4.190143,4.189058,4.1721673,4.201874,4.1993365
2014-09-02,4.179337,4.188288,4.188851,4.193798,4.20322,4.1968126,4.1799474
2014-09-03,4.181405,4.193159,4.1788335,4.179975,4.187625,4.1847987,4.1902294
2014-09-04,4.181916,4.179735,4.152315,4.196307,4.187101,4.1934576,4.1865287
2014-09-05,4.1741285,4.186985,4.182671,4.179579,4.180905,4.1925054,4.2054687
2014-09-07,4.158352,4.2018933,4.18294,4.188483,4.195968,4.1996093,4.193478
2014-09-08,4.1943984,4.190519,4.176062,4.194133,4.178279,4.2010055,4.182505
2014-09-09,4.1955843,4.1820693,4.197459,4.189178,4.182389,4.188994,4.1998467
2014-09-10,4.1885676,4.194309,4.1819515,4.1950235,4.1907206,4.1945205,4.1911416
2014-09-11,4.169083,4.2069926,4.203264,4.1925964,4.193728,4.194674,4.191367
2014-09-12,4.2030745,4.1953354,4.1772776,4.1855397,4.198353,4.1972904,4.185542
2014-09-14,4.2034435,4.1846943,4.1962843,4.196279,4.2008896,4.2152185,4.2195015
2014-09-15,4.198571,4.1968846,4.19531,4.1851106,4.1900544,4.176139,4.1751227
2014-09-16,4.190522,4.1970024,4.194818,4.1898665,4.1773252,4.2131567,4.2011056
2014-09-17,4.1932225,4.192887,4.197026,4.2208357,4.2030754,4.194319,4.1949024
2014-09-18,4.1945972,4.175527,4.191083,4.2185836,4.194892,4.1901727,4.1928444
2014-09-19,4.180436,4.2106485,4.190424,4.183401,4.1918783,4.1943088,4.1930413
2014-09-21,4.1726856,4.177082,4.185891,4.1876316,4.1932483,4.195995,4.183306
2014-09-22,4.2167487,4.2107525,4.1941385,4.1843925,4.190434,4.198682,4.184801
2014-09-23,4.1776633,4.1912155,4.198221,4.180602,4.19775,4.193998,4.176473
2014-09-24,4.207723,4.1866283,4.1909347,4.1956654,4.18141,4.1939216,4.184658
2014-09-25,4.19733,4.18947,4.186856,4.184008,4.187571,4.183561,4.195855
2014-09-26,4.1841016,4.1835394,4.199291,4.1922812,4.19543,4.191696,4.1810555
2014-09-28,4.1835294,4.185412,4.188345,4.177668,4.196751,4.1872334,4.197721
2014-09-29,4.1947584,4.1921387,4.2046747,4.1927857,4.1780825,4.1895614,4.178816
2014-09-30,4.1955953,4.1890626,4.1940536,4.1906896,4.1939397,4.1832523,4.177538
2014-10-01,4.189963,4.1991386,4.1808715,4.1866937,4.182312,4.175173,4.1833134
2014-10-02,4.190695,4.19636,4.1883216,4.1835914,4.1839585,4.1769743,4.1884837
2014-10-03,4.1991053,4.1776223,4.1913986,4.1948676,4.184162,4.1898656,4.1953154
2014-10-05,4.1962767,4.196198,4.192848,4.184787,4.1791883,4.195935,4.182291
2014-10-06,4.1881213,4.179214,4.1817966,4.190643,4.171014,4.182556,4.1875353
2014-10-07,4.1957183,4.187321,4.1877413,4.184501,4.1899366,4.192472,4.178911
2014-10-08,4.1923876,4.1866813,4.177235,4.214658,4.1842947,4.1698484,4.1930366
2014-10-09,4.1876755,4.1851244,4.1919928,4.2309356,4.1744933,4.1926556,4.1740513
2014-10-10,4.1962013,4.1829147,4.17938,4.1892123,4.1989536,4.1746464,4.1986146
2014-10-12,4.1786256,4.194804,4.1847916,4.1858325,4.18975,4.191306,4.181138
2014-10-13,4.1918783,4.1715536,4.1962256,4.1727333,4.180733,4.1846623,4.193316
2014-10-14,4.188962,4.2098875,4.182308,4.187319,4.1855636,4.185149,4.185484
2014-10-15,4.189637,4.16861,4.179087,4.184716,4.184655,4.1911793,4.1871066
2014-10-16,4.191689,4.1851087,4.1906095,4.1878624,4.1836023,4.1895685,4.1957154
2014-10-17,4.1954207,4.183875,4.172964,4.183787,4.1819577,4.195256,4.176098
2014-10-19,4.1729193,4.184654,4.177547,4.186007,4.194553,4.2465353,4.1881323
2014-10-20,4.1789308,4.188698,4.1852565,4.183592,4.184205,4.2045736,4.1974263
2014-10-21,4.189228,4.193228,4.1757007,4.1882052,4.186753,4.1743145,4.1878996
2014-10-22,4.1870146,4.190152,4.18765,4.1815324,4.2027297,4.178995,4.1943994
2014-10-23,4.196454,4.184231,4.1865735,4.196326,4.195512,4.2014995,4.1854887
2014-10-24,4.1889143,4.1932592,4.1981297,4.192287,4.19326,4.2050095,4.2050858
2014-10-26,4.1882534,4.170672,4.191502,4.1973095,4.20418,4.205802,4.1803493
2014-10-27,4.192651,4.195394,4.1913857,4.1928782,4.188713,4.1848783,4.194441
2014-10-28,4.179407,4.1913714,4.2023478,4.1932273,4.1851854,4.1883554,4.1958084
2014-10-29,4.2062507,4.196609,4.198427,4.191762,4.1849117,4.187491,4.1878414
2014-10-30,4.1929097,4.1924667,4.1841993,4.187664,4.186017,4.192162,4.20243
2014-10-31,4.186093,4.1839204,4.187417,4.1889286,4.190387,4.203829,4.2068443
2014-11-02,4.1850553,4.210211,4.188261,4.191512,4.197956,4.212,4.2108274
2014-11-03,4.184879,4.186098,4.1922016,4.2037244,4.2089376,4.213003,4.2130775
2014-11-04,4.185777,4.1900787,4.2025294,4.2004604,4.209707,4.2164345,4.2241845
2014-11-05,4.1905923,4.2005,4.211294,4.2117505,4.2173657,4.21609,4.2032614
2014-11-06,4.199543,4.206665,4.2165923,4.21377,4.213268,4.1988354,4.199227
2014-11-07,4.211327,4.20909,4.2112875,4.2197165,4.2638593,4.1779447,4.205945
2014-11-09,4.2133446,4.201438,4.2192235,4.2158427,4.2215714,4.235943,4.236861
2014-11-10,4.2138,4.1733885,4.2108994,4.211257,4.2067866,4.2232203,4.178869
2014-11-11,4.2150965,4.214157,4.173209,4.2182393,4.220923,4.199345,4.2301874
2014-11-12,4.215837,4.23237,4.2088623,4.176403,4.20226,4.235381,4.208872
2014-11-13,4.2285085,4.205557,4.2145624,4.1745486,4.197012,4.2100406,4.2434278
2014-11-14,4.2207594,4.213257,4.1978436,4.218281,4.170639,4.2491584,4.1928496
2014-11-16,4.2167377,4.2165866,4.2112484,4.2463017,4.1929274,4.1775937,4.2046776
2014-11-17,4.222632,4.249104,4.2216077,4.221059,4.2138557,4.2531347,4.2542667
2014-11-18,4.2168403,4.1924186,4.1966114,4.2396636,4.2150717,4.2421193,4.241184
2014-11-19,4.243395,4.173169,4.230512,4.2417946,4.2136197,4.1968207,4.2180767
2014-11-20,4.158842,4.2095923,4.21855,4.218629,4.1629963,4.228989,4.2237463
2014-11-21,4.2042265,4.2333517,4.186144,4.215838,4.2268414,4.193617,4.209576
2014-11-23,4.2415514,4.2076406,4.1802,4.2214484,4.2216353,4.1804466,4.1445055
2014-11-24,4.21714,4.2091284,4.2307334,4.2265005,4.2136993,4.231184,4.2275624
2014-11-25,4.1978965,4.235781,4.2197,4.2405186,4.2205687,4.218072,4.221775
2014-11-26,4.217637,4.2507253,4.188131,4.20824,4.2346816,4.213781,4.216683
2014-11-27,4.2183475,4.2429094,4.243908,4.185321,4.2288647,4.22705,4.216998
2014-11-28,4.217808,4.2003384,4.2071524,4.2199283,4.2148066,4.2241297,4.2129526
2014-11-30,4.2345033,4.2377024,4.232229,4.2120085,4.2224317,4.2231255,4.216939
2014-12-01,4.226964,4.2150354,4.2175493,4.2133985,4.2205667,4.2056513,4.215539
2014-12-02,4.2130194,4.212217,4.2155337,4.219936,4.216971,4.220059,4.2155843
2014-12-03,4.21242,4.216494,4.2147393,4.2282434,4.1991973,4.2171173,4.2140727
2014-12-04,4.217939,4.219987,4.227769,4.2108765,4.2172337,4.2161326,4.2150097
2014-12-05,4.224742,4.2098427,4.2193832,4.2215066,4.2114844,4.2133746,4.212843
2014-12-07,4.220603,4.224551,4.2141247,4.2100344,4.2119384,4.2145157,4.213814
2014-12-08,4.2110248,4.2156706,4.2170157,4.2125525,4.2156196,4.2109694,4.20124
2014-12-09,4.21702,4.2148786,4.2142158,4.2152405,4.2110014,4.20257,4.198201
