,NZDJPY,NZDJPY,NZDJPY,NZDJPY,NZDJPY,NZDJPY,NZDJPY
2013-03-04,77.762375,77.742226,77.764915,77.765236,77.837364,77.83103,77.94924
2013-03-05,77.720055,77.74216,77.71116,77.71843,77.85784,77.943565,78.02408
2013-03-06,77.756256,77.74207,77.75664,77.854836,77.97289,77.96288,78.1052
2013-03-07,77.74821,77.76509,77.84356,77.99496,77.94775,78.07533,78.11387
2013-03-08,77.798035,77.85706,77.95818,78.032295,78.13863,78.13708,78.23356
2013-03-10,77.841,77.985,78.00102,78.10972,78.06608,78.117836,78.27311
2013-03-11,77.99541,78.03255,78.01187,78.07808,78.24229,78.19983,78.34765
2013-03-12,78.04498,78.04984,78.12569,78.203186,78.25018,78.30144,78.35895
2013-03-13,78.11715,78.06775,78.268875,78.25749,78.33132,78.31726,78.304
2013-03-14,78.06287,78.1998,78.29927,78.3431,78.35942,78.3009,78.27374
2013-03-15,78.197876,78.317085,78.32453,78.35285,78.32363,78.37963,78.49756
2013-03-17,78.24253,78.30836,78.29668,78.317055,78.44542,78.41786,78.47997
2013-03-18,78.2929,78.32977,78.306274,78.36085,78.39788,78.32624,78.56773
2013-03-19,78.32665,78.31785,78.452225,78.34786,78.445,78.41473,78.52274
2013-03-20,78.33274,78.45121,78.39181,78.400795,78.41404,78.50305,78.69111
2013-03-21,78.3099,78.4173,78.42862,78.427216,78.51568,78.670364,78.7421
2013-03-22,78.44269,78.45172,78.51044,78.51681,78.74495,78.71303,78.79745
2013-03-24,78.40962,78.52295,78.51758,78.70366,78.74555,78.75546,78.81102
2013-03-25,78.496925,78.52928,78.68061,78.71105,78.69824,78.78082,78.78464
2013-03-26,78.54534,78.67481,78.71408,78.70374,78.777985,78.75317,78.62654
2013-03-27,78.67375,78.724434,78.79614,78.71544,78.73074,78.72081,78.70585
2013-03-28,78.71493,78.70001,78.7981,78.76571,78.720566,78.663445,78.4753
2013-03-31,78.69021,78.772415,78.73657,78.75195,78.69672,78.486176,78.61751
2013-04-01,78.7687,78.75465,78.755806,78.68929,78.49795,78.48417,78.7184
2013-04-02,78.777374,78.724945,78.65076,78.489525,78.48285,78.68653,78.73566
2013-04-03,78.74444,78.70087,78.47224,78.52062,78.4967,78.73675,78.763176
2013-04-04,78.70615,78.54493,78.48557,78.7085,78.67869,78.732895,78.76323
2013-04-05,78.452095,78.52927,78.68686,78.69327,78.772606,78.74918,78.78483
2013-04-07,78.48028,78.67565,78.70169,78.69671,78.78042,78.79649,78.83625
2013-04-08,78.68908,78.76149,78.74204,78.766914,78.81868,78.79651,78.85356
2013-04-09,78.69015,78.800644,78.74749,78.779884,78.85376,78.84193,78.84712
2013-04-10,78.78513,78.74321,78.82267,78.82553,78.86196,78.925934,78.862755
2013-04-11,78.74426,78.82759,78.79626,78.83837,78.8764,78.86512,78.96008
2013-04-12,78.810455,78.8525,78.84817,78.88233,78.910576,78.902855,78.95265
2013-04-14,78.81794,78.84638,78.86318,78.94938,78.92738,78.92336,78.97993
2013-04-15,78.83179,78.89462,78.90915,78.88876,78.91455,78.96439,79.01907
2013-04-16,78.85203,78.8555,78.91837,78.89148,78.95739,79.0517,79.06709
2013-04-17,78.844246,78.88111,78.92632,78.96998,79.00533,79.09241,79.09971
2013-04-18,78.92392,78.93816,79.00775,79.01194,79.06598,79.14966,79.20741
2013-04-19,78.95442,78.97394,78.99183,79.07141,79.09391,79.171104,79.19108
2013-04-21,78.943634,78.99743,79.08266,79.15395,79.21852,79.18256,80.476585
2013-04-22,78.97474,79.0684,79.1129,79.19947,79.22893,80.45522,81.33905
2013-04-23,79.07555,79.08733,79.20715,79.25052,80.45434,81.34304,82.480965
2013-04-24,79.11977,79.2086,79.19263,80.480095,81.3353,82.488754,82.800446
2013-04-25,79.211426,79.20607,80.43487,81.3561,82.521484,82.73214,82.83785
2013-04-26,79.20642,80.41895,81.34892,82.511116,82.81829,82.76268,82.826164
2013-04-28,80.463264,81.34828,82.490135,82.738266,82.85823,82.838264,82.92606
2013-04-29,81.35292,82.53426,82.801315,82.776306,82.84859,82.92099,82.95717
2013-04-30,82.49172,82.78876,82.803764,82.80226,82.91754,82.92893,82.972626
2013-05-01,82.79604,82.82465,82.83274,82.93365,82.95165,82.94717,83.10202
2013-05-02,82.80823,82.81102,82.917946,82.92557,82.98245,83.071266,83.323135
2013-05-03,82.83677,82.909485,82.92417,82.9977,83.03978,83.316895,83.33628
2013-05-05,82.89779,82.96169,83.05792,83.039665,83.30291,83.3184,83.50443
2013-05-06,82.95801,82.974106,83.12953,83.33002,83.3361,83.55347,83.615814
2013-05-07,82.98505,83.07597,83.33449,83.32568,83.50432,83.66458,83.67282
2013-05-08,83.084274,83.31774,83.32861,83.50273,83.64801,83.65553,83.68032
2013-05-09,83.30401,83.36299,83.50183,83.61612,83.64699,83.63422,83.704735
2013-05-10,83.33881,83.519165,83.66752,83.66976,83.753204,83.67971,83.69736
2013-05-12,83.494026,83.65034,83.64983,83.6437,83.693924,83.68853,83.74515
2013-05-13,83.610535,83.689285,83.647446,83.69856,83.69657,83.69727,83.73942
2013-05-14,83.64085,83.67561,83.68365,83.74812,83.741936,83.68213,83.73092
2013-05-15,83.67518,83.68158,83.706276,83.710945,83.687645,83.71118,83.67802
2013-05-16,83.70159,83.66393,83.65627,83.683266,83.713715,83.75044,83.77143
2013-05-17,83.74125,83.7425,83.77422,83.74899,83.74553,83.734604,83.73778
2013-05-19,83.67185,83.71175,83.69426,83.711975,83.69249,83.67941,83.66548
2013-05-20,83.75784,83.68968,83.684906,83.75392,83.81118,83.69349,83.69112
2013-05-21,83.65562,83.7168,83.72051,83.671585,83.629654,83.668564,83.66552
2013-05-22,83.65707,83.732635,83.639336,83.683174,83.664154,83.65214,83.54429
2013-05-23,83.80623,83.66889,83.64952,83.69756,83.642136,83.53861,83.55055
2013-05-24,83.726135,83.68482,83.67445,83.655205,83.56332,83.57308,83.57635
2013-05-26,83.71254,83.68096,83.63544,83.542915,83.55343,83.589294,83.55417
2013-05-27,83.67957,83.632835,83.526695,83.57066,83.56367,83.55915,83.5592
2013-05-28,83.65866,83.58632,83.57975,83.55705,83.55309,83.58132,83.56064
2013-05-29,83.56255,83.52768,83.54565,83.54363,83.56402,83.52587,83.50859
2013-05-30,83.54061,83.55394,83.55557,83.57949,83.51891,83.4852,83.402885
2013-05-31,83.546135,83.591545,83.546234,83.53026,83.49192,83.39589,83.39708
2013-06-02,83.55742,83.56921,83.523796,83.4752,83.39589,83.421814,83.228035
2013-06-03,83.540596,83.51764,83.5084,83.45513,83.40316,83.18948,83.15361
2013-06-04,83.526764,83.5146,83.46411,83.40785,83.2081,83.143684,83.06177
2013-06-05,83.529396,83.38339,83.418144,83.24545,83.12196,83.06287,83.02156
2013-06-06,83.41477,83.42765,83.19314,83.152435,83.07663,83.039345,83.00174
2013-06-07,83.40194,83.191765,83.13572,83.07584,83.05211,82.98642,82.92724
2013-06-09,83.212906,83.13889,83.09406,83.05585,82.97147,82.94628,82.5997
2013-06-10,83.13551,83.07546,83.05446,82.994934,82.97705,82.60071,82.481606
2013-06-11,83.105736,83.07302,82.94244,82.92445,82.60543,82.50641,82.07231
2013-06-12,83.036125,82.96921,82.94448,82.63729,82.46674,82.11335,81.94958
2013-06-13,82.9559,82.94546,82.62633,82.43591,82.112564,81.96648,81.75084
2013-06-14,82.930504,82.577,82.42129,82.10614,81.964516,81.808815,81.71534
2013-06-16,82.62547,82.4821,82.12481,81.93639,81.75258,81.74112,81.64163
2013-06-17,82.45434,82.11586,81.98103,81.74679,81.72905,81.63189,80.54234
2013-06-18,82.12562,81.93914,81.75503,81.73891,81.6126,80.54416,80.252625
2013-06-19,81.96575,81.775665,81.73491,81.62128,80.58658,80.32373,80.22229
2013-06-20,81.75199,81.68304,81.60522,80.52072,80.28104,80.26139,80.046745
2013-06-21,81.699554,81.615005,80.54226,80.29011,80.219,80.07136,79.21193
2013-06-23,81.57969,80.56226,80.25115,80.220985,80.08315,79.20702,78.143105
2013-06-24,80.557495,80.31556,80.222534,80.03119,79.209335,78.17912,77.745995
2013-06-25,80.27846,80.20001,80.049,79.217354,78.21792,77.75311,76.97573
2013-06-26,80.22804,80.08404,79.22177,78.15959,77.81523,77.00037,76.9827
2013-06-27,80.09548,79.22224,78.20192,77.79559,76.915245,76.99476,76.995316
2013-06-28,79.21586,78.19947,77.76315,76.97747,76.97226,76.94729,76.97137
2013-06-30,78.198746,77.77838,76.907745,76.941795,76.95545,76.94722,76.93747
2013-07-01,77.7839,76.94685,77.01355,76.97074,76.96381,76.99578,76.947556
2013-07-02,76.96743,76.95085,76.90878,77.001434,76.94203,76.92163,76.96727
2013-07-03,76.937485,76.98842,76.99454,76.9535,76.9998,77.015816,76.938614
2013-07-04,76.98587,76.94614,76.99685,76.97819,76.97265,76.95169,76.94708
2013-07-05,76.98738,76.95022,76.95588,76.96411,76.95434,76.94952,76.96365
2013-07-07,76.9531,76.98956,76.96428,77.00042,76.96341,77.04587,76.97791
2013-07-08,76.9606,76.94537,76.94271,76.94349,76.93995,76.96136,76.98541
2013-07-09,76.96681,76.94963,77.00005,76.97299,77.002106,76.98973,76.99966
2013-07-10,76.93493,76.990585,76.973114,76.96143,76.97294,76.9787,76.97239
2013-07-11,76.98759,76.94464,76.95494,76.955986,76.9534,76.97347,76.9343
2013-07-12,76.98914,76.94916,76.96397,76.93762,76.96317,76.9262,76.94572
2013-07-14,76.9521,76.991554,76.94069,76.97116,76.93831,76.991455,76.95504
2013-07-15,76.9602,76.944084,77.00249,77.00629,77.00417,76.967155,76.991905
2013-07-16,76.9669,76.94872,76.973465,76.95153,76.9733,76.95161,77.418816
2013-07-17,76.93288,76.99239,76.95401,76.97953,76.95268,77.39244,77.491425
2013-07-18,76.989044,76.94355,76.96369,76.96365,77.443954,77.50337,77.53679
2013-07-19,76.990616,76.94836,76.93898,77.367386,77.5182,77.54851,77.592384
2013-07-21,76.951385,76.993065,77.4327,77.519684,77.56198,77.58618,77.61839
2013-07-22,76.95996,77.438255,77.547844,77.49048,77.5773,77.63567,77.78759
2013-07-23,77.33011,77.52091,77.52381,77.54111,77.66439,77.82493,77.90624
2013-07-24,77.529594,77.544556,77.571976,77.60478,77.76523,77.80908,77.95836
2013-07-25,77.487755,77.50629,77.65272,77.770226,77.79364,77.94133,78.08185
2013-07-26,77.5477,77.6919,77.77865,77.89222,77.81427,78.100204,78.11343
2013-07-28,77.62039,77.81147,77.84527,77.965225,78.07753,78.11582,78.120895
2013-07-29,77.82383,77.797066,77.86856,78.087036,78.097176,78.11679,78.13519
2013-07-30,77.767914,77.875565,78.09204,78.14648,78.19548,78.157135,78.121414
2013-07-31,77.80391,78.1387,78.11247,78.117485,78.10959,78.12832,78.134796
2013-08-01,78.07962,78.13302,78.0885,78.144714,78.138466,78.14402,78.12178
2013-08-02,78.0713,78.136795,78.07309,78.14479,78.12755,78.16641,78.13448
2013-08-04,78.13775,78.12316,78.119095,78.118034,78.147484,78.125015,78.12206
2013-08-05,78.12913,78.1364,78.15888,78.12142,78.10879,78.09021,78.13427
2013-08-06,78.120415,78.12351,78.09012,78.156975,78.15829,78.12791,78.12225
2013-08-07,78.14008,78.13609,78.12566,78.12972,78.1176,78.09336,78.13408
2013-08-08,78.13012,78.123726,78.136284,78.10786,78.13956,78.12816,78.15151
2013-08-09,78.119225,78.13584,78.125725,78.1176,78.1351,78.12534,78.14977
2013-08-11,78.14215,78.12391,78.13626,78.129906,78.180725,78.161934,78.21965
2013-08-12,78.12904,78.135666,78.12578,78.11214,78.20161,78.20928,78.31375
2013-08-13,78.12128,78.124016,78.09285,78.21325,78.20655,78.28109,78.37469
2013-08-14,78.14108,78.088486,78.149864,78.20464,78.29189,78.35718,78.48096
2013-08-15,78.168816,78.14998,78.19712,78.26026,78.410416,78.56398,78.39741
2013-08-16,78.20459,78.2257,78.2889,78.41387,78.5139,78.3876,78.277695
2013-08-18,78.253784,78.31261,78.411995,78.50511,78.38187,78.32143,78.22349
2013-08-19,78.27701,78.38159,78.525764,78.416214,78.323074,78.16321,78.20151
2013-08-20,78.39575,78.50635,78.38388,78.298744,78.19037,78.23145,78.201904
2013-08-21,78.51136,78.3708,78.29639,78.163666,78.18575,78.21663,78.24805
2013-08-22,78.33286,78.312195,78.20051,78.23772,78.21431,78.16936,78.22307
2013-08-23,78.271225,78.23222,78.23837,78.22162,78.195854,78.25601,78.17703
2013-08-25,78.172966,78.22043,78.188354,78.17057,78.18979,78.152405,78.090355
2013-08-26,78.189545,78.21379,78.183174,78.26398,78.13277,78.10147,78.0794
2013-08-27,78.24211,78.17959,78.21867,78.13149,78.08857,78.032455,77.611786
2013-08-28,78.14597,78.20103,78.169464,78.05263,78.04196,77.53149,77.583824
2013-08-29,78.21296,78.10458,78.12594,78.07938,77.51896,77.50226,77.52779
2013-08-30,78.13832,78.09436,78.01498,77.53828,77.50899,77.54339,77.46691
2013-09-01,78.134094,78.078865,77.544365,77.526054,77.546715,77.5223,77.482925
2013-09-02,78.07704,77.51389,77.484604,77.53236,77.46391,77.50314,77.44869
2013-09-03,77.56292,77.50841,77.49966,77.551575,77.55252,77.54145,77.50238
2013-09-04,77.5071,77.53541,77.5047,77.509674,77.54281,77.52181,77.5132
2013-09-05,77.479675,77.497314,77.52524,77.522125,77.47101,77.5037,77.53243
2013-09-06,77.513885,77.52575,77.524536,77.51402,77.548615,77.54007,77.590195
2013-09-08,77.523605,77.52081,77.48913,77.511696,77.540344,77.504234,77.55283
2013-09-09,77.51163,77.54693,77.48179,77.49711,77.50813,77.52217,77.56693
2013-09-10,77.51936,77.5081,77.55614,77.53565,77.526276,77.54041,77.52564
2013-09-11,77.523125,77.5332,77.52401,77.515976,77.502266,77.50456,77.556404
2013-09-12,77.50507,77.497604,77.51769,77.54655,77.5261,77.55988,77.66291
2013-09-13,77.53744,77.52431,77.5062,77.53555,77.52437,77.65557,78.133606
2013-09-15,77.51082,77.51969,77.49178,77.557045,77.69055,78.122475,78.5798
2013-09-16,77.51126,77.544624,77.52694,77.66956,78.147484,78.55612,78.715065
2013-09-17,77.511086,77.56496,77.697586,78.21047,78.61974,78.69425,78.77451
2013-09-18,77.572845,77.65039,78.14,78.55841,78.70793,78.81049,78.87111
2013-09-19,77.64846,78.18612,78.56064,78.68793,78.78953,78.79481,78.86914
2013-09-20,78.11916,78.540474,78.708855,78.81539,78.83762,78.82979,79.04313
2013-09-22,78.59288,78.72344,78.789185,78.799576,78.850525,79.02419,79.12373
2013-09-23,78.64994,78.73934,78.77517,78.88018,79.01706,79.15364,79.1847
2013-09-24,78.71529,78.84296,78.855034,79.01917,79.1185,79.195404,79.60784
2013-09-25,78.860306,78.90079,79.016365,79.1184,79.19764,79.63767,79.78331
2013-09-26,78.89865,79.03791,79.083435,79.18296,79.63952,79.74471,80.715256
2013-09-27,79.02628,79.11659,79.19922,79.6473,79.77875,80.6671,80.67566
2013-09-29,79.1795,79.18567,79.659546,79.803314,80.642494,80.721405,80.78775
2013-09-30,79.21784,79.62106,79.80825,80.676445,80.678215,80.81675,80.81624
2013-10-01,79.65099,79.72957,80.65555,80.64795,80.82987,80.80231,80.83229
2013-10-02,79.761154,80.679276,80.69008,80.808334,80.81167,80.79962,80.81601
2013-10-03,80.66594,80.65903,80.758644,80.86139,80.83044,80.81282,80.83265
2013-10-04,80.649055,80.79899,80.831184,80.79885,80.81129,80.828255,80.81569
2013-10-06,80.77137,80.8225,80.80118,80.78546,80.830826,80.80295,80.83301
2013-10-07,80.83432,80.81157,80.80918,80.85901,80.810936,80.850266,80.85972
2013-10-08,80.809975,80.836334,80.84565,80.80207,80.831696,80.847115,80.91481
2013-10-09,80.82358,80.82258,80.78238,80.87356,80.846504,80.90823,80.95103
2013-10-10,80.83508,80.81108,80.852394,80.85042,80.91411,80.952446,81.024536
2013-10-11,80.809296,80.85982,80.889534,80.924225,80.91344,80.99232,81.092865
2013-10-13,80.82855,80.84546,80.90257,81.00489,80.98975,81.03501,81.17485
2013-10-14,80.8486,80.956314,80.9429,81.02811,81.12199,81.06215,81.10676
2013-10-15,80.89206,80.95283,81.05219,81.09951,81.146774,81.11312,81.22469
2013-10-16,80.96082,81.00141,81.08481,81.056274,81.085396,81.23256,81.36613
2013-10-17,81.01963,81.02772,81.06748,81.09655,81.23434,81.33833,81.4775
2013-10-18,81.11569,81.05858,81.07896,81.254524,81.331085,81.45514,81.52064
2013-10-20,81.08095,81.10586,81.242,81.35484,81.42676,81.49949,81.50844
2013-10-21,81.16641,81.2105,81.33428,81.42298,81.486916,81.479454,81.55795
2013-10-22,81.22876,81.34032,81.42504,81.500435,81.44139,81.48394,81.44645
2013-10-23,81.34094,81.37449,81.53403,81.46206,81.55461,81.45307,81.4354
2013-10-24,81.493065,81.494446,81.48363,81.53925,81.51353,81.47947,81.566635
2013-10-25,81.477516,81.50055,81.44544,81.54582,81.52794,81.5015,81.49267
2013-10-27,81.477165,81.46383,81.52224,81.49512,81.457634,81.47625,81.3445
2013-10-28,81.47727,81.49594,81.52885,81.45673,81.48307,81.382095,81.23729
2013-10-29,81.47737,81.5137,81.47842,81.51717,81.35272,81.30827,81.321304
2013-10-30,81.47746,81.465256,81.46634,81.37454,81.335815,81.31149,81.308464
2013-10-31,81.47756,81.462685,81.34935,81.28728,81.31808,81.320404,81.264336
2013-11-01,81.47764,81.328804,81.30504,81.26859,81.30491,81.32062,81.32116
2013-11-03,81.331184,81.31394,81.32631,81.29612,81.30929,81.28915,81.338234
2013-11-04,81.33174,81.27674,81.314064,81.3152,81.3168,81.3088,81.34726
2013-11-05,81.26855,81.32718,81.303635,81.33306,81.34067,81.36805,81.33356
2013-11-06,81.33176,81.313614,81.32704,81.36155,81.34762,81.41069,81.60329
2013-11-07,81.297455,81.30218,81.37462,81.349304,81.33431,81.581406,81.73263
2013-11-08,81.27992,81.36008,81.35163,81.31292,81.63045,81.68664,81.721
2013-11-10,81.328735,81.33889,81.303535,81.64595,81.69201,81.68316,81.721886
2013-11-11,81.35026,81.32504,81.55459,81.71205,81.72547,81.740715,81.79396
2013-11-12,81.33568,81.60063,81.63001,81.73081,81.74618,81.756035,81.82357
2013-11-13,81.56428,81.68447,81.73361,81.69279,81.83611,81.84605,81.911606
2013-11-14,81.666954,81.674614,81.76947,81.766815,81.790764,81.83078,81.87932
2013-11-15,81.72894,81.74856,81.77978,81.82205,81.80549,81.90467,81.95183
2013-11-17,81.76481,81.79448,81.79291,81.859764,81.90951,81.95338,82.02225
2013-11-18,81.76999,81.78762,81.84731,81.80464,81.89398,81.9669,82.052795
2013-11-19,81.78837,81.84959,81.895706,81.950325,81.98312,82.05914,82.188255
2013-11-20,81.849884,81.837395,81.8993,81.8986,82.06435,82.158295,82.229744
2013-11-21,81.88161,81.868454,82.01359,82.08506,82.158325,82.235985,82.5122
2013-11-22,81.86034,81.90158,82.04625,82.13539,82.258545,82.499176,82.65498
2013-11-24,81.95824,82.048676,82.159065,82.26688,82.50846,82.67025,82.685265
2013-11-25,82.04814,82.13663,82.21657,82.506256,82.66277,82.6482,82.65945
2013-11-26,82.15988,82.25712,82.50782,82.68533,82.69255,82.6559,82.66534
2013-11-27,82.23805,82.52608,82.62362,82.668106,82.66443,82.67064,82.69579
2013-11-28,82.49694,82.663536,82.64843,82.68272,82.643394,82.6639,82.666695
2013-11-29,82.68862,82.6908,82.71358,82.667725,82.6788,82.687706,82.67167
2013-12-01,82.680916,82.649506,82.64714,82.68312,82.6801,82.67795,82.68591
2013-12-02,82.64956,82.67552,82.65428,82.667336,82.65503,82.7116,82.71028
2013-12-03,82.67649,82.67179,82.685295,82.683525,82.67674,82.72144,82.935974
2013-12-04,82.67043,82.63614,82.68238,82.69877,82.7152,82.960335,83.01678
2013-12-05,82.66526,82.64849,82.669914,82.730804,82.949585,83.00438,83.109184
2013-12-06,82.69128,82.659546,82.75631,82.96915,82.97814,83.1317,83.200516
2013-12-08,82.714226,82.758385,82.945435,83.08698,83.15421,83.15961,83.21226
2013-12-09,82.70004,82.9289,83.0867,83.12363,83.14068,83.19041,83.195595
2013-12-10,83.01101,83.015114,83.10887,83.18791,83.21433,83.218315,83.3155
2013-12-11,82.998535,83.1037,83.14677,83.21302,83.21329,83.2404,83.35194
2013-12-12,83.092415,83.17629,83.17566,83.21135,83.279205,83.312225,83.44613
2013-12-13,83.127686,83.185425,83.29787,83.17741,83.287994,83.419235,83.48348
2013-12-15,83.16026,83.208046,83.25774,83.26225,83.4381,83.45002,83.47269
2013-12-16,83.175224,83.239525,83.349014,83.44289,83.472466,83.52821,83.59445
2013-12-17,83.26169,83.34188,83.46327,83.47724,83.50171,83.59993,83.65647
2013-12-18,83.27511,83.432365,83.45046,83.46946,83.58812,83.62808,83.74024
2013-12-19,83.39893,83.457016,83.521255,83.60203,83.68555,83.698235,83.87984
2013-12-20,83.45926,83.49406,83.58788,83.61852,83.71542,83.891304,84.221756
2013-12-22,83.44889,83.58575,83.63746,83.70303,83.884315,84.24125,84.30304
2013-12-23,83.56339,83.64821,83.745155,83.91181,84.218735,84.310555,84.4271
2013-12-24,83.6518,83.67556,83.88484,84.255325,84.27047,84.32645,84.6509
2013-12-26,83.7118,83.902275,84.249916,84.3202,84.33062,84.65744,84.99009
2013-12-27,83.89885,84.24584,84.33462,84.309906,84.651505,84.97498,85.055016
2013-12-29,84.20811,84.31761,84.3585,84.64971,84.98091,85.03659,85.1465
2013-12-30,84.23739,84.32508,84.63888,84.98706,85.08589,85.123474,85.14613
2013-12-31,84.35687,84.702194,84.98997,85.04329,85.1441,85.118706,85.1604
2014-01-01,84.62263,84.980446,85.13869,85.0954,85.14286,85.12935,85.18133
2014-01-02,85.03185,85.11411,85.1005,85.17193,85.153656,85.20045,85.2529
2014-01-03,85.08486,85.11005,85.155846,85.18788,85.21458,85.23176,85.31043
2014-01-05,85.10831,85.1492,85.12158,85.17867,85.25202,85.36325,85.28651
2014-01-06,85.120155,85.170105,85.151924,85.23642,85.26336,85.27683,85.41468
2014-01-07,85.16455,85.19875,85.25147,85.33327,85.267746,85.33606,85.31814
2014-01-08,85.18651,85.22373,85.302155,85.30348,85.33806,85.394356,85.413345
2014-01-09,85.274284,85.30494,85.332825,85.359505,85.367455,85.41358,85.43285
2014-01-10,85.314316,85.34668,85.25642,85.39498,85.417244,85.44237,85.45244
2014-01-12,85.38834,85.335815,85.35172,85.389114,85.40802,85.46755,85.470436
2014-01-13,85.35112,85.32898,85.45066,85.43523,85.43139,85.46696,85.69951
2014-01-14,85.38017,85.42305,85.41711,85.43821,85.483734,85.724365,85.73068
2014-01-15,85.406075,85.38495,85.44597,85.472565,85.70812,85.71991,85.85157
2014-01-16,85.41128,85.45266,85.50952,85.66268,85.73252,85.87241,85.92597
2014-01-17,85.41782,85.45904,85.73962,85.70074,85.856834,85.9967,85.99157
2014-01-19,85.46594,85.71942,85.73648,85.880264,85.94334,86.060585,86.04008
2014-01-20,85.71643,85.728584,85.867775,85.95243,86.034,86.05457,86.06018
2014-01-21,85.77279,85.86507,85.935844,86.03645,86.06162,86.06138,86.055534
2014-01-22,85.8622,85.92599,86.04269,86.081245,86.055145,86.0397,86.046455
2014-01-23,85.939865,86.02388,86.08691,86.04804,86.04205,86.08118,86.064064
2014-01-24,86.0342,86.0487,86.08364,86.05116,86.06221,86.09037,86.089264
2014-01-26,86.058495,86.055565,86.06496,86.0827,86.06952,86.06277,86.082146
2014-01-27,86.02466,86.06357,86.018036,86.04714,86.04371,86.038704,86.0677
2014-01-28,86.03244,86.04462,86.056114,86.05057,86.054245,86.063805,86.04661
2014-01-29,86.08345,86.08293,86.05806,86.08415,86.09244,86.09169,86.041374
2014-01-30,86.08524,86.09153,86.04423,86.04624,86.06126,86.08158,86.11058
2014-01-31,86.031746,86.06606,86.08363,86.04986,86.03857,86.070145,86.03381
2014-02-02,86.0865,86.04368,86.09245,86.08548,86.08094,86.054665,86.08023
2014-02-03,86.07093,86.05407,86.066216,86.045364,86.05057,86.09636,86.05742
2014-02-04,86.0295,86.05586,86.04324,86.04921,86.06024,86.062195,86.06746
2014-02-05,86.0848,86.06292,86.053894,86.0867,86.06817,86.03754,86.0387
2014-02-06,86.06907,86.04014,86.055756,86.0445,86.03897,86.08327,86.06744
2014-02-07,86.027275,86.08352,86.06292,86.04857,86.05081,86.01819,85.95239
2014-02-09,86.08296,86.09303,86.03962,86.087845,86.09479,85.937935,85.88403
2014-02-10,86.067024,86.06421,86.08393,86.04373,85.95836,85.900635,85.24811
2014-02-11,86.024925,86.03918,86.041145,85.97639,85.81081,85.42754,85.2639
2014-02-12,86.08106,86.026474,85.92317,85.87342,85.27205,85.188835,85.226875
2014-02-13,86.05932,85.96985,85.888824,85.262886,85.276215,85.20717,85.20073
2014-02-14,85.9408,85.89582,85.25096,85.226,85.211754,85.17779,85.12895
2014-02-16,85.86293,85.40728,85.2498,85.24363,85.15669,85.16594,85.10731
2014-02-17,85.28928,85.26735,85.19145,85.17291,85.11206,85.128456,85.08143
2014-02-18,85.23821,85.17771,85.20008,85.13189,85.0988,85.059715,85.05987
2014-02-19,85.205666,85.202385,85.15926,85.08952,85.112686,85.03132,85.070206
2014-02-20,85.16865,85.13772,85.0937,85.06968,85.104225,85.079124,85.05628
2014-02-21,85.13062,85.06219,85.06203,85.06848,85.0241,85.065186,85.09703
2014-02-23,85.11253,85.08228,85.091446,85.069115,85.037766,85.0797,85.02829
2014-02-24,85.12851,85.06215,85.07437,85.078926,85.04468,85.06483,85.09772
2014-02-25,85.00653,85.071335,84.995995,85.06732,85.027954,85.08006,85.040016
2014-02-26,85.06372,85.06177,85.010864,85.0642,85.08006,84.94524,84.83293
2014-02-27,85.076614,85.05657,85.05703,85.03948,84.98023,84.87069,84.848495
2014-02-28,85.06099,85.0801,85.07256,85.001076,84.837685,84.86273,84.826355
2014-03-02,85.076996,85.07382,85.02537,84.87509,84.83452,84.79546,84.81105
2014-03-03,85.06058,84.98951,84.89902,84.84516,84.83231,84.87969,84.85151
2014-03-04,85.00788,84.86329,84.854935,84.81894,84.84322,84.91946,84.96908
2014-03-05,84.860535,84.812355,84.82805,84.82595,84.83804,84.981674,84.97905
2014-03-06,84.82624,84.829956,84.82886,84.83071,84.96844,85.066734,85.07038
2014-03-07,84.82952,84.833694,84.82389,84.98793,85.03976,85.09654,85.11044
2014-03-09,84.86214,84.83154,84.96533,85.01335,85.062096,85.05441,85.16077
2014-03-10,84.82535,84.98311,84.99941,85.0416,85.07724,85.063965,85.098465
2014-03-11,84.99222,85.04121,85.10018,85.05454,85.118225,85.12986,85.09175
2014-03-12,85.000626,85.15446,85.07881,85.07272,85.12917,85.157646,85.13356
2014-03-13,85.10377,85.108055,85.08003,85.132065,85.12354,85.14455,85.156944
2014-03-14,85.06426,85.11024,85.13599,85.09945,85.17596,85.17059,85.20486
2014-03-16,85.0979,85.0948,85.1717,85.15134,85.21652,85.216995,85.23084
2014-03-17,85.10022,85.1211,85.13147,85.17883,85.20207,85.26994,85.31459
2014-03-18,85.14693,85.17757,85.17162,85.22651,85.23272,85.301025,85.368614
2014-03-19,85.14414,85.18049,85.20788,85.27036,85.345505,85.367775,85.548035
2014-03-20,85.19812,85.204414,85.25477,85.29657,85.38355,85.533394,85.57202
2014-03-21,85.20503,85.27238,85.29328,85.33721,85.57126,85.61845,86.151344
2014-03-23,85.267555,85.3165,85.33585,85.551956,85.58869,86.150246,86.542366
2014-03-24,85.30042,85.3727,85.53029,85.55618,86.1167,86.537384,86.64044
2014-03-25,85.344025,85.50176,85.60757,86.102486,86.5701,86.623436,87.09217
2014-03-26,85.56692,85.59795,86.11007,86.5381,86.62879,87.068504,87.11184
2014-03-27,85.588524,86.14376,86.52927,86.624245,87.10063,87.120544,87.27415
