,EURTRY,EURTRY,EURTRY,EURTRY,EURTRY,EURTRY,EURTRY
2013-11-13,2.7120361,2.7100601,2.7091827,2.714531,2.7224808,2.7065735,2.7387924
2013-11-14,2.7118073,2.7163086,2.719864,2.7247696,2.7201767,2.7163467,2.7326279
2013-11-15,2.702362,2.715866,2.7158508,2.7419891,2.7294083,2.7126617,2.7202759
2013-11-17,2.717125,2.7028503,2.7213593,2.725937,2.730278,2.7242737,2.7221832
2013-11-18,2.719551,2.7299728,2.717247,2.7277756,2.7278519,2.7211761,2.7181091
2013-11-19,2.7109299,2.7327957,2.721054,2.7161102,2.7053604,2.7200851,2.7332764
2013-11-20,2.7212372,2.709053,2.7067566,2.729576,2.7316055,2.7279434,2.7307663
2013-11-21,2.7296677,2.740303,2.718193,2.7376556,2.727356,2.7463837,2.739647
2013-11-22,2.7261658,2.7227325,2.7284622,2.705017,2.7174072,2.7226257,2.7324982
2013-11-24,2.7164154,2.7273178,2.723297,2.7119904,2.727356,2.7168503,2.7276459
2013-11-25,2.7218094,2.7456207,2.7188187,2.7246475,2.7228317,2.7317657,2.7286835
2013-11-26,2.71904,2.6835098,2.73629,2.7368088,2.7397232,2.7318878,2.7233963
2013-11-27,2.7286453,2.726822,2.7192383,2.7226105,2.7230606,2.7302628,2.7326736
2013-11-28,2.7208405,2.7220917,2.7167053,2.7314682,2.7393112,2.734375,2.7254105
2013-11-29,2.7176208,2.7402954,2.7302246,2.7320557,2.7404861,2.7260284,2.730896
2013-12-01,2.7298431,2.7289886,2.7326736,2.7174377,2.727623,2.7335281,2.7333984
2013-12-02,2.7267609,2.7363663,2.747795,2.72995,2.7303848,2.7450485,2.726921
2013-12-03,2.72155,2.7226334,2.7103271,2.7260208,2.732399,2.7356873,2.7389908
2013-12-04,2.7350693,2.7286377,2.7288818,2.7461548,2.7425919,2.7398682,2.7331085
2013-12-05,2.7259445,2.723709,2.736206,2.735672,2.74115,2.7386703,2.7395248
2013-12-06,2.7294083,2.7274475,2.736702,2.7401962,2.733429,2.7383957,2.7363205
2013-12-08,2.7380142,2.727295,2.725708,2.7302628,2.7347946,2.7404404,2.750183
2013-12-09,2.7337036,2.7371826,2.738121,2.7377853,2.7357483,2.7398071,2.7414322
2013-12-10,2.729988,2.7367935,2.7335587,2.7362442,2.7419968,2.7375717,2.7413635
2013-12-11,2.7389603,2.7445374,2.740303,2.743805,2.7435303,2.727295,2.7492905
2013-12-12,2.730568,2.7344666,2.7389145,2.73909,2.7436752,2.7395172,2.734291
2013-12-13,2.72937,2.7433395,2.744751,2.759941,2.7461166,2.7545853,2.7589722
2013-12-15,2.7534103,2.733986,2.7496643,2.7487335,2.740059,2.7518768,2.7503967
2013-12-16,2.7393646,2.735527,2.7544174,2.7379684,2.7541046,2.7472763,2.7536316
2013-12-17,2.7428665,2.7554169,2.7462158,2.7467728,2.7509995,2.753334,2.7509995
2013-12-18,2.7535095,2.7367249,2.751831,2.7418747,2.7464752,2.7555695,2.7670517
2013-12-19,2.7420273,2.7602692,2.7524872,2.7570572,2.744934,2.752922,2.7713928
2013-12-20,2.748169,2.7451324,2.751297,2.7587433,2.7575607,2.765976,2.7828217
2013-12-22,2.742775,2.7588959,2.750145,2.762703,2.77063,2.7749405,2.7897797
2013-12-23,2.749855,2.7521362,2.758316,2.7718582,2.7692184,2.779045,2.7780228
2013-12-24,2.7574615,2.7633896,2.7655106,2.7743073,2.7779388,2.7855911,2.7901611
2013-12-26,2.764038,2.7781754,2.7817764,2.7805023,2.7772446,2.784607,2.7916718
2013-12-27,2.7710114,2.7715302,2.7813263,2.7785034,2.793686,2.784134,2.7920685
2013-12-29,2.7725754,2.7764816,2.7814941,2.7808456,2.7886581,2.79982,2.7954178
2013-12-30,2.781662,2.778244,2.7878647,2.7900696,2.7847366,2.7881317,2.7984238
2013-12-31,2.783081,2.7843552,2.785408,2.7897491,2.793747,2.80056,2.8092651
2014-01-01,2.7873917,2.7910156,2.7912445,2.7954407,2.7989273,2.8078537,2.8018417
2014-01-02,2.7842865,2.7953339,2.8055954,2.7916794,2.7983627,2.796257,2.8068314
2014-01-03,2.7890167,2.8065567,2.8057022,2.8050232,2.8128128,2.8005295,2.8127594
2014-01-05,2.785614,2.802864,2.799446,2.8050232,2.802559,2.8085403,2.8119507
2014-01-06,2.8051758,2.8016968,2.8129349,2.8163528,2.81073,2.8166962,2.8254852
2014-01-07,2.8083267,2.7975693,2.8078156,2.816986,2.8124619,2.8241653,2.837082
2014-01-08,2.8105774,2.8133774,2.8101578,2.813736,2.835617,2.8539352,2.8436356
2014-01-09,2.8316193,2.8205872,2.8186722,2.829033,2.8501282,2.8563614,2.8628845
2014-01-10,2.814064,2.8098602,2.8279648,2.854004,2.8691483,2.8640366,2.8685684
2014-01-12,2.8197556,2.8337631,2.832962,2.8582153,2.8640823,2.8721924,2.902771
2014-01-13,2.8176956,2.849289,2.858467,2.8649826,2.8679352,2.9053497,2.9224014
2014-01-14,2.8530731,2.8568192,2.8572998,2.8660202,2.900879,2.9338531,2.9482727
2014-01-15,2.8486633,2.867096,2.872223,2.904892,2.931839,2.9128342,2.977066
2014-01-16,2.860443,2.8712234,2.9154053,2.9291534,2.9498978,2.893097,2.9136658
2014-01-17,2.8674927,2.9065247,2.9388504,2.923172,2.9522552,2.9023132,2.854271
2014-01-19,2.8979263,2.9416504,2.93602,2.8811798,2.9160461,2.9395294,2.9449081
2014-01-20,2.9325485,2.9466019,2.9392166,2.9694061,2.9506302,2.9585571,2.9631958
2014-01-21,2.9548798,2.880272,2.9605713,2.9511566,2.95549,2.9625626,2.9431305
2014-01-22,2.9368286,2.919281,2.9724426,2.922081,2.9138336,2.9298782,2.9748688
2014-01-23,2.9344406,2.968422,2.985855,2.9457703,2.9675522,2.9606857,2.9746246
2014-01-24,2.9253006,2.9664917,2.9698105,2.9611282,2.9461594,2.9543228,3.0014572
2014-01-26,2.9858246,2.973053,2.9881897,2.9822922,2.981018,2.9602356,2.9776611
2014-01-27,2.9494324,2.9543839,2.943489,2.976059,2.970581,2.9812393,2.984291
2014-01-28,2.9285583,2.9601517,2.9599304,2.9462814,2.9666672,2.972557,2.9703522
2014-01-29,3.0027008,2.9711761,2.9966354,2.9674683,2.973915,2.9704895,2.9745407
2014-01-30,2.9916153,2.9820938,2.9641342,2.9645157,2.9939194,2.9763641,2.9834442
2014-01-31,2.9829025,2.9434052,2.970581,2.9825516,2.9761353,2.9853363,2.9916
2014-02-02,2.9517822,3.015854,2.9771194,2.9727554,2.9844513,2.9842758,2.9992676
2014-02-03,2.9674377,2.9674149,2.9747467,2.9850693,2.992981,3.002411,3.0114899
2014-02-04,2.9738617,2.9718552,2.9869537,2.9903564,2.9987793,3.0113525,3.0113602
2014-02-05,2.9715576,2.9887543,2.9859085,3.008278,3.0081177,3.013443,3.0030365
2014-02-06,2.9829407,2.988861,3.0060654,3.0003357,3.0121078,3.019638,3.0116272
2014-02-07,2.9840317,3.0101242,3.0183105,3.0249634,3.011879,3.0107193,3.017395
2014-02-09,3.0030365,3.0096817,3.0225677,3.0111084,3.0191345,3.0231018,3.0141678
2014-02-10,3.0110703,3.0114517,3.0115814,3.0213852,3.0142212,3.0135727,3.012848
2014-02-11,3.0171356,3.0054626,3.0113907,3.0119705,3.0162659,2.998024,3.012848
2014-02-12,3.0177383,3.0095215,3.0113907,3.0142136,3.0220718,3.0184937,3.0128555
2014-02-13,3.0076294,3.0149384,3.0113907,3.0004196,3.0154953,3.0129623,3.0128555
2014-02-14,3.0113678,3.0095139,3.0113907,3.0116882,3.0169067,3.0017395,3.0084457
2014-02-16,3.0113678,3.0154572,3.0113907,3.0214844,3.0220718,3.0041046,3.0067368
2014-02-17,3.0113678,3.0198364,3.0113907,3.005951,3.0392532,3.0286865,3.02079
2014-02-18,3.0113678,3.013504,3.0113907,3.023735,3.0373535,3.028305,3.038063
2014-02-19,3.0113678,3.0136337,3.0123062,3.0150986,3.0186691,3.0201569,3.0440521
2014-02-20,3.0113678,3.020195,3.0075912,3.0337524,3.0386581,3.0125427,3.029747
2014-02-21,3.0250244,3.009941,3.0298004,3.0091324,3.012062,3.0193253,3.0351486
2014-02-23,3.0314178,3.0209198,3.0327988,3.0158005,3.0293274,3.019432,3.0258942
2014-02-24,3.0221634,3.0337296,3.0449982,3.0006332,3.0088959,3.0419388,3.0355682
2014-02-25,3.0125198,3.0119553,3.0320587,3.0268097,3.033043,3.0348434,3.0353622
2014-02-26,3.023285,3.0224152,3.0189743,2.9916153,3.037674,3.0423737,3.0322495
2014-02-27,3.0177994,3.0237427,3.0347748,3.035881,3.0314407,3.040718,3.0334854
2014-02-28,3.038704,3.040863,3.036293,3.048355,3.0432587,3.0419083,3.0568085
2014-03-02,3.034752,3.0218887,3.0288239,3.0424194,3.0382233,3.0358658,3.043579
2014-03-03,3.0355988,3.0314407,3.0320587,3.0331268,3.0536957,3.0236816,3.0427399
2014-03-04,3.0364227,3.0371552,3.038742,3.0391617,3.0300522,3.032463,3.0383148
2014-03-05,3.0339813,3.034706,3.0329971,3.0483017,3.0203629,3.0258484,3.022049
2014-03-06,3.0371552,3.0583038,3.0326157,3.0312805,3.0451355,3.0272903,3.0353088
2014-03-07,3.043213,3.029007,3.0213242,3.0384521,3.033821,3.0411758,3.0080795
2014-03-09,3.0138779,3.0272446,3.0419312,3.0189743,3.0388718,3.0275574,3.0371552
2014-03-10,3.0298233,3.047554,3.028679,3.0403366,3.0316849,3.027626,3.0421066
2014-03-11,3.0368118,3.0390015,3.018959,3.0320206,3.0169601,3.039894,3.0275116
2014-03-12,3.0344696,3.0488815,3.009636,3.0372925,3.0423508,3.0389023,3.0235672
2014-03-13,3.034256,3.0220795,3.0158157,3.020958,3.014061,3.0154037,3.0334625
2014-03-14,3.0339737,3.0417252,3.026535,3.0509872,3.0206375,3.0469894,3.0424728
2014-03-16,3.0288162,3.0221634,3.0259247,3.0364304,3.0427856,3.028839,3.0381088
2014-03-17,3.0311737,3.0135956,3.0313263,3.0400467,3.0125732,3.036316,3.0453873
2014-03-18,3.03788,3.05204,3.0207138,3.0261383,3.02639,3.0376892,3.0372772
2014-03-19,3.0334473,3.0445404,3.053894,3.031746,3.0331879,3.046608,3.0426178
2014-03-20,3.0277557,3.036293,3.032631,3.0201263,3.0547104,3.0450668,3.0401382
2014-03-21,3.0376205,3.0283432,3.0213165,3.030861,3.0412445,3.0425186,3.046463
2014-03-23,3.0363312,3.036171,3.0429,3.051384,3.048149,3.0333939,3.051155
2014-03-24,3.0517502,3.042488,3.0419922,3.0453262,3.05336,3.0676498,3.0702744
2014-03-25,3.0397034,3.0649796,3.051262,3.0385513,3.0454483,3.050476,3.0413818
2014-03-26,3.0497894,3.0607605,3.0600357,3.0465927,3.0484772,3.039894,3.0423813
2014-03-27,3.0553513,3.0363617,3.060112,3.0763016,3.0538254,3.050972,3.050003
2014-03-28,3.0728378,3.0476913,3.0490952,3.0473633,3.049591,3.0568237,3.0439987
2014-03-30,3.0579758,3.0517654,3.0541306,3.0596237,3.0777817,3.0639038,3.0488434
2014-03-31,3.0681534,3.0673676,3.0384216,3.0590134,3.0445633,3.0415192,3.0547714
2014-04-01,3.0449066,3.065178,3.0624237,3.0593262,3.0239563,3.030922,3.0466232
2014-04-02,3.0415726,3.042488,3.0510101,3.0438995,3.0716858,3.0632858,3.0477142
2014-04-03,3.0417023,3.0267487,3.0515366,3.0293274,3.068718,3.0531693,3.0503845
2014-04-04,3.0488892,3.0449753,3.0492554,3.0367584,3.0504913,3.0342789,3.0452576
2014-04-06,3.0471725,3.045311,3.042862,3.0511932,3.0415192,3.0592804,3.0345078
2014-04-07,3.0626984,3.0515747,3.0440521,3.0536804,3.049385,3.0344925,3.0341873
2014-04-08,3.0466309,3.0486908,3.0578918,3.0504456,3.0602417,3.0442734,3.0391083
2014-04-09,3.049141,3.0523148,3.0456314,3.0480728,3.0491867,3.034172,3.0420609
2014-04-10,3.042244,3.0419388,3.0450592,3.0433044,3.0452118,3.0361023,3.026596
2014-04-11,3.040947,3.05233,3.042862,3.0404892,3.0486984,3.0325012,3.01622
2014-04-13,3.059906,3.055214,3.0423431,3.0330887,3.0368042,3.016449,3.007866
2014-04-14,3.0390778,3.0478058,3.0312347,3.0313263,3.0209274,3.0156784,3.0054321
2014-04-15,3.052765,3.0245972,3.019783,3.021408,3.0131683,3.0108414,2.9844055
2014-04-16,3.033516,3.03434,3.023117,3.0135498,3.0059586,3.0000076,2.983879
2014-04-17,3.033493,3.0136871,3.0089722,3.0116043,2.996666,2.997528,2.9689713
2014-04-20,3.0173798,3.0171661,3.0120316,2.9914856,2.9643555,2.9772644,2.9491653
2014-04-21,3.0163727,2.9876251,2.9931946,2.938614,2.9636917,2.9529572,2.9728622
2014-04-22,3.0082626,2.9879608,2.9922638,2.9975815,2.9567032,2.982254,2.9748764
2014-04-23,2.9882507,2.9574432,2.9839478,2.9530106,2.9636383,2.9775543,2.950325
2014-04-24,2.9736252,2.9587402,2.9433594,2.978897,2.9731674,2.9866028,2.9566422
2014-04-25,2.9537735,2.9682617,2.9579544,2.9703522,2.972908,2.9429932,2.9565125
2014-04-27,2.96286,2.9399338,2.9825897,2.9342117,2.9407654,3.0095139,2.931038
2014-04-28,2.9434738,2.9877853,2.933731,2.9501266,2.958702,2.9562378,2.965042
2014-04-29,2.9908142,2.9481888,2.9544678,2.9863129,2.9259262,2.974472,2.9453049
2014-04-30,2.9364166,2.9877167,2.958229,2.946312,2.9394455,2.955185,2.937828
2014-05-01,2.9420624,2.97303,2.9520645,2.9504242,2.9519348,2.9417953,2.9407425
2014-05-02,2.9534683,2.9533463,2.9474335,2.9662323,2.946762,2.9453354,2.9387512
2014-05-04,2.9390945,2.9409637,2.9165802,2.94561,2.951149,2.94516,2.937706
2014-05-05,2.9480515,2.95932,2.934349,2.9438019,2.9400177,2.9390182,2.9455338
2014-05-06,2.9502106,2.9519577,2.9422913,2.9388275,2.9445724,2.9432907,2.9568481
2014-05-07,2.9441986,2.9343185,2.9220123,2.935318,2.9471893,2.9455414,2.9399796
2014-05-08,2.9512558,2.9469604,2.9481277,2.9293518,2.9333344,2.9318924,2.9324112
2014-05-09,2.9532928,2.9461136,2.9283218,2.9461288,2.938301,2.9216309,2.9171677
2014-05-11,2.9525604,2.9336014,2.9229965,2.934082,2.9257889,2.9320374,2.9145966
2014-05-12,2.9414062,2.9306412,2.9399643,2.9168854,2.9518967,2.935524,2.9187317
2014-05-13,2.939476,2.9394073,2.939705,2.9272995,2.9349976,2.9274368,2.928299
2014-05-14,2.9340363,2.9269333,2.9130325,2.9256134,2.9261017,2.920662,2.9184952
2014-05-15,2.9427872,2.931282,2.9252777,2.9195786,2.9104614,2.9256058,2.916069
2014-05-16,2.9309158,2.940628,2.9216003,2.919403,2.916832,2.9207458,2.9107895
2014-05-18,2.926735,2.9264374,2.9171448,2.9217453,2.9276428,2.9126587,2.92807
2014-05-19,2.9338531,2.9231796,2.92128,2.9219818,2.918869,2.918724,2.9171066
2014-05-20,2.9157639,2.9188385,2.9174728,2.9253693,2.9201736,2.9108963,2.9208298
2014-05-21,2.921112,2.9216537,2.9213486,2.9157486,2.926567,2.9179688,2.9187698
2014-05-22,2.9309769,2.923149,2.9172745,2.926033,2.9172287,2.9108582,2.907341
2014-05-23,2.9167938,2.931755,2.9219894,2.9143143,2.910698,2.9173813,2.896469
2014-05-25,2.9154053,2.9237747,2.9143677,2.9143143,2.9162292,2.905632,2.8892517
2014-05-26,2.916603,2.9149246,2.9193878,2.920761,2.9150238,2.8862152,2.883072
2014-05-27,2.9292526,2.9210434,2.9074326,2.9040375,2.8892899,2.8779678,2.8749237
2014-05-28,2.9143677,2.9057693,2.9104462,2.8953094,2.8841476,2.8880615,2.87529
2014-05-29,2.9134827,2.9053116,2.8983765,2.8896027,2.8910446,2.8822632,2.8793945
2014-05-30,2.897232,2.8869324,2.877121,2.886032,2.876892,2.8654404,2.8832397
2014-06-02,2.8907166,2.8819733,2.8765182,2.8684158,2.8931503,2.8717499,2.8858109
2014-06-03,2.8890533,2.8762817,2.8809586,2.8778992,2.870697,2.8786087,2.8727722
2014-06-04,2.8740616,2.8688736,2.8797226,2.861061,2.8792496,2.8789597,2.8827438
2014-06-05,2.8912964,2.867775,2.8645325,2.8639832,2.8644104,2.8796768,2.8787384
2014-06-06,2.865097,2.882103,2.8824234,2.8592453,2.8529587,2.8767395,2.8653412
2014-06-08,2.868454,2.8817291,2.8704987,2.8791733,2.8725128,2.8623734,2.8667374
2014-06-09,2.8743362,2.8802185,2.875801,2.8473282,2.865799,2.874977,2.8587265
2014-06-10,2.87072,2.861946,2.8569794,2.858284,2.8650742,2.865715,2.869835
2014-06-11,2.8637695,2.8610458,2.8759232,2.8646774,2.8584747,2.8668747,2.8689651
2014-06-12,2.8848572,2.8688354,2.8596954,2.8587418,2.8775864,2.8557816,2.855873
2014-06-13,2.8582382,2.861168,2.8552246,2.854988,2.874321,2.8564453,2.8590546
2014-06-15,2.8572922,2.873497,2.8478546,2.868805,2.863945,2.873764,2.877884
2014-06-16,2.8633347,2.8564224,2.865982,2.866722,2.8696136,2.8557434,2.8538132
2014-06-17,2.8701096,2.8687668,2.8621063,2.864067,2.8616028,2.8512344,2.8654099
2014-06-18,2.8548431,2.87397,2.8773956,2.8638763,2.8590622,2.8642807,2.8678207
2014-06-19,2.8813095,2.864952,2.8675919,2.8638763,2.8624496,2.8742447,2.856636
2014-06-20,2.8647003,2.851097,2.86792,2.8638763,2.8640442,2.870964,2.8629837
2014-06-22,2.8515625,2.8514404,2.8813934,2.8638763,2.8688202,2.8587952,2.8707123
2014-06-23,2.8633423,2.8610764,2.8619766,2.8660507,2.860611,2.8744202,2.8655624
2014-06-24,2.8566818,2.8721466,2.8777313,2.8591156,2.873352,2.8618774,2.887764
2014-06-25,2.861763,2.862175,2.8654556,2.8645477,2.870842,2.8680573,2.8830338
2014-06-26,2.894516,2.8751678,2.8775177,2.880478,2.8710022,2.8890305,2.877945
2014-06-27,2.8624496,2.8750458,2.8670044,2.8648148,2.8839798,2.8717651,2.8851013
2014-06-29,2.874321,2.8718643,2.8908997,2.8770828,2.871849,2.8845444,2.8740082
2014-06-30,2.8665543,2.8747787,2.8632584,2.88414,2.8891754,2.875351,2.8748932
2014-07-01,2.8830032,2.8734283,2.8833618,2.8770523,2.889412,2.8768463,2.8954926
2014-07-02,2.8890762,2.8670273,2.8777542,2.8868637,2.8784714,2.9152298,2.891655
2014-07-03,2.8710098,2.883438,2.8762207,2.881775,2.883049,2.8763504,2.8746872
2014-07-04,2.8717575,2.8806763,2.8749008,2.8814926,2.8902588,2.891449,2.8893356
2014-07-06,2.8723145,2.874176,2.8830566,2.8853073,2.8707962,2.8859406,2.827217
2014-07-07,2.88089,2.8437119,2.8995972,2.8740158,2.8848495,2.883583,2.8670883
2014-07-08,2.8749313,2.8618622,2.8848953,2.9094543,2.8787231,2.847046,2.9099426
2014-07-09,2.9003525,2.894455,2.8986893,2.8762894,2.894806,2.8775482,2.8791199
2014-07-10,2.87146,2.8987122,2.867836,2.897293,2.897255,2.8889618,2.8970795
2014-07-11,2.914177,2.8840256,2.8686295,2.8938828,2.8703384,2.8847656,2.8966293
2014-07-13,2.8325806,2.8858643,2.9159622,2.8971863,2.890007,2.8882217,2.8852463
2014-07-14,2.8863907,2.8832092,2.899681,2.885872,2.8733063,2.8963318,2.8998413
2014-07-15,2.9003525,2.890007,2.8936462,2.900734,2.8957672,2.8981323,2.9001389
2014-07-16,2.8836212,2.8825455,2.876625,2.9071045,2.8866043,2.885765,2.9045944
2014-07-17,2.8970947,2.889511,2.887291,2.8965302,2.8905258,2.8852463,2.9030914
2014-07-18,2.8853378,2.8859482,2.8921585,2.8947906,2.8869858,2.8939285,2.893364
2014-07-20,2.8861618,2.896904,2.8936462,2.8965302,2.892517,2.8998337,2.8834991
2014-07-21,2.886177,2.9025803,2.8910675,2.894722,2.8945312,2.8891907,2.903595
2014-07-22,2.888359,2.9077759,2.8817062,2.8965302,2.8754196,2.8926926,2.8841553
2014-07-23,2.8925552,2.8872528,2.8981857,2.8945923,2.8920135,2.8968735,2.8841782
2014-07-24,2.8971405,2.8938065,2.8948364,2.8965302,2.8968964,2.8838577,2.89563
2014-07-25,2.8922348,2.8938065,2.8887558,2.8945923,2.8854218,2.8937912,2.8969345
2014-07-27,2.8973312,2.8945694,2.882248,2.8965988,2.882965,2.8934402,2.8942337
2014-07-28,2.9024048,2.893486,2.8899307,2.884903,2.8944168,2.8931656,2.8778458
2014-07-29,2.8902893,2.8971481,2.8933868,2.8881607,2.890854,2.8878632,2.8902588
2014-07-30,2.9021606,2.9047165,2.8847961,2.8902817,2.8890533,2.8863678,2.879242
2014-07-31,2.8885345,2.8829422,2.8877563,2.876007,2.8822174,2.8774261,2.8826294
2014-08-01,2.872055,2.8934784,2.882187,2.8825684,2.8924866,2.8891907,2.8602676
2014-08-03,2.890129,2.886406,2.8860245,2.879593,2.884285,2.8845367,2.8920593
2014-08-04,2.8884506,2.884529,2.8794174,2.8811874,2.885437,2.887642,2.8623047
2014-08-05,2.88031,2.8664322,2.8877335,2.8907166,2.8843231,2.885826,2.8763123
2014-08-06,2.894844,2.8870087,2.8817673,2.8951035,2.8917236,2.8869324,2.8757172
2014-08-07,2.873825,2.8771896,2.8850708,2.8843765,2.8730316,2.8883057,2.8795242
2014-08-08,2.8814316,2.875595,2.8852234,2.8755417,2.883438,2.8758545,2.8715515
2014-08-10,2.8789368,2.887825,2.8821335,2.8883362,2.8846207,2.8754883,2.895378
2014-08-11,2.89283,2.8734055,2.8836975,2.8919907,2.8770676,2.8694382,2.8766785
2014-08-12,2.8811798,2.8692474,2.8709717,2.8728104,2.880745,2.8652573,2.8803253
2014-08-13,2.8790283,2.8616943,2.8751602,2.8886871,2.8829193,2.881012,2.8871384
2014-08-14,2.8730927,2.8760529,2.875908,2.8787994,2.8829422,2.8746414,2.8538132
2014-08-15,2.875,2.8854065,2.8787766,2.8795013,2.8672104,2.879242,2.874382
2014-08-17,2.8794632,2.8824387,2.8818436,2.8862228,2.8747177,2.861435,2.8786392
2014-08-18,2.872673,2.8666382,2.8825607,2.8709946,2.8702927,2.8707962,2.88546
2014-08-19,2.8843613,2.8687286,2.885643,2.8750153,2.8773499,2.8543854,2.873726
2014-08-20,2.8773727,2.8711166,2.8803787,2.8736649,2.8682785,2.8672333,2.8742447
2014-08-21,2.877411,2.8857956,2.8779526,2.8802261,2.8891068,2.8692398,2.8724518
2014-08-22,2.8488388,2.8986206,2.887062,2.8692245,2.869545,2.873497,2.8840942
2014-08-24,2.864914,2.8714066,2.8645172,2.8804092,2.8661728,2.875618,2.8623962
2014-08-25,2.8789825,2.8839493,2.8892822,2.8738022,2.873001,2.8744354,2.8824158
2014-08-26,2.8667297,2.8761215,2.8767166,2.8746796,2.865738,2.8692398,2.8748932
2014-08-27,2.8796997,2.8708038,2.8712006,2.862877,2.8634338,2.87072,2.8700714
2014-08-28,2.8709412,2.8740234,2.877411,2.8712769,2.8732376,2.8661346,2.865425
2014-08-29,2.866188,2.8719635,2.874199,2.860794,2.8681335,2.8631363,2.8696976
2014-08-31,2.864235,2.8684158,2.8661194,2.871727,2.871872,2.8623276,2.8693619
2014-09-01,2.868126,2.8701859,2.8700867,2.864418,2.8657837,2.861908,2.8605957
2014-09-02,2.8557663,2.8660583,2.8660126,2.8668747,2.8694382,2.86409,2.8705902
2014-09-03,2.868332,2.862587,2.8651733,2.865364,2.8691788,2.8639603,2.8730164
2014-09-04,2.8600082,2.871994,2.861206,2.8713226,2.8635635,2.8639603,2.86586
2014-09-05,2.8644257,2.8674545,2.8727188,2.8653717,2.8639908,2.8637695,2.8650742
2014-09-07,2.8640518,2.8623505,2.8599396,2.865181,2.8746643,2.8637695,2.871498
2014-09-08,2.866394,2.868187,2.8667984,2.865181,2.8636398,2.8637695,2.863266
2014-09-09,2.868393,2.8781967,2.874672,2.865181,2.8686676,2.8649902,2.872467
2014-09-10,2.868393,2.8561325,2.859375,2.865181,2.8637772,2.8583984,2.8681488
2014-09-11,2.868393,2.8719482,2.8732376,2.865181,2.8623962,2.8531113,2.867218
2014-09-12,2.8684006,2.8532333,2.8660583,2.865181,2.8740387,2.8761978,2.8619156
2014-09-14,2.8684692,2.8690186,2.8640747,2.8717651,2.8602142,2.8687134,2.8630447
2014-09-15,2.8684998,2.866539,2.860756,2.871498,2.8678055,2.8721924,2.8674393
2014-09-16,2.8678284,2.8631287,2.8642426,2.8553162,2.8698654,2.854187,2.8521423
2014-09-17,2.8604965,2.8757172,2.8653107,2.8795776,2.8612823,2.876854,2.867836
2014-09-18,2.8639069,2.8636856,2.8595352,2.8650742,2.86689,2.8666153,2.85643
2014-09-19,2.8720856,2.864128,2.8698425,2.8640976,2.869339,2.8666153,2.8678818
2014-09-21,2.853897,2.8634872,2.8764877,2.860489,2.8723984,2.9023209,2.8650131
2014-09-22,2.857605,2.8591003,2.8674316,2.8615189,2.8636246,2.8662186,2.861412
2014-09-23,2.8671875,2.887619,2.8498383,2.8646545,2.8633652,2.857521,2.8659058
2014-09-24,2.8577652,2.8648376,2.8693542,2.877159,2.8616562,2.860733,2.8643875
2014-09-25,2.8569946,2.863266,2.8717346,2.8633347,2.8655167,2.8518448,2.8634033
2014-09-26,2.8657913,2.8698196,2.871811,2.8647614,2.8658447,2.8645325,2.863411
2014-09-28,2.8533936,2.860176,2.852745,2.842064,2.8659744,2.8619614,2.8661118
2014-09-29,2.8646622,2.876999,2.8606873,2.8714676,2.8659744,2.8693619,2.8611832
2014-09-30,2.8674011,2.8664856,2.8609924,2.863037,2.8659744,2.870575,2.8714066
2014-10-01,2.877098,2.8746033,2.8628998,2.8690872,2.8659744,2.8672256,2.8143082
2014-10-02,2.8718643,2.8582458,2.8665237,2.864418,2.8661041,2.867813,2.872383
2014-10-03,2.8665009,2.8634033,2.85923,2.8645248,2.831604,2.855095,2.8636093
2014-10-05,2.8631134,2.8627167,2.840973,2.855629,2.8486328,2.8723984,2.8712234
2014-10-06,2.8597107,2.8637924,2.8696594,2.861206,2.8677902,2.8582306,2.8712234
2014-10-07,2.9183655,2.8521347,2.8591766,2.864174,2.8646164,2.8436127,2.86763
2014-10-08,2.8468628,2.845909,2.8652039,2.8484116,2.8688812,2.878189,2.8641968
2014-10-09,2.8887482,2.868866,2.859764,2.8368835,2.8636398,2.882248,2.869049
2014-10-10,2.8672943,2.8661346,2.8666687,2.8624268,2.869751,2.8825912,2.8687363
2014-10-12,2.8658829,2.8683777,2.838913,2.878357,2.872284,2.8655243,2.8740463
2014-10-13,2.8687973,2.8664627,2.873169,2.861023,2.8691406,2.8679123,2.9174194
2014-10-14,2.8757248,2.8681412,2.8648834,2.8632202,2.883522,2.8640137,2.831581
2014-10-15,2.8646011,2.8659744,2.865799,2.8689194,2.8715363,2.8850174,2.8602524
2014-10-16,2.8593826,2.8850174,2.8859558,2.8790283,2.8626175,2.8766327,2.876648
2014-10-17,2.8679733,2.8716965,2.8758469,2.8755493,2.8827438,2.8719482,2.874672
2014-10-19,2.869751,2.8712006,2.875824,2.8710327,2.873375,2.8667374,2.8744507
2014-10-20,2.8551407,2.8714828,2.8655167,2.8605576,2.865837,2.8806152,2.8703537
2014-10-21,2.8647537,2.8762817,2.8770294,2.8613205,2.8763046,2.8679962,2.8754044
2014-10-22,2.8701172,2.8793945,2.8731613,2.8684692,2.873642,2.8686981,2.8736343
2014-10-23,2.8743439,2.8737488,2.8808212,2.8762512,2.867241,2.867653,2.8708344
2014-10-24,2.863594,2.8784637,2.8680496,2.887764,2.8769226,2.867485,2.8730316
2014-10-26,2.8829498,2.8764343,2.8692474,2.865509,2.8777008,2.869957,2.8723373
