,USDNOK,USDNOK,USDNOK,USDNOK,USDNOK,USDNOK,USDNOK
2013-12-27,6.1307836,6.1282573,6.117065,6.1406937,6.1330223,6.1155386,6.1210656
2013-12-29,6.121777,6.139,6.1071734,6.121968,6.1214666,6.1229653,6.1552496
2013-12-30,6.128284,6.1288347,6.126134,6.1235504,6.139186,6.15006,6.146713
2013-12-31,6.1385493,6.14811,6.1534142,6.135956,6.1011257,6.1120086,6.137505
2014-01-01,6.141475,6.1318946,6.1171994,6.1356997,6.1326547,6.1159687,6.1401753
2014-01-02,6.1547394,6.1267686,6.1253176,6.133144,6.1342015,6.1258755,6.10888
2014-01-03,6.1357946,6.1123424,6.1306057,6.1379266,6.1387515,6.1427627,6.123541
2014-01-05,6.148111,6.1322255,6.140839,6.144243,6.1296415,6.147136,6.1494007
2014-01-06,6.1410813,6.138012,6.141815,6.1545825,6.132815,6.151678,6.1487007
2014-01-07,6.128194,6.142935,6.1382895,6.149084,6.143714,6.16119,6.14377
2014-01-08,6.121722,6.1238317,6.13732,6.141966,6.1423774,6.1437516,6.144193
2014-01-09,6.1311474,6.133983,6.1395226,6.154971,6.1550193,6.140031,6.1528196
2014-01-10,6.1528606,6.1551356,6.1469455,6.138404,6.1609635,6.1367855,6.158474
2014-01-12,6.1353307,6.136132,6.143383,6.144327,6.1365166,6.145528,6.131855
2014-01-13,6.159469,6.1491814,6.139254,6.148759,6.152181,6.1445765,6.1478696
2014-01-14,6.141403,6.153106,6.132403,6.1701856,6.160577,6.1539655,6.1396384
2014-01-15,6.150599,6.1419125,6.1158376,6.1622868,6.139992,6.1430593,6.1722364
2014-01-16,6.1407595,6.1159296,6.1401796,6.121661,6.1534033,6.154117,6.1483574
2014-01-17,6.1499367,6.1723943,6.1363645,6.162324,6.1410503,6.1487107,6.1562953
2014-01-19,6.139731,6.1330504,6.1367855,6.136373,6.15273,6.154073,6.1596804
2014-01-20,6.1503224,6.159693,6.18219,6.149838,6.1534815,6.1513762,6.160721
2014-01-21,6.1627293,6.147306,6.148974,6.1324167,6.1473904,6.150661,6.145627
2014-01-22,6.1525903,6.1476007,6.1578803,6.146942,6.1578417,6.1577682,6.146106
2014-01-23,6.1618967,6.154637,6.153541,6.1619983,6.1529245,6.152502,6.13973
2014-01-24,6.1553264,6.143514,6.1396627,6.150488,6.14334,6.155279,6.147457
2014-01-26,6.1435733,6.1508102,6.1556973,6.1508408,6.1604924,6.133419,6.1523833
2014-01-27,6.142286,6.1462317,6.1510363,6.145641,6.174353,6.152273,6.1505547
2014-01-28,6.1521487,6.1458683,6.1595144,6.143278,6.160163,6.14079,6.1477504
2014-01-29,6.1396837,6.1402435,6.1607394,6.1511817,6.156691,6.163438,6.1579323
2014-01-30,6.1587486,6.1288686,6.134729,6.1525908,6.1557813,6.15759,6.165454
2014-01-31,6.172879,6.1471763,6.150598,6.1613793,6.1620936,6.1464105,6.1349354
2014-02-02,6.151498,6.153906,6.1597023,6.157429,6.147311,6.1602364,6.1313696
2014-02-03,6.1482935,6.1425624,6.146365,6.1554494,6.144252,6.1761985,6.176854
2014-02-04,6.1609516,6.1445274,6.16308,6.1699905,6.164196,6.134949,6.153865
2014-02-05,6.1566997,6.1558137,6.1384745,6.1677437,6.1713276,6.1481133,6.172181
2014-02-06,6.14978,6.151658,6.18481,6.161022,6.157951,6.169974,6.1723757
2014-02-07,6.170647,6.171061,6.1553254,6.171392,6.1709037,6.1708846,6.1679807
2014-02-09,6.141025,6.1534357,6.148171,6.156629,6.1570973,6.160885,6.1531324
2014-02-10,6.1616526,6.1436625,6.1573434,6.161597,6.1607313,6.1603293,6.179142
2014-02-11,6.178453,6.17705,6.1799297,6.168964,6.15638,6.154456,6.1556554
2014-02-12,6.16564,6.179225,6.1831775,6.1549554,6.1530704,6.1619525,6.1531534
2014-02-13,6.183746,6.143736,6.1782737,6.1414013,6.1661205,6.130306,6.1697187
2014-02-14,6.151546,6.1793575,6.154215,6.141086,6.153063,6.1861444,6.1631575
2014-02-16,6.156431,6.1634727,6.1597815,6.1601014,6.116916,6.1618533,6.144413
2014-02-17,6.1566052,6.1751933,6.1871734,6.154019,6.1610837,6.1658154,6.1447964
2014-02-18,6.158584,6.176863,6.148156,6.160326,6.171306,6.141957,6.1385736
2014-02-19,6.1095324,6.151357,6.16769,6.145679,6.1419406,6.1460834,6.137891
2014-02-20,6.166626,6.155938,6.1406264,6.141129,6.1290207,6.1372013,6.136858
2014-02-21,6.169775,6.154794,6.134421,6.137875,6.142482,6.132779,6.135359
2014-02-23,6.1570907,6.141731,6.14227,6.1368065,6.1246862,6.1414304,6.1346807
2014-02-24,6.134492,6.1361647,6.131658,6.1391673,6.130745,6.131678,6.1275873
2014-02-25,6.1519446,6.140355,6.131542,6.139335,6.1356745,6.1346974,6.129996
2014-02-26,6.135349,6.131868,6.14206,6.1321745,6.1328793,6.1370254,6.1236997
2014-02-27,6.140549,6.1407456,6.1321087,6.1270466,6.13707,6.112386,6.117028
2014-02-28,6.1352153,6.1315527,6.130363,6.130651,6.127226,6.107557,6.110851
2014-03-02,6.1407423,6.1302295,6.1271787,6.1259956,6.1195307,6.1073833,6.101973
2014-03-03,6.134106,6.128315,6.1173296,6.1148615,6.1093,6.1030064,6.0972104
2014-03-04,6.11845,6.11768,6.115594,6.103093,6.1009583,6.089394,6.0915947
2014-03-05,6.1209826,6.106326,6.1074924,6.110439,6.0891223,6.102439,6.089414
2014-03-06,6.115004,6.116089,6.101611,6.0963182,6.0993624,6.0859103,6.0825014
2014-03-07,6.111121,6.1011634,6.099611,6.085143,6.082091,6.070836,6.067862
2014-03-09,6.099041,6.1060433,6.091503,6.0882664,6.0624785,6.077114,6.075391
2014-03-10,6.106667,6.090851,6.0801206,6.0736985,6.051324,6.0639386,6.066724
2014-03-11,6.103987,6.088686,6.075636,6.0702643,6.0689516,6.072867,6.0527024
2014-03-12,6.091668,6.081212,6.060527,6.0606427,6.051253,6.055266,6.0641966
2014-03-13,6.068619,6.0629897,6.0493484,6.044543,6.0436854,6.0540457,6.041009
2014-03-14,6.0857325,6.099508,6.066028,6.063974,6.040021,6.040054,6.0385284
2014-03-16,6.0667,6.0699964,6.0572076,6.0616913,6.063542,6.035678,6.0388756
2014-03-17,6.0480638,6.0636296,6.0444264,6.03138,6.034009,6.04519,6.0274515
2014-03-18,6.077597,6.041107,6.0576854,6.045321,6.0158005,6.0352354,6.079496
2014-03-19,6.0561223,6.038169,6.049386,6.0385075,6.06265,6.045398,6.047145
2014-03-20,6.0287886,6.0422244,6.03543,6.0643554,6.0199075,6.028284,6.003733
2014-03-21,6.050372,6.0417314,6.0427203,6.0199924,6.0079737,6.0386133,6.0213814
2014-03-23,6.037015,6.042282,6.050026,6.0581183,6.01583,6.0275726,6.0234365
2014-03-24,6.0507216,6.041757,6.0730724,6.007606,6.0294037,6.0603356,6.009843
2014-03-25,6.01726,6.0568724,6.023893,6.034559,6.0413604,6.026328,6.0189
2014-03-26,6.0575933,5.995872,6.0178466,6.0161824,6.034366,6.0104265,6.0079746
2014-03-27,6.0092025,6.023381,6.0254836,6.018567,6.006222,6.0161076,5.99181
2014-03-28,6.0641074,6.0439463,6.026754,6.0279093,6.0176854,6.0258546,6.0046773
2014-03-30,6.028728,6.022893,6.0536456,6.0205193,6.00726,6.0103693,6.013431
2014-03-31,6.0292444,6.0135922,5.967349,6.006989,6.0087523,6.0025945,6.0199575
2014-04-01,6.0140715,6.014824,6.001278,6.0033197,6.014537,6.003374,6.019897
2014-04-02,6.010096,6.004308,6.003593,6.0026865,5.9915957,6.0183744,6.001095
2014-04-03,6.0072637,6.0127177,6.0125666,5.9920125,6.0281587,5.9737906,6.0003505
2014-04-04,6.0057106,6.008769,5.9986215,6.0163603,5.9868464,5.9918427,5.995014
2014-04-06,6.0044737,6.00425,5.9939694,6.004807,5.9869237,5.993188,5.9984765
2014-04-07,6.0004215,5.9986033,6.009213,5.9840946,6.0142097,6.0167594,6.000584
2014-04-08,5.9909477,6.017103,6.0111527,5.983399,5.99747,5.9905868,5.9809165
2014-04-09,6.002165,5.989794,5.9810696,5.993095,5.991403,5.959365,5.993734
2014-04-10,6.0034695,6.0117254,5.954778,5.987764,5.990073,5.984762,5.9946394
2014-04-11,5.987285,5.997613,5.9830437,5.996887,5.985614,5.98109,5.9711246
2014-04-13,5.982439,6.003131,5.9917946,5.9940104,5.984895,5.9824896,5.9761877
2014-04-14,5.9917297,5.982281,5.984498,5.983577,5.9845204,5.971527,5.9700294
2014-04-15,5.968838,5.9644437,5.987836,6.002457,5.9876237,5.9833837,5.9802494
2014-04-16,5.990278,5.9792128,5.9819384,5.986601,5.987128,5.9830017,5.975165
2014-04-17,5.9595566,5.984166,5.979046,5.985903,5.977462,5.981656,5.987195
2014-04-20,5.9801793,5.975027,5.967645,5.9858236,5.980357,5.9986477,5.970267
2014-04-21,5.9830704,5.979314,5.9776206,5.9877605,5.97382,6.004,5.9698663
2014-04-22,5.9803348,5.9866095,5.9864273,5.9854064,5.968643,5.990628,5.9834843
2014-04-23,5.9817243,5.9862876,5.979878,5.948559,5.981213,5.968306,5.9865546
2014-04-24,5.9797173,6.0009894,5.9760604,5.9860997,5.958673,5.9726024,6.0116563
2014-04-25,5.980891,5.9880843,5.982477,5.984235,5.9762964,6.00449,6.000668
2014-04-27,5.9773145,5.992957,5.9725666,6.007114,5.9782853,5.9589624,5.9803023
2014-04-28,6.0024357,6.000456,5.9697146,5.9725704,5.99454,5.9832973,5.9866943
2014-04-29,5.9858947,5.9841847,5.963608,5.9619026,6.003037,5.990771,5.9959016
2014-04-30,5.9823985,5.968594,5.965478,6.002986,5.9891453,5.99656,5.98604
2014-05-01,6.0121913,5.975001,5.9834375,5.993546,5.988196,5.993242,5.988204
2014-05-02,5.9560657,5.987217,5.9918275,5.9887724,5.979625,5.983871,6.007819
2014-05-04,5.9993773,5.9869676,5.975789,5.973911,5.9853992,5.964556,5.9884953
2014-05-05,5.983948,5.986513,5.975176,5.9825015,5.983001,5.9784064,5.9914722
2014-05-06,5.9883666,5.982561,5.9812417,5.9816175,5.979674,5.9943376,5.974139
2014-05-07,5.9949417,5.9835467,5.955534,5.977652,5.979165,5.969495,5.9734397
2014-05-08,5.99106,5.9763303,5.9778805,5.977271,5.971693,5.969604,5.970975
2014-05-09,5.9764905,5.974435,5.975141,5.9739404,5.972793,5.966487,5.96693
2014-05-11,5.979454,5.9773307,5.976459,5.968617,5.964524,5.9636264,5.9527173
2014-05-12,5.9762273,5.9608026,5.967771,5.961125,5.9577274,5.956143,5.9580274
2014-05-13,5.975169,5.9666195,5.973563,5.9637723,5.9594336,5.957926,5.9421377
2014-05-14,5.9679885,5.9639297,5.962378,5.9613223,5.9558225,5.9532485,5.947299
2014-05-15,5.965727,5.960328,5.959511,5.958333,5.948491,5.94338,5.9418454
2014-05-16,5.9588547,5.9572487,5.9558997,5.950556,5.955435,5.93472,5.950995
2014-05-18,5.958453,5.9551497,5.9521027,5.9521117,5.957483,5.928737,5.962467
2014-05-19,5.9590197,5.9479723,5.953391,5.944815,5.9604154,5.9086337,5.9633493
2014-05-20,5.9468484,5.955728,5.976224,5.9377046,5.948775,5.9407015,5.9483213
2014-05-21,5.942465,5.9684014,5.9507976,5.9513907,5.9337254,5.9536405,5.9638667
2014-05-22,5.9451823,5.966588,5.9436297,5.954172,5.943843,5.948501,5.946347
2014-05-23,5.956461,5.9606123,5.959131,5.9414563,5.9559965,5.98252,5.9523435
2014-05-25,5.961312,5.955092,5.9462495,5.955232,5.947591,5.958058,5.932271
2014-05-26,5.934491,5.93853,5.961585,5.957735,5.953436,5.9574833,5.9593887
2014-05-27,5.93957,5.9408,5.95306,5.9622273,5.9473057,5.9516044,5.9475393
2014-05-28,5.9532485,5.9531193,5.94992,5.9606757,5.953589,5.952201,5.9412265
2014-05-29,5.949377,5.933375,5.9530582,5.964572,5.94701,5.9517965,5.940862
2014-05-30,5.9684715,5.9527907,5.954672,5.9541473,5.9538465,5.9517846,5.9515686
2014-06-02,5.955004,5.951167,5.9509234,5.9611797,5.952464,5.962534,5.952831
2014-06-03,5.9616117,5.954633,5.9538765,5.9641213,5.948072,5.9487557,5.947754
2014-06-04,5.952156,5.9856133,5.9600883,5.955701,5.9471273,5.939176,5.94235
2014-06-05,5.951455,5.9480557,5.956667,5.9684896,5.941651,5.978855,5.9415574
2014-06-06,5.9685583,5.9550877,5.9567323,5.9672503,5.9455504,5.9266224,5.959681
2014-06-08,5.9550147,5.9524384,5.95652,5.943004,5.95053,5.931038,5.943631
2014-06-09,5.949775,5.9514613,5.9303355,5.9526715,5.9502587,5.9477253,5.9493885
2014-06-10,5.9770765,5.9485016,5.951274,5.954233,5.950529,5.945492,5.9548616
2014-06-11,5.9513535,5.9487834,5.9480586,5.9529147,5.9502068,5.9514513,5.96317
2014-06-12,5.951002,5.942128,5.9583197,5.961323,5.9538608,5.9584875,5.9532394
2014-06-13,5.951277,5.9488387,5.946647,5.9532743,5.9525366,5.949859,5.936541
2014-06-15,5.977409,5.9443746,5.9598293,5.9451036,5.9485173,5.955209,5.982725
2014-06-16,5.965925,5.9615355,5.96117,5.9530315,5.972265,5.9506183,5.9665
2014-06-17,5.945299,5.944951,5.9339166,5.951562,5.9501595,5.955358,5.9715137
2014-06-18,5.952885,5.942525,5.93894,5.9779716,5.968996,5.95805,5.9704785
2014-06-19,5.956378,5.9659705,5.9474087,5.9497385,5.9430494,5.942868,5.9919624
2014-06-20,5.965902,5.944341,5.971459,5.9665475,5.9565916,5.986375,5.962877
2014-06-22,5.973975,5.9615583,5.9787817,5.9611692,5.9947495,5.971403,5.9883738
2014-06-23,5.962718,5.9573383,5.97075,5.992461,5.9678326,5.9807467,5.9483128
2014-06-24,5.969765,5.977789,5.9658046,5.9710264,5.9898047,5.9411945,5.978565
2014-06-25,5.9630704,5.9759197,5.9708557,5.988639,5.9757824,5.997052,5.9672785
2014-06-26,5.975144,6.020529,5.982977,5.956832,6.0341654,5.970284,6.0000124
2014-06-27,5.958259,5.9742823,6.0040936,5.995862,5.995339,5.981672,5.9869423
2014-06-29,5.96816,6.0169587,6.019529,5.9775167,5.9672103,5.966564,6.022227
2014-06-30,6.0024877,5.991328,6.0030794,5.9957123,6.0002036,6.006723,5.9959335
2014-07-01,5.9897833,5.978352,5.9867606,6.0037937,5.9732294,5.968444,5.992756
2014-07-02,5.9963117,5.9797964,5.983666,6.0253224,6.0039086,5.9847903,6.0193825
2014-07-03,5.9923124,6.00456,5.997167,6.009086,5.992056,5.99097,6.0609703
2014-07-04,5.9966536,6.0136137,6.01201,6.007414,6.003462,6.045579,6.0154114
2014-07-06,5.971009,5.9865146,6.0077963,5.991147,5.9986544,6.009427,6.0904317
2014-07-07,6.015226,5.9834538,6.026576,6.002704,6.015258,6.0960975,6.1065645
2014-07-08,6.0122786,5.991359,6.0179944,6.011032,6.096993,6.1060896,6.1226974
2014-07-09,6.017366,6.0334783,6.022302,6.09457,6.106445,6.0924654,6.1041636
2014-07-10,5.9997187,6.0229383,6.0911617,6.1056747,6.1184726,6.1166797,6.135292
2014-07-11,6.0210752,6.084335,6.1091466,6.116888,6.1212735,6.1243134,6.1223154
2014-07-13,6.1023054,6.105364,6.11372,6.120471,6.126269,6.1535754,6.135614
2014-07-14,6.1059766,6.0931168,6.1190653,6.1233625,6.1509285,6.151194,6.1669188
2014-07-15,6.1093616,6.117866,6.121196,6.1340394,6.118996,6.147413,6.1487174
2014-07-16,6.124551,6.111074,6.1020565,6.124429,6.130239,6.1408315,6.139667
2014-07-17,6.1155305,6.0909996,6.1340284,6.139986,6.1549067,6.135859,6.1557117
2014-07-18,6.097872,6.1300073,6.141721,6.1546116,6.1452894,6.151094,6.1590495
2014-07-20,6.106886,6.1498976,6.1349373,6.1514535,6.1604195,6.168521,6.16451
2014-07-21,6.1146903,6.127002,6.159353,6.158619,6.167923,6.170439,6.175405
2014-07-22,6.159644,6.137515,6.1649485,6.1671023,6.17116,6.178576,6.1716256
2014-07-23,6.150094,6.1612697,6.1548,6.1630487,6.157739,6.155523,6.1799593
2014-07-24,6.1530266,6.1647935,6.1712675,6.1724753,6.16555,6.158499,6.185518
2014-07-25,6.160886,6.1532254,6.1612453,6.1776953,6.1806946,6.1793747,6.168901
2014-07-27,6.168353,6.1633153,6.1640515,6.169013,6.1803927,6.1743355,6.1827927
2014-07-28,6.1663775,6.1711187,6.17736,6.1714454,6.1930466,6.185545,6.174119
2014-07-29,6.1726017,6.1706586,6.161877,6.1560135,6.184107,6.197251,6.18153
2014-07-30,6.17862,6.1762466,6.160459,6.136647,6.1912856,6.207576,6.1867137
2014-07-31,6.1729856,6.1822367,6.1676764,6.182882,6.1710587,6.187116,6.1793923
2014-08-01,6.1775208,6.169166,6.17363,6.1662397,6.1959352,6.192033,6.1879644
2014-08-03,6.1899467,6.186348,6.1901517,6.191001,6.1765456,6.1837077,6.199528
2014-08-04,6.202604,6.2027135,6.203898,6.1832495,6.1590643,6.198764,6.193092
2014-08-05,6.1949215,6.178452,6.1803007,6.194964,6.21128,6.194276,6.179801
2014-08-06,6.177758,6.1926622,6.181713,6.205366,6.2010994,6.197002,6.217149
2014-08-07,6.2014537,6.197842,6.1909976,6.1737976,6.189403,6.19253,6.204881
2014-08-08,6.1971927,6.203926,6.1916456,6.1980696,6.1993093,6.2067323,6.204239
2014-08-10,6.192394,6.188138,6.2055097,6.209282,6.1907206,6.178092,6.196565
2014-08-11,6.191785,6.206824,6.202138,6.1933975,6.196127,6.1778207,6.191456
2014-08-12,6.2073364,6.2014933,6.2148,6.220647,6.178228,6.1892786,6.2104597
2014-08-13,6.1959753,6.179171,6.2079754,6.2178135,6.2173214,6.1879463,6.2083583
2014-08-14,6.2021008,6.2030277,6.2113423,6.178911,6.1925125,6.198135,6.20055
2014-08-15,6.2028832,6.182203,6.198692,6.187423,6.202771,6.20761,6.187526
2014-08-17,6.211985,6.199588,6.187941,6.1887293,6.1932282,6.1881967,6.189518
2014-08-18,6.1817064,6.2062354,6.213917,6.2207317,6.2124395,6.21373,6.192753
2014-08-19,6.1871285,6.209201,6.177824,6.200635,6.1923475,6.1874743,6.1982594
2014-08-20,6.182537,6.1847396,6.1975794,6.1884613,6.19607,6.214826,6.1783886
2014-08-21,6.194977,6.214703,6.203583,6.204736,6.173564,6.185292,6.2050743
2014-08-22,6.2068686,6.203663,6.1979074,6.200811,6.1962414,6.212434,6.1955333
2014-08-24,6.2124476,6.185916,6.209885,6.196301,6.2012334,6.192887,6.19714
2014-08-25,6.206022,6.1955233,6.203817,6.2100124,6.1933007,6.1991506,6.1944003
2014-08-26,6.1936917,6.174185,6.210204,6.200827,6.194916,6.202819,6.1934814
2014-08-27,6.1818843,6.193949,6.200269,6.2024117,6.1883383,6.177822,6.1966834
2014-08-28,6.181693,6.1963468,6.188982,6.2037807,6.18952,6.185509,6.1943064
2014-08-29,6.1813874,6.1871276,6.203629,6.1979713,6.188919,6.1818743,6.19386
2014-08-31,6.198866,6.1920114,6.19292,6.2040753,6.199917,6.202243,6.1827545
2014-09-01,6.1906853,6.189195,6.1746244,6.20858,6.1988106,6.2018614,6.2059894
2014-09-02,6.1569386,6.179319,6.1734166,6.1962366,6.1887574,6.2013235,6.193131
2014-09-03,6.1900034,6.188537,6.2066307,6.1847672,6.19261,6.193918,6.1992846
2014-09-04,6.2138596,6.19868,6.1901827,6.1887608,6.1926923,6.1925163,6.190778
2014-09-05,6.1863317,6.222731,6.198337,6.2019825,6.193469,6.197214,6.196919
2014-09-07,6.194317,6.1896343,6.195492,6.1882095,6.1953025,6.196558,6.190447
2014-09-08,6.194341,6.196575,6.1913958,6.1934323,6.189977,6.202732,6.1956396
2014-09-09,6.193215,6.19063,6.2007055,6.1946845,6.1989307,6.1986866,6.195142
2014-09-10,6.191571,6.1973515,6.196249,6.196512,6.193398,6.1900377,6.193126
2014-09-11,6.1932034,6.198263,6.1850514,6.1902056,6.18343,6.196714,6.1978593
2014-09-12,6.1922917,6.19321,6.187517,6.1918654,6.1947746,6.187065,6.187645
2014-09-14,6.192258,6.2268996,6.192814,6.199895,6.2061324,6.2817063,6.197477
2014-09-15,6.192224,6.16938,6.1954703,6.202204,6.2013307,6.196989,6.1947956
2014-09-16,6.192189,6.1912456,6.1980247,6.1940985,6.1880856,6.185835,6.201687
2014-09-17,6.1921544,6.193471,6.1906133,6.1544914,6.220145,6.197151,6.2219825
2014-09-18,6.1921177,6.1968856,6.1924114,6.196987,6.205159,6.1959476,6.2160826
2014-09-19,6.196895,6.198247,6.195319,6.194705,6.1912966,6.203289,6.2195516
2014-09-21,6.1929693,6.2050247,6.1943297,6.1907535,6.202737,6.21316,6.233749
2014-09-22,6.2180343,6.1854763,6.2043552,6.1949325,6.225131,6.246586,6.2699885
2014-09-23,6.2006526,6.2157474,6.2075496,6.2227197,6.2594104,6.269287,6.2854185
2014-09-24,6.243502,6.2177114,6.2013164,6.2487836,6.27499,6.2869277,6.306559
2014-09-25,6.194983,6.2103367,6.2565413,6.2698894,6.282867,6.3199058,6.331491
2014-09-26,6.2122226,6.2459455,6.2795596,6.2874455,6.3111095,6.2641296,6.331656
2014-09-28,6.2541585,6.2735176,6.295987,6.309887,6.331087,6.356435,6.339195
2014-09-29,6.280186,6.2855797,6.3136225,6.3297195,6.348756,6.372001,6.318108
2014-09-30,6.280965,6.3127995,6.334411,6.3672895,6.32978,6.338422,6.349908
2014-10-01,6.3164954,6.3087687,6.329553,6.347625,6.329979,6.3294277,6.3367386
2014-10-02,6.351292,6.301498,6.336977,6.3651557,6.336272,6.354468,6.346706
2014-10-03,6.341963,6.2913275,6.3122487,6.36214,6.3638783,6.3511977,6.3649592
2014-10-05,6.356694,6.348486,6.362642,6.3390827,6.3603377,6.3386807,6.361306
2014-10-06,6.367665,6.333258,6.335056,6.3783145,6.3573666,6.359672,6.3606234
2014-10-07,6.3525753,6.364767,6.394313,6.368683,6.3631,6.3618226,6.3809123
2014-10-08,6.3552375,6.331917,6.3355694,6.35972,6.369954,6.3847175,6.3830843
2014-10-09,6.35691,6.3619294,6.377734,6.383752,6.383051,6.39388,6.421267
2014-10-10,6.348936,6.377281,6.372924,6.386203,6.3923564,6.4029837,6.4030185
2014-10-12,6.364366,6.3721967,6.3773837,6.3922873,6.4091835,6.4104385,6.4189463
2014-10-13,6.3724804,6.384295,6.3952103,6.403217,6.4124503,6.401027,6.4271035
2014-10-14,6.3739414,6.381653,6.4001694,6.4271903,6.410398,6.427164,6.4329395
2014-10-15,6.3963566,6.3899107,6.410023,6.412755,6.414898,6.433117,6.437844
2014-10-16,6.4138813,6.412906,6.414889,6.426636,6.439812,6.4440017,6.432587
2014-10-17,6.4014983,6.4167523,6.4339066,6.427455,6.4383464,6.4350557,6.424158
2014-10-19,6.423909,6.4219704,6.4249954,6.448258,6.411448,6.4507933,6.4484177
2014-10-20,6.422308,6.429267,6.4127254,6.437662,6.4357023,6.432943,6.434545
2014-10-21,6.430807,6.4260254,6.4227657,6.4603987,6.4475594,6.472467,6.453208
2014-10-22,6.411859,6.450797,6.468263,6.4551935,6.44817,6.5009475,6.475881
2014-10-23,6.426217,6.429752,6.422627,6.467916,6.481847,6.479923,6.49207
2014-10-24,6.4318852,6.4372244,6.4832387,6.4574394,6.4824734,6.487997,6.4907093
2014-10-26,6.452804,6.450815,6.4596176,6.4627137,6.4804935,6.5117645,6.503954
2014-10-27,6.4493833,6.4694624,6.4728217,6.477685,6.466624,6.5050263,6.5016427
2014-10-28,6.450861,6.4698553,6.4855165,6.5046244,6.4921365,6.496049,6.536472
2014-10-29,6.484699,6.4797497,6.4518085,6.494416,6.5050783,6.5006294,6.518886
2014-10-30,6.4879627,6.4949994,6.495668,6.5020733,6.5092783,6.5205927,6.5442667
2014-10-31,6.494258,6.482177,6.4991956,6.521405,6.512233,6.54814,6.549321
2014-11-02,6.5071282,6.4938936,6.5118484,6.5275087,6.545675,6.5160317,6.550095
2014-11-03,6.5383406,6.524058,6.515309,6.5551353,6.547968,6.5552254,6.571667
2014-11-04,6.506911,6.5330334,6.5377393,6.5352607,6.5594597,6.5689716,6.5559826
2014-11-05,6.5300517,6.536589,6.5593753,6.5669813,6.5667353,6.5802245,6.556957
2014-11-06,6.538261,6.5552216,6.547735,6.566153,6.5489974,6.5751367,6.57655
2014-11-07,6.5363655,6.569147,6.560685,6.5586643,6.5812125,6.563752,6.574011
2014-11-09,6.5348897,6.5511494,6.543698,6.568756,6.5572934,6.6118026,6.583746
2014-11-10,6.560248,6.554685,6.579244,6.5607786,6.591646,6.592784,6.5791645
2014-11-11,6.5476007,6.551779,6.5695987,6.577877,6.578946,6.5897365,6.5836916
2014-11-12,6.5714445,6.5915823,6.59156,6.586352,6.608692,6.57621,6.593736
2014-11-13,6.5892396,6.568663,6.5986176,6.59881,6.6056376,6.6034966,6.611556
2014-11-14,6.5703926,6.567254,6.610812,6.6024733,6.6209474,6.639248,6.655278
2014-11-16,6.5890417,6.584585,6.5726285,6.6035967,6.615816,6.6575418,6.7233453
2014-11-17,6.5893803,6.581882,6.605549,6.6043525,6.654119,6.7218986,6.7273355
2014-11-18,6.6078286,6.608327,6.6144757,6.6620164,6.707867,6.734494,6.7869925
2014-11-19,6.601184,6.6320305,6.6688504,6.729613,6.7537365,6.7392826,6.7579045
2014-11-20,6.6302056,6.6637692,6.7049704,6.6851873,6.7603817,6.7106404,6.6663747
2014-11-21,6.672409,6.7014503,6.7292833,6.7077575,6.7502093,6.710094,6.77242
2014-11-23,6.694353,6.714241,6.748638,6.7558374,6.71486,6.7854805,6.7475414
2014-11-24,6.7332444,6.709419,6.740692,6.750491,6.789552,6.742177,6.7537875
2014-11-25,6.744457,6.6693316,6.6846333,6.7739983,6.7109475,6.768127,6.7592196
2014-11-26,6.7441664,6.746832,6.7546053,6.7573786,6.78728,6.772094,6.7911134
2014-11-27,6.7423778,6.763504,6.7298784,6.761473,6.7766685,6.772165,6.8257794
2014-11-28,6.7535024,6.766183,6.762447,6.761115,6.77637,6.7840757,6.8161507
2014-11-30,6.7401056,6.760493,6.7487783,6.7478986,6.7710443,6.7987666,6.78339
2014-12-01,6.797485,6.81818,6.749637,6.7906156,6.812319,6.793324,6.788739
2014-12-02,6.7469625,6.7775865,6.76769,6.808347,6.8258243,6.773245,6.78704
2014-12-03,6.801143,6.7594767,6.7836866,6.771022,6.802757,6.791372,6.816406
2014-12-04,6.75935,6.8067966,6.767024,6.8047204,6.7868648,6.7945433,6.818146
2014-12-05,6.782896,6.7840347,6.781885,6.8015437,6.8011765,6.800611,6.8329344
2014-12-07,6.790835,6.7810054,6.805636,6.8024836,6.814596,6.8097863,6.8092647
2014-12-08,6.799379,6.7985425,6.799373,6.7841983,6.813476,6.824734,6.820164
2014-12-09,6.800383,6.801217,6.815173,6.8122363,6.813025,6.827781,6.846001
2014-12-10,6.7945914,6.800455,6.8120246,6.824701,6.828999,6.8264074,6.8392596
2014-12-11,6.8201456,6.807406,6.8089023,6.82772,6.8337927,6.8401284,6.8538947
2014-12-12,6.8062963,6.8215175,6.839959,6.826485,6.8425946,6.8452125,6.858252
2014-12-14,6.818287,6.8284774,6.835941,6.8309407,6.864215,6.8565044,6.904722
2014-12-15,6.8289638,6.852576,6.8470964,6.847734,6.857029,6.9056106,6.955154
2014-12-16,6.8339934,6.838263,6.8585095,6.857989,6.888403,6.96135,6.9951916
2014-12-17,6.846601,6.8547864,6.856228,6.9054637,6.965128,6.9932656,6.9988117
2014-12-18,6.8523436,6.8597317,6.9064016,6.960837,6.9812655,7.0052686,7.0368137
2014-12-19,6.8739176,6.9089894,6.9616423,6.9818325,6.998086,7.030311,7.046186
2014-12-21,6.9077997,6.953952,6.986175,6.999926,7.031676,7.0542827,7.069535
