,GBPAUD,GBPAUD,GBPAUD,GBPAUD,GBPAUD,GBPAUD,GBPAUD
2013-10-28,1.698268,1.6994209,1.6999832,1.6958833,1.69239,1.6931965,1.6931891
2013-10-29,1.6958308,1.7003587,1.6964018,1.6938419,1.6932842,1.6917448,1.6891084
2013-10-30,1.6997533,1.6962354,1.693785,1.6892397,1.6922256,1.6898293,1.6871568
2013-10-31,1.6962107,1.6918554,1.6935297,1.689121,1.6936349,1.6908046,1.7015598
2013-11-01,1.6914434,1.6955543,1.6870624,1.6957741,1.6884521,1.680614,1.6900204
2013-11-03,1.6895565,1.705872,1.6941932,1.6898816,1.6879365,1.6916416,1.686441
2013-11-04,1.6909072,1.6864991,1.6950114,1.6861799,1.6858504,1.6909252,1.6952299
2013-11-05,1.6963656,1.6906807,1.6952856,1.6817721,1.6886518,1.6922036,1.6814425
2013-11-06,1.682103,1.6824669,1.6884192,1.6858282,1.6871784,1.6867616,1.691683
2013-11-07,1.6827779,1.688377,1.6917273,1.6897726,1.685398,1.6853313,1.6911603
2013-11-08,1.6890023,1.6908624,1.6889341,1.6908731,1.6890548,1.6894625,1.6926801
2013-11-10,1.6888535,1.6891165,1.6875685,1.6928055,1.6894312,1.6884791,1.6903994
2013-11-11,1.6862786,1.6906278,1.6850802,1.6895437,1.6922204,1.6890278,1.6864665
2013-11-12,1.6883328,1.6892855,1.6858625,1.6847714,1.6916116,1.6895058,1.6882572
2013-11-13,1.688376,1.6910372,1.6927583,1.6891279,1.6893055,1.6884112,1.6900107
2013-11-14,1.6829491,1.6924493,1.685456,1.6886449,1.6858933,1.6890241,1.6900313
2013-11-15,1.6881323,1.6914005,1.6829846,1.6897945,1.6888072,1.6895568,1.6905332
2013-11-17,1.6869667,1.6877449,1.693951,1.6891431,1.691408,1.6883372,1.6898835
2013-11-18,1.6913642,1.6843758,1.6844836,1.688575,1.6908088,1.6890208,1.6900095
2013-11-19,1.6895907,1.6900321,1.6938841,1.689857,1.6902592,1.6925726,1.6913491
2013-11-20,1.6904572,1.690212,1.6844405,1.6891302,1.6894426,1.6886078,1.6923025
2013-11-21,1.6913755,1.6907119,1.6914566,1.6879716,1.6907871,1.6911585,1.6880535
2013-11-22,1.6924872,1.6870046,1.6865723,1.6917264,1.6911325,1.6952826,1.6938688
2013-11-24,1.6882995,1.6912599,1.6926264,1.6867411,1.6915628,1.6935048,1.6982448
2013-11-25,1.689347,1.6896982,1.6922603,1.6916796,1.6914988,1.6949078,1.7017118
2013-11-26,1.6863195,1.69201,1.691091,1.6906514,1.7008759,1.7040944,1.7071937
2013-11-27,1.6929259,1.6913836,1.6920533,1.6983757,1.7045696,1.7052939,1.7045683
2013-11-28,1.6940265,1.692751,1.6980115,1.7016044,1.708291,1.7067204,1.7065415
2013-11-29,1.6919944,1.6988124,1.7035604,1.7014838,1.7032478,1.7076654,1.7105618
2013-12-01,1.6969117,1.7013339,1.7079934,1.7039133,1.713374,1.7122245,1.717142
2013-12-02,1.7041445,1.7052453,1.7102199,1.7094101,1.7091062,1.7159644,1.7171141
2013-12-03,1.7085366,1.7064904,1.7090499,1.7154973,1.7123935,1.7137425,1.7198395
2013-12-04,1.7126886,1.7081466,1.708096,1.7134976,1.71915,1.7160474,1.7209666
2013-12-05,1.7080321,1.71188,1.713383,1.715828,1.7194185,1.7174202,1.72358
2013-12-06,1.7105596,1.7123308,1.7137908,1.71704,1.7184601,1.7274963,1.7247187
2013-12-08,1.7150664,1.71816,1.716576,1.7145722,1.722039,1.7221855,1.7450118
2013-12-09,1.7141405,1.7185819,1.722015,1.7278154,1.7343814,1.7445521,1.7635132
2013-12-10,1.7184755,1.7193635,1.7209053,1.7281997,1.7461789,1.7683846,1.771489
2013-12-11,1.7167491,1.7258387,1.7375048,1.7441102,1.7643142,1.7659094,1.7706308
2013-12-12,1.7200296,1.7244036,1.7436073,1.7618943,1.768224,1.7721304,1.7748483
2013-12-13,1.726044,1.7456969,1.7627417,1.7697623,1.7718618,1.7709024,1.7881346
2013-12-15,1.7474972,1.7658036,1.7709273,1.7751491,1.7718275,1.7772042,1.7941142
2013-12-16,1.7579503,1.7671658,1.7702179,1.7735282,1.7898316,1.7791251,1.78611
2013-12-17,1.7664694,1.7702515,1.7744409,1.7867543,1.7952816,1.7846653,1.7974902
2013-12-18,1.7725755,1.7748688,1.7854826,1.7937484,1.796162,1.7914999,1.791244
2013-12-19,1.7725935,1.792639,1.7942955,1.7911463,1.7977428,1.7885803,1.7996278
2013-12-20,1.7877634,1.7969224,1.7905008,1.7737637,1.7976164,1.8015788,1.7933339
2013-12-22,1.7845248,1.7949201,1.7933832,1.7981381,1.8040932,1.8020978,1.8030515
2013-12-23,1.7876779,1.7885789,1.7875502,1.7927642,1.802216,1.8074851,1.8054991
2013-12-24,1.794597,1.7976415,1.7961793,1.8020704,1.807814,1.8004901,1.8044128
2013-12-26,1.795527,1.7920041,1.8007672,1.7982967,1.7999556,1.8001306,1.8072681
2013-12-27,1.7912086,1.8089609,1.801497,1.7961674,1.8030941,1.7982078,1.8102746
2013-12-29,1.7950734,1.8006142,1.8035808,1.8081334,1.8050748,1.8118098,1.8130393
2013-12-30,1.7963836,1.7985024,1.8038173,1.8044639,1.8079557,1.8143365,1.8207579
2013-12-31,1.8017613,1.8040749,1.8063478,1.8073245,1.8111565,1.8143171,1.8200979
2014-01-01,1.8050994,1.8048022,1.8091247,1.811241,1.8178663,1.8135301,1.825334
2014-01-02,1.8047618,1.8063842,1.8156632,1.8263972,1.8190523,1.8251815,1.8252501
2014-01-03,1.8099229,1.8128879,1.8230531,1.8178461,1.8242534,1.8203865,1.8248383
2014-01-05,1.8113289,1.810373,1.824202,1.8294618,1.8274155,1.8245598,1.8306417
2014-01-06,1.8124015,1.818066,1.8249164,1.8321054,1.8296936,1.8307515,1.8296452
2014-01-07,1.8242116,1.8271765,1.8223234,1.8260369,1.8233825,1.8298769,1.8292232
2014-01-08,1.8184474,1.8275187,1.8205835,1.8258717,1.8349898,1.820996,1.8256618
2014-01-09,1.8217764,1.8286724,1.8224771,1.8335563,1.8290395,1.8326824,1.8336138
2014-01-10,1.8257447,1.8281138,1.8238605,1.8236077,1.8281496,1.825954,1.8315419
2014-01-12,1.819375,1.830276,1.828048,1.8236443,1.8266995,1.8200839,1.8232789
2014-01-13,1.8289406,1.8304366,1.832049,1.8247036,1.8254569,1.835355,1.8358532
2014-01-14,1.8245634,1.8340144,1.8242909,1.8260591,1.8404849,1.8390896,1.84108
2014-01-15,1.834341,1.82804,1.8317685,1.8353821,1.8382142,1.8304083,1.8363149
2014-01-16,1.8237026,1.8331034,1.827697,1.8316743,1.8353155,1.8366085,1.8389105
2014-01-17,1.8283929,1.8456615,1.8347332,1.8339438,1.8362049,1.8390532,1.8427138
2014-01-19,1.8361943,1.8328696,1.8299938,1.8377031,1.8332685,1.8430647,1.8403515
2014-01-20,1.8358871,1.8359905,1.8358212,1.8416512,1.8452353,1.8439138,1.8370231
2014-01-21,1.8398418,1.8357091,1.8383573,1.8370786,1.8415166,1.8460338,1.8502508
2014-01-22,1.8383594,1.8392518,1.8376566,1.8395653,1.8443098,1.8443297,1.8457837
2014-01-23,1.8369954,1.8425691,1.8371065,1.844636,1.8444613,1.8470013,1.8518826
2014-01-24,1.8363371,1.842643,1.8480539,1.8440652,1.8450192,1.8447396,1.8526303
2014-01-26,1.8406856,1.8451595,1.8426701,1.8463576,1.8476028,1.8500273,1.8542426
2014-01-27,1.8443708,1.843742,1.8518676,1.8491514,1.8472707,1.8484926,1.8524518
2014-01-28,1.8401802,1.8494041,1.8509034,1.843974,1.8535292,1.8536218,1.8510376
2014-01-29,1.84504,1.8551289,1.8522997,1.8496825,1.8484986,1.8527454,1.8508482
2014-01-30,1.8502095,1.8500965,1.8521812,1.8445832,1.8514895,1.8480622,1.8515918
2014-01-31,1.8485647,1.8489304,1.8539234,1.8598391,1.8606753,1.8588631,1.8610067
2014-02-02,1.847574,1.8528495,1.851627,1.8544722,1.8573513,1.8527958,1.8480444
2014-02-03,1.8480967,1.8556793,1.8553575,1.8545232,1.8563516,1.8473543,1.8591076
2014-02-04,1.8567438,1.8614498,1.8570375,1.8545356,1.852665,1.8574951,1.855103
2014-02-05,1.8551519,1.86171,1.8506753,1.8545485,1.8525699,1.8535683,1.8502442
2014-02-06,1.8588665,1.860718,1.8614666,1.8545618,1.8549905,1.8486013,1.8553046
2014-02-07,1.8536506,1.8493451,1.8488102,1.8545754,1.8548684,1.8516866,1.8523493
2014-02-09,1.8507788,1.8557706,1.8490764,1.8600454,1.8566844,1.8514677,1.848187
2014-02-10,1.8580635,1.854646,1.8478385,1.8573005,1.8480269,1.8490645,1.8492973
2014-02-11,1.8545847,1.8455629,1.8476031,1.8487902,1.8503087,1.8514683,1.843528
2014-02-12,1.852342,1.8522205,1.850896,1.8514451,1.8519593,1.8458278,1.8503172
2014-02-13,1.8521138,1.8492701,1.8522564,1.8557651,1.8472929,1.8497574,1.8596016
2014-02-14,1.8533888,1.8495109,1.8508493,1.8487035,1.8485882,1.8484972,1.8561459
2014-02-16,1.8496999,1.854384,1.8537639,1.8550682,1.8565216,1.838929,1.8491447
2014-02-17,1.8492597,1.8508344,1.8574167,1.8468846,1.8599471,1.8637677,1.8598672
2014-02-18,1.8544408,1.856257,1.8467679,1.846018,1.852387,1.8456728,1.8504747
2014-02-19,1.855312,1.8468779,1.85977,1.860688,1.8628099,1.8541833,1.8593581
2014-02-20,1.849354,1.8540742,1.85171,1.8696092,1.8543997,1.8500924,1.8523977
2014-02-21,1.85139,1.8477714,1.8517313,1.8569553,1.8538579,1.855683,1.859209
2014-02-23,1.8559384,1.8426471,1.854695,1.854322,1.8615546,1.8494666,1.8537581
2014-02-24,1.8558623,1.849937,1.8537512,1.85681,1.8498932,1.8581448,1.8603392
2014-02-25,1.8563955,1.8599998,1.8568028,1.8560122,1.8570169,1.8620075,1.8558795
2014-02-26,1.852088,1.8501995,1.8573633,1.8538276,1.8547151,1.8611908,1.8519361
2014-02-27,1.8519834,1.856104,1.8626453,1.8578715,1.8528311,1.8578845,1.8560755
2014-02-28,1.8518898,1.8524153,1.8618813,1.8569436,1.8604122,1.8616089,1.8568283
2014-03-02,1.860403,1.8565938,1.8612925,1.8590341,1.8593677,1.8584898,1.8612248
2014-03-03,1.8591712,1.856561,1.8568885,1.85784,1.8576037,1.8543265,1.8556948
2014-03-04,1.8545464,1.8583173,1.8573036,1.8509048,1.8566926,1.854698,1.852344
2014-03-05,1.8645813,1.8613312,1.8650742,1.8514519,1.8572805,1.8485954,1.8515869
2014-03-06,1.8623922,1.857826,1.8522449,1.8542373,1.8520422,1.8551593,1.8540825
2014-03-07,1.8592691,1.8540242,1.8497002,1.851979,1.8524477,1.8506515,1.8468084
2014-03-09,1.8588605,1.8515186,1.8537414,1.8442327,1.8538023,1.8510497,1.8424869
2014-03-10,1.8523712,1.8559926,1.8530558,1.8529737,1.8513696,1.8498892,1.8524328
2014-03-11,1.8549252,1.8480544,1.8527253,1.8494778,1.843229,1.8499006,1.8495524
2014-03-12,1.8553379,1.8512948,1.8520973,1.8516073,1.8528186,1.8460926,1.8513248
2014-03-13,1.8541393,1.8507118,1.8585038,1.853256,1.8518149,1.8480507,1.8454766
2014-03-14,1.8498174,1.8514036,1.8513592,1.848145,1.8468688,1.8459882,1.8514739
2014-03-16,1.8529905,1.851267,1.8513174,1.8496252,1.8481852,1.8511235,1.845444
2014-03-17,1.8603805,1.8482013,1.848943,1.8500695,1.8474363,1.8449476,1.8460704
2014-03-18,1.8422847,1.8507941,1.8468211,1.8499557,1.8484544,1.8449669,1.8490996
2014-03-19,1.8466102,1.8432755,1.8477559,1.848418,1.8495011,1.8491905,1.8463988
2014-03-20,1.8491755,1.8463196,1.8508418,1.8500001,1.848763,1.8487561,1.8496547
2014-03-21,1.8416097,1.8486512,1.8486692,1.8473861,1.8526944,1.8517704,1.8486801
2014-03-23,1.8487685,1.849926,1.8495314,1.8501477,1.8414481,1.850481,1.8456826
2014-03-24,1.8479351,1.8508124,1.8485543,1.8438188,1.8522395,1.8464323,1.8478358
2014-03-25,1.8487822,1.8480421,1.8454477,1.8474603,1.841854,1.8474514,1.8435948
2014-03-26,1.8479048,1.8456452,1.8453544,1.8466501,1.8484044,1.8460442,1.8454262
2014-03-27,1.8488148,1.8515987,1.8497311,1.8506687,1.8499631,1.8458219,1.8445109
2014-03-28,1.8478706,1.8498814,1.8463173,1.8428556,1.8457935,1.8462335,1.8415848
2014-03-30,1.8488485,1.8496926,1.8478127,1.8413664,1.8449888,1.8418843,1.8424964
2014-03-31,1.8466678,1.8444765,1.8451526,1.8417058,1.8441062,1.8437269,1.8426847
2014-04-01,1.8454618,1.8461185,1.8453933,1.8411962,1.8435953,1.8431907,1.8343294
2014-04-02,1.8451484,1.8436546,1.842202,1.8416045,1.8393455,1.8389509,1.833126
2014-04-03,1.8460768,1.842961,1.8371644,1.8420653,1.8366807,1.8311374,1.8270646
2014-04-04,1.8464117,1.8400126,1.8427577,1.8308868,1.829385,1.827798,1.8253613
2014-04-06,1.8425148,1.8412662,1.8387438,1.8323728,1.8266746,1.8239801,1.8227235
2014-04-07,1.8375322,1.8383565,1.8339647,1.8257937,1.8279943,1.8225845,1.8138613
2014-04-08,1.834325,1.8279603,1.8317004,1.8276923,1.8221313,1.8190398,1.81509
2014-04-09,1.8292137,1.8287596,1.827553,1.8192475,1.8185928,1.815516,1.8092284
2014-04-10,1.8270434,1.8279828,1.8241751,1.8169907,1.8143157,1.8080554,1.8034014
2014-04-11,1.8253322,1.8210133,1.8163376,1.8118305,1.810549,1.8043522,1.8065501
2014-04-13,1.819939,1.8148826,1.8094712,1.8079137,1.8061796,1.8062428,1.7878932
2014-04-14,1.8200502,1.8121986,1.8043993,1.8039832,1.8009248,1.8015394,1.8005372
2014-04-15,1.8146302,1.8088815,1.8043646,1.8144752,1.7962728,1.7965,1.7994841
2014-04-16,1.8077567,1.7999489,1.8012636,1.8038579,1.8012428,1.8095331,1.8079231
2014-04-17,1.8059174,1.8152064,1.8071461,1.8075083,1.8066943,1.7938478,1.7911023
2014-04-20,1.8102611,1.8029805,1.8038772,1.8026592,1.8078524,1.7871466,1.8099936
2014-04-21,1.7966135,1.803205,1.7946638,1.8088496,1.8083246,1.8036332,1.7952132
2014-04-22,1.801147,1.7921631,1.8049693,1.8041701,1.791163,1.7912483,1.8035667
2014-04-23,1.7994651,1.8015716,1.7992957,1.7905202,1.8032844,1.7919999,1.8103456
2014-04-24,1.8069918,1.7954115,1.7949498,1.797768,1.8070955,1.8012922,1.8005725
2014-04-25,1.7953981,1.8052115,1.8033248,1.8018565,1.809122,1.8054295,1.796277
2014-04-27,1.8045235,1.8122311,1.7962183,1.8069828,1.8041103,1.8053821,1.7996186
2014-04-28,1.7954026,1.7973521,1.789847,1.8028753,1.7936015,1.8011117,1.7950355
2014-04-29,1.807075,1.797324,1.8062819,1.7947392,1.7940016,1.7932928,1.7953014
2014-04-30,1.8097246,1.8066676,1.8015414,1.7920593,1.8027989,1.8014675,1.8023384
2014-05-01,1.8082173,1.8019111,1.8028406,1.802103,1.8040929,1.799264,1.7977786
2014-05-02,1.7901974,1.7913804,1.7988205,1.8059965,1.7988322,1.798913,1.8028055
2014-05-04,1.7970879,1.7923365,1.8037685,1.8020849,1.804392,1.7948073,1.7934947
2014-05-05,1.7993199,1.8019203,1.8037796,1.8068168,1.7968881,1.7928914,1.7930562
2014-05-06,1.8008795,1.807733,1.7951474,1.7986755,1.7931333,1.8023021,1.8017067
2014-05-07,1.8033303,1.7928722,1.8003359,1.7946166,1.803139,1.8053821,1.7935201
2014-05-08,1.8031257,1.806874,1.8035651,1.7943751,1.8074108,1.8016021,1.8095015
2014-05-09,1.801501,1.7972875,1.8053135,1.8046107,1.8020003,1.8033456,1.8044275
2014-05-11,1.805205,1.8032799,1.8012166,1.8028264,1.797698,1.801859,1.8058528
2014-05-12,1.8076832,1.8082952,1.8024998,1.7987213,1.8003635,1.7959075,1.797219
2014-05-13,1.8015822,1.7982557,1.8036991,1.8000441,1.7909364,1.7960467,1.7994008
2014-05-14,1.8028101,1.8017929,1.7898169,1.8001649,1.7986321,1.7971061,1.8045546
2014-05-15,1.7985142,1.805551,1.8081326,1.7968235,1.8003054,1.803009,1.8008575
2014-05-16,1.8016461,1.790871,1.8021624,1.8011163,1.8040369,1.8019146,1.8020936
2014-05-18,1.808998,1.8011345,1.8026974,1.8009353,1.8007778,1.8028034,1.8004946
2014-05-19,1.7965564,1.8002423,1.797798,1.8013163,1.8037436,1.8008705,1.8036039
2014-05-20,1.8009808,1.8021612,1.79857,1.8026859,1.8026904,1.8051505,1.8066596
2014-05-21,1.7968242,1.7980494,1.8046912,1.8044496,1.8023982,1.807691,1.80773
2014-05-22,1.8024118,1.8033957,1.8029816,1.8031911,1.8060142,1.8092933,1.8099904
2014-05-23,1.8019307,1.8073571,1.8028398,1.8059437,1.8082178,1.8102003,1.8110107
2014-05-25,1.8018837,1.8028139,1.8066733,1.8109702,1.8047626,1.8118684,1.8113947
2014-05-26,1.8026888,1.8077105,1.8080859,1.8112727,1.8083375,1.8072791,1.8083713
2014-05-27,1.807126,1.8087728,1.8095309,1.8060906,1.8131753,1.8127309,1.8129643
2014-05-28,1.8083673,1.8108834,1.8108243,1.8102098,1.8109928,1.8087752,1.813892
2014-05-29,1.8099529,1.8097119,1.8107647,1.809623,1.8086898,1.8115547,1.8093483
2014-05-30,1.8154703,1.8108478,1.810756,1.8101461,1.8145127,1.8103287,1.81449
2014-06-02,1.8109456,1.8078454,1.8100879,1.8075621,1.8043976,1.8094394,1.8100458
2014-06-03,1.811713,1.8129092,1.8098432,1.8169332,1.8175795,1.8086597,1.8109876
2014-06-04,1.8118048,1.814894,1.8129351,1.8059644,1.808333,1.8124369,1.8093462
2014-06-05,1.8088188,1.806182,1.809789,1.8091681,1.8084543,1.8093352,1.8067507
2014-06-06,1.8132269,1.8156717,1.8088437,1.8062785,1.8078516,1.8107393,1.8062131
2014-06-08,1.8087354,1.8150774,1.807595,1.8088979,1.809085,1.8061895,1.8043643
2014-06-09,1.8133073,1.8119148,1.8104486,1.8085909,1.8065401,1.8061159,1.8020741
2014-06-10,1.8075526,1.8083153,1.8134259,1.8064601,1.8046843,1.8020384,1.8042976
2014-06-11,1.806824,1.8071094,1.8067762,1.8082398,1.8020823,1.8037367,1.8015394
2014-06-12,1.807309,1.8078836,1.8031268,1.8052652,1.8062202,1.8063596,1.8063121
2014-06-13,1.80599,1.8047028,1.8066143,1.8055754,1.802668,1.8019962,1.8038574
2014-06-15,1.8039415,1.8052834,1.801791,1.8029646,1.8052491,1.8064867,1.8011082
2014-06-16,1.8060454,1.803765,1.8033648,1.8021648,1.8039382,1.8018461,1.8009937
2014-06-17,1.803656,1.8044529,1.8051597,1.8036025,1.8042856,1.8065689,1.8044156
2014-06-18,1.8033978,1.8043344,1.8045306,1.8059237,1.8035305,1.801693,1.8046523
2014-06-19,1.8031918,1.8106489,1.803989,1.808753,1.8038981,1.8012416,1.808196
2014-06-20,1.8077326,1.802458,1.8032893,1.804831,1.8019205,1.8054175,1.803327
2014-06-22,1.8053367,1.8051404,1.8053069,1.8046755,1.8085327,1.8075408,1.8060571
2014-06-23,1.8025023,1.8058668,1.8013401,1.8067493,1.8071215,1.8015649,1.8087178
2014-06-24,1.806414,1.8047462,1.8009253,1.807526,1.8018296,1.8094746,1.8144882
2014-06-25,1.8111432,1.810053,1.8011183,1.8048298,1.804771,1.806128,1.8159127
2014-06-26,1.8046967,1.8037803,1.8051504,1.8116747,1.8054982,1.8076196,1.8032465
2014-06-27,1.8076254,1.8080195,1.8010721,1.8264693,1.8141443,1.8055059,1.8133382
2014-06-29,1.8060329,1.8017367,1.8122318,1.8088174,1.8010267,1.8117379,1.8052752
2014-06-30,1.7985595,1.8017232,1.805548,1.8086753,1.8114359,1.8104904,1.8110399
2014-07-01,1.7972201,1.8049291,1.8012986,1.8099668,1.8076622,1.8064268,1.8111451
2014-07-02,1.8098445,1.8070229,1.8062665,1.8079815,1.8086294,1.8107033,1.8110776
2014-07-03,1.8166364,1.8054178,1.81043,1.8088284,1.806712,1.808062,1.8086345
2014-07-04,1.802809,1.8069924,1.8099103,1.8096776,1.8121059,1.8119845,1.8050892
2014-07-06,1.8097886,1.8110721,1.8067465,1.8084592,1.8069435,1.8060116,1.8086225
2014-07-07,1.8073877,1.8137457,1.8102849,1.8084834,1.8053141,1.8081012,1.8095549
2014-07-08,1.807188,1.8071239,1.8062309,1.8097495,1.8094095,1.8091408,1.8137474
2014-07-09,1.8111669,1.8122028,1.8083948,1.8099834,1.8072175,1.8071921,1.809196
2014-07-10,1.8097188,1.8100368,1.8097287,1.8099449,1.8090386,1.8068429,1.810496
2014-07-11,1.8065121,1.8087263,1.8094536,1.8120073,1.8092673,1.8099074,1.8104835
2014-07-13,1.8097492,1.8102813,1.8112355,1.8112801,1.8082956,1.8122916,1.8124614
2014-07-14,1.8068988,1.806188,1.8110397,1.8124024,1.8115339,1.813948,1.8120338
2014-07-15,1.8100986,1.8117303,1.814693,1.81074,1.8123579,1.8140616,1.8132341
2014-07-16,1.8097863,1.8089778,1.8117819,1.8132408,1.8102176,1.8159617,1.8134348
2014-07-17,1.8112247,1.8104227,1.8105434,1.8102002,1.8113223,1.8131331,1.8152573
2014-07-18,1.8089257,1.8134594,1.8123066,1.811945,1.8142965,1.8144697,1.8125609
2014-07-20,1.8109754,1.811815,1.8132565,1.81526,1.8133867,1.8187891,1.8166792
2014-07-21,1.8100857,1.8097231,1.8128834,1.8128129,1.8175783,1.8142143,1.8148109
2014-07-22,1.8163059,1.8128303,1.8150492,1.8146011,1.8136346,1.8154858,1.8191592
2014-07-23,1.8130585,1.8130682,1.8155903,1.8160995,1.8112283,1.8136258,1.8149859
2014-07-24,1.8169574,1.8169216,1.8145145,1.8161432,1.8169148,1.8157115,1.8166755
2014-07-25,1.8162495,1.8149186,1.8152462,1.8163111,1.8097881,1.8140485,1.8059273
2014-07-27,1.8103477,1.8150837,1.815934,1.8126185,1.8153946,1.8038627,1.8159804
2014-07-28,1.818799,1.822833,1.8160583,1.8163975,1.8131901,1.8119749,1.8146853
2014-07-29,1.8125801,1.8141122,1.8167744,1.8111417,1.8151004,1.8125048,1.8105103
2014-07-30,1.8126943,1.8160622,1.8058932,1.8131673,1.8165181,1.813817,1.8190343
2014-07-31,1.8169756,1.8099164,1.8248501,1.8153343,1.8140275,1.8150685,1.813441
2014-08-01,1.813519,1.812458,1.8140496,1.8112656,1.8157214,1.8160673,1.8127108
2014-08-03,1.8150358,1.8158021,1.8187672,1.815369,1.8150883,1.8125889,1.8171699
2014-08-04,1.8162758,1.8158052,1.8131115,1.8113056,1.8141905,1.8164364,1.8137487
2014-08-05,1.8162606,1.815762,1.81666,1.8160201,1.8177204,1.8165781,1.8186848
2014-08-06,1.8136468,1.8132282,1.8147726,1.8208475,1.8167505,1.8185636,1.8158973
2014-08-07,1.8137716,1.81784,1.8171835,1.8115242,1.8141897,1.8165925,1.8160157
2014-08-08,1.8022704,1.8162069,1.8134928,1.8210471,1.8141878,1.8155777,1.8184167
2014-08-10,1.8181577,1.8140789,1.8199743,1.8171132,1.8178402,1.8152244,1.8207583
2014-08-11,1.8151554,1.817136,1.819592,1.8167291,1.8187959,1.8163689,1.8140066
2014-08-12,1.8177922,1.8161691,1.8176098,1.8162779,1.8077102,1.8143245,1.8108258
2014-08-13,1.8126061,1.816777,1.8173157,1.8135679,1.8155361,1.8120853,1.8091438
2014-08-14,1.8097553,1.8133459,1.8173316,1.8132463,1.8102921,1.814199,1.8097218
2014-08-15,1.818456,1.8122666,1.8159615,1.8157617,1.807195,1.8190132,1.8109472
2014-08-17,1.8090205,1.8095871,1.8123164,1.8132124,1.8166621,1.806563,1.8093395
2014-08-18,1.8134979,1.8089162,1.8124635,1.8141212,1.8118892,1.8099871,1.8127813
2014-08-19,1.8094237,1.8110087,1.8013397,1.8089725,1.8118508,1.8068154,1.8122954
2014-08-20,1.8157499,1.8071482,1.8172024,1.8150072,1.8079635,1.8060234,1.8082035
2014-08-21,1.8056861,1.8120872,1.8084544,1.8098934,1.8061938,1.8149877,1.8090878
2014-08-22,1.8049203,1.8048651,1.8071516,1.8015394,1.8102162,1.8051668,1.80777
2014-08-24,1.8134218,1.809932,1.8101243,1.8030268,1.8007336,1.8075726,1.7978578
2014-08-25,1.811252,1.8048855,1.8113761,1.805232,1.8083816,1.7994025,1.7956818
2014-08-26,1.8055996,1.8034067,1.8080745,1.8042202,1.8082086,1.7958868,1.8098166
2014-08-27,1.8050385,1.8073288,1.8042706,1.8049209,1.8050437,1.8045871,1.796159
2014-08-28,1.8050958,1.8005583,1.7997935,1.8038969,1.8042593,1.8046153,1.8023092
2014-08-29,1.800537,1.813352,1.8021895,1.8065664,1.8025941,1.802967,1.7976512
2014-08-31,1.809802,1.8090851,1.8070612,1.8091547,1.798692,1.7991139,1.7958411
2014-09-01,1.8073802,1.8052608,1.8051746,1.8026217,1.7967497,1.7914841,1.79442
2014-09-02,1.801719,1.8056781,1.8020105,1.7976173,1.7957233,1.7938173,1.7938802
2014-09-03,1.7933435,1.8032455,1.7981286,1.7967476,1.7911758,1.7915161,1.7934285
2014-09-04,1.8059764,1.797702,1.7924256,1.7916936,1.794801,1.7904013,1.7878903
2014-09-05,1.800301,1.7940032,1.7926816,1.7901989,1.7874149,1.7883718,1.7858291
2014-09-07,1.7945218,1.7919037,1.7919686,1.7895551,1.7881092,1.7873982,1.7843584
2014-09-08,1.7911313,1.791295,1.7878847,1.7878981,1.7857888,1.7852756,1.7854593
2014-09-09,1.7899747,1.7930782,1.7921206,1.7845807,1.7821751,1.7838339,1.7843246
2014-09-10,1.7911905,1.7888756,1.7845736,1.7847779,1.7837435,1.784973,1.785501
2014-09-11,1.785918,1.785584,1.7826804,1.7856693,1.784896,1.7837913,1.784281
2014-09-12,1.7835958,1.7800716,1.783495,1.7841578,1.7820208,1.7850156,1.7855448
2014-09-14,1.781838,1.7863965,1.7845103,1.7828963,1.7840389,1.783746,1.7820647
2014-09-15,1.787417,1.7839701,1.7851787,1.7887532,1.7854922,1.7850608,1.7838838
2014-09-16,1.7847321,1.7853264,1.7836682,1.7829938,1.7820351,1.783697,1.7851089
2014-09-17,1.7827076,1.7845658,1.7845235,1.7813417,1.7826215,1.785109,1.7844012
2014-09-18,1.7838758,1.7839053,1.7852684,1.7847614,1.785491,1.7836447,1.7818234
2014-09-19,1.7827557,1.7854155,1.783586,1.7839822,1.7854165,1.7851605,1.785147
2014-09-21,1.7847893,1.7845691,1.784539,1.7833027,1.7855195,1.7835906,1.7887714
2014-09-22,1.7859329,1.7838336,1.7853678,1.7823079,1.7748091,1.7852173,1.7840589
2014-09-23,1.7828687,1.7855148,1.783496,1.7846138,1.7777677,1.783533,1.7816494
2014-09-24,1.7844464,1.784574,1.7845583,1.7836045,1.7848978,1.7852775,1.7759609
2014-09-25,1.7838221,1.7826837,1.7854816,1.785844,1.7856333,1.7834721,1.7853531
2014-09-26,1.7843742,1.780632,1.7834008,1.7852076,1.7852566,1.7853407,1.7836796
2014-09-28,1.7829183,1.7840517,1.7845806,1.7842369,1.7859633,1.7834064,1.7851815
2014-09-29,1.7851838,1.7831333,1.7831005,1.7828512,1.7825335,1.7854068,1.7881736
2014-09-30,1.7858022,1.7847921,1.7844007,1.7809278,1.784267,1.7962277,1.7958974
2014-10-01,1.7837511,1.7831527,1.7832634,1.78681,1.7918642,1.8073177,1.795654
2014-10-02,1.7849913,1.7841015,1.7846036,1.7856448,1.800279,1.8004649,1.8046818
2014-10-03,1.7861606,1.7889283,1.796671,1.7930603,1.8012799,1.8024943,1.8078284
