,USDHKD,USDHKD,USDHKD,USDHKD,USDHKD,USDHKD,USDHKD
2013-12-17,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.743286,7.7313385
2013-12-18,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7619247,7.771805
2013-12-19,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.743286,7.7676773
2013-12-20,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7619247,7.7313385
2013-12-22,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.743286,7.771805
2013-12-23,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7619247,7.7676773
2013-12-24,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.743286,7.7313385
2013-12-26,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7619247,7.771805
2013-12-27,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.743286,7.7676773
2013-12-29,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7619247,7.7313385
2013-12-30,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.743286,7.771805
2013-12-31,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7619247,7.7676773
2014-01-01,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.743286,7.7313385
2014-01-02,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7619247,7.771805
2014-01-03,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.743286,7.7676773
2014-01-05,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7619247,7.7313385
2014-01-06,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.743286,7.771805
2014-01-07,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7619247,7.7676773
2014-01-08,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.743286,7.7313385
2014-01-09,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7619247,7.771805
2014-01-10,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.743286,7.7676773
2014-01-12,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7619247,7.7313385
2014-01-13,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.743286,7.771805
2014-01-14,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7619247,7.7676773
2014-01-15,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.743286,7.7313385
2014-01-16,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7619247,7.771805
2014-01-17,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.743286,7.7676773
2014-01-19,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7619247,7.7313385
2014-01-20,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.743286,7.771805
2014-01-21,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.768791,7.7676773
2014-01-22,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7477646,7.7313385
2014-01-23,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7710037,7.771805
2014-01-24,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.752304,7.7676773
2014-01-26,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7710037,7.7313385
2014-01-27,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.752304,7.771805
2014-01-28,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7710037,7.7676773
2014-01-29,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.752304,7.7313385
2014-01-30,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7710037,7.771805
2014-01-31,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.752304,7.7676773
2014-02-02,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7710037,7.7313385
2014-02-03,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.752304,7.771805
2014-02-04,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7710037,7.7676773
2014-02-05,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.752304,7.7313385
2014-02-06,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7710037,7.771805
2014-02-07,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.752304,7.7676773
2014-02-09,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7710037,7.7313385
2014-02-10,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.752304,7.771805
2014-02-11,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7710037,7.7676773
2014-02-12,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.752304,7.7313385
2014-02-13,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7710037,7.771805
2014-02-14,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.752304,7.7676773
2014-02-16,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7710037,7.7313385
2014-02-17,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.752304,7.771805
2014-02-18,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7710037,7.7676773
2014-02-19,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.752304,7.7313385
2014-02-20,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7710037,7.771805
2014-02-21,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.752304,7.7676773
2014-02-23,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7710037,7.7313385
2014-02-24,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.752304,7.771805
2014-02-25,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7710037,7.7676773
2014-02-26,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.752304,7.7313385
2014-02-27,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7710037,7.771805
2014-02-28,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.752304,7.7676773
2014-03-02,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7710037,7.7313385
2014-03-03,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.752304,7.771805
2014-03-04,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7710037,7.7676773
2014-03-05,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.752304,7.7313385
2014-03-06,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7710037,7.771805
2014-03-07,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.752304,7.7676773
2014-03-09,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7710037,7.7313385
2014-03-10,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.752304,7.771805
2014-03-11,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7710037,7.7676773
2014-03-12,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.752304,7.7313385
2014-03-13,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7710037,7.771805
2014-03-14,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.752304,7.7676773
2014-03-16,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7710037,7.7313385
2014-03-17,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.752304,7.771805
2014-03-18,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7710037,7.7676773
2014-03-19,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.752304,7.7313385
2014-03-20,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7710037,7.771805
2014-03-21,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.752304,7.7676773
2014-03-23,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7710037,7.7313385
2014-03-24,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.752304,7.771805
2014-03-25,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7710037,7.7676773
2014-03-26,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.752304,7.7313385
2014-03-27,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7710037,7.771805
2014-03-28,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.752304,7.7676773
2014-03-30,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7710037,7.7313385
2014-03-31,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.752304,7.771805
2014-04-01,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7710037,7.7676773
2014-04-02,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.752304,7.7313385
2014-04-03,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7710037,7.771805
2014-04-04,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.752304,7.7676773
2014-04-06,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7710037,7.7313385
2014-04-07,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.752304,7.771805
2014-04-08,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7710037,7.7676773
2014-04-09,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.752304,7.7313385
2014-04-10,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7710037,7.771805
2014-04-11,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.752304,7.7676773
2014-04-13,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7710037,7.7313385
2014-04-14,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.752304,7.771805
2014-04-15,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7710037,7.7676773
2014-04-16,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.752304,7.7313385
2014-04-17,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7710037,7.771805
2014-04-20,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.752304,7.7676773
2014-04-21,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7710037,7.7313385
2014-04-22,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.752304,7.771805
2014-04-23,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7710037,7.7676773
2014-04-24,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.752304,7.7313385
2014-04-25,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7710037,7.771805
2014-04-27,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.752304,7.7676773
2014-04-28,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7710037,7.7313385
2014-04-29,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.752304,7.771805
2014-04-30,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7710037,7.7676773
2014-05-01,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7431107,7.7313385
2014-05-02,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.761627,7.771805
2014-05-04,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7431107,7.7676773
2014-05-05,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.761627,7.7313385
2014-05-06,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7431107,7.771805
2014-05-07,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.761627,7.7676773
2014-05-08,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7431107,7.7313385
2014-05-09,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.761627,7.771805
2014-05-11,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7431107,7.7676773
2014-05-12,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.761627,7.7313385
2014-05-13,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7431107,7.771805
2014-05-14,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.761627,7.7676773
2014-05-15,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7431107,7.7313385
2014-05-16,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.761627,7.771805
2014-05-18,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7431107,7.7676773
2014-05-19,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.761627,7.7313385
2014-05-20,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7431107,7.771805
2014-05-21,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.761627,7.7676773
2014-05-22,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7431107,7.7313385
2014-05-23,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.761627,7.771805
2014-05-25,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7431107,7.7676773
2014-05-26,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.761627,7.7313385
2014-05-27,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7431107,7.771805
2014-05-28,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.761627,7.7676773
2014-05-29,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7431107,7.7313385
2014-05-30,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.761627,7.771805
2014-06-02,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7431107,7.7676773
2014-06-03,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.761627,7.7313385
2014-06-04,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7431107,7.771805
2014-06-05,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.761627,7.7676773
2014-06-06,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7431107,7.7313385
2014-06-08,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.761627,7.771805
2014-06-09,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7431107,7.7676773
2014-06-10,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.761627,7.7313385
2014-06-11,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7431107,7.771805
2014-06-12,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.761627,7.7676773
2014-06-13,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7431107,7.7313385
2014-06-15,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.761627,7.771805
2014-06-16,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7431107,7.7676773
2014-06-17,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.761627,7.7313385
2014-06-18,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7431107,7.771805
2014-06-19,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.761627,7.7676773
2014-06-20,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7431107,7.7313385
2014-06-22,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.761627,7.771805
2014-06-23,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7431107,7.7676773
2014-06-24,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.761627,7.7313385
2014-06-25,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7431107,7.771805
2014-06-26,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.761627,7.7676773
2014-06-27,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7431107,7.7313385
2014-06-29,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.761627,7.771805
2014-06-30,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7431107,7.7676773
2014-07-01,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.761627,7.7313385
2014-07-02,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7431107,7.771805
2014-07-03,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.761627,7.7676773
2014-07-04,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7431107,7.7313385
2014-07-06,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.761627,7.771805
2014-07-07,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7431107,7.7676773
2014-07-08,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.761627,7.7313385
2014-07-09,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7431107,7.771805
2014-07-10,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.761627,7.7676773
2014-07-11,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7431107,7.7313385
2014-07-13,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.761627,7.771805
2014-07-14,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7431107,7.7676773
2014-07-15,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.761627,7.7313385
2014-07-16,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7431107,7.771805
2014-07-17,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.761627,7.7676773
2014-07-18,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7431107,7.7313385
2014-07-20,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.761627,7.771805
2014-07-21,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7431107,7.7676773
2014-07-22,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.761627,7.7313385
2014-07-23,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7431107,7.771805
2014-07-24,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.761627,7.7676773
2014-07-25,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7431107,7.7313385
2014-07-27,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.761627,7.771805
2014-07-28,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7431107,7.7676773
2014-07-29,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.761627,7.7313385
2014-07-30,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7431107,7.771805
2014-07-31,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.761627,7.7676773
2014-08-01,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7431107,7.7313385
2014-08-03,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.761627,7.771805
2014-08-04,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7431107,7.7676773
2014-08-05,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.761627,7.7313385
2014-08-06,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7431107,7.771805
2014-08-07,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.761627,7.7676773
2014-08-08,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7431107,7.7313385
2014-08-10,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.761627,7.771805
2014-08-11,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7431107,7.7676773
2014-08-12,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.761627,7.7313385
2014-08-13,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7431107,7.771805
2014-08-14,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.761627,7.7676773
2014-08-15,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7431107,7.7313385
2014-08-17,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.761627,7.771805
2014-08-18,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7431107,7.7676773
2014-08-19,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.761627,7.7313385
2014-08-20,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7431107,7.771805
2014-08-21,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.761627,7.7676773
2014-08-22,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7431107,7.7313385
2014-08-24,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.761627,7.771805
2014-08-25,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7431107,7.7676773
2014-08-26,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.761627,7.7313385
2014-08-27,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7431107,7.771805
2014-08-28,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.761627,7.7676773
2014-08-29,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7431107,7.7313385
2014-08-31,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.761627,7.771805
2014-09-01,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7431107,7.7676773
2014-09-02,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.761627,7.7313385
2014-09-03,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7431107,7.771805
2014-09-04,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.761627,7.7676773
2014-09-05,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7431107,7.7313385
2014-09-07,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.761627,7.771805
2014-09-08,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7431107,7.7676773
2014-09-09,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.761627,7.7313385
2014-09-10,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7431107,7.771805
2014-09-11,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.761627,7.7676773
2014-09-12,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7431107,7.7313385
2014-09-14,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.761627,7.771805
2014-09-15,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7431107,7.7676773
2014-09-16,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.761627,7.7313385
2014-09-17,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7431107,7.771805
2014-09-18,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.761627,7.7676773
2014-09-19,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7431107,7.7313385
2014-09-21,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.761627,7.771805
2014-09-22,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7431107,7.7676773
2014-09-23,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.761627,7.7313385
2014-09-24,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7431107,7.771805
2014-09-25,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.737709,7.7676773
2014-09-26,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.804146,7.7313385
2014-09-28,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7405624,7.771805
2014-09-29,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7441025,7.7676773
2014-09-30,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.748108,7.7313385
2014-10-01,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.785141,7.771805
2014-10-02,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.744095,7.7676773
2014-10-03,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.748291,7.7313385
2014-10-05,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7851334,7.771805
2014-10-06,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443466,7.7676773
2014-10-07,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.748474,7.7313385
2014-10-08,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7851334,7.771805
2014-10-09,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443466,7.7676773
2014-10-10,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.748474,7.7313385
2014-10-12,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7851334,7.771805
2014-10-13,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443466,7.7676773
2014-10-14,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.748474,7.7313385
2014-10-15,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7850037,7.771805
2014-10-16,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443466,7.7676773
2014-10-17,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.748474,7.7313385
2014-10-19,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7850037,7.771805
2014-10-20,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443466,7.7676773
2014-10-21,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.748474,7.7313385
2014-10-22,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7850037,7.771805
2014-10-23,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443466,7.7676773
2014-10-24,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.748474,7.7313385
2014-10-26,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7850037,7.771805
2014-10-27,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443466,7.7676773
2014-10-28,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.748474,7.7313385
2014-10-29,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7850037,7.771805
2014-10-30,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443466,7.7676773
2014-10-31,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.748474,7.7313385
2014-11-02,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7850037,7.771805
2014-11-03,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443466,7.7676773
2014-11-04,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.748474,7.7313385
2014-11-05,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7850037,7.771805
2014-11-06,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443466,7.7676773
2014-11-07,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.748474,7.7313385
2014-11-09,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7850037,7.771805
2014-11-10,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443466,7.7676773
2014-11-11,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.748474,7.7313385
2014-11-12,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7850037,7.771805
2014-11-13,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443466,7.7676773
2014-11-14,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.748474,7.7313385
2014-11-16,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7850037,7.771805
2014-11-17,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443466,7.7676773
2014-11-18,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.748474,7.7313385
2014-11-19,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7850037,7.771805
2014-11-20,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443466,7.7676773
2014-11-21,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.748474,7.7313385
2014-11-23,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7850037,7.771805
2014-11-24,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443466,7.7676773
2014-11-25,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.748474,7.7313385
2014-11-26,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7850037,7.771805
2014-11-27,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2014-11-28,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2014-11-30,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2014-12-01,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2014-12-02,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2014-12-03,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2014-12-04,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2014-12-05,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
