,BCOUSD,BCOUSD,BCOUSD,BCOUSD,BCOUSD,BCOUSD,BCOUSD
,0,1,2,3,4,5,6
2011-01-16,97.36687,97.59676,97.914246,98.1529,98.333145,98.54407,98.7457
2011-01-17,93.56221,93.736946,93.91805,93.914566,93.94862,94.04115,94.12478
2011-01-18,93.80508,93.834526,93.92967,94.009636,94.044655,94.09694,94.11027
2011-01-19,93.83458,93.93863,94.0206,94.03441,94.11513,94.096344,94.155464
2011-01-20,93.93683,94.02441,94.042786,94.07729,94.13487,94.10496,94.11242
2011-01-21,94.010254,94.03588,94.096535,94.087036,94.13876,94.10726,94.27392
2011-01-23,94.05027,94.10891,94.09685,94.11995,94.1325,94.27044,94.77659
2011-01-24,94.0925,94.100075,94.11132,94.10322,94.27345,94.79442,94.882614
2011-01-25,94.08947,94.09443,94.137505,94.26779,94.77522,94.88574,94.92072
2011-01-26,94.08798,94.11837,94.27488,94.77498,94.879906,94.92695,95.30604
2011-01-27,94.09601,94.26801,94.788445,94.88138,94.93811,95.3313,95.63945
2011-01-28,94.2843,94.78561,94.88531,94.92249,95.33929,95.63241,96.66454
2011-01-30,94.78577,94.87528,94.929504,95.327,95.62267,96.644905,96.96042
2011-01-31,94.88458,94.91363,95.32712,95.62538,96.65895,96.95906,96.9994
2011-02-01,94.92211,95.33246,95.619316,96.6315,96.95447,96.985886,97.15543
2011-02-02,95.32587,95.62887,96.645935,96.95251,96.99806,97.158875,97.23922
2011-02-03,95.63678,96.637596,96.96135,97.00205,97.15984,97.23794,97.46096
2011-02-04,96.64666,96.94899,97.001495,97.173965,97.262566,97.48324,97.65006
2011-02-06,96.966835,96.997116,97.16646,97.25067,97.47044,97.65995,97.7054
2011-02-07,97.00685,97.132484,97.27005,97.464714,97.6308,97.71456,97.802826
2011-02-08,97.15527,97.23849,97.470955,97.66009,97.70674,97.81768,97.83912
2011-02-09,97.248924,97.465,97.65811,97.72318,97.81874,97.84746,97.886
2011-02-10,97.46299,97.66417,97.703255,97.81288,97.840355,97.87724,97.945274
2011-02-11,97.64657,97.7032,97.79963,97.842865,97.91213,97.93676,98.11424
2011-02-13,97.697,97.820816,97.91708,97.90179,97.944664,98.11956,98.33423
2011-02-14,97.81212,97.874374,97.89906,97.93324,98.124504,98.314476,98.48849
2011-02-15,97.85674,97.89826,97.9794,98.12221,98.3419,98.48717,99.49083
2011-02-16,97.89867,97.94617,98.112976,98.30887,98.502556,99.471344,99.657
2011-02-17,97.961494,98.103806,98.30391,98.5114,99.460754,99.66247,99.84997
2011-02-18,98.13292,98.31247,98.50786,99.49217,99.6595,99.809456,99.84008
2011-02-20,98.33227,98.498,99.48119,99.65609,99.83125,99.84694,100.323715
2011-02-21,98.49544,99.502075,99.67656,99.81499,99.90692,100.33685,101.10948
2011-02-22,99.46968,99.68347,99.81006,99.86447,100.33175,101.09644,101.20771
2011-02-23,99.65884,99.8257,99.853226,100.309074,101.10345,101.20156,101.20281
2011-02-24,99.846115,99.87769,100.31687,101.08962,101.18384,101.16702,101.568794
2011-02-25,99.87167,100.33281,101.14379,101.159836,101.246346,101.53637,101.72348
2011-02-27,100.33642,101.09133,101.20458,101.19205,101.59132,101.73674,101.98623
2011-02-28,101.078766,101.14031,101.173904,101.58988,101.72638,101.98606,102.08695
2011-03-01,101.17618,101.20853,101.63376,101.71301,101.98414,102.10637,102.4142
2011-03-02,101.19296,101.60717,101.73993,101.99904,102.10658,102.38747,102.59907
2011-03-03,101.569466,101.72017,101.968636,102.06738,102.37552,102.61471,102.660194
2011-03-04,101.70667,101.96695,102.08384,102.40666,102.59029,102.64179,102.72607
2011-03-06,101.98616,102.105736,102.38213,102.62299,102.64704,102.72743,103.014046
2011-03-07,102.101654,102.405975,102.58696,102.67698,102.73923,103.017876,103.435646
2011-03-08,102.41165,102.608665,102.64952,102.74872,103.019684,103.42043,103.52682
2011-03-09,102.5935,102.65179,102.73115,103.03413,103.39695,103.54905,105.39889
2011-03-10,102.7371,102.74564,103.01253,103.414536,103.524666,105.419334,106.797386
2011-03-11,102.761566,103.02491,103.40421,103.53855,105.40953,106.81149,109.66757
2011-03-13,103.07362,103.43939,103.53169,105.38099,106.83296,109.64521,109.95301
2011-03-14,103.433395,103.53627,105.35885,106.83699,109.659424,109.98378,110.20923
2011-03-15,103.544586,105.38373,106.86519,109.60072,110.017296,110.203995,112.122055
2011-03-16,105.326805,106.834526,109.669136,109.923225,110.19802,112.06988,112.28903
2011-03-17,106.831535,109.644295,109.981705,110.23346,111.97981,112.24984,112.52171
2011-03-18,109.643196,109.97258,110.22491,112.08482,112.26961,112.51499,112.73184
2011-03-20,110.000465,110.22249,112.11101,112.24614,112.49116,112.709885,113.45484
2011-03-21,110.211624,112.08846,112.25661,112.45718,112.71058,113.4768,113.50859
2011-03-22,112.053856,112.27392,112.46803,112.6643,113.49401,113.51152,113.52785
2011-03-23,112.26147,112.55411,112.76416,113.471825,113.49889,113.53525,113.726845
2011-03-24,112.51979,112.760414,113.441505,113.54512,113.54189,113.72972,113.80142
2011-03-25,112.73766,113.507935,113.544075,113.53194,113.73673,113.70163,113.81199
2011-03-27,113.483665,113.4928,113.534874,113.75459,113.7881,113.83553,114.67664
2011-03-28,113.509796,113.518234,113.74167,113.76143,113.82913,114.6681,114.72301
2011-03-29,113.543144,113.75739,113.76592,113.85248,114.6986,114.75516,114.973976
2011-03-30,113.64175,113.73413,113.82748,114.622284,114.813835,114.98409,115.04247
2011-03-31,113.76688,113.82243,114.80278,114.75849,115.00956,115.04179,115.039696
2011-04-01,113.847595,114.63611,114.94131,114.957306,114.997536,115.0275,115.04533
2011-04-03,114.48158,114.84474,115.03605,115.00344,115.06627,115.05886,115.072754
2011-04-04,114.77083,114.91849,115.05159,115.00587,115.04841,115.07189,115.235695
2011-04-05,115.05653,114.99336,115.04198,115.08345,115.12794,115.18297,115.27786
2011-04-06,115.04081,115.05537,115.065285,115.080795,115.22503,115.3404,115.53841
2011-04-07,115.057434,115.06852,115.07731,115.18131,115.31761,115.51973,115.605675
2011-04-08,115.059006,115.08428,115.22688,115.26603,115.48612,115.66221,115.59435
2011-04-10,115.11255,115.19546,115.271095,115.45654,115.57866,115.66076,115.65401
2011-04-11,115.19109,115.27839,115.54417,115.61442,115.653336,115.66491,115.64726
2011-04-12,115.32301,115.49983,115.55612,115.66071,115.69851,115.76849,115.65134
2011-04-13,115.514206,115.63183,115.61007,115.664345,115.6652,115.78105,115.79124
2011-04-14,115.59369,115.58456,115.599655,115.76224,115.65164,115.72669,115.72036
2011-04-15,115.6447,115.67422,115.7243,115.772514,115.79196,115.68753,115.80695
2011-04-17,115.691826,115.72286,115.70778,115.72507,115.72382,115.8188,116.78514
2011-04-18,115.74109,115.70726,115.740036,115.66411,115.81809,116.70732,117.839584
2011-04-19,115.79913,115.73077,115.65361,115.78289,116.67454,117.86329,119.09363
2011-04-20,115.78111,115.660995,115.827995,116.65475,117.7656,119.24662,119.97958
2011-04-21,115.68574,115.81882,116.67445,117.81788,119.15654,119.97565,120.87612
2011-04-24,115.81778,116.65579,117.806526,119.128555,119.93058,120.83847,121.34016
2011-04-25,116.70427,117.83868,119.153885,119.92645,120.854744,121.3275,121.846214
2011-04-26,117.835686,119.21653,119.9097,120.86835,121.3691,121.81148,122.002235
2011-04-27,119.16161,119.97034,120.88812,121.34395,121.83715,121.989334,122.102036
2011-04-28,119.93586,120.88602,121.34585,121.87339,121.9149,122.092766,122.20898
2011-04-29,120.89397,121.33234,121.88334,121.974525,122.07575,122.1422,122.18312
2011-05-01,121.35026,121.92189,121.94542,122.08292,122.19772,122.24844,122.170395
2011-05-02,121.86854,121.98349,122.09204,122.195816,122.23346,122.113045,122.185265
2011-05-03,121.97507,122.05899,122.12974,122.18708,122.231224,122.19246,122.195
2011-05-04,122.11304,122.25283,122.196175,122.183754,122.18764,122.21763,122.21353
2011-05-05,122.18508,122.19747,122.2486,122.18606,122.14856,122.20278,122.183556
2011-05-06,122.18154,122.20551,122.22367,122.18745,122.22844,122.15826,122.24143
2011-05-08,122.213356,122.21212,122.1693,122.19557,122.23291,122.18998,122.22477
2011-05-09,122.20639,122.17875,122.195045,122.14749,122.1635,122.2497,122.199554
2011-05-10,122.202,122.19038,122.25137,122.195854,122.1451,122.22841,122.166565
2011-05-11,122.19895,122.23579,122.22447,122.20012,122.205376,122.17603,122.1474
2011-05-12,122.18995,122.19698,122.16646,122.20242,122.215096,122.20623,122.2146
2011-05-13,122.18384,122.20555,122.19417,122.20369,122.18638,122.19192,122.22586
2011-05-15,122.18007,122.21309,122.25415,122.24953,122.20024,122.22047,122.195465
2011-05-16,122.21468,122.17669,122.22515,122.24961,122.20615,122.20282,122.091805
2011-05-17,122.1396,122.187935,122.162704,122.19885,122.18626,122.11488,121.99024
2011-05-18,122.21406,122.23596,122.1911,122.25332,122.097176,121.94839,121.77933
2011-05-19,122.18132,122.19246,122.251884,122.04046,121.962105,121.96489,121.611046
2011-05-20,122.24483,122.243454,122.06545,121.93862,121.83152,121.64677,120.89138
2011-05-22,122.21333,122.06073,122.005196,121.931946,121.619286,120.890785,116.18746
2011-05-23,122.07029,121.98513,121.84842,121.638374,120.89238,116.26667,115.484695
2011-05-24,121.90303,121.90765,121.644455,120.88429,116.16679,115.52423,115.303116
2011-05-25,121.931694,121.61469,120.85265,116.28919,115.52102,115.37948,115.09296
2011-05-26,121.65454,120.86406,116.2756,115.55026,115.342026,115.15482,115.18349
2011-05-27,120.80022,116.26902,115.52413,115.32585,115.06783,115.14959,115.15933
2011-05-29,116.330666,115.53091,115.32092,115.18731,115.11749,115.14212,114.962524
2011-05-30,115.50512,115.34336,115.14615,115.10602,115.13623,114.95252,114.9745
2011-05-31,115.30268,115.07424,115.142525,115.136795,114.96912,114.91002,114.87686
2011-06-01,115.15095,115.14374,115.1221,114.941414,114.92617,114.993515,114.879745
2011-06-02,115.16211,115.154564,114.93464,114.995285,114.92251,114.82136,114.85833
2011-06-03,115.08086,114.95841,114.88596,114.984,114.75907,114.88554,114.85492
2011-06-05,114.95014,114.88182,114.96658,114.87836,114.85616,114.900444,114.82763
2011-06-06,114.940414,114.95558,114.79643,114.890045,114.78979,114.8282,114.83605
2011-06-07,114.94848,114.78584,114.8453,114.814735,114.79468,114.812,114.84041
2011-06-08,114.85972,114.842514,114.94942,114.80531,114.80046,114.8881,114.876915
2011-06-09,114.782486,114.85279,114.8995,114.87985,114.84185,114.90259,114.85097
2011-06-10,114.83831,114.82646,114.78095,114.89132,114.78077,114.85944,114.82533
2011-06-12,114.84271,114.83024,114.91392,114.82027,114.79501,114.84078,114.803085
2011-06-13,114.83236,114.94557,114.871346,114.80894,114.8351,114.84152,114.796295
2011-06-14,114.90911,114.872116,114.91094,114.886894,114.80709,114.79548,114.732315
2011-06-15,114.851364,114.794464,114.8772,114.77092,114.767715,114.738815,114.80756
2011-06-16,114.901306,114.84819,114.79863,114.86634,114.76696,114.76829,114.75481
2011-06-17,114.96706,114.85906,114.75119,114.77196,114.75363,114.74063,114.61954
2011-06-19,114.81242,114.811485,114.790405,114.74297,114.73436,114.73018,113.960106
2011-06-20,114.8425,114.82955,114.802055,114.74757,114.72952,113.92469,113.92403
2011-06-21,114.774315,114.791885,114.74398,114.70608,113.95761,113.96338,113.89346
2011-06-22,114.743355,114.789345,114.7657,113.88112,113.91911,113.91044,113.93957
2011-06-23,114.82147,114.729774,113.94501,113.91765,113.95354,113.92775,113.90726
2011-06-24,114.71277,113.8659,113.92002,113.86784,113.91706,113.94615,113.92328
2011-06-26,113.90783,113.951485,113.93657,113.93968,113.95919,113.96148,113.93913
2011-06-27,113.89857,113.916115,113.93245,113.93263,113.90701,113.935684,113.92668
2011-06-28,113.94262,113.942154,113.898254,113.912704,113.923744,113.8826,113.92644
2011-06-29,113.90401,113.97856,113.94144,113.899,113.906845,113.91157,113.92228
2011-06-30,113.92126,113.92907,113.94097,113.913445,113.93044,113.97128,113.9257
2011-07-01,113.9337,113.85361,113.901566,113.92884,113.90804,113.9425,113.9505
2011-07-03,113.90964,113.94769,113.94212,113.86795,113.94305,113.895004,114.75255
2011-07-04,113.85742,113.91391,113.86309,113.88994,113.95047,114.78264,114.7515
2011-07-05,113.928894,114.003685,113.88745,113.914116,114.732216,114.726746,114.712555
2011-07-06,113.895325,113.932846,113.88909,114.72815,114.743256,114.73813,114.74088
2011-07-07,113.93562,113.8757,114.71736,114.73642,114.70045,114.72332,114.77626
2011-07-08,113.92629,114.673065,114.7507,114.711395,114.72403,114.718765,114.74525
2011-07-10,114.745804,114.721985,114.70194,114.74844,114.68151,114.6905,114.79317
2011-07-11,114.749054,114.782845,114.73769,114.71729,114.81115,114.67538,114.695526
2011-07-12,114.71321,114.72704,114.74406,114.755806,114.750404,114.693825,114.798935
2011-07-13,114.7155,114.70538,114.70215,114.751205,114.72229,114.6897,114.69825
2011-07-14,114.75299,114.69931,114.71553,114.710655,114.73774,114.77071,115.32947
2011-07-15,114.74009,114.732506,114.70439,114.72764,114.6978,115.3902,116.28214
2011-07-17,114.70683,114.74461,114.708145,114.754105,115.352905,116.27045,116.26277
2011-07-18,114.74649,114.72186,114.73806,115.372,116.33964,116.295006,116.2759
2011-07-19,114.701225,114.76215,115.31888,116.25,116.27639,116.28769,116.28689
2011-07-20,114.75537,115.45867,116.25091,116.302505,116.30867,116.3121,116.29973
2011-07-21,115.36378,116.230675,116.26185,116.3228,116.25764,116.35795,116.26652
2011-07-22,116.242775,116.30594,116.300224,116.31223,116.27182,116.32493,116.30905
2011-07-24,116.293724,116.294174,116.30114,116.325,116.28689,116.258446,116.30271
2011-07-25,116.29707,116.235504,116.308014,116.27148,116.27357,116.257645,116.37268
2011-07-26,116.232,116.322365,116.31476,116.28767,116.32545,116.375046,116.50784
2011-07-27,116.26594,116.29198,116.25153,116.23466,116.385605,116.52936,116.56198
2011-07-28,116.33621,116.23007,116.26159,116.413635,116.48135,116.561874,116.54304
2011-07-29,116.31247,116.26956,116.35548,116.54763,116.57367,116.60528,116.573326
2011-07-31,116.24949,116.39033,116.39477,116.56521,116.61313,116.54844,116.56622
2011-08-01,116.36923,116.57404,116.57281,116.59253,116.684586,116.56139,116.52533
2011-08-02,116.54366,116.51452,116.53884,116.561295,116.494286,116.53918,116.54246
2011-08-03,116.60178,116.58333,116.583046,116.558685,116.66325,116.53203,116.55563
2011-08-04,116.52827,116.59266,116.66212,116.54453,116.61948,116.56451,116.57425
2011-08-05,116.59228,116.52431,116.60069,116.6778,116.55056,116.54876,116.55852
2011-08-07,116.60444,116.5876,116.54307,116.56195,116.67566,116.65466,116.59714
2011-08-08,116.57269,116.591545,116.59219,116.50111,116.49851,116.558395,116.544075
2011-08-09,116.61065,116.5321,116.617584,116.648575,116.65626,116.53674,116.61795
2011-08-10,116.561226,116.58908,116.63361,116.53044,116.61502,116.56413,116.5899
2011-08-11,116.53858,116.59015,116.5146,116.540436,116.54696,116.53194,116.57614
2011-08-12,116.56448,116.56268,116.54644,116.558105,116.66558,116.55848,116.532036
2011-08-14,116.546295,116.544846,116.6538,116.59726,116.5035,116.586624,116.57786
2011-08-15,116.56961,116.54155,116.57431,116.57802,116.64872,116.5631,116.52095
2011-08-16,116.54731,116.55902,116.5191,116.58078,116.60786,116.531525,116.51946
2011-08-17,116.569374,116.55927,116.545456,116.64018,116.5686,116.50729,116.39918
2011-08-18,116.54337,116.53608,116.56806,116.587166,116.56083,116.32894,116.282974
2011-08-19,116.576866,116.511,116.55466,116.49956,116.34339,116.28035,114.57929
2011-08-21,116.56913,116.554794,116.45245,116.349464,116.28055,114.60494,110.626656
2011-08-22,116.55897,116.47288,116.342995,116.21687,114.48517,110.58098,110.51505
2011-08-23,116.53555,116.26725,116.30094,114.51207,110.55826,110.60789,110.54155
2011-08-24,116.36333,116.2848,114.4831,110.607056,110.54558,110.60916,110.54172
2011-08-25,116.308426,114.516106,110.51938,110.53281,110.583885,110.58164,110.617424
2011-08-26,114.51868,110.56066,110.51497,110.6247,110.46351,110.57574,110.54909
2011-08-28,110.629135,110.49479,110.58808,110.556465,110.612946,110.613174,110.56991
2011-08-29,110.55545,110.62843,110.62093,110.48613,110.616745,110.60796,110.59294
2011-08-30,110.50707,110.59334,110.544495,110.62278,110.52075,110.58492,110.60031
2011-08-31,110.57754,110.47069,110.49641,110.54874,110.57403,110.53337,110.48972
2011-09-01,110.594925,110.61099,110.60189,110.60691,110.51216,110.55177,110.54511
2011-09-02,110.58717,110.57175,110.51875,110.57049,110.609695,110.63487,110.58428
2011-09-04,110.51018,110.64886,110.5379,110.55174,110.47267,110.450966,110.60416
2011-09-05,110.5564,110.577415,110.53667,110.477486,110.60565,110.46162,110.59665
2011-09-06,110.61719,110.563614,110.62358,110.55145,110.55581,110.42691,110.50317
2011-09-07,110.60054,110.60461,110.53583,110.5776,110.4389,110.58536,110.57526
2011-09-08,110.61735,110.61541,110.56015,110.591,110.58766,110.60417,110.57334
2011-09-09,110.572075,110.603195,110.56806,110.61727,110.55325,110.57472,110.478615
2011-09-11,110.560776,110.458496,110.583916,110.49688,110.63372,110.5913,110.50365
2011-09-12,110.560104,110.50366,110.47156,110.563866,110.56021,110.57729,110.58278
2011-09-13,110.61752,110.54616,110.57431,110.45982,110.54588,110.65489,110.85302
2011-09-14,110.54471,110.574814,110.50705,110.58647,110.60108,110.84643,110.85076
2011-09-15,110.569496,110.50964,110.45961,110.58103,110.872826,110.739876,110.88038
2011-09-16,110.50101,110.545944,110.60059,110.828354,110.86641,110.8365,110.77794
2011-09-18,110.62208,110.55255,110.86563,110.864784,110.87893,110.88903,110.89904
2011-09-19,110.609055,110.82016,110.86454,110.82852,110.83491,110.87896,110.826866
2011-09-20,110.82089,110.82268,110.8721,110.86761,110.84035,110.751175,110.847946
2011-09-21,110.90358,110.873436,110.84275,110.877014,110.89381,110.81577,110.84695
2011-09-22,110.904015,110.880516,110.89815,110.85534,110.85792,110.84559,110.86631
2011-09-23,110.86648,110.884514,110.86676,110.89033,110.84774,110.865715,110.843834
2011-09-25,110.82435,110.783676,110.82874,110.817024,110.84478,110.86651,110.83878
2011-09-26,110.87612,110.877205,110.894135,110.86153,110.85274,110.88405,110.87704
2011-09-27,110.912544,110.89162,110.811844,110.897575,110.90806,110.85115,110.77773
2011-09-28,110.88968,110.8472,110.84171,110.89266,110.88157,110.91498,110.876305
2011-09-29,110.874664,110.877716,110.79095,110.83593,110.853165,110.862625,110.79174
2011-09-30,110.87672,110.86979,110.90408,110.8664,110.89308,110.83299,110.89231
2011-10-02,110.88374,110.84979,110.905525,110.8817,110.87358,110.89986,110.80296
2011-10-03,110.83589,110.83376,110.83466,110.82964,110.89788,110.88512,110.818474
2011-10-04,110.84633,110.87344,110.833496,110.72538,110.86325,110.86645,110.84671
2011-10-05,110.83329,110.87683,110.89761,110.82365,110.71799,110.87176,110.34058
2011-10-06,110.84579,110.88442,110.83889,110.816895,110.8476,110.30021,110.29308
2011-10-07,110.854965,110.883026,110.90438,110.89613,110.369286,110.21726,110.25355
2011-10-09,110.845856,110.825485,110.86097,110.2656,110.21844,110.29291,110.14301
2011-10-10,110.84007,110.852165,110.39671,110.2657,110.25534,110.199234,110.153076
2011-10-11,110.82547,110.34424,110.271355,110.2181,110.085915,110.12992,110.12495
2011-10-12,110.34933,110.27284,110.304474,110.134514,110.19933,110.18912,110.13356
2011-10-13,110.233185,110.28099,110.24158,110.15555,110.14683,110.251274,110.2044
2011-10-14,110.23334,110.19613,110.19962,110.18143,110.18262,110.15277,110.04423
2011-10-16,110.18209,110.22322,110.17126,110.2072,110.12823,110.07366,109.33331
2011-10-17,110.13882,110.2076,110.10328,110.11468,110.059555,109.276306,109.275696
2011-10-18,110.21258,110.21225,110.18565,110.1396,109.39653,109.36382,109.36382
2011-10-19,110.19454,110.21353,110.106316,109.38069,109.360825,109.35298,109.352936
2011-10-20,110.15766,110.10512,109.3501,109.36222,109.33754,109.35865,109.35853
2011-10-21,110.08876,109.35194,109.334854,109.36431,109.29755,109.38917,109.388954
2011-10-23,109.44195,109.35753,109.37314,109.40436,109.37732,109.47845,109.47814
2011-10-24,109.332985,109.31401,109.32583,109.38928,109.30316,109.292786,109.29258
2011-10-25,109.33398,109.269516,109.37218,109.32534,109.36557,109.35021,109.11884
2011-10-26,109.34181,109.4176,109.39299,109.389206,109.45797,109.2318,109.136375
2011-10-27,109.31971,109.34285,109.412575,109.30091,109.18524,109.16571,108.94585
2011-10-28,109.34236,109.35374,109.36165,109.22252,109.18575,108.899994,108.89535
2011-10-30,109.34473,109.37729,109.22628,109.17008,108.987755,108.929306,108.925415
2011-10-31,109.369545,109.218666,109.16821,109.0044,108.97769,108.88036,109.08817
2011-11-01,109.18475,109.09059,109.01762,108.93275,108.872986,109.07317,109.21158
2011-11-02,109.1762,108.86838,108.93655,108.92625,109.13274,109.193115,109.32448
2011-11-03,108.91858,109.000374,108.943695,109.187515,109.187965,109.31016,109.79839
2011-11-04,108.964134,108.94057,109.13688,109.226234,109.407776,109.777466,109.86005
2011-11-06,108.877884,109.17488,109.26406,109.395584,109.704956,109.8468,109.95663
2011-11-07,109.19497,109.22662,109.42168,109.772415,109.833405,109.98299,110.13402
2011-11-08,109.22394,109.33171,109.8073,109.78674,109.88603,110.02205,110.1317
2011-11-09,109.39796,109.73914,109.833374,109.99803,110.07278,110.087616,110.190544
2011-11-10,109.75097,109.8683,110.076584,110.13733,110.15251,110.16182,110.20702
2011-11-11,109.79327,110.03172,110.05948,110.13227,110.20439,110.20903,110.53675
2011-11-13,109.97678,110.08025,110.11641,110.1847,110.252396,110.5311,110.50768
2011-11-14,110.09339,110.13259,110.09498,110.17868,110.536095,110.56581,110.54882
2011-11-15,110.14161,110.18429,110.26171,110.51816,110.54848,110.53279,110.48457
2011-11-16,110.17657,110.23842,110.553375,110.56077,110.520424,110.47618,110.4481
2011-11-17,110.24788,110.499016,110.561035,110.55292,110.52485,110.58381,110.59972
2011-11-18,110.517685,110.510605,110.46513,110.50465,110.51144,110.48659,110.517044
2011-11-20,110.55666,110.51261,110.54684,110.550385,110.58972,110.452965,110.269295
2011-11-21,110.489586,110.50915,110.464195,110.503494,110.46629,110.19157,110.263954
2011-11-22,110.54741,110.58648,110.528755,110.61824,110.19524,110.18178,110.113205
2011-11-23,110.5333,110.49704,110.447014,110.173546,110.20025,110.162575,110.0978
2011-11-24,110.47932,110.56446,110.2115,110.22051,110.17793,110.14446,110.08463
2011-11-25,110.50086,110.16222,110.19966,110.19969,110.09968,110.046196,110.110344
2011-11-27,110.214096,110.233894,110.176346,110.06622,110.09096,110.1225,110.03434
2011-11-28,110.21167,110.178734,110.09695,110.08847,110.164665,110.0654,110.07524
2011-11-29,110.17601,110.09645,110.084854,110.09899,110.088165,110.064674,110.09436
2011-11-30,110.11017,110.084145,110.09015,110.08095,110.0922,110.09434,110.161255
2011-12-01,110.13862,110.04747,110.09825,110.05667,110.1066,110.20408,110.1488
2011-12-02,110.09244,110.108444,110.04629,110.08718,110.19729,110.12615,110.1275
2011-12-04,110.052864,110.041664,110.09692,110.16303,110.163666,110.16509,110.10483
2011-12-05,110.03345,110.1571,110.197495,110.166664,110.16707,109.97747,109.844604
2011-12-06,110.11098,110.161736,110.14575,110.09405,109.97065,109.81669,109.70932
2011-12-07,110.143524,110.154564,110.13062,110.07305,109.83802,109.74062,109.799736
2011-12-08,110.076645,110.141045,110.073616,109.84866,109.76175,109.74813,109.748825
2011-12-09,110.20224,110.136955,109.86886,109.80394,109.75628,109.72425,109.71168
2011-12-11,110.10971,109.79567,109.77659,109.74019,109.71646,109.78163,109.69425
2011-12-12,109.835045,109.781456,109.78634,109.80086,109.734184,109.70715,109.56156
2011-12-13,109.76855,109.76631,109.79834,109.78991,109.66871,109.62538,109.43589
2011-12-14,109.75132,109.79572,109.77921,109.64059,109.611176,109.44758,108.78363
2011-12-15,109.73858,109.78386,109.68105,109.58881,109.44304,108.87818,108.64922
2011-12-16,109.72932,109.705,109.58985,109.456894,108.80197,108.597176,108.54995
2011-12-18,109.68842,109.59822,109.40046,108.83352,108.57734,108.621574,108.58092
2011-12-19,109.58665,109.492805,108.77454,108.64064,108.569374,108.49319,108.4476
2011-12-20,109.43076,108.76921,108.65714,108.59708,108.50733,108.493,108.49987
2011-12-21,108.7745,108.65977,108.5671,108.53965,108.3288,108.45199,108.16529
2011-12-22,108.64901,108.75658,108.46458,108.41868,108.491585,108.12145,108.00679
2011-12-23,108.51899,108.51178,108.41372,108.446594,108.11877,108.0448,107.981384
2011-12-27,108.58819,108.44019,108.46118,108.10526,108.05207,107.98583,107.97375
2011-12-28,108.49366,108.45394,108.097206,108.06603,108.04169,107.964485,108.05152
2011-12-29,108.47868,108.129425,108.051735,108.014946,107.95041,108.02708,107.90889
2011-12-30,108.094955,108.16011,107.970474,107.98151,107.98962,108.01343,108.02382
2012-01-02,108.01525,108.040115,107.97253,108.05105,107.966125,108.105156,108.08429
2012-01-03,108.0173,107.99015,108.02678,107.994194,108.05047,108.12679,108.50041
2012-01-04,108.04503,108.00336,107.937126,108.12154,108.056725,108.47108,108.49031
2012-01-05,108.04929,108.068085,108.072495,108.11497,108.49668,108.474754,108.53791
2012-01-06,108.00371,108.08213,108.117744,108.46436,108.5366,108.5399,108.61615
2012-01-08,108.01812,108.18165,108.40313,108.543686,108.550385,108.625,108.61677
2012-01-09,108.11746,108.450386,108.51206,108.55424,108.63521,108.63417,108.81206
2012-01-10,108.44419,108.53507,108.56737,108.588554,108.64845,108.833534,108.7977
2012-01-11,108.501495,108.56333,108.62543,108.610085,108.82577,108.78619,108.780655
2012-01-12,108.581345,108.62685,108.69497,108.786545,108.850464,108.85393,108.83666
2012-01-13,108.61277,108.6558,108.797485,108.77491,108.79085,108.78734,108.88288
2012-01-15,108.68,108.8184,108.734726,108.80503,108.877426,108.794075,108.81735
2012-01-16,108.798615,108.80469,108.81581,108.862854,108.82466,108.810974,108.85414
2012-01-17,108.8111,108.85058,108.7887,108.80435,108.80146,108.85907,108.797035
2012-01-18,108.81659,108.83252,108.879944,108.79171,108.846344,108.839485,108.842285
2012-01-19,108.84687,108.83189,108.81422,108.849,108.82002,108.837296,109.93921
2012-01-20,108.794464,108.83643,108.84169,108.84939,108.804756,109.89726,110.14849
2012-01-22,108.757965,108.856186,108.821846,108.83973,109.84216,110.15091,110.238525
2012-01-23,108.767075,108.83478,108.771416,109.88354,110.16784,110.25722,110.61188
2012-01-24,108.78281,108.80831,109.8665,110.132126,110.26709,110.58633,110.66804
2012-01-25,108.85272,109.88983,110.171455,110.27247,110.628685,110.60118,110.67902
2012-01-26,109.90028,110.10609,110.28677,110.555084,110.68679,110.71418,110.85533
2012-01-27,110.085976,110.21744,110.58455,110.52275,110.71203,110.79716,110.91538
2012-01-29,110.28805,110.558334,110.61754,110.70276,110.862595,110.963684,110.9293
2012-01-30,110.58011,110.63093,110.677795,110.88954,110.97631,111.02015,111.03251
2012-01-31,110.656075,110.70049,110.826645,110.89086,110.98975,111.07573,111.11461
2012-02-01,110.70809,110.815575,110.8631,110.97467,111.06546,111.10377,111.228676
2012-02-02,110.897,110.897415,110.9425,111.05285,111.0999,111.21729,111.29886
2012-02-03,110.87831,111.00426,111.02357,111.16086,111.24225,111.30013,111.280945
2012-02-05,111.03213,111.06227,111.137505,111.22178,111.20977,111.31382,111.35489
2012-02-06,111.10223,111.14866,111.230034,111.29413,111.37719,111.41978,111.49164
2012-02-07,111.17074,111.19356,111.340996,111.335785,111.37303,111.56774,111.80844
2012-02-08,111.19862,111.29244,111.37697,111.39037,111.49162,111.79886,111.8425
2012-02-09,111.235214,111.35502,111.381645,111.5058,111.72276,111.831,111.96203
2012-02-10,111.305405,111.41815,111.45521,111.8155,111.829025,111.99257,112.49964
