,USDDKK,USDDKK,USDDKK,USDDKK,USDDKK,USDDKK,USDDKK
2013-12-24,5.489381,5.4870415,5.4843874,5.475238,5.4725604,5.462035,5.4614134
2013-12-26,5.486185,5.4819794,5.481861,5.466634,5.466831,5.459509,5.4492283
2013-12-27,5.4858904,5.481538,5.4726496,5.4666624,5.4616613,5.4542837,5.4557037
2013-12-29,5.4819117,5.4670815,5.4615564,5.4569244,5.4498363,5.4603615,5.450612
2013-12-30,5.4686184,5.462333,5.4568386,5.4517937,5.4549656,5.4580007,5.460129
2013-12-31,5.4552574,5.46599,5.4502373,5.4506445,5.4441195,5.444914,5.450675
2014-01-01,5.4608545,5.454282,5.457813,5.461506,5.4553285,5.4531775,5.4572134
2014-01-02,5.4632006,5.4640684,5.4566565,5.455138,5.455376,5.4560966,5.455633
2014-01-03,5.4523954,5.4498243,5.448947,5.454918,5.4563313,5.452635,5.4504046
2014-01-05,5.452795,5.4572153,5.452652,5.458269,5.459201,5.455908,5.451076
2014-01-06,5.4592977,5.455638,5.452338,5.4528346,5.445822,5.4555826,5.454111
2014-01-07,5.452012,5.455758,5.456926,5.451416,5.4490004,5.449835,5.456258
2014-01-08,5.454587,5.4562874,5.453931,5.456951,5.4543743,5.4548445,5.445806
2014-01-09,5.453148,5.454073,5.451536,5.4517193,5.451952,5.4535213,5.4509554
2014-01-10,5.4499397,5.4503756,5.4513283,5.451178,5.452991,5.4439135,5.4457593
2014-01-12,5.452112,5.45397,5.4514065,5.451704,5.4517508,5.451774,5.4526653
2014-01-13,5.4522085,5.452462,5.4513893,5.455842,5.453136,5.450082,5.454659
2014-01-14,5.447523,5.454031,5.4488354,5.4431615,5.4510527,5.450877,5.448655
2014-01-15,5.4524183,5.4551883,5.4545527,5.4558296,5.453923,5.4562645,5.456071
2014-01-16,5.4513564,5.45181,5.4490395,5.448633,5.4453564,5.4506598,5.453184
2014-01-17,5.4516726,5.450778,5.451901,5.4508915,5.451558,5.453264,5.4547167
2014-01-19,5.4562826,5.4531064,5.450434,5.4518585,5.4582653,5.4539604,5.4599333
2014-01-20,5.452903,5.4496756,5.4529195,5.455449,5.4569063,5.458761,5.4585257
2014-01-21,5.4490814,5.4469123,5.4578366,5.4547663,5.4561043,5.455227,5.4547796
2014-01-22,5.4530935,5.452608,5.454336,5.4562993,5.458914,5.457779,5.453911
2014-01-23,5.4534883,5.456526,5.458251,5.4618635,5.4595404,5.4594173,5.4622173
2014-01-24,5.4549723,5.4550667,5.455411,5.4586735,5.455206,5.4573383,5.4576836
2014-01-26,5.4593387,5.458783,5.458251,5.4606333,5.4582796,5.462108,5.466964
2014-01-27,5.4540405,5.4543104,5.4569635,5.45646,5.4578114,5.4593983,5.458516
2014-01-28,5.459359,5.458046,5.463931,5.467045,5.4643703,5.4598045,5.4672537
2014-01-29,5.454913,5.4570665,5.463315,5.460822,5.469219,5.4670563,5.4730477
2014-01-30,5.4630775,5.460961,5.4625382,5.4641056,5.46342,5.4656253,5.47029
2014-01-31,5.46103,5.460761,5.4591084,5.4618893,5.4615602,5.471141,5.471182
2014-02-02,5.4613867,5.461327,5.4638667,5.4658337,5.474415,5.47402,5.4754844
2014-02-03,5.4613523,5.4597845,5.4686804,5.4701123,5.468934,5.4763856,5.475172
2014-02-04,5.462903,5.4656744,5.4669075,5.47324,5.4752235,5.4764385,5.4804616
2014-02-05,5.4720597,5.471469,5.4760265,5.477092,5.478576,5.4791555,5.476678
2014-02-06,5.4674425,5.473778,5.474078,5.4745846,5.479228,5.4790864,5.4758096
2014-02-07,5.475174,5.4765053,5.4800234,5.479373,5.484538,5.479644,5.481174
2014-02-09,5.475084,5.4784164,5.4769497,5.4838758,5.477358,5.481742,5.481955
2014-02-10,5.481747,5.479904,5.4778733,5.4754133,5.4803324,5.4797354,5.4787474
2014-02-11,5.4776077,5.4782124,5.477601,5.480996,5.4780617,5.4774384,5.4786243
2014-02-12,5.477414,5.47781,5.480545,5.480425,5.4790983,5.478483,5.4738193
2014-02-13,5.4767165,5.4790087,5.4770875,5.4765954,5.47964,5.471006,5.4745626
2014-02-14,5.478406,5.4813113,5.480584,5.476803,5.479441,5.4708576,5.4748406
2014-02-16,5.476432,5.476159,5.4823837,5.4776945,5.4787836,5.4752417,5.471299
2014-02-17,5.481642,5.4776764,5.4772635,5.4776382,5.4741707,5.469516,5.4642296
2014-02-18,5.475624,5.473323,5.4808874,5.47582,5.473747,5.469957,5.4654827
2014-02-19,5.4727497,5.4754143,5.4764414,5.4690065,5.4691076,5.4681025,5.4680176
2014-02-20,5.479765,5.4791403,5.471615,5.468085,5.462981,5.4664145,5.4679112
2014-02-21,5.477369,5.470167,5.4673715,5.4663057,5.4658737,5.4670334,5.46879
2014-02-23,5.4712024,5.4663353,5.463879,5.46577,5.463624,5.466701,5.46789
2014-02-24,5.4670687,5.4663706,5.4646583,5.4647293,5.4641895,5.4627,5.4559793
2014-02-25,5.466212,5.4692497,5.467329,5.4649644,5.465487,5.462305,5.4645824
2014-02-26,5.4687624,5.464485,5.4680686,5.463979,5.465626,5.46081,5.4630103
2014-02-27,5.465597,5.467058,5.463313,5.460619,5.4628572,5.4590616,5.4542313
2014-02-28,5.4651237,5.463821,5.457567,5.459671,5.456857,5.4562254,5.454605
2014-03-02,5.467845,5.4637346,5.462095,5.461987,5.4557056,5.4534903,5.451112
2014-03-03,5.4622445,5.4637737,5.462534,5.455553,5.448002,5.450916,5.4450226
2014-03-04,5.461613,5.4605246,5.456257,5.4501495,5.449025,5.448264,5.446763
2014-03-05,5.458025,5.454832,5.4578967,5.454063,5.453003,5.446795,5.446162
2014-03-06,5.458891,5.4581957,5.4528923,5.4527674,5.44843,5.444253,5.4390926
2014-03-07,5.453605,5.4539237,5.4496536,5.4501185,5.4463983,5.444721,5.440797
2014-03-09,5.4487343,5.450803,5.4468365,5.446462,5.4411364,5.4421015,5.4380436
2014-03-10,5.4470806,5.4449234,5.444268,5.4404097,5.4358935,5.4406013,5.4379954
2014-03-11,5.443129,5.4431186,5.4417057,5.4374256,5.437155,5.43537,5.4315042
2014-03-12,5.4466743,5.441871,5.442932,5.4416027,5.436265,5.431879,5.430394
2014-03-13,5.446963,5.4423466,5.4372473,5.436879,5.4303837,5.4298763,5.4318657
2014-03-14,5.434826,5.435774,5.431959,5.43371,5.4235005,5.4280133,5.4235206
2014-03-16,5.4402027,5.436964,5.4362826,5.433421,5.428204,5.437932,5.4341927
2014-03-17,5.4440117,5.440479,5.4329467,5.438834,5.4296937,5.4238353,5.432223
2014-03-18,5.434969,5.4281244,5.4322166,5.4280624,5.428711,5.4291906,5.4175425
2014-03-19,5.436722,5.4405966,5.427105,5.4313827,5.426493,5.428431,5.423761
2014-03-20,5.4299803,5.4305677,5.4293623,5.4266644,5.4233165,5.425371,5.4136024
2014-03-21,5.431654,5.427527,5.4291463,5.423494,5.421888,5.4171515,5.4191923
2014-03-23,5.4305115,5.420801,5.421755,5.4253225,5.4190497,5.4099474,5.421065
2014-03-24,5.4284,5.4197764,5.4213305,5.4212494,5.412553,5.4205475,5.4184465
2014-03-25,5.425729,5.41938,5.414442,5.4155054,5.410405,5.4166164,5.408375
2014-03-26,5.4199862,5.4168544,5.4154677,5.4134054,5.415787,5.4184484,5.417828
2014-03-27,5.4197764,5.415575,5.4147243,5.425299,5.4206433,5.416216,5.4136353
2014-03-28,5.4094763,5.4157524,5.414214,5.415743,5.412964,5.4142313,5.4137793
2014-03-30,5.412174,5.4191446,5.41603,5.414613,5.413109,5.412252,5.414693
2014-03-31,5.4154644,5.4168034,5.4154077,5.41246,5.418978,5.411736,5.41306
2014-04-01,5.4180684,5.415046,5.412958,5.4151373,5.414632,5.41119,5.42239
2014-04-02,5.418875,5.42084,5.4212985,5.4153376,5.4123707,5.4166822,5.4133835
2014-04-03,5.407893,5.4145303,5.4083943,5.4104548,5.408454,5.410199,5.412406
2014-04-04,5.407506,5.4148827,5.4116945,5.4146814,5.411791,5.417277,5.410816
2014-04-06,5.4198985,5.4237394,5.426515,5.4239097,5.422817,5.4241,5.42038
2014-04-07,5.4114265,5.418499,5.413618,5.422996,5.414555,5.4175997,5.411169
2014-04-08,5.4158115,5.4133677,5.4127893,5.405099,5.41331,5.4062557,5.4090996
2014-04-09,5.4131994,5.4101386,5.409257,5.4140697,5.4091005,5.4052973,5.401354
2014-04-10,5.416633,5.4237137,5.4145103,5.4201303,5.415287,5.4145107,5.408928
2014-04-11,5.40874,5.4120197,5.4106693,5.408004,5.4089966,5.406192,5.4006414
2014-04-13,5.404763,5.416061,5.4059715,5.406205,5.4055967,5.401,5.4023085
2014-04-14,5.413186,5.4138184,5.4067163,5.4050283,5.405156,5.403666,5.4021025
2014-04-15,5.4094443,5.403185,5.4013367,5.4035883,5.4011345,5.404172,5.4065323
2014-04-16,5.404684,5.4092884,5.406148,5.405377,5.4022026,5.4120035,5.404734
2014-04-17,5.408474,5.4062834,5.405969,5.4036136,5.403143,5.4100657,5.405753
2014-04-20,5.406358,5.4038315,5.4032493,5.402875,5.4055605,5.401992,5.401099
2014-04-21,5.400441,5.405051,5.400443,5.4080667,5.406362,5.4067326,5.4050922
2014-04-22,5.405771,5.401497,5.409096,5.404567,5.4049654,5.407827,5.4086275
2014-04-23,5.4035606,5.3998947,5.407201,5.40308,5.402286,5.407544,5.40703
2014-04-24,5.406695,5.407173,5.40372,5.4104486,5.401397,5.4048023,5.406046
2014-04-25,5.400584,5.4013324,5.4057555,5.401926,5.406205,5.3980865,5.400496
2014-04-27,5.400708,5.3984213,5.404113,5.401614,5.3994293,5.4056597,5.4026785
2014-04-28,5.405231,5.4023933,5.4006996,5.408944,5.4055996,5.4025755,5.406168
2014-04-29,5.4048414,5.4116764,5.402607,5.405575,5.410826,5.402928,5.4012756
2014-04-30,5.403035,5.3994102,5.4010987,5.4026775,5.401615,5.4019175,5.4000163
2014-05-01,5.401148,5.400359,5.4046793,5.405896,5.4033732,5.40374,5.39896
2014-05-02,5.404461,5.409089,5.404265,5.40505,5.405895,5.4077325,5.4049044
2014-05-04,5.4073505,5.4062204,5.4092546,5.4028893,5.4073715,5.406646,5.4052105
2014-05-05,5.410458,5.405339,5.404575,5.4051175,5.4038396,5.397642,5.3989024
2014-05-06,5.404473,5.403123,5.4051723,5.3980055,5.3960705,5.398054,5.399689
2014-05-07,5.402088,5.401796,5.404719,5.4089346,5.398638,5.399336,5.3945494
2014-05-08,5.4013433,5.402491,5.3988447,5.4002934,5.3955336,5.3998537,5.4026756
2014-05-09,5.395774,5.3956704,5.3996143,5.39275,5.395215,5.3956943,5.397299
2014-05-11,5.3979664,5.3978634,5.402651,5.4019833,5.397689,5.398905,5.397584
2014-05-12,5.397897,5.4020634,5.399665,5.3981485,5.3980665,5.4022045,5.4008293
2014-05-13,5.3987203,5.3978586,5.4008036,5.399267,5.396516,5.398901,5.396632
2014-05-14,5.396305,5.39709,5.4015894,5.403696,5.398237,5.3979683,5.400889
2014-05-15,5.4017425,5.4053516,5.3976917,5.3982944,5.4026184,5.4005547,5.3989296
2014-05-16,5.400792,5.4012814,5.396489,5.3997755,5.3988466,5.402702,5.403113
2014-05-18,5.397895,5.4006386,5.399803,5.39888,5.4004736,5.4008913,5.397951
2014-05-19,5.397331,5.4031157,5.3997803,5.4050875,5.401105,5.4022083,5.403791
2014-05-20,5.400381,5.401928,5.4017806,5.4009247,5.399694,5.4045477,5.408739
2014-05-21,5.400223,5.401557,5.398655,5.399204,5.400918,5.399373,5.4024577
2014-05-22,5.396838,5.3985534,5.4015217,5.399973,5.402032,5.4037027,5.4061327
2014-05-23,5.399519,5.3977823,5.4021225,5.401768,5.401863,5.4034047,5.4080334
2014-05-25,5.3993783,5.3996325,5.4027634,5.40353,5.408692,5.4060583,5.4093275
2014-05-26,5.4001675,5.400736,5.4052796,5.4064493,5.4090395,5.40811,5.412137
2014-05-27,5.405362,5.406198,5.407554,5.406049,5.409408,5.411764,5.422926
2014-05-28,5.4039307,5.409035,5.41022,5.4101696,5.4111004,5.424344,5.426979
2014-05-29,5.4071484,5.409854,5.411305,5.4124045,5.425106,5.425937,5.4413953
2014-05-30,5.4095135,5.4122066,5.4149265,5.4221153,5.42531,5.440752,5.4458723
2014-06-02,5.410305,5.4102035,5.425658,5.424921,5.439291,5.4420576,5.4457774
2014-06-03,5.408375,5.424569,5.4253263,5.4376936,5.445681,5.444255,5.445897
2014-06-04,5.4247437,5.4243045,5.441461,5.4450088,5.441169,5.445258,5.446102
2014-06-05,5.426508,5.437742,5.4410567,5.4400654,5.4471054,5.440754,5.446361
2014-06-06,5.4394693,5.443465,5.442739,5.4446864,5.448902,5.449253,5.4608583
2014-06-08,5.4400253,5.445505,5.4423394,5.446026,5.4481254,5.4477673,5.455506
2014-06-09,5.4405193,5.4412966,5.4468503,5.450062,5.448247,5.453615,5.467002
2014-06-10,5.4390135,5.4444623,5.4438753,5.4481993,5.4558773,5.462163,5.461515
2014-06-11,5.446206,5.446472,5.4507113,5.4525585,5.461914,5.4673333,5.4638634
2014-06-12,5.445396,5.454546,5.4534254,5.4638762,5.4678097,5.4650173,5.4707255
2014-06-13,5.4444547,5.453902,5.462645,5.4663906,5.46535,5.473549,5.473675
2014-06-15,5.4511514,5.464322,5.467832,5.46813,5.4710116,5.4735174,5.474245
2014-06-16,5.4645357,5.4641137,5.4683247,5.473132,5.4722404,5.4751606,5.477828
2014-06-17,5.467598,5.466964,5.468831,5.4705667,5.4762444,5.473472,5.47491
2014-06-18,5.469633,5.4675884,5.4739695,5.473443,5.472719,5.4803476,5.4805465
2014-06-19,5.4686017,5.471013,5.4717503,5.475834,5.4743776,5.475733,5.4737444
2014-06-20,5.4734945,5.4717627,5.47306,5.478227,5.477574,5.4741597,5.479107
2014-06-22,5.4726553,5.470679,5.474616,5.480957,5.4813747,5.4778614,5.480364
2014-06-23,5.4740844,5.4752216,5.47295,5.4759016,5.481556,5.479436,5.4770555
2014-06-24,5.4778137,5.476183,5.47578,5.4761763,5.476018,5.474859,5.4769945
2014-06-25,5.483478,5.480832,5.4831448,5.48205,5.479869,5.4817085,5.4804554
2014-06-26,5.475297,5.4794493,5.4768524,5.4766207,5.4780664,5.478287,5.4782104
2014-06-27,5.477886,5.4779453,5.4814677,5.480757,5.481531,5.4769073,5.4784346
2014-06-29,5.4792094,5.477065,5.476055,5.4812827,5.475567,5.478184,5.4775043
2014-06-30,5.4784584,5.4799128,5.4824104,5.4785194,5.4776607,5.477684,5.482053
2014-07-01,5.4782143,5.4794283,5.4728575,5.4781656,5.4777813,5.480304,5.4838123
2014-07-02,5.477608,5.4776387,5.4742355,5.47399,5.4802933,5.4787827,5.479019
2014-07-03,5.476046,5.4764376,5.481122,5.4784226,5.4795747,5.480341,5.4795246
2014-07-04,5.482397,5.4831066,5.482746,5.486167,5.481944,5.4832716,5.4873238
2014-07-06,5.482213,5.4756956,5.474899,5.4812293,5.4845552,5.481169,5.480606
2014-07-07,5.481449,5.4812527,5.4773035,5.4815216,5.4831476,5.479575,5.4777193
2014-07-08,5.4826097,5.483382,5.484782,5.4807606,5.481243,5.48309,5.4837837
2014-07-09,5.4829836,5.4854646,5.479251,5.482275,5.4811,5.480921,5.480114
2014-07-10,5.481435,5.477004,5.4842973,5.4810424,5.4797955,5.480866,5.480648
2014-07-11,5.4834356,5.4832306,5.482458,5.482959,5.479896,5.4785185,5.4811277
2014-07-13,5.4854355,5.480912,5.4818735,5.481848,5.477131,5.4842763,5.480712
2014-07-14,5.478221,5.4794374,5.48085,5.480283,5.4785967,5.479255,5.480343
2014-07-15,5.4773493,5.479168,5.472797,5.4768333,5.4772763,5.4752607,5.480504
2014-07-16,5.4828005,5.4835854,5.483595,5.48186,5.4856567,5.4797697,5.4845734
2014-07-17,5.4798956,5.4795437,5.4810305,5.481325,5.482217,5.4823895,5.4811845
2014-07-18,5.481666,5.482503,5.482024,5.484887,5.4819093,5.4852767,5.479712
2014-07-20,5.478984,5.4803247,5.4835324,5.482087,5.4846716,5.4804487,5.48511
2014-07-21,5.4802403,5.481291,5.4798365,5.4841304,5.4854155,5.4833055,5.482701
2014-07-22,5.480837,5.4846725,5.4847827,5.4834538,5.480521,5.4837165,5.481948
2014-07-23,5.481781,5.483461,5.4805145,5.48242,5.480344,5.4863214,5.4832096
2014-07-24,5.4815626,5.481491,5.481468,5.4800386,5.4811544,5.4799585,5.4832497
2014-07-25,5.4816685,5.4811773,5.4829087,5.48081,5.480631,5.4813404,5.483762
2014-07-27,5.4824686,5.483175,5.480117,5.483815,5.4839144,5.483035,5.485158
2014-07-28,5.4843636,5.485307,5.4819736,5.48422,5.483178,5.482939,5.484742
2014-07-29,5.485469,5.4806747,5.4828396,5.4873548,5.483288,5.485573,5.487982
2014-07-30,5.4848223,5.482751,5.482321,5.4841805,5.484522,5.4840603,5.4874153
2014-07-31,5.4842563,5.4815855,5.4873514,5.4870296,5.4895287,5.4862843,5.4922915
2014-08-01,5.4832745,5.483301,5.480357,5.489278,5.4876814,5.488202,5.508128
2014-08-03,5.480967,5.4835787,5.4835014,5.485471,5.497075,5.505104,5.5092707
2014-08-04,5.4839573,5.485977,5.4880867,5.4884653,5.50996,5.5128975,5.5115085
2014-08-05,5.485903,5.487403,5.4897356,5.5084324,5.508675,5.51252,5.513942
2014-08-06,5.4858575,5.495059,5.506825,5.511566,5.5096216,5.5138226,5.514366
2014-08-07,5.489953,5.5067053,5.507173,5.513696,5.5131936,5.5154333,5.5295925
2014-08-08,5.5066614,5.5089407,5.5119085,5.512788,5.515121,5.53205,5.536642
2014-08-10,5.5100346,5.513893,5.510894,5.5164413,5.5307713,5.53751,5.5382338
2014-08-11,5.5096264,5.513794,5.511996,5.5310516,5.537842,5.5367594,5.5440283
2014-08-12,5.512574,5.5166063,5.531376,5.5358706,5.5369997,5.5465574,5.5500927
2014-08-13,5.5151415,5.532442,5.538706,5.540807,5.5488105,5.5475893,5.553327
2014-08-14,5.5280066,5.5357428,5.544162,5.5441294,5.549741,5.551224,5.5507593
2014-08-15,5.5369735,5.5368576,5.5479784,5.5500503,5.54856,5.5542483,5.556145
2014-08-17,5.5380254,5.5481777,5.548374,5.550977,5.5527,5.555313,5.5562544
2014-08-18,5.5485125,5.5501795,5.552039,5.553363,5.5547094,5.5543833,5.5599365
2014-08-19,5.55031,5.5510235,5.5530634,5.5562124,5.5576477,5.562587,5.5624824
2014-08-20,5.5541773,5.554904,5.55554,5.5596256,5.5585303,5.5662084,5.569166
2014-08-21,5.5501175,5.5557857,5.55816,5.5607843,5.5589037,5.5624447,5.5664454
2014-08-22,5.5541615,5.554929,5.5573516,5.5582485,5.558812,5.563962,5.567786
2014-08-24,5.558957,5.5601206,5.5648384,5.56752,5.5661516,5.5670776,5.5684137
2014-08-25,5.558179,5.56466,5.565734,5.564478,5.5671296,5.563633,5.571061
2014-08-26,5.5557714,5.5633297,5.567975,5.565299,5.567456,5.564396,5.5700235
2014-08-27,5.5668955,5.5682178,5.571018,5.5686364,5.568454,5.5724688,5.575905
2014-08-28,5.5631113,5.562154,5.564868,5.568409,5.574115,5.572257,5.564123
2014-08-29,5.5680633,5.570476,5.564975,5.573113,5.570382,5.5760374,5.573847
2014-08-31,5.5692525,5.5661135,5.5669203,5.5695777,5.5648775,5.5735316,5.578825
2014-09-01,5.57224,5.570786,5.5693626,5.575034,5.5776415,5.574255,5.578199
2014-09-02,5.57399,5.5694537,5.57611,5.575115,5.578211,5.581114,5.583001
2014-09-03,5.5719047,5.5737123,5.5734615,5.576299,5.5756917,5.5829735,5.578498
2014-09-04,5.579708,5.576112,5.579416,5.5800486,5.578264,5.580882,5.592759
2014-09-05,5.575534,5.578626,5.57503,5.578419,5.5798206,5.592461,5.615069
2014-09-07,5.5801744,5.575405,5.5818033,5.5849533,5.5946617,5.614443,5.61524
2014-09-08,5.576603,5.57953,5.580551,5.594821,5.61363,5.6155024,5.619671
2014-09-09,5.582553,5.5809107,5.5923347,5.610524,5.6187677,5.6216574,5.646502
2014-09-10,5.5799856,5.5915947,5.6132855,5.6163883,5.619899,5.6460323,5.647765
2014-09-11,5.5921288,5.6123085,5.617623,5.620929,5.644143,5.6485767,5.652119
2014-09-12,5.6158743,5.62094,5.6193676,5.640829,5.64996,5.6526628,5.647747
2014-09-14,5.616556,5.6200666,5.6452456,5.647287,5.6509237,5.6521816,5.6530643
2014-09-15,5.61781,5.647394,5.6478133,5.6545525,5.647437,5.655116,5.658125
2014-09-16,5.6481075,5.6468134,5.649003,5.652667,5.656163,5.6579604,5.665567
2014-09-17,5.650752,5.6497364,5.6543894,5.6571574,5.656372,5.666581,5.674922
2014-09-18,5.647563,5.6499863,5.649985,5.656792,5.665228,5.6727705,5.675211
2014-09-19,5.653842,5.656746,5.6594667,5.6677237,5.6706314,5.672688,5.68524
2014-09-21,5.6569943,5.663538,5.669077,5.672548,5.6779146,5.679178,5.7215796
2014-09-22,5.6570683,5.6624417,5.6714144,5.675191,5.6790714,5.7148876,5.736849
2014-09-23,5.6643906,5.6667757,5.668418,5.6883707,5.7150316,5.7341995,5.743098
2014-09-24,5.6707573,5.66835,5.6735935,5.7191668,5.740858,5.7439337,5.748436
2014-09-25,5.6682186,5.6772156,5.722702,5.748117,5.7384167,5.740135,5.756839
2014-09-26,5.6813188,5.718876,5.7423167,5.745284,5.749647,5.749773,5.751165
2014-09-28,5.7180686,5.7421265,5.7461877,5.746285,5.754346,5.7581263,5.755587
2014-09-29,5.7262506,5.740876,5.7420845,5.751773,5.7521677,5.7540436,5.7580547
2014-09-30,5.750515,5.7529497,5.75531,5.7589664,5.7476044,5.756956,5.760665
2014-10-01,5.744152,5.750087,5.7504096,5.7573953,5.760417,5.765046,5.761466
2014-10-02,5.751169,5.7533255,5.7527514,5.7554536,5.7628393,5.759144,5.7605677
2014-10-03,5.74914,5.757216,5.7545004,5.7598877,5.759336,5.763653,5.764342
2014-10-05,5.7555914,5.760137,5.761055,5.7635646,5.7634335,5.765584,5.770317
2014-10-06,5.753588,5.76083,5.756253,5.759102,5.762024,5.7708054,5.7872286
2014-10-07,5.7595983,5.7630014,5.7675467,5.766988,5.7713223,5.7811975,5.787157
2014-10-08,5.766713,5.7623177,5.7668104,5.774765,5.772177,5.788603,5.792757
2014-10-09,5.7647104,5.7703533,5.77359,5.7830744,5.7890635,5.794653,5.795529
2014-10-10,5.7656527,5.775017,5.7880917,5.785801,5.7895107,5.797483,5.81116
2014-10-12,5.7692747,5.7854156,5.7910104,5.791751,5.794817,5.80937,5.816106
2014-10-13,5.7835827,5.7936687,5.7921658,5.7956767,5.8112116,5.8218117,5.8304405
2014-10-14,5.788637,5.786187,5.797807,5.808174,5.8208723,5.8231726,5.8308277
2014-10-15,5.7921333,5.7920985,5.813002,5.8188314,5.8241196,5.835922,5.8377047
2014-10-16,5.793513,5.811374,5.8178444,5.822093,5.8245463,5.8372245,5.8413334
2014-10-17,5.814671,5.8217745,5.822095,5.8392673,5.838333,5.8429403,5.8441396
2014-10-19,5.817502,5.817151,5.8320265,5.8294635,5.8306212,5.836151,5.841757
2014-10-20,5.82687,5.84006,5.835313,5.837514,5.846343,5.8481965,5.857701
2014-10-21,5.8354754,5.83593,5.826854,5.849104,5.8479915,5.847184,5.8652306
2014-10-22,5.8373632,5.842181,5.8354397,5.843356,5.8511944,5.863202,5.8592877
2014-10-23,5.8309455,5.841529,5.8396277,5.845345,5.855199,5.8601665,5.8609514
2014-10-24,5.8436623,5.8426914,5.8526783,5.86316,5.8622074,5.8597717,5.871265
2014-10-26,5.8487597,5.8461547,5.8551607,5.8616295,5.8564196,5.8621316,5.864625
2014-10-27,5.8514786,5.856905,5.8631983,5.859687,5.8609,5.8673105,5.8650246
2014-10-28,5.855652,5.8615036,5.8602304,5.8563833,5.862013,5.8682485,5.8712387
2014-10-29,5.8602448,5.856639,5.8626757,5.8563156,5.867243,5.864833,5.8677588
2014-10-30,5.8583035,5.861205,5.861414,5.8661623,5.867874,5.868489,5.872076
2014-10-31,5.8608456,5.8669558,5.866352,5.864274,5.8696632,5.8799453,5.878417
2014-11-02,5.86154,5.8609705,5.8646946,5.8682547,5.8690534,5.8745785,5.875677
2014-11-03,5.8667803,5.8668957,5.8676453,5.8700113,5.876295,5.880644,5.8848424
2014-11-04,5.868183,5.8669777,5.874442,5.8774886,5.880698,5.879893,5.8835373
2014-11-05,5.8676004,5.868335,5.8721814,5.8767967,5.877281,5.8820353,5.881818
2014-11-06,5.8699465,5.8759103,5.8784437,5.8814692,5.880085,5.8786488,5.8838215
2014-11-07,5.8773794,5.876749,5.8819704,5.8790426,5.879365,5.882741,5.87911
2014-11-09,5.8754706,5.877266,5.8774405,5.887779,5.884486,5.884739,5.8815894
2014-11-10,5.8801575,5.883461,5.8835545,5.8878336,5.888504,5.8802824,5.8867025
2014-11-11,5.8805656,5.8788023,5.886112,5.881181,5.8826113,5.8818865,5.88509
2014-11-12,5.8830214,5.885145,5.8849583,5.8860197,5.885114,5.8888755,5.883767
2014-11-13,5.8826466,5.883367,5.8847513,5.891267,5.888315,5.8874493,5.882023
2014-11-14,5.887002,5.88325,5.8882008,5.8856807,5.8858814,5.886035,5.894762
2014-11-16,5.887622,5.8855977,5.882822,5.8854647,5.8858733,5.88525,5.9064403
2014-11-17,5.8840637,5.885746,5.884657,5.88559,5.8833284,5.9068604,5.930135
2014-11-18,5.892147,5.891219,5.8910856,5.8931217,5.904944,5.929699,5.937519
2014-11-19,5.88428,5.884207,5.88682,5.9091043,5.9300394,5.936602,5.934018
2014-11-20,5.885812,5.8898945,5.908143,5.9285917,5.9339314,5.9306154,5.9359818
2014-11-21,5.8903675,5.9033966,5.93287,5.9295845,5.9347267,5.936782,5.9377766
2014-11-23,5.9063916,5.931913,5.9297256,5.92868,5.940103,5.9378524,5.951462
2014-11-24,5.9340167,5.9276733,5.932745,5.938464,5.943206,5.942492,5.9517045
2014-11-25,5.927491,5.933648,5.9339576,5.943411,5.9488335,5.954623,5.9579897
2014-11-26,5.9375134,5.93801,5.934347,5.9495244,5.9502544,5.9547534,5.959717
2014-11-27,5.9399166,5.941324,5.948661,5.9596615,5.9594545,5.9589405,5.9614706
2014-11-28,5.9357023,5.946471,5.9442506,5.9568806,5.953655,5.957637,5.961644
2014-11-30,5.943609,5.942095,5.957679,5.9612794,5.969309,5.965242,5.9606233
2014-12-01,5.9570622,5.9558277,5.95623,5.9607334,5.960267,5.967781,5.9620094
2014-12-02,5.957397,5.9576454,5.957262,5.963004,5.96493,5.9679112,5.96653
2014-12-03,5.9622307,5.9660645,5.9620447,5.962273,5.963093,5.9679203,5.9705267
2014-12-04,5.9637995,5.9644337,5.963913,5.9687715,5.9642153,5.9701233,5.970256
2014-12-05,5.9602485,5.964329,5.9645696,5.964465,5.965536,5.969144,5.971918
2014-12-07,5.9667397,5.9623823,5.9684024,5.9680476,5.96987,5.967723,5.970009
2014-12-08,5.9631443,5.969208,5.9659495,5.970854,5.971983,5.971609,5.977133
2014-12-09,5.964075,5.970723,5.974255,5.9762783,5.9765706,5.974614,5.980318
2014-12-10,5.969609,5.971842,5.9753194,5.9706507,5.9744005,5.974825,5.9768476
2014-12-11,5.9751263,5.970952,5.9738936,5.9772444,5.9791546,5.97639,5.979144
2014-12-12,5.970804,5.971345,5.975668,5.9727936,5.9732533,5.9730425,5.974449
2014-12-14,5.972378,5.9755073,5.9746184,5.979472,5.975886,5.9781866,5.9795732
2014-12-15,5.9741225,5.9785414,5.9747143,5.976864,5.981181,5.9785676,5.9791093
2014-12-16,5.973269,5.9749093,5.977578,5.976041,5.978792,5.9810753,5.978956
2014-12-17,5.976969,5.980777,5.9772186,5.9815836,5.9794087,5.9844294,5.976102
2014-12-18,5.9733515,5.9748764,5.9738564,5.9794817,5.972788,5.981953,5.984523
