,CADJPY,CADJPY,CADJPY,CADJPY,CADJPY,CADJPY,CADJPY
2014-03-28,92.11949,92.12442,92.095055,92.12923,92.11421,92.09478,92.129906
2014-03-30,92.12231,92.10059,92.12745,92.12261,92.12165,92.116356,92.09519
2014-03-31,92.12692,92.110054,92.09409,92.11326,92.10362,92.13395,92.15494
2014-04-01,92.10081,92.11896,92.12614,92.10472,92.11309,92.12481,92.2422
2014-04-02,92.10803,92.13057,92.093124,92.096535,92.11628,92.2351,92.27862
2014-04-03,92.10592,92.107254,92.12492,92.22653,92.219925,92.30884,92.30672
2014-04-04,92.10825,92.117546,92.16694,92.28931,92.30866,92.266174,92.37554
2014-04-06,92.107124,92.091576,92.24054,92.3043,92.281044,92.36659,92.52354
2014-04-07,92.14687,92.24043,92.34042,92.270676,92.414406,92.47143,92.54236
2014-04-08,92.239975,92.28661,92.353806,92.35282,92.44408,92.5367,92.585266
2014-04-09,92.34025,92.267654,92.367226,92.39174,92.529495,92.53425,92.72816
2014-04-10,92.35369,92.366844,92.45349,92.57392,92.58458,92.750534,92.71072
2014-04-11,92.36718,92.51711,92.56834,92.558395,92.75777,92.73121,92.77823
2014-04-13,92.45371,92.57252,92.557106,92.73213,92.70723,92.75344,92.85661
2014-04-14,92.568886,92.56141,92.776405,92.74394,92.75614,92.83229,92.81429
2014-04-15,92.55761,92.739075,92.702286,92.8075,92.82656,92.84407,92.80556
2014-04-16,92.737976,92.731834,92.765274,92.82758,92.800934,92.7865,92.82951
2014-04-17,92.74144,92.6932,92.79739,92.775,92.80419,92.774315,92.83435
2014-04-20,92.732834,92.85122,92.79786,92.79971,92.83701,92.743515,92.75348
2014-04-21,92.86855,92.80937,92.84816,92.81651,92.79961,92.7655,92.82418
2014-04-22,92.83251,92.805916,92.82094,92.80891,92.80573,92.81615,92.75771
2014-04-23,92.846405,92.83572,92.79063,92.779175,92.77444,92.7681,92.777084
2014-04-24,92.80048,92.75725,92.807526,92.750854,92.75237,92.76583,92.83224
2014-04-25,92.830185,92.789764,92.7553,92.76496,92.8317,92.83712,92.8727
2014-04-27,92.75076,92.81173,92.83431,92.79225,92.85463,92.851166,92.89228
2014-04-28,92.782425,92.72363,92.84946,92.83368,92.89461,92.93605,92.91076
2014-04-29,92.82921,92.81221,92.82744,92.86767,92.86009,92.97678,93.02549
2014-04-30,92.77366,92.84385,92.849686,92.89567,92.94144,92.99678,92.98101
2014-05-01,92.8501,92.88024,92.88395,92.890076,92.96798,92.997765,93.09508
2014-05-02,92.89453,92.91222,92.94493,92.96204,93.005165,93.05099,93.02333
2014-05-04,92.88657,92.978264,93.00147,92.99018,93.01193,93.06307,93.04211
2014-05-05,92.97346,92.976,93.02554,93.024826,93.04358,93.052376,93.076065
2014-05-06,92.977905,93.00569,93.01295,93.01678,93.02545,93.10461,93.08568
2014-05-07,93.04289,92.9973,93.05558,93.07909,93.08097,93.11709,93.16915
2014-05-08,93.03541,93.0396,93.09635,93.08473,93.07066,93.20473,93.22974
2014-05-09,93.05217,93.063614,93.10606,93.11426,93.16794,93.27233,93.23446
2014-05-11,93.07608,93.10446,93.078,93.19706,93.249825,93.22946,93.23809
2014-05-12,93.0494,93.091064,93.23989,93.249176,93.28262,93.25085,93.249626
2014-05-13,93.08981,93.17487,93.22179,93.24838,93.264015,93.25575,93.22551
2014-05-14,93.22109,93.266815,93.23004,93.237755,93.20211,93.22847,93.22388
2014-05-15,93.22471,93.21741,93.26021,93.25007,93.24678,93.22766,93.18097
2014-05-16,93.24917,93.2769,93.23565,93.21924,93.25995,93.21327,93.1025
2014-05-18,93.23675,93.22685,93.22742,93.24834,93.21415,93.079414,93.05826
2014-05-19,93.231476,93.205055,93.21388,93.23617,93.08621,93.10415,93.09158
2014-05-20,93.216255,93.238045,93.232956,93.07108,93.103195,93.06473,93.224106
2014-05-21,93.227036,93.173386,93.102844,93.07386,93.06906,93.191124,93.260864
2014-05-22,93.20175,93.13256,93.085365,93.075676,93.223854,93.19382,93.26042
2014-05-23,93.08259,93.060394,93.093735,93.220924,93.209274,93.25966,93.24559
2014-05-25,93.06186,93.09283,93.24044,93.22942,93.26976,93.31439,93.27351
2014-05-26,93.07134,93.16774,93.254395,93.273026,93.264915,93.28315,93.34862
2014-05-27,93.24188,93.229454,93.28421,93.291824,93.34209,93.31387,93.34101
2014-05-28,93.25539,93.271576,93.30235,93.29151,93.3133,93.3552,93.36131
2014-05-29,93.30294,93.26719,93.27903,93.280975,93.340546,93.37818,93.45509
2014-05-30,93.26745,93.30367,93.29828,93.359184,93.36334,93.47798,93.48011
2014-06-02,93.29187,93.34672,93.33491,93.38132,93.4533,93.458244,93.46777
2014-06-03,93.31507,93.3013,93.389885,93.457016,93.43039,93.48485,93.500626
2014-06-04,93.32437,93.34578,93.46659,93.401054,93.48059,93.51485,93.50294
2014-06-05,93.37163,93.463486,93.38522,93.407646,93.49702,93.49126,93.57113
2014-06-06,93.44102,93.45601,93.495605,93.50623,93.53061,93.55413,93.56035
2014-06-08,93.47529,93.46806,93.47795,93.50048,93.54802,93.64107,93.67594
2014-06-09,93.551636,93.562706,93.52116,93.59621,93.63369,93.66496,93.65408
2014-06-10,93.4705,93.51595,93.54831,93.66227,93.64163,93.6916,93.63391
2014-06-11,93.49365,93.556984,93.61795,93.653404,93.675224,93.65534,93.6769
2014-06-12,93.58807,93.637985,93.63599,93.65812,93.67315,93.6995,93.702446
2014-06-13,93.6472,93.6746,93.6525,93.68337,93.69683,93.723404,93.71372
2014-06-15,93.654076,93.651146,93.65257,93.70098,93.71683,93.69926,93.725204
2014-06-16,93.68116,93.70542,93.653366,93.71958,93.73387,93.71746,93.775246
2014-06-17,93.65012,93.68185,93.71303,93.721405,93.7239,93.756966,93.79144
2014-06-18,93.66885,93.714264,93.70141,93.7341,93.783104,93.796814,93.76768
2014-06-19,93.68224,93.71641,93.76756,93.781425,93.76254,93.83977,93.809456
2014-06-20,93.700066,93.71504,93.77802,93.80381,93.81752,93.77284,93.8336
2014-06-22,93.72805,93.76715,93.78511,93.796295,93.82661,93.785,93.83193
2014-06-23,93.79208,93.78507,93.79091,93.73356,93.82882,93.8198,93.90713
2014-06-24,93.79995,93.80794,93.820625,93.79443,93.78977,93.81574,93.831406
2014-06-25,93.80496,93.771515,93.80196,93.80802,93.791664,93.83336,93.910995
2014-06-26,93.81949,93.82568,93.827934,93.819115,93.82817,93.87446,93.89241
2014-06-27,93.772484,93.85001,93.833824,93.82429,93.85099,93.892715,93.87561
2014-06-29,93.79615,93.82838,93.83753,93.837494,93.85727,93.90362,93.874886
2014-06-30,93.82183,93.8354,93.82346,93.864105,93.89479,93.89174,93.91306
2014-07-01,93.8213,93.860245,93.83748,93.886665,93.91429,93.91011,93.92109
2014-07-02,93.8406,93.87383,93.85149,93.903755,93.91847,93.93205,93.908936
2014-07-03,93.88156,93.89281,93.882515,93.9085,93.923355,93.93189,93.98404
2014-07-04,93.86557,93.8896,93.8758,93.909996,93.925064,93.964195,94.02687
2014-07-06,93.90274,93.863106,93.91275,93.9643,93.98506,94.00017,94.10972
2014-07-07,93.91607,93.91868,93.94717,93.98074,94.01655,94.12512,94.553535
2014-07-08,93.929245,93.96537,93.96386,94.04946,94.095795,94.53937,94.56482
2014-07-09,93.931625,93.994125,94.01691,94.11078,94.530785,94.55437,94.62996
2014-07-10,93.98305,94.02925,94.09535,94.530266,94.573586,94.6368,94.63192
2014-07-11,94.03852,94.10259,94.58708,94.50842,94.63064,94.64961,94.61506
2014-07-13,94.12636,94.574585,94.53925,94.617935,94.63056,94.641235,94.65323
2014-07-14,94.55065,94.52846,94.633766,94.63584,94.61585,94.64605,94.63784
2014-07-15,94.548164,94.65462,94.62134,94.63938,94.64044,94.66361,94.64148
2014-07-16,94.604416,94.62488,94.629036,94.62372,94.641396,94.625694,94.636024
2014-07-17,94.628784,94.61827,94.65295,94.62794,94.62344,94.60681,94.621864
2014-07-18,94.63085,94.650055,94.63607,94.630844,94.62735,94.62914,94.62465
2014-07-20,94.613075,94.65711,94.60314,94.636665,94.63071,94.63193,94.66119
2014-07-21,94.65333,94.623276,94.61469,94.640785,94.613,94.67931,94.683105
2014-07-22,94.637115,94.61579,94.64411,94.62254,94.689095,94.66131,94.67988
2014-07-23,94.64091,94.65174,94.62697,94.67428,94.65067,94.66391,94.67712
2014-07-24,94.63518,94.65967,94.68578,94.694084,94.714874,94.66795,94.698074
2014-07-25,94.62033,94.6508,94.69019,94.662445,94.667175,94.64351,94.6655
2014-07-27,94.67408,94.68091,94.69839,94.67884,94.67902,94.68106,94.665
2014-07-28,94.72084,94.68335,94.68319,94.67209,94.67265,94.68703,94.689766
2014-07-29,94.69649,94.63365,94.6611,94.69649,94.70335,94.687584,94.65626
2014-07-30,94.6512,94.659584,94.66754,94.657616,94.68865,94.668655,94.62871
2014-07-31,94.7051,94.66118,94.680626,94.67744,94.64436,94.61058,94.56572
2014-08-01,94.68515,94.71774,94.661194,94.698814,94.62027,94.565636,94.549675
2014-08-03,94.72645,94.693405,94.6668,94.56716,94.55719,94.54417,94.53153
2014-08-04,94.65562,94.73582,94.66778,94.53768,94.51913,94.527794,94.47067
2014-08-05,94.66401,94.60682,94.56631,94.493614,94.53646,94.47005,94.45762
2014-08-06,94.61485,94.608345,94.58366,94.50857,94.46121,94.41728,94.41204
2014-08-07,94.620384,94.61632,94.52078,94.50931,94.42858,94.44118,94.361824
2014-08-08,94.50199,94.5641,94.44511,94.49057,94.39964,94.32812,94.391464
2014-08-10,94.54337,94.488266,94.48151,94.40923,94.35729,94.34038,94.27602
2014-08-11,94.48621,94.46252,94.35974,94.344955,94.349174,94.29675,94.27822
2014-08-12,94.41968,94.396835,94.40878,94.36655,94.288605,94.28584,94.282875
2014-08-13,94.40014,94.36324,94.3661,94.32304,94.28755,94.2448,94.24847
2014-08-14,94.3837,94.32958,94.27833,94.29413,94.25134,94.21602,94.193825
2014-08-15,94.338554,94.354706,94.308334,94.28751,94.22308,94.19085,94.20204
2014-08-17,94.27521,94.28598,94.257774,94.198166,94.23703,94.183395,94.183334
2014-08-18,94.29414,94.266396,94.281395,94.19554,94.16607,94.20432,94.19378
2014-08-19,94.24909,94.24285,94.18371,94.215935,94.20578,94.17422,94.202614
2014-08-20,94.24569,94.18887,94.20464,94.20916,94.23502,94.205315,94.182495
2014-08-21,94.17467,94.192924,94.176285,94.17006,94.16553,94.2286,94.19368
2014-08-22,94.230095,94.1982,94.177,94.16458,94.20453,94.19076,94.203224
2014-08-24,94.173065,94.171555,94.20069,94.18691,94.23326,94.205894,94.18167
2014-08-25,94.21875,94.202324,94.1972,94.19889,94.16488,94.18108,94.19369
2014-08-26,94.21243,94.21054,94.20557,94.16797,94.20327,94.15145,94.2038
2014-08-27,94.16845,94.18495,94.18605,94.19654,94.23166,94.1897,94.18088
2014-08-28,94.206955,94.18887,94.19874,94.16181,94.22078,94.23127,94.193634
2014-08-29,94.2469,94.193985,94.17999,94.22204,94.16059,94.20526,94.20436
2014-08-31,94.20749,94.21179,94.17673,94.19925,94.22953,94.17991,94.180115
2014-09-01,94.168236,94.17437,94.18694,94.20925,94.16682,94.17932,94.19362
2014-09-02,94.2293,94.20395,94.212456,94.18679,94.227646,94.21574,94.204895
2014-09-03,94.206055,94.19608,94.1747,94.20982,94.19841,94.1953,94.27706
2014-09-04,94.167725,94.19273,94.20607,94.16792,94.205925,94.17144,94.27097
2014-09-05,94.22751,94.19242,94.22892,94.22439,94.22901,94.2281,94.44628
2014-09-07,94.2048,94.17248,94.18659,94.26918,94.26235,94.43606,94.702774
2014-09-08,94.16713,94.16056,94.20991,94.254745,94.39583,94.72507,94.76675
2014-09-09,94.225914,94.24669,94.296844,94.36472,94.63102,94.834366,94.86894
2014-09-10,94.24727,94.2544,94.42533,94.75137,94.79561,94.80577,94.88547
2014-09-11,94.26759,94.39752,94.735634,94.801674,94.80609,94.90602,94.97665
2014-09-12,94.38916,94.73032,94.7995,94.83641,94.91261,95.04461,95.50211
2014-09-14,94.75348,94.78317,94.81739,94.97905,95.09564,95.44445,95.537254
2014-09-15,94.74842,94.792564,94.90527,95.04793,95.45801,95.50332,95.738884
2014-09-16,94.87567,94.87959,95.000595,95.473495,95.56885,95.7418,95.76714
2014-09-17,94.91065,95.04994,95.40982,95.512985,95.71136,95.79914,95.9668
2014-09-18,95.02764,95.45942,95.56423,95.701416,95.76149,95.925316,96.190926
2014-09-19,95.46298,95.528496,95.71005,95.76676,95.95693,96.15607,96.325356
2014-09-21,95.5025,95.72563,95.75832,95.93305,96.19354,96.24734,96.56934
2014-09-22,95.71033,95.74335,95.915436,96.17801,96.20736,96.52321,96.51294
2014-09-23,95.75269,95.95467,96.21012,96.26862,96.48455,96.581696,96.63287
2014-09-24,95.95484,96.17436,96.32601,96.50044,96.55703,96.643074,96.60186
2014-09-25,96.153625,96.30231,96.49047,96.55962,96.5459,96.58634,96.656364
2014-09-26,96.255974,96.43462,96.5227,96.52684,96.61074,96.651276,96.704475
2014-09-28,96.43658,96.494995,96.549675,96.629364,96.640366,96.75081,96.847534
2014-09-29,96.590225,96.58909,96.6083,96.621,96.77394,96.81203,96.89784
2014-09-30,96.56795,96.63798,96.61001,96.72064,96.829285,96.99941,97.08204
2014-10-01,96.57429,96.721054,96.67475,96.848465,96.89059,97.14498,97.20973
2014-10-02,96.659874,96.682205,96.84374,96.9345,97.1259,97.25712,97.27101
2014-10-03,96.728584,96.901375,96.919,97.118645,97.264145,97.27969,97.31614
2014-10-05,96.86132,96.90493,97.128914,97.14283,97.26656,97.27437,97.26166
2014-10-06,96.923584,97.16266,97.25009,97.14603,97.26548,97.27411,97.28137
2014-10-07,97.15977,97.2821,97.28231,97.26246,97.26789,97.2272,97.248375
2014-10-08,97.28867,97.247185,97.24982,97.21602,97.266785,97.256424,97.23667
2014-10-09,97.299904,97.269264,97.25759,97.28179,97.269135,97.27665,97.28982
2014-10-10,97.25127,97.29072,97.26061,97.30801,97.26804,97.23033,97.27049
2014-10-12,97.24842,97.27946,97.27152,97.21773,97.27035,97.259186,97.25203
2014-10-13,97.25211,97.27244,97.280914,97.28552,97.26923,97.27915,97.24061
2014-10-14,97.20518,97.236984,97.26096,97.223015,97.27152,97.23328,97.292015
2014-10-15,97.203064,97.29418,97.27304,97.27449,97.27039,97.26182,97.280495
2014-10-16,97.25352,97.313324,97.22001,97.22416,97.27263,97.28158,97.258
2014-10-17,97.23644,97.185,97.258194,97.30362,97.27152,97.23603,97.27397
2014-10-19,97.164505,97.23201,97.227776,97.225655,97.27374,97.26433,97.072105
2014-10-20,97.22296,97.2165,97.269775,97.245476,97.28113,97.14334,97.01444
2014-10-21,97.269844,97.29438,97.27469,97.16391,97.16241,97.05604,97.048325
2014-10-22,97.21239,97.27288,97.22058,97.11705,97.03601,97.01682,97.04163
2014-10-23,97.25932,97.27315,97.1331,97.091965,97.05218,97.02055,97.00367
2014-10-24,97.29398,97.0997,97.067345,97.020996,97.035675,97.0573,97.04124
2014-10-26,97.144455,97.10458,97.07012,97.02992,97.052536,97.01596,97.03555
2014-10-27,97.09834,97.03961,97.1333,97.09781,97.03534,97.01992,97.028435
2014-10-28,97.033455,97.10607,96.97262,97.02612,97.05288,97.058464,97.06253
2014-10-29,97.06031,97.035255,97.07679,97.02458,97.03501,97.01514,97.05265
2014-10-30,97.05269,97.04659,97.07635,97.01319,97.05317,97.01932,97.01091
2014-10-31,97.0725,97.02073,97.045135,97.03461,97.034645,97.05955,97.06579
2014-11-02,97.04,97.03466,97.01478,97.065186,97.05347,97.014404,97.05422
2014-11-03,97.01649,97.07769,97.018654,97.05616,97.03431,97.018776,97.05447
2014-11-04,97.07309,97.01403,97.0261,97.055176,97.05374,97.06053,97.046165
2014-11-05,97.047935,97.02933,97.03386,97.055244,97.03401,97.01377,97.00577
2014-11-06,97.03086,97.07374,97.030266,97.056244,97.05401,97.01834,97.044106
2014-11-07,97.02071,97.04227,97.024124,97.018456,97.03376,97.06144,97.03779
2014-11-09,97.03335,96.98448,97.050125,97.065315,97.0543,97.01323,97.032646
2014-11-10,97.07782,97.07336,97.04312,97.065956,97.03352,97.017975,97.011986
2014-11-11,97.00786,97.074104,97.03838,97.03231,97.05455,97.0622,97.04144
2014-11-12,97.023254,97.01013,97.02907,97.03449,97.03328,97.0127,97.03272
2014-11-13,97.03366,97.02011,97.02269,97.07991,97.05477,97.01758,97.02847
2014-11-14,97.02118,97.03503,97.051384,97.01104,97.03307,97.06284,97.08586
2014-11-16,97.00813,97.01863,97.04365,97.012146,97.05496,97.03832,97.51997
2014-11-17,97.03643,97.074875,97.03843,97.095146,97.01152,97.527466,99.28206
2014-11-18,97.07688,97.020454,97.028275,97.07687,97.50614,99.33701,99.66658
2014-11-19,97.04606,97.04121,97.1242,97.49616,99.283554,99.66804,99.91307
2014-11-20,97.022125,97.111694,97.48305,99.33969,99.61406,99.89283,100.2728
2014-11-21,97.06202,97.47803,99.34041,99.678406,99.91969,100.16656,100.368835
2014-11-23,97.50702,99.26588,99.65189,99.870636,100.23969,100.41492,100.62864
2014-11-24,99.33226,99.65753,99.937744,100.27661,100.45646,100.59664,100.93186
2014-11-25,99.648384,99.92414,100.26363,100.431526,100.62788,100.908585,100.893295
2014-11-26,99.91236,100.25201,100.38916,100.55185,100.88186,100.9649,101.062355
2014-11-27,100.25614,100.38757,100.55888,100.839745,100.99118,101.160614,101.86493
2014-11-28,100.36881,100.559944,100.93133,100.91266,100.9579,101.84893,101.9697
2014-11-30,100.539566,100.881966,101.044785,100.9854,101.81576,102.02991,102.06108
2014-12-01,100.926445,100.91805,101.044716,101.82093,101.93223,102.00833,102.614655
2014-12-02,101.01052,100.97104,101.837685,101.944466,102.073456,102.62673,102.93516
2014-12-03,101.05931,101.86059,101.96483,101.98306,102.590126,102.939865,102.959755
2014-12-04,101.8668,101.94402,101.958115,102.56334,102.91331,102.9702,103.38449
2014-12-05,101.961,102.00054,102.64014,102.86895,103.07102,103.405716,103.38685
2014-12-07,101.97835,102.59277,102.93074,102.98886,103.39804,103.398544,103.50951
2014-12-08,102.6667,102.93752,102.97537,103.35391,103.585655,103.39567,103.413086
2014-12-09,102.97153,102.96336,103.447945,103.44204,103.33093,103.396706,103.45064
2014-12-10,102.979706,103.39593,103.34718,103.448555,103.5212,103.39399,103.41623
2014-12-11,103.372025,103.414085,103.33495,103.39108,103.42603,103.395065,103.39179
2014-12-12,103.44793,103.35359,103.34924,103.34833,103.39741,103.392494,103.36892
2014-12-14,103.45027,103.43712,103.415794,103.43335,103.40872,103.39359,103.41121
2014-12-15,103.4219,103.49954,103.570244,103.440025,103.3739,103.39111,103.38433
2014-12-16,103.36906,103.48603,103.48169,103.38457,103.446434,103.392166,103.35883
2014-12-17,103.4258,103.412796,103.47049,103.40943,103.39539,103.38973,103.38808
2014-12-18,103.40332,103.433174,103.573616,103.42077,103.35168,103.39083,103.58241
2014-12-19,103.3885,103.43369,103.38432,103.37018,103.43612,103.61061,103.68712
2014-12-21,103.373344,103.41129,103.39611,103.38871,103.59609,103.65461,103.637825
2014-12-22,103.42186,103.49136,103.39409,103.62002,103.739204,103.69718,103.661354
2014-12-23,103.40016,103.49477,103.64793,103.69361,103.811134,103.69864,103.71269
2014-12-24,103.385735,103.620964,103.656425,103.665436,103.653725,103.66817,103.68814
2014-12-25,103.63504,103.66561,103.6986,103.67724,103.69992,103.674866,103.63487
2014-12-26,103.691185,103.6823,103.70003,103.67295,103.68313,103.68041,103.660355
2014-12-28,103.68701,103.66525,103.66986,103.64719,103.65697,103.65161,103.62008
2014-12-29,103.72575,103.68262,103.67647,103.7114,103.67476,103.60704,103.6209
2014-12-30,103.678764,103.66489,103.68202,103.72873,103.62197,103.59446,103.57241
2014-12-31,103.67493,103.68293,103.653435,103.62768,103.68922,103.5707,103.55027
2015-01-01,103.707924,103.66454,103.59177,103.623375,103.54874,103.56934,103.4886
2015-01-02,103.63411,103.58812,103.54828,103.54744,103.56568,103.45958,103.37035
2015-01-04,103.59956,103.6411,103.628555,103.54539,103.45941,103.37621,103.298
2015-01-05,103.545746,103.58216,103.54151,103.48474,103.395966,103.30828,103.21527
2015-01-06,103.554855,103.56836,103.469246,103.35499,103.28577,103.219505,103.14997
2015-01-07,103.54581,103.44121,103.39859,103.28795,103.20954,103.189476,103.10792
2015-01-08,103.43191,103.400734,103.238365,103.22947,103.19592,103.14785,102.96601
2015-01-09,103.35992,103.25025,103.24121,103.14782,103.108284,102.93477,102.93747
2015-01-11,103.287926,103.21367,103.21523,103.139305,102.95396,102.953445,102.847694
2015-01-12,103.21095,103.19663,103.104454,102.87506,102.909805,102.90823,102.92629
2015-01-13,103.18077,103.15556,102.95158,102.9411,102.93162,102.89645,102.63711
2015-01-14,103.12339,102.93998,102.90605,102.948494,102.873764,102.640274,102.44078
2015-01-15,102.9802,102.92008,102.95463,102.8921,102.61899,102.40494,102.45767
2015-01-16,102.90477,102.930244,102.931305,102.603195,102.41557,102.40843,102.01118
2015-01-18,102.93732,102.88078,102.6146,102.47299,102.4196,102.06158,101.71845
2015-01-19,102.93038,102.6229,102.46375,102.40881,102.02758,101.7496,101.68174
2015-01-20,102.6298,102.42821,102.328606,102.03387,101.71769,101.70587,101.21455
2015-01-21,102.52234,102.42356,102.02541,101.707085,101.67364,101.17353,101.13706
2015-01-22,102.38798,102.008354,101.711975,101.6911,101.22959,101.17342,100.80513
2015-01-23,102.03318,101.754395,101.68944,101.248474,101.19241,100.7935,100.76407
2015-01-25,101.76503,101.7041,101.25233,101.201256,100.827225,100.74212,100.69201
2015-01-26,101.70462,101.23119,101.208984,100.81615,100.804565,100.66803,100.48645
2015-01-27,101.2454,101.19929,100.75343,100.78363,100.72049,100.50232,99.82784
2015-01-28,101.2353,100.77066,100.80098,100.692085,100.50413,99.85306,99.356255
2015-01-29,100.77557,100.79557,100.69285,100.54684,99.84057,99.35639,98.72571
2015-01-30,100.82134,100.70563,100.440346,99.826256,99.36888,98.75604,98.3635
2015-02-01,100.70669,100.43305,99.84185,99.35613,98.690384,98.31557,98.24532
2015-02-02,100.52426,99.81778,99.31202,98.69836,98.29708,98.283394,97.903114
2015-02-03,99.82097,99.38853,98.715195,98.32805,98.237495,97.95569,97.85833
2015-02-04,99.2805,98.71636,98.311066,98.28853,97.95032,97.828705,97.73988
2015-02-05,98.66717,98.36273,98.255165,97.95703,97.83642,97.72969,97.593094
2015-02-06,98.29989,98.25245,97.93976,97.88705,97.619576,97.592674,96.272194
2015-02-08,98.28128,97.96164,97.86051,97.6922,97.54116,96.27301,95.50848
2015-02-09,97.96933,97.872116,97.70871,97.534004,96.28012,95.536705,95.141235
2015-02-10,97.83631,97.65948,97.57208,96.26619,95.581345,95.19877,95.21119
2015-02-11,97.685646,97.562225,96.31773,95.534134,95.18358,95.17431,95.1407
2015-02-12,97.583626,96.25792,95.592606,95.16087,95.18749,95.119225,95.1486
2015-02-13,96.29036,95.43149,95.1514,95.211,95.11459,95.185646,95.176575
2015-02-15,95.50738,95.17181,95.19651,95.167076,95.151566,95.131546,95.196846
2015-02-16,95.31423,95.20265,95.180534,95.13201,95.156296,95.16101,95.13472
2015-02-17,95.18547,95.165245,95.128265,95.17163,95.15684,95.171425,95.10015
2015-02-18,95.13615,95.13518,95.1776,95.16783,95.113655,95.114,95.10564
2015-02-19,95.15583,95.143936,95.13965,95.13345,95.12937,95.08076,95.07528
2015-02-20,95.13565,95.18203,95.20793,95.109764,95.11293,95.08831,95.06883
2015-02-22,95.15611,95.1434,95.09397,95.114555,95.088356,95.06901,95.062164
2015-02-23,95.16636,95.09529,95.11644,95.060684,95.06966,95.082504,95.08412
2015-02-24,95.12577,95.13266,95.11793,95.06865,95.056,95.094826,95.10554
2015-02-25,95.10481,95.11799,95.08858,95.05921,95.09042,95.08141,95.07851
2015-02-26,95.045586,95.075714,95.118805,95.10024,95.07028,95.08839,95.0722
2015-02-27,95.08466,95.035194,95.05172,95.08496,95.055984,95.06967,95.08896
2015-03-01,95.07342,95.04485,95.07086,95.06986,95.09223,95.08279,95.10909
2015-03-02,95.12131,95.10018,95.0839,95.060196,95.071106,95.085434,95.05568
2015-03-03,95.06505,95.04085,95.09698,95.102585,95.05616,95.094055,95.07926
2015-03-04,95.0679,95.10034,95.077896,95.0603,95.09407,95.06555,95.10771
2015-03-05,95.0891,95.056335,95.05393,95.07394,95.07541,95.106224,95.1127
2015-03-06,95.06366,95.08352,95.086,95.08736,95.14019,95.13746,95.14811
2015-03-08,95.08865,95.083916,95.06114,95.09696,95.130264,95.173676,95.21685
2015-03-09,95.05861,95.077225,95.07205,95.12097,95.17223,95.16362,95.175095
2015-03-10,95.043076,95.12888,95.12924,95.16153,95.18805,95.205376,95.19279
2015-03-11,95.12719,95.124214,95.16884,95.168755,95.17342,95.16108,95.15835
2015-03-12,95.11803,95.140686,95.16749,95.23463,95.18846,95.17575,95.202705
2015-03-13,95.15354,95.190056,95.164246,95.18351,95.17304,95.199646,95.16604
2015-03-15,95.16365,95.174614,95.1859,95.179016,95.18888,95.16875,95.18595
2015-03-16,95.18954,95.153854,95.17989,95.16874,95.172646,95.193985,95.221924
2015-03-17,95.18258,95.185646,95.17264,95.163635,95.18929,95.19946,95.33376
2015-03-18,95.17432,95.17557,95.194,95.15513,95.229034,95.32228,95.37373
2015-03-19,95.16382,95.18721,95.16217,95.20937,95.30264,95.38043,95.45422
2015-03-20,95.18681,95.17605,95.21818,95.32185,95.4438,95.42995,95.40998
2015-03-22,95.18399,95.21001,95.337906,95.37643,95.44737,95.387054,95.462265
2015-03-23,95.198975,95.316216,95.404015,95.40515,95.47595,95.4339,95.44574
2015-03-24,95.30512,95.35113,95.39228,95.48414,95.44834,95.47328,95.432625
2015-03-25,95.43113,95.46337,95.4453,95.457985,95.50006,95.46818,95.44356
2015-03-26,95.38464,95.42788,95.45901,95.44404,95.430664,95.446465,95.4906
2015-03-27,95.46635,95.43756,95.45595,95.45835,95.454475,95.46814,95.52278
2015-03-29,95.432495,95.43972,95.44316,95.44365,95.51752,95.414375,95.460144
2015-03-30,95.43498,95.46451,95.447556,95.45875,95.452126,95.41425,95.40822
2015-03-31,95.46071,95.43643,95.45046,95.45126,95.41594,95.47055,95.46026
2015-04-01,95.431465,95.4391,95.435486,95.405136,95.392395,95.44952,95.4568
2015-04-02,95.43829,95.45203,95.42082,95.472206,95.45997,95.458046,95.51447
2015-04-05,95.483475,95.422295,95.35843,95.4696,95.454285,95.47321,95.55982
2015-04-06,95.411674,95.420074,95.460976,95.45401,95.49608,95.5243,95.48331
2015-04-07,95.41809,95.42619,95.451355,95.51456,95.47838,95.52422,95.48954
2015-04-08,95.418755,95.43508,95.489426,95.50823,95.48219,95.49414,95.47293
2015-04-09,95.452385,95.52523,95.52887,95.49961,95.4885,95.49507,95.459496
2015-04-10,95.511,95.519394,95.5089,95.52144,95.48049,95.46157,95.46876
2015-04-12,95.504105,95.491394,95.51505,95.46632,95.46566,95.43116,95.45942
2015-04-13,95.50263,95.51306,95.497894,95.45623,95.47876,95.443634,95.46881
2015-04-14,95.50965,95.47698,95.45617,95.47553,95.465294,95.478004,95.459366
2015-04-15,95.4605,95.47206,95.45996,95.442215,95.47914,95.48974,95.46885
2015-04-16,95.44911,95.467476,95.46784,95.46619,95.46491,95.48222,95.459335
2015-04-17,95.43533,95.46372,95.45539,95.46273,95.47955,95.4511,95.46888
2015-04-19,95.48036,95.45814,95.46676,95.4868,95.47826,95.465576,95.45931
2015-04-20,95.47043,95.481514,95.454544,95.45558,95.45762,95.45311,95.48103
2015-04-21,95.45902,95.449646,95.46765,95.45449,95.47446,95.46853,95.46839
2015-04-22,95.44932,95.472176,95.46658,95.45131,95.49551,95.48136,95.53637
