,NZDCHF,NZDCHF,NZDCHF,NZDCHF,NZDCHF,NZDCHF,NZDCHF
2013-10-21,0.754384,0.75518554,0.7564437,0.7563755,0.7567305,0.75709355,0.7563903
2013-10-22,0.7550001,0.756584,0.7569725,0.756632,0.7569653,0.7565525,0.7548904
2013-10-23,0.7556232,0.75690305,0.7569645,0.7568768,0.7572526,0.75600034,0.7545304
2013-10-24,0.75723743,0.75634855,0.75654507,0.75678754,0.7555662,0.75327283,0.75272334
2013-10-25,0.7564697,0.75644284,0.75636184,0.7547898,0.75447965,0.7532719,0.7520171
2013-10-27,0.75684226,0.75703126,0.7548753,0.7539355,0.75311524,0.7528635,0.75146323
2013-10-28,0.7563403,0.75536406,0.7547506,0.7532825,0.75303566,0.751244,0.7508319
2013-10-29,0.75511247,0.75404006,0.7539845,0.75436425,0.75160325,0.7508505,0.75250083
2013-10-30,0.7540618,0.754647,0.75259477,0.7509681,0.7513328,0.751168,0.75131565
2013-10-31,0.75437057,0.7535968,0.75177914,0.7529656,0.7513355,0.7506155,0.750664
2013-11-01,0.75250673,0.7510146,0.7515522,0.7509026,0.7513802,0.75177,0.7505438
2013-11-03,0.75167435,0.7506459,0.75455534,0.7514581,0.7514337,0.7482377,0.7525699
2013-11-04,0.7513229,0.7525176,0.7505149,0.7518073,0.7514505,0.7518164,0.7521391
2013-11-05,0.7508186,0.75042176,0.7513574,0.7510644,0.7514196,0.75222594,0.7530111
2013-11-06,0.75114465,0.75109863,0.75108343,0.7519148,0.75218475,0.7530878,0.7534992
2013-11-07,0.75134456,0.750835,0.7527924,0.7526608,0.75295687,0.7526325,0.7533694
2013-11-08,0.7509171,0.7522796,0.7522196,0.75348175,0.7548445,0.7532803,0.75307804
2013-11-10,0.75181985,0.7524992,0.7527887,0.7522216,0.7540768,0.75695646,0.75423914
2013-11-11,0.7515773,0.7544155,0.75399673,0.7548817,0.7556678,0.7550059,0.75546366
2013-11-12,0.75352037,0.75281626,0.75364614,0.75405055,0.7552215,0.7545318,0.75718313
2013-11-13,0.7537142,0.7543779,0.7536046,0.75591993,0.7562538,0.75609356,0.7582755
2013-11-14,0.75399137,0.754758,0.7557025,0.7563709,0.7568314,0.75852937,0.7572003
2013-11-15,0.75440395,0.75571305,0.7563046,0.75663567,0.7570906,0.7575763,0.7579763
2013-11-17,0.75598127,0.7567348,0.7577113,0.75775343,0.75796187,0.7581603,0.7573503
2013-11-18,0.7557289,0.75597996,0.75752455,0.758344,0.7582081,0.75876486,0.7589518
2013-11-19,0.75676554,0.7564093,0.7574945,0.7594577,0.75754327,0.7577571,0.7581201
2013-11-20,0.75712055,0.75766057,0.7581024,0.75807685,0.7585773,0.75837374,0.7573249
2013-11-21,0.7581214,0.7586363,0.757283,0.7582472,0.75813365,0.7574075,0.7567322
2013-11-22,0.75793666,0.75867033,0.75797313,0.7577627,0.7582779,0.7575391,0.75663537
2013-11-24,0.75752497,0.7588477,0.7579933,0.7585964,0.75673026,0.7561249,0.75515354
2013-11-25,0.7578863,0.757725,0.7572397,0.75716144,0.75566185,0.75572336,0.75411147
2013-11-26,0.7584819,0.75749177,0.7569229,0.75629544,0.7538534,0.75421053,0.75385416
2013-11-27,0.7586701,0.7589688,0.7563131,0.7561325,0.7544072,0.75314516,0.75244826
2013-11-28,0.75617063,0.7569969,0.7550441,0.7554189,0.75391454,0.75173753,0.7514458
2013-11-29,0.75645196,0.7554023,0.7549049,0.7542019,0.75127965,0.75128275,0.74832946
2013-12-01,0.7545256,0.7547206,0.754189,0.751827,0.7504662,0.749931,0.7502605
2013-12-02,0.75443405,0.7529002,0.7520518,0.7510516,0.74907076,0.74855554,0.74885374
2013-12-03,0.75411886,0.7527836,0.75140643,0.75017405,0.74840236,0.74754167,0.74678123
2013-12-04,0.7522512,0.751841,0.74954116,0.7484625,0.7473669,0.7479692,0.74882686
2013-12-05,0.7510229,0.74928063,0.7480241,0.74791807,0.74684817,0.74749446,0.7488203
2013-12-06,0.7497945,0.7479669,0.747136,0.74808973,0.7476099,0.7486488,0.7504997
2013-12-08,0.7483646,0.7480617,0.74802023,0.7480567,0.7503683,0.7476937,0.74700266
2013-12-09,0.74738336,0.74975884,0.74710155,0.7493262,0.74816716,0.7479206,0.7466707
2013-12-10,0.746887,0.7476895,0.7480147,0.750232,0.75109786,0.74742746,0.74658734
2013-12-11,0.7476147,0.7509434,0.747066,0.7462434,0.7479094,0.74679625,0.74281627
2013-12-12,0.7502615,0.74830997,0.7480065,0.74945706,0.74456847,0.74556315,0.7453983
2013-12-13,0.7481504,0.74854296,0.7472276,0.74432606,0.7425375,0.744957,0.7429981
2013-12-15,0.75051874,0.7480393,0.7458212,0.7420309,0.74778473,0.7435997,0.7426746
2013-12-16,0.74700654,0.74474555,0.7441947,0.7430455,0.7435181,0.7436092,0.742451
2013-12-17,0.74634,0.7441947,0.74369925,0.743543,0.74277836,0.7393908,0.74055696
2013-12-18,0.74439204,0.7434203,0.74397606,0.74264324,0.74199414,0.7400582,0.7399815
2013-12-19,0.74414104,0.7436929,0.7401095,0.7392982,0.7422294,0.7406434,0.7401673
2013-12-20,0.7441571,0.742668,0.7391153,0.74067986,0.73973614,0.7380917,0.7374943
2013-12-22,0.7433017,0.7418854,0.7426309,0.7409924,0.7394357,0.7372605,0.7371944
2013-12-23,0.74160314,0.73907655,0.74032223,0.73824686,0.73624516,0.73713356,0.7367955
2013-12-24,0.73957723,0.74012256,0.73812646,0.7379031,0.7372252,0.7367824,0.73609877
2013-12-26,0.74054825,0.7375957,0.73818034,0.73671,0.7369073,0.7362523,0.7362672
2013-12-27,0.7372234,0.7391138,0.737079,0.7373703,0.73671037,0.7367,0.7354398
2013-12-29,0.7370504,0.73774844,0.7364911,0.7365699,0.735557,0.7350716,0.73682827
2013-12-30,0.7372347,0.7363299,0.73658514,0.7365061,0.73530054,0.73488927,0.7346199
2013-12-31,0.7367109,0.7357197,0.73596627,0.73520845,0.7350602,0.7360107,0.7357216
2014-01-01,0.736636,0.73621064,0.7356888,0.7334472,0.73503715,0.7355853,0.7355485
2014-01-02,0.7360714,0.73603606,0.73645306,0.7356538,0.7344696,0.7351531,0.73412
2014-01-03,0.7361311,0.7353454,0.73643684,0.7356625,0.73605347,0.73486364,0.73532856
2014-01-05,0.7351883,0.7357185,0.73427457,0.73568517,0.73568416,0.73608905,0.7357694
2014-01-06,0.7358451,0.7345059,0.7362401,0.7353137,0.73530483,0.7356257,0.7342212
2014-01-07,0.73506606,0.7351191,0.73668426,0.73540485,0.7350485,0.735157,0.7351208
2014-01-08,0.735912,0.73499894,0.7363612,0.73497665,0.736126,0.73484564,0.73631287
2014-01-09,0.73553205,0.7360916,0.7349818,0.73584944,0.7357166,0.7364427,0.73525757
2014-01-10,0.73511773,0.7351188,0.7358072,0.73633873,0.7355348,0.7344867,0.73554784
2014-01-12,0.7348381,0.7341976,0.7352828,0.73509175,0.73542875,0.7361989,0.7363793
2014-01-13,0.7364796,0.7350845,0.73646414,0.7344861,0.7360676,0.7354598,0.73522985
2014-01-14,0.7353557,0.73574406,0.7343865,0.7353987,0.735877,0.73577756,0.7355464
2014-01-15,0.7362815,0.7357725,0.735393,0.7353994,0.73579264,0.7351018,0.7347869
2014-01-16,0.735587,0.7361339,0.73734003,0.73552555,0.7356113,0.74035585,0.7351858
2014-01-17,0.7348267,0.73576295,0.7353957,0.73540515,0.73549354,0.736382,0.7355863
2014-01-19,0.73538303,0.73614585,0.7373332,0.73531884,0.7354875,0.73554087,0.7373475
2014-01-20,0.7362317,0.73575085,0.7350297,0.7358457,0.7355928,0.7353252,0.73867506
2014-01-21,0.73575175,0.7361588,0.736202,0.736457,0.7357644,0.73760617,0.74065083
2014-01-22,0.73598087,0.73573864,0.73531455,0.7364564,0.7378865,0.7396374,0.73869693
2014-01-23,0.7354573,0.7361715,0.735759,0.7402853,0.73910904,0.7384596,0.7418895
2014-01-24,0.73574996,0.7357255,0.73782384,0.73878205,0.7395309,0.74270564,0.7442598
2014-01-26,0.73600173,0.7386964,0.7387541,0.7393266,0.74254405,0.7433638,0.7453728
2014-01-27,0.7401113,0.738578,0.73876584,0.7439089,0.74360234,0.7425897,0.74452454
2014-01-28,0.7392998,0.73925894,0.7428244,0.7430612,0.7424035,0.74349236,0.74193853
2014-01-29,0.7386968,0.74322313,0.7426821,0.743192,0.7425164,0.7426384,0.740729
2014-01-30,0.743079,0.74322695,0.74241245,0.74330497,0.7436587,0.7426549,0.74165535
2014-01-31,0.74232644,0.7432308,0.74290895,0.74248856,0.7423661,0.7417814,0.74339986
2014-02-02,0.7439269,0.7432349,0.74363583,0.7427261,0.7424884,0.7439775,0.74283105
2014-02-03,0.74280065,0.74323887,0.7434249,0.7437988,0.74451065,0.7445591,0.74267167
2014-02-04,0.7421319,0.74324274,0.7429926,0.74265075,0.7445573,0.7451381,0.74467295
2014-02-05,0.74451137,0.7432466,0.74248207,0.74336606,0.7412659,0.7465428,0.74620473
2014-02-06,0.74354154,0.74325025,0.7440904,0.74553806,0.7443952,0.7437531,0.74470675
2014-02-07,0.74359614,0.74325377,0.7426858,0.7433647,0.7459216,0.7451888,0.746676
2014-02-09,0.74401194,0.74295,0.7446269,0.74440855,0.7454901,0.74703324,0.74669456
2014-02-10,0.74500626,0.7426005,0.74356425,0.74581754,0.74573785,0.7465867,0.7474404
2014-02-11,0.7439231,0.7445679,0.7463009,0.746677,0.74667335,0.74705446,0.746232
2014-02-12,0.74414074,0.7460464,0.7471614,0.74767464,0.7477321,0.7469474,0.7455033
2014-02-13,0.74509066,0.7459376,0.746736,0.7459435,0.7465316,0.7482954,0.7450719
2014-02-14,0.74705434,0.74692714,0.7473008,0.7457261,0.7462252,0.747288,0.74729383
2014-02-16,0.74683666,0.7474326,0.74819386,0.74752885,0.7440329,0.7452238,0.7438528
2014-02-17,0.74688625,0.7446538,0.74441284,0.7438373,0.7441751,0.7448428,0.7442987
2014-02-18,0.7472206,0.74662864,0.74677044,0.7455553,0.74579793,0.7433623,0.74347055
2014-02-19,0.74574494,0.74616796,0.74477136,0.7474042,0.74419624,0.74351376,0.7425471
2014-02-20,0.74644643,0.7438549,0.7450498,0.7439141,0.74337614,0.7435808,0.7425045
2014-02-21,0.74519193,0.74394315,0.74437004,0.74310416,0.7429415,0.7439299,0.74113536
2014-02-23,0.7452828,0.7434824,0.7426812,0.7437921,0.7427947,0.7423692,0.7425959
2014-02-24,0.7435711,0.74302584,0.7436022,0.74350375,0.7423582,0.74226856,0.74083066
2014-02-25,0.74348986,0.74302155,0.74438393,0.7424687,0.7417275,0.7414646,0.7414658
2014-02-26,0.7433809,0.7422704,0.7423404,0.7428631,0.7422733,0.7404636,0.7401625
2014-02-27,0.74269,0.742552,0.7425857,0.74113125,0.741424,0.7401087,0.740798
2014-02-28,0.7430108,0.7425235,0.74141943,0.74114394,0.73973763,0.73942655,0.7401669
2014-03-02,0.74186534,0.74112093,0.74096227,0.7399991,0.7399447,0.7395681,0.7395236
2014-03-03,0.7414328,0.74106187,0.73967516,0.7396675,0.73947126,0.7396645,0.7395825
2014-03-04,0.7411551,0.7429978,0.7400887,0.74001044,0.7397358,0.73973024,0.7410868
2014-03-05,0.739376,0.7400684,0.73971707,0.73965603,0.7399642,0.74070483,0.7433079
2014-03-06,0.7402752,0.7402123,0.7401011,0.7400218,0.7404109,0.7399314,0.74298334
2014-03-07,0.74041694,0.7404106,0.73970425,0.74034196,0.7411777,0.7414233,0.7418681
2014-03-09,0.7392316,0.7394616,0.7408633,0.74160725,0.7396782,0.74299765,0.74170125
2014-03-10,0.7393845,0.740299,0.74083453,0.7409221,0.7416684,0.7415031,0.7434197
2014-03-11,0.74170846,0.74222034,0.74131626,0.74094784,0.74173325,0.74217033,0.7419387
2014-03-12,0.7415263,0.7410818,0.74281436,0.74281406,0.74285036,0.74227893,0.7433365
2014-03-13,0.7412881,0.7423665,0.7416114,0.7430687,0.7433984,0.7422233,0.7439952
2014-03-14,0.74167264,0.74169785,0.74219143,0.74167436,0.74250555,0.7432668,0.74376506
2014-03-16,0.74160564,0.7429676,0.7421652,0.742375,0.7429048,0.7433324,0.7431979
2014-03-17,0.74250954,0.7433815,0.74277616,0.7426919,0.7435057,0.74412495,0.7437877
2014-03-18,0.7426451,0.7422716,0.74368596,0.7436718,0.74377567,0.74298596,0.7439917
2014-03-19,0.74237967,0.74356973,0.7435393,0.7439492,0.74412304,0.7445538,0.7442044
2014-03-20,0.74269795,0.7430277,0.743638,0.7435494,0.7436128,0.74560934,0.74476516
2014-03-21,0.7430139,0.74446595,0.7435618,0.7445813,0.7448455,0.74453616,0.74543446
2014-03-23,0.74371386,0.74373704,0.7435298,0.74321014,0.7455873,0.7441777,0.7444375
2014-03-24,0.7438541,0.7436602,0.74531806,0.7443956,0.74439543,0.7453958,0.7448137
2014-03-25,0.74512535,0.74482906,0.74437016,0.7465261,0.74417824,0.7449861,0.7460524
2014-03-26,0.74461174,0.7444201,0.7445623,0.74414223,0.7446025,0.74489623,0.74550414
2014-03-27,0.7447664,0.7450412,0.7451152,0.7447208,0.74428904,0.7439341,0.7453317
2014-03-28,0.74387854,0.74451876,0.7445643,0.74496526,0.7440681,0.7448997,0.7452131
2014-03-30,0.74508405,0.7440699,0.7447191,0.7447106,0.7441645,0.7463322,0.7460959
2014-03-31,0.74374557,0.7448082,0.7438819,0.74446607,0.74555534,0.74645436,0.74824667
2014-04-01,0.7444308,0.7447252,0.7449786,0.745346,0.7465933,0.7462622,0.7480064
2014-04-02,0.74437,0.7445829,0.745209,0.7467116,0.74706995,0.74809456,0.74770397
2014-04-03,0.7441544,0.74587953,0.746082,0.747079,0.74753267,0.74869275,0.75083023
2014-04-04,0.74543583,0.74657637,0.74722,0.7474501,0.7481745,0.75182384,0.75267375
2014-04-06,0.74627715,0.7454859,0.7470002,0.7482755,0.7513081,0.7529177,0.75344455
2014-04-07,0.7475958,0.74706686,0.7486539,0.75118023,0.75261325,0.7533806,0.75343436
2014-04-08,0.74668753,0.7492812,0.7511615,0.75216115,0.7535431,0.7534273,0.7539519
2014-04-09,0.74728024,0.75141925,0.7522858,0.7533968,0.7533281,0.7535389,0.75445914
2014-04-10,0.75060695,0.75199205,0.75306374,0.75285625,0.75413984,0.7546272,0.7547536
2014-04-11,0.75242525,0.75249374,0.7536521,0.7541116,0.75383663,0.75586337,0.75830716
2014-04-13,0.75275147,0.753195,0.7537809,0.75435823,0.75532377,0.75778013,0.75776947
2014-04-14,0.7538319,0.7540491,0.7539591,0.75461674,0.75635445,0.7579198,0.7579193
2014-04-15,0.7529435,0.7552222,0.7559797,0.7584527,0.7584078,0.7592498,0.7580229
2014-04-16,0.7552395,0.7559599,0.75794876,0.7577607,0.7572693,0.75733554,0.75861686
2014-04-17,0.7562903,0.7573281,0.758087,0.75711656,0.7579712,0.75830853,0.7586439
2014-04-20,0.75740457,0.7567153,0.75807405,0.7598992,0.75869155,0.75884175,0.75860626
2014-04-21,0.7579646,0.75796556,0.7581213,0.7586996,0.75850016,0.7580722,0.759109
2014-04-22,0.7583685,0.75846297,0.7583318,0.75858027,0.75859594,0.7588284,0.7596294
2014-04-23,0.7573805,0.75830925,0.7590437,0.75854015,0.75911987,0.75804114,0.75966465
2014-04-24,0.75862443,0.75895107,0.75840956,0.7587393,0.75875753,0.75883067,0.75961626
2014-04-25,0.7594448,0.7591787,0.7581768,0.75873536,0.7576595,0.75800925,0.7585663
2014-04-27,0.75951153,0.75936085,0.7586196,0.7586675,0.7587257,0.7599814,0.75913495
2014-04-28,0.7594805,0.75796914,0.7584695,0.75868434,0.75858307,0.758259,0.7584509
2014-04-29,0.7600781,0.7572454,0.7582408,0.75867105,0.7586288,0.7581848,0.75871384
2014-04-30,0.7592821,0.7574433,0.75879973,0.7582752,0.7588255,0.7590819,0.7593461
2014-05-01,0.75850147,0.7594624,0.7588068,0.75910896,0.7598903,0.75966966,0.7595014
2014-05-02,0.7597378,0.75896543,0.7592458,0.7592889,0.75940233,0.7590428,0.7604564
2014-05-04,0.7602785,0.76004833,0.75827616,0.75881726,0.7596899,0.75950205,0.76001686
2014-05-05,0.7579987,0.76050174,0.7596285,0.761467,0.760911,0.75936294,0.7600197
2014-05-06,0.7597311,0.75962555,0.76023936,0.75988024,0.7609055,0.76124567,0.7600233
2014-05-07,0.75926286,0.7590841,0.760529,0.75897604,0.7594984,0.75915575,0.76002645
2014-05-08,0.7607045,0.7590953,0.7592252,0.76005447,0.7596317,0.75945437,0.76002973
2014-05-09,0.7592225,0.7605866,0.75994825,0.75940746,0.76032203,0.76050454,0.7600328
2014-05-11,0.7606639,0.7592654,0.7592103,0.7604388,0.7595884,0.75986874,0.7600359
2014-05-12,0.7592395,0.7591267,0.76060796,0.7597817,0.7603367,0.7596405,0.7604194
2014-05-13,0.7606314,0.7592751,0.7609099,0.7603352,0.75957334,0.75983,0.76054436
2014-05-14,0.75925136,0.7601098,0.7601036,0.759621,0.75904685,0.7614689,0.7606622
2014-05-15,0.76060456,0.759247,0.76010203,0.75996804,0.7609807,0.7601737,0.7603366
2014-05-16,0.75925994,0.7602652,0.75994015,0.7602056,0.7601231,0.7605317,0.760754
2014-05-18,0.7605818,0.7610722,0.75965035,0.76123637,0.76041216,0.7610794,0.7605298
2014-05-19,0.75952107,0.76016897,0.7608582,0.7597322,0.7599798,0.76047826,0.7598744
2014-05-20,0.7617548,0.7608012,0.7603775,0.75974405,0.76092803,0.76049954,0.75997794
2014-05-21,0.76118284,0.76027495,0.7606267,0.76089036,0.76044196,0.7603233,0.761479
2014-05-22,0.7604829,0.76032305,0.76037484,0.76007867,0.7605168,0.7605379,0.76047766
2014-05-23,0.7607205,0.7608354,0.7606355,0.75951016,0.7611095,0.76066977,0.76088077
2014-05-25,0.76009446,0.7602515,0.76036584,0.76084197,0.76143837,0.7612572,0.76101184
2014-05-26,0.7603933,0.76030517,0.7611813,0.76090854,0.7607058,0.76094055,0.76143146
2014-05-27,0.76010394,0.7607169,0.7605384,0.7614101,0.76138216,0.76093686,0.76078576
2014-05-28,0.7613561,0.76121515,0.7605255,0.7607259,0.76075906,0.7609344,0.7612881
2014-05-29,0.7607339,0.76047605,0.7609635,0.76128525,0.76138943,0.7609318,0.76193124
2014-05-30,0.7608251,0.7619245,0.76112705,0.7607015,0.7607322,0.7609291,0.76108104
2014-06-02,0.760736,0.7610082,0.7613312,0.7612932,0.7613964,0.76092637,0.7614467
2014-06-03,0.76159483,0.76155365,0.76144123,0.7606758,0.7607041,0.76092374,0.7610731
2014-06-04,0.7616229,0.76195097,0.7609305,0.76130104,0.7614026,0.760921,0.7611233
2014-06-05,0.7608275,0.76095694,0.7611151,0.7606491,0.7606752,0.7615801,0.7625689
2014-06-06,0.7614574,0.7615477,0.76155466,0.761308,0.7623751,0.7610037,0.76236254
2014-06-08,0.7606733,0.76197666,0.7616679,0.7616148,0.76184773,0.76334554,0.7623741
2014-06-09,0.761823,0.7614992,0.76122916,0.7618303,0.76232666,0.7633093,0.7634768
2014-06-10,0.76110864,0.76265657,0.7610317,0.76203406,0.76329756,0.76311505,0.7652095
2014-06-11,0.7621047,0.76217705,0.7624694,0.76369846,0.7650627,0.76420087,0.7648945
2014-06-12,0.7629037,0.7627872,0.76316524,0.76324177,0.7624094,0.766855,0.76414007
2014-06-13,0.76278436,0.7635272,0.7644707,0.7641516,0.76330006,0.76393646,0.76530457
2014-06-15,0.7626402,0.7628101,0.7634033,0.76331323,0.76418585,0.7647962,0.76551944
2014-06-16,0.7630884,0.7647876,0.7654584,0.76584375,0.7644704,0.76488847,0.7666227
2014-06-17,0.76540136,0.76356906,0.7641769,0.76691,0.7647738,0.7654604,0.7662896
2014-06-18,0.7624333,0.76541954,0.7667116,0.76572984,0.76546174,0.76597136,0.7658494
2014-06-19,0.7671802,0.76471454,0.76286924,0.7660917,0.76551825,0.76612467,0.76679313
2014-06-20,0.76586574,0.76533425,0.76544714,0.7655751,0.7644198,0.76677626,0.7682215
2014-06-22,0.7656968,0.76485187,0.7665693,0.7654093,0.76816416,0.7680394,0.7692051
2014-06-23,0.76472795,0.7647416,0.7655925,0.7665084,0.7677655,0.7694921,0.7687994
2014-06-24,0.7667169,0.76636446,0.76685864,0.7673467,0.76934373,0.7688431,0.7692619
2014-06-25,0.7666539,0.765962,0.7674332,0.7691801,0.7689795,0.76869416,0.7694955
2014-06-26,0.76604486,0.76696473,0.7684866,0.7689591,0.7690761,0.76952934,0.7694
2014-06-27,0.76766956,0.7692528,0.7695819,0.7691876,0.7692206,0.76963896,0.77119184
2014-06-29,0.76907647,0.76900345,0.76897585,0.7697137,0.76990664,0.7707561,0.77729475
2014-06-30,0.7695145,0.76926076,0.76905763,0.76936924,0.77114046,0.77715874,0.7774584
2014-07-01,0.76826894,0.76982516,0.76974624,0.7709973,0.7766728,0.7773165,0.77753484
2014-07-02,0.7700904,0.76944727,0.7718304,0.77594244,0.77715117,0.7777467,0.77851284
2014-07-03,0.76859593,0.77112854,0.7764329,0.77745,0.7781626,0.7768345,0.77755135
2014-07-04,0.77093804,0.7770537,0.7780443,0.77732116,0.77889353,0.7778641,0.7775255
2014-07-06,0.7766713,0.777276,0.7774356,0.77729857,0.7788765,0.7778876,0.78043675
2014-07-07,0.7777522,0.77669096,0.7768098,0.77862155,0.77936864,0.77843434,0.7779384
2014-07-08,0.7774391,0.776546,0.7780956,0.7767221,0.7783306,0.7790452,0.7792765
2014-07-09,0.7783407,0.77824575,0.7797938,0.7785834,0.7793038,0.778411,0.778371
2014-07-10,0.77957577,0.7771794,0.77760786,0.7787705,0.77879727,0.77919394,0.7792712
2014-07-11,0.7791668,0.7776918,0.7790353,0.7785301,0.7792726,0.77935207,0.77961975
2014-07-13,0.7789767,0.7790261,0.7793836,0.7794968,0.779601,0.7795286,0.7796972
2014-07-14,0.778829,0.7790159,0.7788673,0.77877975,0.7797532,0.7795893,0.77846926
2014-07-15,0.7793609,0.7789931,0.7796206,0.7795049,0.7795749,0.7799932,0.7805006
2014-07-16,0.7783718,0.77957773,0.7802846,0.78006166,0.78013945,0.778895,0.7798603
2014-07-17,0.7791204,0.77903026,0.7801785,0.77913034,0.7799337,0.7808154,0.78088963
2014-07-18,0.77971196,0.77913195,0.77927715,0.7790191,0.7799166,0.7800283,0.7805989
2014-07-20,0.7794487,0.7791215,0.78017676,0.7798164,0.7800611,0.7802972,0.7802886
2014-07-21,0.77968407,0.77976274,0.7799625,0.7809805,0.78020436,0.7803699,0.77972984
2014-07-22,0.7797714,0.7796106,0.7792872,0.7799639,0.78086567,0.780463,0.78042066
2014-07-23,0.7797933,0.7798929,0.781148,0.78141916,0.78048825,0.7792381,0.7798914
2014-07-24,0.7801154,0.77998567,0.7799549,0.7805339,0.7800727,0.7810862,0.78044575
2014-07-25,0.77935857,0.7809666,0.7800791,0.7799794,0.77995026,0.78059256,0.7800867
2014-07-27,0.7811559,0.7807253,0.78107154,0.7800187,0.7803901,0.7807873,0.7806341
2014-07-28,0.781234,0.7805167,0.78077686,0.78067255,0.7799455,0.7807274,0.7798552
2014-07-29,0.78024346,0.7798877,0.77977496,0.78011304,0.780403,0.7801896,0.7804657
2014-07-30,0.7805814,0.7805324,0.7805587,0.7803567,0.77994716,0.7804835,0.78007513
2014-07-31,0.7801741,0.7804543,0.7808265,0.7798305,0.78041613,0.7800404,0.77979976
2014-08-01,0.7809942,0.78021884,0.7797578,0.78109235,0.77994925,0.7796153,0.78000915
2014-08-03,0.77986974,0.779513,0.7805906,0.7802855,0.78020364,0.7797851,0.7806181
2014-08-04,0.78007424,0.78008133,0.77993286,0.78037214,0.7801705,0.7802048,0.7799379
2014-08-05,0.78051305,0.77936244,0.7801688,0.78024375,0.78020024,0.77955526,0.77970076
2014-08-06,0.78062314,0.78034496,0.780015,0.7800571,0.7803192,0.77960014,0.7782418
2014-08-07,0.7799456,0.78034747,0.7795039,0.77995235,0.7786449,0.77855843,0.7788426
2014-08-08,0.7797966,0.78006244,0.77956194,0.77875876,0.77866954,0.7787303,0.7788451
2014-08-10,0.7804777,0.778801,0.7796117,0.7789056,0.7786748,0.778884,0.774342
2014-08-11,0.77947086,0.778728,0.77812034,0.77808017,0.77862287,0.77384496,0.775249
2014-08-12,0.7782128,0.77896345,0.77881044,0.778535,0.7744097,0.77319556,0.772828
2014-08-13,0.778203,0.77843,0.7784727,0.7752274,0.7727434,0.77274054,0.7733222
2014-08-14,0.77858025,0.77830994,0.7744681,0.77426255,0.77320623,0.77215093,0.77270097
2014-08-15,0.7787571,0.7743801,0.77296966,0.7717818,0.77331966,0.7716407,0.7715381
2014-08-17,0.77450484,0.77305746,0.77253306,0.7723445,0.77274406,0.7715396,0.77202606
2014-08-18,0.7732992,0.7728345,0.77215165,0.77207756,0.7714759,0.77185315,0.7716315
2014-08-19,0.77276444,0.7728631,0.77190745,0.7713454,0.7708751,0.7700197,0.77051914
2014-08-20,0.77276516,0.7716067,0.77117085,0.77167815,0.7720933,0.76935995,0.769668
2014-08-21,0.77187115,0.7716275,0.7724436,0.77222466,0.7709162,0.7688427,0.7695368
2014-08-22,0.77247524,0.7698243,0.7717038,0.76938957,0.7708274,0.77047867,0.77009785
2014-08-24,0.7703181,0.77047074,0.7702607,0.76867497,0.7708676,0.7697367,0.7678942
2014-08-25,0.7712071,0.7690137,0.77002615,0.77088666,0.76835567,0.76735747,0.76821893
2014-08-26,0.7696555,0.7703334,0.770721,0.7699365,0.7693471,0.76908416,0.76854
2014-08-27,0.7714975,0.76905507,0.7685819,0.7684526,0.7682441,0.76933295,0.76769114
2014-08-28,0.7688023,0.771318,0.7683926,0.767332,0.7679942,0.7674924,0.7678476
2014-08-29,0.7695138,0.7692036,0.7679537,0.76845443,0.7676016,0.7673528,0.7681847
2014-08-31,0.769908,0.76866674,0.76845515,0.76807714,0.7697931,0.76804894,0.76751935
2014-09-01,0.7687326,0.76764333,0.7683542,0.7677527,0.7688427,0.76736605,0.7671239
2014-09-02,0.7682369,0.7687081,0.7679752,0.76613927,0.7687356,0.76763874,0.76749873
2014-09-03,0.7675919,0.7650478,0.766467,0.7674588,0.7676223,0.76661545,0.76673144
2014-09-04,0.77096003,0.7676507,0.76719683,0.76772135,0.7668176,0.7677279,0.76756305
2014-09-05,0.767343,0.7665721,0.76712406,0.7668866,0.7675336,0.7673823,0.7666076
2014-09-07,0.76706594,0.7667021,0.7677048,0.7664544,0.7673837,0.7695273,0.76702553
2014-09-08,0.767512,0.76755315,0.76873726,0.7676057,0.7666232,0.7663348,0.7674403
2014-09-09,0.7678863,0.76908773,0.76687497,0.7678947,0.76738286,0.7670212,0.76652914
2014-09-10,0.76729333,0.7670527,0.7664103,0.7680956,0.7682012,0.76736695,0.7665833
2014-09-11,0.77004474,0.7695085,0.7669081,0.76542646,0.7675212,0.7667602,0.7661033
2014-09-12,0.76653373,0.767137,0.7658404,0.7672652,0.76604223,0.7668608,0.76630545
2014-09-14,0.7676464,0.76682323,0.7672938,0.76634586,0.7664634,0.76651996,0.7666039
2014-09-15,0.767351,0.76654434,0.766592,0.76723593,0.7666318,0.76544905,0.7664682
2014-09-16,0.7668724,0.76655304,0.7653719,0.76588845,0.7668108,0.76625586,0.7653051
2014-09-17,0.7658628,0.7660274,0.76549333,0.76664776,0.7666454,0.76629084,0.7658957
2014-09-18,0.76578045,0.7660047,0.7669044,0.7658694,0.7660119,0.7658091,0.7655396
2014-09-19,0.76630217,0.7668008,0.76574945,0.76585436,0.76561034,0.76578695,0.7657211
2014-09-21,0.76627415,0.765081,0.76615244,0.7660287,0.7656522,0.76565236,0.7653397
2014-09-22,0.76651967,0.76587945,0.7661991,0.7656577,0.765719,0.76497984,0.76531535
2014-09-23,0.7659451,0.7656439,0.76518446,0.7655568,0.7656202,0.76559687,0.7651409
