,GBPCHF,GBPCHF,GBPCHF,GBPCHF,GBPCHF,GBPCHF,GBPCHF
2013-10-27,1.4537449,1.4617388,1.4576998,1.458806,1.4602796,1.4549057,1.4551715
2013-10-28,1.4611814,1.4598866,1.4540136,1.4630475,1.4573662,1.4532359,1.4623072
2013-10-29,1.4560965,1.455644,1.4606423,1.456924,1.4563999,1.4626522,1.4540612
2013-10-30,1.4568644,1.4571561,1.4563218,1.4541272,1.4536538,1.4484744,1.4597112
2013-10-31,1.4538276,1.4574609,1.449041,1.4564185,1.450581,1.4594358,1.4532377
2013-11-01,1.4593346,1.4570038,1.4567037,1.4625624,1.4528043,1.4537231,1.4528574
2013-11-03,1.4516525,1.452918,1.4545491,1.456891,1.4535804,1.4556804,1.4521992
2013-11-04,1.4571812,1.4637841,1.450963,1.4597228,1.4520192,1.455212,1.4528204
2013-11-05,1.4531976,1.455186,1.450897,1.4520721,1.4530851,1.4555137,1.4534085
2013-11-06,1.4627948,1.4550437,1.4557395,1.4559304,1.4550647,1.455044,1.4567738
2013-11-07,1.4532957,1.456173,1.4533284,1.4585884,1.458155,1.4570894,1.4550062
2013-11-08,1.4566911,1.4539036,1.4536293,1.4579607,1.4574518,1.4532251,1.4527664
2013-11-10,1.4552859,1.4559038,1.4556165,1.4582682,1.4587716,1.4558606,1.4572384
2013-11-11,1.4556776,1.4550253,1.4533639,1.4544873,1.4517019,1.4567286,1.4507545
2013-11-12,1.4540269,1.4532926,1.4548879,1.4517972,1.4587152,1.4482198,1.448793
2013-11-13,1.4540107,1.4549347,1.4554123,1.4587085,1.4613708,1.4602455,1.4525342
2013-11-14,1.45584,1.4513834,1.4532208,1.455801,1.4594564,1.4526432,1.457392
2013-11-15,1.4509029,1.4571832,1.4536871,1.4517658,1.4566349,1.4536929,1.4578326
2013-11-17,1.4534013,1.4633275,1.4562893,1.4522363,1.4558907,1.4570601,1.4612579
2013-11-18,1.4527204,1.4586387,1.4553331,1.4583528,1.4579489,1.4596252,1.457955
2013-11-19,1.4528702,1.4533684,1.4576184,1.4574322,1.4589822,1.4572113,1.4586718
2013-11-20,1.4541807,1.4517795,1.4584217,1.456822,1.4596255,1.4574928,1.4608827
2013-11-21,1.4569739,1.4611065,1.4571171,1.4596924,1.4591827,1.4582955,1.4616637
2013-11-22,1.4575619,1.4573939,1.4568169,1.4577982,1.4600841,1.460034,1.4639156
2013-11-24,1.4571195,1.4603473,1.4601233,1.4604703,1.4595679,1.4625641,1.4641855
2013-11-25,1.4583528,1.4619706,1.4614462,1.4610924,1.4630773,1.4637699,1.4660584
2013-11-26,1.4644141,1.4651109,1.460532,1.4622396,1.4652321,1.4659274,1.4694095
2013-11-27,1.458025,1.4609196,1.4628358,1.4657235,1.4650851,1.467551,1.4695431
2013-11-28,1.458666,1.4629502,1.465078,1.4672772,1.4678514,1.4663634,1.4689099
2013-11-29,1.4638703,1.4642527,1.4644927,1.4683839,1.4693062,1.471528,1.4712186
2013-12-01,1.4665544,1.4645923,1.4663103,1.4676653,1.4686913,1.472383,1.4652746
2013-12-02,1.4679027,1.4680822,1.4688648,1.4706404,1.4672414,1.469645,1.4687284
2013-12-03,1.4693153,1.4698242,1.4662542,1.470462,1.4702108,1.4721136,1.4722182
2013-12-04,1.467212,1.471034,1.470228,1.4698356,1.468222,1.4702609,1.4705534
2013-12-05,1.4692001,1.4705092,1.4695673,1.4704862,1.470159,1.4720975,1.4704391
2013-12-06,1.4735749,1.4713229,1.4698541,1.4735156,1.4686086,1.4699676,1.4733083
2013-12-08,1.4703323,1.469543,1.4696082,1.4700229,1.4694151,1.4719859,1.470711
2013-12-09,1.4695762,1.4705082,1.4712553,1.4727244,1.4688962,1.4695015,1.4716086
2013-12-10,1.4674264,1.4704835,1.471333,1.4705465,1.4723494,1.4684861,1.4667699
2013-12-11,1.4716264,1.4705939,1.4714848,1.4724102,1.4682165,1.4683379,1.4714643
2013-12-12,1.4743305,1.4675422,1.4700528,1.4713913,1.4723939,1.4698303,1.4709804
2013-12-13,1.4671711,1.4733908,1.4700265,1.4669477,1.4682094,1.4721287,1.4708111
2013-12-15,1.4672129,1.4689527,1.4700073,1.4690821,1.4724389,1.4733813,1.4701368
2013-12-16,1.4699413,1.464861,1.4699878,1.4642658,1.4682063,1.4713125,1.4705075
2013-12-17,1.4692982,1.4701611,1.4713793,1.4724319,1.4738121,1.4699215,1.4684554
2013-12-18,1.4693363,1.4657623,1.4712938,1.4700842,1.4679991,1.4689621,1.4663768
2013-12-19,1.472631,1.4672959,1.4714055,1.469975,1.4667976,1.4695182,1.4708631
2013-12-20,1.4694419,1.4696128,1.4685738,1.4693278,1.4700943,1.4665288,1.4700645
2013-12-22,1.4686339,1.4704831,1.4748287,1.4691013,1.4684656,1.4712417,1.4720664
2013-12-23,1.4712963,1.4682324,1.4690862,1.4682851,1.4688007,1.4698479,1.4655424
2013-12-24,1.4674377,1.4689707,1.4669498,1.4694545,1.4692909,1.4750782,1.4697564
2013-12-26,1.4710176,1.4666787,1.4689952,1.4693751,1.4738144,1.4678018,1.4681425
2013-12-27,1.4685571,1.4692756,1.4667927,1.4695814,1.4684708,1.4668638,1.4664083
2013-12-29,1.4695284,1.4680643,1.4644387,1.4713706,1.4690706,1.4678816,1.4687872
2013-12-30,1.468659,1.4689949,1.4666905,1.4671245,1.4679282,1.4687414,1.4677465
2013-12-31,1.4695678,1.469234,1.469379,1.467378,1.469401,1.4673512,1.4684833
2014-01-01,1.4700512,1.4658701,1.468096,1.4676644,1.467434,1.4697506,1.468461
2014-01-02,1.4701583,1.4710188,1.4655368,1.4653525,1.4681492,1.4682882,1.4697692
2014-01-03,1.4686977,1.4697509,1.4684459,1.4700967,1.4688348,1.4687558,1.4717767
2014-01-05,1.4680619,1.4680705,1.4712489,1.471981,1.4662144,1.4671705,1.4699576
2014-01-06,1.4691503,1.4690957,1.4677618,1.4669218,1.4708937,1.4699054,1.4675345
2014-01-07,1.4657809,1.4660265,1.4677839,1.4675243,1.4701024,1.4682406,1.4691968
2014-01-08,1.4659832,1.4706975,1.4680934,1.4672256,1.4703201,1.4687736,1.4677472
2014-01-09,1.4722056,1.4698912,1.4694412,1.4670948,1.4701471,1.4669747,1.4667212
2014-01-10,1.4724305,1.4695607,1.4710784,1.4666393,1.4716189,1.4681646,1.4680003
2014-01-12,1.464406,1.4668512,1.4722638,1.4685147,1.4704001,1.4690058,1.4692085
2014-01-13,1.4727341,1.4703966,1.4667475,1.4666722,1.4673198,1.4689422,1.4682239
2014-01-14,1.4643202,1.4700413,1.4687538,1.4699074,1.4666145,1.4753561,1.4694889
2014-01-15,1.4725337,1.4698517,1.470546,1.4729725,1.4655808,1.472338,1.470706
2014-01-16,1.4642285,1.4671967,1.4693782,1.4679264,1.469336,1.4714013,1.4729908
2014-01-17,1.4723471,1.4669716,1.4677842,1.4695785,1.4696356,1.4701391,1.4750082
2014-01-19,1.4682705,1.466827,1.4690754,1.4698849,1.4705569,1.4808102,1.4787467
2014-01-20,1.4691746,1.4691042,1.4701453,1.4759841,1.478842,1.4824784,1.4859399
2014-01-21,1.4686424,1.4743059,1.4712732,1.4800364,1.4790939,1.486084,1.4829655
2014-01-22,1.46978,1.4729233,1.4726486,1.4785173,1.479814,1.4732003,1.4749331
2014-01-23,1.4742749,1.4751631,1.4666004,1.4800881,1.4741577,1.4758017,1.4757966
2014-01-24,1.4765539,1.4829676,1.4757307,1.4794225,1.4824418,1.4871937,1.4800806
2014-01-26,1.4757688,1.4727421,1.4801259,1.4855697,1.48037,1.4853857,1.4812788
2014-01-27,1.4712887,1.4713591,1.4810476,1.4808333,1.4821539,1.4820664,1.4827318
2014-01-28,1.4741085,1.4753808,1.4847856,1.4766287,1.4850826,1.483417,1.4850609
2014-01-29,1.4768572,1.4770055,1.4867964,1.4811994,1.4894274,1.4872934,1.4799798
2014-01-30,1.4819635,1.4769642,1.484936,1.4810368,1.4923829,1.4877543,1.487056
2014-01-31,1.4787743,1.4827161,1.4814805,1.4857421,1.4772131,1.477295,1.4868858
2014-02-02,1.4839957,1.4787797,1.4843588,1.4869957,1.4912032,1.4844829,1.484641
2014-02-03,1.4826137,1.4840374,1.4833394,1.4811742,1.4846259,1.487785,1.4860985
2014-02-04,1.483299,1.4808351,1.4800781,1.4866803,1.4838535,1.4855678,1.4813198
2014-02-05,1.483292,1.4835695,1.4863209,1.4855485,1.483773,1.4873481,1.4851688
2014-02-06,1.4832834,1.485738,1.4866688,1.4842236,1.4805717,1.4855629,1.4790756
2014-02-07,1.4832752,1.4845822,1.48729,1.4814974,1.4856617,1.482585,1.4784945
2014-02-09,1.4832659,1.4863709,1.4838816,1.487259,1.4841924,1.4875562,1.4855528
2014-02-10,1.4832561,1.4864892,1.4871718,1.4830788,1.4843978,1.4877,1.4854997
2014-02-11,1.4832458,1.4800026,1.4802027,1.4854748,1.4866109,1.4866872,1.4835649
2014-02-12,1.4832354,1.4834442,1.4941201,1.4854136,1.4832882,1.4796125,1.4882119
2014-02-13,1.4832244,1.4866718,1.4855577,1.4865128,1.4851122,1.4866767,1.4886761
2014-02-14,1.4794855,1.4844843,1.4818053,1.483204,1.482161,1.4871128,1.4861383
2014-02-16,1.4838923,1.4896593,1.4879043,1.4894774,1.4810853,1.4854136,1.4873903
2014-02-17,1.4837756,1.4913113,1.4871346,1.485909,1.4850974,1.4869081,1.4828196
2014-02-18,1.4867581,1.4863951,1.4881873,1.4870826,1.4878119,1.4879574,1.4865587
2014-02-19,1.4817228,1.4842505,1.4866236,1.4847524,1.4890225,1.4856967,1.4821291
2014-02-20,1.4875575,1.486931,1.4873203,1.48346,1.4824636,1.4841745,1.4812505
2014-02-21,1.4889396,1.4894575,1.4859676,1.4831934,1.4841343,1.4817151,1.4840463
2014-02-23,1.4863087,1.4841342,1.4848142,1.48276,1.4842744,1.4856269,1.4823122
2014-02-24,1.4863688,1.4839654,1.4837041,1.4834597,1.4837074,1.4841436,1.4840794
2014-02-25,1.4849008,1.4830228,1.4829432,1.4838086,1.4820573,1.4862224,1.4835589
2014-02-26,1.4829009,1.4832358,1.485341,1.4861972,1.4820538,1.4822345,1.4824853
2014-02-27,1.4838233,1.4838748,1.4860833,1.4841273,1.4806763,1.4829357,1.4791784
2014-02-28,1.487119,1.4824917,1.4818507,1.4844792,1.4811087,1.4802765,1.4823136
2014-03-02,1.4868093,1.4829403,1.4819412,1.4837217,1.480484,1.4852816,1.4820039
2014-03-03,1.4839171,1.4795899,1.4795669,1.4877739,1.4785873,1.4826045,1.4815836
2014-03-04,1.4810405,1.4808333,1.4803365,1.4832168,1.4808434,1.4803711,1.479378
2014-03-05,1.4827619,1.4779869,1.4781022,1.4805874,1.4763668,1.4810492,1.48062
2014-03-06,1.4762465,1.4832968,1.4784205,1.4806683,1.480774,1.480169,1.4795166
2014-03-07,1.4795458,1.4783847,1.4804363,1.4796668,1.4793956,1.474696,1.4793588
2014-03-09,1.4800357,1.479495,1.4790438,1.4786,1.4752485,1.4788424,1.4777972
2014-03-10,1.4744008,1.480202,1.4799896,1.4822574,1.4791319,1.4780443,1.4729258
2014-03-11,1.480442,1.4792781,1.4806193,1.4808314,1.4769093,1.4776919,1.4720001
2014-03-12,1.4799553,1.4784435,1.4772558,1.4761019,1.4770119,1.4777244,1.47887
2014-03-13,1.4780126,1.4749056,1.4813203,1.4749484,1.4798305,1.4714227,1.4749444
2014-03-14,1.4765126,1.4751408,1.4751818,1.4742026,1.4725528,1.4729211,1.4741838
2014-03-16,1.476664,1.4763541,1.4794118,1.4762022,1.4731461,1.4751344,1.4735178
2014-03-17,1.4757725,1.4792581,1.4749169,1.476341,1.474846,1.475227,1.4759167
2014-03-18,1.4780607,1.479311,1.4769167,1.4743116,1.4729781,1.4751456,1.4734553
2014-03-19,1.4758856,1.4790186,1.4743377,1.4722964,1.4726436,1.4752414,1.4762263
2014-03-20,1.4748228,1.4773235,1.4738625,1.4739925,1.4748862,1.4735922,1.4691705
2014-03-21,1.4751883,1.4747447,1.4737749,1.474928,1.473938,1.4733264,1.4759457
2014-03-23,1.4732704,1.4751709,1.4698837,1.4756334,1.474495,1.4722267,1.4740553
2014-03-24,1.4746499,1.473929,1.4729238,1.4779115,1.4712305,1.4739037,1.4731736
2014-03-25,1.4745995,1.474471,1.4739748,1.4744948,1.476115,1.471584,1.4690584
2014-03-26,1.4749936,1.4755919,1.4723859,1.475105,1.4732915,1.4708474,1.4740446
2014-03-27,1.4761131,1.4707009,1.4727764,1.4733628,1.4729189,1.4742385,1.4704366
2014-03-28,1.4738321,1.4765546,1.4699664,1.4758973,1.4746416,1.4685034,1.4690918
2014-03-30,1.4694428,1.4711913,1.4729109,1.4707878,1.4726701,1.4708405,1.4713911
2014-03-31,1.4716387,1.4694967,1.4686902,1.4691277,1.4680991,1.4715173,1.4702609
2014-04-01,1.4716178,1.4720584,1.4666375,1.4677967,1.4677058,1.4699813,1.4718496
2014-04-02,1.4706911,1.4685276,1.4739873,1.4722936,1.4734133,1.4717727,1.4728965
2014-04-03,1.4698724,1.469118,1.4688374,1.4685508,1.4666219,1.4708866,1.4755937
2014-04-04,1.4740455,1.4738936,1.4694059,1.4699802,1.4708908,1.4718058,1.4663684
2014-04-06,1.4701574,1.4703603,1.4677742,1.4703525,1.4709475,1.470853,1.4660699
2014-04-07,1.4681947,1.4701055,1.4657528,1.4712477,1.4695747,1.4749377,1.4696115
2014-04-08,1.4717069,1.4675615,1.4719778,1.4736962,1.4658062,1.4625316,1.4715519
2014-04-09,1.4699715,1.4712706,1.47421,1.4741491,1.4700075,1.4709102,1.4684362
2014-04-10,1.4745507,1.4701995,1.4708933,1.4750478,1.467262,1.4716189,1.4700451
2014-04-11,1.4704506,1.4709402,1.4590056,1.4717902,1.4690166,1.470017,1.4719045
2014-04-13,1.4679472,1.4748152,1.4687034,1.4685199,1.4690539,1.4659007,1.4652319
2014-04-14,1.4700298,1.4707477,1.4688991,1.4706628,1.470042,1.4695026,1.4668734
2014-04-15,1.4685065,1.4668028,1.4685283,1.4679402,1.4703963,1.4660182,1.4720507
2014-04-16,1.4687744,1.4680032,1.4685841,1.4664916,1.4669499,1.4677552,1.4696212
2014-04-17,1.4689822,1.4681247,1.4682847,1.46784,1.4686269,1.469073,1.4737184
2014-04-20,1.4687766,1.4684855,1.4640523,1.4730091,1.4735619,1.4668782,1.4716225
2014-04-21,1.4709544,1.4671317,1.4677694,1.4693927,1.4720937,1.4764401,1.4724145
2014-04-22,1.46897,1.4701316,1.4695624,1.4680483,1.4749665,1.4728638,1.471739
2014-04-23,1.4690235,1.470029,1.4739785,1.4715221,1.4703567,1.4739014,1.4722035
2014-04-24,1.4696218,1.47052,1.4752002,1.4723333,1.4702969,1.4746605,1.4706985
2014-04-25,1.4736526,1.4713408,1.4691229,1.4693402,1.4737856,1.4753277,1.4813682
2014-04-27,1.4694586,1.4741826,1.472795,1.4732584,1.4725369,1.4644952,1.4753597
2014-04-28,1.4736179,1.4716561,1.4695815,1.4734418,1.4659263,1.4772352,1.4769347
2014-04-29,1.4795791,1.4747729,1.4685342,1.4772828,1.4765368,1.4803209,1.4775491
2014-04-30,1.4690437,1.4736234,1.4728658,1.4771821,1.4752332,1.476913,1.4807147
2014-05-01,1.4721453,1.4763176,1.4755656,1.4764501,1.4761115,1.4841918,1.4773831
2014-05-02,1.4738604,1.4758961,1.4755371,1.4799296,1.475372,1.4775572,1.4832109
2014-05-04,1.4760737,1.479135,1.4748919,1.4756337,1.4806652,1.475972,1.4755721
2014-05-05,1.4784354,1.4753292,1.476369,1.4783772,1.481931,1.4753528,1.4800255
2014-05-06,1.4809434,1.477231,1.4804212,1.4760813,1.4828148,1.4836726,1.4798462
2014-05-07,1.4760624,1.4790623,1.4838067,1.4734442,1.4784306,1.4806061,1.481626
2014-05-08,1.4785248,1.4755192,1.4780235,1.4790437,1.4780264,1.4824462,1.4789603
2014-05-09,1.4831752,1.4803256,1.4772155,1.4780595,1.4798008,1.480602,1.4795572
2014-05-11,1.48194,1.4794437,1.4798743,1.4807055,1.4808487,1.4812077,1.4849786
2014-05-12,1.484201,1.4767035,1.4825102,1.4797673,1.4829463,1.477232,1.4771235
2014-05-13,1.4803249,1.4805899,1.4778304,1.4792206,1.4823803,1.4861164,1.4831707
2014-05-14,1.4782088,1.4770539,1.4818381,1.4821157,1.4807285,1.4829872,1.4822853
2014-05-15,1.4811623,1.4835659,1.4842671,1.4820234,1.4815532,1.4828666,1.4841385
2014-05-16,1.479245,1.4835101,1.4789133,1.4819221,1.4819583,1.4822474,1.483093
2014-05-18,1.4814007,1.4821272,1.4874246,1.4827455,1.4841442,1.486351,1.4841115
2014-05-19,1.4803704,1.4821466,1.4852611,1.4822414,1.4848775,1.4797697,1.4885709
2014-05-20,1.4736708,1.4831481,1.4856255,1.4822775,1.4817858,1.480412,1.4833491
2014-05-21,1.4709971,1.4853429,1.4851038,1.4781923,1.4842397,1.4889479,1.4871863
2014-05-22,1.4811434,1.4830574,1.4804857,1.4854571,1.4845167,1.4898292,1.4858062
2014-05-23,1.4862946,1.4814932,1.4829404,1.4872395,1.4872739,1.483141,1.4873514
2014-05-25,1.4851117,1.4851048,1.4835474,1.4839405,1.4889413,1.4883873,1.4894611
2014-05-26,1.4860501,1.4863809,1.4845052,1.4920802,1.4876508,1.488311,1.4916623
2014-05-27,1.4841194,1.4855686,1.4869884,1.4818481,1.4872682,1.4902083,1.4921832
2014-05-28,1.4858267,1.486013,1.4910234,1.4868655,1.4906094,1.4929501,1.494545
2014-05-29,1.4944768,1.4866693,1.4870623,1.4913173,1.4944285,1.4955418,1.4970964
2014-05-30,1.4883494,1.4898779,1.4919736,1.493387,1.495576,1.495405,1.5005858
2014-06-02,1.4880656,1.4931198,1.4939436,1.4935958,1.4938993,1.4946315,1.4906609
2014-06-03,1.4940319,1.4932644,1.4933172,1.4955862,1.4969261,1.4987329,1.5031667
2014-06-04,1.4931008,1.4961926,1.4935023,1.492372,1.497825,1.4997435,1.4912715
2014-06-05,1.4963915,1.4968843,1.4962227,1.4975933,1.4935855,1.5010986,1.4978238
2014-06-06,1.4927996,1.4940184,1.4967918,1.4908838,1.5004351,1.4957489,1.5018158
2014-06-08,1.4961847,1.501672,1.4963832,1.5033333,1.495203,1.5045297,1.5040234
2014-06-09,1.4987352,1.5060056,1.4970784,1.5006359,1.5054002,1.4950194,1.5026383
2014-06-10,1.5053439,1.491562,1.495052,1.4996725,1.4947139,1.5032915,1.4965085
2014-06-11,1.4929936,1.5004976,1.4975832,1.4944605,1.5023849,1.4984403,1.4995145
2014-06-12,1.4956409,1.499583,1.5025046,1.5045251,1.5011703,1.4992044,1.500716
2014-06-13,1.505898,1.501796,1.4968222,1.5019382,1.5011886,1.4978021,1.5046929
2014-06-15,1.5009006,1.5045862,1.5016419,1.505941,1.5000455,1.5072308,1.5012817
2014-06-16,1.5056738,1.5026759,1.507108,1.502123,1.5051391,1.4962678,1.5044123
2014-06-17,1.497227,1.4993718,1.5019857,1.5046598,1.5009838,1.5031383,1.4985462
2014-06-18,1.5011636,1.4993752,1.4985251,1.4962064,1.5016515,1.5028757,1.5045468
2014-06-19,1.497397,1.5054009,1.5020419,1.5035372,1.4997671,1.5039179,1.5073605
2014-06-20,1.5055308,1.5075587,1.506115,1.5047896,1.5054821,1.5029942,1.5015146
2014-06-22,1.4972136,1.5043653,1.5034252,1.506193,1.5053436,1.5109637,1.5087682
2014-06-23,1.5105703,1.5038998,1.5023315,1.504539,1.5093873,1.5097827,1.5057763
2014-06-24,1.5037684,1.4991758,1.5062072,1.5070568,1.5035408,1.5009086,1.5050986
2014-06-25,1.503959,1.5043693,1.5051816,1.5047636,1.5044861,1.5072353,1.5163357
2014-06-26,1.50899,1.5087906,1.5106151,1.5097201,1.5144436,1.5140073,1.5127223
2014-06-27,1.5106041,1.5035827,1.5049094,1.5146548,1.5110149,1.5142126,1.510557
2014-06-29,1.5062937,1.5091388,1.5064135,1.5121216,1.5088916,1.5118356,1.5148274
2014-06-30,1.5036603,1.5070958,1.5098169,1.5090023,1.5137624,1.5146329,1.5154511
2014-07-01,1.5126327,1.5087105,1.5138733,1.5089558,1.515089,1.5154645,1.5184842
2014-07-02,1.5065227,1.5099708,1.5049901,1.5147114,1.5174769,1.5180074,1.5173136
2014-07-03,1.50335,1.5107176,1.5149351,1.5154576,1.5153953,1.5189033,1.5188831
2014-07-04,1.5135103,1.514882,1.5150161,1.518482,1.5171753,1.5185876,1.518004
2014-07-06,1.5153785,1.5163324,1.5174153,1.5173148,1.5182363,1.5178523,1.5205972
2014-07-07,1.5158489,1.5169935,1.517709,1.5188802,1.519978,1.5189002,1.5219911
2014-07-08,1.5161035,1.5181265,1.5178998,1.5180032,1.5203046,1.5191895,1.5225413
2014-07-09,1.5192504,1.5183997,1.5184696,1.5205896,1.5216936,1.5185019,1.5200428
2014-07-10,1.5191603,1.5174497,1.5177765,1.5201436,1.5159459,1.5232155,1.5234716
2014-07-11,1.5188953,1.5207847,1.5205587,1.5264279,1.5192125,1.5203432,1.529626
2014-07-13,1.5201006,1.5214846,1.5209848,1.5230088,1.5217117,1.5242659,1.522482
2014-07-14,1.5216969,1.5291913,1.5215611,1.5222776,1.5195755,1.5199362,1.527166
2014-07-15,1.5220984,1.5233798,1.5236607,1.5197283,1.5231382,1.5318601,1.5263754
2014-07-16,1.5221446,1.5220363,1.5230442,1.5187402,1.5224766,1.5235827,1.530602
2014-07-17,1.516305,1.5232996,1.5223255,1.522172,1.5271237,1.5276389,1.5272694
2014-07-18,1.5212194,1.5252578,1.5272189,1.5238715,1.5243213,1.5226879,1.5279933
2014-07-20,1.5265915,1.520451,1.5201696,1.5208728,1.5270772,1.5268204,1.526875
2014-07-21,1.5215961,1.521961,1.5244613,1.5296309,1.524614,1.5242838,1.5280534
2014-07-22,1.5223644,1.52507,1.5260952,1.5244972,1.5271827,1.5264957,1.5299461
2014-07-23,1.5222385,1.5273176,1.5247501,1.5294528,1.5257225,1.5293493,1.52677
2014-07-24,1.5209183,1.5294155,1.5259326,1.5298864,1.5303445,1.5241568,1.5282904
2014-07-25,1.5319606,1.5234864,1.5303037,1.5279782,1.5296323,1.5316658,1.5321558
2014-07-27,1.5237052,1.5246377,1.5258625,1.5266414,1.5285337,1.5313587,1.5271437
2014-07-28,1.53061,1.5292517,1.5301507,1.5286833,1.5345387,1.5300969,1.526972
2014-07-29,1.5235896,1.5302238,1.5299605,1.5299371,1.5289776,1.5288662,1.5308554
2014-07-30,1.5277165,1.5274086,1.527715,1.5304697,1.5349637,1.5301181,1.5289173
2014-07-31,1.527381,1.5275962,1.5307398,1.5272088,1.5251286,1.5288073,1.5299379
2014-08-01,1.5290848,1.5321271,1.5305681,1.5346653,1.5287534,1.5306726,1.5310912
2014-08-03,1.5340426,1.5288013,1.5315955,1.5230339,1.5311791,1.5291551,1.5391382
2014-08-04,1.528563,1.5297883,1.5300303,1.5321801,1.5309204,1.5425764,1.5281126
2014-08-05,1.5232353,1.5283117,1.5313419,1.5302501,1.5306586,1.5325116,1.5329064
2014-08-06,1.531034,1.53319,1.5309174,1.5295005,1.5315042,1.5315564,1.5326685
2014-08-07,1.5319372,1.5265709,1.5319037,1.5327734,1.5323802,1.5320854,1.5320307
2014-08-08,1.5318427,1.5320241,1.5316021,1.5293766,1.5321951,1.5346272,1.5313292
2014-08-10,1.5324427,1.5316447,1.5311903,1.5312839,1.5293149,1.5331917,1.531378
2014-08-11,1.5320249,1.5311711,1.5308313,1.5314398,1.5320308,1.530967,1.5315182
2014-08-12,1.5318846,1.5318995,1.5319797,1.5316132,1.53169,1.530268,1.530803
2014-08-13,1.5315745,1.5313308,1.5296527,1.5318204,1.5352104,1.5308492,1.5296544
2014-08-14,1.531265,1.5320541,1.5317204,1.5310093,1.5315684,1.5357286,1.5278941
2014-08-15,1.5309966,1.5315078,1.5322789,1.5294622,1.5338125,1.5297029,1.5298146
2014-08-17,1.5318426,1.5308714,1.5309927,1.5292642,1.5286095,1.5305995,1.5258926
2014-08-18,1.5315834,1.5285015,1.5300102,1.5286692,1.5307758,1.5295273,1.5249139
2014-08-19,1.52903,1.5337737,1.5291314,1.5297894,1.529044,1.5306336,1.5289158
2014-08-20,1.5270859,1.5307981,1.5307709,1.5291272,1.5288706,1.5273829,1.5279491
2014-08-21,1.5278468,1.52823,1.5299301,1.5287321,1.5282747,1.5284352,1.5284225
2014-08-22,1.5259391,1.5258389,1.5333809,1.5276453,1.5285233,1.5277594,1.526387
2014-08-24,1.5255877,1.5309256,1.5279253,1.5269299,1.527149,1.5256886,1.5272914
2014-08-25,1.5278515,1.5291717,1.5275521,1.5287995,1.5251673,1.5250673,1.5244662
2014-08-26,1.5275618,1.5283825,1.5282023,1.526705,1.5261923,1.5222162,1.5258088
2014-08-27,1.5280697,1.5266563,1.5252855,1.5259631,1.523035,1.5268776,1.5223048
2014-08-28,1.5309687,1.5281227,1.5262542,1.5229528,1.5218891,1.524159,1.5138066
2014-08-29,1.5266654,1.5259557,1.5222677,1.5210092,1.5217882,1.5228276,1.5261483
2014-08-31,1.524089,1.5226936,1.5249779,1.5248172,1.5241992,1.5156375,1.5229726
2014-09-01,1.5237411,1.523394,1.5247037,1.5319471,1.5242274,1.5188648,1.5116962
2014-09-02,1.5237551,1.5237964,1.5261319,1.5139451,1.5329833,1.5279179,1.517726
2014-09-03,1.524335,1.5208497,1.5152898,1.5269122,1.5270222,1.5158966,1.5203263
2014-09-04,1.5162905,1.5230844,1.5164082,1.5131783,1.5126684,1.5145746,1.516782
2014-09-05,1.5226448,1.5147867,1.5220695,1.5233333,1.5210035,1.5237004,1.5228626
2014-09-07,1.5235903,1.5236564,1.5251627,1.5172064,1.5186336,1.5115424,1.5162148
2014-09-08,1.5154308,1.5190288,1.5219333,1.5184336,1.5158399,1.5242599,1.5162444
2014-09-09,1.521339,1.5205338,1.5245359,1.5213883,1.511686,1.5119786,1.5138719
2014-09-10,1.5128638,1.5233631,1.5142453,1.5182796,1.5225252,1.5234951,1.5097103
2014-09-11,1.5159765,1.5197456,1.5184654,1.5170296,1.5176802,1.5153152,1.5152059
2014-09-12,1.519784,1.5307322,1.5234169,1.5267035,1.5217192,1.5112728,1.5206324
2014-09-14,1.5205939,1.5191222,1.5146072,1.5219553,1.5198386,1.5147433,1.5160246
2014-09-15,1.5162492,1.5218718,1.5194826,1.5141371,1.520051,1.5173138,1.5148826
2014-09-16,1.5217189,1.5132886,1.5134828,1.5230052,1.5137274,1.5191045,1.5207438
2014-09-17,1.511877,1.5162518,1.513447,1.5193977,1.5189787,1.5227592,1.5118555
2014-09-18,1.5178523,1.514307,1.5184562,1.517086,1.5110753,1.520065,1.5159998
2014-09-19,1.5123655,1.5179796,1.5201226,1.5197597,1.5182624,1.5183178,1.5110099
2014-09-21,1.5147498,1.5144268,1.5185213,1.5124184,1.5132755,1.5183381,1.5200882
2014-09-22,1.5204579,1.5089613,1.5157304,1.5201759,1.5164746,1.5196929,1.5137657
2014-09-23,1.5137657,1.5139165,1.5199094,1.5142287,1.5169102,1.5193094,1.5159926
2014-09-24,1.5195311,1.5215286,1.5158726,1.5167708,1.5191077,1.5259526,1.5282229
2014-09-25,1.5201656,1.514988,1.5196328,1.5192013,1.5150516,1.5132805,1.5184371
2014-09-26,1.51824,1.5171766,1.5245606,1.5150155,1.5220009,1.5163486,1.5180832
2014-09-28,1.513885,1.512791,1.5169694,1.5218102,1.5181589,1.5175085,1.5224022
2014-09-29,1.5186292,1.5284249,1.5199533,1.5207458,1.5154936,1.5231571,1.515898
2014-09-30,1.5210848,1.5194006,1.5268182,1.5165354,1.5217209,1.5203199,1.5216857
2014-10-01,1.5196013,1.5202583,1.5262413,1.5193684,1.5242654,1.5232933,1.52531
