,EURDKK,EURDKK,EURDKK,EURDKK,EURDKK,EURDKK,EURDKK
2014-01-02,7.460022,7.4597216,7.4602556,7.459474,7.4600987,7.458981,7.4601064
2014-01-03,7.4588223,7.459386,7.4591556,7.459399,7.4604626,7.4604006,7.4589357
2014-01-05,7.4603395,7.4596434,7.4595437,7.459378,7.458658,7.4597416,7.460272
2014-01-06,7.459072,7.459148,7.458901,7.4586873,7.4596477,7.459868,7.4600773
2014-01-07,7.4603376,7.4594116,7.4602165,7.4601874,7.4596305,7.459506,7.4600215
2014-01-08,7.4592786,7.459696,7.4592485,7.4598217,7.4603486,7.4594474,7.4600153
2014-01-09,7.460117,7.459387,7.459773,7.4599104,7.459793,7.460164,7.46002
2014-01-10,7.4590387,7.459441,7.459963,7.459349,7.4598923,7.4599347,7.459932
2014-01-12,7.460021,7.4599805,7.4594183,7.4597297,7.460219,7.4596734,7.4600224
2014-01-13,7.4599257,7.460401,7.4599752,7.460224,7.460058,7.460396,7.4601173
2014-01-14,7.4598193,7.459369,7.4605417,7.459997,7.460177,7.4596105,7.4600644
2014-01-15,7.460649,7.460227,7.4601088,7.4599104,7.460113,7.4601765,7.4603233
2014-01-16,7.4598575,7.4602704,7.4600143,7.460378,7.460051,7.4601235,7.4599524
2014-01-17,7.4600916,7.460062,7.4603124,7.46008,7.4598546,7.4606256,7.4600706
2014-01-19,7.4601073,7.4601507,7.4605694,7.460035,7.460433,7.460544,7.4607506
2014-01-20,7.4599886,7.4602413,7.460464,7.4603324,7.460364,7.460064,7.460623
2014-01-21,7.4604964,7.460403,7.4599633,7.460551,7.460806,7.460483,7.460446
2014-01-22,7.459978,7.460028,7.4607625,7.4613605,7.460751,7.4604325,7.4607553
2014-01-23,7.460336,7.460373,7.460516,7.4600616,7.460602,7.46043,7.4607167
2014-01-24,7.460352,7.460422,7.460692,7.4599977,7.4606037,7.460397,7.4607444
2014-01-26,7.460406,7.4602017,7.4605675,7.4602923,7.460553,7.4607453,7.460992
2014-01-27,7.4603586,7.460639,7.4606485,7.4607205,7.4609385,7.4611425,7.46143
2014-01-28,7.4608145,7.460655,7.460233,7.460314,7.461166,7.461244,7.4596143
2014-01-29,7.4606013,7.4604053,7.460702,7.460818,7.4600887,7.461602,7.462894
2014-01-30,7.460218,7.4604907,7.460834,7.4617867,7.458574,7.4607534,7.4599085
2014-01-31,7.460823,7.461349,7.461173,7.4592357,7.4618278,7.4599047,7.4622674
2014-02-02,7.4608774,7.460749,7.4627614,7.462062,7.4613943,7.460813,7.4608607
2014-02-03,7.461797,7.459828,7.461038,7.460915,7.4606385,7.4614425,7.4617405
2014-02-04,7.4619837,7.4610567,7.460705,7.461255,7.460398,7.460581,7.4612317
2014-02-05,7.4616456,7.460829,7.4622917,7.459699,7.4599977,7.460909,7.4620843
2014-02-06,7.4598126,7.4619136,7.460005,7.4623938,7.46216,7.4610605,7.461139
2014-02-07,7.4610753,7.4594636,7.4616065,7.4621024,7.4624147,7.459289,7.459729
2014-02-09,7.461902,7.462202,7.461331,7.461757,7.4602003,7.460572,7.461082
2014-02-10,7.462172,7.462034,7.462739,7.460855,7.4600563,7.462548,7.4620466
2014-02-11,7.4614406,7.462446,7.4598956,7.4601445,7.460572,7.461223,7.4593496
2014-02-12,7.4620156,7.46145,7.4625363,7.460498,7.4621043,7.4600134,7.4617624
2014-02-13,7.4635434,7.462252,7.462628,7.461934,7.4595947,7.4623723,7.4618754
2014-02-14,7.4606414,7.4608107,7.459344,7.461945,7.4637995,7.46184,7.4623046
2014-02-16,7.460119,7.4609194,7.4610887,7.4624887,7.4609447,7.4607167,7.4607735
2014-02-17,7.4617853,7.462916,7.461264,7.4600406,7.463874,7.461482,7.460429
2014-02-18,7.463047,7.461967,7.463361,7.464799,7.4618344,7.459754,7.4641285
2014-02-19,7.460493,7.4615793,7.4620924,7.4638586,7.4632993,7.4628773,7.460211
2014-02-20,7.4609084,7.4607706,7.459455,7.4623346,7.4629474,7.4625406,7.4605474
2014-02-21,7.4590783,7.4623165,7.463215,7.4581537,7.460294,7.4599137,7.463165
2014-02-23,7.4627776,7.462854,7.462875,7.460913,7.46318,7.4627733,7.460314
2014-02-24,7.460491,7.462039,7.4602275,7.4648285,7.462876,7.462471,7.4612947
2014-02-25,7.4609985,7.4619207,7.4631066,7.4629407,7.4604096,7.460022,7.463738
2014-02-26,7.4636607,7.4628954,7.462806,7.4592185,7.463108,7.4627004,7.4610634
2014-02-27,7.460764,7.4625597,7.4603457,7.4610124,7.462829,7.4629693,7.4613395
2014-02-28,7.46107,7.4600015,7.463039,7.464588,7.4604897,7.4606566,7.463662
2014-03-02,7.463543,7.4627905,7.462758,7.462867,7.4630623,7.4628015,7.4611073
2014-03-03,7.4608407,7.462499,7.460422,7.4594,7.4628005,7.4628057,7.4613695
2014-03-04,7.461122,7.460097,7.46299,7.4610696,7.460549,7.4604893,7.463609
2014-03-05,7.463467,7.462731,7.4627223,7.464445,7.463033,7.46202,7.4611387
2014-03-06,7.4608927,7.4624586,7.460474,7.462819,7.46278,7.4622655,7.4613914
2014-03-07,7.461157,7.4604974,7.462949,7.4595137,7.4605885,7.4621572,7.4635725
2014-03-09,7.4634132,7.4629807,7.462696,7.461102,7.4630046,7.462151,7.461683
2014-03-10,7.4609294,7.4624,7.460513,7.4643517,7.4627585,7.4620166,7.462109
2014-03-11,7.461182,7.461577,7.4629273,7.462791,7.4605026,7.4620066,7.462554
2014-03-12,7.4633727,7.4625254,7.4626827,7.4614854,7.4621196,7.4621696,7.4621844
2014-03-13,7.460953,7.4621077,7.461915,7.4622693,7.462116,7.46203,7.4620304
2014-03-14,7.461358,7.4622064,7.46211,7.462456,7.4617205,7.4623632,7.4621744
2014-03-16,7.4618692,7.4620075,7.4625745,7.4626307,7.4622073,7.4622808,7.462211
2014-03-17,7.4624486,7.4621186,7.4616985,7.4621596,7.462238,7.4627376,7.462406
2014-03-18,7.4617314,7.4622483,7.4626255,7.461994,7.4624867,7.4618893,7.462338
2014-03-19,7.461932,7.4622917,7.4624424,7.4620953,7.4618974,7.4622607,7.4621663
2014-03-20,7.4619412,7.4620113,7.4624577,7.46221,7.4623256,7.462557,7.462599
2014-03-21,7.462179,7.462227,7.462471,7.462318,7.46248,7.4621987,7.462078
2014-03-23,7.462232,7.4622464,7.4623,7.4619884,7.462413,7.4625263,7.4627013
2014-03-24,7.462169,7.4622817,7.462293,7.4628105,7.462415,7.4626994,7.462881
2014-03-25,7.462277,7.461799,7.4622726,7.46228,7.462649,7.4620495,7.462493
2014-03-26,7.462143,7.4623094,7.4624805,7.462601,7.4627867,7.4630747,7.463035
2014-03-27,7.462325,7.462435,7.4624395,7.4626336,7.462946,7.4626575,7.462551
2014-03-28,7.462385,7.4623847,7.4627566,7.4621525,7.4624825,7.4625854,7.4627934
2014-03-30,7.4621673,7.4620767,7.4626327,7.4625187,7.462628,7.462793,7.4627223
2014-03-31,7.4626822,7.462433,7.462858,7.462717,7.462561,7.462753,7.4629574
2014-04-01,7.4626465,7.4625793,7.4626694,7.4628015,7.4626923,7.463002,7.463069
2014-04-02,7.4626184,7.462529,7.4627485,7.462822,7.4627867,7.4630613,7.4632583
2014-04-03,7.4625487,7.4628243,7.4627304,7.4629498,7.463025,7.463104,7.4636173
2014-04-04,7.462786,7.462714,7.4628444,7.463015,7.4631786,7.4635534,7.463948
2014-04-06,7.4627705,7.462895,7.4630947,7.463224,7.4636064,7.4639034,7.464325
2014-04-07,7.462962,7.4630632,7.463102,7.463567,7.463816,7.4641976,7.464111
2014-04-08,7.4629674,7.463255,7.463648,7.463964,7.4642816,7.464572,7.4641676
2014-04-09,7.463134,7.463506,7.463917,7.4643154,7.4642334,7.464397,7.46455
2014-04-10,7.4636526,7.464167,7.4643593,7.464574,7.464497,7.4644685,7.4645514
2014-04-11,7.4636974,7.464364,7.464134,7.4643636,7.4644046,7.465159,7.465164
2014-04-13,7.464243,7.464274,7.4641953,7.464539,7.464128,7.464882,7.4648967
2014-04-14,7.4643526,7.464401,7.4647155,7.4644156,7.464572,7.4653716,7.4649153
2014-04-15,7.464508,7.464456,7.4646287,7.464607,7.464922,7.46503,7.4652715
2014-04-16,7.464775,7.4648623,7.464796,7.4649544,7.4650254,7.4651594,7.465428
2014-04-17,7.464541,7.464736,7.464851,7.4651666,7.464976,7.4648986,7.4650617
2014-04-20,7.464719,7.465047,7.464931,7.4646206,7.4648356,7.464102,7.4648824
2014-04-21,7.465047,7.46476,7.4654202,7.464851,7.466174,7.464723,7.464958
2014-04-22,7.4649544,7.4653068,7.465468,7.4648657,7.4640355,7.465719,7.4648037
2014-04-23,7.4653935,7.4647293,7.4619746,7.4650197,7.465284,7.4659452,7.46517
2014-04-24,7.465587,7.4662232,7.4664884,7.465448,7.465311,7.465137,7.465443
2014-04-25,7.46582,7.4652057,7.4651146,7.4650316,7.4653554,7.465225,7.4659
2014-04-27,7.4649534,7.4659147,7.465245,7.4651933,7.46539,7.4639783,7.4648595
2014-04-28,7.4650764,7.46581,7.4653726,7.4641676,7.4638777,7.4651737,7.464032
2014-04-29,7.4648824,7.465243,7.4649568,7.4665422,7.4654174,7.4661813,7.4650307
2014-04-30,7.465112,7.4659023,7.466002,7.465551,7.465413,7.4645705,7.465237
2014-05-01,7.465261,7.4655366,7.4653673,7.46533,7.4651814,7.4650908,7.4652324
2014-05-02,7.4657574,7.4644113,7.4660883,7.465875,7.4656267,7.4655776,7.465322
2014-05-04,7.4656825,7.4664464,7.464194,7.465695,7.465273,7.465239,7.4651966
2014-05-05,7.4647655,7.4642577,7.4653845,7.465249,7.465028,7.465252,7.4659696
2014-05-06,7.465457,7.465335,7.465001,7.4650774,7.465316,7.465368,7.465199
2014-05-07,7.4656725,7.465207,7.4653163,7.466068,7.465413,7.464987,7.4649076
2014-05-08,7.4648004,7.465557,7.465028,7.463259,7.4650073,7.4649334,7.464803
2014-05-09,7.466267,7.4655466,7.465551,7.465259,7.4652853,7.4650183,7.4645243
2014-05-11,7.4654484,7.4653463,7.465157,7.4648,7.4648604,7.464436,7.464377
2014-05-12,7.465727,7.4652042,7.4651823,7.4650083,7.4645295,7.464418,7.4675546
2014-05-13,7.4657145,7.465167,7.4646893,7.464819,7.4645057,7.464269,7.463691
2014-05-14,7.465197,7.4647126,7.464694,7.464473,7.4640684,7.464654,7.4640493
2014-05-15,7.4649763,7.464591,7.4649353,7.4643774,7.464263,7.4646196,7.4664745
2014-05-16,7.46446,7.465451,7.4642806,7.46383,7.4652543,7.465035,7.4653497
2014-05-18,7.464857,7.465392,7.4634266,7.4640403,7.466063,7.4648786,7.466115
2014-05-19,7.4647326,7.4643455,7.4622827,7.4627056,7.4642286,7.465625,7.464259
2014-05-20,7.465354,7.4657226,7.4655104,7.4647007,7.4642057,7.4646716,7.464212
2014-05-21,7.467709,7.4653335,7.4672976,7.464116,7.465674,7.4627194,7.464109
2014-05-22,7.4646225,7.4645677,7.464718,7.463977,7.4641995,7.462945,7.4647923
2014-05-23,7.467006,7.4643455,7.4643483,7.464148,7.4641676,7.4665747,7.4621496
2014-05-25,7.46378,7.4642806,7.4644637,7.4621687,7.4641023,7.4637203,7.467338
2014-05-26,7.4646106,7.464304,7.462986,7.4625177,7.4640055,7.4638658,7.4626865
2014-05-27,7.4655857,7.4640455,7.4647546,7.4677587,7.464866,7.4642797,7.46676
2014-05-28,7.463571,7.464083,7.4642735,7.463456,7.463708,7.4633126,7.4648547
2014-05-29,7.4655137,7.4639864,7.4632893,7.465186,7.4642262,7.463706,7.463224
2014-05-30,7.4631014,7.460598,7.4643316,7.4642344,7.462915,7.464299,7.4645824
2014-06-02,7.464156,7.463372,7.463555,7.4642124,7.4624257,7.4640284,7.4633074
2014-06-03,7.464372,7.4633913,7.4643245,7.4633183,7.465111,7.4640026,7.4641485
2014-06-04,7.464262,7.4665437,7.463361,7.4640465,7.463911,7.4636736,7.4633665
2014-06-05,7.46414,7.4641466,7.4641128,7.4642067,7.463882,7.463883,7.4640646
2014-06-06,7.463417,7.4633718,7.4630437,7.4640446,7.4639,7.463811,7.463212
2014-06-08,7.4641314,7.464093,7.463548,7.464207,7.4639626,7.4636636,7.463897
2014-06-09,7.4642434,7.4623466,7.463657,7.46419,7.463669,7.4632874,7.4637656
2014-06-10,7.4632745,7.4642205,7.4638453,7.4638615,7.463254,7.463967,7.4634867
2014-06-11,7.4631696,7.463209,7.464337,7.4634824,7.4640517,7.463559,7.4634633
2014-06-12,7.463754,7.4641275,7.4633026,7.463855,7.4635506,7.463741,7.463696
2014-06-13,7.464112,7.463039,7.464232,7.463654,7.463521,7.463501,7.463406
2014-06-15,7.4634604,7.4639063,7.4631944,7.4634676,7.4637156,7.463262,7.4631853
2014-06-16,7.4635396,7.4635134,7.4639325,7.4634976,7.4634967,7.463371,7.4634
2014-06-17,7.464013,7.4635754,7.4635406,7.4633994,7.463399,7.4632945,7.46326
2014-06-18,7.46343,7.4633665,7.463025,7.463537,7.4632583,7.4633894,7.4631805
2014-06-19,7.463499,7.463511,7.4631248,7.4632006,7.463225,7.463115,7.463052
2014-06-20,7.463563,7.463492,7.4632044,7.463351,7.4632463,7.4630837,7.4626555
2014-06-22,7.4634604,7.463563,7.463315,7.463072,7.463161,7.462765,7.4621024
2014-06-23,7.463204,7.463178,7.463272,7.463009,7.46273,7.4621673,7.461606
2014-06-24,7.463226,7.4632688,7.4629383,7.4628854,7.462107,7.46162,7.461538
2014-06-25,7.46327,7.4630075,7.4629345,7.462416,7.461573,7.461365,7.4614553
2014-06-26,7.4629874,7.462626,7.4620843,7.4617414,7.4614835,7.461521,7.460985
2014-06-27,7.4626846,7.462281,7.461754,7.4615912,7.461465,7.4611206,7.4611425
2014-06-29,7.4622846,7.4618654,7.461125,7.4609904,7.461252,7.4610248,7.4604087
2014-06-30,7.461862,7.4616885,7.460986,7.461305,7.4610434,7.4601703,7.4587913
2014-07-01,7.4623265,7.4616117,7.461167,7.460285,7.460046,7.4586673,7.458469
2014-07-02,7.4613624,7.4610925,7.460955,7.4600415,7.4588923,7.4580383,7.4567156
2014-07-03,7.461415,7.460999,7.460391,7.4584913,7.4583435,7.456759,7.4566813
2014-07-04,7.460629,7.4598556,7.459044,7.45838,7.45692,7.4565983,7.4571986
2014-07-06,7.460372,7.4588323,7.4585333,7.4566216,7.456928,7.4565287,7.457857
2014-07-07,7.4589167,7.458694,7.456734,7.4566555,7.456442,7.4559097,7.456331
2014-07-08,7.458451,7.4568176,7.456705,7.456361,7.45632,7.456386,7.456181
2014-07-09,7.456988,7.4566374,7.4574676,7.4563074,7.4566836,7.456082,7.4564667
2014-07-10,7.4566555,7.456374,7.456109,7.4563007,7.45722,7.455389,7.4564705
2014-07-11,7.4564443,7.456714,7.4565444,7.4563074,7.455596,7.456802,7.456629
2014-07-13,7.456841,7.455972,7.4564962,7.4567685,7.4571958,7.455785,7.455855
2014-07-14,7.4564543,7.4561872,7.456183,7.4560976,7.4559083,7.457412,7.4554734
2014-07-15,7.4560885,7.4566402,7.4570975,7.455946,7.455295,7.4571805,7.4560356
2014-07-16,7.456373,7.4560127,7.456469,7.454936,7.455751,7.4561605,7.456202
2014-07-17,7.456731,7.455687,7.4560733,7.4561553,7.456997,7.4558187,7.456773
2014-07-18,7.4561944,7.4565496,7.457207,7.4560814,7.45635,7.4560914,7.4556985
2014-07-20,7.4558196,7.455879,7.4560127,7.4557314,7.4557676,7.455559,7.4557576
2014-07-21,7.456976,7.4559503,7.4556017,7.455767,7.4565387,7.45655,7.4552526
2014-07-22,7.455585,7.457007,7.455445,7.455824,7.455987,7.456488,7.4559608
2014-07-23,7.4558454,7.456163,7.4560504,7.4564157,7.456782,7.4568048,7.4557385
2014-07-24,7.4563804,7.4556246,7.456471,7.4554114,7.4563007,7.456396,7.4565115
2014-07-25,7.456452,7.45671,7.456418,7.455542,7.4558544,7.4563584,7.456209
2014-07-27,7.455647,7.4560304,7.4559574,7.4567695,7.4557877,7.4587865,7.455835
2014-07-28,7.4573536,7.4562974,7.4563317,7.4557753,7.454781,7.4558334,7.4561787
2014-07-29,7.455324,7.4563293,7.4552994,7.4564004,7.454978,7.4556746,7.4560966
2014-07-30,7.455748,7.456411,7.455767,7.455848,7.4560146,7.4556665,7.455759
2014-07-31,7.455963,7.455895,7.4567113,7.4554777,7.4557576,7.456101,7.456174
2014-08-01,7.456033,7.4564214,7.45516,7.4557524,7.4566426,7.455585,7.455619
2014-08-03,7.4568634,7.4562526,7.4557724,7.456223,7.455545,7.456149,7.4555807
2014-08-04,7.4561815,7.4576216,7.456341,7.4560165,7.455442,7.456184,7.4552937
2014-08-05,7.455987,7.455631,7.456161,7.45563,7.455697,7.4562087,7.4559464
2014-08-06,7.4557905,7.4561024,7.4563575,7.4560533,7.4563394,7.4554567,7.45576
2014-08-07,7.455589,7.456144,7.4556465,7.455838,7.455841,7.4553747,7.456161
2014-08-08,7.4562798,7.455771,7.4558344,7.4562063,7.4556336,7.45577,7.4562078
2014-08-10,7.4554715,7.455876,7.45588,7.455799,7.4560475,7.4553313,7.455985
2014-08-11,7.455405,7.4560194,7.4559646,7.455949,7.455762,7.4560585,7.4548125
2014-08-12,7.4558125,7.4559274,7.456022,7.4557695,7.455823,7.45579,7.456749
2014-08-13,7.4560184,7.4558077,7.455782,7.455706,7.4555798,7.4547124,7.455527
2014-08-14,7.456211,7.455899,7.4557123,7.455753,7.4554462,7.454223,7.455148
2014-08-15,7.4561076,7.455983,7.455599,7.45438,7.455467,7.4560056,7.4560657
2014-08-17,7.4556675,7.455672,7.456591,7.456493,7.454872,7.456191,7.455795
2014-08-18,7.455555,7.454983,7.4549375,7.4566607,7.4555435,7.455337,7.4561453
2014-08-19,7.4547443,7.4565973,7.4567947,7.454329,7.456196,7.454902,7.454276
2014-08-20,7.4547787,7.45622,7.455347,7.4554605,7.455779,7.455422,7.4554763
2014-08-21,7.455583,7.4558487,7.4552083,7.454661,7.456028,7.455867,7.4553356
2014-08-22,7.454877,7.456363,7.4558387,7.4554524,7.4556355,7.4554844,7.4561152
2014-08-24,7.455721,7.455684,7.455151,7.456477,7.4554253,7.455539,7.4554925
2014-08-25,7.4558797,7.4555697,7.4550414,7.455132,7.454759,7.456041,7.455325
2014-08-26,7.4553638,7.455877,7.45553,7.4561048,7.4555984,7.4548755,7.455423
2014-08-27,7.4559116,7.457587,7.455491,7.455635,7.455699,7.4559774,7.4546933
2014-08-28,7.455038,7.455292,7.4548492,7.4557915,7.4550467,7.454982,7.4561677
2014-08-29,7.455955,7.4554105,7.455024,7.4563274,7.4561963,7.455205,7.454318
2014-08-31,7.4546075,7.4550176,7.4553185,7.454821,7.4551578,7.4551883,7.454822
2014-09-01,7.455565,7.454699,7.455993,7.455232,7.455875,7.4546666,7.454636
2014-09-02,7.4547563,7.4563932,7.455105,7.4556537,7.456115,7.4549327,7.4551225
2014-09-03,7.454946,7.455317,7.455272,7.4549074,7.4559784,7.4546623,7.4550266
2014-09-04,7.45629,7.45497,7.4542317,7.45505,7.4532413,7.4544463,7.4545393
2014-09-05,7.4544888,7.4564652,7.453798,7.4555063,7.453813,7.45485,7.454696
2014-09-07,7.4547815,7.4562883,7.4547367,7.455036,7.454748,7.455384,7.4548936
2014-09-08,7.455658,7.454411,7.45587,7.4543424,7.454206,7.454565,7.453707
2014-09-09,7.4548893,7.4548087,7.455478,7.4537244,7.4550343,7.4553876,7.4548216
2014-09-10,7.454482,7.4563947,7.4544444,7.4536457,7.454674,7.454658,7.454758
2014-09-11,7.455062,7.4549294,7.454786,7.454911,7.454719,7.454757,7.4545517
2014-09-12,7.4547787,7.455226,7.4553413,7.454955,7.454709,7.454531,7.4537935
2014-09-14,7.4541764,7.454874,7.454733,7.4545813,7.4543447,7.4536643,7.4518914
2014-09-15,7.455579,7.454968,7.4549117,7.4542527,7.4536643,7.4519205,7.4503117
2014-09-16,7.4531674,7.454589,7.4545307,7.453367,7.4519625,7.4502974,7.4496055
2014-09-17,7.454602,7.45463,7.4536633,7.45196,7.4504037,7.449438,7.448519
2014-09-18,7.4544797,7.453475,7.451945,7.4504385,7.449679,7.448704,7.447896
2014-09-19,7.453711,7.452067,7.450318,7.4494905,7.448524,7.4477634,7.4470396
2014-09-21,7.451968,7.4504795,7.4497676,7.4483395,7.4476886,7.447431,7.445216
2014-09-22,7.450368,7.449519,7.448611,7.447765,7.447295,7.4452643,7.4451194
2014-09-23,7.449476,7.4485693,7.4475656,7.447336,7.4453225,7.4449897,7.445261
2014-09-24,7.448551,7.4477096,7.447324,7.445253,7.4449353,7.445193,7.4451947
2014-09-25,7.44785,7.4473205,7.4454646,7.445238,7.4447184,7.4449763,7.445146
2014-09-26,7.447439,7.4451747,7.445294,7.4450345,7.4451227,7.444755,7.4445457
2014-09-28,7.4453115,7.4451456,7.4449444,7.4445815,7.444846,7.444832,7.444586
2014-09-29,7.4451456,7.445219,7.4451513,7.4450994,7.4445195,7.444295,7.444634
2014-09-30,7.4451,7.44489,7.444761,7.444596,7.444172,7.4444075,7.4441
2014-10-01,7.4448566,7.444764,7.4446483,7.4446516,7.444382,7.443914,7.444237
2014-10-02,7.4447184,7.4446735,7.4447284,7.444356,7.4442415,7.444325,7.4438024
2014-10-03,7.44421,7.4443765,7.4446297,7.444334,7.444011,7.443796,7.443414
2014-10-05,7.444412,7.444192,7.4447575,7.4440293,7.4439607,7.4450874,7.4440093
2014-10-06,7.444024,7.44411,7.4443803,7.4440837,7.443849,7.4436936,7.4437733
2014-10-07,7.444076,7.4442806,7.44418,7.44367,7.4433255,7.443209,7.444469
2014-10-08,7.4441276,7.4450235,7.444938,7.4447303,7.443463,7.443826,7.443032
2014-10-09,7.444008,7.4447837,7.444814,7.4433618,7.442976,7.443289,7.444647
2014-10-10,7.4443345,7.444396,7.443478,7.4431043,7.4439616,7.4439883,7.444312
2014-10-12,7.444612,7.443322,7.4446325,7.44341,7.443468,7.4430046,7.4435263
2014-10-13,7.4442406,7.443637,7.444138,7.443816,7.443711,7.4432864,7.4432154
2014-10-14,7.4430027,7.4434366,7.443972,7.4435415,7.444423,7.444176,7.4432793
2014-10-15,7.4441366,7.4435434,7.4434385,7.443524,7.444132,7.44384,7.4439116
2014-10-16,7.4430404,7.444124,7.4430137,7.443554,7.4437766,7.4440827,7.4434357
2014-10-17,7.443745,7.4432836,7.443693,7.443383,7.4435616,7.443534,7.444106
2014-10-19,7.443876,7.4431257,7.443859,7.443521,7.4433284,7.444012,7.4439673
2014-10-20,7.4438133,7.444024,7.443717,7.4435573,7.4437337,7.4435534,7.4440074
2014-10-21,7.444073,7.443998,7.443444,7.44341,7.443406,7.444,7.4447103
2014-10-22,7.443721,7.4437532,7.443322,7.4441915,7.4444366,7.4436755,7.443756
2014-10-23,7.4433565,7.444158,7.444305,7.443892,7.443864,7.4439344,7.444169
2014-10-24,7.444586,7.444064,7.444328,7.444746,7.444143,7.444273,7.444176
2014-10-26,7.443703,7.4442115,7.4442983,7.444305,7.4440265,7.443977,7.4441752
2014-10-27,7.4436474,7.4431806,7.44404,7.4444776,7.4444017,7.4440565,7.4444327
2014-10-28,7.4445357,7.444208,7.4443674,7.444741,7.444053,7.4439087,7.4435744
2014-10-29,7.445356,7.444134,7.444483,7.4435735,7.4443593,7.4435487,7.4446096
2014-10-30,7.4444284,7.4442253,7.4445133,7.4444804,7.4439917,7.4441857,7.4437876
2014-10-31,7.443998,7.44413,7.4440913,7.4438505,7.444034,7.4441857,7.443811
2014-11-02,7.444088,7.4441223,7.444027,7.444041,7.44397,7.443683,7.443772
2014-11-03,7.444276,7.4436107,7.4436054,7.4438457,7.4438896,7.444208,7.44376
2014-11-04,7.4438324,7.4442816,7.444339,7.4440494,7.4438314,7.4436693,7.443786
2014-11-05,7.44437,7.44392,7.4434195,7.4438415,7.4439926,7.444225,7.443933
2014-11-06,7.443513,7.4440074,7.444033,7.4440594,7.44394,7.444119,7.4440813
2014-11-07,7.4445577,7.4437327,7.443886,7.4438353,7.444217,7.4437127,7.4441624
2014-11-09,7.4435015,7.444065,7.444042,7.4440694,7.4439664,7.4432206,7.4442935
2014-11-10,7.444573,7.443858,7.4440846,7.4438286,7.4439297,7.444014,7.443617
2014-11-11,7.443502,7.443859,7.4440703,7.4440804,7.443804,7.444578,7.4438796
2014-11-12,7.444586,7.4443297,7.4439573,7.4438224,7.444404,7.444069,7.443853
2014-11-13,7.4435024,7.443612,7.443887,7.4440923,7.4440017,7.4435496,7.443907
2014-11-14,7.4445987,7.443722,7.444535,7.443536,7.443677,7.4435034,7.4441166
2014-11-16,7.443504,7.443977,7.44345,7.4438305,7.443549,7.4434023,7.4438996
2014-11-17,7.4440045,7.4437747,7.443889,7.4438763,7.443959,7.44316,7.4436793
2014-11-18,7.4439287,7.4436674,7.44371,7.443865,7.4452825,7.4435325,7.4438343
2014-11-19,7.443584,7.442783,7.4438486,7.444114,7.4427834,7.443941,7.443904
2014-11-20,7.444008,7.444504,7.4439073,7.4438176,7.444373,7.443063,7.4441433
2014-11-21,7.443482,7.4440694,7.443733,7.4441485,7.443362,7.443284,7.442642
2014-11-23,7.4441466,7.4435787,7.4441323,7.4438157,7.443433,7.443405,7.444712
2014-11-24,7.443766,7.4435306,7.443911,7.443607,7.444348,7.4429855,7.4433274
2014-11-25,7.4437184,7.444801,7.443577,7.444092,7.4420495,7.443757,7.443508
2014-11-26,7.4436216,7.443463,7.4430532,7.4432664,7.443352,7.443557,7.4426312
2014-11-27,7.4435253,7.442863,7.445361,7.442044,7.443461,7.441671,7.4428306
2014-11-28,7.443748,7.443296,7.443886,7.4423513,7.442915,7.442581,7.442369
2014-11-30,7.44289,7.443667,7.441576,7.443612,7.4435935,7.4424787,7.4415336
2014-12-01,7.444046,7.443411,7.44278,7.443416,7.4424515,7.441516,7.442152
2014-12-02,7.44273,7.442574,7.442207,7.4415536,7.442103,7.441524,7.4410667
2014-12-03,7.443649,7.4429893,7.4426622,7.4420986,7.441061,7.441205,7.4414945
2014-12-04,7.4422855,7.442377,7.4417233,7.4407406,7.441378,7.4409385,7.4426923
2014-12-05,7.4421563,7.4413805,7.4417167,7.4410734,7.4407887,7.4411454,7.4394984
2014-12-07,7.442068,7.4415827,7.441249,7.44005,7.4398975,7.441628,7.440787
2014-12-08,7.4410973,7.4411764,7.4403963,7.4411564,7.440411,7.4389296,7.4391403
2014-12-09,7.44033,7.4411383,7.44081,7.438484,7.4406066,7.44179,7.4403763
2014-12-10,7.4407625,7.4413676,7.442349,7.4403443,7.4410324,7.4414363,7.437756
2014-12-11,7.4391174,7.4401937,7.4404655,7.439989,7.439893,7.439101,7.4407063
2014-12-12,7.441376,7.440396,7.440616,7.4400787,7.4391394,7.439858,7.439901
2014-12-14,7.440983,7.438526,7.4401736,7.4422946,7.439639,7.4405146,7.4406195
2014-12-15,7.4403768,7.4401293,7.4411254,7.4408045,7.4397807,7.4392095,7.4403486
2014-12-16,7.4400897,7.4407897,7.4405274,7.4395876,7.4396687,7.44103,7.4402556
2014-12-17,7.439233,7.4408555,7.4396133,7.4414287,7.4396152,7.4406714,7.439668
2014-12-18,7.441092,7.4412103,7.4400167,7.4412403,7.4408836,7.4395595,7.4396343
2014-12-19,7.4407773,7.438884,7.4411106,7.440126,7.441136,7.4398203,7.4402366
2014-12-21,7.4399166,7.4403524,7.4404545,7.4408507,7.440076,7.439767,7.4402304
2014-12-22,7.439745,7.4403424,7.4391756,7.4397955,7.4402537,7.440359,7.439938
2014-12-23,7.4397907,7.4408817,7.4406576,7.4404936,7.4400654,7.440264,7.438739
2014-12-24,7.4406734,7.4423018,7.439503,7.439745,7.439398,7.438624,7.440315
2014-12-25,7.439022,7.440186,7.44191,7.4404407,7.439336,7.4390225,7.439422
