,USDCZK,USDCZK,USDCZK,USDCZK,USDCZK,USDCZK,USDCZK
2013-03-03,18.989498,19.036737,19.020813,19.008118,19.013784,19.014198,19.047855
2013-03-04,19.032372,19.019127,19.024479,19.039318,19.037786,19.016834,19.039927
2013-03-05,19.016914,19.029814,19.018187,19.022999,19.00107,18.994719,19.020046
2013-03-06,19.034456,19.01478,19.024181,19.026922,19.037859,19.022518,19.064037
2013-03-07,19.013659,19.028206,19.020199,19.015059,19.002886,19.03604,19.003897
2013-03-08,19.026358,19.010546,19.018623,19.020452,19.02573,19.035154,19.047451
2013-03-10,19.025965,19.036749,19.003216,19.032396,19.043602,19.032558,19.277647
2013-03-11,19.033241,19.012619,19.060198,19.047663,19.051138,19.26691,19.327251
2013-03-12,19.034967,19.070805,19.00819,19.043137,19.289324,19.334372,19.347076
2013-03-13,19.087177,19.045797,19.126284,19.272,19.331976,19.341478,19.367365
2013-03-14,19.094913,19.059105,19.285135,19.33168,19.32159,19.37727,19.485733
2013-03-15,19.079485,19.282038,19.316803,19.358479,19.37428,19.451996,19.462763
2013-03-17,19.270525,19.347881,19.343287,19.375782,19.444809,19.499512,19.550358
2013-03-18,19.322353,19.348555,19.382643,19.377012,19.522058,19.53939,19.56998
2013-03-19,19.35859,19.359585,19.49282,19.456636,19.544018,19.54854,19.525356
2013-03-20,19.361032,19.479456,19.50353,19.538696,19.5676,19.592272,19.556124
2013-03-21,19.48158,19.523703,19.532257,19.556242,19.569904,19.58469,19.598886
2013-03-22,19.499998,19.530107,19.544392,19.551186,19.580473,19.598356,19.611038
2013-03-24,19.531113,19.592785,19.573267,19.592731,19.57165,19.599323,19.638865
2013-03-25,19.543213,19.592068,19.572926,19.593033,19.609135,19.659006,19.644629
2013-03-26,19.585518,19.577547,19.603508,19.624266,19.626534,19.657476,19.662987
2013-03-27,19.58852,19.578201,19.63495,19.626842,19.6492,19.663086,19.711164
2013-03-28,19.586864,19.598125,19.617435,19.648157,19.65883,19.692513,19.714071
2013-03-31,19.627213,19.577667,19.645147,19.64254,19.713823,19.699566,19.718992
2013-04-01,19.611809,19.664587,19.686176,19.682919,19.708326,19.710125,19.724306
2013-04-02,19.63214,19.636114,19.691626,19.704441,19.7123,19.741852,19.747442
2013-04-03,19.654764,19.678886,19.70603,19.729906,19.755789,19.722572,19.771496
2013-04-04,19.696339,19.681787,19.72609,19.72009,19.733057,19.765888,19.768524
2013-04-05,19.696566,19.728285,19.725336,19.731232,19.745106,19.776505,19.769846
2013-04-07,19.725613,19.72743,19.76224,19.749619,19.748966,19.726778,19.774252
2013-04-08,19.698996,19.74288,19.789566,19.759232,19.74874,19.820103,19.736492
2013-04-09,19.74384,19.742086,19.72218,19.733696,19.799326,19.844032,19.808102
2013-04-10,19.769346,19.761328,19.840853,19.750193,19.842361,19.809422,19.82357
2013-04-11,19.750622,19.784391,19.767876,19.78502,19.848011,19.77603,19.74683
2013-04-12,19.787138,19.784344,19.817423,19.760113,19.823187,19.764631,19.802677
2013-04-14,19.810461,19.803598,19.762716,19.79199,19.75883,19.74233,19.80087
2013-04-15,19.773783,19.739004,19.739187,19.793243,19.796791,19.793573,19.78497
2013-04-16,19.82708,19.804771,19.802406,19.790665,19.815622,19.780664,19.824095
2013-04-17,19.78959,19.796892,19.791584,19.77554,19.769108,19.805853,19.78811
2013-04-18,19.793848,19.75522,19.791828,19.816023,19.799204,19.782906,19.818054
2013-04-19,19.791286,19.821833,19.820738,19.772133,19.809618,19.808262,19.842272
2013-04-21,19.775835,19.798811,19.801575,19.775412,19.817314,19.830883,19.81612
2013-04-22,19.830978,19.809143,19.786102,19.818436,19.824642,19.841242,19.830524
2013-04-23,19.822756,19.825542,19.813536,19.825397,19.831232,19.824018,19.856054
2013-04-24,19.759823,19.822424,19.838617,19.826847,19.83318,19.834976,19.82883
2013-04-25,19.78981,19.828957,19.831093,19.838146,19.83449,19.840128,19.826258
2013-04-26,19.8266,19.83931,19.834019,19.837101,19.839258,19.826885,19.846142
2013-04-28,19.836042,19.827482,19.839043,19.825947,19.846003,19.810833,19.809547
2013-04-29,19.825993,19.82856,19.84559,19.838663,19.81959,19.819427,19.821497
2013-04-30,19.837418,19.840067,19.830544,19.837505,19.807585,19.808027,19.776814
2013-05-01,19.836372,19.826939,19.819506,19.817646,19.810478,19.821533,19.814325
2013-05-02,19.825237,19.828136,19.83409,19.79245,19.788843,19.82052,19.78585
2013-05-03,19.83794,19.809656,19.804983,19.80269,19.82522,19.796364,19.805113
2013-05-05,19.814194,19.826912,19.803621,19.815765,19.76561,19.776825,19.756334
2013-05-06,19.820154,19.780981,19.776283,19.807814,19.800722,19.764608,19.777151
2013-05-07,19.798563,19.821327,19.775908,19.79779,19.791279,19.785484,19.784779
2013-05-08,19.770088,19.790886,19.8055,19.803082,19.78238,19.757092,19.82527
2013-05-09,19.789837,19.761084,19.755829,19.757881,19.774239,19.804482,19.792284
2013-05-10,19.804615,19.804283,19.784344,19.759497,19.814903,19.786165,19.764315
2013-05-12,19.74329,19.769217,19.796694,19.802067,19.750006,19.781458,19.792902
2013-05-13,19.805273,19.753672,19.764027,19.761457,19.775648,19.774906,19.78335
2013-05-14,19.764597,19.803663,19.762712,19.755533,19.771149,19.800785,19.75471
2013-05-15,19.735102,19.75854,19.780436,19.797266,19.801888,19.769018,19.798222
2013-05-16,19.768312,19.782759,19.75563,19.76948,19.793907,19.786118,19.778282
2013-05-17,19.800753,19.782196,19.747986,19.79943,19.77413,19.767447,19.785574
2013-05-19,19.765736,19.758064,19.791674,19.789927,19.781803,19.788895,19.807976
2013-05-20,19.78769,19.791157,19.753471,19.770885,19.78046,19.806162,19.796284
2013-05-21,19.746237,19.787682,19.75633,19.811726,19.788773,19.788286,19.815187
2013-05-22,19.793144,19.795336,19.793457,19.78561,19.812006,19.804298,19.82415
2013-05-23,19.795368,19.776634,19.787184,19.793667,19.807083,19.806046,19.842846
2013-05-24,19.791843,19.788425,19.78306,19.8081,19.817596,19.844976,19.864792
2013-05-26,19.795801,19.785685,19.805954,19.81858,19.843067,19.88857,19.848997
2013-05-27,19.814962,19.80546,19.812054,19.851484,19.852863,19.848604,19.863619
2013-05-28,19.806393,19.81945,19.854094,19.845556,19.855267,19.8548,19.869476
2013-05-29,19.814959,19.849255,19.850945,19.84875,19.85283,19.84864,19.875116
2013-05-30,19.834438,19.865303,19.854141,19.853832,19.848833,19.855017,19.852278
2013-05-31,19.841158,19.84465,19.84975,19.858408,19.855993,19.85152,19.820087
2013-06-02,19.849335,19.85735,19.856655,19.851477,19.850973,19.824137,19.815798
2013-06-03,19.880114,19.857426,19.85108,19.852882,19.82132,19.799196,19.796207
2013-06-04,19.855724,19.890125,19.856703,19.81835,19.823282,19.791414,19.787376
2013-06-05,19.86224,19.838549,19.811054,19.808529,19.797548,19.797228,19.804434
2013-06-06,19.850378,19.815424,19.81413,19.801163,19.793407,19.78939,19.794548
2013-06-07,19.82725,19.790205,19.798214,19.784407,19.801199,19.795925,19.79991
2013-06-09,19.808311,19.7916,19.791698,19.794891,19.793137,19.787788,19.790932
2013-06-10,19.802303,19.800241,19.798397,19.79281,19.801489,19.794985,19.796827
2013-06-11,19.790615,19.786726,19.79148,19.790066,19.792852,19.786465,19.78576
2013-06-12,19.793177,19.789469,19.798647,19.77923,19.801773,19.794317,19.808111
2013-06-13,19.795382,19.807266,19.79124,19.799639,19.792551,19.801105,19.786629
2013-06-14,19.783699,19.777866,19.798916,19.800894,19.802078,19.79073,19.786278
2013-06-16,19.80721,19.78232,19.790983,19.76073,19.792223,19.798574,19.802794
2013-06-17,19.788443,19.800724,19.799175,19.806742,19.802385,19.788023,19.771355
2013-06-18,19.76721,19.784811,19.790697,19.804873,19.79189,19.796803,19.786865
2013-06-19,19.790922,19.78836,19.799454,19.800632,19.802727,19.745733,19.753157
2013-06-20,19.809893,19.810068,19.790407,19.794353,19.759851,19.750738,19.713146
2013-06-21,19.792244,19.772501,19.79975,19.753328,19.739586,19.766712,19.727007
2013-06-23,19.80891,19.797907,19.765976,19.76879,19.769508,19.761425,19.73734
2013-06-24,19.787167,19.744299,19.764486,19.792202,19.68737,19.772285,19.727036
2013-06-25,19.759632,19.765154,19.786077,19.71734,19.744759,19.727493,19.737669
2013-06-26,19.74067,19.710947,19.719393,19.788145,19.767185,19.744678,19.726688
2013-06-27,19.75644,19.7123,19.78559,19.726969,19.70403,19.725672,19.738014
2013-06-28,19.793037,19.725533,19.733177,19.729218,19.743004,19.72742,19.726328
2013-06-30,19.755827,19.734259,19.718712,19.733511,19.74257,19.745794,19.738363
2013-07-01,19.747475,19.78412,19.7362,19.741735,19.726147,19.724857,19.725962
2013-07-02,19.713018,19.730686,19.726057,19.732618,19.728548,19.726788,19.73874
2013-07-03,19.741663,19.741463,19.786007,19.7294,19.769432,19.747005,19.725588
2013-07-04,19.757423,19.711449,19.734253,19.742792,19.742765,19.724028,19.73913
2013-07-05,19.737263,19.712929,19.735668,19.71882,19.739206,19.726164,19.725203
2013-07-07,19.755634,19.726194,19.756771,19.708565,19.7318,19.748302,19.739523
2013-07-08,19.712528,19.713182,19.72877,19.726927,19.777887,19.723148,19.72482
2013-07-09,19.742409,19.767445,19.725037,19.7201,19.72497,19.725492,19.73992
2013-07-10,19.719496,19.769205,19.73458,19.758892,19.693808,19.749653,19.724415
2013-07-11,19.736574,19.732351,19.737574,19.75855,19.775745,19.722223,19.776245
2013-07-12,19.749363,19.754784,19.755165,19.73064,19.753761,19.75376,19.76019
2013-07-14,19.749006,19.744438,19.732733,19.745287,19.76685,19.728477,19.779999
2013-07-15,19.748608,19.722382,19.7356,19.749323,19.761795,19.7442,19.773232
2013-07-16,19.761312,19.73485,19.74405,19.748716,19.755089,19.748915,19.766626
2013-07-17,19.747623,19.757359,19.757025,19.741436,19.778746,19.758602,19.757874
2013-07-18,19.751844,19.753002,19.75979,19.773592,19.785023,19.757898,19.778263
2013-07-19,19.761492,19.748423,19.815857,19.770784,19.768555,19.760563,19.770226
2013-07-21,19.790134,19.76906,19.7605,19.788677,19.751955,19.809328,19.792038
2013-07-22,19.754234,19.76058,19.780342,19.764832,19.774454,19.75919,19.778149
2013-07-23,19.784475,19.75881,19.776403,19.763771,19.778255,19.739893,19.770094
2013-07-24,19.767405,19.795958,19.781435,19.782791,19.802103,19.733755,19.791948
2013-07-25,19.776875,19.771753,19.78458,19.778797,19.78391,19.782318,19.755777
2013-07-26,19.782629,19.78053,19.797186,19.786495,19.766756,19.758533,19.769941
2013-07-28,19.751635,19.791132,19.749847,19.791164,19.780846,19.753088,19.791817
2013-07-29,19.778614,19.786028,19.771626,19.770317,19.769869,19.768877,19.755611
2013-07-30,19.763603,19.758701,19.758596,19.751137,19.7823,19.77392,19.775614
2013-07-31,19.771992,19.747566,19.794489,19.771326,19.771608,19.779766,19.756542
2013-08-01,19.779179,19.783222,19.762617,19.775637,19.784153,19.783878,19.769117
2013-08-02,19.7628,19.761065,19.776745,19.800974,19.772558,19.76554,19.780506
2013-08-04,19.771938,19.782227,19.758291,19.810005,19.762585,19.77047,19.762762
2013-08-05,19.77975,19.763186,19.77949,19.751637,19.77776,19.761295,19.773264
2013-08-06,19.76196,19.778873,19.783525,19.763802,19.744682,19.73368,19.747213
2013-08-07,19.771875,19.753561,19.765566,19.746815,19.75145,19.689402,19.68496
2013-08-08,19.780327,19.783709,19.76349,19.747328,19.733591,19.675806,19.647043
2013-08-09,19.76113,19.746895,19.727356,19.684181,19.683653,19.663605,19.614536
2013-08-11,19.788536,19.737255,19.74052,19.661703,19.644018,19.602743,19.604824
2013-08-12,19.791132,19.678713,19.654242,19.618622,19.613514,19.573391,19.570911
2013-08-13,19.729534,19.659857,19.665083,19.598835,19.604395,19.613152,19.5918
2013-08-14,19.700691,19.650621,19.611555,19.582771,19.585619,19.593014,19.544779
2013-08-15,19.674446,19.626387,19.587267,19.584705,19.563705,19.570692,19.520851
2013-08-16,19.617575,19.591364,19.565191,19.549072,19.64257,19.544895,19.50639
2013-08-18,19.583834,19.575247,19.561184,19.531189,19.522871,19.533794,19.49131
2013-08-19,19.571938,19.573254,19.52499,19.520937,19.499252,19.485886,19.515327
2013-08-20,19.554333,19.544579,19.555506,19.486965,19.442389,19.536396,19.476498
2013-08-21,19.525633,19.514507,19.529785,19.51287,19.587326,19.428476,19.50089
2013-08-22,19.547598,19.518126,19.519947,19.465046,19.550394,19.49193,19.459814
2013-08-23,19.516562,19.539858,19.446836,19.477657,19.484337,19.4729,19.456509
2013-08-25,19.46102,19.489773,19.494946,19.501524,19.49004,19.46095,19.470425
2013-08-26,19.496677,19.487457,19.467213,19.43001,19.481205,19.452766,19.457867
2013-08-27,19.494963,19.496769,19.519379,19.470102,19.430098,19.462015,19.437939
2013-08-28,19.461048,19.439562,19.476137,19.454031,19.46105,19.457262,19.420055
2013-08-29,19.48382,19.457928,19.458342,19.455029,19.448202,19.453703,19.431078
2013-08-30,19.46848,19.451681,19.453987,19.467373,19.431885,19.432005,19.474396
2013-09-01,19.418818,19.454498,19.4716,19.442307,19.464764,19.447203,19.436749
2013-09-02,19.45784,19.465658,19.452162,19.454912,19.492447,19.460562,19.463074
2013-09-03,19.478168,19.46089,19.472103,19.463123,19.455322,19.455881,19.45511
2013-09-04,19.454409,19.451937,19.451805,19.441952,19.458122,19.457747,19.460325
2013-09-05,19.444944,19.389086,19.47245,19.462893,19.444553,19.450455,19.463676
2013-09-06,19.462023,19.461649,19.451458,19.441608,19.423132,19.47086,19.431208
2013-09-08,19.4412,19.450695,19.472788,19.463213,19.45161,19.448172,19.42938
2013-09-09,19.459972,19.439054,19.45112,19.441286,19.426592,19.419106,19.411743
2013-09-10,19.45105,19.470936,19.455212,19.463835,19.407486,19.418911,19.447977
2013-09-11,19.454876,19.466017,19.461164,19.423964,19.383802,19.431852,19.427599
2013-09-12,19.444427,19.426723,19.391357,19.417257,19.41469,19.442068,19.40388
2013-09-13,19.43531,19.438852,19.436832,19.33283,19.386787,19.366657,19.408054
2013-09-15,19.436514,19.415287,19.437973,19.381145,19.416279,19.369799,19.386236
2013-09-16,19.432638,19.428219,19.404873,19.38881,19.398567,19.37331,19.37998
2013-09-17,19.442888,19.40376,19.407875,19.403265,19.385052,19.38856,19.374449
2013-09-18,19.380806,19.423466,19.384933,19.366844,19.372885,19.383074,19.371094
2013-09-19,19.407473,19.381899,19.369299,19.386463,19.387789,19.39003,19.333105
2013-09-20,19.41615,19.379993,19.378159,19.388948,19.334463,19.31525,19.33937
2013-09-22,19.384249,19.368565,19.372921,19.369453,19.347286,19.314365,19.277658
2013-09-23,19.388506,19.379925,19.37058,19.36023,19.29765,19.374517,19.288742
2013-09-24,19.394217,19.376635,19.356749,19.293299,19.282625,19.30485,19.31085
2013-09-25,19.375864,19.339468,19.324062,19.292074,19.328127,19.228,19.267353
2013-09-26,19.33223,19.344969,19.275831,19.26712,19.34094,19.243067,19.244022
2013-09-27,19.310904,19.287704,19.338171,19.299112,19.276478,19.231077,19.2851
2013-09-29,19.292967,19.269335,19.293297,19.284084,19.237846,19.275253,19.229626
2013-09-30,19.283895,19.27616,19.263084,19.296343,19.246584,19.235893,19.227558
2013-10-01,19.258911,19.279358,19.2667,19.267796,19.239174,19.221296,19.2259
2013-10-02,19.316877,19.26237,19.253819,19.24801,19.221346,19.219803,19.222542
2013-10-03,19.287601,19.216866,19.255419,19.232157,19.219925,19.231796,19.22015
2013-10-04,19.251451,19.230785,19.227287,19.223656,19.231314,19.229313,19.221687
2013-10-06,19.240927,19.228065,19.218113,19.22965,19.24679,19.224651,19.182812
2013-10-07,19.229492,19.226694,19.235739,19.23705,19.22166,19.190546,19.183104
2013-10-08,19.21757,19.225748,19.22307,19.224699,19.213284,19.178783,19.169352
2013-10-09,19.221004,19.222784,19.218185,19.185892,19.196316,19.151829,19.074526
2013-10-10,19.236807,19.205023,19.210499,19.200792,19.142939,19.15063,19.092619
2013-10-11,19.231543,19.201328,19.198801,19.157717,19.13103,19.076742,19.063042
2013-10-13,19.198963,19.195421,19.140564,19.070988,19.085032,19.029257,19.04288
2013-10-14,19.191269,19.142178,19.072338,19.068678,19.040707,19.04595,19.024855
2013-10-15,19.143557,19.106945,19.073006,19.07647,19.04506,19.034386,19.011625
2013-10-16,19.093147,19.040684,19.059202,19.048016,19.028988,19.01444,18.982708
2013-10-17,19.059782,19.046396,19.046993,19.006996,19.023745,18.989532,18.955557
2013-10-18,19.065168,19.035576,19.050552,18.978909,18.973951,18.956255,18.934855
2013-10-20,19.039165,19.006126,19.025057,19.007349,18.9704,18.937975,18.930334
2013-10-21,19.004023,19.009695,19.000229,18.956717,18.958187,18.950565,18.913536
2013-10-22,19.01813,18.996809,18.966263,18.956717,18.895023,18.904167,18.8701
2013-10-23,18.983198,18.968512,18.95363,18.946102,18.913687,18.90355,18.88397
2013-10-24,18.967958,18.953142,18.946947,18.90751,18.90405,18.836758,18.851486
2013-10-25,18.953661,18.929731,18.916054,18.891232,18.919767,18.883825,18.861223
2013-10-27,18.918564,18.929543,18.901085,18.847408,18.863243,18.86416,18.921305
2013-10-28,18.905645,18.89367,18.887526,18.86877,18.85919,18.85893,18.877167
2013-10-29,18.892492,18.888142,18.858004,18.856443,18.852432,18.8635,18.910786
2013-10-30,18.856766,18.884356,18.83857,18.86508,18.86518,18.838919,18.858944
2013-10-31,18.86445,18.826595,18.849588,18.853823,18.859015,18.85617,18.853346
2013-11-01,18.856628,18.873888,18.859846,18.86187,18.851917,18.862965,18.861233
2013-11-03,18.861687,18.82583,18.865557,18.870327,18.865387,18.883373,18.857388
2013-11-04,18.867683,18.879824,18.839699,18.862047,18.858885,18.875277,18.864855
2013-11-05,18.856504,18.878796,18.861639,18.856554,18.851433,18.878473,18.857685
2013-11-06,18.86179,18.882717,18.867237,18.854963,18.865591,18.877293,18.870811
2013-11-07,18.86804,18.853786,18.8568,18.848473,18.858774,18.859112,18.881422
2013-11-08,18.85641,18.851048,18.861746,18.866442,18.850998,18.839449,18.87239
2013-11-10,18.86191,18.878784,18.867626,18.864573,18.865786,18.856344,18.846296
2013-11-11,18.868383,18.846735,18.856682,18.86653,18.893366,18.850756,18.873749
2013-11-12,18.85636,18.863937,18.861868,18.847893,18.874262,18.85367,18.894238
2013-11-13,18.862045,18.833218,18.868008,18.860947,18.869076,18.859283,18.91304
2013-11-14,18.868725,18.844954,18.856598,18.879631,18.887793,18.881853,18.925379
2013-11-15,18.856354,18.878891,18.886414,18.889698,18.912233,18.916683,18.933922
2013-11-17,18.8622,18.875164,18.881966,18.895912,18.925877,18.928013,18.970655
2013-11-18,18.883152,18.8808,18.909725,18.929565,18.94486,18.972067,19.076393
2013-11-19,18.873482,18.913324,18.90646,18.933655,18.971807,19.087011,19.080725
2013-11-20,18.894148,18.941177,18.930029,18.957483,19.075872,19.113567,19.106756
2013-11-21,18.908667,18.944546,18.984968,19.096123,19.143017,19.115599,19.15498
2013-11-22,18.931324,18.991224,19.09736,19.10854,19.12974,19.165854,19.198639
2013-11-24,19.011677,19.09253,19.108274,19.12101,19.171907,19.166859,19.813286
2013-11-25,19.138756,19.106857,19.116255,19.14528,19.163105,19.80839,20.087168
2013-11-26,19.094666,19.13999,19.174648,19.137714,19.824392,20.071753,20.121634
2013-11-27,19.117775,19.101477,19.184366,19.829716,20.106508,20.125547,20.175821
2013-11-28,19.12955,19.220692,19.831429,20.041908,19.819647,20.112831,20.112988
2013-11-29,19.179956,19.817421,20.095512,20.098824,20.08979,20.1375,20.154861
2013-12-01,19.800222,20.094198,19.968908,19.966858,20.085463,20.13014,20.096447
2013-12-02,20.01356,20.1116,20.10942,20.113155,20.122276,20.146265,20.09829
2013-12-03,20.11507,20.106678,20.113056,20.178045,20.104534,20.121803,20.15772
2013-12-04,20.119566,20.111359,20.119968,20.096209,20.13977,20.110752,20.103508
2013-12-05,20.112432,20.159357,20.116423,20.128933,20.106853,20.11084,20.114878
2013-12-06,20.12083,20.129278,20.15669,20.13039,20.141033,20.10923,20.164328
2013-12-08,20.091717,20.13476,20.095776,20.113644,20.109379,20.085182,20.116705
2013-12-09,20.130379,20.128973,20.12421,20.111818,20.1387,20.084494,20.123508
2013-12-10,20.115534,20.134212,20.14971,20.133156,20.109406,20.147892,20.12027
2013-12-11,20.122328,20.128569,20.104252,20.14224,20.145523,20.113207,20.085297
2013-12-12,20.127737,20.13372,20.17251,20.15062,20.115538,20.146883,20.15189
2013-12-13,20.11989,20.128197,20.125618,20.143703,20.143291,20.111334,20.136307
2013-12-15,20.145464,20.133272,20.131275,20.128551,20.120636,20.120638,20.140068
2013-12-16,20.131279,20.127844,20.136366,20.123402,20.128347,20.154512,20.151346
2013-12-17,20.118338,20.132864,20.127422,20.14582,20.133678,20.149017,20.132153
2013-12-18,20.078812,20.127514,20.129787,20.121462,20.143332,20.150877,20.15099
2013-12-19,20.126875,20.116022,20.142282,20.175905,20.124882,20.142143,20.131653
2013-12-20,20.136948,20.134912,20.13636,20.14274,20.143053,20.13305,20.111872
2013-12-22,20.147505,20.123308,20.133184,20.12714,20.145218,20.11619,20.092886
2013-12-23,20.141468,20.134102,20.107126,20.130404,20.114807,20.12057,20.121557
2013-12-24,20.13044,20.149006,20.139997,20.11986,20.135403,20.101648,20.120235
2013-12-26,20.120247,20.118324,20.124823,20.125565,20.093437,20.11914,20.120037
2013-12-27,20.132154,20.118801,20.133461,20.128616,20.114408,20.105675,20.10371
2013-12-29,20.127554,20.12432,20.138773,20.108402,20.111319,20.119215,20.114386
2013-12-30,20.116034,20.118614,20.11836,20.106823,20.107912,20.119581,20.113493
2013-12-31,20.11073,20.130707,20.117344,20.121191,20.1156,20.111944,20.107368
2014-01-01,20.12306,20.096395,20.116684,20.111183,20.104635,20.111626,20.128487
2014-01-02,20.115782,20.135574,20.108967,20.101812,20.08941,20.120037,20.101738
2014-01-03,20.118456,20.111294,20.08489,20.115677,20.112629,20.111858,20.109978
2014-01-05,20.112648,20.103981,20.130814,20.101326,20.128347,20.111525,20.125626
2014-01-06,20.107729,20.096199,20.09658,20.090078,20.120533,20.12069,20.104517
2014-01-07,20.106268,20.113678,20.119709,20.107954,20.102278,20.118935,20.107159
2014-01-08,20.113464,20.115017,20.116352,20.107567,20.101498,20.106009,20.106407
2014-01-09,20.106955,20.103376,20.110209,20.11257,20.102089,20.094429,20.078999
2014-01-10,20.109035,20.108698,20.085892,20.098236,20.098505,20.091782,20.102482
2014-01-12,20.109676,20.106213,20.10361,20.093674,20.094723,20.091896,20.101702
2014-01-13,20.104088,20.098385,20.099117,20.093903,20.100883,20.082275,20.112583
2014-01-14,20.121561,20.091497,20.0798,20.080336,20.081055,20.103529,20.108028
2014-01-15,20.09101,20.099773,20.070053,20.075806,20.08364,20.0788,20.083208
2014-01-16,20.08375,20.110426,20.059582,20.097706,20.094604,20.103039,20.11858
2014-01-17,20.112318,20.09414,20.08105,20.103668,20.096384,20.10799,20.102516
2014-01-19,20.063412,20.092443,20.102142,20.08969,20.084435,20.12562,20.112333
2014-01-20,20.077505,20.077473,20.08882,20.090681,20.107725,20.112135,20.121069
2014-01-21,20.10426,20.090755,20.080046,20.090614,20.134079,20.11072,20.113375
2014-01-22,20.108412,20.093655,20.13497,20.115288,20.114357,20.121632,20.137978
2014-01-23,20.106735,20.104975,20.114357,20.125107,20.124893,20.10973,20.132757
2014-01-24,20.117186,20.115688,20.144615,20.118242,20.11768,20.122715,20.127775
2014-01-26,20.114344,20.13596,20.116325,20.1078,20.127708,20.130672,20.150536
2014-01-27,20.10669,20.115456,20.133091,20.133835,20.1208,20.16215,20.15857
2014-01-28,20.122507,20.125292,20.12057,20.125051,20.144333,20.160633,20.156387
2014-01-29,20.108818,20.113373,20.119825,20.137943,20.15471,20.155502,20.153479
2014-01-30,20.13357,20.123713,20.135756,20.146368,20.148844,20.152014,20.152594
2014-01-31,20.140003,20.142675,20.152103,20.163347,20.15816,20.142174,20.161858
2014-02-02,20.129593,20.160507,20.159126,20.142963,20.152243,20.157759,20.1511
2014-02-03,20.156412,20.137802,20.149694,20.137054,20.168394,20.16191,20.195858
2014-02-04,20.154219,20.14402,20.121809,20.181026,20.160301,20.181915,20.175058
2014-02-05,20.151533,20.16198,20.135221,20.1615,20.184263,20.188137,20.188608
2014-02-06,20.163645,20.162569,20.1542,20.175972,20.172985,20.190254,20.184988
2014-02-07,20.161617,20.184433,20.17652,20.200916,20.194363,20.181334,20.190569
2014-02-09,20.17664,20.173035,20.18231,20.179865,20.18567,20.200579,20.195835
2014-02-10,20.174494,20.231495,20.200306,20.199577,20.216072,20.194542,20.199854
2014-02-11,20.176916,20.170282,20.189322,20.199614,20.211876,20.189087,20.179125
2014-02-12,20.175375,20.203192,20.19885,20.183514,20.210918,20.17927,20.167652
2014-02-13,20.18686,20.196985,20.209087,20.198267,20.198595,20.174753,20.16878
2014-02-14,20.210314,20.192266,20.189325,20.190117,20.181547,20.187037,20.166317
2014-02-16,20.18308,20.186346,20.20158,20.168156,20.1769,20.177391,20.163883
2014-02-17,20.200514,20.182615,20.165531,20.186531,20.168901,20.144823,20.115557
2014-02-18,20.18018,20.179802,20.183228,20.156803,20.172035,20.15105,20.181889
2014-02-19,20.163855,20.156784,20.167236,20.160728,20.186003,20.158798,20.149574
2014-02-20,20.167635,20.171513,20.158266,20.149065,20.166409,20.162666,20.167799
2014-02-21,20.165424,20.153559,20.145916,20.137781,20.147057,20.156086,20.137716
2014-02-23,20.142866,20.139591,20.179321,20.142818,20.147629,20.157608,20.16916
2014-02-24,20.159342,20.147676,20.15339,20.150911,20.160452,20.129364,20.143063
2014-02-25,20.145678,20.17065,20.154713,20.157068,20.168453,20.156622,20.130737
2014-02-26,20.164658,20.161446,20.142578,20.165451,20.138905,20.152863,20.132433
2014-02-27,20.150991,20.150623,20.14923,20.158587,20.122229,20.128834,20.118711
2014-02-28,20.137716,20.14728,20.144249,20.124634,20.102968,20.113863,20.110447
2014-03-02,20.160976,20.149525,20.11224,20.110508,20.095236,20.104671,20.060429
2014-03-03,20.13108,20.108091,20.115786,20.099487,20.088299,20.06377,20.037554
2014-03-04,20.115355,20.105442,20.116285,20.106913,20.09918,20.017302,19.981953
2014-03-05,20.124743,20.10694,20.034506,20.070934,20.028889,20.002638,20.014198
2014-03-06,20.11929,20.090338,20.098915,20.017126,19.985344,19.977915,19.976778
2014-03-07,20.05869,20.06572,20.016901,19.994495,20.001566,19.979572,19.96855
2014-03-09,20.072067,20.031937,19.975834,19.97395,19.965961,19.975777,19.933258
2014-03-10,20.007662,19.984865,19.997343,19.97651,19.971144,19.950327,19.910389
2014-03-11,20.004343,19.987524,19.972105,19.943089,19.939838,19.9301,19.941452
2014-03-12,19.98701,19.969725,19.959394,19.97195,19.915125,19.879576,19.892578
2014-03-13,19.952307,19.966488,19.943192,19.899826,19.988,19.930212,19.935417
2014-03-14,19.983309,19.937807,19.965796,19.94965,19.905733,19.919258,19.925545
2014-03-16,19.947664,19.948181,19.93543,19.944656,19.909483,19.886108,19.899422
2014-03-17,19.949408,19.925695,19.92474,19.923935,19.923628,19.906132,19.90051
2014-03-18,19.908707,19.902758,19.899082,19.923355,19.928246,19.903315,19.871347
2014-03-19,19.92373,19.904095,19.9062,19.893122,19.885,19.90857,19.877296
2014-03-20,19.903368,19.915735,19.914679,19.900864,19.906994,19.866716,19.908474
2014-03-21,19.894205,19.93906,19.874367,19.871298,19.893885,19.868893,19.887138
2014-03-23,19.922594,19.916464,19.896828,19.895334,19.880243,19.852474,19.872692
2014-03-24,19.908295,19.885891,19.924316,19.881018,19.870682,19.906456,19.892057
2014-03-25,19.921606,19.888748,19.898905,19.879671,19.897154,19.89899,19.894638
2014-03-26,19.908623,19.903465,19.898508,19.865582,19.89085,19.893978,19.873062
