,EURCHF,EURCHF,EURCHF,EURCHF,EURCHF,EURCHF,EURCHF
2013-10-31,1.2324243,1.229181,1.2322944,1.2308263,1.2300831,1.228302,1.230282
2013-11-01,1.2318016,1.232144,1.231505,1.232044,1.232175,1.2311279,1.2308599
2013-11-03,1.2322121,1.2317001,1.2315946,1.2322593,1.2321028,1.2306955,1.2310117
2013-11-04,1.2311412,1.2317183,1.2331973,1.2312055,1.230875,1.2302641,1.2330571
2013-11-05,1.2331198,1.2317737,1.2316792,1.232728,1.2308857,1.2322844,1.232137
2013-11-06,1.2330556,1.2331319,1.2302595,1.23059,1.2314185,1.2315818,1.2326717
2013-11-07,1.2314215,1.2307237,1.2302804,1.2307712,1.2318524,1.2317314,1.2321724
2013-11-08,1.2313061,1.2313719,1.2320427,1.230876,1.2323892,1.2312549,1.2319032
2013-11-10,1.2325522,1.2310921,1.230839,1.2322402,1.23239,1.2323836,1.2319862
2013-11-11,1.2313535,1.2315109,1.2317727,1.2323736,1.2324271,1.2321448,1.2329439
2013-11-12,1.2317303,1.2313972,1.2311709,1.2319471,1.2310618,1.2324983,1.2317654
2013-11-13,1.2319156,1.2318683,1.2320609,1.2344072,1.2313539,1.2332051,1.2324982
2013-11-14,1.2319553,1.2325244,1.2313771,1.2324533,1.2326894,1.2328542,1.2334619
2013-11-15,1.2319313,1.2321436,1.2324007,1.2332953,1.232694,1.232733,1.2329664
2013-11-17,1.232586,1.2326086,1.2329737,1.2330555,1.232713,1.2327017,1.2335432
2013-11-18,1.232136,1.2328702,1.2341074,1.2324456,1.233493,1.2327002,1.2323507
2013-11-19,1.2324128,1.233273,1.2321893,1.2331562,1.2320869,1.2326986,1.2322586
2013-11-20,1.230277,1.2325844,1.2333336,1.2327609,1.2333826,1.2327859,1.233186
2013-11-21,1.2333499,1.2322081,1.2325753,1.2328672,1.231623,1.2324314,1.2315278
2013-11-22,1.2329192,1.2319129,1.2327062,1.2329134,1.2326481,1.2319648,1.2320038
2013-11-24,1.2327948,1.2328672,1.2325544,1.2325615,1.2323213,1.2323582,1.2319751
2013-11-25,1.2330269,1.2328132,1.2325449,1.2315936,1.2333585,1.231306,1.2308074
2013-11-26,1.2324919,1.232274,1.2319838,1.2327871,1.231432,1.2327318,1.2322842
2013-11-27,1.2326499,1.2323911,1.2331283,1.2320932,1.2323725,1.2319279,1.232057
2013-11-28,1.2315804,1.2319227,1.2329783,1.2328017,1.232251,1.2314955,1.2320867
2013-11-29,1.2334156,1.2322239,1.2318006,1.2324046,1.2320896,1.2329494,1.2322127
2013-12-01,1.2325594,1.2320058,1.2324619,1.232053,1.2319072,1.2322018,1.2317262
2013-12-02,1.2324163,1.2313511,1.2322159,1.2321464,1.2312354,1.2320565,1.2319478
2013-12-03,1.231684,1.2322062,1.2314472,1.2315538,1.2324686,1.2317822,1.231681
2013-12-04,1.2321793,1.2316101,1.2316865,1.232519,1.2324287,1.2314014,1.2318577
2013-12-05,1.2315068,1.2316568,1.2322192,1.2318155,1.2316885,1.2316581,1.231429
2013-12-06,1.2320266,1.2318044,1.2322263,1.2318549,1.2310276,1.2319715,1.2309226
2013-12-08,1.2312971,1.2313178,1.2323904,1.2313505,1.2316933,1.231294,1.230262
2013-12-09,1.2321411,1.2328523,1.2312968,1.2317034,1.231248,1.2319103,1.2309344
2013-12-10,1.2316093,1.2317168,1.2313656,1.2306417,1.2310233,1.2310866,1.2308283
2013-12-11,1.2315644,1.2312957,1.230592,1.2309877,1.2310538,1.2310656,1.2312652
2013-12-12,1.2318903,1.2308704,1.23075,1.2312535,1.2308725,1.2310759,1.2307721
2013-12-13,1.2310407,1.2315037,1.2311527,1.2306739,1.2313557,1.230687,1.2309071
2013-12-15,1.2314003,1.2306594,1.2306882,1.2308942,1.2312081,1.2312329,1.2307683
2013-12-16,1.230614,1.2312666,1.2310426,1.231121,1.2304933,1.2304786,1.2305363
2013-12-17,1.2307278,1.2307671,1.2310158,1.2309158,1.230781,1.2306707,1.2302458
2013-12-18,1.2307298,1.2310271,1.2307309,1.2303789,1.2303865,1.2305547,1.2299025
2013-12-19,1.2308815,1.2307582,1.2306337,1.2300338,1.230226,1.2297794,1.229227
2013-12-20,1.2307237,1.2307048,1.2307647,1.2302101,1.2296069,1.2291702,1.2278786
2013-12-22,1.2307098,1.230535,1.2303482,1.2297632,1.2292881,1.2271693,1.2269845
2013-12-23,1.2303232,1.2300117,1.230103,1.2294859,1.2274531,1.2270968,1.2258718
2013-12-24,1.2300388,1.2292941,1.2292145,1.2273202,1.2268806,1.2262316,1.2263998
2013-12-26,1.2300028,1.2293149,1.2272274,1.2266921,1.2268265,1.2258934,1.2263459
2013-12-27,1.2294368,1.2272947,1.2263435,1.2264671,1.2265402,1.2261672,1.225091
2013-12-29,1.2277206,1.2268238,1.2264338,1.2258992,1.2253584,1.2255402,1.226837
2013-12-30,1.2269557,1.226162,1.2273165,1.2258173,1.2261822,1.2257855,1.2256964
2013-12-31,1.2263379,1.2257662,1.2255613,1.226096,1.2253351,1.2255596,1.2263578
2014-01-01,1.2261527,1.2257774,1.2267895,1.225607,1.2261914,1.225799,1.2253723
2014-01-02,1.2256182,1.2258867,1.2262018,1.2259395,1.2253119,1.2255431,1.2256247
2014-01-03,1.2255033,1.2268858,1.2259269,1.2258152,1.2273996,1.2264746,1.2259425
2014-01-05,1.2247545,1.2254915,1.2260195,1.2261342,1.2252167,1.227283,1.2263113
2014-01-06,1.2264019,1.2258838,1.2261646,1.225481,1.2260919,1.2261022,1.227339
2014-01-07,1.2263008,1.2259068,1.2246097,1.2253921,1.2264255,1.2265625,1.2259878
2014-01-08,1.2258625,1.2258831,1.2256256,1.2255425,1.2264088,1.2258676,1.2262838
2014-01-09,1.226845,1.225906,1.2257426,1.2250522,1.2266214,1.2256981,1.2255349
2014-01-10,1.2254682,1.2258807,1.226722,1.226604,1.2251703,1.2258542,1.22637
2014-01-12,1.225379,1.2259055,1.2249376,1.2265337,1.2265719,1.2260443,1.2262807
2014-01-13,1.2255702,1.225879,1.2268573,1.2259383,1.2250729,1.2256674,1.2255876
2014-01-14,1.2261727,1.2259051,1.2257725,1.2264134,1.2260474,1.2255613,1.225772
2014-01-15,1.225825,1.2258766,1.2249876,1.2257733,1.2254612,1.2260565,1.226366
2014-01-16,1.225569,1.2259052,1.2267034,1.2256309,1.2261255,1.2263778,1.2270523
2014-01-17,1.2261767,1.2258755,1.2260901,1.2265322,1.2267869,1.2274402,1.2274948
2014-01-19,1.2266425,1.2259054,1.2258904,1.2269151,1.2272418,1.2270688,1.2288997
2014-01-20,1.2262614,1.2262821,1.2268623,1.2275044,1.227273,1.2289451,1.2292665
2014-01-21,1.2259419,1.2260574,1.2271466,1.2279849,1.2289866,1.2298521,1.2295254
2014-01-22,1.2262336,1.2271309,1.2280066,1.228171,1.2287536,1.2292861,1.2288836
2014-01-23,1.2268406,1.2274452,1.2286006,1.2292837,1.2285316,1.229237,1.2292733
2014-01-24,1.2270712,1.2295275,1.2291173,1.2299843,1.2299669,1.229479,1.2295582
2014-01-26,1.2302895,1.2292285,1.2292391,1.2283275,1.2296255,1.2292227,1.2288531
2014-01-27,1.2279112,1.228962,1.2297901,1.2285933,1.2295429,1.2294884,1.2292819
2014-01-28,1.2297479,1.2293676,1.2288353,1.2289038,1.228998,1.2292132,1.2295943
2014-01-29,1.228711,1.2297802,1.2295684,1.2298976,1.2294075,1.2294983,1.2288218
2014-01-30,1.2300158,1.2295616,1.2299923,1.2289973,1.2293795,1.2292042,1.2292916
2014-01-31,1.2291918,1.2292161,1.2283497,1.2293836,1.2294259,1.2295089,1.2296332
2014-02-02,1.2290851,1.2289091,1.2293231,1.2289151,1.2291566,1.229195,1.2287906
2014-02-03,1.2294995,1.2303213,1.2295198,1.229127,1.2294601,1.2295201,1.2293034
2014-02-04,1.2296154,1.2278534,1.2296072,1.2292725,1.2291878,1.2291836,1.2284532
2014-02-05,1.2291232,1.2282356,1.2293288,1.2294341,1.2294468,1.2295308,1.2285389
2014-02-06,1.2294111,1.2306833,1.2289721,1.2297369,1.2290314,1.2291719,1.2289507
2014-02-07,1.2291127,1.2296004,1.2295247,1.2299504,1.2292092,1.2295425,1.2296453
2014-02-09,1.229587,1.2287735,1.2293068,1.2281138,1.2276777,1.2291603,1.2289354
2014-02-10,1.2292866,1.2295805,1.2292545,1.2291775,1.2291924,1.2295551,1.2278965
2014-02-11,1.2290205,1.2287798,1.2292105,1.2301072,1.2289292,1.2260287,1.2269489
2014-02-12,1.2294352,1.2319793,1.2292508,1.2296824,1.2272403,1.227054,1.2291356
2014-02-13,1.229091,1.2299628,1.2295594,1.2280949,1.2261456,1.2247032,1.2224804
2014-02-14,1.2296373,1.228822,1.2271794,1.2263497,1.2242708,1.2258339,1.2255796
2014-02-16,1.2292928,1.2274833,1.2332901,1.2246989,1.2234192,1.2249017,1.224731
2014-02-17,1.2283437,1.227068,1.2258583,1.2267418,1.2259208,1.2238072,1.2242738
2014-02-18,1.2283614,1.2273492,1.226022,1.2259074,1.2251608,1.2228755,1.2240666
2014-02-19,1.2236611,1.2258415,1.2257916,1.2251892,1.2252684,1.2246115,1.2226231
2014-02-20,1.2241353,1.2262827,1.224678,1.2248015,1.224671,1.2230656,1.2238412
2014-02-21,1.2261051,1.2227765,1.22385,1.2245104,1.2244745,1.2222568,1.2235664
2014-02-23,1.2234732,1.2226447,1.223199,1.2244753,1.2229897,1.223068,1.2241745
2014-02-24,1.2240586,1.2228335,1.2239579,1.2251341,1.2234784,1.2218474,1.2219802
2014-02-25,1.2250255,1.2244703,1.2235398,1.2238028,1.2228619,1.2228259,1.2225008
2014-02-26,1.2241706,1.2236109,1.2240845,1.2235113,1.2221017,1.2221899,1.222634
2014-02-27,1.2239704,1.2233964,1.2228085,1.223727,1.2236121,1.2223738,1.2217584
2014-02-28,1.223538,1.2228733,1.2235812,1.2239927,1.2220647,1.222768,1.2213899
2014-03-02,1.2237775,1.2225579,1.2223945,1.2217515,1.2227066,1.2214442,1.2221031
2014-03-03,1.2231498,1.2214218,1.2219464,1.2220721,1.2223926,1.2215037,1.2202373
2014-03-04,1.2227331,1.2230953,1.221854,1.2221961,1.2214671,1.2205695,1.2213846
2014-03-05,1.2225109,1.2216334,1.2219003,1.221155,1.2214143,1.2217698,1.2207569
2014-03-06,1.22186,1.2223525,1.2209944,1.2212305,1.2214226,1.2211303,1.2206823
2014-03-07,1.2230015,1.2213272,1.2206007,1.2226446,1.2204809,1.2203983,1.2199442
2014-03-09,1.2224791,1.2216182,1.2219049,1.2209867,1.2207662,1.2205539,1.2206625
2014-03-10,1.2200829,1.2214901,1.221553,1.2209485,1.2207044,1.2205921,1.2202947
2014-03-11,1.2211515,1.2207768,1.2205931,1.2200928,1.2203836,1.2195604,1.2192308
2014-03-12,1.2212398,1.2206329,1.2203819,1.220041,1.2200114,1.2195876,1.2194576
2014-03-13,1.221029,1.2203726,1.2205236,1.2200466,1.2205256,1.2190677,1.2189227
2014-03-14,1.2208562,1.2207202,1.2192638,1.2197529,1.219724,1.2192026,1.2192476
2014-03-16,1.2201498,1.220587,1.2204002,1.2195858,1.2192143,1.2191116,1.2199018
2014-03-17,1.219889,1.2199991,1.2196475,1.2192668,1.2191911,1.2187572,1.2183722
2014-03-18,1.2198342,1.2195503,1.2192473,1.2192241,1.218907,1.2188051,1.2187654
2014-03-19,1.2192574,1.219035,1.218512,1.2188929,1.2191486,1.218516,1.2182064
2014-03-20,1.2195163,1.2191839,1.2189056,1.2191614,1.2181667,1.2184902,1.2185619
2014-03-21,1.219,1.2188565,1.2187235,1.2187043,1.2183542,1.2185165,1.2184682
2014-03-23,1.2180831,1.2189915,1.2184291,1.2184014,1.2188224,1.2184888,1.2185842
2014-03-24,1.2193441,1.2178433,1.2187096,1.2186161,1.218982,1.2180204,1.2180816
2014-03-25,1.2185631,1.2185402,1.218428,1.2187718,1.218147,1.2185308,1.2185881
2014-03-26,1.218509,1.2188094,1.2183461,1.2189506,1.2180355,1.2185464,1.2212316
2014-03-27,1.2183741,1.218599,1.2190427,1.2181109,1.2170564,1.2185369,1.218717
2014-03-28,1.2187687,1.2188984,1.2180123,1.2196777,1.218007,1.2182364,1.2184365
2014-03-30,1.2186545,1.2176362,1.2183728,1.2181251,1.2180941,1.2185807,1.2184973
2014-03-31,1.2173204,1.2189531,1.2190704,1.2182102,1.2179822,1.2182206,1.2180855
2014-04-01,1.2162379,1.2187608,1.2186159,1.2180536,1.2181668,1.2185892,1.2186888
2014-04-02,1.2174114,1.2193773,1.2189583,1.2185657,1.2185862,1.2186124,1.2180948
2014-04-03,1.218183,1.2191123,1.2182188,1.2185853,1.2182012,1.21823,1.218047
2014-04-04,1.2194182,1.2193887,1.2192247,1.2185936,1.2183715,1.2186264,1.2187593
2014-04-06,1.21878,1.2192465,1.2180889,1.218069,1.2192225,1.2191604,1.2184019
2014-04-07,1.2180871,1.2181883,1.2188123,1.2180823,1.2176416,1.2185854,1.218169
2014-04-08,1.2184784,1.2178718,1.2180324,1.2183571,1.2177005,1.2177917,1.2181337
2014-04-09,1.2182716,1.217964,1.2184025,1.2163922,1.2184385,1.2178329,1.2183874
2014-04-10,1.2183058,1.2183723,1.2196797,1.2180904,1.2183578,1.2185376,1.2181444
2014-04-11,1.2184638,1.2182173,1.218272,1.2188138,1.2184051,1.2175802,1.2185228
2014-04-13,1.2183962,1.2186328,1.2184108,1.218731,1.2187692,1.2182137,1.2177608
2014-04-14,1.2183937,1.2181898,1.2188797,1.2177774,1.2180244,1.2180959,1.2180392
2014-04-15,1.2180834,1.218026,1.2177538,1.2183495,1.2179484,1.2187732,1.2194191
2014-04-16,1.2180982,1.2174044,1.2175689,1.2177821,1.2182326,1.2180644,1.2190127
2014-04-17,1.2180719,1.2180753,1.2182763,1.2183604,1.2178689,1.2178253,1.218371
2014-04-20,1.2180287,1.2185025,1.2185088,1.2183337,1.2184466,1.2184778,1.2187549
2014-04-21,1.2176429,1.2183504,1.2181209,1.2180806,1.2179856,1.2184414,1.2190819
2014-04-22,1.2181176,1.2181803,1.2183534,1.218258,1.2185317,1.2191782,1.2191461
2014-04-23,1.2184978,1.2183907,1.2187276,1.2179234,1.2181557,1.2189628,1.2190802
2014-04-24,1.2180873,1.2182645,1.218988,1.2189741,1.2184682,1.2191079,1.2190294
2014-04-25,1.2183521,1.218846,1.2191569,1.2182384,1.2190188,1.2181431,1.2187617
2014-04-27,1.2179987,1.2190539,1.2194299,1.2190975,1.2191871,1.2187481,1.218768
2014-04-28,1.2192591,1.2183123,1.2186038,1.2185603,1.2189361,1.2192694,1.2189184
2014-04-29,1.2185723,1.2180271,1.2199024,1.2192147,1.2188894,1.2194226,1.2190251
2014-04-30,1.2193904,1.2185677,1.2185462,1.2192031,1.219275,1.2200466,1.2188594
2014-05-01,1.2189904,1.2193155,1.2190456,1.2191683,1.2193934,1.2200971,1.2192068
2014-05-02,1.2185196,1.2192775,1.2185806,1.218657,1.2197837,1.2189076,1.2189797
2014-05-04,1.2197212,1.2188667,1.2191586,1.2190073,1.2188848,1.219489,1.2187963
2014-05-05,1.2199719,1.2195946,1.2195748,1.2195213,1.2189671,1.2190982,1.2193396
2014-05-06,1.2185705,1.2193587,1.2192699,1.21953,1.2195854,1.2184764,1.2190261
2014-05-07,1.2196645,1.2194219,1.218748,1.218785,1.2190865,1.2186688,1.2194021
2014-05-08,1.219356,1.2194248,1.2190899,1.2192501,1.219231,1.219266,1.2195021
2014-05-09,1.2186859,1.2184857,1.2197654,1.2198818,1.2192793,1.2197886,1.219406
2014-05-11,1.2185689,1.219403,1.219813,1.2196575,1.219359,1.2200294,1.2191454
2014-05-12,1.2189134,1.2189841,1.2190506,1.2189776,1.2193193,1.2189724,1.2195815
2014-05-13,1.2193518,1.2191508,1.2193882,1.2192254,1.2195634,1.2194111,1.2200431
2014-05-14,1.2191333,1.2189624,1.2189764,1.2200056,1.2195449,1.2193689,1.2187716
2014-05-15,1.2193434,1.2195505,1.2192326,1.2197686,1.2195767,1.2197543,1.2196529
2014-05-16,1.2188859,1.2192243,1.2195234,1.2193056,1.2195436,1.219746,1.2194284
2014-05-18,1.219472,1.2187182,1.2188708,1.21964,1.2195774,1.2213883,1.2194752
2014-05-19,1.2193106,1.2196169,1.219498,1.219704,1.219542,1.2195551,1.2192531
2014-05-20,1.2191613,1.2189858,1.2194803,1.2195127,1.2199708,1.2188475,1.2198104
2014-05-21,1.2196323,1.2191904,1.2194476,1.2194555,1.2183524,1.2192584,1.2196422
2014-05-22,1.2194505,1.2197032,1.2197018,1.2199215,1.219817,1.2200333,1.2194326
2014-05-23,1.2194856,1.2193025,1.2190907,1.2194729,1.2201405,1.2185962,1.220157
2014-05-25,1.2193558,1.2198777,1.2192663,1.2195468,1.2201583,1.2202946,1.2202064
2014-05-26,1.2188303,1.2196265,1.2200725,1.2203988,1.2194705,1.2196339,1.2202393
2014-05-27,1.2199935,1.2203037,1.2203795,1.221515,1.22002,1.2203083,1.2206631
2014-05-28,1.2205565,1.2193575,1.2188479,1.2190822,1.220439,1.2205929,1.2198722
2014-05-29,1.2193626,1.2197356,1.2202526,1.2202468,1.2198036,1.2206671,1.221057
2014-05-30,1.2200164,1.220928,1.2198869,1.2206287,1.2201185,1.220837,1.2204896
2014-06-02,1.2198322,1.2198151,1.2208836,1.2204221,1.2203095,1.220719,1.2210068
2014-06-03,1.220677,1.2205406,1.2201046,1.2205203,1.2204605,1.2206143,1.2204283
2014-06-04,1.2205291,1.2206604,1.2204162,1.2202687,1.2203058,1.2205827,1.2205017
2014-06-05,1.2198082,1.220388,1.2205821,1.2204051,1.2202411,1.2202212,1.2199696
2014-06-06,1.2206899,1.220422,1.2201039,1.2202467,1.2206202,1.220536,1.2207944
2014-06-08,1.2204686,1.2208301,1.2204256,1.2204101,1.2202246,1.2199599,1.2202723
2014-06-09,1.2207211,1.2204586,1.2204124,1.2202421,1.2203574,1.2202313,1.220285
2014-06-10,1.2205718,1.2203096,1.220499,1.2204151,1.2202212,1.2199391,1.2202089
2014-06-11,1.2204418,1.2201748,1.220287,1.220194,1.2203199,1.2204567,1.220113
2014-06-12,1.2211477,1.2203571,1.2198839,1.2199234,1.2203499,1.2200589,1.2206087
2014-06-13,1.2198517,1.2201144,1.2201316,1.2204239,1.2201296,1.2203239,1.2205269
2014-06-15,1.2200655,1.2200685,1.220714,1.2198722,1.2201803,1.2204564,1.220008
2014-06-16,1.220637,1.2201132,1.2201289,1.2199317,1.2202027,1.2202343,1.2200223
2014-06-17,1.2199348,1.2202983,1.2201415,1.2201484,1.2203104,1.2200518,1.2203095
2014-06-18,1.2204654,1.2201941,1.2201977,1.2201815,1.2203621,1.2198914,1.2199153
2014-06-19,1.2198802,1.2204723,1.220205,1.2195413,1.220368,1.2204243,1.2210436
2014-06-20,1.2203147,1.2200305,1.2202152,1.2199353,1.2203525,1.2201918,1.2194818
2014-06-22,1.2223194,1.2202634,1.2203362,1.2206998,1.2183832,1.2197486,1.2191167
2014-06-23,1.2194397,1.2201602,1.2200449,1.2204145,1.219432,1.2192734,1.218808
2014-06-24,1.2200372,1.2200844,1.2202327,1.2196461,1.2199575,1.2191454,1.2191478
2014-06-25,1.2199376,1.2205272,1.219373,1.2194487,1.2194124,1.2202765,1.2197512
2014-06-26,1.2202231,1.2192552,1.2192966,1.2194253,1.2200309,1.2186702,1.2189764
2014-06-27,1.2196208,1.2193648,1.2191375,1.2180709,1.2197942,1.2194372,1.2181219
2014-06-29,1.2193718,1.2197404,1.2187908,1.2194046,1.2186934,1.2179235,1.2189412
2014-06-30,1.2189417,1.2193737,1.2182121,1.2178767,1.2176589,1.2182158,1.2173228
2014-07-01,1.2181882,1.2186399,1.2180713,1.2184616,1.2183313,1.2189497,1.21861
2014-07-02,1.2198628,1.2185664,1.2183812,1.2179463,1.2180879,1.2173139,1.2180338
2014-07-03,1.2181324,1.2183828,1.2186447,1.2184945,1.217884,1.2178347,1.2176468
2014-07-04,1.2179031,1.2182971,1.2177209,1.2177624,1.2179997,1.2176037,1.2169746
2014-07-06,1.2181257,1.218125,1.2180039,1.2173396,1.2173994,1.2170906,1.217484
2014-07-07,1.2174656,1.2185175,1.2183673,1.21739,1.2177212,1.2166241,1.2170026
2014-07-08,1.217754,1.2182049,1.2177452,1.2178142,1.2179393,1.2169547,1.2166793
2014-07-09,1.2182045,1.2176911,1.21803,1.2174325,1.2176774,1.2168609,1.2171311
2014-07-10,1.2175611,1.2181588,1.2173346,1.2169721,1.2162598,1.2167255,1.2167952
2014-07-11,1.216936,1.2165743,1.2170568,1.2165887,1.2166643,1.2164611,1.2165277
2014-07-13,1.2172409,1.2170178,1.2169067,1.2168586,1.2163627,1.2168931,1.2159274
2014-07-14,1.2170389,1.2168471,1.2170044,1.2168454,1.216135,1.2164629,1.2167214
2014-07-15,1.2170086,1.2162597,1.2164872,1.2166437,1.2161396,1.2160733,1.2161566
2014-07-16,1.2166331,1.2164248,1.2165238,1.2163999,1.2160915,1.2151947,1.216188
2014-07-17,1.2167711,1.2163261,1.2166907,1.2160244,1.2160416,1.216035,1.2157204
2014-07-18,1.2171607,1.2161219,1.2156963,1.21601,1.216189,1.2157834,1.2185191
2014-07-20,1.2161247,1.2163626,1.2167829,1.2163231,1.21525,1.2161553,1.2154361
2014-07-21,1.2161275,1.2158829,1.2156827,1.2160431,1.215873,1.2160398,1.215368
2014-07-22,1.2158551,1.2165664,1.2164489,1.2154853,1.2156239,1.2158409,1.2159384
2014-07-23,1.2161919,1.2160116,1.2149282,1.215501,1.2159107,1.215374,1.2143296
2014-07-24,1.2162036,1.2152992,1.2159829,1.2158746,1.2141348,1.214775,1.2157527
2014-07-25,1.2157631,1.2160531,1.2150981,1.2163651,1.2160658,1.2155527,1.2146549
2014-07-27,1.2151006,1.2161806,1.215474,1.2161574,1.2148439,1.2155023,1.2154782
2014-07-28,1.2155488,1.2159387,1.2156713,1.2145737,1.2158798,1.2145084,1.2145741
2014-07-29,1.2159405,1.2154107,1.2147164,1.2154448,1.2158971,1.215529,1.2157247
2014-07-30,1.2142776,1.2155664,1.215133,1.2151984,1.2148226,1.21545,1.2147225
2014-07-31,1.2159905,1.2156978,1.2146449,1.2147986,1.2157036,1.2145002,1.214758
2014-08-01,1.2159559,1.2154446,1.2147522,1.215498,1.2158953,1.2154951,1.2155335
2014-08-03,1.2145065,1.2149993,1.2155905,1.2156451,1.2156445,1.2146246,1.2155243
2014-08-04,1.2148957,1.2155617,1.2155434,1.2147982,1.2156888,1.2153085,1.2156205
2014-08-05,1.214583,1.2147962,1.2148561,1.2153867,1.2146018,1.2154416,1.2142862
2014-08-06,1.2153666,1.2155365,1.2154711,1.2146144,1.2145785,1.2150645,1.2149156
2014-08-07,1.2158906,1.2149957,1.2154448,1.215457,1.2148871,1.21463,1.2147512
2014-08-08,1.2155272,1.215764,1.2152883,1.2154746,1.2151842,1.2149603,1.2149254
2014-08-10,1.2145509,1.2153836,1.2152467,1.2145957,1.2147975,1.215256,1.2147388
2014-08-11,1.2155439,1.2158837,1.215369,1.2137315,1.2152693,1.2145277,1.2146437
2014-08-12,1.2162176,1.2146494,1.2153883,1.2159294,1.2146502,1.2140142,1.2143604
2014-08-13,1.215675,1.215901,1.2155371,1.2147766,1.2141705,1.2147585,1.2148659
2014-08-14,1.2141426,1.2148454,1.2144619,1.2154362,1.2151514,1.2143959,1.215261
2014-08-15,1.2156894,1.2150875,1.2147336,1.214668,1.2149488,1.2147332,1.214384
2014-08-17,1.2141287,1.213834,1.2150605,1.214851,1.2144039,1.2149161,1.2147579
2014-08-18,1.2155733,1.2148179,1.2146316,1.214344,1.2143517,1.2156216,1.2144082
2014-08-19,1.214661,1.2144494,1.2147024,1.2143989,1.2149427,1.2143936,1.2142453
2014-08-20,1.215323,1.2149465,1.2146763,1.2145948,1.2144077,1.2142942,1.2148175
2014-08-21,1.2147999,1.2149627,1.2140425,1.2145135,1.2144922,1.2144581,1.2148474
2014-08-22,1.2147409,1.2142136,1.2131451,1.2141864,1.2144812,1.2139411,1.2135009
2014-08-24,1.213667,1.2138348,1.2137307,1.2142917,1.2138494,1.2142265,1.2142887
2014-08-25,1.2148921,1.2137748,1.2149161,1.214458,1.2148839,1.2142859,1.2141159
2014-08-26,1.2145989,1.2146987,1.2145923,1.2144394,1.2142063,1.2141652,1.2138681
2014-08-27,1.2143605,1.2147392,1.2145267,1.2144197,1.2142869,1.2142078,1.2131032
2014-08-28,1.214212,1.2143449,1.2145591,1.2139019,1.213768,1.2132713,1.2133397
2014-08-29,1.2145118,1.2142214,1.2136891,1.213993,1.2132858,1.2134234,1.2133033
2014-08-31,1.2141733,1.2140691,1.2134719,1.213381,1.2137104,1.2131203,1.2119529
2014-09-01,1.2140101,1.2137294,1.2138734,1.2135068,1.2117103,1.2116753,1.211367
2014-09-02,1.2139817,1.2133679,1.2132558,1.2129955,1.2118872,1.2113851,1.2104878
2014-09-03,1.2135799,1.2128139,1.2129728,1.2121795,1.2110065,1.2107898,1.2108848
2014-09-04,1.2135257,1.2132076,1.2118595,1.2108482,1.2108705,1.211232,1.2110549
2014-09-05,1.2129403,1.2119334,1.2106949,1.211734,1.2107195,1.2104834,1.2107369
2014-09-07,1.2118534,1.2113122,1.2105528,1.2105237,1.2109383,1.2106025,1.2098405
2014-09-08,1.2117496,1.211013,1.2105603,1.2102371,1.2108332,1.2098999,1.2095606
2014-09-09,1.2105261,1.2103535,1.2108092,1.2102457,1.2101935,1.2102399,1.2098664
2014-09-10,1.21051,1.2105913,1.2103949,1.2105899,1.2095184,1.2100041,1.2095691
2014-09-11,1.2106769,1.2090985,1.2100278,1.2103277,1.2092552,1.209551,1.2094705
2014-09-12,1.2098737,1.210029,1.2095988,1.2097828,1.2092336,1.2091397,1.2098815
2014-09-14,1.2102177,1.2099363,1.2097254,1.2098414,1.210088,1.209991,1.2092919
2014-09-15,1.2099577,1.2096174,1.2099078,1.2093098,1.2100289,1.2090086,1.2094536
2014-09-16,1.2093902,1.2094288,1.2095613,1.2095603,1.2095628,1.209653,1.2091794
2014-09-17,1.2104034,1.2099484,1.2095097,1.2093908,1.208726,1.2091584,1.2094419
2014-09-18,1.2094756,1.2094728,1.2093663,1.2099156,1.20912,1.2085246,1.208229
2014-09-19,1.209903,1.2096113,1.2095474,1.2093048,1.2088292,1.2088835,1.2080524
2014-09-21,1.2091932,1.209496,1.209073,1.2082014,1.2078474,1.2073699,1.2095877
2014-09-22,1.2093555,1.2096266,1.2089063,1.2080042,1.2073473,1.2081186,1.2090294
2014-09-23,1.2093391,1.2087302,1.2078909,1.2078526,1.2074641,1.2071437,1.2070776
2014-09-24,1.2095687,1.2079393,1.2084267,1.2100656,1.2104083,1.2069286,1.2097864
2014-09-25,1.2085856,1.2074376,1.2083195,1.2082138,1.2082813,1.2100428,1.2081409
2014-09-26,1.2081996,1.2095482,1.2079084,1.2076224,1.2066976,1.2077233,1.2082176
2014-09-28,1.2075013,1.2100704,1.2091817,1.2066281,1.2075634,1.207999,1.2074338
2014-09-29,1.2075939,1.2075802,1.2092738,1.2070535,1.2081016,1.2078943,1.2073245
2014-09-30,1.2082901,1.2080529,1.2065322,1.2073842,1.2072922,1.2066526,1.2074416
2014-10-01,1.2079922,1.2083194,1.2065387,1.2074524,1.2073897,1.207278,1.2073296
2014-10-02,1.2086984,1.2069085,1.207617,1.208246,1.2079121,1.2082026,1.2074519
2014-10-03,1.2070149,1.2079242,1.2071453,1.2067523,1.2069176,1.2078986,1.2073344
2014-10-05,1.2077534,1.2065879,1.2078025,1.2066189,1.207409,1.2068934,1.2064323
2014-10-06,1.2071733,1.2081013,1.2084529,1.2070097,1.207017,1.2063985,1.2087162
