,WTIUSD,WTIUSD,WTIUSD,WTIUSD,WTIUSD,WTIUSD,WTIUSD
2015-12-01,44.215115,44.030556,43.391777,43.166218,42.75304,42.66987,42.58256
2015-12-02,43.97472,43.40427,43.27239,42.737362,42.674232,42.5596,42.19181
2015-12-03,43.313538,43.25249,42.704937,42.715984,42.577995,42.219063,42.100018
2015-12-04,43.232464,42.798866,42.67236,42.60905,42.208893,42.186893,41.889168
2015-12-06,42.76195,42.710472,42.615654,42.144043,42.03103,41.904137,41.860527
2015-12-07,42.681095,42.607887,42.140564,42.102863,41.909748,41.838505,41.754528
2015-12-08,42.601196,42.183006,42.091095,41.88084,41.828728,41.70933,41.704407
2015-12-09,42.218025,42.11556,41.942738,41.838108,41.79867,41.691204,41.529236
2015-12-10,42.09535,41.885128,41.766495,41.74287,41.64406,41.50474,41.30143
2015-12-11,41.842823,41.791237,41.793316,41.691017,41.539425,41.336025,41.271137
2015-12-13,41.833447,41.796146,41.65166,41.51038,41.302635,41.253956,41.2532
2015-12-14,41.800365,41.71779,41.519276,41.315197,41.320286,41.238876,41.156998
2015-12-15,41.739555,41.502197,41.37103,41.34764,41.24591,41.21704,41.006733
2015-12-16,41.561935,41.33087,41.342136,41.291462,41.246193,40.97611,40.839176
2015-12-17,41.36055,41.28068,41.249382,41.187695,40.950207,40.869877,40.84251
2015-12-18,41.288086,41.25791,41.18246,40.885075,40.895782,40.775417,40.79958
2015-12-20,41.171173,41.165215,40.91402,40.89968,40.80837,40.81914,40.75576
2015-12-21,41.214115,41.00561,40.929977,40.848354,40.7625,40.760822,40.73567
2015-12-22,40.920906,40.825294,40.79437,40.776165,40.759537,40.76826,39.528976
2015-12-23,40.922165,40.819885,40.813976,40.773144,40.75334,39.587185,38.489647
2015-12-24,40.810387,40.769196,40.810326,40.7202,39.537643,38.50046,37.883736
2015-12-27,40.79914,40.783756,40.77089,39.578197,38.4263,37.92045,37.7829
2015-12-28,40.7267,40.69266,39.53502,38.508194,37.800484,37.773552,37.800175
2015-12-29,40.735558,39.61396,38.49206,37.79098,37.807713,37.752663,37.71182
2015-12-30,39.567375,38.47512,37.883137,37.795605,37.73927,37.727802,37.670612
2015-12-31,38.503574,37.887836,37.718884,37.757824,37.70648,37.72498,37.32575
2016-01-03,37.868874,37.791286,37.77414,37.61078,37.70361,37.33191,37.207645
2016-01-04,37.731735,37.80058,37.71323,37.72513,37.296043,37.27031,37.103695
2016-01-05,37.78187,37.740494,37.700783,37.353188,37.209312,37.14502,37.02606
2016-01-06,37.755627,37.581303,37.362926,37.127872,37.20301,37.041496,36.893967
2016-01-07,37.750973,37.3457,37.13337,37.076477,37.070747,36.912144,36.884007
2016-01-08,37.347965,37.24637,37.13463,37.00913,36.94805,36.843323,36.7929
2016-01-10,37.208065,37.043766,37.031013,36.92721,36.834663,36.805294,36.797928
2016-01-11,37.076973,37.027374,36.88861,36.813213,36.80017,36.826675,36.354237
2016-01-12,36.98574,36.885426,36.864468,36.80484,36.803394,36.398624,36.29568
2016-01-13,36.915195,36.834538,36.79823,36.822304,36.3608,36.303436,36.216007
2016-01-14,36.80142,36.85415,36.80824,36.339764,36.347942,36.15958,36.10665
2016-01-15,36.835533,36.807076,36.39365,36.312336,36.1595,36.106026,35.780502
2016-01-17,36.76461,36.36564,36.303413,36.169697,36.106224,35.820732,35.749153
2016-01-18,36.325935,36.296318,36.171146,36.10431,35.804592,35.76096,35.708763
2016-01-19,36.34537,36.170265,36.10395,35.780197,35.76715,35.74946,35.43366
2016-01-20,36.137672,36.05906,35.814644,35.74254,35.722095,35.473003,34.982365
2016-01-21,36.037403,35.794125,35.794575,35.67908,35.399788,35.056232,34.81562
2016-01-22,35.79658,35.76721,35.741787,35.42056,35.039513,34.838417,34.506325
2016-01-24,35.806602,35.726925,35.445034,35.052032,34.83408,34.52396,33.34092
2016-01-25,35.75683,35.463966,35.006092,34.837128,34.554783,33.37212,33.40144
2016-01-26,35.456726,35.040718,34.78997,34.530716,33.357414,33.402035,33.25394
2016-01-27,35.01551,34.784084,34.50947,33.412086,33.387062,33.307865,33.212322
2016-01-28,34.81242,34.52998,33.412235,33.37304,33.197468,33.211346,32.98398
2016-01-29,34.563206,33.346348,33.41349,33.327442,33.219326,32.9894,32.499603
2016-01-31,33.386612,33.364967,33.33311,33.291573,33.03976,32.479706,32.23064
2016-02-01,33.378475,33.260918,33.302223,33.018936,32.524036,32.263187,32.205612
2016-02-02,33.276875,33.23884,32.9773,32.5377,32.280865,32.06783,32.056168
2016-02-03,33.24368,32.994064,32.46111,32.302288,32.191257,32.030273,31.88077
2016-02-04,33.026787,32.54509,32.243546,32.197353,32.057224,31.835192,31.585577
2016-02-05,32.42512,32.296894,32.209766,32.05518,31.852493,31.612862,31.362885
2016-02-07,32.384533,32.22787,32.085194,31.806618,31.578987,31.392807,31.268963
2016-02-08,32.22126,32.07118,31.870424,31.620586,31.400986,31.287037,31.260546
2016-02-09,32.069447,31.935616,31.596306,31.348253,31.276896,31.164627,30.981842
2016-02-10,31.900791,31.571894,31.406872,31.271217,31.177767,31.024025,30.94624
2016-02-11,31.560394,31.432863,31.276932,31.218054,30.954498,30.88671,30.809935
2016-02-12,31.461628,31.283157,31.233406,30.972301,30.945913,30.805202,30.850958
2016-02-14,31.30261,31.227386,30.978823,30.861565,30.824493,30.723146,30.7876
2016-02-15,31.232445,30.89481,30.884792,30.777908,30.781103,30.83254,30.79314
2016-02-16,31.026615,30.917557,30.817844,30.7799,30.792465,30.805342,30.758253
2016-02-17,30.873133,30.841206,30.793463,30.804958,30.79845,30.789522,30.795368
2016-02-18,30.79052,30.830372,30.822025,30.740236,30.705782,30.777683,30.795786
2016-02-19,30.76058,30.754099,30.788786,30.777185,30.744408,30.795765,30.804953
2016-02-21,30.830215,30.701263,30.792652,30.773964,30.784721,30.782282,30.814827
2016-02-22,30.758083,30.763847,30.785872,30.748917,30.78978,30.82162,30.817314
2016-02-23,30.807875,30.827631,30.771835,30.807888,30.834372,30.832958,30.905848
2016-02-24,30.760279,30.729128,30.754719,30.837269,30.848976,30.926199,31.050028
2016-02-25,30.823246,30.78909,30.856232,30.855083,30.89246,30.949594,31.234623
2016-02-26,30.767157,30.801497,30.779346,30.91213,30.982231,31.258238,31.266714
2016-02-28,30.809748,30.800913,30.91289,30.97953,31.187277,31.278847,31.38434
2016-02-29,30.852795,30.90751,31.01873,31.260567,31.291142,31.379318,31.504177
2016-03-01,30.928038,31.000534,31.223412,31.250977,31.367664,31.470346,31.565182
2016-03-02,31.002821,31.239706,31.29513,31.352715,31.443533,31.60283,31.66015
2016-03-03,31.248783,31.320503,31.381859,31.450537,31.547808,31.599018,32.057045
2016-03-04,31.299402,31.347622,31.50905,31.604168,31.584795,32.03001,32.050167
2016-03-06,31.380135,31.480124,31.585026,31.585619,32.08204,32.138664,32.178883
2016-03-07,31.554863,31.610577,31.621805,32.040848,32.011536,32.18131,32.158745
2016-03-08,31.597832,31.565615,32.01604,32.176952,32.183235,32.13064,32.178253
2016-03-09,31.570093,32.083405,32.090664,32.19583,32.186005,32.13572,32.175575
2016-03-10,32.089252,32.114716,32.17635,32.177612,32.1743,32.207108,32.181366
2016-03-11,32.058487,32.214752,32.20415,32.196274,32.19192,32.197662,32.273594
2016-03-13,32.16092,32.19648,32.202206,32.177235,32.209534,32.303043,32.853405
2016-03-14,32.20003,32.107414,32.202583,32.208294,32.224586,32.830757,32.98821
2016-03-15,32.16847,32.153976,32.213345,32.24747,32.82402,33.075855,33.240566
2016-03-16,32.186424,32.19586,32.219883,32.85136,33.05295,33.266907,33.432476
2016-03-17,32.187904,32.22058,32.8271,32.97971,33.26497,33.418705,34.072243
2016-03-18,32.22178,32.844715,33.111034,33.21258,33.38238,34.096687,34.23254
2016-03-20,32.89032,33.05971,33.213966,33.372967,34.0727,34.26526,34.661194
2016-03-21,33.070755,33.251865,33.35833,34.102646,34.339287,34.65946,35.097282
2016-03-22,33.285107,33.388115,34.066185,34.347057,34.639526,35.149414,36.469566
2016-03-23,33.381794,33.988422,34.30773,34.6633,35.131943,36.491497,36.457775
2016-03-24,34.128845,34.34418,34.62311,35.155205,36.467632,36.53631,37.040436
2016-03-27,34.225716,34.679115,35.12003,36.468178,36.532223,37.07676,37.094704
2016-03-28,34.595753,35.065636,36.458992,36.496403,37.03239,37.150562,37.396076
2016-03-29,35.183277,36.433014,36.516136,36.98743,37.08747,37.37703,37.3939
2016-03-30,36.400215,36.53907,37.04446,37.095184,37.378437,37.353516,37.392845
2016-03-31,36.505165,36.953735,37.126118,37.385235,37.404724,37.38576,37.345943
2016-04-01,37.04867,37.09403,37.35269,37.37892,37.36444,37.407482,37.377495
2016-04-03,37.130905,37.38487,37.345036,37.37163,37.368298,37.405907,37.462807
2016-04-04,37.367374,37.362328,37.400463,37.351757,37.35603,37.46124,37.5493
2016-04-05,37.352745,37.37772,37.405205,37.377728,37.397663,37.549084,37.57113
2016-04-06,37.380943,37.39061,37.35686,37.43247,37.55022,37.57773,37.815968
2016-04-07,37.374577,37.407887,37.474907,37.533226,37.55867,37.779697,38.022846
2016-04-08,37.36077,37.431065,37.513794,37.547516,37.846245,38.00759,38.166286
2016-04-10,37.45137,37.568268,37.56871,37.76998,38.047733,38.21301,38.342087
2016-04-11,37.521313,37.52503,37.87469,37.98713,38.14391,38.4259,38.60325
2016-04-12,37.54569,37.81407,37.992897,38.18697,38.368984,38.597286,38.561874
2016-04-13,37.834503,37.98149,38.248066,38.3603,38.43843,38.567406,38.577026
2016-04-14,37.992226,38.18308,38.332676,38.466305,38.525936,38.631863,38.67964
2016-04-15,38.2288,38.37429,38.579124,38.52094,38.64137,38.611324,38.901604
2016-04-17,38.384117,38.49642,38.538307,38.553024,38.653698,38.899734,39.178528
2016-04-18,38.584053,38.490173,38.63368,38.760788,38.901318,39.176098,39.25201
2016-04-19,38.481762,38.526527,38.67929,38.949287,39.205116,39.2947,39.494156
2016-04-20,38.60868,38.659164,38.941498,39.149403,39.255527,39.498634,39.632942
2016-04-21,38.71159,38.941883,39.15621,39.29641,39.461452,39.61792,39.7646
2016-04-22,38.957848,39.119827,39.27107,39.456417,39.654743,39.75675,40.00739
2016-04-24,39.194893,39.321404,39.500843,39.64292,39.783524,39.948154,40.10077
2016-04-25,39.2722,39.47548,39.680885,39.774666,39.917812,40.08149,40.2555
2016-04-26,39.455116,39.670334,39.746655,40.04814,39.960567,40.261833,40.363834
2016-04-27,39.641846,39.76287,39.959576,40.09227,40.190315,40.35176,40.731133
2016-04-28,39.73334,39.986786,39.983585,40.193985,40.402664,40.793,40.733078
2016-04-29,39.859535,40.010498,40.216003,40.382076,40.78144,40.771053,40.734356
2016-05-01,40.023293,40.2172,40.367817,40.768192,40.722797,40.67659,40.779224
2016-05-02,40.229763,40.331646,40.785496,40.725674,40.715733,40.638557,40.829594
2016-05-03,40.3087,40.70251,40.697327,40.729862,40.689205,40.814762,41.208206
2016-05-04,40.648815,40.740196,40.73338,40.770027,40.86898,41.200893,41.52775
2016-05-05,40.694904,40.734646,40.725903,40.873833,41.21509,41.509277,41.590015
2016-05-06,40.769543,40.730057,40.94448,41.17117,41.531067,41.61028,42.702995
2016-05-08,40.75422,40.900055,41.147045,41.53981,41.61858,42.627205,43.147694
2016-05-09,40.868603,41.16121,41.519203,41.604755,42.668327,43.213924,43.291294
2016-05-10,41.193638,41.57391,41.605896,42.657635,43.11296,43.29519,43.627033
2016-05-11,41.543434,41.563023,42.66421,43.149025,43.28822,43.572422,43.73776
2016-05-12,41.614822,42.674606,43.096275,43.24645,43.42965,43.7026,43.824127
2016-05-13,42.655834,43.081127,43.32245,43.46885,43.675358,43.82788,43.95961
2016-05-15,43.08047,43.25632,43.65827,43.710014,43.841045,44.013065,44.058926
2016-05-16,43.275185,43.644985,43.758472,43.818897,43.882656,44.07008,44.08409
2016-05-17,43.556824,43.693264,43.82988,43.883312,44.107666,44.08027,44.27128
2016-05-18,43.68053,43.827915,43.937775,44.08761,44.11882,44.198215,44.294888
2016-05-19,43.78839,43.862545,44.04356,44.159283,44.24005,44.294952,44.703583
2016-05-20,43.965767,44.128864,44.11787,44.289032,44.27171,44.692284,44.896847
2016-05-22,44.131275,44.14836,44.249268,44.266415,44.705017,44.83805,45.211987
2016-05-23,44.069904,44.2143,44.229828,44.711624,44.867672,45.087063,45.338985
2016-05-24,44.20149,44.231903,44.716713,44.875328,45.110973,45.240883,45.608765
2016-05-25,44.22749,44.70785,44.876072,45.205147,45.350655,45.493275,45.559246
2016-05-26,44.73236,44.834778,45.21392,45.26022,45.550655,45.59279,45.733078
2016-05-27,44.87881,45.22226,45.23872,45.477303,45.55775,45.63661,46.16988
2016-05-29,45.143665,45.23236,45.544292,45.637733,45.61663,46.102192,46.14092
2016-05-30,45.48247,45.475758,45.560066,45.695797,46.153,46.15419,46.412006
2016-05-31,45.54342,45.586483,45.59761,46.144444,46.14937,46.305264,46.47175
2016-06-01,45.5831,45.65335,46.095764,46.167973,46.333763,46.5182,47.419205
2016-06-02,45.635082,46.1243,46.155846,46.40547,46.45095,47.44549,47.897312
2016-06-03,46.08318,46.15889,46.37636,46.506187,47.46131,47.878075,47.912792
2016-06-05,46.159447,46.336834,46.486816,47.431942,47.844475,47.897987,48.1754
2016-06-06,46.322655,46.496365,47.46185,47.83632,47.901455,48.16497,48.1537
2016-06-07,46.514057,47.447052,47.888668,47.907993,48.09058,48.191555,48.32578
2016-06-08,47.45728,47.844524,47.88105,48.014824,48.26341,48.221825,48.366627
2016-06-09,47.744522,47.87936,47.911663,48.126812,48.187817,48.51325,48.46217
2016-06-10,47.939934,48.00153,48.03169,48.219994,48.489525,48.460342,48.570244
2016-06-12,47.901405,48.105965,48.240726,48.4771,48.44083,48.449017,48.46071
2016-06-13,48.195515,48.318474,48.492714,48.478584,48.46396,48.5042,48.515984
2016-06-14,48.243015,48.47288,48.474987,48.50336,48.51445,48.515972,48.424324
2016-06-15,48.46293,48.52169,48.493153,48.463062,48.490334,48.458553,48.51911
2016-06-16,48.481037,48.498394,48.474606,48.455353,48.43786,48.526382,48.58899
2016-06-17,48.462334,48.44758,48.49354,48.48684,48.527172,48.58716,48.662518
2016-06-19,48.481438,48.471878,48.47423,48.58539,48.572033,48.732735,48.70012
2016-06-20,48.461975,48.5247,48.539165,48.608246,48.669884,48.748272,48.7012
2016-06-21,48.481827,48.54255,48.585415,48.652477,48.714485,48.746605,48.698566
2016-06-22,48.501896,48.583313,48.677242,48.799538,48.669388,48.699505,48.69965
2016-06-23,48.538948,48.674168,48.655518,48.721226,48.73598,48.75932,48.697113
2016-06-24,48.616337,48.69464,48.662834,48.701427,48.653706,48.71034,48.862103
2016-06-26,48.66384,48.70477,48.654137,48.73023,48.70982,48.893913,48.881207
2016-06-27,48.652615,48.71608,48.71735,48.70894,48.87774,48.8719,48.938816
2016-06-28,48.78892,48.699528,48.672817,48.903507,48.873013,48.881428,48.94933
2016-06-29,48.71944,48.676376,48.889942,48.82833,48.90668,48.96808,48.90078
2016-06-30,48.701817,48.881252,48.92638,48.87477,48.90776,48.971706,48.92644
2016-07-01,48.86126,48.959454,48.88975,48.919502,48.894234,48.878143,48.9257
2016-07-03,48.882236,48.9074,48.941715,48.95755,48.912388,48.954086,48.91901
2016-07-04,48.878456,48.840656,48.961864,48.912987,48.959885,48.880665,48.8624
2016-07-05,48.914364,48.96629,48.98629,48.897682,48.878117,48.908016,48.89257
2016-07-06,48.91157,48.90367,48.91775,48.880768,48.896244,48.868237,48.681335
2016-07-07,48.937714,48.887993,48.906425,48.889652,48.869057,48.691273,48.611366
2016-07-08,48.894035,48.92279,48.897243,48.890896,48.63649,48.592834,48.55773
2016-07-10,48.93028,48.89903,48.854034,48.665047,48.557842,48.547142,48.423477
2016-07-11,48.913467,48.826466,48.67131,48.552147,48.521206,48.46225,48.384228
2016-07-12,48.838844,48.708748,48.5702,48.554054,48.45529,48.394855,48.154808
2016-07-13,48.68216,48.565746,48.532345,48.4183,48.369797,48.18679,47.82846
2016-07-14,48.56079,48.52889,48.424835,48.340553,48.171314,47.8462,47.784306
2016-07-15,48.5423,48.453476,48.339466,48.16463,47.873466,47.753155,47.57305
2016-07-17,48.44205,48.377995,48.22843,47.878517,47.715576,47.543476,47.222023
2016-07-18,48.340378,48.16732,47.806854,47.760193,47.585133,47.26535,47.196667
2016-07-19,48.175102,47.83036,47.74083,47.592632,47.29348,47.1948,47.123154
2016-07-20,47.837723,47.74111,47.591328,47.25599,47.173473,47.17121,46.977047
2016-07-21,47.709984,47.57783,47.22622,47.15927,47.155025,46.942913,46.876007
2016-07-22,47.556213,47.25723,47.1639,47.158848,46.899433,46.9078,46.777737
2016-07-24,47.251675,47.19023,47.13131,46.931763,46.886482,46.76311,46.669495
2016-07-25,47.194508,47.12724,46.988106,46.861336,46.80062,46.65883,45.997936
2016-07-26,47.144287,46.8688,46.93649,46.780178,46.643993,45.990257,45.89764
2016-07-27,46.902397,46.838406,46.782562,46.650146,45.97049,45.906097,45.635292
2016-07-28,46.86626,46.79704,46.690605,45.9636,45.887703,45.60177,45.623436
2016-07-29,46.770996,46.658787,45.96094,45.897724,45.690346,45.6468,45.548447
2016-07-31,46.601475,45.98184,45.909397,45.71421,45.579475,45.54136,45.46619
2016-08-01,45.98345,45.86379,45.634335,45.638794,45.53132,45.445896,45.393353
2016-08-02,45.937042,45.587326,45.600975,45.606373,45.446476,45.3615,45.341793
2016-08-03,45.644165,45.694725,45.536163,45.473827,45.38115,45.362423,45.28105
2016-08-04,45.61483,45.52157,45.40315,45.41007,45.34988,45.25639,45.10044
2016-08-05,45.546097,45.409695,45.40082,45.34377,45.29509,45.115025,45.041412
2016-08-07,45.39547,45.402946,45.379974,45.295815,45.09743,45.04173,44.855465
2016-08-08,45.377686,45.38119,45.252213,45.07768,44.97327,44.899483,44.36051
2016-08-09,45.39983,45.248154,45.079384,44.9649,44.868767,44.30719,44.354996
2016-08-10,45.272915,45.121803,44.965225,44.911354,44.372417,44.421024,44.35119
2016-08-11,45.08594,45.03752,44.910904,44.311363,44.365623,44.332066,44.38301
2016-08-12,45.05601,44.854153,44.40133,44.383736,44.33547,44.35142,44.376255
2016-08-14,44.883244,44.39412,44.343285,44.408405,44.362553,44.411957,44.37172
2016-08-15,44.329388,44.319386,44.37806,44.35968,44.3567,44.301723,44.368687
2016-08-16,44.404785,44.342697,44.3906,44.35604,44.405247,44.42603,44.359684
2016-08-17,44.41697,44.395817,44.301003,44.387043,44.38953,44.329205,44.35359
2016-08-18,44.357403,44.370415,44.362988,44.339893,44.38495,44.350258,44.349445
2016-08-19,44.344814,44.31538,44.291386,44.339523,44.426315,44.415604,44.384544
2016-08-21,44.406445,44.341694,44.370537,44.414524,44.33483,44.29693,44.377075
2016-08-22,44.419388,44.398556,44.37363,44.436886,44.372147,44.430374,44.37211
2016-08-23,44.355732,44.371346,44.380367,44.378166,44.36444,44.326767,44.368805
2016-08-24,44.342403,44.31277,44.4352,44.29223,44.329876,44.34928,44.35907
2016-08-25,44.40792,44.340797,44.346725,44.300182,44.361053,44.418724,44.352543
2016-08-26,44.421577,44.400997,44.41564,44.386997,44.354507,44.292923,44.348156
2016-08-28,44.354294,44.372173,44.350685,44.4162,44.409325,44.434,44.149307
2016-08-29,44.34034,44.310467,44.33673,44.358326,44.391525,44.18172,44.03692
2016-08-30,44.409298,44.340023,44.40963,44.35412,44.2602,44.0497,44.028767
2016-08-31,44.42356,44.403126,44.338413,44.13159,44.067333,44.025146,44.00674
2016-09-01,44.353104,44.372902,44.148346,44.003227,43.98685,44.049885,44.14299
2016-09-02,44.338593,44.126045,44.04254,43.982513,44.044872,44.225407,44.753967
2016-09-04,44.17454,43.96087,44.078766,44.050755,44.089848,44.67959,44.788055
2016-09-05,43.977814,44.07092,44.046062,44.14469,44.7673,44.764862,45.135178
2016-09-06,44.122253,44.04699,44.103756,44.6902,44.763737,45.19529,45.104095
2016-09-07,44.010548,44.097843,44.703976,44.81115,45.167767,45.237305,45.289955
2016-09-08,44.083466,44.758495,44.80171,45.163273,45.176537,45.263783,45.227776
2016-09-09,44.683357,44.747158,45.206406,45.17874,45.28443,45.262527,45.249973
2016-09-11,44.74758,45.13239,45.186733,45.2799,45.235184,45.263523,45.27059
2016-09-12,45.18236,45.198593,45.22435,45.301502,45.332024,45.260654,45.282944
2016-09-13,45.304226,45.286747,45.3288,45.248238,45.33858,45.26169,45.225937
2016-09-14,45.281845,45.281326,45.27059,45.272923,45.276062,45.258957,45.246506
2016-09-15,45.22239,45.33904,45.375504,45.328228,45.230156,45.260014,45.265934
2016-09-16,45.24378,45.265472,45.196915,45.28023,45.32051,45.25741,45.277775
2016-09-18,45.2638,45.41679,45.367065,45.269547,45.32717,45.25848,45.457268
2016-09-19,45.275913,45.320835,45.30101,45.313293,45.26848,45.403603,45.489166
2016-09-20,45.22041,45.389633,45.283012,45.29437,45.463776,45.46222,45.496025
2016-09-21,45.274433,45.20383,45.349693,45.37017,45.45826,45.433876,45.448277
2016-09-22,45.260242,45.400684,45.413265,45.418724,45.415817,45.45928,45.444084
2016-09-23,45.272568,45.39006,45.479614,45.44191,45.47353,45.45375,45.407707
2016-09-25,45.453808,45.508427,45.465054,45.492645,45.465538,45.499626,45.47606
2016-09-26,45.477077,45.41559,45.472763,45.468388,45.501053,45.484806,45.457348
2016-09-27,45.44726,45.482883,45.43563,45.415634,45.50891,45.48049,45.475647
2016-09-28,45.457455,45.48046,45.45344,45.42273,45.520912,45.519913,45.45787
2016-09-29,45.49813,45.44691,45.50647,45.45453,45.473125,45.432728,45.466663
2016-09-30,45.4633,45.48476,45.533836,45.47305,45.475136,45.46834,45.44396
2016-10-02,45.47105,45.48114,45.40999,45.45053,45.46928,45.460957,45.504257
2016-10-03,45.47757,45.445576,45.45851,45.470318,45.45785,45.42773,45.475956
2016-10-04,45.44475,45.48563,45.493782,45.447613,45.45009,45.457634,45.4569
2016-10-05,45.456173,45.481777,45.501022,45.468456,45.485226,45.451298,45.466377
2016-10-06,45.501167,45.4443,45.44978,45.48583,45.47579,45.504196,45.442135
2016-10-07,45.46271,45.48645,45.445335,45.45941,45.46948,45.487026,45.50645
2016-10-09,45.47125,45.48238,45.406693,45.478897,45.45726,45.482044,45.588936
2016-10-10,45.478355,45.443153,45.479362,45.453144,45.44904,45.52371,45.52514
2016-10-11,45.442646,45.48723,45.42583,45.4742,45.538013,45.58448,45.85954
2016-10-12,45.45511,45.48297,45.469505,45.54309,45.626675,45.80889,46.017128
2016-10-13,45.503727,45.442112,45.576904,45.59292,45.765373,46.0171,46.590317
2016-10-14,45.462242,45.50186,45.52366,45.793793,45.9849,46.547966,46.802437
2016-10-16,45.54922,45.539227,45.824753,46.090828,46.668446,46.680065,47.318317
2016-10-17,45.633434,45.757214,45.9993,46.512146,46.784035,47.30567,47.710224
2016-10-18,45.787186,46.02401,46.609398,46.732025,47.32845,47.65498,47.88634
2016-10-19,45.970367,46.579865,46.689426,47.240856,47.702633,47.88949,48.435493
2016-10-20,46.559906,46.795654,47.306293,47.734776,47.909065,48.467052,48.75041
2016-10-21,46.762207,47.35471,47.73054,47.890324,48.447937,48.690342,49.20859
2016-10-23,47.323463,47.720886,47.883736,48.468895,48.642075,49.314835,49.37085
2016-10-24,47.688408,47.89502,48.44325,48.71643,49.253944,49.342426,49.327965
2016-10-25,47.835068,48.47432,48.76838,49.25157,49.3224,49.329914,49.337215
2016-10-26,48.488182,48.699963,49.301643,49.4527,49.362286,49.32409,49.344852
2016-10-27,48.78597,49.24114,49.377354,49.307915,49.35031,49.304523,49.306553
2016-10-28,49.150826,49.373577,49.391815,49.317146,49.29974,49.34039,49.319965
2016-10-30,49.32677,49.35043,49.320206,49.336716,49.344765,49.37766,49.371777
2016-10-31,49.35752,49.283337,49.30551,49.32648,49.335854,49.309193,49.327656
2016-11-01,49.338783,49.399067,49.378433,49.37552,49.28696,49.340492,49.337383
2016-11-02,49.283245,49.314407,49.39335,49.35196,49.335175,49.3749,49.34536
2016-11-03,49.32278,49.33527,49.31927,49.283714,49.327923,49.351162,49.30537
2016-11-04,49.396034,49.324604,49.30417,49.401375,49.32199,49.329876,49.31938
2016-11-06,49.369698,49.375652,49.379326,49.315357,49.36436,49.31923,49.373196
2016-11-07,49.30676,49.351112,49.39461,49.33653,49.351562,49.340755,49.3274
2016-11-08,49.342876,49.280396,49.318516,49.325718,49.298176,49.323505,49.33745
2016-11-09,49.326,49.40208,49.303066,49.377407,49.345566,49.34291,49.34566
2016-11-10,49.35892,49.313248,49.380013,49.352528,49.336178,49.324543,49.30447
2016-11-11,49.338882,49.335083,49.39557,49.28099,49.285088,49.343544,49.318928
2016-11-13,49.279957,49.32397,49.31785,49.403996,49.335396,49.376396,49.359856
2016-11-14,49.32195,49.377033,49.302147,49.314255,49.32784,49.277122,49.178577
2016-11-15,49.39918,49.351486,49.380535,49.336327,49.352077,49.283024,48.368034
2016-11-16,49.3713,49.278336,49.39633,49.24294,49.2151,48.339138,47.811356
2016-11-17,49.305298,49.404076,49.322605,49.228226,48.398273,47.852627,47.82765
2016-11-18,49.343105,49.274925,49.142967,48.374428,47.823875,47.86487,47.844093
2016-11-20,49.276035,49.14579,48.352196,47.813763,47.81092,47.827156,47.814255
2016-11-21,49.243538,48.395164,47.85767,47.79842,47.834812,47.842518,47.61283
2016-11-22,48.324646,47.799965,47.798157,47.82759,47.868256,47.67019,47.189697
2016-11-23,47.799095,47.73822,47.832348,47.821014,47.608612,47.214546,46.8541
2016-11-24,47.83659,47.797718,47.816288,47.68964,47.18661,46.790524,46.6214
2016-11-25,47.82842,47.804436,47.619186,47.220055,46.948452,46.76282,46.792416
2016-11-27,47.821674,47.647625,47.228077,46.776688,46.71912,46.75059,46.705986
2016-11-28,47.64911,47.199898,46.771404,46.704327,46.70521,46.7207,46.670017
2016-11-29,47.182888,46.87257,46.716633,46.765667,46.73184,46.72667,46.80028
2016-11-30,46.83882,46.73609,46.701565,46.71469,46.76917,46.674767,46.657448
2016-12-01,46.73911,46.71935,46.776463,46.685814,46.758007,46.737877,46.724293
2016-12-02,46.728523,46.751198,46.79169,46.76028,46.73645,46.74289,46.74132
2016-12-04,46.778873,46.731388,46.715805,46.669476,46.76756,46.700226,46.71801
2016-12-05,46.75463,46.761395,46.700405,46.723248,46.758274,46.79481,46.74159
2016-12-06,46.684727,46.73949,46.77717,46.737976,46.740387,46.75652,46.717754
2016-12-07,46.805065,46.67941,46.792713,46.70608,46.7251,46.764423,46.741837
2016-12-08,46.71717,46.719578,46.715195,46.764515,46.717125,46.7514,46.717533
2016-12-09,46.7388,46.795,46.699524,46.731228,46.702076,46.719833,46.881012
2016-12-11,46.727795,46.76642,46.777756,46.743465,46.731113,46.79311,47.197063
2016-12-12,46.780415,46.70012,46.79353,46.76442,46.77122,47.268147,47.822178
2016-12-13,46.7551,46.737003,46.714703,46.832962,47.187706,47.8799,47.946426
2016-12-14,46.682487,46.81041,46.790615,47.28842,47.883675,47.86035,47.936085
2016-12-15,46.807335,46.870308,47.243263,47.851112,48.019928,48.10188,48.160526
2016-12-16,46.78487,47.157707,47.854607,48.002396,48.093887,48.162376,48.390285
2016-12-18,47.21796,47.837223,47.920486,47.996914,48.184208,48.3428,50.303474
2016-12-19,47.86354,47.8747,48.181824,48.158836,48.399284,50.32225,50.489906
2016-12-20,47.97316,48.010826,48.16825,48.3846,50.29304,50.412437,50.572174
2016-12-21,48.02478,48.176003,48.395744,50.336212,50.41956,50.618927,50.954853
2016-12-22,48.205803,48.40127,50.337715,50.395416,50.612103,50.909973,50.990765
2016-12-23,48.401737,50.276405,50.468533,50.579998,50.841087,50.978836,51.02734
2016-12-26,50.36784,50.397053,50.642258,50.91225,50.953835,51.023888,51.196735
