,UDXUSD,UDXUSD,UDXUSD,UDXUSD,UDXUSD,UDXUSD,UDXUSD
2012-01-09,5714.91,5713.7397,5713.1406,5712.7495,5712.6885,5711.7246,5711.0264
2012-01-10,5732.9907,5731.8643,5731.313,5730.9595,5730.94,5730.0117,5729.346
2012-01-11,5751.1187,5750.0396,5749.5254,5749.2134,5749.2295,5748.334,5747.699
2012-01-12,5769.2925,5768.2505,5767.7783,5767.5015,5767.5503,5766.686,5766.081
2012-01-13,5787.5034,5786.5044,5786.0664,5785.8228,5785.9023,5785.0674,5784.4897
2012-01-15,5805.7563,5804.7915,5804.3877,5804.1743,5804.2837,5803.476,5802.924
2012-01-16,5824.0444,5823.1133,5822.7393,5822.5557,5822.693,5821.91,5821.3804
2012-01-17,5842.3657,5841.4644,5841.1206,5840.965,5841.127,5840.3667,5839.858
2012-01-18,5860.7173,5859.846,5859.53,5859.399,5859.5825,5858.8447,5858.362
2012-01-19,5879.0986,5878.2554,5877.9634,5877.8555,5878.061,5877.3486,5876.8813
2012-01-20,5897.508,5896.689,5896.4204,5896.333,5896.565,5895.8677,5895.416
2012-01-22,5915.942,5915.1455,5914.8975,5914.837,5915.084,5914.403,5913.974
2012-01-23,5934.398,5933.623,5933.402,5933.356,5933.619,5932.961,5932.538
2012-01-24,5952.876,5952.127,5951.9214,5951.891,5952.1772,5951.5244,5951.1274
2012-01-25,5971.38,5970.6465,5970.456,5970.449,5970.7407,5970.1147,5969.72
2012-01-26,5989.899,5989.181,5989.014,5989.0127,5989.3306,5988.7065,5988.335
2012-01-27,6008.434,6007.7397,6007.5776,6007.6025,6007.9233,6007.3213,6006.956
2012-01-29,6026.992,6026.303,6026.1675,6026.1953,6026.537,6025.9424,6025.5825
2012-01-30,6045.5557,6044.893,6044.7603,6044.809,6045.158,6044.5693,6044.232
2012-01-31,6064.1455,6063.486,6063.374,6063.43,6063.785,6063.2183,6062.882
2012-02-01,6082.7383,6082.1,6081.995,6082.057,6082.4346,6081.8687,6081.533
2012-02-02,6101.352,6100.721,6100.622,6100.7065,6101.0845,6100.5195,6100.2114
2012-02-03,6119.973,6119.3477,6119.2715,6119.3564,6119.736,6119.198,6118.8896
2012-02-05,6138.6,6137.997,6137.9214,6138.008,6138.4146,6137.877,6137.568
2012-02-06,6157.2495,6156.647,6156.5728,6156.6865,6157.093,6156.5547,6156.2466
2012-02-07,6175.8994,6175.2983,6175.251,6175.3647,6175.771,6175.233,6174.953
2012-02-08,6194.551,6193.977,6193.9297,6194.043,6194.449,6193.9395,6193.66
2012-02-09,6213.2295,6212.6553,6212.608,6212.721,6213.156,6212.6465,6213.2637
2012-02-10,6231.9077,6231.333,6231.2856,6231.4277,6231.8623,6232.251,6232.9224
2012-02-12,6250.586,6250.0117,6249.9927,6250.1343,6251.467,6251.909,6252.515
2012-02-13,6269.264,6268.7188,6268.699,6269.739,6271.125,6271.502,6272.046
2012-02-14,6287.9707,6287.4253,6288.3037,6289.3975,6290.718,6291.0327,6291.5186
2012-02-15,6306.6777,6307.0293,6307.9624,6308.9897,6310.2485,6310.505,6310.9395
2012-02-16,6326.2817,6326.6875,6327.5547,6328.5205,6329.7217,6329.9263,6330.3145
2012-02-17,6345.94,6346.281,6347.0854,6347.9937,6349.142,6349.301,6349.6406
2012-02-19,6365.5327,6365.811,6366.5586,6367.414,6368.5166,6368.627,6368.929
2012-02-20,6385.0635,6385.2837,6385.979,6386.7886,6387.843,6387.9155,6388.177
2012-02-21,6404.5366,6404.705,6405.3535,6406.1147,6407.132,6407.164,6407.39
2012-02-22,6423.957,6424.0796,6424.6797,6425.404,6426.38,6426.377,6426.571
2012-02-23,6443.3315,6443.406,6443.9688,6444.652,6445.5933,6445.5576,6445.722
2012-02-24,6462.6577,6462.6943,6463.217,6463.865,6464.774,6464.709,6464.846
2012-02-26,6481.947,6481.942,6482.4297,6483.046,6483.9253,6483.8335,6483.946
2012-02-27,6501.198,6501.1533,6501.62,6502.1963,6503.06,6502.9277,6503.025
2012-02-28,6520.4062,6520.3477,6520.759,6521.333,6522.1455,6522.0073,6522.081
2012-02-29,6539.6,6539.4854,6539.8955,6540.4185,6541.2246,6541.0635,6541.1025
2012-03-01,6558.7383,6558.6226,6558.981,6559.498,6560.2812,6560.0854,6560.125
2012-03-02,6577.875,6577.708,6578.06,6578.554,6579.3037,6579.108,6579.129
2012-03-04,6596.961,6596.7876,6597.116,6597.576,6598.3247,6598.111,6598.093
2012-03-05,6616.04,6615.8438,6616.1387,6616.5986,6617.3286,6617.0757,6617.0576
2012-03-06,6635.0957,6634.866,6635.16,6635.6016,6636.293,6636.0405,6636.0225
2012-03-07,6654.1177,6653.8877,6654.1636,6654.5664,6655.2583,6655.0054,6654.971
2012-03-08,6673.14,6672.891,6673.1284,6673.531,6674.2227,6673.9536,6673.879
2012-03-09,6692.144,6691.8564,6692.0933,6692.496,6693.1714,6692.8613,6692.786
2012-03-11,6711.1084,6710.821,6711.058,6711.4443,6712.0786,6711.7686,6711.6934
2012-03-12,6730.073,6729.786,6730.0063,6730.352,6730.9863,6730.6763,6730.601
2012-03-13,6749.0376,6748.734,6748.914,6749.2593,6749.8936,6749.5835,6749.5083
2012-03-14,6767.987,6767.641,6767.822,6768.1665,6768.801,6768.491,6768.391
2012-03-15,6786.894,6786.5483,6786.729,6787.0747,6787.709,6787.374,6787.241
2012-03-16,6805.8013,6805.456,6805.636,6805.982,6806.591,6806.2236,6806.0913
2012-03-18,6824.7085,6824.3643,6824.5444,6824.8643,6825.4414,6825.074,6824.9414
2012-03-19,6843.616,6843.2715,6843.427,6843.7144,6844.2915,6843.924,6843.7915
2012-03-20,6862.5234,6862.154,6862.277,6862.5645,6863.142,6862.7744,6862.642
2012-03-21,6881.4062,6881.004,6881.127,6881.415,6881.9917,6881.6245,6881.4927
2012-03-22,6900.257,6899.854,6899.977,6900.265,6900.842,6900.4746,6900.3423
2012-03-23,6919.1064,6918.7046,6918.827,6919.115,6919.6924,6919.3247,6919.1924
2012-03-25,6937.9565,6937.5547,6937.6777,6937.9653,6938.543,6938.1753,6938.0425
2012-03-26,6956.8066,6956.4043,6956.5273,6956.8154,6957.393,6957.0254,6956.893
2012-03-27,6975.657,6975.255,6975.378,6975.666,6976.2427,6975.8755,6975.701
2012-03-28,6994.508,6994.1055,6994.2285,6994.5156,6995.093,6994.6836,6994.494
2012-03-29,7013.357,7012.9556,7013.078,7013.366,7013.9014,7013.4766,7013.2866
2012-03-30,7032.2075,7031.805,7031.928,7032.1743,7032.694,7032.2695,7032.0796
2012-04-01,7051.0576,7050.6553,7050.7363,7050.9673,7051.4873,7051.0625,7050.8726
2012-04-02,7069.908,7069.464,7069.5293,7069.7603,7070.28,7069.8555,7069.6655
2012-04-03,7088.716,7088.2563,7088.3223,7088.5527,7089.0723,7088.6475,7088.4585
2012-04-04,7107.5093,7107.05,7107.1147,7107.3457,7107.8657,7107.4404,7107.251
2012-04-05,7126.302,7125.8423,7125.9077,7126.1387,7126.658,7126.2334,7126.0444
2012-04-08,7145.095,7144.6353,7144.7007,7144.9316,7145.4517,7145.0264,7144.837
2012-04-09,7163.8877,7163.428,7163.4937,7163.7246,7164.244,7163.8193,7163.63
2012-04-10,7182.68,7182.2207,7182.2866,7182.517,7183.0366,7182.6123,7182.423
2012-04-11,7201.4736,7201.014,7201.079,7201.3105,7201.83,7201.4053,7201.2153
2012-04-12,7220.266,7219.8066,7219.872,7220.103,7220.6226,7220.198,7220.009
2012-04-13,7239.0596,7238.5996,7238.665,7238.896,7239.416,7238.991,7238.8013
2012-04-15,7257.852,7257.3926,7257.458,7257.689,7258.2085,7257.784,7257.594
2012-04-16,7276.6445,7276.185,7276.251,7276.482,7277.0015,7276.577,7276.387
2012-04-17,7295.438,7294.9785,7295.0435,7295.275,7295.7944,7295.37,7295.18
2012-04-18,7314.2305,7313.771,7313.8364,7314.0674,7314.587,7314.162,7313.973
2012-04-19,7333.024,7332.5645,7332.6294,7332.8604,7333.3804,7332.955,7332.7656
2012-04-20,7351.8164,7351.357,7351.4224,7351.6533,7352.173,7351.748,7351.559
2012-04-22,7370.6094,7370.15,7370.2153,7370.4463,7370.9663,7370.541,7370.3516
2012-04-23,7389.4023,7388.943,7389.0083,7389.2393,7389.759,7389.334,7389.1445
2012-04-24,7408.195,7407.7354,7407.8013,7408.0317,7408.5513,7408.127,7407.9375
2012-04-25,7426.9883,7426.529,7426.5938,7426.8247,7427.3447,7426.92,7426.73
2012-04-26,7445.781,7445.3213,7445.3867,7445.6177,7446.137,7445.713,7445.5234
2012-04-27,7464.574,7464.1143,7464.1797,7464.4106,7464.9307,7464.506,7464.316
2012-04-29,7483.3667,7482.907,7482.9727,7483.2036,7483.723,7483.299,7483.109
2012-04-30,7502.159,7501.6997,7501.7656,7501.996,7502.5156,7502.092,7501.902
2012-05-01,7520.9526,7520.493,7520.558,7520.7896,7521.309,7520.885,7520.695
2012-05-02,7539.745,7539.2856,7539.351,7539.582,7540.1016,7539.677,7539.488
2012-05-03,7558.5386,7558.079,7558.144,7558.375,7558.895,7558.4697,7558.2803
2012-05-04,7577.331,7576.8716,7576.937,7577.168,7577.6875,7577.2627,7577.073
2012-05-06,7596.124,7595.664,7595.73,7595.961,7596.481,7596.0557,7595.866
2012-05-07,7614.917,7614.4575,7614.523,7614.754,7615.2734,7614.8486,7614.659
2012-05-08,7633.7095,7633.25,7633.316,7633.5464,7634.066,7633.6416,7633.452
2012-05-09,7652.503,7652.0435,7652.1084,7652.3394,7652.8594,7652.4346,7652.2446
2012-05-10,7671.2954,7670.836,7670.9014,7671.1323,7671.652,7671.2275,7671.038
2012-05-11,7690.089,7689.629,7689.6943,7689.9253,7690.4453,7690.0205,7689.8306
2012-05-13,7708.8813,7708.422,7708.4873,7708.7183,7709.238,7708.8135,7708.6235
2012-05-14,7727.674,7727.2144,7727.2803,7727.5107,7728.0303,7727.6055,7727.4165
2012-05-15,7746.4673,7746.008,7746.0728,7746.304,7746.8237,7746.3994,7746.209
2012-05-16,7765.26,7764.8003,7764.8657,7765.0967,7765.616,7765.1914,7765.0024
2012-05-17,7784.053,7783.5933,7783.6587,7783.8896,7784.4097,7783.9844,7783.795
2012-05-18,7802.8457,7802.386,7802.4517,7802.6826,7803.202,7802.7773,7802.588
2012-05-20,7821.6387,7821.1787,7821.2446,7821.4756,7821.995,7821.5703,7821.381
2012-05-21,7840.4316,7839.972,7840.037,7840.2686,7840.788,7840.3633,7840.174
2012-05-22,7859.224,7858.7646,7858.8306,7859.061,7859.5806,7859.1562,7858.967
2012-05-23,7878.0176,7877.558,7877.623,7877.854,7878.374,7877.949,7877.7593
2012-05-24,7896.81,7896.3506,7896.416,7896.647,7897.1665,7896.742,7896.5527
2012-05-25,7915.603,7915.1436,7915.209,7915.44,7915.96,7915.535,7915.345
2012-05-27,7934.396,7933.9365,7934.002,7934.233,7934.7524,7934.328,7934.138
2012-05-28,7953.1885,7952.729,7952.795,7953.0254,7953.545,7953.12,7952.931
2012-05-29,7971.982,7971.5225,7971.5874,7971.8184,7972.3384,7971.913,7971.7236
2012-05-30,7990.7744,7990.315,7990.3804,7990.6113,7991.131,7990.706,7990.517
2012-05-31,8009.568,8009.108,8009.1733,8009.4043,8009.9243,8009.499,8009.3096
2012-06-01,8028.3604,8027.901,8027.9663,8028.1973,8028.717,8028.292,8028.1025
2012-06-03,8047.153,8046.6934,8046.7593,8046.9897,8047.5093,8047.085,8046.8955
2012-06-04,8065.9463,8065.487,8065.552,8065.783,8066.3027,8065.878,8065.6885
2012-06-05,8084.739,8084.2793,8084.3447,8084.5757,8085.095,8084.671,8084.4814
2012-06-06,8103.532,8103.0728,8103.1377,8103.3687,8103.8887,8103.464,8103.274
2012-06-07,8122.3247,8121.865,8121.9307,8122.1616,8122.681,8122.257,8122.067
2012-06-08,8141.1177,8140.6577,8140.7236,8140.9546,8141.4746,8141.05,8140.86
2012-06-10,8159.9106,8159.451,8159.5166,8159.7476,8160.267,8159.843,8159.653
2012-06-11,8178.703,8178.2437,8178.3096,8178.54,8179.0596,8178.635,8178.446
2012-06-12,8197.496,8197.037,8197.103,8197.333,8197.854,8197.428,8197.238
2012-06-13,8216.289,8215.83,8215.8955,8216.126,8216.6455,8216.221,8216.031
2012-06-14,8235.082,8234.623,8234.688,8234.919,8235.439,8235.014,8234.824
2012-06-15,8253.875,8253.416,8253.481,8253.712,8254.231,8253.807,8253.617
2012-06-17,8272.667,8272.208,8272.274,8272.504,8273.024,8272.6,8272.41
2012-06-18,8291.461,8291.002,8291.066,8291.298,8291.817,8291.393,8291.202
2012-06-19,8310.253,8309.794,8309.859,8310.09,8310.61,8310.186,8309.996
2012-06-20,8329.047,8328.587,8328.652,8328.883,8329.403,8328.979,8328.788
2012-06-21,8347.839,8347.38,8347.445,8347.676,8348.196,8347.771,8347.581
2012-06-22,8366.632,8366.172,8366.238,8366.469,8366.989,8366.564,8366.374
2012-06-24,8385.425,8384.966,8385.031,8385.262,8385.782,8385.357,8385.167
2012-06-25,8404.218,8403.758,8403.824,8404.055,8404.574,8404.149,8403.96
2012-06-26,8423.011,8422.552,8422.617,8422.848,8423.368,8422.942,8422.753
2012-06-27,8441.804,8441.344,8441.41,8441.641,8442.16,8441.735,8441.546
2012-06-28,8460.597,8460.137,8460.203,8460.434,8460.954,8460.528,8460.339
2012-06-29,8479.39,8478.93,8478.996,8479.227,8479.746,8479.321,8479.132
2012-07-01,8498.182,8497.723,8497.789,8498.019,8498.539,8498.114,8497.925
2012-07-02,8516.976,8516.516,8516.581,8516.812,8517.332,8516.907,8516.717
2012-07-03,8535.768,8535.309,8535.375,8535.605,8536.125,8535.7,8535.511
2012-07-04,8554.562,8554.102,8554.167,8554.397,8554.917,8554.493,8554.304
2012-07-05,8573.354,8572.895,8572.96,8573.19,8573.711,8573.285,8573.096
2012-07-06,8592.146,8591.6875,8591.753,8591.984,8592.503,8592.079,8591.889
2012-07-08,8610.939,8610.48,8610.546,8610.775,8611.297,8610.872,8610.683
2012-07-09,8629.732,8629.273,8629.338,8629.569,8630.089,8629.664,8629.475
2012-07-10,8648.524,8648.066,8648.132,8648.362,8648.883,8648.457,8648.268
2012-07-11,8667.318,8666.859,8666.925,8667.155,8667.675,8667.251,8667.061
2012-07-12,8686.111,8685.651,8685.718,8685.947,8686.468,8686.043,8685.854
2012-07-13,8704.904,8704.445,8704.51,8704.741,8705.261,8704.836,8704.6455
2012-07-15,8723.696,8723.238,8723.304,8723.534,8724.054,8723.629,8723.439
2012-07-16,8742.49,8742.029,8742.096,8742.326,8742.846,8742.423,8742.232
2012-07-17,8761.282,8760.823,8760.889,8761.119,8761.64,8761.214,8761.024
2012-07-18,8780.075,8779.617,8779.682,8779.913,8780.433,8780.008,8779.817
2012-07-19,8798.868,8798.409,8798.476,8798.705,8799.226,8798.801,8798.611
2012-07-20,8817.661,8817.201,8817.268,8817.498,8818.018,8817.594,8817.403
2012-07-22,8836.453,8835.995,8836.061,8836.291,8836.812,8836.386,8836.196
2012-07-23,8855.247,8854.787,8854.854,8855.085,8855.604,8855.18,8854.989
2012-07-24,8874.04,8873.58,8873.646,8873.876,8874.396,8873.972,8873.783
2012-07-25,8892.833,8892.373,8892.438,8892.67,8893.189,8892.765,8892.574
2012-07-26,8911.625,8911.167,8911.232,8911.463,8911.982,8911.558,8911.368
2012-07-27,8930.419,8929.959,8930.024,8930.256,8930.775,8930.352,8930.161
2012-07-29,8949.211,8948.752,8948.818,8949.048,8949.568,8949.143,8948.954
2012-07-30,8968.004,8967.545,8967.61,8967.842,8968.361,8967.937,8967.746
2012-07-31,8986.797,8986.338,8986.404,8986.635,8987.154,8986.7295,8986.54
2012-08-01,9005.591,9005.131,9005.196,9005.427,9005.946,9005.522,9005.333
2012-08-02,9024.383,9023.924,9023.989,9024.22,9024.74,9024.314,9024.125
2012-08-03,9043.176,9042.717,9042.782,9043.014,9043.532,9043.108,9042.918
2012-08-05,9061.969,9061.509,9061.575,9061.805,9062.326,9061.901,9061.712
2012-08-06,9080.762,9080.303,9080.367,9080.599,9081.118,9080.693,9080.503
2012-08-07,9099.554,9099.096,9099.161,9099.392,9099.912,9099.486,9099.297
2012-08-08,9118.348,9117.889,9117.954,9118.185,9118.704,9118.28,9118.09
2012-08-09,9137.141,9136.681,9136.747,9136.977,9137.497,9137.072,9136.883
2012-08-10,9155.933,9155.475,9155.539,9155.7705,9156.29,9155.865,9155.675
2012-08-12,9174.726,9174.267,9174.333,9174.563,9175.083,9174.658,9174.469
2012-08-13,9193.52,9193.059,9193.125,9193.355,9193.875,9193.452,9193.262
2012-08-14,9212.312,9211.853,9211.918,9212.148,9212.669,9212.243,9212.054
2012-08-15,9231.1045,9230.646,9230.711,9230.942,9231.461,9231.037,9230.847
2012-08-16,9249.897,9249.438,9249.504,9249.734,9250.255,9249.83,9249.641
2012-08-17,9268.69,9268.23,9268.297,9268.527,9269.047,9268.622,9268.433
2012-08-19,9287.482,9287.024,9287.09,9287.32,9287.841,9287.415,9287.226
2012-08-20,9306.276,9305.816,9305.883,9306.114,9306.633,9306.209,9306.019
2012-08-21,9325.069,9324.609,9324.676,9324.905,9325.426,9325.001,9324.8125
2012-08-22,9343.862,9343.402,9343.468,9343.699,9344.219,9343.794,9343.604
2012-08-23,9362.654,9362.196,9362.262,9362.492,9363.012,9362.587,9362.397
2012-08-24,9381.448,9380.988,9381.054,9381.284,9381.805,9381.381,9381.19
2012-08-26,9400.24,9399.781,9399.847,9400.077,9400.598,9400.172,9399.983
2012-08-27,9419.033,9418.574,9418.64,9418.871,9419.391,9418.966,9418.775
2012-08-28,9437.826,9437.367,9437.434,9437.663,9438.184,9437.759,9437.569
2012-08-29,9456.62,9456.16,9456.226,9456.456,9456.976,9456.552,9456.361
2012-08-30,9475.411,9474.953,9475.019,9475.249,9475.77,9475.344,9475.154
2012-08-31,9494.205,9493.746,9493.812,9494.043,9494.562,9494.138,9493.947
2012-09-02,9512.998,9512.538,9512.6045,9512.834,9513.3545,9512.931,9512.741
2012-09-03,9531.791,9531.332,9531.396,9531.628,9532.147,9531.723,9531.532
2012-09-04,9550.583,9550.125,9550.19,9550.421,9550.941,9550.516,9550.326
2012-09-05,9569.377,9568.918,9568.983,9569.214,9569.733,9569.31,9569.119
2012-09-06,9588.169,9587.71,9587.776,9588.006,9588.526,9588.102,9587.912
2012-09-07,9606.962,9606.504,9606.568,9606.8,9607.319,9606.895,9606.704
2012-09-09,9625.755,9625.296,9625.362,9625.593,9626.112,9625.6875,9625.498
2012-09-10,9644.549,9644.088,9644.154,9644.385,9644.904,9644.48,9644.291
2012-09-11,9663.341,9662.882,9662.947,9663.178,9663.698,9663.272,9663.083
2012-09-12,9682.134,9681.676,9681.74,9681.972,9682.49,9682.066,9681.876
2012-09-13,9700.927,9700.468,9700.533,9700.764,9701.284,9700.859,9700.67
2012-09-14,9719.72,9719.26,9719.326,9719.557,9720.076,9719.651,9719.462
2012-09-16,9738.512,9738.054,9738.119,9738.35,9738.87,9738.444,9738.255
2012-09-17,9757.306,9756.846,9756.912,9757.143,9757.662,9757.238,9757.048
2012-09-18,9776.099,9775.639,9775.705,9775.935,9776.455,9776.03,9775.841
2012-09-19,9794.892,9794.432,9794.497,9794.729,9795.248,9794.823,9794.633
2012-09-20,9813.684,9813.226,9813.291,9813.521,9814.041,9813.616,9813.427
2012-09-21,9832.478,9832.018,9832.083,9832.313,9832.833,9832.41,9832.22
2012-09-23,9851.27,9850.811,9850.876,9851.106,9851.627,9851.201,9851.012
2012-09-24,9870.0625,9869.604,9869.669,9869.9,9870.42,9869.995,9869.805
2012-09-25,9888.855,9888.396,9888.463,9888.692,9889.213,9888.788,9888.599
2012-09-26,9907.648,9907.189,9907.255,9907.485,9908.005,9907.581,9907.391
2012-09-27,9926.44,9925.982,9926.048,9926.278,9926.799,9926.373,9926.184
2012-09-28,9945.234,9944.775,9944.841,9945.072,9945.591,9945.167,9944.977
2012-09-30,9964.027,9963.567,9963.634,9963.863,9964.384,9963.959,9963.7705
2012-10-01,9982.82,9982.361,9982.426,9982.657,9983.177,9982.752,9982.562
2012-10-02,10001.612,10001.154,10001.22,10001.45,10001.97,10001.545,10001.355
2012-10-03,10020.406,10019.947,10020.012,10020.243,10020.763,10020.339,10020.148
2012-10-04,10039.198,10038.739,10038.806,10039.035,10039.556,10039.13,10038.941
2012-10-05,10057.991,10057.533,10057.598,10057.829,10058.349,10057.924,10057.733
2012-10-07,10076.784,10076.325,10076.392,10076.622,10077.142,10076.717,10076.527
2012-10-08,10095.578,10095.117,10095.184,10095.414,10095.934,10095.51,10095.32
2012-10-09,10114.37,10113.911,10113.977,10114.207,10114.728,10114.302,10114.112
2012-10-10,10133.163,10132.705,10132.77,10133.001,10133.52,10133.096,10132.905
2012-10-11,10151.956,10151.497,10151.5625,10151.792,10152.313,10151.889,10151.699
2012-10-12,10170.749,10170.289,10170.3545,10170.586,10171.105,10170.681,10170.49
2012-10-14,10189.541,10189.083,10189.148,10189.379,10189.899,10189.474,10189.284
2012-10-15,10208.335,10207.875,10207.941,10208.172,10208.691,10208.268,10208.077
2012-10-16,10227.128,10226.668,10226.734,10226.964,10227.484,10227.06,10226.87
2012-10-17,10245.92,10245.461,10245.526,10245.758,10246.277,10245.853,10245.662
2012-10-18,10264.713,10264.254,10264.32,10264.551,10265.07,10264.6455,10264.456
2012-10-19,10283.507,10283.047,10283.112,10283.343,10283.862,10283.439,10283.249
2012-10-21,10302.299,10301.84,10301.905,10302.136,10302.656,10302.23,10302.041
2012-10-22,10321.092,10320.633,10320.698,10320.93,10321.448,10321.024,10320.834
2012-10-23,10339.885,10339.426,10339.491,10339.722,10340.242,10339.817,10339.628
2012-10-24,10358.678,10358.219,10358.284,10358.515,10359.034,10358.609,10358.42
2012-10-25,10377.47,10377.012,10377.077,10377.308,10377.828,10377.402,10377.213
2012-10-26,10396.264,10395.805,10395.87,10396.102,10396.62,10396.196,10396.006
2012-10-28,10415.057,10414.597,10414.663,10414.893,10415.413,10414.988,10414.8
2012-10-29,10433.85,10433.391,10433.455,10433.687,10434.206,10433.781,10433.591
2012-10-30,10452.642,10452.184,10452.249,10452.4795,10452.999,10452.574,10452.385
2012-10-31,10471.436,10470.977,10471.041,10471.271,10471.792,10471.368,10471.178
2012-11-01,10490.228,10489.769,10489.834,10490.064,10490.585,10490.159,10489.971
2012-11-02,10509.0205,10508.5625,10508.627,10508.858,10509.378,10508.953,10508.763
2012-11-04,10527.813,10527.3545,10527.421,10527.65,10528.171,10527.746,10527.557
2012-11-05,10546.607,10546.146,10546.213,10546.443,10546.963,10546.539,10546.349
2012-11-06,10565.398,10564.94,10565.006,10565.236,10565.757,10565.331,10565.142
2012-11-07,10584.192,10583.734,10583.799,10584.03,10584.549,10584.125,10583.935
2012-11-08,10602.985,10602.525,10602.592,10602.821,10603.342,10602.918,10602.729
2012-11-09,10621.778,10621.318,10621.384,10621.615,10622.135,10621.71,10621.52
2012-11-11,10640.57,10640.112,10640.178,10640.408,10640.929,10640.503,10640.313
2012-11-12,10659.364,10658.904,10658.971,10659.201,10659.721,10659.297,10659.106
2012-11-13,10678.156,10677.697,10677.764,10677.993,10678.514,10678.089,10677.899
2012-11-14,10696.949,10696.49,10696.556,10696.787,10697.307,10696.882,10696.691
2012-11-15,10715.742,10715.283,10715.35,10715.58,10716.1,10715.675,10715.485
2012-11-16,10734.536,10734.076,10734.142,10734.372,10734.892,10734.468,10734.278
2012-11-18,10753.328,10752.869,10752.935,10753.165,10753.686,10753.26,10753.07
2012-11-19,10772.121,10771.662,10771.728,10771.959,10772.478,10772.054,10771.863
2012-11-20,10790.914,10790.455,10790.5205,10790.751,10791.271,10790.847,10790.657
2012-11-21,10809.707,10809.248,10809.313,10809.544,10810.063,10809.639,10809.449
2012-11-22,10828.499,10828.041,10828.106,10828.337,10828.857,10828.432,10828.242
2012-11-23,10847.293,10846.834,10846.899,10847.13,10847.649,10847.226,10847.035
2012-11-25,10866.086,10865.626,10865.692,10865.922,10866.442,10866.018,10865.828
2012-11-26,10884.879,10884.42,10884.484,10884.716,10885.235,10884.811,10884.62
2012-11-27,10903.671,10903.213,10903.278,10903.509,10904.028,10903.604,10903.414
2012-11-28,10922.465,10922.004,10922.07,10922.301,10922.82,10922.397,10922.207
2012-11-29,10941.257,10940.798,10940.863,10941.094,10941.614,10941.188,10940.999
2012-11-30,10960.05,10959.592,10959.656,10959.888,10960.407,10959.982,10959.792
2012-12-02,10978.843,10978.384,10978.45,10978.68,10979.2,10978.775,10978.586
2012-12-03,10997.636,10997.176,10997.242,10997.473,10997.992,10997.568,10997.378
2012-12-04,11016.428,11015.97,11016.035,11016.266,11016.786,11016.36,11016.171
2012-12-05,11035.222,11034.762,11034.828,11035.06,11035.578,11035.154,11034.964
2012-12-06,11054.015,11053.555,11053.621,11053.851,11054.371,11053.946,11053.758
2012-12-07,11072.808,11072.348,11072.413,11072.645,11073.164,11072.739,11072.549
2012-12-09,11091.6,11091.142,11091.207,11091.4375,11091.957,11091.532,11091.343
2012-12-10,11110.394,11109.934,11109.999,11110.23,11110.75,11110.326,11110.136
2012-12-11,11129.186,11128.727,11128.793,11129.022,11129.543,11129.117,11128.929
2012-12-12,11147.979,11147.52,11147.585,11147.816,11148.336,11147.911,11147.721
2012-12-13,11166.771,11166.3125,11166.379,11166.609,11167.129,11166.704,11166.515
2012-12-14,11185.565,11185.105,11185.171,11185.401,11185.921,11185.497,11185.308
2012-12-16,11204.357,11203.898,11203.964,11204.194,11204.715,11204.289,11204.1
2012-12-17,11223.15,11222.691,11222.757,11222.988,11223.507,11223.083,11222.893
2012-12-18,11241.943,11241.484,11241.55,11241.779,11242.301,11241.876,11241.687
2012-12-19,11260.736,11260.277,11260.342,11260.573,11261.093,11260.668,11260.478
2012-12-20,11279.528,11279.07,11279.136,11279.366,11279.887,11279.461,11279.271
2012-12-21,11298.322,11297.863,11297.929,11298.159,11298.679,11298.255,11298.064
2012-12-23,11317.115,11316.655,11316.722,11316.951,11317.472,11317.047,11316.857
2012-12-24,11335.907,11335.449,11335.514,11335.745,11336.265,11335.84,11335.649
2012-12-26,11354.7,11354.241,11354.308,11354.538,11355.058,11354.633,11354.443
2012-12-27,11373.494,11373.033,11373.1,11373.33,11373.85,11373.427,11373.236
2012-12-28,11392.286,11391.827,11391.893,11392.123,11392.644,11392.218,11392.028
2012-12-30,11411.079,11410.621,11410.686,11410.917,11411.436,11411.012,11410.821
2012-12-31,11429.872,11429.413,11429.4795,11429.709,11430.2295,11429.805,11429.615
2013-01-02,11448.665,11448.205,11448.271,11448.502,11449.021,11448.598,11448.407
2013-01-03,11467.457,11466.999,11467.064,11467.295,11467.815,11467.39,11467.2
2013-01-04,11486.251,11485.791,11485.857,11486.089,11486.607,11486.184,11485.993
2013-01-06,11505.044,11504.584,11504.65,11504.88,11505.4,11504.976,11504.787
2013-01-07,11523.837,11523.377,11523.442,11523.674,11524.193,11523.769,11523.578
2013-01-08,11542.629,11542.171,11542.236,11542.467,11542.986,11542.562,11542.372
2013-01-09,11561.423,11560.963,11561.028,11561.259,11561.779,11561.355,11561.165
2013-01-10,11580.215,11579.756,11579.821,11580.052,11580.572,11580.146,11579.958
2013-01-11,11599.008,11598.549,11598.614,11598.846,11599.365,11598.94,11598.75
2013-01-13,11617.801,11617.342,11617.408,11617.638,11618.158,11617.733,11617.544
2013-01-14,11636.595,11636.135,11636.2,11636.431,11636.95,11636.526,11636.336
2013-01-15,11655.386,11654.928,11654.993,11655.224,11655.744,11655.318,11655.129
2013-01-16,11674.18,11673.721,11673.786,11674.018,11674.536,11674.112,11673.922
2013-01-17,11692.973,11692.513,11692.579,11692.809,11693.329,11692.905,11692.716
