,FRXEUR,FRXEUR,FRXEUR,FRXEUR,FRXEUR,FRXEUR,FRXEUR
2014-11-20,4116.5557,4116.565,4116.562,4116.551,4116.5547,4124.0454,4132.0913
2014-11-21,4116.5645,4116.5586,4116.5757,4116.5703,4124.0254,4132.056,4142.92
2014-11-23,4116.5835,4116.549,4116.5503,4124.028,4132.093,4142.8833,4166.73
2014-11-24,4116.555,4116.5713,4124.0767,4132.111,4142.9937,4166.693,4189.6
2014-11-25,4116.5605,4124.08,4132.0107,4143.029,4166.8457,4189.561,4192.616
2014-11-26,4124.0093,4132.262,4143.1167,4166.9155,4189.586,4192.5986,4197.179
2014-11-27,4131.856,4143.141,4166.8945,4189.6807,4192.5586,4197.2744,4200.125
2014-11-28,4142.9834,4166.9575,4189.576,4192.601,4197.2515,4200.083,4201.086
2014-11-30,4166.888,4189.6694,4192.609,4197.2217,4200.089,4201.063,4206.6514
2014-12-01,4189.701,4192.621,4197.3174,4200.0493,4201.1016,4206.5825,4207.3516
2014-12-02,4192.5493,4197.3706,4200.114,4201.0317,4206.6313,4207.344,4207.3525
2014-12-03,4197.319,4200.1177,4201.0767,4206.5254,4207.3633,4207.331,4207.723
2014-12-04,4200.087,4201.0063,4206.6343,4207.288,4207.284,4207.7637,4214.7705
2014-12-05,4201.0625,4206.6035,4207.3174,4207.368,4207.783,4214.871,4222.5903
2014-12-07,4206.594,4207.367,4207.3203,4207.8135,4214.9067,4222.8525,4226.388
2014-12-08,4207.3164,4207.2754,4207.8213,4214.87,4222.8975,4226.3657,4226.4033
2014-12-09,4207.326,4207.7344,4214.9355,4222.806,4226.3594,4226.3584,4217.5513
2014-12-10,4207.7524,4214.8193,4222.9517,4226.379,4226.3887,4217.5356,4217.741
2014-12-11,4214.827,4222.729,4226.488,4226.407,4217.5796,4217.726,4217.7134
2014-12-12,4222.75,4226.3984,4226.3843,4217.528,4217.7305,4217.698,4217.745
2014-12-14,4226.368,4226.385,4217.5938,4217.6943,4217.7485,4217.73,4225.966
2014-12-15,4226.39,4217.4634,4217.7236,4217.7144,4217.697,4225.9688,4229.0645
2014-12-16,4217.4775,4217.6885,4217.72,4217.7573,4225.9814,4229.046,4229.0083
2014-12-17,4217.727,4217.759,4217.7227,4225.926,4229.019,4229.064,4239.0767
2014-12-18,4217.708,4217.744,4225.8584,4229.0127,4229.047,4239.1274,4250.89
2014-12-19,4217.718,4226.1226,4229.0425,4229.0264,4238.794,4250.9937,4251.501
2014-12-21,4225.925,4229.0386,4229.044,4239.388,4251.1685,4251.4854,4251.4893
2014-12-22,4229.0713,4229.0415,4239.2104,4250.9775,4251.549,4251.4424,4251.478
2014-12-23,4229.0776,4239.279,4251.051,4251.5083,4251.505,4251.5503,4251.4844
2014-12-24,4238.9873,4250.844,4251.506,4251.4814,4251.454,4251.4746,4258.074
2014-12-25,4251.1147,4251.4907,4251.4824,4251.5044,4251.4727,4258.128,4269.028
2014-12-26,4251.4805,4251.5605,4251.5225,4251.512,4258.1675,4269.227,4271.668
2014-12-28,4251.4834,4251.4775,4251.51,4258.105,4269.0127,4271.7134,4271.726
2014-12-29,4251.5146,4251.5225,4258.157,4268.962,4271.712,4271.7495,4271.8047
2014-12-30,4251.48,4258.0737,4269.026,4271.708,4271.7256,4271.7173,4260.7954
2014-12-31,4258.0166,4269.1143,4271.724,4271.7646,4271.7427,4260.8867,4260.695
2015-01-01,4269.3086,4271.7417,4271.7334,4271.7354,4261.0366,4260.6055,4251.708
2015-01-02,4271.802,4271.7446,4271.7334,4260.933,4260.6675,4251.703,4251.227
2015-01-04,4271.747,4271.7495,4261.0103,4260.63,4251.662,4251.2217,4240.4893
2015-01-05,4271.724,4260.784,4260.6685,4251.6836,4251.232,4240.224,4217.735
2015-01-06,4260.9688,4260.727,4251.7217,4251.2017,4240.2305,4217.4727,4217.585
2015-01-07,4260.6763,4251.7056,4251.2446,4240.5894,4217.4453,4217.6187,4217.723
2015-01-08,4251.723,4251.2124,4240.044,4217.5234,4217.6216,4217.717,4217.7065
2015-01-09,4251.198,4240.1313,4217.487,4217.618,4217.6875,4217.754,4217.706
2015-01-11,4240.304,4217.448,4217.653,4217.689,4217.7383,4217.7197,4217.7344
2015-01-12,4217.4966,4217.591,4217.7173,4217.772,4217.7485,4217.7236,4217.706
2015-01-13,4217.6143,4217.726,4217.7456,4217.8096,4217.6973,4217.755,4217.6157
2015-01-14,4217.694,4217.702,4217.7446,4217.78,4217.6865,4217.6377,4217.708
2015-01-15,4217.7056,4217.7407,4217.715,4217.694,4217.6387,4217.7183,4217.755
2015-01-16,4217.7935,4217.7437,4217.7173,4217.641,4217.713,4217.722,4217.721
2015-01-18,4217.7334,4217.6875,4217.654,4217.7476,4217.7285,4217.754,4217.7275
2015-01-19,4217.717,4217.6123,4217.765,4217.6997,4217.713,4217.7183,4219.962
2015-01-20,4217.6143,4217.721,4217.6606,4217.7227,4217.7295,4219.9976,4219.958
2015-01-21,4217.766,4217.715,4217.7236,4217.7715,4219.9546,4219.948,4225.724
2015-01-22,4217.7266,4217.743,4217.71,4219.9277,4219.944,4225.782,4236.8354
2015-01-23,4217.732,4217.7017,4219.9883,4219.937,4225.6504,4236.623,4251.3315
2015-01-25,4217.7363,4219.924,4219.937,4225.8447,4237.0884,4251.3843,4261.044
2015-01-26,4219.943,4219.926,4225.7197,4236.728,4251.543,4260.7812,4261.896
2015-01-27,4219.914,4225.634,4236.4307,4251.318,4261.0312,4261.8813,4261.9253
2015-01-28,4225.6353,4237.0127,4251.317,4260.8564,4261.834,4261.9097,4272.2314
2015-01-29,4236.9766,4251.3345,4260.83,4261.907,4261.871,4272.2915,4271.7144
2015-01-30,4251.2393,4260.913,4261.8667,4261.9023,4272.2344,4271.7812,4271.733
2015-02-01,4260.7837,4261.905,4261.883,4272.2935,4271.728,4271.7363,4271.7876
2015-02-02,4261.8804,4261.926,4272.209,4271.78,4271.7656,4271.7275,4276.9478
2015-02-03,4261.9346,4272.2627,4271.7646,4271.7466,4271.761,4276.972,4276.994
2015-02-04,4272.2744,4271.807,4271.7397,4271.741,4276.8667,4276.994,4279.795
2015-02-05,4271.7515,4271.7446,4271.7427,4277.0127,4276.9424,4279.8467,4279.8325
2015-02-06,4271.701,4271.664,4276.9795,4276.9883,4279.801,4279.833,4291.032
2015-02-08,4271.7314,4276.964,4276.9585,4279.8193,4279.7896,4290.914,4322.5513
2015-02-09,4277.041,4276.9644,4279.836,4279.832,4291.3257,4322.4136,4361.119
2015-02-10,4276.998,4279.803,4279.823,4291.379,4322.724,4361.136,4384.135
2015-02-11,4279.7866,4279.813,4291.248,4322.7905,4361.212,4384.116,4408.9814
2015-02-12,4279.876,4291.278,4322.5586,4361.2876,4384.195,4408.915,4438.2866
2015-02-13,4291.5635,4322.567,4361.1543,4384.2725,4409.01,4438.176,4461.7056
2015-02-15,4323.036,4361.1465,4384.08,4409.093,4438.2915,4461.57,4486.031
2015-02-16,4361.573,4384.0674,4408.8315,4438.379,4461.692,4485.874,4516.3647
2015-02-17,4384.5757,4408.815,4438.0547,4461.781,4486.0044,4516.1904,4539.9727
2015-02-18,4409.2573,4438.0366,4461.5317,4486.094,4516.328,4539.7876,4565.0215
2015-02-19,4438.5977,4461.512,4485.7817,4516.4194,4539.9307,4564.827,4593.8467
2015-02-20,4461.7905,4485.76,4516.047,4540.022,4564.973,4593.6465,4621.0137
2015-02-22,4486.19,4516.0215,4539.709,4565.065,4593.7954,4620.862,4633.551
2015-02-23,4516.5957,4539.683,4564.703,4593.888,4620.96,4633.481,4642.4883
2015-02-24,4540.149,4564.677,4593.4863,4620.988,4633.495,4642.48,4645.4565
2015-02-25,4565.251,4593.458,4620.7803,4633.5327,4642.5,4645.451,4653.6924
2015-02-26,4594.1196,4620.8145,4633.4253,4642.4756,4645.4746,4653.6772,4665.343
2015-02-27,4621.093,4633.443,4642.4126,4645.4463,4653.71,4665.32,4678.3022
2015-03-01,4633.611,4642.4233,4645.3784,4653.6865,4665.3564,4678.267,4683.1406
2015-03-02,4642.496,4645.3857,4653.5938,4665.347,4678.313,4683.1826,4684.07
2015-03-03,4645.4746,4653.595,4665.2183,4678.272,4683.1504,4684.0923,4684.0723
2015-03-04,4653.737,4665.2095,4678.2227,4683.158,4684.0825,4684.0713,4686.1196
2015-03-05,4665.3457,4678.205,4683.132,4684.0664,4684.074,4686.125,4689.471
2015-03-06,4678.3022,4683.112,4684.054,4684.0776,4686.0933,4689.5127,4699.4985
2015-03-08,4683.119,4684.0674,4684.07,4686.105,4689.4824,4699.5347,4716.659
2015-03-09,4684.072,4684.0645,4686.11,4689.4966,4699.508,4716.6807,4736.074
2015-03-10,4684.07,4686.088,4689.442,4699.53,4716.6655,4736.084,4751.0537
2015-03-11,4686.089,4689.509,4699.441,4716.697,4736.0776,4751.0557,4760.466
2015-03-12,4689.563,4699.4976,4716.556,4736.1206,4751.0537,4760.4595,4770.4375
2015-03-13,4699.621,4716.5986,4735.927,4751.104,4760.4634,4770.4253,4786.9927
2015-03-15,4716.8223,4735.959,4751.0264,4760.52,4770.4326,4786.9717,4805.979
2015-03-16,4736.1934,4751.049,4760.4424,4770.4966,4786.9863,4805.948,4824.896
2015-03-17,4751.138,4760.46,4770.387,4787.0537,4805.9688,4824.859,4836.371
2015-03-18,4760.4946,4770.4,4786.9023,4806.0435,4824.8823,4836.3325,4851.699
2015-03-19,4770.4604,4786.909,4805.8457,4824.965,4836.3574,4851.6523,4867.9014
2015-03-20,4787.0596,4805.8477,4824.8096,4836.3584,4851.684,4867.8506,4882.948
2015-03-22,4806.0894,4824.802,4836.2627,4851.6943,4867.884,4882.9707,4897.351
2015-03-23,4825.042,4836.2476,4851.559,4867.905,4883.0063,4897.373,4903.189
2015-03-24,4836.4546,4851.541,4867.7305,4882.961,4897.36,4903.2085,4903.5596
2015-03-25,4851.8105,4867.784,4882.8296,4897.368,4903.166,4903.556,4906.4688
2015-03-26,4867.9673,4882.871,4897.2544,4903.2075,4903.5503,4906.577,4916.0327
2015-03-27,4882.974,4897.24,4903.1143,4903.555,4906.6245,4916.134,4929.038
2015-03-29,4897.362,4903.1475,4903.5605,4906.582,4916.186,4929.049,4938.867
2015-03-30,4903.183,4903.5405,4906.6533,4916.151,4929.013,4938.865,4944.0137
2015-03-31,4903.551,4906.597,4916.197,4929.073,4938.835,4944.0127,4947.7437
2015-04-01,4906.5664,4916.1304,4929.089,4938.91,4943.983,4947.7393,4956.4507
2015-04-02,4916.1543,4929.0986,4938.905,4943.964,4947.714,4956.4443,4964.0674
2015-04-05,4929.1035,4938.9023,4943.9473,4947.6963,4956.4243,4964.061,4974.597
2015-04-06,4938.9595,4943.932,4947.6724,4956.412,4964.0454,4974.588,4980.833
2015-04-07,4944.0176,4947.652,4956.4683,4964.0386,4974.5786,4980.8228,4985.0234
2015-04-08,4947.758,4956.434,4964.086,4974.5767,4980.818,4985.012,4995.7964
2015-04-09,4956.4907,4964.0425,4974.603,4980.819,4985.0103,4995.7837,5002.0947
2015-04-10,4964.1304,4974.5464,4980.833,4985.013,4995.7876,5002.0796,5014.3105
2015-04-12,4974.612,4980.77,4985.02,4995.794,5002.09,5014.293,5032.568
2015-04-13,4980.831,4984.952,4995.784,5002.099,5014.311,5032.548,5038.0586
2015-04-14,4985.0337,4995.7944,5002.0747,5014.3228,5032.5747,5038.0386,5037.9824
2015-04-15,4995.837,5001.9834,5014.2793,5032.5938,5038.067,5037.9854,5042.1074
2015-04-16,5002.0356,5014.1685,5032.5195,5038.065,5037.969,5042.2104,5048.6733
2015-04-17,5014.289,5032.466,5038.018,5037.9897,5042.239,5048.7754,5051.317
2015-04-19,5032.5938,5037.9985,5037.982,5042.1406,5048.804,5051.2974,5053.6387
2015-04-20,5038.0747,5037.966,5042.17,5048.7114,5051.316,5053.632,5058.3745
2015-04-21,5037.984,5042.2705,5048.7324,5051.2847,5053.637,5058.3286,5063.7437
2015-04-22,5042.1577,5048.6943,5051.2915,5053.648,5058.3716,5063.6885,5070.233
2015-04-23,5048.7437,5051.258,5053.7075,5058.41,5063.7397,5070.266,5070.4185
2015-04-24,5051.248,5053.642,5058.15,5063.7773,5070.2275,5070.4233,5070.4136
2015-04-26,5053.657,5058.371,5063.515,5070.1743,5070.429,5070.425,5070.4146
2015-04-27,5058.3154,5063.725,5070.2456,5070.4097,5070.434,5070.4175,5070.436
2015-04-28,5063.681,5070.15,5070.418,5070.411,5070.408,5070.425,5070.41
2015-04-29,5070.261,5070.403,5070.3945,5070.4272,5070.4023,5070.397,5070.4062
2015-04-30,5070.4146,5070.408,5070.4053,5070.4087,5070.43,5070.4307,5070.428
2015-05-01,5070.412,5070.413,5070.4297,5070.4106,5070.4365,5070.416,5070.4307
2015-05-03,5070.412,5070.425,5070.419,5070.4272,5070.4062,5070.413,5068.9023
2015-05-04,5070.4365,5070.397,5070.392,5070.407,5070.4014,5068.899,5068.9033
2015-05-05,5070.4272,5070.427,5070.405,5070.4097,5068.866,5068.9023,5068.9146
2015-05-06,5070.4023,5070.426,5070.4316,5068.914,5068.8896,5068.899,5068.9175
2015-05-07,5070.4175,5070.425,5068.912,5068.8955,5068.906,5068.904,5068.9033
2015-05-08,5070.41,5068.8945,5068.876,5068.8975,5068.8945,5068.908,5061.6885
2015-05-10,5068.9316,5068.891,5068.8867,5068.9194,5068.8867,5061.806,5061.4985
2015-05-11,5068.901,5068.9185,5068.9175,5068.896,5061.8613,5061.4536,5053.788
2015-05-12,5068.902,5068.899,5068.8735,5061.697,5061.4688,5054.1064,5036.176
2015-05-13,5068.8994,5068.9204,5061.7695,5061.472,5053.9224,5036.237,5027.8706
2015-05-14,5068.8936,5061.6523,5061.5176,5053.9775,5036.0254,5027.9106,5034.2646
2015-05-15,5061.769,5061.493,5053.8584,5036.073,5027.684,5034.315,5041.748
2015-05-17,5061.5176,5053.979,5036.2266,5027.7305,5034.0986,5041.64,5041.52
2015-05-18,5053.8496,5036.176,5027.9136,5034.1465,5041.766,5041.5176,5041.4985
2015-05-19,5036.1987,5027.8765,5034.315,5041.6533,5041.486,5041.509,5033.0356
2015-05-20,5027.8774,5034.2603,5041.636,5041.519,5041.508,5033.0874,5040.1367
2015-05-21,5034.284,5041.7305,5041.4863,5041.48,5033.3525,5040.1987,5041.527
2015-05-22,5041.6123,5041.4844,5041.489,5033.145,5040.4707,5041.491,5041.5
2015-05-24,5041.4985,5041.5137,5033.318,5040.2773,5041.483,5041.479,5041.4736
2015-05-25,5041.511,5033.277,5040.4365,5041.4834,5041.523,5041.503,5041.495
2015-05-26,5033.0547,5040.3667,5041.452,5041.5264,5041.504,5041.5044,5032.288
2015-05-27,5040.169,5041.4893,5041.4985,5041.447,5041.4634,5032.072,5021.901
2015-05-28,5041.518,5041.508,5041.5205,5041.5356,5032.334,5021.7046,5012.54
2015-05-29,5041.514,5041.47,5041.4956,5032.148,5021.9053,5012.4043,5012.8267
2015-05-31,5041.4604,5041.4644,5032.0405,5021.7744,5012.507,5012.908,5011.7573
2015-06-01,5041.4883,5032.5215,5021.717,5012.47,5012.8164,5011.7534,5008.0664
2015-06-02,5032.29,5022.127,5012.462,5012.869,5011.7607,5007.962,5003.73
2015-06-03,5021.868,5012.635,5012.892,5011.7617,5008.061,5003.8887,5003.7686
2015-06-04,5012.477,5012.7905,5011.7866,5008.0186,5003.7256,5003.7544,4997.035
2015-06-05,5012.8325,5011.7427,5008.009,5003.8423,5003.755,4997.1216,4994.8877
2015-06-07,5011.814,5007.9966,5003.6924,5003.79,4997.1133,4995.0005,4993.3657
2015-06-08,5008.046,5003.8525,5003.749,4997.1616,4994.9536,4993.3384,4991.2773
2015-06-09,5003.8164,5003.778,4997.1235,4994.9473,4993.376,4991.234,4991.2905
2015-06-10,5003.738,4997.156,4994.9497,4993.33,4991.233,4991.265,4991.2847
2015-06-11,4997.1006,4994.9585,4993.333,4991.321,4991.276,4991.3496,4980.5713
2015-06-12,4994.9717,4993.398,4991.327,4991.323,4991.2935,4980.7153,4964.01
2015-06-14,4993.375,4991.2686,4991.307,4991.2915,4980.7397,4964.0063,4963.7246
2015-06-15,4991.2334,4991.339,4991.322,4980.7314,4964.0205,4963.7803,4963.8145
2015-06-16,4991.2754,4991.3003,4980.7,4964.0376,4963.7666,4963.783,4955.168
2015-06-17,4991.3335,4980.5835,4963.955,4963.732,4963.7666,4955.0225,4960.995
2015-06-18,4980.4766,4963.94,4963.8457,4963.7466,4955.0894,4960.91,4961.0054
2015-06-19,4963.965,4963.774,4963.849,4955.1025,4960.984,4960.9795,4961.0083
2015-06-21,4963.774,4963.81,4955.1177,4960.9893,4960.969,4961.0137,4961.007
2015-06-22,4963.7637,4955.015,4960.8926,4960.994,4960.9995,4961.013,4960.9746
2015-06-23,4955.1206,4960.991,4960.9814,4960.943,4960.978,4960.9727,4955.157
2015-06-24,4960.873,4960.991,4960.991,4960.954,4960.9985,4955.242,4955.3096
2015-06-25,4960.966,4961.0015,4960.9663,4961.013,4955.3955,4955.2964,4951.3853
2015-06-26,4960.9565,4960.991,4960.96,4955.3286,4955.319,4951.4116,4940.6685
2015-06-28,4961.0093,4960.9673,4955.3643,4955.33,4951.365,4940.5415,4911.234
2015-06-29,4960.9565,4955.243,4955.286,4951.3516,4940.543,4911.331,4899.2783
2015-06-30,4955.2695,4955.3096,4951.452,4940.009,4911.14,4899.193,4881.1064
2015-07-01,4955.297,4951.372,4940.5137,4911.0527,4899.192,4881.158,4875.335
2015-07-02,4951.375,4940.113,4911.3467,4899.225,4881.0386,4875.3564,4870.4546
2015-07-03,4940.2886,4910.9414,4899.2275,4881.0186,4875.4004,4870.434,4867.169
2015-07-05,4911.045,4899.3203,4881.2124,4875.3203,4870.4565,4867.156,4862.2183
2015-07-06,4899.143,4881.109,4875.323,4870.278,4867.2295,4862.1553,4862.2676
2015-07-07,4881.1885,4875.324,4870.288,4867.195,4862.2773,4862.2676,4852.583
2015-07-08,4875.1934,4870.389,4867.1978,4862.2227,4862.2617,4852.5234,4860.958
2015-07-09,4870.2666,4867.205,4862.3,4862.2754,4852.363,4860.8545,4862.252
2015-07-10,4867.1494,4862.269,4862.2124,4852.321,4860.6865,4862.2627,4862.259
2015-07-12,4862.185,4862.294,4852.418,4860.7524,4862.2456,4862.272,4862.2847
2015-07-13,4862.2495,4852.4478,4860.821,4862.3013,4862.2754,4862.285,4862.258
2015-07-14,4852.3716,4860.868,4862.2686,4862.28,4862.2417,4862.282,4852.0337
2015-07-15,4860.854,4862.2305,4862.263,4862.234,4862.245,4851.6675,4860.984
2015-07-16,4862.284,4862.26,4862.2324,4862.256,4852.1006,4860.5635,4862.281
2015-07-17,4862.232,4862.268,4862.267,4852.091,4861.0107,4862.2974,4870.6235
2015-07-19,4862.281,4862.253,4851.893,4861.089,4862.2744,4870.536,4870.4287
2015-07-20,4862.251,4851.576,4860.8438,4862.256,4870.428,4870.4043,4870.459
2015-07-21,4851.831,4860.5625,4862.301,4870.326,4870.4175,4870.4053,4862.481
2015-07-22,4860.866,4862.245,4870.553,4870.4067,4870.4185,4862.2324,4870.1904
2015-07-23,4862.258,4870.229,4870.479,4870.4175,4862.34,4870.4814,4875.344
2015-07-24,4870.3687,4870.4165,4870.4805,4862.3784,4870.243,4875.3667,4886.469
2015-07-26,4870.404,4870.4233,4862.417,4870.1694,4875.3467,4886.391,4910.54
2015-07-27,4870.429,4862.281,4870.235,4875.342,4886.503,4910.327,4938.8154
2015-07-28,4862.399,4870.278,4875.3228,4886.019,4910.3535,4938.7764,4963.789
2015-07-29,4870.1543,4875.3413,4886.5737,4910.206,4938.7266,4963.8657,4972.0464
2015-07-30,4875.356,4886.125,4910.258,4938.584,4963.7695,4972.156,4985.1646
2015-07-31,4886.113,4910.3076,4938.481,4963.804,4972.0454,4985.102,4987.5156
2015-08-02,4910.242,4938.682,4963.7275,4972.1216,4985.1934,4987.4624,4987.447
2015-08-03,4938.57,4963.9014,4972.1313,4985.2495,4987.4917,4987.502,4987.4385
2015-08-04,4963.88,4972.218,4985.218,4987.4517,4987.4937,4987.4277,4979.0625
2015-08-05,4972.3,4985.1226,4987.4717,4987.461,4987.471,4978.965,4986.4473
2015-08-06,4985.19,4987.471,4987.425,4987.471,4978.838,4986.383,4997.819
2015-08-07,4987.467,4987.4624,4987.456,4978.9077,4986.2227,4997.8022,5005.465
2015-08-09,4987.4624,4987.4907,4978.874,4986.2827,4997.594,5005.4517,5005.514
2015-08-10,4987.4644,4978.7803,4986.244,4997.6436,5005.4624,5005.5,5005.495
2015-08-11,4978.822,4986.153,4997.6006,5005.4727,5005.5596,5005.533,5005.5327
2015-08-12,4986.213,4997.754,5005.64,5005.5273,5005.5137,5005.549,5005.506
2015-08-13,4997.5996,5005.424,5005.578,5005.52,5005.5044,5005.509,5005.5454
2015-08-14,5005.4453,5005.5146,5005.5796,5005.556,5005.5513,5005.5156,5005.4756
2015-08-16,5005.53,5005.555,5005.5273,5005.542,5005.561,5005.496,5005.5454
2015-08-17,5005.54,5005.5366,5005.458,5005.505,5005.512,5005.5156,5005.544
2015-08-18,5005.508,5005.493,5005.456,5005.506,5005.503,5005.4834,5005.545
2015-08-19,5005.5146,5005.5137,5005.5107,5005.5244,5005.5522,5005.5303,5005.545
2015-08-20,5005.516,5005.5576,5005.5835,5005.503,5005.5625,5005.538,5005.514
2015-08-21,5005.497,5005.5366,5005.5845,5005.504,5005.5117,5005.525,5001.8916
2015-08-23,5005.501,5005.492,5005.5283,5005.5435,5005.5005,5001.8516,4991.3096
2015-08-24,5005.5234,5005.5137,5005.4536,5005.51,5001.896,4991.309,4976.5117
2015-08-25,5005.5215,5005.5596,5005.449,5001.9043,4991.077,4976.479,4973.312
2015-08-26,5005.544,5005.5386,5001.8853,4991.125,4976.4243,4973.365,4973.3203
2015-08-27,5005.4897,5001.813,4991.3643,4976.451,4973.325,4973.341,4973.2783
2015-08-28,5001.904,4991.5527,4976.4033,4973.3105,4973.317,4973.2827,4968.9243
2015-08-30,4991.0776,4976.491,4973.3276,4973.31,4973.276,4968.8364,4962.917
2015-08-31,4976.4175,4973.3325,4973.311,4973.2803,4968.8813,4962.786,4952.7964
2015-09-01,4973.334,4973.2974,4973.2944,4968.9175,4962.7993,4952.5566,4924.126
2015-09-02,4973.3257,4973.267,4968.918,4962.92,4952.6504,4924.2695,4905.325
2015-09-03,4973.237,4968.9194,4962.823,4952.671,4924.034,4905.4233,4880.8853
2015-09-04,4968.831,4962.851,4952.743,4924.0474,4905.2583,4881.2217,4845.6694
2015-09-06,4962.854,4952.5396,4924.245,4905.2686,4880.845,4846.238,4807.914
2015-09-07,4952.978,4923.9155,4905.298,4880.853,4845.659,4808.5273,4776.0703
2015-09-08,4924.3774,4905.1357,4880.986,4845.6636,4807.9185,4776.755,4742.3223
2015-09-09,4905.376,4880.72,4845.894,4807.9204,4776.0825,4743.079,4712.846
2015-09-10,4881.008,4845.5312,4808.212,4776.0835,4742.336,4713.6484,4683.748
2015-09-11,4845.866,4807.882,4776.4067,4742.3374,4712.863,4684.4556,4660.3345
2015-09-13,4808.1514,4776.0347,4742.68,4712.864,4683.7646,4660.9766,4640.21
2015-09-14,4776.326,4742.26,4713.221,4683.7656,4660.357,4640.7354,4629.1523
2015-09-15,4742.5894,4712.7705,4684.0693,4660.3574,4640.2324,4629.358,4620.893
2015-09-16,4713.122,4683.663,4660.6235,4640.233,4629.175,4621.083,4615.0454
2015-09-17,4684.0293,4660.3027,4640.466,4629.1753,4620.9155,4615.138,4610.947
2015-09-18,4660.624,4640.2183,4629.247,4620.916,4615.0684,4610.992,4603.522
2015-09-20,4640.444,4629.1514,4620.9473,4615.069,4610.9697,4603.6147,4590.5693
2015-09-21,4629.2114,4620.8843,4615.1147,4610.9697,4603.546,4590.7393,4572.4785
2015-09-22,4620.9653,4615.097,4610.9604,4603.5454,4590.5938,4572.7524,4555.6367
2015-09-23,4615.1265,4610.9966,4603.557,4590.5933,4572.5034,4555.8096,4550.8457
2015-09-24,4610.966,4603.562,4590.6396,4572.502,4555.663,4550.9644,4547.3965
2015-09-25,4603.5537,4590.594,4572.5947,4555.6616,4550.872,4547.46,4543.978
2015-09-27,4590.622,4572.486,4555.731,4550.87,4547.4224,4544.062,4542.4487
2015-09-28,4572.5596,4555.6274,4550.9414,4547.421,4544.005,4542.4473,4539.6562
2015-09-29,4555.6797,4550.9023,4547.4263,4544.003,4542.4497,4539.688,4532.6694
2015-09-30,4550.8887,4547.4487,4544.0215,4542.4634,4539.683,4532.7427,4534.694
2015-10-01,4547.443,4544.025,4542.4624,4539.6807,4532.6978,4534.634,4537.4917
2015-10-02,4544.0327,4542.462,4539.628,4532.6978,4534.6626,4537.3604,4542.742
2015-10-04,4542.4497,4539.6206,4532.6577,4534.662,4537.432,4542.846,4545.757
2015-10-05,4539.6343,4532.63,4534.678,4537.431,4542.8584,4545.5786,4546.946
2015-10-06,4532.6567,4534.7114,4537.4653,4542.8574,4545.6006,4546.9653,4543.6597
2015-10-07,4534.6787,4537.541,4542.877,4545.5996,4546.97,4543.5854,4546.6206
2015-10-08,4537.4697,4542.7944,4545.613,4546.9634,4543.499,4546.531,4546.98
2015-10-09,4542.889,4545.5347,4546.951,4543.5996,4546.46,4546.982,4550.402
2015-10-11,4545.629,4546.973,4543.515,4546.56,4546.964,4550.3955,4550.2456
2015-10-12,4546.956,4543.531,4546.469,4546.9546,4550.404,4550.25,4550.2373
2015-10-13,4543.6304,4546.4927,4546.9604,4550.3857,4550.253,4550.248,4550.255
2015-10-14,4546.5864,4546.953,4550.395,4550.2456,4550.245,4550.235,4553.5347
2015-10-15,4546.971,4550.4404,4550.2505,4550.2515,4550.2354,4553.5293,4557.927
2015-10-16,4550.4224,4550.248,4550.2505,4550.2485,4553.4927,4557.867,4560.1523
2015-10-18,4550.2427,4550.219,4550.248,4553.496,4557.9854,4560.159,4560.146
2015-10-19,4550.2383,4550.2183,4553.4985,4557.9766,4560.133,4560.1284,4560.13
2015-10-20,4550.2446,4553.459,4557.974,4560.1123,4560.1387,4560.141,4555.122
2015-10-21,4553.507,4558.0215,4560.135,4560.1475,4560.134,4555.077,4559.4873
2015-10-22,4557.9937,4560.1665,4560.1577,4560.1436,4555.187,4559.414,4566.3306
2015-10-23,4560.1777,4560.1313,4560.148,4555.176,4559.5464,4566.213,4582.6035
2015-10-25,4560.136,4560.1284,4555.032,4559.5347,4566.2334,4582.3896,4599.9126
2015-10-26,4560.1416,4555.227,4559.3853,4566.3735,4582.498,4599.61,4608.45
2015-10-27,4555.204,4559.586,4566.3657,4582.63,4599.801,4608.257,4614.391
2015-10-28,4559.5566,4566.2715,4582.587,4599.923,4608.3354,4614.1655,4624.769
2015-10-29,4566.2256,4582.5337,4599.85,4608.453,4614.274,4624.6475,4635.4067
2015-10-30,4582.4673,4599.835,4608.3696,4614.388,4624.6494,4635.382,4642.2866
2015-11-01,4599.747,4608.3677,4614.2944,4624.7573,4635.44,4642.2188,4659.343
2015-11-02,4608.424,4614.305,4624.6494,4635.384,4642.314,4659.1807,4672.013
2015-11-03,4614.351,4624.68,4635.4224,4642.2573,4659.3564,4671.939,4671.6123
2015-11-04,4624.7075,4635.4697,4642.283,4659.304,4672.0146,4671.636,4677.233
2015-11-05,4635.3257,4642.343,4659.2954,4671.966,4671.6494,4677.2905,4685.5938
2015-11-06,4642.355,4659.383,4671.9355,4671.6553,4677.075,4685.703,4686.4272
2015-11-08,4659.3696,4671.8853,4671.613,4677.189,4685.6997,4686.416,4692.3315
2015-11-09,4672.011,4671.66,4677.3027,4685.5576,4686.424,4692.334,4700.888
2015-11-10,4671.612,4677.103,4685.6157,4686.4326,4692.3555,4700.9824,4701.0063
2015-11-11,4677.2217,4685.601,4686.4463,4692.296,4700.9893,4700.9775,4705.8833
