,EURJPY,EURJPY,EURJPY,EURJPY,EURJPY,EURJPY,EURJPY
2014-03-28,140.74321,140.73044,140.84557,140.91072,140.9409,141.02556,141.02963
2014-03-30,140.74312,140.83308,140.92252,140.96976,140.95766,141.02689,141.11882
2014-03-31,140.82193,140.95212,140.95197,141.02118,141.0342,141.12106,141.18591
2014-04-01,140.90361,140.96538,141.02734,141.01334,141.1359,141.20804,141.22174
2014-04-02,140.96205,141.00943,141.06204,141.16437,141.22697,141.1744,141.30937
2014-04-03,141.02866,141.05913,141.16486,141.20955,141.26694,141.32993,141.29669
2014-04-04,141.05663,141.15033,141.22214,141.28328,141.28836,141.29,141.26003
2014-04-06,141.14864,141.20802,141.18982,141.25781,141.28336,141.28955,141.30946
2014-04-07,141.16286,141.25156,141.2937,141.29196,141.27016,141.28102,141.29543
2014-04-08,141.23752,141.32466,141.26172,141.29945,141.31857,141.23212,141.25766
2014-04-09,141.289,141.23341,141.2926,141.27141,141.30086,141.2799,141.30852
2014-04-10,141.26836,141.29362,141.26076,141.30165,141.25162,141.2829,141.2941
2014-04-11,141.27995,141.31093,141.29155,141.29308,141.26295,141.28705,141.30382
2014-04-13,141.28975,141.25133,141.25981,141.25822,141.30566,141.33586,141.4131
2014-04-14,141.2676,141.30473,141.29053,141.3163,141.31343,141.35788,141.37732
2014-04-15,141.27989,141.29298,141.25885,141.26518,141.28801,141.3217,141.35262
2014-04-16,141.29025,141.28685,141.2843,141.33952,141.32297,141.34325,141.37602
2014-04-17,141.2668,141.30893,141.37599,141.32658,141.402,141.35954,141.34769
2014-04-20,141.28592,141.40541,141.3825,141.31299,141.3823,141.31476,141.31201
2014-04-21,141.33842,141.40112,141.33357,141.357,141.28781,141.33136,141.37729
2014-04-22,141.33629,141.32329,141.2964,141.32538,141.32109,141.34369,141.32951
2014-04-23,141.3374,141.31342,141.37138,141.3375,141.33968,141.35205,141.31099
2014-04-24,141.33514,141.4028,141.37787,141.32347,141.3096,141.32639,141.40726
2014-04-25,141.33626,141.39859,141.29286,141.31363,141.35085,141.34042,141.37444
2014-04-27,141.33408,141.33815,141.27983,141.34807,141.37312,141.36113,141.42091
2014-04-28,141.33517,141.31818,141.32967,141.33194,141.33505,141.41257,141.4782
2014-04-29,141.27812,141.31316,141.34308,141.38142,141.43088,141.38525,141.46739
2014-04-30,141.33179,141.32307,141.35518,141.43433,141.41844,141.48045,141.46959
2014-05-01,141.35085,141.38712,141.41325,141.39519,141.44818,141.49504,141.49352
2014-05-02,141.3624,141.40291,141.3865,141.46513,141.50581,141.5169,141.54552
2014-05-04,141.39046,141.36043,141.48013,141.48372,141.53552,141.53265,141.56746
2014-05-05,141.43614,141.45937,141.4551,141.5437,141.52104,141.5876,141.55432
2014-05-06,141.44685,141.49135,141.52855,141.54842,141.53026,141.55663,141.57373
2014-05-07,141.49257,141.52617,141.52515,141.52473,141.5371,141.53696,141.47667
2014-05-08,141.52904,141.58492,141.53061,141.55644,141.54855,141.53958,141.57712
2014-05-09,141.50604,141.5513,141.58392,141.56091,141.5695,141.567,141.52702
2014-05-11,141.5499,141.54607,141.53014,141.55812,141.57019,141.56493,141.48509
2014-05-12,141.55704,141.53091,141.53528,141.53076,141.50781,141.49403,141.40903
2014-05-13,141.5524,141.53125,141.58707,141.47905,141.5224,141.39954,141.3765
2014-05-14,141.56668,141.57437,141.49898,141.4972,141.41937,141.37842,141.32555
2014-05-15,141.55203,141.49138,141.46117,141.42581,141.34113,141.30794,141.21812
2014-05-16,141.49194,141.50473,141.42549,141.3212,141.3512,141.2368,141.13286
2014-05-18,141.48561,141.42381,141.33043,141.33803,141.25659,141.15242,141.1536
2014-05-19,141.42569,141.32567,141.31316,141.23004,141.17665,141.14935,141.14365
2014-05-20,141.36821,141.31844,141.241,141.11917,141.15634,141.11905,141.16351
2014-05-21,141.29216,141.27354,141.09625,141.1418,141.16518,141.15324,141.11926
2014-05-22,141.21884,141.14856,141.12692,141.1368,141.17422,141.15012,141.11462
2014-05-23,141.14047,141.15517,141.15967,141.17819,141.14697,141.11778,141.1744
2014-05-25,141.20717,141.16588,141.15672,141.16486,141.15839,141.15428,141.19063
2014-05-26,141.1416,141.17204,141.12628,141.16098,141.129,141.15086,140.47414
2014-05-27,141.16875,141.17566,141.16087,141.19698,141.13379,140.42844,140.30728
2014-05-28,141.15031,141.17798,141.15764,141.11726,140.3695,140.33673,140.28546
2014-05-29,141.1323,141.15132,141.12488,140.41776,140.2984,140.30066,140.21693
2014-05-30,141.18439,141.12543,140.46693,140.29826,140.23271,140.20277,139.72792
2014-06-02,141.11696,140.46153,140.2955,140.2894,140.20332,139.70027,139.69264
2014-06-03,140.4001,140.24934,140.28136,140.15178,139.68643,139.74393,139.72607
2014-06-04,140.33162,140.28372,140.22137,139.72118,139.73347,139.68073,139.63443
2014-06-05,140.29085,140.18108,139.76155,139.69052,139.67369,139.64879,139.63304
2014-06-06,140.18228,139.73941,139.67374,139.71428,139.63326,139.60864,139.48486
2014-06-08,139.6976,139.6855,139.67853,139.70125,139.61151,139.56798,139.46342
2014-06-09,139.70549,139.65979,139.68246,139.61885,139.55629,139.4543,139.24944
2014-06-10,139.70847,139.66507,139.64209,139.56232,139.43118,139.27202,139.23265
2014-06-11,139.67664,139.6257,139.57925,139.50247,139.32942,139.24335,139.21968
2014-06-12,139.6355,139.48961,139.45888,139.31824,139.24886,139.15663,139.06319
2014-06-13,139.46602,139.4279,139.2922,139.1934,139.08212,139.07011,139.02327
2014-06-15,139.40974,139.31866,139.19102,139.25494,139.07155,139.11884,139.02475
2014-06-16,139.30286,139.24484,139.14305,139.08145,139.00647,139.02887,138.98415
2014-06-17,139.14192,139.15625,139.01242,139.0603,138.9431,138.96994,138.92584
2014-06-18,139.22986,139.0062,139.04892,138.97188,139.01257,138.89941,138.88644
2014-06-19,139.099,139.00787,138.98119,138.99222,138.9122,138.91518,138.81252
2014-06-20,139.04697,139.04742,138.95676,138.9241,138.87656,138.84343,138.7978
2014-06-22,139.02034,138.96603,138.96527,138.87473,138.82574,138.7947,138.7379
2014-06-23,138.95766,138.91858,138.85573,138.86723,138.8008,138.80397,138.85172
2014-06-24,138.9114,138.8396,138.81918,138.80289,138.74481,138.74779,138.74428
2014-06-25,138.89401,138.8512,138.8015,138.72255,138.72499,138.7111,138.70908
2014-06-26,138.81822,138.79457,138.80267,138.75175,138.72678,138.71254,138.7113
2014-06-27,138.80817,138.7209,138.76102,138.74788,138.64857,138.6767,138.73773
2014-06-29,138.73987,138.70361,138.70625,138.70763,138.7229,138.733,138.67587
2014-06-30,138.75739,138.73434,138.7299,138.73167,138.71445,138.7116,138.69398
2014-07-01,138.7132,138.70038,138.68478,138.75674,138.70642,138.70584,138.69827
2014-07-02,138.72946,138.69794,138.69307,138.70132,138.71252,138.69945,138.6991
2014-07-03,138.7156,138.71797,138.68356,138.71873,138.7074,138.70284,138.68906
2014-07-04,138.71649,138.71371,138.70825,138.71935,138.69931,138.70293,138.67465
2014-07-06,138.72043,138.68326,138.70088,138.70943,138.67633,138.65361,138.62836
2014-07-07,138.72629,138.72313,138.68607,138.67499,138.65527,138.5806,138.58783
2014-07-08,138.72571,138.69987,138.69182,138.6383,138.57782,138.57535,138.56667
2014-07-09,138.70172,138.7113,138.66917,138.54309,138.56244,138.57083,138.59645
2014-07-10,138.688,138.64665,138.56055,138.64983,138.59033,138.54932,138.55931
2014-07-11,138.64162,138.58836,138.58984,138.59439,138.57173,138.55234,138.53018
2014-07-13,138.58951,138.56317,138.59428,138.59256,138.55717,138.56369,138.52586
2014-07-14,138.56656,138.57225,138.55855,138.56174,138.56732,138.54305,138.50775
2014-07-15,138.58464,138.57175,138.57088,138.54623,138.53476,138.50487,138.3982
2014-07-16,138.60184,138.57574,138.53902,138.5117,138.5111,138.44594,138.35472
2014-07-17,138.53914,138.57864,138.53192,138.49419,138.40224,138.34846,138.31497
2014-07-18,138.56377,138.51001,138.49654,138.41814,138.34799,138.32433,138.29744
2014-07-20,138.52321,138.5049,138.4118,138.35081,138.2952,138.2978,138.29732
2014-07-21,138.5004,138.40977,138.35628,138.28874,138.28061,138.25377,138.26727
2014-07-22,138.41484,138.3854,138.29677,138.26195,138.24078,138.29184,138.26118
2014-07-23,138.34802,138.29732,138.27449,138.33035,138.30644,138.29732,138.27869
2014-07-24,138.31801,138.28549,138.26808,138.27113,138.287,138.27794,138.27348
2014-07-25,138.29054,138.27248,138.33221,138.24973,138.26566,138.28606,138.24713
2014-07-27,138.28127,138.29573,138.29137,138.31882,138.2838,138.2517,138.20065
2014-07-28,138.27336,138.2657,138.26007,138.28613,138.26495,138.14406,138.05212
2014-07-29,138.29144,138.27412,138.31284,138.27046,138.1731,138.09253,137.93892
2014-07-30,138.28137,138.2733,138.27567,138.19981,138.08421,137.96332,137.8536
2014-07-31,138.2728,138.24963,138.1909,138.10402,137.97882,137.9031,137.81473
2014-08-01,138.26128,138.18279,138.0754,137.94641,137.90633,137.83414,137.75354
2014-08-03,138.14491,138.12099,137.96121,137.87556,137.81026,137.77237,137.6838
2014-08-04,138.09357,137.91531,137.86784,137.8297,137.77649,137.673,137.62494
2014-08-05,137.94801,137.88898,137.82222,137.7856,137.69,137.67212,137.63966
2014-08-06,137.88431,137.77934,137.78581,137.70795,137.67485,137.64093,137.61276
2014-08-07,137.82382,137.74681,137.65425,137.6361,137.66068,137.60095,137.40909
2014-08-08,137.70157,137.67703,137.67671,137.66516,137.63022,137.34518,137.29517
2014-08-10,137.72311,137.68251,137.65813,137.59297,137.3734,137.36859,137.07834
2014-08-11,137.68568,137.63892,137.63335,137.38885,137.32043,137.12589,137.10573
2014-08-12,137.63626,137.60312,137.35733,137.33333,137.104,137.10265,137.10056
2014-08-13,137.61014,137.41322,137.3166,137.1143,137.11894,137.10788,137.10039
2014-08-14,137.41013,137.30867,137.07796,137.09308,137.07285,137.10193,137.0437
2014-08-15,137.35526,137.11842,137.12488,137.0734,137.20244,137.07208,137.10359
2014-08-17,137.0711,137.13622,137.04764,137.02544,137.07547,137.09576,137.04866
2014-08-18,137.11638,136.99863,136.96043,137.09178,137.09563,137.06662,137.10219
2014-08-19,137.1767,137.11964,137.11725,137.05385,137.07596,137.08206,137.05191
2014-08-20,136.98637,137.0486,137.0886,137.0913,137.0779,137.05925,137.10133
2014-08-21,137.02072,137.06827,137.09695,137.05553,137.05847,137.09729,137.06416
2014-08-22,137.12595,137.04587,137.08736,137.09137,137.07828,137.05037,137.06445
2014-08-24,137.06952,137.092,137.09485,137.05638,137.0591,137.06642,137.03333
2014-08-25,137.06357,137.09995,137.07039,137.09146,137.07228,137.0496,137.07256
2014-08-26,137.06137,137.05928,137.07788,137.07831,137.05011,137.01416,137.01791
2014-08-27,137.03665,137.0839,137.0592,137.05295,136.99783,137.00954,136.98824
2014-08-28,137.051,137.05432,137.04758,137.02547,137.0377,136.97139,136.9755
2014-08-29,137.04662,137.05371,137.0073,136.98512,136.99034,136.99599,137.02156
2014-08-31,137.05423,137.00784,137.0186,136.99821,136.97182,137.0446,136.9966
2014-09-01,137.01125,137.0062,136.97183,136.97816,137.01515,136.9999,137.01186
2014-09-02,137.01773,136.98033,136.97691,137.0013,137.06488,136.9871,137.02605
2014-09-03,136.98808,137.00024,137.00786,137.07364,137.00563,137.05577,136.99458
2014-09-04,136.96332,137.03885,136.98372,136.95755,136.98802,137.01273,137.09825
2014-09-05,137.00583,136.9863,136.98296,137.0459,137.01494,137.0137,137.06131
2014-09-07,137.02899,136.98973,136.99353,137.01416,137.08438,137.06464,137.07184
2014-09-08,136.94908,137.04146,137.01346,137.05385,137.08685,137.05235,137.0866
2014-09-09,136.9944,136.9771,137.03116,137.07767,137.04768,137.04515,137.08371
2014-09-10,136.9845,137.04285,137.07597,137.06111,137.05476,137.07854,137.0594
2014-09-11,137.06223,137.06601,137.07391,137.04634,137.08044,137.06454,137.06578
2014-09-12,137.07622,137.05746,137.05313,137.07101,137.05978,137.05486,137.09076
2014-09-14,137.0667,137.05006,137.07674,137.07191,137.06516,137.0887,137.06093
2014-09-15,137.07654,137.04912,137.07458,137.054,137.09102,137.05513,137.11395
2014-09-16,137.06644,137.06052,137.0519,137.07932,137.08911,137.0951,137.14314
2014-09-17,137.07692,137.04813,137.07773,137.07385,137.11159,137.1165,137.14156
2014-09-18,137.06612,137.07933,137.11179,137.09514,137.15341,137.17368,137.24846
2014-09-19,137.07726,137.09631,137.10266,137.127,137.1828,137.25435,137.36707
2014-09-21,137.1037,137.13927,137.13367,137.16103,137.26286,137.38799,137.48187
2014-09-22,137.10548,137.14366,137.1292,137.2552,137.41953,137.49677,137.67621
2014-09-23,137.1457,137.18239,137.24455,137.39755,137.55159,137.70592,137.81555
2014-09-24,137.17163,137.23068,137.4041,137.53862,137.69408,137.75183,137.87735
2014-09-25,137.25534,137.33765,137.52924,137.6989,137.82796,137.86508,137.82838
2014-09-26,137.38786,137.46854,137.72307,137.79538,137.84995,137.88927,137.91628
2014-09-28,137.52586,137.69514,137.80437,137.84755,137.92558,137.897,137.92357
2014-09-29,137.68109,137.75513,137.75687,137.83429,137.91513,137.93637,137.9043
2014-09-30,137.80388,137.83572,137.85916,137.90877,137.9112,137.91757,137.91347
2014-10-01,137.8637,137.87436,137.93118,137.89545,137.90782,137.87614,137.895
2014-10-02,137.88324,137.85583,137.90987,137.9216,137.93301,137.89594,137.93608
2014-10-03,137.9242,137.9305,137.95197,137.93977,137.89394,137.93953,137.94054
2014-10-05,137.91895,137.93317,137.92458,137.90892,137.8934,137.91873,137.88484
2014-10-06,137.90901,137.92365,137.90663,137.9054,137.92279,137.87302,137.86963
2014-10-07,137.9024,137.88196,137.90514,137.8632,137.88316,137.89487,137.91881
2014-10-08,137.89833,137.90184,137.88144,137.89738,137.88434,137.94269,137.92691
2014-10-09,137.92863,137.94565,137.92004,137.91629,137.91704,137.91985,137.90308
2014-10-10,137.88972,137.92471,137.9275,137.92445,137.91217,137.86995,137.91434
2014-10-12,137.90865,137.87881,137.89726,137.91873,137.90811,137.89378,137.89902
2014-10-13,137.93124,137.90076,137.94981,137.94653,137.9383,137.86673,137.84761
2014-10-14,137.87947,137.94878,137.91124,137.87709,137.86465,137.85858,137.85155
2014-10-15,137.93652,137.92583,137.89313,137.88274,137.8353,137.87985,137.87407
2014-10-16,137.92137,137.87573,137.86235,137.82962,137.88965,137.82336,137.85866
2014-10-17,137.89659,137.83792,137.87349,137.85498,137.85861,137.84982,137.84576
2014-10-19,137.86818,137.87013,137.85196,137.91003,137.8703,137.8678,137.47394
2014-10-20,137.86389,137.86102,137.82158,137.88373,137.8452,137.4155,137.39401
2014-10-21,137.86697,137.82022,137.83035,137.82689,137.45805,137.48557,137.3277
2014-10-22,137.86877,137.85718,137.84767,137.43367,137.36024,137.3874,137.30348
2014-10-23,137.83348,137.92242,137.40665,137.48854,137.38762,137.33646,137.3222
2014-10-24,137.82411,137.4471,137.3844,137.3706,137.39807,137.29109,137.30307
2014-10-26,137.59026,137.41046,137.38736,137.30084,137.34671,137.31683,137.32259
2014-10-27,137.42197,137.48048,137.30205,137.31625,137.33502,137.33458,137.30272
2014-10-28,137.42657,137.33952,137.28023,137.29741,137.29463,137.2889,137.32294
2014-10-29,137.32149,137.33339,137.32655,137.31396,137.32637,137.31502,137.3023
2014-10-30,137.34451,137.29568,137.31787,137.29494,137.31783,137.33298,137.32324
2014-10-31,137.34378,137.321,137.29214,137.31247,137.27939,137.28679,137.30196
2014-11-02,137.33937,137.31201,137.30212,137.32712,137.34595,137.31305,137.32356
2014-11-03,137.33092,137.29765,137.36086,137.30472,137.33339,137.30362,137.30168
2014-11-04,137.36282,137.2911,137.33102,137.32123,137.29095,137.30492,137.32388
2014-11-05,137.31255,137.31912,137.30084,137.29929,137.32416,137.28815,137.30136
2014-11-06,137.30179,137.3352,137.30904,137.31728,137.2459,137.31354,137.32419
2014-11-07,137.34898,137.29916,137.31447,137.29552,137.27904,137.33112,137.3011
2014-11-09,137.32202,137.335,137.32503,137.31458,137.34372,137.3026,137.32446
2014-11-10,137.30664,137.29501,137.33223,137.29282,137.33156,137.28223,137.30089
2014-11-11,137.34737,137.29285,137.29987,137.31273,137.29019,137.32045,137.32468
2014-11-12,137.30843,137.32045,137.3086,137.32932,137.30766,137.27982,137.37679
2014-11-13,137.31245,137.29651,137.3144,137.30412,137.36415,137.41417,137.4425
2014-11-14,137.35129,137.31883,137.32562,137.32259,137.41667,137.52943,137.58081
2014-11-16,137.30774,137.32294,137.33325,137.47664,137.46175,137.62526,137.73425
2014-11-17,137.31192,137.30984,137.4004,137.53824,137.57954,137.6749,140.09047
2014-11-18,137.3524,137.42244,137.44594,137.52194,137.65907,140.06949,140.93767
2014-11-19,137.4269,137.49055,137.63179,137.6364,140.11723,140.81813,141.8183
2014-11-20,137.43936,137.58806,137.64714,140.00859,140.8541,141.80502,142.36081
2014-11-21,137.5471,137.6831,140.04677,140.88681,141.81825,142.31894,142.57312
2014-11-23,137.66524,140.15953,140.75359,141.83484,142.33972,142.50671,142.6617
2014-11-24,140.14804,140.81834,141.81396,142.32388,142.56624,142.56831,142.6869
2014-11-25,140.77632,141.74742,142.34532,142.53975,142.5826,142.6706,142.79367
2014-11-26,141.82898,142.3689,142.58397,142.61044,142.68547,142.79839,143.16096
2014-11-27,142.31163,142.54828,142.62836,142.64867,142.80022,143.21626,143.73364
2014-11-28,142.56711,142.58627,142.67938,142.86772,143.16872,143.69345,143.99536
2014-11-30,142.62473,142.67091,142.83089,143.19269,143.76643,143.9235,144.23955
2014-12-01,142.65504,142.83734,143.21953,143.78812,143.96634,144.27313,145.08372
2014-12-02,142.87329,143.19453,143.6826,143.88483,144.25258,145.04759,145.20749
2014-12-03,143.09056,143.70796,143.93088,144.2945,145.0954,145.17894,145.69063
2014-12-04,143.77107,143.92203,144.23167,145.15132,145.17877,145.65724,145.84988
2014-12-05,143.95901,144.2873,145.03168,145.23727,145.68826,145.80162,146.22415
2014-12-07,144.26056,145.12227,145.2392,145.69348,145.82465,146.24117,146.56735
2014-12-08,145.0756,145.22174,145.6333,145.80783,146.22313,146.526,146.78262
2014-12-09,145.27223,145.64641,145.81026,146.25494,146.56888,146.78952,146.82874
2014-12-10,145.71568,145.83643,146.257,146.61472,146.78032,146.8672,146.8988
2014-12-11,145.76918,146.22954,146.49329,146.74641,146.8992,146.9136,146.87967
2014-12-12,146.18193,146.54869,146.74614,146.86287,146.97859,146.92976,146.9012
2014-12-14,146.50862,146.82173,146.88399,146.9156,146.8921,146.86848,146.8794
2014-12-15,146.79842,146.88507,146.88031,146.87302,146.95654,146.93541,146.90146
2014-12-16,146.79941,146.86739,146.92879,146.87177,146.92041,146.86896,146.87923
2014-12-17,146.95537,146.90242,146.98212,146.9123,146.87454,146.9897,146.90166
2014-12-18,146.92317,146.8934,146.98282,146.87332,146.91187,146.96635,146.89137
2014-12-19,146.8739,146.87209,146.91321,146.85515,146.903,146.90123,146.95042
2014-12-21,146.90167,146.89378,146.90234,146.8888,146.94237,146.93166,146.97632
2014-12-22,146.92064,146.91748,146.86185,146.95477,146.9574,146.93364,146.97849
2014-12-23,146.87161,146.90363,146.83957,146.88847,146.89821,146.9081,147.08005
2014-12-24,146.89932,146.95154,146.87712,146.93813,146.96503,146.91133,146.91272
2014-12-25,146.91563,146.8711,146.89738,146.92726,146.91743,146.93346,146.91856
2014-12-26,146.9151,146.95468,146.9012,146.99138,146.91412,146.90424,146.89592
2014-12-28,146.92072,146.9461,146.93866,146.92285,146.95676,146.9074,146.8977
2014-12-29,146.79836,146.93037,146.86696,146.92793,146.89716,146.91092,146.90022
2014-12-30,146.8898,146.9705,146.95598,146.94406,146.8225,146.8898,146.87903
2014-12-31,146.93869,146.94162,146.95827,146.8864,146.92232,146.8757,146.86032
2015-01-01,146.87918,146.9061,146.87213,146.88945,146.83914,146.86194,146.9061
2015-01-02,146.89445,146.88628,146.86632,146.84317,146.87663,146.87639,146.83113
2015-01-04,146.89975,146.85292,146.87598,146.81836,146.88289,146.8498,146.82932
2015-01-05,146.94688,146.83345,146.89359,146.89822,146.86386,146.85912,146.7986
2015-01-06,146.88657,146.90196,146.87712,146.87592,146.84889,146.76158,146.72368
2015-01-07,146.8411,146.89003,146.8723,146.84206,146.83183,146.74309,146.69661
2015-01-08,146.83276,146.842,146.83737,146.81209,146.74768,146.71855,146.63275
2015-01-09,146.93565,146.86426,146.75128,146.76472,146.69017,146.6593,146.39949
2015-01-11,146.85574,146.81264,146.75598,146.67853,146.66013,146.37442,146.16483
2015-01-12,146.83553,146.73521,146.70569,146.63771,146.4108,146.19016,146.07164
2015-01-13,146.7548,146.72298,146.64629,146.39632,146.12465,146.15997,146.08775
2015-01-14,146.70842,146.6511,146.39435,146.16298,146.1162,146.1093,146.04929
2015-01-15,146.6625,146.38847,146.15004,146.1062,146.09709,146.01814,145.35876
2015-01-16,146.35863,146.15167,146.13383,146.11116,146.02606,145.39813,145.15489
2015-01-18,146.13115,146.19923,146.10808,146.0,145.39095,145.19818,145.0099
2015-01-19,146.14523,146.11066,146.0221,145.4026,145.13184,144.99498,144.8676
2015-01-20,146.1006,145.98491,145.3995,145.14494,145.03024,144.89905,143.85237
2015-01-21,146.03043,145.37195,145.1418,145.04884,144.87346,143.8818,142.91699
2015-01-22,145.39462,145.14072,145.0231,144.8884,143.86661,142.95828,141.49178
2015-01-23,145.15317,145.02603,144.88205,143.84712,142.93575,141.44484,141.25296
2015-01-25,145.00905,144.87497,143.88708,142.92604,141.52733,141.2771,141.15674
2015-01-26,144.9077,143.90697,142.97002,141.45186,141.23695,141.17732,140.68019
2015-01-27,143.88477,142.95607,141.4991,141.24527,141.15909,140.63423,140.32312
2015-01-28,142.97693,141.4783,141.2212,141.17128,140.638,140.32413,140.13397
2015-01-29,141.4602,141.23209,141.14188,140.68246,140.29774,140.15846,139.1975
2015-01-30,141.23833,141.18217,140.61826,140.3038,140.09518,139.22607,137.96898
2015-02-01,141.19948,140.6905,140.29103,140.13358,139.22395,137.9839,137.09277
2015-02-02,140.64954,140.31369,140.13354,139.28024,137.98068,137.0958,136.54684
2015-02-03,140.31989,140.11557,139.24487,138.01253,137.07568,136.52881,136.2943
2015-02-04,140.12564,139.21912,137.97507,137.0587,136.56487,136.30347,136.16939
2015-02-05,139.22913,138.0356,137.06712,136.56458,136.34123,136.16258,135.59305
2015-02-06,138.02502,137.08289,136.55226,136.33543,136.15643,135.60435,135.60324
2015-02-08,137.08383,136.56664,136.3421,136.17538,135.53911,135.56337,135.57573
2015-02-09,136.5564,136.3795,136.24483,135.60263,135.56271,135.60072,135.54683
2015-02-10,136.3131,136.17148,135.6039,135.56937,135.61638,135.59918,135.47505
2015-02-11,136.21881,135.61249,135.5881,135.58443,135.54826,135.48447,135.44933
2015-02-12,135.53374,135.55524,135.5965,135.53847,135.49377,135.43166,135.36295
2015-02-13,135.64006,135.5433,135.60234,135.49199,135.42172,135.4248,135.46211
2015-02-15,135.55687,135.55042,135.47098,135.44571,135.45181,135.4881,135.38483
2015-02-16,135.52757,135.44452,135.44667,135.45317,135.45628,135.34967,135.28764
2015-02-17,135.46829,135.42899,135.4833,135.46211,135.3925,135.20961,135.28072
2015-02-18,135.46242,135.46912,135.44846,135.3425,135.26582,135.34428,134.9674
2015-02-19,135.4029,135.43842,135.3949,135.3039,135.29274,134.91777,134.87003
2015-02-20,135.40369,135.3636,135.23769,135.28606,134.86176,134.85124,134.95503
2015-02-22,135.30519,135.31413,135.32521,134.86708,134.87057,134.93372,134.90202
2015-02-23,135.25307,135.31589,134.93765,134.85857,134.92805,134.85037,134.79922
2015-02-24,135.31943,134.88817,134.90157,134.79514,134.85815,134.79286,134.75041
2015-02-25,134.81699,134.96909,134.9501,134.93434,134.84708,134.80338,134.63316
2015-02-26,134.92535,134.92311,134.80753,134.83286,134.74585,134.62,134.53769
2015-02-27,134.93274,134.88324,134.84346,134.75177,134.6476,134.58829,134.39615
2015-03-01,134.86617,134.88683,134.7648,134.61574,134.63406,134.36565,134.31349
2015-03-02,134.7944,134.81004,134.61726,134.58958,134.34651,134.31593,134.25163
2015-03-03,134.81125,134.64735,134.6279,134.36983,134.21692,134.19336,134.2545
2015-03-04,134.64731,134.62155,134.38445,134.29689,134.23108,134.25032,134.24353
2015-03-05,134.60593,134.3396,134.27234,134.21146,134.21216,134.23409,134.28395
2015-03-06,134.3718,134.25378,134.23549,134.29248,134.23146,134.21419,134.20525
2015-03-08,134.27632,134.20677,134.25687,134.23866,134.21178,134.24628,134.21446
2015-03-09,134.19925,134.2325,134.18607,134.22623,134.23181,134.26395,134.28267
2015-03-10,134.28459,134.25043,134.24821,134.24457,134.21146,134.19286,134.22556
2015-03-11,134.24217,134.2046,134.26811,134.21054,134.23221,134.222,134.22714
2015-03-12,134.26462,134.23076,134.22954,134.22551,134.2111,134.24417,134.25471
2015-03-13,134.23708,134.24876,134.22179,134.26671,134.23251,134.23601,134.20482
2015-03-15,134.21384,134.28267,134.26988,134.20886,134.21075,134.23009,134.20811
2015-03-16,134.22534,134.23813,134.19148,134.24272,134.23283,134.23929,134.18375
2015-03-17,134.20259,134.20137,134.24815,134.24005,134.21046,134.14336,133.85814
2015-03-18,134.20763,134.22621,134.26735,134.20467,134.18852,133.91292,133.83679
2015-03-19,134.2171,134.22166,134.27643,134.18417,133.89522,133.8956,133.8033
2015-03-20,134.23233,134.24911,134.1484,133.95232,133.8377,133.84236,132.86603
2015-03-22,134.22885,134.16168,133.91957,133.918,133.80504,132.87474,132.48192
2015-03-23,134.18172,134.02744,133.87354,133.81364,132.9179,132.46568,131.60385
2015-03-24,133.93199,133.88542,133.81743,132.87961,132.50267,131.62843,131.47414
2015-03-25,133.90681,133.8154,132.90529,132.46542,131.61119,131.47467,131.06087
2015-03-26,133.85118,132.91595,132.49487,131.57759,131.43579,131.04472,130.95016
2015-03-27,132.93982,132.39697,131.62494,131.5137,131.01448,130.94234,130.82428
2015-03-29,132.48721,131.57297,131.4637,130.9742,130.95813,130.84045,130.5339
2015-03-30,131.61644,131.47902,131.00699,130.9531,130.80743,130.56967,130.50343
2015-03-31,131.5168,131.02965,130.90457,130.87477,130.52473,130.5531,130.55261
2015-04-01,131.04707,130.87794,130.81586,130.56609,130.5291,130.56175,130.37347
2015-04-02,130.83907,130.82744,130.51413,130.57889,130.53226,130.41516,130.32837
2015-04-05,130.83466,130.53096,130.54524,130.51694,130.34657,130.28194,130.12836
2015-04-06,130.52974,130.53531,130.53226,130.40459,130.27997,130.0955,129.9085
2015-04-07,130.51909,130.54123,130.38435,130.24757,130.10197,129.9092,129.86517
2015-04-08,130.50363,130.36772,130.26295,130.14609,129.93442,129.86913,129.8372
2015-04-09,130.42508,130.29823,130.14645,129.9163,129.8364,129.83582,129.81956
2015-04-10,130.3026,130.15932,129.95555,129.85434,129.87543,129.79799,129.66727
2015-04-12,130.15552,129.96497,129.83102,129.87088,129.78937,129.69974,129.67168
2015-04-13,129.90489,129.8705,129.82468,129.79974,129.67714,129.60524,129.53467
2015-04-14,129.86528,129.85927,129.8205,129.72621,129.55743,129.53929,129.24774
2015-04-15,129.91756,129.8097,129.69879,129.60718,129.56354,129.21924,128.97807
2015-04-16,129.79533,129.73506,129.58252,129.60574,129.21352,129.00671,128.93323
2015-04-17,129.71002,129.59534,129.55733,129.24751,128.99402,128.90848,128.91083
2015-04-19,129.62143,129.54419,129.23677,128.995,128.97676,128.91954,128.89923
2015-04-20,129.5669,129.24796,129.02002,128.93683,128.93071,128.92332,128.95137
2015-04-21,129.24733,128.97314,128.96136,128.90266,128.94276,128.96742,129.00262
2015-04-22,128.95381,128.93098,128.89955,128.94852,128.94885,129.04907,129.07245
2015-04-23,128.94043,128.92973,128.9086,128.95566,128.9782,129.0393,129.224
