,EURNOK,EURNOK,EURNOK,EURNOK,EURNOK,EURNOK,EURNOK
2013-12-22,8.30398,8.310217,8.317351,8.307916,8.314355,8.339373,8.389943
2013-12-23,8.313801,8.3183155,8.319779,8.332383,8.330246,8.363401,8.41421
2013-12-24,8.315046,8.31563,8.322668,8.319072,8.361162,8.447572,8.389177
2013-12-26,8.333896,8.312269,8.342673,8.386126,8.386957,8.401061,8.397324
2013-12-27,8.33222,8.332141,8.427181,8.38095,8.363144,8.395769,8.405349
2013-12-29,8.330283,8.391194,8.326275,8.397037,8.443587,8.400279,8.399778
2013-12-30,8.292858,8.408672,8.344122,8.426461,8.384272,8.381355,8.386784
2013-12-31,8.459477,8.40146,8.39181,8.372597,8.376942,8.368052,8.403952
2014-01-01,8.367831,8.394625,8.408559,8.356955,8.386761,8.402227,8.400732
2014-01-02,8.391896,8.400916,8.40428,8.399722,8.405525,8.430661,8.410699
2014-01-03,8.410557,8.346351,8.391925,8.385082,8.411207,8.401933,8.395369
2014-01-05,8.390437,8.346678,8.409928,8.385026,8.388181,8.382574,8.343502
2014-01-06,8.383421,8.455757,8.409402,8.397492,8.398498,8.417412,8.411964
2014-01-07,8.398633,8.444429,8.432918,8.4074745,8.391276,8.397111,8.397455
2014-01-08,8.402018,8.408514,8.400624,8.39427,8.413707,8.395728,8.424192
2014-01-09,8.39022,8.393449,8.41042,8.413796,8.403783,8.414282,8.387449
2014-01-10,8.388908,8.4261675,8.422957,8.429625,8.410541,8.399766,8.428221
2014-01-12,8.353943,8.46033,8.384901,8.42032,8.411056,8.385414,8.402107
2014-01-13,8.36289,8.416594,8.424805,8.445274,8.408394,8.426362,8.396056
2014-01-14,8.429725,8.417306,8.388593,8.413696,8.367787,8.396697,8.398626
2014-01-15,8.397218,8.399949,8.421016,8.410553,8.442344,8.406973,8.404778
2014-01-16,8.412633,8.417808,8.402825,8.422531,8.410118,8.394577,8.401175
2014-01-17,8.413612,8.393944,8.42201,8.415595,8.404969,8.416413,8.408903
2014-01-19,8.406761,8.416015,8.413764,8.406424,8.414018,8.406486,8.42105
2014-01-20,8.420812,8.410035,8.410235,8.408295,8.40703,8.406328,8.389331
2014-01-21,8.410164,8.39868,8.415263,8.385931,8.399083,8.398346,8.40744
2014-01-22,8.402781,8.402423,8.4152,8.404484,8.393795,8.40388,8.381649
2014-01-23,8.405695,8.407995,8.406937,8.401803,8.410494,8.399004,8.391108
2014-01-24,8.415462,8.406807,8.396724,8.40411,8.3815975,8.379548,8.397014
2014-01-26,8.388377,8.397548,8.405665,8.392798,8.39583,8.376227,8.401175
2014-01-27,8.42008,8.3923235,8.397321,8.402828,8.405802,8.380195,8.396876
2014-01-28,8.388011,8.393603,8.395312,8.40031,8.390538,8.406641,8.397246
2014-01-29,8.403665,8.393203,8.394017,8.399597,8.397258,8.398678,8.403725
2014-01-30,8.386883,8.39642,8.402449,8.416519,8.396254,8.399036,8.3999
2014-01-31,8.395436,8.390201,8.398516,8.400677,8.40712,8.399884,8.401356
2014-02-02,8.384544,8.390399,8.390739,8.396216,8.384564,8.419212,8.397119
2014-02-03,8.386689,8.404486,8.397246,8.400778,8.412698,8.418364,8.404247
2014-02-04,8.397296,8.400953,8.404509,8.403328,8.4057255,8.380906,8.399844
2014-02-05,8.4002,8.407385,8.416917,8.399894,8.397371,8.409991,8.39124
2014-02-06,8.403129,8.374487,8.384625,8.396394,8.4002695,8.390846,8.378474
2014-02-07,8.403021,8.42031,8.4193125,8.399183,8.405204,8.396178,8.396255
2014-02-09,8.396444,8.38225,8.412859,8.39349,8.395055,8.396849,8.391427
2014-02-10,8.399269,8.410887,8.382348,8.400852,8.397604,8.398301,8.391883
2014-02-11,8.4113035,8.394739,8.392454,8.388546,8.398541,8.384732,8.395231
2014-02-12,8.383901,8.402714,8.389787,8.402848,8.393553,8.387646,8.397443
2014-02-13,8.396983,8.397684,8.392402,8.377107,8.390537,8.40247,8.394308
2014-02-14,8.4045725,8.400218,8.396233,8.412678,8.37912,8.382801,8.372494
2014-02-16,8.395919,8.393668,8.389481,8.4067335,8.374555,8.364967,8.387031
2014-02-17,8.387435,8.401491,8.386689,8.390586,8.377,8.381005,8.365341
2014-02-18,8.392837,8.397641,8.387726,8.387821,8.374221,8.373178,8.361329
2014-02-19,8.393772,8.379456,8.381343,8.389615,8.401281,8.374053,8.341202
2014-02-20,8.389358,8.402862,8.387673,8.365319,8.370843,8.370163,8.379053
2014-02-21,8.384415,8.388971,8.381556,8.384045,8.373187,8.364865,8.375608
2014-02-23,8.375293,8.385035,8.380144,8.37212,8.36046,8.373491,8.365849
2014-02-24,8.371674,8.357188,8.383045,8.374061,8.370961,8.366812,8.37406
2014-02-25,8.377144,8.352631,8.35937,8.360757,8.373224,8.36194,8.3456745
2014-02-26,8.355999,8.378782,8.380638,8.364931,8.377595,8.372088,8.3729315
2014-02-27,8.375198,8.358173,8.379061,8.369832,8.329084,8.358462,8.364374
2014-02-28,8.369429,8.380979,8.347429,8.354563,8.35673,8.36222,8.357347
2014-03-02,8.368686,8.360344,8.3453045,8.344739,8.354638,8.349063,8.3447
2014-03-03,8.364746,8.356912,8.359445,8.346414,8.338694,8.370962,8.348377
2014-03-04,8.358678,8.365735,8.361412,8.332154,8.357515,8.362313,8.335571
2014-03-05,8.354953,8.354227,8.346151,8.376026,8.33868,8.327796,8.324553
2014-03-06,8.352719,8.367359,8.351225,8.348835,8.356768,8.338117,8.337689
2014-03-07,8.368111,8.365054,8.34294,8.335343,8.3488035,8.308096,8.31944
2014-03-09,8.385785,8.366772,8.322293,8.334569,8.3372345,8.314896,8.321137
2014-03-10,8.362492,8.346785,8.331879,8.330364,8.314225,8.344067,8.297448
2014-03-11,8.366078,8.339803,8.325852,8.336039,8.311574,8.315125,8.320465
2014-03-12,8.346774,8.311547,8.337579,8.33953,8.309068,8.303627,8.303906
2014-03-13,8.343898,8.334364,8.313348,8.327234,8.325415,8.298868,8.30073
2014-03-14,8.334538,8.309463,8.317341,8.328814,8.330304,8.30748,8.304599
2014-03-16,8.325022,8.314253,8.291492,8.3326235,8.294133,8.288268,8.287568
2014-03-17,8.323832,8.327671,8.311374,8.295652,8.308783,8.321991,8.286008
2014-03-18,8.300074,8.312502,8.321102,8.28565,8.309968,8.302666,8.297012
2014-03-19,8.316071,8.316882,8.301083,8.319148,8.310009,8.294792,8.308358
2014-03-20,8.293169,8.305094,8.323769,8.308197,8.307997,8.302657,8.314164
2014-03-21,8.281214,8.304008,8.283645,8.301714,8.307694,8.32731,8.294942
2014-03-23,8.294927,8.307313,8.337821,8.320047,8.306909,8.304727,8.313529
2014-03-24,8.294244,8.301921,8.315646,8.299231,8.336543,8.325468,8.290472
2014-03-25,8.323818,8.30543,8.3173275,8.327892,8.299749,8.307438,8.294167
2014-03-26,8.291839,8.305109,8.296081,8.315027,8.304052,8.297622,8.276833
2014-03-27,8.300859,8.311127,8.2999115,8.290677,8.29723,8.297401,8.300758
2014-03-28,8.304794,8.300803,8.310567,8.308843,8.300316,8.305471,8.287986
2014-03-30,8.303205,8.309748,8.3067255,8.304434,8.292793,8.248687,8.3061075
2014-03-31,8.295261,8.266425,8.295709,8.287897,8.289195,8.283508,8.293737
2014-04-01,8.302122,8.295819,8.294467,8.287701,8.291903,8.2809305,8.270205
2014-04-02,8.293236,8.297656,8.265885,8.280279,8.286902,8.298924,8.284726
2014-04-03,8.298693,8.294836,8.305767,8.278489,8.285764,8.290223,8.273857
2014-04-04,8.288673,8.289793,8.284956,8.280054,8.277304,8.262856,8.266243
2014-04-06,8.290433,8.297677,8.275433,8.287845,8.261743,8.263427,8.289228
2014-04-07,8.259609,8.276408,8.291776,8.281987,8.272997,8.269252,8.264037
2014-04-08,8.292197,8.292022,8.28296,8.272657,8.281618,8.270502,8.262773
2014-04-09,8.278872,8.284026,8.290584,8.268245,8.266739,8.266897,8.250813
2014-04-10,8.278888,8.278855,8.274929,8.26708,8.266644,8.281904,8.26839
2014-04-11,8.257881,8.265271,8.266868,8.2652855,8.265687,8.245075,8.263705
2014-04-13,8.265024,8.269113,8.280821,8.2651,8.2513895,8.276485,8.256298
2014-04-14,8.269508,8.265283,8.256,8.2536125,8.261171,8.254136,8.247154
2014-04-15,8.270037,8.263546,8.244108,8.260875,8.240691,8.264547,8.24549
2014-04-16,8.262244,8.25802,8.241922,8.255187,8.242337,8.272241,8.278422
2014-04-17,8.268315,8.247089,8.255953,8.259868,8.278614,8.266019,8.246316
2014-04-20,8.244648,8.27691,8.260143,8.274857,8.247195,8.25447,8.250802
2014-04-21,8.265711,8.263756,8.259312,8.242304,8.25955,8.254438,8.274039
2014-04-22,8.274829,8.248692,8.224494,8.263769,8.269556,8.25825,8.246174
2014-04-23,8.251665,8.273659,8.271069,8.280412,8.273602,8.258928,8.279504
2014-04-24,8.260232,8.252802,8.269273,8.257952,8.264317,8.251962,8.245954
2014-04-25,8.265671,8.263351,8.27446,8.262899,8.271692,8.233192,8.267524
2014-04-27,8.259883,8.263138,8.268501,8.266698,8.272518,8.26196,8.263073
2014-04-28,8.257464,8.267179,8.273766,8.2635145,8.257168,8.267448,8.262271
2014-04-29,8.264719,8.258667,8.263094,8.264422,8.260241,8.258577,8.253022
2014-04-30,8.258834,8.267449,8.276179,8.261391,8.248057,8.251555,8.258926
2014-05-01,8.278115,8.258241,8.261075,8.250648,8.271338,8.255256,8.2298
2014-05-02,8.247564,8.263419,8.279187,8.258784,8.263062,8.251439,8.259331
2014-05-04,8.262667,8.260922,8.252338,8.261484,8.244919,8.229918,8.238163
2014-05-05,8.256311,8.251908,8.257715,8.224641,8.2520485,8.233659,8.269546
2014-05-06,8.272621,8.254477,8.250646,8.248772,8.243162,8.245542,8.23856
2014-05-07,8.247013,8.24466,8.261032,8.263829,8.228165,8.256487,8.247322
2014-05-08,8.267626,8.272694,8.235468,8.254574,8.2461815,8.244394,8.24985
2014-05-09,8.245088,8.250559,8.244645,8.257875,8.237935,8.24399,8.240275
2014-05-11,8.249129,8.26529,8.2296505,8.255815,8.237131,8.230245,8.234289
2014-05-12,8.254698,8.2410755,8.240241,8.245611,8.240993,8.235845,8.228624
2014-05-13,8.259226,8.250378,8.245536,8.242792,8.244445,8.238179,8.236389
2014-05-14,8.2312975,8.24037,8.240059,8.234016,8.250902,8.237425,8.238819
2014-05-15,8.238582,8.239027,8.238259,8.244431,8.229015,8.233647,8.236572
2014-05-16,8.241097,8.231486,8.209963,8.2318125,8.242149,8.226632,8.232751
2014-05-18,8.232376,8.229939,8.232844,8.237838,8.230823,8.245494,8.227382
2014-05-19,8.228257,8.234715,8.231291,8.2413,8.236718,8.239636,8.220237
2014-05-20,8.231651,8.223923,8.23449,8.231166,8.246658,8.247504,8.244539
2014-05-21,8.235853,8.232754,8.236584,8.230471,8.224557,8.240135,8.225881
2014-05-22,8.245404,8.229046,8.24168,8.239178,8.247244,8.231211,8.230229
2014-05-23,8.228196,8.227184,8.252411,8.224358,8.234764,8.231582,8.211969
2014-05-25,8.244084,8.231152,8.227322,8.230255,8.229791,8.2196665,8.172707
2014-05-26,8.219756,8.232949,8.230798,8.242378,8.215051,8.17838,8.166619
2014-05-27,8.238278,8.244399,8.234234,8.211061,8.171305,8.24037,8.213854
2014-05-28,8.235287,8.2313595,8.206009,8.173176,8.206872,8.176088,8.217019
2014-05-29,8.233337,8.209952,8.170751,8.1682005,8.150155,8.148069,8.145068
2014-05-30,8.220835,8.175839,8.192992,8.201862,8.131761,8.216304,8.14134
2014-06-02,8.180502,8.135516,8.13991,8.139171,8.115022,8.158987,8.136192
2014-06-03,8.180256,8.174194,8.169117,8.21828,8.159699,8.152551,8.162799
2014-06-04,8.190489,8.140961,8.141337,8.139503,8.151921,8.137489,8.144149
2014-06-05,8.175641,8.163511,8.14915,8.137379,8.150742,8.141063,8.13024
2014-06-06,8.201821,8.143896,8.149939,8.184133,8.166011,8.14859,8.150112
2014-06-08,8.140372,8.12531,8.171424,8.118636,8.153165,8.137726,8.13234
2014-06-09,8.183634,8.1661215,8.167453,8.129787,8.135149,8.114868,8.137017
2014-06-10,8.167576,8.164892,8.138566,8.153245,8.148431,8.132945,8.150734
2014-06-11,8.162903,8.147538,8.125801,8.136754,8.152203,8.116602,8.13101
2014-06-12,8.159784,8.13717,8.127761,8.122147,8.133177,8.147531,8.144862
2014-06-13,8.150736,8.139308,8.134646,8.133808,8.133424,8.123979,8.131419
2014-06-15,8.133253,8.144848,8.128991,8.1387615,8.168755,8.124669,8.116217
2014-06-16,8.158373,8.156458,8.139435,8.157245,8.120646,8.141685,8.123369
2014-06-17,8.136647,8.153774,8.134273,8.132268,8.126587,8.147307,8.132346
2014-06-18,8.134452,8.1292515,8.126721,8.12813,8.120403,8.136124,8.129853
2014-06-19,8.127568,8.112358,8.13833,8.142632,8.138901,8.129394,8.136009
2014-06-20,8.13813,8.1324625,8.124094,8.131426,8.135549,8.143945,8.1352825
2014-06-22,8.1735735,8.134352,8.138139,8.133586,8.127886,8.129586,8.138864
2014-06-23,8.172698,8.139772,8.126785,8.121465,8.134416,8.135248,8.134101
2014-06-24,8.13121,8.128188,8.139008,8.131294,8.139753,8.1354,8.141537
2014-06-25,8.126884,8.118753,8.160465,8.134454,8.152648,8.139474,8.146888
2014-06-26,8.140352,8.125669,8.14097,8.122264,8.138291,8.134284,8.151001
2014-06-27,8.118891,8.140604,8.145126,8.135971,8.13083,8.136229,8.143662
2014-06-29,8.130324,8.140291,8.136891,8.133691,8.137907,8.13773,8.143766
2014-06-30,8.135657,8.140263,8.14025,8.144404,8.153799,8.142431,8.147462
2014-07-01,8.132082,8.134303,8.140147,8.140659,8.145572,8.151836,8.158199
2014-07-02,8.13881,8.1446,8.136113,8.145864,8.153675,8.1634865,8.161186
2014-07-03,8.136302,8.14662,8.14133,8.150677,8.161429,8.160077,8.182227
2014-07-04,8.146674,8.146896,8.153879,8.162184,8.159112,8.17046,8.183142
2014-07-06,8.134098,8.146338,8.159157,8.163065,8.172064,8.172643,8.289228
2014-07-07,8.148493,8.166567,8.165669,8.166281,8.170037,8.300771,8.306629
2014-07-08,8.159888,8.156085,8.163071,8.170208,8.301715,8.311553,8.319992
2014-07-09,8.160381,8.174175,8.17613,8.300247,8.317865,8.315999,8.32316
2014-07-10,8.159351,8.175126,8.296717,8.306868,8.325144,8.3284645,8.328475
2014-07-11,8.170086,8.302585,8.309123,8.313942,8.326054,8.341824,8.352856
2014-07-13,8.294514,8.308238,8.317864,8.330903,8.340164,8.350792,8.356616
2014-07-14,8.3055,8.317185,8.326216,8.338822,8.338171,8.345065,8.362135
2014-07-15,8.322574,8.332548,8.338283,8.3579855,8.348263,8.367151,8.363533
2014-07-16,8.330468,8.334304,8.360636,8.348557,8.363394,8.3575735,8.34991
2014-07-17,8.341215,8.32271,8.350195,8.366373,8.358093,8.360087,8.367776
2014-07-18,8.353412,8.346207,8.367929,8.36101,8.365933,8.364129,8.367437
2014-07-20,8.354608,8.359408,8.374252,8.375612,8.373878,8.363316,8.346501
2014-07-21,8.359055,8.364166,8.366631,8.359868,8.365859,8.3715315,8.389732
2014-07-22,8.366717,8.375136,8.355913,8.382676,8.374248,8.363538,8.36476
2014-07-23,8.366805,8.3672085,8.370742,8.36436,8.365669,8.372271,8.371941
2014-07-24,8.367312,8.375503,8.3565855,8.373062,8.374643,8.363347,8.368526
2014-07-25,8.368404,8.36702,8.375862,8.363651,8.365472,8.3765955,8.36676
2014-07-27,8.368673,8.375894,8.344374,8.34532,8.370263,8.391374,8.380563
2014-07-28,8.369615,8.366822,8.374305,8.368514,8.373869,8.372019,8.390399
2014-07-29,8.370439,8.376311,8.37653,8.381069,8.383823,8.369791,8.389374
2014-07-30,8.377588,8.38045,8.383144,8.376553,8.381258,8.389656,8.385896
2014-07-31,8.387998,8.364779,8.388178,8.383773,8.389252,8.371754,8.396373
2014-08-01,8.375183,8.380104,8.38834,8.402388,8.39119,8.387401,8.409332
2014-08-03,8.396601,8.387542,8.384321,8.388467,8.382225,8.39221,8.382921
2014-08-04,8.386533,8.37903,8.395107,8.4098015,8.380547,8.408446,8.372162
2014-08-05,8.375416,8.405437,8.417996,8.408485,8.380091,8.395925,8.403477
2014-08-06,8.381787,8.39368,8.376057,8.407679,8.400134,8.414966,8.40078
2014-08-07,8.377851,8.400603,8.391482,8.377932,8.3876915,8.3847065,8.378028
2014-08-08,8.385825,8.373335,8.403663,8.3852415,8.383408,8.39932,8.398058
2014-08-10,8.366162,8.381411,8.377659,8.401925,8.379643,8.398864,8.390994
2014-08-11,8.401953,8.388119,8.386999,8.403309,8.397963,8.368085,8.390716
2014-08-12,8.388239,8.388461,8.393286,8.390211,8.354876,8.381762,8.360356
2014-08-13,8.401975,8.382158,8.387024,8.384887,8.379392,8.376339,8.374666
2014-08-14,8.384655,8.393054,8.387291,8.408555,8.375618,8.378391,8.3735895
2014-08-15,8.367365,8.376419,8.382844,8.3779,8.372532,8.371397,8.363336
2014-08-17,8.373387,8.383269,8.359051,8.3766575,8.370947,8.364669,8.359808
2014-08-18,8.377889,8.383558,8.376616,8.378989,8.367903,8.345337,8.361407
2014-08-19,8.383586,8.374896,8.380895,8.3695345,8.361864,8.360259,8.344911
2014-08-20,8.374874,8.369274,8.374329,8.357822,8.368154,8.359007,8.360803
2014-08-21,8.37509,8.367204,8.349936,8.355358,8.36992,8.368248,8.351038
2014-08-22,8.37101,8.349835,8.366746,8.348926,8.333729,8.356438,8.344984
2014-08-24,8.379734,8.368016,8.34616,8.372868,8.359877,8.358557,8.351162
2014-08-25,8.368416,8.367576,8.348976,8.350893,8.338221,8.347377,8.321734
2014-08-26,8.358613,8.363462,8.351184,8.33776,8.341923,8.349305,8.335895
2014-08-27,8.370352,8.3406725,8.334355,8.344924,8.342081,8.30754,8.301739
2014-08-28,8.347769,8.336654,8.337066,8.346396,8.3391695,8.30195,8.255315
2014-08-29,8.359745,8.346696,8.341635,8.343833,8.28815,8.253142,8.238484
2014-08-31,8.345006,8.333631,8.334753,8.291542,8.248072,8.233711,8.244617
2014-09-01,8.345533,8.327443,8.295831,8.259973,8.2470665,8.240101,8.222021
2014-09-02,8.339478,8.286662,8.254963,8.229366,8.243751,8.229455,8.225144
2014-09-03,8.291898,8.256201,8.241967,8.234815,8.242769,8.217612,8.216555
2014-09-04,8.259513,8.242564,8.210327,8.223179,8.232799,8.219687,8.216657
2014-09-05,8.236927,8.210402,8.240043,8.238213,8.212412,8.233519,8.203287
2014-09-07,8.28161,8.239928,8.22835,8.214183,8.205945,8.210508,8.197147
2014-09-08,8.199835,8.222016,8.221982,8.216721,8.1901865,8.198388,8.19264
2014-09-09,8.214112,8.22217,8.196622,8.203889,8.190714,8.201031,8.182516
2014-09-10,8.220473,8.220377,8.19379,8.193608,8.211208,8.200862,8.229081
2014-09-11,8.212834,8.207254,8.191103,8.223396,8.205544,8.218357,8.216095
2014-09-12,8.187159,8.206741,8.217711,8.213516,8.202068,8.213162,8.205502
2014-09-14,8.211457,8.207224,8.191138,8.216694,8.2078,8.200165,8.199952
2014-09-15,8.211542,8.206678,8.194532,8.201773,8.205283,8.193717,8.184476
2014-09-16,8.218889,8.207192,8.211974,8.203488,8.197778,8.193912,8.202598
2014-09-17,8.192534,8.206615,8.210881,8.193987,8.183448,8.188237,8.192138
2014-09-18,8.188032,8.207166,8.188862,8.193931,8.181831,8.161476,8.172778
2014-09-19,8.196725,8.194886,8.187107,8.193465,8.171661,8.215471,8.18605
2014-09-21,8.191235,8.188149,8.193822,8.203606,8.130187,8.128586,8.164971
2014-09-22,8.202428,8.187954,8.173318,8.182272,8.180641,8.187712,8.181017
2014-09-23,8.189299,8.1756315,8.169979,8.1775255,8.166317,8.203268,8.155816
2014-09-24,8.181238,8.178979,8.204481,8.151421,8.132211,8.143737,8.1473875
2014-09-25,8.189056,8.181194,8.173913,8.182593,8.180802,8.165676,8.164139
2014-09-26,8.167531,8.173004,8.174621,8.153959,8.136991,8.165212,8.16227
2014-09-28,8.181345,8.1774645,8.164542,8.175263,8.167522,8.173206,8.142548
2014-09-29,8.170823,8.14458,8.16769,8.166743,8.156851,8.160758,8.157242
2014-09-30,8.147633,8.189912,8.150655,8.162707,8.164908,8.167222,8.162611
2014-10-01,8.167838,8.162969,8.162817,8.1443,8.160894,8.1588,8.164378
2014-10-02,8.146848,8.160883,8.162534,8.143931,8.161949,8.169926,8.17094
2014-10-03,8.1655855,8.17479,8.144633,8.158331,8.150019,8.165678,8.174438
2014-10-05,8.163375,8.1463995,8.168017,8.164457,8.168041,8.176974,8.172147
2014-10-06,8.16535,8.167903,8.166715,8.14772,8.159028,8.165642,8.170611
2014-10-07,8.164724,8.160779,8.156117,8.175533,8.177812,8.171416,8.16107
2014-10-08,8.163097,8.162526,8.147647,8.168404,8.186073,8.16573,8.189346
2014-10-09,8.155779,8.14695,8.175855,8.188353,8.175198,8.181799,8.150923
2014-10-10,8.172984,8.166403,8.142149,8.172893,8.165121,8.176643,8.177198
2014-10-12,8.170913,8.179222,8.175069,8.177848,8.174757,8.180101,8.175151
2014-10-13,8.180725,8.168451,8.164872,8.168629,8.188453,8.182685,8.188809
2014-10-14,8.175104,8.179234,8.178325,8.176018,8.193635,8.190503,8.186507
2014-10-15,8.174171,8.190068,8.184533,8.172351,8.186887,8.190414,8.18848
2014-10-16,8.185486,8.175606,8.184347,8.188674,8.190591,8.1897335,8.20155
2014-10-17,8.181931,8.182908,8.192635,8.192572,8.191056,8.198707,8.202084
2014-10-19,8.194238,8.194436,8.187616,8.197344,8.1955185,8.199283,8.197644
2014-10-20,8.199074,8.190837,8.19764,8.187539,8.204448,8.217888,8.204775
2014-10-21,8.18564,8.199454,8.197392,8.200259,8.206917,8.211988,8.204126
2014-10-22,8.193813,8.206756,8.193593,8.203725,8.197019,8.192467,8.197166
2014-10-23,8.20035,8.199246,8.207966,8.196657,8.206529,8.209448,8.205115
2014-10-24,8.198949,8.205856,8.205801,8.203518,8.216639,8.202259,8.204389
2014-10-26,8.207871,8.212935,8.19762,8.202377,8.20775,8.200839,8.196633
2014-10-27,8.200147,8.202875,8.204319,8.198636,8.212983,8.199803,8.240713
2014-10-28,8.200852,8.210006,8.2026,8.206238,8.198436,8.208919,8.227144
2014-10-29,8.208395,8.200106,8.233146,8.2045,8.23255,8.233695,8.249252
2014-10-30,8.199782,8.213049,8.210439,8.222142,8.227763,8.242303,8.295886
2014-10-31,8.200565,8.204039,8.214108,8.236689,8.256255,8.313222,8.327553
2014-11-02,8.2089615,8.229084,8.247072,8.241806,8.291898,8.330797,8.343671
2014-11-03,8.232292,8.257874,8.277858,8.296666,8.324879,8.334175,8.355472
2014-11-04,8.230785,8.286886,8.309291,8.342579,8.334498,8.326676,8.356421
2014-11-05,8.255965,8.302926,8.324828,8.334618,8.340167,8.351102,8.364503
2014-11-06,8.302934,8.328029,8.335844,8.348559,8.350425,8.348146,8.362083
2014-11-07,8.327999,8.330796,8.3416,8.352274,8.358062,8.367878,8.376665
2014-11-09,8.326809,8.338845,8.351281,8.330881,8.352154,8.360803,8.424165
2014-11-10,8.347781,8.360814,8.348432,8.35817,8.394063,8.384988,8.381225
2014-11-11,8.350401,8.356355,8.354067,8.357792,8.353508,8.379896,8.391568
2014-11-12,8.359367,8.353413,8.400767,8.369603,8.488952,8.394024,8.409098
2014-11-13,8.368712,8.386589,8.360994,8.375791,8.377748,8.407261,8.44526
2014-11-14,8.354829,8.394305,8.378013,8.395123,8.413879,8.413349,8.412352
2014-11-16,8.367407,8.3770485,8.394104,8.420887,8.331705,8.449914,8.429744
2014-11-17,8.373916,8.383967,8.400527,8.446156,8.429178,8.420686,8.406502
2014-11-18,8.389579,8.404015,8.42324,8.404952,8.446549,8.4270525,8.432439
2014-11-19,8.394609,8.353908,8.458448,8.406702,8.4223585,8.421539,8.462314
2014-11-20,8.4096365,8.363796,8.39279,8.448414,8.419486,8.437637,8.424915
2014-11-21,8.404287,8.433879,8.399607,8.431671,8.442078,8.446165,8.439935
2014-11-23,8.398723,8.405734,8.439034,8.449413,8.455797,8.45881,8.468037
2014-11-24,8.425487,8.406754,8.465174,8.465658,8.447787,8.427249,8.442184
2014-11-25,8.456133,8.41468,8.459031,8.436086,8.447967,8.449811,8.46761
2014-11-26,8.448573,8.425031,8.4524145,8.445941,8.454964,8.428296,8.468919
2014-11-27,8.444733,8.443684,8.435261,8.458227,8.464221,8.467207,8.478236
2014-11-28,8.444791,8.470946,8.469209,8.443437,8.478385,8.442798,8.473193
2014-11-30,8.421596,8.463346,8.453647,8.481593,8.459951,8.4841,8.448847
2014-12-01,8.47806,8.47657,8.454968,8.4608345,8.47482,8.462241,8.502741
2014-12-02,8.43897,8.471055,8.4692335,8.451026,8.479807,8.473783,8.480737
2014-12-03,8.463619,8.460917,8.4664,8.472354,8.454586,8.46916,8.466016
2014-12-04,8.473185,8.458447,8.470067,8.4949875,8.52191,8.484917,8.491474
2014-12-05,8.467543,8.45131,8.484765,8.479484,8.484988,8.480706,8.475871
2014-12-07,8.473257,8.477238,8.484218,8.498722,8.483868,8.487031,8.478897
2014-12-08,8.475583,8.487634,8.480433,8.479807,8.488515,8.507754,8.493919
2014-12-09,8.479207,8.47199,8.487391,8.477017,8.505138,8.495838,8.505501
2014-12-10,8.480178,8.4797325,8.489752,8.494181,8.494372,8.535089,8.5207815
2014-12-11,8.480609,8.487012,8.482825,8.501149,8.519433,8.537659,8.570427
2014-12-12,8.491735,8.493388,8.500698,8.516575,8.5318365,8.568192,8.57415
2014-12-14,8.490028,8.503553,8.505222,8.537468,8.565239,8.568929,8.622851
2014-12-15,8.523484,8.5219345,8.526973,8.562403,8.568124,8.616878,8.670207
2014-12-16,8.505941,8.525303,8.577197,8.58216,8.610305,8.667614,8.683446
2014-12-17,8.52486,8.570316,8.572618,8.607951,8.667067,8.688082,8.703144
2014-12-18,8.573342,8.56206,8.619732,8.650585,8.6887455,8.693911,8.697967
2014-12-19,8.571367,8.60907,8.677002,8.679831,8.697892,8.701637,8.734582
2014-12-21,8.609164,8.673895,8.678316,8.685751,8.695805,8.712747,8.768485
2014-12-22,8.675976,8.674938,8.708578,8.698248,8.721283,8.775961,8.783468
2014-12-23,8.689998,8.698393,8.701454,8.718166,8.771653,8.781766,8.787714
2014-12-24,8.686287,8.708297,8.7417345,8.743406,8.768142,8.778897,8.807175
2014-12-25,8.708161,8.72012,8.769567,8.779931,8.77769,8.7994585,8.807786
2014-12-26,8.724883,8.774044,8.786508,8.786029,8.792346,8.821263,8.884714
2014-12-28,8.77362,8.786377,8.78512,8.80157,8.817605,8.89126,9.02364
2014-12-29,8.79279,8.775115,8.794606,8.814548,8.886412,9.014556,9.044329
2014-12-30,8.80501,8.8049965,8.820292,8.884161,9.011378,9.028812,9.040261
2014-12-31,8.80577,8.811315,8.879021,8.981839,9.015807,9.0214815,9.016244
2015-01-01,8.809907,8.88691,9.019656,8.996054,9.028044,9.017117,9.0299225
2015-01-02,8.885865,8.941349,8.980886,9.012244,9.036233,9.046877,9.044137
2015-01-04,8.99821,9.000206,9.013478,9.019595,8.997049,9.054049,9.040396
2015-01-05,9.030585,9.031239,9.019851,9.042776,9.030123,9.0605955,9.055738
2015-01-06,8.983412,9.015641,9.024118,9.045679,9.041118,9.05184,9.05916
2015-01-07,9.021232,9.056232,9.027933,9.054769,9.056537,9.048756,9.050892
2015-01-08,9.0510025,9.050484,9.063585,9.033477,9.046943,9.061557,9.055726
2015-01-09,9.044331,9.043316,9.063524,9.047946,9.0420885,9.070467,9.055836
2015-01-11,9.061986,9.048472,9.056142,9.067262,9.091495,9.0552,9.059069
2015-01-12,9.057348,9.064054,9.063382,9.063031,9.046192,9.076802,9.059061
2015-01-13,9.0504875,9.032292,9.07034,9.061452,9.091143,9.061149,9.058894
