,JPXJPY,JPXJPY,JPXJPY,JPXJPY,JPXJPY,JPXJPY,JPXJPY
2015-03-05,17529.736,17554.297,17576.99,17600.654,17621.666,17640.08,17658.998
2015-03-06,17554.033,17577.05,17600.846,17621.574,17639.957,17659.148,17678.875
2015-03-08,17576.79,17600.908,17621.736,17639.867,17659.018,17679.035,17698.861
2015-03-09,17600.639,17621.777,17640.031,17658.924,17678.898,17699.035,17718.707
2015-03-10,17621.566,17640.074,17659.096,17678.805,17698.885,17718.895,17738.438
2015-03-11,17639.854,17659.145,17678.98,17698.791,17718.73,17738.629,17758.594
2015-03-12,17658.93,17679.03,17698.977,17718.648,17738.46,17758.766,17778.35
2015-03-13,17678.807,17699.03,17718.832,17738.389,17758.615,17778.531,17799.318
2015-03-15,17698.785,17718.889,17738.568,17758.543,17778.373,17799.516,17821.693
2015-03-16,17718.637,17738.623,17758.727,17778.318,17799.34,17821.9,17845.262
2015-03-17,17738.373,17758.762,17778.486,17799.28,17821.719,17845.477,17869.85
2015-03-18,17758.521,17778.525,17799.469,17821.648,17845.29,17870.066,17895.271
2015-03-19,17778.293,17799.51,17821.846,17845.215,17869.875,17895.496,17919.89
2015-03-20,17799.244,17821.895,17845.42,17869.8,17895.299,17920.123,17943.988
2015-03-22,17821.61,17845.47,17870.012,17895.22,17919.918,17944.229,17968.863
2015-03-23,17845.172,17870.062,17895.438,17919.855,17944.016,17969.11,17993.34
2015-03-24,17869.758,17895.49,17920.06,17943.951,17968.89,17993.572,18017.129
2015-03-25,17895.174,17920.117,17944.166,17968.822,17993.367,18017.37,18040.418
2015-03-26,17919.826,17944.225,17969.043,17993.295,18017.156,18040.664,18064.342
2015-03-27,17943.918,17969.104,17993.521,18017.082,18040.45,18064.59,18087.895
2015-03-29,17968.783,17993.568,18017.316,18040.371,18064.373,18088.143,18110.977
2015-03-30,17993.254,18017.365,18040.61,18064.295,18087.922,18111.229,18133.643
2015-03-31,18017.04,18040.658,18064.533,18087.842,18111.006,18133.9,18155.953
2015-04-01,18040.328,18064.584,18088.086,18110.924,18133.674,18156.215,18177.945
2015-04-02,18064.248,18088.139,18111.168,18133.592,18155.984,18178.205,18199.645
2015-04-05,18087.79,18111.225,18133.838,18155.9,18177.975,18199.908,18221.09
2015-04-06,18110.871,18133.895,18156.148,18177.889,18199.674,18221.355,18242.309
2015-04-07,18133.537,18156.209,18178.14,18199.586,18221.121,18242.574,18263.324
2015-04-08,18155.848,18178.201,18199.842,18221.031,18242.336,18263.594,18284.139
2015-04-09,18177.834,18199.904,18221.29,18242.248,18263.352,18284.412,18304.805
2015-04-10,18199.533,18221.35,18242.508,18263.266,18284.168,18305.074,18325.299
2015-04-12,18220.977,18242.57,18263.527,18284.078,18304.83,18325.57,18345.656
2015-04-13,18242.191,18263.59,18284.344,18304.74,18325.326,18345.932,18365.89
2015-04-14,18263.207,18284.406,18305.008,18325.236,18345.688,18366.168,18386.012
2015-04-15,18284.023,18305.068,18325.502,18345.596,18365.92,18386.287,18406.027
2015-04-16,18304.686,18325.566,18345.861,18365.83,18386.04,18406.3,18425.953
2015-04-17,18325.182,18345.928,18366.094,18385.95,18406.055,18426.23,18445.777
2015-04-19,18345.54,18366.162,18386.215,18405.965,18425.982,18446.055,18465.518
2015-04-20,18365.77,18386.281,18406.23,18425.889,18445.807,18465.793,18485.2
2015-04-21,18385.89,18406.299,18426.158,18445.713,18465.545,18485.479,18504.795
2015-04-22,18405.904,18426.225,18445.982,18465.45,18485.23,18505.074,18524.34
2015-04-23,18425.828,18446.049,18465.72,18485.137,18504.822,18524.62,18543.818
2015-04-24,18445.652,18465.787,18485.406,18504.73,18524.371,18544.1,18563.258
2015-04-26,18465.39,18485.473,18505.004,18524.275,18543.85,18563.541,18582.625
2015-04-27,18485.074,18505.068,18524.549,18543.756,18563.287,18582.904,18601.99
2015-04-28,18504.67,18524.613,18544.03,18563.193,18582.656,18602.271,18621.258
2015-04-29,18524.213,18544.094,18563.467,18582.56,18602.021,18621.54,18640.508
2015-04-30,18543.695,18563.535,18582.836,18601.926,18621.29,18640.791,18659.762
2015-05-01,18563.135,18582.902,18602.201,18621.193,18640.54,18660.043,18678.928
2015-05-03,18582.5,18602.266,18621.469,18640.445,18659.791,18679.213,18698.066
2015-05-04,18601.863,18621.533,18640.719,18659.695,18678.959,18698.35,18717.203
2015-05-05,18621.13,18640.785,18659.97,18678.865,18698.098,18717.486,18736.34
2015-05-06,18640.383,18660.037,18679.143,18698.002,18717.234,18736.621,18755.416
2015-05-07,18659.633,18679.209,18698.28,18717.14,18736.371,18755.7,18774.44
2015-05-08,18678.803,18698.344,18717.414,18736.275,18755.447,18774.723,18793.46
2015-05-10,18697.94,18717.48,18736.55,18755.352,18774.47,18793.744,18812.482
2015-05-11,18717.076,18736.617,18755.63,18774.373,18793.49,18812.766,18831.504
2015-05-12,18736.213,18755.697,18774.65,18793.395,18812.514,18831.79,18850.527
2015-05-13,18755.29,18774.717,18793.674,18812.418,18831.535,18850.81,18869.52
2015-05-14,18774.312,18793.738,18812.697,18831.44,18850.555,18869.803,18888.424
2015-05-15,18793.332,18812.762,18831.719,18850.46,18869.547,18888.71,18907.334
2015-05-17,18812.355,18831.785,18850.74,18869.451,18888.455,18907.617,18926.238
2015-05-18,18831.379,18850.805,18869.73,18888.36,18907.365,18926.525,18945.148
2015-05-19,18850.398,18869.797,18888.639,18907.266,18926.27,18945.432,18964.053
2015-05-20,18869.389,18888.705,18907.545,18926.174,18945.18,18964.34,18982.963
2015-05-21,18888.297,18907.611,18926.453,18945.08,18964.084,18983.246,19001.867
2015-05-22,18907.203,18926.52,18945.361,18963.988,18982.994,19002.154,19020.777
2015-05-24,18926.113,18945.426,18964.27,18982.896,19001.898,19021.06,19039.686
2015-05-25,18945.018,18964.334,18983.176,19001.803,19020.809,19039.969,19058.592
2015-05-26,18963.928,18983.244,19002.084,19020.71,19039.715,19058.877,19077.5
2015-05-27,18982.832,19002.148,19020.99,19039.62,19058.623,19077.783,19096.406
2015-05-28,19001.742,19021.059,19039.898,19058.525,19077.53,19096.691,19115.205
2015-05-29,19020.646,19039.963,19058.807,19077.434,19096.438,19115.492,19133.998
2015-05-31,19039.557,19058.873,19077.713,19096.34,19115.236,19134.285,19152.793
2015-06-01,19058.465,19077.777,19096.621,19115.139,19134.03,19153.076,19171.584
2015-06-02,19077.371,19096.688,19115.422,19133.932,19152.822,19171.871,19190.375
2015-06-03,19096.28,19115.486,19134.213,19152.727,19171.615,19190.664,19209.172
2015-06-04,19115.076,19134.28,19153.008,19171.518,19190.406,19209.455,19227.963
2015-06-05,19133.871,19153.074,19171.799,19190.31,19209.203,19228.248,19246.756
2015-06-07,19152.662,19171.865,19190.592,19209.104,19227.994,19247.043,19265.549
2015-06-08,19171.457,19190.658,19209.387,19227.896,19246.785,19265.834,19283.615
2015-06-09,19190.25,19209.451,19228.178,19246.69,19265.58,19283.889,19301.492
2015-06-10,19209.041,19228.244,19246.969,19265.482,19283.645,19301.766,19319.447
2015-06-11,19227.834,19247.037,19265.766,19283.562,19301.521,19319.723,19337.092
2015-06-12,19246.629,19265.83,19283.818,19301.44,19319.479,19337.355,19354.172
2015-06-14,19265.42,19283.885,19301.693,19319.393,19337.123,19354.436,19372.248
2015-06-15,19283.5,19301.76,19319.652,19337.037,19354.203,19372.514,19391.373
2015-06-16,19301.375,19319.72,19337.283,19354.117,19372.28,19391.64,19410.6
2015-06-17,19319.33,19337.35,19354.365,19372.191,19391.404,19410.871,19429.736
2015-06-18,19336.975,19354.432,19372.441,19391.316,19410.63,19430.008,19448.873
2015-06-19,19354.053,19372.508,19391.568,19410.541,19429.768,19449.145,19468.01
2015-06-21,19372.129,19391.637,19410.799,19429.68,19448.904,19468.281,19487.143
2015-06-22,19391.254,19410.867,19429.938,19448.814,19468.041,19487.416,19506.164
2015-06-23,19410.48,19430.004,19449.072,19467.951,19487.174,19506.44,19525.186
2015-06-24,19429.617,19449.139,19468.209,19487.084,19506.193,19525.463,19544.209
2015-06-25,19448.752,19468.275,19487.346,19506.105,19525.217,19544.484,19563.232
2015-06-26,19467.889,19487.412,19506.37,19525.129,19544.24,19563.508,19582.252
2015-06-28,19487.021,19506.438,19525.393,19544.15,19563.262,19582.53,19601.273
2015-06-29,19506.045,19525.457,19544.416,19563.172,19582.283,19601.553,19620.207
2015-06-30,19525.066,19544.48,19563.436,19582.193,19601.305,19620.49,19639.117
2015-07-01,19544.086,19563.502,19582.459,19601.215,19620.238,19639.396,19658.023
2015-07-02,19563.11,19582.523,19601.48,19620.146,19639.146,19658.305,19676.932
2015-07-03,19582.133,19601.547,19620.42,19639.055,19658.055,19677.21,19695.008
2015-07-05,19601.154,19620.484,19639.326,19657.96,19676.963,19695.287,19712.998
2015-07-06,19620.086,19639.395,19658.234,19676.87,19695.04,19713.277,19731.018
2015-07-07,19638.99,19658.299,19677.14,19694.945,19713.03,19731.3,19749.123
2015-07-08,19657.9,19677.209,19695.217,19712.936,19731.049,19749.404,19767.229
2015-07-09,19676.807,19695.283,19713.209,19730.955,19749.152,19767.512,19785.117
2015-07-10,19694.88,19713.273,19731.229,19749.062,19767.26,19785.387,19802.352
2015-07-12,19712.871,19731.295,19749.336,19767.166,19785.148,19802.621,19819.68
2015-07-13,19730.895,19749.402,19767.441,19785.057,19802.383,19819.95,19837.096
2015-07-14,19748.998,19767.506,19785.316,19802.29,19819.71,19837.365,19854.62
2015-07-15,19767.104,19785.383,19802.55,19819.617,19837.127,19854.89,19872.215
2015-07-16,19784.996,19802.615,19819.879,19837.033,19854.65,19872.486,19889.863
2015-07-17,19802.23,19819.943,19837.295,19854.559,19872.244,19890.139,19907.627
2015-07-19,19819.553,19837.361,19854.818,19872.152,19889.895,19907.9,19925.43
2015-07-20,19836.973,19854.887,19872.414,19889.8,19907.658,19925.705,19943.307
2015-07-21,19854.496,19872.482,19890.066,19907.562,19925.46,19943.582,19961.162
2015-07-22,19872.088,19890.135,19907.83,19925.367,19943.336,19961.432,19978.145
2015-07-23,19889.742,19907.895,19925.633,19943.242,19961.193,19978.408,19995.203
2015-07-24,19907.5,19925.701,19943.51,19961.104,19978.176,19995.467,20011.586
2015-07-26,19925.303,19943.576,19961.361,19978.08,19995.232,20011.838,20027.812
2015-07-27,19943.18,19961.426,19978.334,19995.14,20011.615,20028.068,20044.193
2015-07-28,19961.053,19978.404,19995.398,20011.523,20027.844,20044.45,20060.723
2015-07-29,19978.033,19995.463,20011.766,20027.752,20044.225,20060.98,20077.379
2015-07-30,19995.09,20011.836,20028.0,20044.129,20060.752,20077.64,20094.166
2015-07-31,20011.473,20028.064,20044.379,20060.66,20077.41,20094.43,20111.074
2015-08-02,20027.703,20044.445,20060.91,20077.318,20094.197,20111.338,20128.098
2015-08-03,20044.078,20060.975,20077.57,20094.105,20111.104,20128.361,20145.229
2015-08-04,20060.61,20077.635,20094.357,20111.012,20128.129,20145.496,20162.459
2015-08-05,20077.268,20094.424,20111.266,20128.035,20145.258,20162.729,20179.787
2015-08-06,20094.053,20111.332,20128.293,20145.166,20162.49,20180.059,20196.27
2015-08-07,20110.96,20128.357,20145.424,20162.4,20179.818,20196.508,20212.07
2015-08-09,20127.982,20145.49,20162.658,20179.727,20196.283,20212.3,20227.467
2015-08-10,20145.111,20162.725,20179.986,20196.205,20212.09,20227.697,20243.027
2015-08-11,20162.346,20180.053,20196.451,20212.012,20227.486,20243.264,20258.459
2015-08-12,20179.668,20196.504,20212.246,20227.404,20243.045,20258.682,20274.158
2015-08-13,20196.15,20212.295,20227.637,20242.967,20258.477,20274.37,20290.1
2015-08-14,20211.973,20227.695,20243.205,20258.396,20274.178,20290.303,20305.135
2015-08-16,20227.365,20243.258,20258.621,20274.107,20290.111,20305.326,20318.312
2015-08-17,20242.924,20258.678,20274.322,20290.053,20305.14,20318.48,20331.16
2015-08-18,20258.373,20274.367,20290.254,20305.088,20318.32,20331.334,20344.258
2015-08-19,20274.082,20290.297,20305.275,20318.268,20331.17,20344.436,20357.6
2015-08-20,20290.027,20305.32,20318.436,20331.113,20344.268,20357.785,20371.191
2015-08-21,20305.057,20318.477,20331.285,20344.207,20357.611,20371.379,20383.639
2015-08-23,20318.236,20331.33,20344.383,20357.55,20371.201,20383.816,20393.219
2015-08-24,20331.082,20344.43,20357.734,20371.143,20383.648,20393.377,20400.344
2015-08-25,20344.176,20357.78,20371.328,20383.586,20393.23,20400.506,20406.102
2015-08-26,20357.514,20371.373,20383.764,20393.184,20400.36,20406.264,20410.412
2015-08-27,20371.105,20383.812,20393.32,20400.312,20406.115,20410.576,20413.201
2015-08-28,20383.56,20393.371,20400.45,20406.07,20410.424,20413.367,20414.31
2015-08-30,20393.166,20400.502,20406.207,20410.377,20413.217,20414.475,20413.613
2015-08-31,20400.295,20406.26,20410.518,20413.172,20414.322,20413.777,20410.986
2015-09-01,20406.053,20410.57,20413.307,20414.277,20413.623,20411.15,20406.281
2015-09-02,20410.361,20413.365,20414.418,20413.578,20410.998,20406.447,20401.176
2015-09-03,20413.152,20414.47,20413.719,20410.953,20406.295,20401.34,20395.88
2015-09-04,20414.26,20413.771,20411.092,20406.25,20401.188,20396.041,20390.414
2015-09-06,20413.559,20411.145,20406.39,20401.145,20395.89,20390.57,20384.748
2015-09-07,20410.932,20406.443,20401.28,20395.85,20390.424,20384.906,20376.852
2015-09-08,20406.232,20401.334,20395.984,20390.383,20384.76,20377.006,20366.336
2015-09-09,20401.125,20396.037,20390.514,20384.72,20376.86,20366.486,20353.13
2015-09-10,20395.83,20390.566,20384.846,20376.82,20366.346,20353.277,20337.262
2015-09-11,20390.363,20384.9,20376.947,20366.305,20353.143,20337.4,20318.81
2015-09-13,20384.7,20377.002,20366.428,20353.104,20337.27,20318.945,20297.969
2015-09-14,20376.803,20366.48,20353.22,20337.234,20318.816,20298.098,20276.018
2015-09-15,20366.285,20353.273,20337.344,20318.787,20297.973,20276.14,20253.334
2015-09-16,20353.084,20337.398,20318.89,20297.943,20276.02,20253.455,20228.814
2015-09-17,20337.219,20318.94,20298.045,20275.996,20253.338,20228.932,20202.787
2015-09-18,20318.777,20298.094,20276.086,20253.312,20228.82,20202.902,20177.379
2015-09-20,20297.932,20276.135,20253.402,20228.795,20202.795,20177.49,20150.916
2015-09-21,20275.984,20253.451,20228.883,20202.77,20177.383,20151.027,20123.46
2015-09-22,20253.303,20228.928,20202.852,20177.361,20150.922,20123.568,20095.277
2015-09-23,20228.79,20202.896,20177.44,20150.898,20123.465,20095.379,20066.596
2015-09-24,20202.768,20177.484,20150.975,20123.441,20095.28,20066.697,20037.586
2015-09-25,20177.36,20151.023,20123.518,20095.258,20066.598,20037.69,20008.402
2015-09-27,20150.898,20123.562,20095.328,20066.574,20037.59,20008.504,19979.168
2015-09-28,20123.445,20095.373,20066.648,20037.568,20008.406,19979.27,19951.154
2015-09-29,20095.26,20066.693,20037.64,20008.385,19979.172,19951.254,19924.291
2015-09-30,20066.578,20037.686,20008.455,19979.15,19951.154,19924.387,19898.375
2015-10-01,20037.572,20008.5,19979.22,19951.137,19924.291,19898.473,19873.264
2015-10-02,20008.387,19979.266,19951.203,19924.273,19898.377,19873.361,19848.826
2015-10-04,19979.154,19951.248,19924.34,19898.357,19873.268,19848.924,19824.977
2015-10-05,19951.139,19924.385,19898.428,19873.246,19848.826,19825.072,19801.629
2015-10-06,19924.273,19898.469,19873.316,19848.81,19824.977,19801.725,19778.727
2015-10-07,19898.36,19873.357,19848.877,19824.959,19801.63,19778.824,19756.213
2015-10-08,19873.25,19848.918,19825.027,19801.611,19778.729,19756.31,19734.043
2015-10-09,19848.814,19825.066,19801.68,19778.71,19756.215,19734.14,19712.172
2015-10-11,19824.96,19801.72,19778.777,19756.197,19734.045,19712.271,19690.584
2015-10-12,19801.615,19778.818,19756.266,19734.027,19712.176,19690.68,19669.238
2015-10-13,19778.717,19756.307,19734.094,19712.158,19690.586,19669.334,19648.104
2015-10-14,19756.201,19734.135,19712.225,19690.568,19669.238,19648.201,19627.182
2015-10-15,19734.03,19712.266,19690.635,19669.223,19648.107,19627.28,19606.43
2015-10-16,19712.164,19690.676,19669.287,19648.09,19627.186,19606.527,19585.846
2015-10-18,19690.574,19669.332,19648.156,19627.168,19606.43,19585.943,19565.402
2015-10-19,19669.225,19648.197,19627.234,19606.414,19585.848,19565.5,19545.092
2015-10-20,19648.096,19627.275,19606.479,19585.832,19565.406,19545.19,19524.904
2015-10-21,19627.174,19606.521,19585.898,19565.389,19545.094,19525.004,19504.834
2015-10-22,19606.418,19585.94,19565.451,19545.076,19524.908,19504.932,19484.865
2015-10-23,19585.838,19565.496,19545.143,19524.89,19504.836,19484.963,19464.988
2015-10-25,19565.39,19545.184,19524.957,19504.818,19484.87,19465.086,19445.184
2015-10-26,19545.082,19524.998,19504.885,19484.852,19464.986,19445.281,19425.475
2015-10-27,19524.896,19504.926,19484.918,19464.973,19445.184,19425.57,19405.836
2015-10-28,19504.824,19484.959,19465.037,19445.168,19425.477,19405.934,19386.242
2015-10-29,19484.855,19465.08,19445.232,19425.459,19405.84,19386.338,19366.746
2015-10-30,19464.977,19445.275,19425.523,19405.822,19386.242,19366.842,19347.266
2015-11-01,19445.172,19425.566,19405.889,19386.227,19366.748,19347.363,19327.875
2015-11-02,19425.46,19405.93,19386.293,19366.73,19347.266,19327.973,19309.416
2015-11-03,19405.826,19386.334,19366.797,19347.25,19327.875,19309.51,19291.904
2015-11-04,19386.232,19366.838,19347.314,19327.86,19309.414,19292.004,19275.326
2015-11-05,19366.736,19347.357,19327.926,19309.398,19291.908,19275.422,19259.662
2015-11-06,19347.254,19327.967,19309.463,19291.89,19275.328,19259.76,19244.887
2015-11-08,19327.865,19309.504,19291.957,19275.31,19259.664,19244.984,19230.977
2015-11-09,19309.402,19291.998,19275.377,19259.646,19244.89,19231.072,19217.93
2015-11-10,19291.896,19275.418,19259.713,19244.873,19230.979,19218.03,19206.64
2015-11-11,19275.314,19259.754,19244.94,19230.96,19217.934,19206.72,19196.488
2015-11-12,19259.652,19244.98,19231.027,19217.916,19206.64,19196.57,19187.273
2015-11-13,19244.879,19231.068,19217.982,19206.623,19196.49,19187.357,19179.03
2015-11-15,19230.965,19218.023,19206.674,19196.473,19187.275,19179.115,19171.812
2015-11-16,19217.922,19206.715,19196.523,19187.258,19179.033,19171.895,19165.68
2015-11-17,19206.629,19196.564,19187.309,19179.016,19171.814,19165.764,19160.719
2015-11-18,19196.479,19187.352,19179.066,19171.797,19165.682,19160.803,19157.01
2015-11-19,19187.264,19179.11,19171.848,19165.666,19160.72,19157.094,19154.615
2015-11-20,19179.021,19171.889,19165.719,19160.703,19157.012,19154.697,19153.656
2015-11-22,19171.799,19165.76,19160.754,19156.996,19154.615,19153.74,19154.27
2015-11-23,19165.672,19160.797,19157.047,19154.598,19153.658,19154.352,19156.549
2015-11-24,19160.709,19157.088,19154.65,19153.64,19154.27,19156.63,19160.613
2015-11-25,19157.002,19154.691,19153.695,19154.254,19156.549,19160.693,19166.582
2015-11-26,19154.602,19153.736,19154.305,19156.531,19160.615,19166.662,19174.557
2015-11-27,19153.646,19154.346,19156.586,19160.598,19166.582,19174.639,19184.639
2015-11-29,19154.256,19156.627,19160.648,19166.566,19174.559,19184.719,19196.873
2015-11-30,19156.537,19160.69,19166.615,19174.543,19184.64,19196.951,19211.273
2015-12-01,19160.602,19166.658,19174.594,19184.623,19196.873,19211.352,19226.78
2015-12-02,19166.57,19174.633,19184.67,19196.857,19211.273,19226.832,19243.488
2015-12-03,19174.547,19184.715,19196.906,19211.258,19226.777,19243.545,19262.271
2015-12-04,19184.627,19196.947,19211.305,19226.764,19243.492,19262.326,19281.291
2015-12-06,19196.861,19211.346,19226.807,19243.475,19262.271,19281.348,19300.314
2015-12-07,19211.262,19226.828,19243.52,19262.256,19281.293,19300.371,19319.275
2015-12-08,19226.768,19243.541,19262.3,19281.277,19300.316,19319.336,19338.182
2015-12-09,19243.48,19262.32,19281.32,19300.3,19319.275,19338.244,19356.383
2015-12-10,19262.26,19281.344,19300.342,19319.258,19338.184,19356.443,19373.459
2015-12-11,19281.283,19300.365,19319.3,19338.168,19356.387,19373.52,19390.043
2015-12-13,19300.303,19319.332,19338.205,19356.37,19373.457,19390.08,19403.438
2015-12-14,19319.264,19338.238,19356.408,19373.443,19390.041,19403.473,19417.01
2015-12-15,19338.172,19356.44,19373.482,19390.025,19403.44,19417.045,19430.822
2015-12-16,19356.371,19373.514,19390.066,19403.424,19417.01,19430.86,19443.0
2015-12-17,19373.447,19390.098,19403.465,19416.992,19430.824,19443.04,19453.27
2015-12-18,19390.03,19403.494,19417.035,19430.807,19443.002,19453.307,19461.53
2015-12-20,19403.43,19417.068,19430.846,19442.984,19453.27,19461.57,19467.713
2015-12-21,19416.998,19430.88,19443.025,19453.254,19461.531,19467.752,19471.654
2015-12-22,19430.812,19443.057,19453.293,19461.514,19467.715,19471.693,19473.207
2015-12-23,19442.988,19453.326,19461.555,19467.7,19471.656,19473.246,19474.514
2015-12-24,19453.256,19461.588,19467.736,19471.639,19473.209,19474.555,19473.473
2015-12-27,19461.52,19467.773,19471.678,19473.193,19474.516,19473.514,19469.576
2015-12-28,19467.701,19471.715,19473.23,19474.498,19473.475,19469.613,19462.629
2015-12-29,19471.643,19473.268,19474.537,19473.457,19469.574,19462.67,19452.475
2015-12-30,19473.195,19474.572,19473.5,19469.559,19462.629,19452.514,19439.049
2015-12-31,19474.504,19473.531,19469.6,19462.613,19452.475,19439.086,19422.36
2016-01-03,19473.463,19469.633,19462.654,19452.457,19439.047,19422.396,19402.54
2016-01-04,19469.562,19462.688,19452.5,19439.031,19422.361,19402.574,19380.332
2016-01-05,19462.617,19452.533,19439.072,19422.344,19402.541,19380.367,19358.836
2016-01-06,19452.463,19439.105,19422.383,19402.525,19380.334,19358.871,19336.768
2016-01-07,19439.035,19422.42,19402.566,19380.316,19358.838,19336.8,19312.281
2016-01-08,19422.35,19402.6,19380.36,19358.822,19336.77,19312.314,19285.777
2016-01-10,19402.531,19380.393,19358.863,19336.752,19312.283,19285.8,19257.69
2016-01-11,19380.322,19358.895,19336.791,19312.266,19285.775,19257.715,19228.443
2016-01-12,19358.826,19336.822,19312.307,19285.76,19257.69,19228.467,19199.342
2016-01-13,19336.754,19312.338,19285.805,19257.674,19228.441,19199.365,19170.695
2016-01-14,19312.27,19285.828,19257.717,19228.426,19199.342,19170.717,19141.37
2016-01-15,19285.764,19257.744,19228.469,19199.326,19170.697,19141.39,19113.283
2016-01-17,19257.68,19228.494,19199.371,19170.68,19141.371,19113.3,19085.645
2016-01-18,19228.43,19199.395,19170.723,19141.355,19113.281,19085.662,19058.174
2016-01-19,19199.33,19170.746,19141.398,19113.266,19085.645,19058.191,19031.545
2016-01-20,19170.686,19141.422,19113.307,19085.627,19058.176,19031.56,19004.426
2016-01-21,19141.361,19113.332,19085.67,19058.158,19031.547,19004.44,18978.12
2016-01-22,19113.27,19085.67,19058.201,19031.531,19004.424,18978.133,18954.64
2016-01-24,19085.633,19058.205,19031.572,19004.408,18978.117,18954.654,18932.695
2016-01-25,19058.164,19031.576,19004.451,18978.102,18954.64,18932.709,18911.037
2016-01-26,19031.537,19004.453,18978.145,18954.625,18932.695,18911.049,18888.316
2016-01-27,19004.412,18978.148,18954.646,18932.682,18911.035,18888.33,18864.523
2016-01-28,18978.105,18954.65,18932.703,18911.021,18888.316,18864.535,18841.955
2016-01-29,18954.63,18932.71,18911.045,18888.299,18864.523,18841.969,18821.113
2016-01-31,18932.688,18911.053,18888.33,18864.508,18841.955,18821.127,18802.19
2016-02-01,18911.025,18888.338,18864.537,18841.941,18821.113,18802.203,18783.75
2016-02-02,18888.305,18864.547,18841.97,18821.1,18802.191,18783.752,18765.172
2016-02-03,18864.512,18841.959,18821.135,18802.174,18783.752,18765.168,18745.184
2016-02-04,18841.947,18821.121,18802.209,18783.736,18765.17,18745.184,18723.895
2016-02-05,18821.104,18802.2,18783.758,18765.156,18745.184,18723.895,18701.45
2016-02-07,18802.18,18783.75,18765.174,18745.168,18723.895,18701.455,18678.0
2016-02-08,18783.742,18765.166,18745.191,18723.877,18701.45,18678.01,18653.967
2016-02-09,18765.158,18745.184,18723.904,18701.434,18678.002,18653.977,18630.195
2016-02-10,18745.172,18723.898,18701.465,18677.986,18653.969,18630.203,18605.701
2016-02-11,18723.883,18701.463,18678.021,18653.953,18630.195,18605.713,18581.652
2016-02-12,18701.44,18678.016,18653.99,18630.18,18605.701,18581.664,18558.139
2016-02-14,18677.992,18653.992,18630.219,18605.686,18581.65,18558.148,18535.086
2016-02-15,18653.959,18630.219,18605.727,18581.639,18558.139,18535.098,18512.443
2016-02-16,18630.186,18605.73,18581.68,18558.123,18535.086,18512.455,18490.156
2016-02-17,18605.69,18581.682,18558.164,18535.07,18512.443,18490.168,18468.184
2016-02-18,18581.64,18558.172,18535.113,18512.428,18490.156,18468.195,18446.506
2016-02-19,18558.127,18535.12,18512.469,18490.14,18468.184,18446.516,18425.074
2016-02-21,18535.074,18512.477,18490.184,18468.168,18446.504,18425.086,18403.871
2016-02-22,18512.432,18490.191,18468.213,18446.488,18425.074,18403.883,18382.87
2016-02-23,18490.146,18468.223,18446.533,18425.059,18403.871,18382.88,18362.064
2016-02-24,18468.172,18446.541,18425.104,18403.855,18382.871,18362.076,18341.41
2016-02-25,18446.492,18425.113,18403.9,18382.854,18362.062,18341.426,18320.926
2016-02-26,18425.062,18403.912,18382.9,18362.049,18341.412,18320.94,18300.578
2016-02-28,18403.86,18382.912,18362.092,18341.395,18320.928,18300.59,18280.352
2016-02-29,18382.86,18362.104,18341.441,18320.912,18300.576,18280.363,18260.238
2016-03-01,18362.053,18341.453,18320.959,18300.56,18280.35,18260.252,18240.23
2016-03-02,18341.4,18320.97,18300.605,18280.334,18260.236,18240.242,18220.31
2016-03-03,18320.918,18300.617,18280.379,18260.223,18240.229,18220.324,18200.488
2016-03-04,18300.564,18280.39,18260.27,18240.215,18220.31,18200.5,18180.758
2016-03-06,18280.338,18260.281,18240.262,18220.295,18200.486,18180.771,18161.08
2016-03-07,18260.225,18240.275,18220.344,18200.473,18180.756,18161.094,18141.484
2016-03-08,18240.219,18220.357,18200.52,18180.74,18161.078,18141.498,18121.947
2016-03-09,18220.3,18200.533,18180.79,18161.064,18141.486,18121.963,18102.469
2016-03-10,18200.477,18180.803,18161.111,18141.469,18121.947,18102.482,18083.04
2016-03-11,18180.744,18161.123,18141.516,18121.934,18102.467,18083.05,18063.67
2016-03-13,18161.068,18141.531,18121.98,18102.455,18083.037,18063.686,18044.305
2016-03-14,18141.475,18121.994,18102.5,18083.021,18063.672,18044.318,18025.047
2016-03-15,18121.94,18102.514,18083.07,18063.656,18044.305,18025.059,18005.795
2016-03-16,18102.457,18083.084,18063.703,18044.291,18025.045,18005.807,17986.543
2016-03-17,18083.025,18063.719,18044.338,18025.03,18005.793,17986.555,17967.383
2016-03-18,18063.662,18044.352,18025.078,18005.78,17986.543,17967.395,17948.246
2016-03-20,18044.295,18025.09,18005.828,17986.527,17967.38,17948.258,17929.107
2016-03-21,18025.033,18005.84,17986.576,17967.365,17948.244,17929.121,17909.97
2016-03-22,18005.783,17986.588,17967.414,17948.229,17929.107,17909.984,17890.902
2016-03-23,17986.531,17967.428,17948.277,17929.094,17909.97,17890.918,17871.88
2016-03-24,17967.37,17948.29,17929.14,17909.957,17890.902,17871.895,17852.86
2016-03-27,17948.232,17929.152,17910.004,17890.887,17871.879,17852.873,17833.838
2016-03-28,17929.096,17910.016,17890.936,17871.865,17852.86,17833.85,17814.814
2016-03-29,17909.959,17890.947,17871.912,17852.842,17833.836,17814.828,17795.791
2016-03-30,17890.89,17871.926,17852.889,17833.82,17814.812,17795.807,17776.809
