,GBPUSD,GBPUSD,GBPUSD,GBPUSD,GBPUSD,GBPUSD,GBPUSD
2013-10-29,1.6010376,1.6095672,1.6098083,1.6081076,1.6089422,1.6037992,1.6164124
2013-10-30,1.6066861,1.6070682,1.6078668,1.6092668,1.6071622,1.6011214,1.6077802
2013-10-31,1.6074572,1.6121378,1.6047722,1.6087824,1.6139126,1.606367,1.60781
2013-11-01,1.6148903,1.6041269,1.6050148,1.6050256,1.6056994,1.606766,1.6054382
2013-11-03,1.6091762,1.6074618,1.607912,1.6064249,1.6066103,1.6104493,1.6129441
2013-11-04,1.6044375,1.6063048,1.6094539,1.6086149,1.6134391,1.6119919,1.6029071
2013-11-05,1.6076182,1.6036501,1.6059794,1.597492,1.6076047,1.5991493,1.6133308
2013-11-06,1.6042899,1.6072223,1.6090939,1.6045432,1.6085578,1.6106888,1.6034743
2013-11-07,1.6065394,1.6062042,1.6086135,1.6031979,1.607941,1.6081297,1.6013355
2013-11-08,1.6089574,1.6090674,1.6126133,1.6030238,1.6082199,1.6065788,1.6089958
2013-11-10,1.6024847,1.6075504,1.607578,1.6069677,1.6071436,1.604439,1.598824
2013-11-11,1.6135173,1.6028235,1.6038147,1.6026945,1.6073838,1.604711,1.5922172
2013-11-12,1.6100608,1.6083717,1.6060537,1.6076763,1.6036158,1.6030971,1.6064551
2013-11-13,1.6070617,1.6058071,1.6074306,1.6045938,1.6005318,1.6051807,1.6058402
2013-11-14,1.603597,1.604102,1.6042793,1.6054425,1.6051948,1.6028044,1.606267
2013-11-15,1.6046369,1.6056505,1.6048537,1.5996075,1.6014379,1.6042995,1.6066993
2013-11-17,1.6081737,1.6063719,1.6055375,1.6045768,1.6092881,1.6033969,1.6061854
2013-11-18,1.6074077,1.6067628,1.607221,1.6028173,1.605144,1.6070894,1.6071126
2013-11-19,1.6060305,1.605391,1.6049979,1.6041796,1.6055858,1.6066892,1.6080508
2013-11-20,1.6047313,1.6058524,1.60762,1.605254,1.6072512,1.6034954,1.6115955
2013-11-21,1.6055692,1.6076589,1.6061833,1.6073368,1.6045012,1.6031973,1.6026795
2013-11-22,1.6047001,1.6039732,1.6069233,1.6061823,1.6097612,1.6102396,1.6150095
2013-11-24,1.606099,1.6097842,1.607585,1.6099505,1.6088495,1.6128303,1.6112053
2013-11-25,1.6067555,1.6108032,1.6117474,1.6110375,1.6143501,1.610921,1.6103413
2013-11-26,1.6054636,1.6095831,1.6084708,1.6098928,1.6163285,1.6110584,1.6107184
2013-11-27,1.606865,1.6222792,1.6077111,1.6103264,1.6106523,1.6118102,1.6110127
2013-11-28,1.6088907,1.6169993,1.6079675,1.6086285,1.6158189,1.6149429,1.6152518
2013-11-29,1.6085678,1.6109279,1.610789,1.60984,1.6131423,1.6124971,1.611236
2013-12-01,1.6089555,1.6132778,1.6115171,1.6151952,1.6125268,1.6136615,1.6051084
2013-12-02,1.611607,1.6103578,1.6128998,1.6071815,1.6098003,1.6105483,1.6109244
2013-12-03,1.6124315,1.6150873,1.6101915,1.6147069,1.6132331,1.6126714,1.6153946
2013-12-04,1.6106298,1.6175525,1.6114914,1.6083496,1.6125706,1.6107529,1.6108274
2013-12-05,1.6130633,1.6097097,1.6129968,1.6121932,1.6096157,1.6158265,1.6142063
2013-12-06,1.6120787,1.6132996,1.6100477,1.6099324,1.6133288,1.61082,1.6139319
2013-12-08,1.6126118,1.6127717,1.61146,1.6125226,1.6126099,1.6179409,1.6096174
2013-12-09,1.6123534,1.6072977,1.6130913,1.6108844,1.6135235,1.6110388,1.6166774
2013-12-10,1.6095868,1.613613,1.6137121,1.6136293,1.613834,1.6098843,1.6171913
2013-12-11,1.6124297,1.6138223,1.6138965,1.6140491,1.6120182,1.6176203,1.6185343
2013-12-12,1.6150258,1.6128631,1.6096363,1.6133561,1.6190784,1.6219049,1.6250424
2013-12-13,1.6127968,1.6177757,1.6157458,1.617163,1.6204795,1.6237428,1.6294289
2013-12-15,1.6163018,1.6160177,1.6184844,1.6197228,1.6233405,1.6205142,1.6421163
2013-12-16,1.6190319,1.619184,1.6224077,1.6222295,1.62425,1.6291317,1.6279107
2013-12-17,1.6136214,1.6209266,1.6241723,1.6237974,1.6326134,1.6289085,1.6197207
2013-12-18,1.6217905,1.6239498,1.6282573,1.6251585,1.6295329,1.6363289,1.6269209
2013-12-19,1.620222,1.6273948,1.6398671,1.6303967,1.6299826,1.6233222,1.6259735
2013-12-20,1.6246724,1.620015,1.630654,1.6268399,1.621336,1.6282816,1.6260397
2013-12-22,1.6313771,1.6311657,1.6261775,1.643467,1.6195931,1.6257741,1.6332765
2013-12-23,1.6245395,1.6305931,1.62258,1.6461399,1.6400715,1.6317707,1.6335098
2013-12-24,1.6289102,1.6294715,1.6244583,1.6321195,1.639888,1.6315889,1.637033
2013-12-26,1.6277282,1.6077173,1.6283011,1.6347377,1.6302992,1.6310008,1.6399019
2013-12-27,1.6189476,1.6313736,1.6291552,1.629362,1.6354873,1.6362038,1.6315129
2013-12-29,1.6374631,1.6251053,1.6299274,1.6343906,1.6332856,1.625607,1.6323278
2013-12-30,1.6390865,1.6302005,1.6393543,1.637882,1.6320853,1.6356674,1.6284058
2013-12-31,1.6350448,1.6377419,1.6321623,1.6271043,1.6342552,1.6464168,1.6434925
2014-01-01,1.6293919,1.6318986,1.6373107,1.6409838,1.6356326,1.637656,1.6301194
2014-01-02,1.6277136,1.6337783,1.6380694,1.6316196,1.6308898,1.6366092,1.6391592
2014-01-03,1.641581,1.6318148,1.6302114,1.6418126,1.6412275,1.6331534,1.6384616
2014-01-05,1.6284424,1.6323136,1.6365368,1.6351812,1.6382848,1.6370924,1.6365398
2014-01-06,1.6410505,1.6310683,1.6420152,1.6348016,1.6324656,1.6396785,1.6381234
2014-01-07,1.6317383,1.6427203,1.6365575,1.6361129,1.6353452,1.639161,1.6385504
2014-01-08,1.6425277,1.637965,1.6449771,1.6383356,1.639086,1.6378999,1.6384892
2014-01-09,1.6371806,1.6370443,1.6385194,1.6382436,1.6393057,1.64084,1.6388363
2014-01-10,1.6344001,1.6375426,1.6377982,1.6381805,1.6387945,1.6391518,1.6387303
2014-01-12,1.6381497,1.6379964,1.6393597,1.6364688,1.6379031,1.6372738,1.6387779
2014-01-13,1.6383835,1.6399136,1.638607,1.6384557,1.6383076,1.6425924,1.6385486
2014-01-14,1.6384386,1.6374856,1.6407351,1.6400764,1.6388972,1.6417457,1.6404351
2014-01-15,1.6394123,1.6379356,1.6413828,1.6403315,1.6397675,1.6391377,1.6413585
2014-01-16,1.6403229,1.6393464,1.6369674,1.6399333,1.6378169,1.6407449,1.6376427
2014-01-17,1.6393472,1.6404269,1.6382556,1.6364965,1.6392083,1.6398717,1.6381613
2014-01-19,1.6398176,1.638845,1.6394662,1.6417028,1.6388922,1.6416126,1.6400833
2014-01-20,1.6382205,1.6395675,1.6398151,1.6384704,1.6407077,1.6372087,1.6411512
2014-01-21,1.6407361,1.6423609,1.63937,1.640606,1.6407022,1.6422783,1.6390246
2014-01-22,1.6396687,1.6385766,1.6409571,1.6413449,1.6402645,1.6432304,1.6435664
2014-01-23,1.6393706,1.6427261,1.640092,1.6391734,1.6406511,1.6421782,1.6404928
2014-01-24,1.6391319,1.6394802,1.6419516,1.6412654,1.6424117,1.6438514,1.6427087
2014-01-26,1.6420186,1.6417149,1.6433051,1.6470743,1.6414646,1.6462727,1.6467434
2014-01-27,1.6416316,1.6405227,1.6429604,1.6416596,1.6414992,1.6474798,1.646107
2014-01-28,1.6426194,1.6411867,1.6405085,1.6440709,1.64554,1.6442903,1.6453474
2014-01-29,1.6416024,1.641737,1.6474977,1.6462058,1.646977,1.6483332,1.6497074
2014-01-30,1.6395788,1.6443082,1.6439942,1.6465905,1.6396304,1.6441739,1.6414723
2014-01-31,1.6427411,1.6428068,1.645119,1.6418229,1.6467007,1.6489264,1.6435384
2014-02-02,1.6428267,1.6480023,1.647356,1.6384194,1.6432686,1.6441954,1.6427946
2014-02-03,1.6429787,1.645732,1.6390128,1.64485,1.6418917,1.6454765,1.6425884
2014-02-04,1.6410102,1.6458918,1.6454017,1.6409503,1.6441691,1.646655,1.642784
2014-02-05,1.6445345,1.6464444,1.6461086,1.6447244,1.6406909,1.6473664,1.6433547
2014-02-06,1.6437771,1.6534855,1.645331,1.6454053,1.6387968,1.6446891,1.6413033
2014-02-07,1.641659,1.6391076,1.6456139,1.6466489,1.6461383,1.6424458,1.6366771
2014-02-09,1.6452241,1.6431684,1.6456641,1.6412853,1.6451793,1.6423532,1.6489149
2014-02-10,1.6436026,1.643081,1.6388849,1.6421824,1.6464162,1.6543211,1.6402693
2014-02-11,1.6446198,1.6452689,1.644392,1.6358894,1.6394284,1.6406082,1.6390316
2014-02-12,1.6465129,1.6455414,1.644447,1.6457573,1.6503235,1.6424575,1.6456091
2014-02-13,1.6461023,1.6462035,1.6426202,1.6499485,1.6414012,1.6421741,1.6452323
2014-02-14,1.6396981,1.6474488,1.6461227,1.6426579,1.6430751,1.6472645,1.6446267
2014-02-16,1.640974,1.6473502,1.6448112,1.6451466,1.646036,1.6451106,1.646484
2014-02-17,1.6431,1.6426361,1.650897,1.6452062,1.6438003,1.6441264,1.6477714
2014-02-18,1.6428847,1.6444216,1.6437595,1.6484481,1.6437011,1.6502054,1.6482792
2014-02-19,1.6413921,1.6460139,1.64642,1.6456963,1.6494086,1.6470298,1.648766
2014-02-20,1.6456219,1.6465116,1.649208,1.6475898,1.6468394,1.6471053,1.6485066
2014-02-21,1.6439453,1.6465372,1.6510506,1.6544411,1.6499012,1.6534871,1.656903
2014-02-23,1.6464254,1.6480117,1.6464188,1.6496332,1.6514416,1.6510136,1.6487014
2014-02-24,1.6445124,1.6529932,1.6471906,1.6510143,1.6536859,1.6553606,1.6536307
2014-02-25,1.641555,1.6478218,1.6492798,1.6533298,1.6552378,1.6580483,1.6564857
2014-02-26,1.6479304,1.6526674,1.6561284,1.6574343,1.6555164,1.6572431,1.6592875
2014-02-27,1.6501424,1.6548709,1.6569811,1.6526399,1.6632246,1.6549907,1.6558498
2014-02-28,1.6534762,1.6550692,1.6529092,1.654851,1.6588683,1.6600254,1.6613722
2014-03-02,1.6562892,1.6529384,1.6572213,1.6570065,1.658471,1.6616969,1.6575189
2014-03-03,1.6567516,1.6590756,1.6548309,1.6652668,1.6597185,1.66118,1.6662256
2014-03-04,1.6617923,1.6569072,1.6573162,1.6627414,1.6619159,1.6673428,1.6578767
2014-03-05,1.6531314,1.6506169,1.6618885,1.6619344,1.6622567,1.6683708,1.6710975
2014-03-06,1.6536238,1.6620694,1.6620631,1.6512501,1.6652849,1.6533277,1.6591804
2014-03-07,1.6627593,1.6619399,1.6641352,1.6625986,1.658566,1.6592478,1.662622
2014-03-09,1.6508058,1.6557661,1.6598351,1.6565776,1.6606846,1.6626983,1.6703901
2014-03-10,1.6674628,1.6661719,1.6634367,1.6658665,1.6608572,1.6707641,1.6638865
2014-03-11,1.668723,1.667064,1.665839,1.6659421,1.6630855,1.6662375,1.6659728
2014-03-12,1.6712142,1.665236,1.663331,1.6642131,1.6647167,1.6669624,1.6624464
2014-03-13,1.6699874,1.6694989,1.6705453,1.6621102,1.6653945,1.668227,1.6680472
2014-03-14,1.6676317,1.6640366,1.6682932,1.6672919,1.6675974,1.6637383,1.6660254
2014-03-16,1.6704485,1.6637731,1.6683373,1.6621991,1.6622444,1.6651188,1.6651096
2014-03-17,1.6631799,1.6622648,1.6673732,1.667633,1.667197,1.6663874,1.6641053
2014-03-18,1.6661402,1.6675559,1.6633015,1.6669884,1.6664294,1.6692197,1.6634982
2014-03-19,1.664013,1.6654621,1.6640377,1.6683762,1.6624233,1.6596552,1.6652015
2014-03-20,1.6640642,1.6647319,1.6676748,1.6650038,1.6661682,1.667479,1.6632272
2014-03-21,1.6624758,1.6672809,1.6654148,1.667666,1.6658233,1.6624851,1.6656363
2014-03-23,1.664004,1.6620916,1.6664771,1.6658626,1.6659124,1.666594,1.6620079
2014-03-24,1.6640552,1.6675824,1.6625859,1.6672034,1.666168,1.6638709,1.6679884
2014-03-25,1.6624624,1.665453,1.6713934,1.6654718,1.6661507,1.6658188,1.6511625
2014-03-26,1.6639957,1.6647114,1.6628618,1.661943,1.6653984,1.6635212,1.6598791
2014-03-27,1.6640475,1.6672964,1.6664808,1.6627097,1.6658366,1.6637582,1.6644804
2014-03-28,1.6624515,1.66661,1.6681173,1.6650156,1.6619326,1.6591566,1.6658664
2014-03-30,1.6639884,1.6677969,1.6670336,1.6644505,1.6660312,1.6608375,1.6565229
2014-03-31,1.6639518,1.6630715,1.6629719,1.6619025,1.6635842,1.6647664,1.6687157
2014-04-01,1.6652831,1.663906,1.6676345,1.6401529,1.6612501,1.6614974,1.6564032
2014-04-02,1.6689912,1.6614974,1.6665231,1.6741247,1.6628726,1.6604205,1.6693383
2014-04-03,1.6604601,1.661916,1.6652921,1.6616302,1.6628592,1.6655993,1.6619833
2014-04-04,1.6744956,1.6663952,1.6651511,1.6639744,1.6648449,1.662039,1.6623139
2014-04-06,1.6673342,1.6614196,1.6656656,1.6630349,1.6684513,1.6666386,1.6633633
2014-04-07,1.6621197,1.6623497,1.6625869,1.6625392,1.6603297,1.6627886,1.6622403
2014-04-08,1.6572134,1.6627548,1.6659329,1.665462,1.6633143,1.664267,1.6633565
2014-04-09,1.6682047,1.6669276,1.6657891,1.6630557,1.6651069,1.6664032,1.662161
2014-04-10,1.6610801,1.6603866,1.6729988,1.6660311,1.6658665,1.6643908,1.6633489
2014-04-11,1.6668671,1.6601125,1.6567919,1.6647953,1.6660483,1.6666256,1.6620786
2014-04-13,1.6620612,1.6630464,1.6690477,1.6650724,1.6645617,1.6658475,1.6633412
2014-04-14,1.6635603,1.6611793,1.6583213,1.661121,1.6619397,1.6665264,1.6619937
2014-04-15,1.6637541,1.6617948,1.6623906,1.6588454,1.6645862,1.6637311,1.6633332
2014-04-16,1.663046,1.6646764,1.6624951,1.6643096,1.6639235,1.665273,1.6619065
2014-04-17,1.6623964,1.6612549,1.6648122,1.6655462,1.6660817,1.6637068,1.6633106
2014-04-20,1.6642286,1.6652656,1.6625353,1.6639253,1.6627648,1.6609265,1.6622562
2014-04-21,1.6659276,1.6617057,1.6635075,1.6659017,1.6592375,1.6634511,1.6661527
2014-04-22,1.662108,1.6610556,1.6596655,1.6629219,1.6626616,1.6649745,1.6624639
2014-04-23,1.6629134,1.6635997,1.6636277,1.6601684,1.6708966,1.6675133,1.666954
2014-04-24,1.6573237,1.662181,1.6664196,1.6617898,1.6682427,1.6688483,1.665216
2014-04-25,1.6616874,1.6645935,1.6657807,1.666527,1.6649954,1.6649207,1.6698544
2014-04-27,1.6648192,1.6639146,1.6677253,1.6676394,1.67225,1.6734142,1.6695106
2014-04-28,1.6823499,1.664892,1.6676699,1.6691594,1.6706772,1.6708297,1.6719049
2014-04-29,1.6646729,1.6693728,1.6658328,1.6673657,1.6704265,1.6739676,1.6741484
2014-04-30,1.6679502,1.664634,1.6715858,1.6763382,1.6735626,1.6682185,1.6750449
2014-05-01,1.665445,1.6632862,1.6674619,1.6759745,1.6749396,1.6735917,1.673479
2014-05-02,1.6716112,1.6740344,1.6703653,1.6708175,1.6748917,1.6764824,1.6807044
2014-05-04,1.6687064,1.6730549,1.6739178,1.6840922,1.6677318,1.6695406,1.6788151
2014-05-05,1.6734283,1.6727166,1.6754664,1.6700482,1.6776425,1.6835916,1.6754901
2014-05-06,1.6747394,1.6771069,1.6737483,1.6861303,1.6769278,1.6817826,1.6840235
2014-05-07,1.6751745,1.6774902,1.6821,1.6801305,1.6830674,1.6758386,1.6780212
2014-05-08,1.677235,1.665696,1.6864316,1.6760247,1.6784363,1.6837265,1.6830975
2014-05-09,1.6817808,1.6768761,1.6801095,1.6839275,1.6787257,1.6722084,1.6669691
2014-05-11,1.6846304,1.6844049,1.6714075,1.6790794,1.6763021,1.6674943,1.6708592
2014-05-12,1.6732957,1.6765857,1.6860694,1.6809725,1.6786547,1.6892619,1.6788874
2014-05-13,1.6812562,1.6761733,1.6777656,1.6841764,1.6891787,1.6745383,1.6740636
2014-05-14,1.6858518,1.6777999,1.6810147,1.6726491,1.6852167,1.6909013,1.6853577
2014-05-15,1.6709723,1.6811203,1.6802131,1.6842968,1.6830829,1.6804807,1.6782207
2014-05-16,1.6871347,1.6826017,1.6820902,1.6775246,1.6902804,1.6717589,1.6837138
2014-05-18,1.6817882,1.68109,1.6738926,1.6889477,1.689556,1.6825744,1.6843263
2014-05-19,1.6800556,1.6890727,1.6685169,1.6836627,1.6760085,1.6849192,1.6802349
2014-05-20,1.6724124,1.6748817,1.6891071,1.6831748,1.6792299,1.6840591,1.6801434
2014-05-21,1.6834534,1.6783823,1.6745193,1.6804861,1.6833336,1.6819184,1.6773895
2014-05-22,1.6724346,1.6804135,1.6840203,1.6821817,1.6787927,1.6848735,1.6891229
2014-05-23,1.6804802,1.6841351,1.6865062,1.6878681,1.6810946,1.680416,1.6834357
2014-05-25,1.6807797,1.6839285,1.6888422,1.677373,1.6898533,1.6846545,1.6765641
2014-05-26,1.6782647,1.6777077,1.6844478,1.69313,1.6771739,1.689435,1.6822253
2014-05-27,1.6848098,1.6819792,1.6847217,1.6846248,1.6838212,1.6808113,1.6846405
2014-05-28,1.6843007,1.6902534,1.6842399,1.6843016,1.6794044,1.681985,1.6848284
2014-05-29,1.690778,1.6851215,1.681139,1.6820866,1.6856996,1.6838669,1.684008
2014-05-30,1.6910598,1.6872654,1.682771,1.6804087,1.6845155,1.6828928,1.6851554
2014-06-02,1.6867948,1.6851943,1.6835754,1.6863303,1.6800138,1.6827401,1.6811005
2014-06-03,1.684209,1.67987,1.6806104,1.6818445,1.6836334,1.6840105,1.6798348
2014-06-04,1.6789333,1.6907525,1.6828523,1.6783872,1.682728,1.6835281,1.6842223
2014-06-05,1.6839517,1.6840172,1.67995,1.6830945,1.680462,1.6857297,1.6796184
2014-06-06,1.6843771,1.6809593,1.6804072,1.6822641,1.6819661,1.6836625,1.6831253
2014-06-08,1.68304,1.682418,1.6798192,1.6819475,1.6793754,1.6812872,1.682536
2014-06-09,1.684757,1.6801237,1.6842932,1.6808443,1.6802605,1.6822659,1.681596
2014-06-10,1.680811,1.6833184,1.678925,1.6795425,1.6824288,1.6843486,1.6813898
2014-06-11,1.6796693,1.6817787,1.6847847,1.6827415,1.6834835,1.682765,1.6812923
2014-06-12,1.6854378,1.6791142,1.6829596,1.6820363,1.6832366,1.682493,1.682559
2014-06-13,1.6830976,1.6835458,1.6845994,1.6838565,1.6830233,1.6836623,1.6825085
2014-06-15,1.6827027,1.6833717,1.684068,1.6854584,1.6835253,1.6831065,1.6821909
2014-06-16,1.6829358,1.6825619,1.6857724,1.683736,1.6843816,1.68268,1.6840886
2014-06-17,1.6832551,1.6814497,1.6838915,1.6802256,1.6814619,1.6823646,1.6864078
2014-06-18,1.6841047,1.683502,1.6826518,1.6857929,1.6824402,1.6787726,1.6818464
2014-06-19,1.6832594,1.6817374,1.6827774,1.681749,1.6851369,1.6848011,1.6842426
2014-06-20,1.6849456,1.6792942,1.6786706,1.6840477,1.6853426,1.6833316,1.6802415
2014-06-22,1.6835822,1.6808795,1.6836333,1.6836233,1.6845676,1.6833248,1.6802306
2014-06-23,1.6825644,1.6834211,1.6854023,1.6852721,1.6824474,1.6840031,1.6810304
2014-06-24,1.6809156,1.683344,1.6858597,1.6793678,1.6876502,1.6825286,1.68388
2014-06-25,1.6785142,1.6832681,1.6842456,1.6836417,1.6860538,1.6841781,1.6874313
2014-06-26,1.678504,1.6795588,1.6853546,1.6823064,1.6872844,1.6821005,1.6854934
2014-06-27,1.6827555,1.6850586,1.6856606,1.6868289,1.6860181,1.685086,1.6868078
2014-06-29,1.6858763,1.6842045,1.6896636,1.6876397,1.6844623,1.6877333,1.690737
2014-06-30,1.6886561,1.6856967,1.6841645,1.684804,1.6865861,1.6891518,1.6908674
2014-07-01,1.6847037,1.683418,1.6866808,1.68828,1.6879156,1.6948843,1.7025487
2014-07-02,1.6849006,1.6853511,1.6864057,1.688174,1.6847209,1.7014387,1.6982495
2014-07-03,1.6875892,1.6864979,1.6880968,1.6905366,1.6943026,1.6962029,1.7082707
2014-07-04,1.6868987,1.6886957,1.69881,1.6963247,1.6973798,1.6959305,1.7003657
2014-07-06,1.6884037,1.6866289,1.6965374,1.6938097,1.697247,1.6989702,1.6956589
2014-07-07,1.689289,1.6958878,1.7020648,1.6986735,1.6988392,1.6892942,1.6964625
2014-07-08,1.6947043,1.6907833,1.7017621,1.6869568,1.6979604,1.6965902,1.6995006
2014-07-09,1.6996788,1.6865654,1.7041092,1.6966493,1.687655,1.689832,1.7007825
2014-07-10,1.6824155,1.708251,1.6954057,1.7059067,1.6994792,1.6969438,1.7022098
2014-07-11,1.6913629,1.6991175,1.7090077,1.7072163,1.7088754,1.7024087,1.7067287
2014-07-13,1.7035371,1.698479,1.6984327,1.7018962,1.7059466,1.699428,1.6995938
2014-07-14,1.6956837,1.7028627,1.7123001,1.6966624,1.7046175,1.6998068,1.7008842
2014-07-15,1.695985,1.7102736,1.6978406,1.7067556,1.7003821,1.7037721,1.7052299
2014-07-16,1.7044355,1.7102561,1.7039183,1.6980699,1.6958812,1.7013482,1.6973069
2014-07-17,1.7050687,1.705014,1.7072358,1.7024865,1.7011185,1.7025021,1.7050624
2014-07-18,1.6992216,1.704608,1.7035094,1.7148533,1.7046429,1.7084267,1.706868
2014-07-20,1.7039633,1.7044251,1.6989981,1.7052734,1.70746,1.7059522,1.7088133
2014-07-21,1.7093807,1.7027783,1.7079697,1.7074541,1.7068512,1.7072029,1.7066237
2014-07-22,1.7018497,1.6943874,1.7044442,1.7052253,1.7063215,1.7070801,1.706024
2014-07-23,1.7081426,1.7045472,1.7074134,1.7066407,1.706177,1.7063687,1.7069249
2014-07-24,1.7075657,1.7085431,1.7078528,1.7059178,1.7051151,1.7071606,1.7082522
2014-07-25,1.706993,1.7022583,1.7070345,1.7066662,1.705798,1.7080016,1.70818
2014-07-27,1.7096361,1.7134457,1.7062414,1.7048895,1.7121794,1.706266,1.708376
2014-07-28,1.7097124,1.7100476,1.705515,1.7064066,1.707816,1.7081492,1.7036355
2014-07-29,1.7067686,1.6999692,1.706384,1.7047335,1.7056034,1.7050536,1.7048634
2014-07-30,1.707119,1.7038047,1.7059147,1.7053987,1.7070572,1.7037492,1.707848
2014-07-31,1.7056544,1.710103,1.708033,1.7142007,1.706578,1.7035245,1.7184373
2014-08-01,1.7066607,1.7056216,1.7070128,1.7061601,1.709297,1.7101008,1.7014343
2014-08-03,1.7051946,1.7057297,1.7080328,1.7069583,1.7038481,1.7091196,1.7071023
2014-08-04,1.7063539,1.707124,1.7056696,1.710538,1.705446,1.7074795,1.7060503
2014-08-05,1.7041179,1.7094023,1.7068386,1.7107944,1.7114935,1.7013762,1.7070051
2014-08-06,1.7068211,1.7058277,1.7055728,1.7078212,1.7069163,1.706127,1.7060158
2014-08-07,1.7050763,1.7062781,1.7069912,1.7063162,1.7032105,1.7055311,1.706459
2014-08-08,1.7077498,1.7063714,1.7039568,1.7064843,1.7096452,1.7052088,1.7034016
2014-08-10,1.7042376,1.7058988,1.7109807,1.7086842,1.7055767,1.7034563,1.7025673
2014-08-11,1.7069622,1.7063082,1.7067449,1.7052538,1.7056813,1.699552,1.6980784
2014-08-12,1.7067058,1.70631,1.7010226,1.7034348,1.7023451,1.6973221,1.6914465
2014-08-13,1.7112026,1.7057092,1.7058401,1.6984943,1.6997648,1.6981689,1.6950728
2014-08-14,1.7070645,1.7020099,1.7051116,1.6978513,1.6967168,1.6984909,1.6935675
2014-08-15,1.7024897,1.6996173,1.700285,1.7009919,1.6974787,1.6937779,1.6890583
2014-08-17,1.7036611,1.7040896,1.6958405,1.6946547,1.6943568,1.6876483,1.6891832
2014-08-18,1.6954213,1.6890789,1.6976856,1.6989677,1.6911919,1.6864166,1.6863327
2014-08-19,1.7026192,1.6970742,1.6972144,1.69104,1.6875226,1.686589,1.6868181
2014-08-20,1.6961954,1.6909988,1.6929353,1.6868392,1.6869395,1.6858016,1.681164
2014-08-21,1.695621,1.6917057,1.6891985,1.6835085,1.6923723,1.6911798,1.688489
2014-08-22,1.6894983,1.6876462,1.6907154,1.6864254,1.686884,1.6802872,1.6852142
2014-08-24,1.6882454,1.685802,1.6828802,1.6877155,1.6810296,1.6792023,1.6829405
2014-08-25,1.6927984,1.6845851,1.68936,1.6764417,1.6797352,1.6797819,1.6770653
2014-08-26,1.6844912,1.6913235,1.6884698,1.6834686,1.6817404,1.6790172,1.6794981
2014-08-27,1.6793215,1.6788541,1.6804985,1.6810237,1.6782465,1.6755953,1.6854093
2014-08-28,1.6872724,1.6806113,1.685619,1.6859124,1.6813378,1.6815768,1.6733199
2014-08-29,1.6837034,1.6851923,1.6776639,1.6810818,1.6770481,1.674937,1.674555
2014-08-31,1.6816078,1.6780685,1.6765039,1.6783539,1.679178,1.6750162,1.677247
2014-09-01,1.6847571,1.6814884,1.6798124,1.6740551,1.6725112,1.6754152,1.6718328
2014-09-02,1.6685226,1.6812515,1.6805804,1.6760229,1.6668426,1.6684406,1.6671691
2014-09-03,1.6730738,1.6799972,1.6796875,1.6776065,1.6710912,1.666742,1.6634389
2014-09-04,1.6764934,1.6736916,1.672418,1.6683172,1.673881,1.6665434,1.6656666
2014-09-05,1.6775161,1.6744891,1.6652809,1.6677922,1.6661296,1.6641994,1.655641
2014-09-07,1.6689894,1.6711068,1.6749829,1.6670374,1.6630282,1.6668297,1.6637604
2014-09-08,1.6708479,1.6717292,1.6667589,1.662422,1.6645592,1.6517322,1.6577697
2014-09-09,1.6724,1.6698835,1.6669255,1.6636882,1.6491345,1.651553,1.6541147
2014-09-10,1.6698742,1.6665244,1.6695998,1.6556537,1.6530825,1.6616908,1.6569288
2014-09-11,1.6593549,1.67117,1.6715243,1.645864,1.6567184,1.671605,1.6628909
2014-09-12,1.6648676,1.6711559,1.6686356,1.6495748,1.6617573,1.6506712,1.6485445
2014-09-14,1.6629028,1.6483825,1.6581997,1.6609113,1.6627142,1.6644266,1.6602447
2014-09-15,1.663758,1.6650666,1.6684513,1.6600118,1.6502055,1.6556805,1.6518607
2014-09-16,1.6619954,1.6554071,1.6616924,1.6567417,1.6534593,1.6544902,1.652979
2014-09-17,1.6623838,1.662349,1.6620542,1.6549512,1.6612682,1.6508653,1.656111
2014-09-18,1.6618601,1.66854,1.6549952,1.6526198,1.648688,1.6558188,1.6516837
2014-09-19,1.6500425,1.6498438,1.662346,1.6463943,1.6523207,1.6462398,1.6468133
2014-09-21,1.6533117,1.6511979,1.6561443,1.6474266,1.6502905,1.64492,1.6392702
2014-09-22,1.6592726,1.6539016,1.6544731,1.6500947,1.6472746,1.6411246,1.6460481
2014-09-23,1.6490194,1.6534607,1.6503248,1.644886,1.6387324,1.6379993,1.6366234
2014-09-24,1.6482207,1.6503632,1.6438531,1.6340815,1.632633,1.6361479,1.6299965
2014-09-25,1.6537974,1.645268,1.6394832,1.6417274,1.6382229,1.6429495,1.6383423
2014-09-26,1.6442146,1.6359472,1.6517081,1.6347506,1.6362581,1.6354116,1.6305175
2014-09-28,1.6369951,1.6472876,1.6340632,1.6370277,1.6339432,1.6340345,1.6350341
2014-09-29,1.6402676,1.6481838,1.632254,1.6372778,1.6361368,1.632149,1.6322435
2014-09-30,1.6340708,1.6360874,1.6397272,1.6348983,1.6281838,1.6329163,1.6307688
2014-10-01,1.6365653,1.6398816,1.6299584,1.6298046,1.633385,1.6296617,1.630236
2014-10-02,1.636106,1.6383231,1.6315833,1.6351757,1.6301693,1.6295145,1.6273248
2014-10-03,1.6336386,1.632516,1.6337976,1.6333677,1.6308007,1.6246309,1.6319904
