,XAUAUD,XAUAUD,XAUAUD,XAUAUD,XAUAUD,XAUAUD,XAUAUD
2017-06-20,1485.6348,1485.6587,1485.6233,1485.6127,1485.663,1485.7467,1485.69
2017-06-21,1486.3755,1486.3994,1486.364,1486.3534,1486.4037,1486.4874,1486.4307
2017-06-22,1487.1162,1487.1401,1487.1047,1487.0941,1487.1444,1487.2281,1487.1714
2017-06-23,1487.8569,1487.8809,1487.8455,1487.8348,1487.8851,1487.9689,1487.9121
2017-06-25,1488.5977,1488.6216,1488.5862,1488.5756,1488.6259,1488.7096,1488.6528
2017-06-26,1489.3384,1489.3623,1489.3269,1489.3163,1489.3666,1489.4503,1489.3936
2017-06-27,1490.0791,1490.103,1490.0676,1490.057,1490.1073,1490.191,1490.1343
2017-06-28,1490.8198,1490.8438,1490.8083,1490.7977,1490.848,1490.9318,1490.875
2017-06-29,1491.5605,1491.5845,1491.5491,1491.5385,1491.5887,1491.6725,1491.6157
2017-06-30,1492.3013,1492.3252,1492.2898,1492.2792,1492.3295,1492.4132,1492.3564
2017-07-02,1493.042,1493.0659,1493.0305,1493.0199,1493.0702,1493.1539,1493.0972
2017-07-03,1493.7827,1493.8066,1493.7712,1493.7606,1493.8109,1493.8947,1493.8379
2017-07-04,1494.5234,1494.5474,1494.512,1494.5013,1494.5516,1494.6354,1494.5786
2017-07-05,1495.2642,1495.2881,1495.2527,1495.2421,1495.2924,1495.3761,1495.3193
2017-07-06,1496.0049,1496.0288,1495.9934,1495.9828,1496.0331,1496.1168,1496.06
2017-07-07,1496.7456,1496.7695,1496.7341,1496.7235,1496.7738,1496.8575,1496.8008
2017-07-09,1497.4863,1497.5103,1497.4749,1497.4642,1497.5145,1497.5983,1497.5415
2017-07-10,1498.227,1498.251,1498.2156,1498.205,1498.2552,1498.339,1498.2822
2017-07-11,1498.9678,1498.9917,1498.9563,1498.9457,1498.996,1499.0797,1499.023
2017-07-12,1499.7085,1499.7324,1499.697,1499.6864,1499.7367,1499.8204,1499.7637
2017-07-13,1500.4492,1500.4731,1500.4377,1500.4271,1500.4774,1500.5612,1500.5044
2017-07-14,1501.19,1501.2139,1501.1785,1501.1678,1501.2181,1501.3019,1501.2451
2017-07-16,1501.9307,1501.9546,1501.9192,1501.9086,1501.9589,1502.0426,1501.9858
2017-07-17,1502.6714,1502.6953,1502.6599,1502.6493,1502.6996,1502.7833,1502.7266
2017-07-18,1503.4121,1503.436,1503.4006,1503.39,1503.4403,1503.524,1503.4673
2017-07-19,1504.1528,1504.1768,1504.1414,1504.1307,1504.181,1504.2648,1504.208
2017-07-20,1504.8936,1504.9175,1504.8821,1504.8715,1504.9218,1505.0055,1504.9487
2017-07-21,1505.6343,1505.6582,1505.6228,1505.6122,1505.6625,1505.7462,1505.6895
2017-07-23,1506.375,1506.3989,1506.3635,1506.3529,1506.4032,1506.4869,1506.4302
2017-07-24,1507.1157,1507.1396,1507.1042,1507.0936,1507.1439,1507.2277,1507.1709
2017-07-25,1507.8564,1507.8804,1507.845,1507.8344,1507.8846,1507.9684,1507.9116
2017-07-26,1508.5972,1508.6211,1508.5857,1508.5751,1508.6254,1508.7091,1508.6523
2017-07-27,1509.3379,1509.3618,1509.3264,1509.3158,1509.3661,1509.4498,1509.3931
2017-07-28,1510.0786,1510.1025,1510.0671,1510.0565,1510.1068,1510.1906,1510.1338
2017-07-30,1510.8193,1510.8433,1510.8079,1510.7972,1510.8475,1510.9313,1510.8745
2017-07-31,1511.56,1511.584,1511.5486,1511.538,1511.5883,1511.672,1511.6152
2017-08-01,1512.3008,1512.3247,1512.2893,1512.2787,1512.329,1512.4127,1512.356
2017-08-02,1513.0415,1513.0654,1513.03,1513.0194,1513.0697,1513.1534,1513.0967
2017-08-03,1513.7822,1513.8062,1513.7708,1513.7601,1513.8104,1513.8942,1513.8374
2017-08-04,1514.523,1514.5469,1514.5115,1514.5009,1514.5511,1514.6349,1514.5781
2017-08-06,1515.2637,1515.2876,1515.2522,1515.2416,1515.2919,1515.3756,1515.3188
2017-08-07,1516.0044,1516.0283,1515.9929,1515.9823,1516.0326,1516.1163,1516.0596
2017-08-08,1516.7451,1516.769,1516.7336,1516.723,1516.7733,1516.857,1516.8003
2017-08-09,1517.4858,1517.5098,1517.4744,1517.4637,1517.514,1517.5978,1517.541
2017-08-10,1518.2266,1518.2505,1518.2151,1518.2045,1518.2548,1518.3385,1518.2817
2017-08-11,1518.9673,1518.9912,1518.9558,1518.9452,1518.9955,1519.0792,1519.0225
2017-08-13,1519.708,1519.7319,1519.6965,1519.6859,1519.7362,1519.82,1519.7632
2017-08-14,1520.4487,1520.4727,1520.4373,1520.4266,1520.4769,1520.5607,1520.5039
2017-08-15,1521.1895,1521.2134,1521.178,1521.1674,1521.2177,1521.3014,1521.2446
2017-08-16,1521.9302,1521.9541,1521.9187,1521.9081,1521.9584,1522.0421,1521.9854
2017-08-17,1522.6709,1522.6948,1522.6594,1522.6488,1522.6991,1522.7828,1522.7261
2017-08-18,1523.4116,1523.4355,1523.4001,1523.3895,1523.4398,1523.5236,1523.4668
2017-08-20,1524.1523,1524.1763,1524.1409,1524.1302,1524.1805,1524.2643,1524.2075
2017-08-21,1524.8931,1524.917,1524.8816,1524.871,1524.9213,1525.005,1524.9482
2017-08-22,1525.6338,1525.6577,1525.6223,1525.6117,1525.662,1525.7457,1525.689
2017-08-23,1526.3745,1526.3984,1526.363,1526.3524,1526.4027,1526.4865,1526.4297
2017-08-24,1527.1152,1527.1392,1527.1038,1527.0931,1527.1434,1527.2272,1527.1704
2017-08-25,1527.856,1527.8799,1527.8445,1527.8339,1527.8842,1527.9679,1527.9111
2017-08-27,1528.5967,1528.6206,1528.5852,1528.5746,1528.6249,1528.7086,1528.6519
2017-08-28,1529.3374,1529.3613,1529.3259,1529.3153,1529.3656,1529.4493,1529.3926
2017-08-29,1530.0781,1530.102,1530.0667,1530.056,1530.1063,1530.1901,1530.1333
2017-08-30,1530.8188,1530.8428,1530.8074,1530.7968,1530.847,1530.9308,1530.874
2017-08-31,1531.5596,1531.5835,1531.5481,1531.5375,1531.5878,1531.6715,1531.6147
2017-09-01,1532.3003,1532.3242,1532.2888,1532.2782,1532.3285,1532.4122,1532.3555
2017-09-03,1533.041,1533.065,1533.0295,1533.0189,1533.0692,1533.153,1533.0962
2017-09-04,1533.7817,1533.8057,1533.7703,1533.7596,1533.8099,1533.8937,1533.8369
2017-09-05,1534.5225,1534.5464,1534.511,1534.5004,1534.5507,1534.6344,1534.5776
2017-09-06,1535.2632,1535.2871,1535.2517,1535.2411,1535.2914,1535.3751,1535.3184
2017-09-07,1536.0039,1536.0278,1535.9924,1535.9818,1536.0321,1536.1158,1536.0591
2017-09-08,1536.7446,1536.7686,1536.7332,1536.7225,1536.7728,1536.8566,1536.7998
2017-09-10,1537.4854,1537.5093,1537.4739,1537.4633,1537.5135,1537.5973,1537.5405
2017-09-11,1538.2261,1538.25,1538.2146,1538.204,1538.2543,1538.338,1538.2812
2017-09-12,1538.9668,1538.9907,1538.9553,1538.9447,1538.995,1539.0787,1539.022
2017-09-13,1539.7075,1539.7314,1539.696,1539.6854,1539.7357,1539.8195,1539.7627
2017-09-14,1540.4482,1540.4722,1540.4368,1540.4261,1540.4764,1540.5602,1540.5034
2017-09-15,1541.189,1541.2129,1541.1775,1541.1669,1541.2172,1541.3009,1541.2441
2017-09-17,1541.9297,1541.9536,1541.9182,1541.9076,1541.9579,1542.0416,1541.9849
2017-09-18,1542.6704,1542.6943,1542.6589,1542.6483,1542.6986,1542.7823,1542.7256
2017-09-19,1543.4111,1543.435,1543.3997,1543.389,1543.4393,1543.5231,1543.4663
2017-09-20,1544.1519,1544.1758,1544.1404,1544.1298,1544.18,1544.2638,1544.207
2017-09-21,1544.8926,1544.9165,1544.8811,1544.8705,1544.9208,1545.0045,1544.9478
2017-09-22,1545.6333,1545.6572,1545.6218,1545.6112,1545.6615,1545.7452,1545.6885
2017-09-24,1546.374,1546.398,1546.3625,1546.3519,1546.4022,1546.486,1546.4292
2017-09-25,1547.1147,1547.1387,1547.1033,1547.0927,1547.143,1547.2267,1547.1699
2017-09-26,1547.8555,1547.8794,1547.844,1547.8334,1547.8837,1547.9674,1547.9106
2017-09-27,1548.5962,1548.6201,1548.5847,1548.5741,1548.6244,1548.7081,1548.6514
2017-09-28,1549.3369,1549.3608,1549.3254,1549.3148,1549.3651,1549.4489,1549.3921
2017-09-29,1550.0776,1550.1016,1550.0662,1550.0555,1550.1058,1550.1896,1550.1328
2017-10-01,1550.8184,1550.8423,1550.8069,1550.7963,1550.8466,1550.9303,1550.8735
2017-10-02,1551.5591,1551.583,1551.5476,1551.537,1551.5873,1551.671,1551.6143
2017-10-03,1552.2998,1552.3237,1552.2883,1552.2777,1552.328,1552.4117,1552.355
2017-10-04,1553.0405,1553.0645,1553.029,1553.0184,1553.0687,1553.1525,1553.0957
2017-10-05,1553.7812,1553.8052,1553.7698,1553.7592,1553.8094,1553.8932,1553.8364
2017-10-06,1554.522,1554.5459,1554.5105,1554.4999,1554.5502,1554.6339,1554.5771
2017-10-08,1555.2627,1555.2866,1555.2512,1555.2406,1555.2909,1555.3746,1555.3179
2017-10-09,1556.0034,1556.0273,1555.992,1555.9813,1556.0316,1556.1154,1556.0586
2017-10-10,1556.7441,1556.7681,1556.7327,1556.722,1556.7723,1556.8561,1556.7993
2017-10-11,1557.4849,1557.5088,1557.4734,1557.4628,1557.5131,1557.5968,1557.54
2017-10-12,1558.2256,1558.2495,1558.2141,1558.2035,1558.2538,1558.3375,1558.2808
2017-10-13,1558.9663,1558.9902,1558.9548,1558.9442,1558.9945,1559.0782,1559.0215
2017-10-15,1559.707,1559.731,1559.6956,1559.6849,1559.7352,1559.819,1559.7622
2017-10-16,1560.4478,1560.4717,1560.4363,1560.4257,1560.476,1560.5597,1560.5029
2017-10-17,1561.1885,1561.2124,1561.177,1561.1664,1561.2167,1561.3004,1561.2437
2017-10-18,1561.9292,1561.9531,1561.9177,1561.9071,1561.9574,1562.0411,1561.9844
2017-10-19,1562.6699,1562.6938,1562.6584,1562.6478,1562.6981,1562.7819,1562.7251
2017-10-20,1563.4106,1563.4346,1563.3992,1563.3885,1563.4388,1563.5226,1563.4658
2017-10-22,1564.1514,1564.1753,1564.1399,1564.1293,1564.1796,1564.2633,1564.2065
2017-10-23,1564.8921,1564.916,1564.8806,1564.87,1564.9203,1565.004,1564.9473
2017-10-24,1565.6328,1565.6567,1565.6213,1565.6107,1565.661,1565.7448,1565.688
2017-10-25,1566.3735,1566.3975,1566.362,1566.3514,1566.4017,1566.4855,1566.4287
2017-10-26,1567.1143,1567.1382,1567.1028,1567.0922,1567.1425,1567.2262,1567.1694
2017-10-27,1567.855,1567.8789,1567.8435,1567.8329,1567.8832,1567.9669,1567.9102
2017-10-29,1568.5957,1568.6196,1568.5842,1568.5736,1568.6239,1568.7076,1568.6509
2017-10-30,1569.3364,1569.3604,1569.325,1569.3143,1569.3646,1569.4484,1569.3916
2017-10-31,1570.0771,1570.1011,1570.0657,1570.055,1570.1053,1570.1891,1570.1323
2017-11-01,1570.8179,1570.8418,1570.8064,1570.7958,1570.8461,1570.9298,1570.873
2017-11-02,1571.5586,1571.5825,1571.5471,1571.5365,1571.5868,1571.6705,1571.6138
2017-11-03,1572.2993,1572.3232,1572.2878,1572.2772,1572.3275,1572.4113,1572.3545
2017-11-05,1573.04,1573.064,1573.0286,1573.018,1573.0682,1573.152,1573.0952
2017-11-06,1573.7808,1573.8047,1573.7693,1573.7587,1573.809,1573.8927,1573.8359
2017-11-07,1574.5215,1574.5454,1574.51,1574.4994,1574.5497,1574.6334,1574.5767
2017-11-08,1575.2622,1575.2861,1575.2507,1575.2401,1575.2904,1575.3741,1575.3174
2017-11-09,1576.0029,1576.0269,1575.9915,1575.9808,1576.0311,1576.1149,1576.0581
