,USDPLN,USDPLN,USDPLN,USDPLN,USDPLN,USDPLN,USDPLN
2013-11-17,3.0853617,3.0886698,3.0900643,3.0964625,3.0900493,3.0839603,3.0910664
2013-11-18,3.0892425,3.0916066,3.0902154,3.09446,3.0893683,3.090101,3.0912852
2013-11-19,3.1020346,3.0940607,3.0791278,3.0962129,3.0885963,3.0869272,3.0864286
2013-11-20,3.0769837,3.0702972,3.0832949,3.0857234,3.088808,3.1020586,3.0954528
2013-11-21,3.0999975,3.0843194,3.0992246,3.100002,3.0939815,3.0926015,3.089899
2013-11-22,3.0771267,3.0812144,3.0853338,3.0879672,3.0830789,3.0927894,3.0905547
2013-11-24,3.0927236,3.1028073,3.0901852,3.0948384,3.1026847,3.0896966,3.1002302
2013-11-25,3.082941,3.0884552,3.097603,3.091589,3.0884964,3.0913885,3.0905902
2013-11-26,3.0944216,3.0893304,3.0940669,3.095804,3.0974243,3.0968447,3.0928407
2013-11-27,3.087652,3.0893056,3.0929565,3.0952353,3.0818336,3.0931177,3.0970073
2013-11-28,3.0856693,3.0932326,3.0857286,3.0902,3.1004438,3.0964332,3.0952723
2013-11-29,3.0888705,3.0922582,3.0976737,3.0863006,3.1049867,3.0918167,3.098646
2013-12-01,3.0927188,3.096866,3.0696673,3.0921848,3.0983753,3.0852633,3.0912924
2013-12-02,3.0984569,3.101387,3.1059153,3.0988042,3.1045742,3.0988524,3.0993338
2013-12-03,3.095101,3.0995984,3.100625,3.105183,3.0846744,3.1287858,3.1118398
2013-12-04,3.0913496,3.1044602,3.1111722,3.091709,3.0722399,3.095751,3.1008515
2013-12-05,3.0918112,3.0919986,3.0991566,3.099298,3.0948718,3.095817,3.0914445
2013-12-06,3.0914655,3.0943599,3.0955162,3.1298356,3.09603,3.097052,3.0934806
2013-12-08,3.0993006,3.087772,3.0966716,3.113438,3.0940177,3.0956852,3.1001062
2013-12-09,3.0961144,3.0962427,3.10075,3.09802,3.0982227,3.0970993,3.0938947
2013-12-10,3.0887175,3.1025245,3.0856218,3.0927086,3.0931375,3.0956311,3.0952163
2013-12-11,3.0889,3.1006136,3.0878959,3.1007452,3.0995169,3.0958164,3.0872962
2013-12-12,3.093564,3.098301,3.0959435,3.099997,3.0955467,3.0903494,3.1016603
2013-12-13,3.0927143,3.090538,3.1025987,3.091463,3.0923803,3.0895076,3.0935411
2013-12-15,3.100854,3.0975258,3.0944467,3.1004572,3.0969532,3.0847354,3.0982065
2013-12-16,3.1095328,3.0950892,3.0938096,3.0871775,3.0987298,3.087152,3.0906224
2013-12-17,3.0815666,3.0954154,3.0930145,3.0880866,3.0664353,3.0898952,3.0938718
2013-12-18,3.0965924,3.0903983,3.0937865,3.0918722,3.0913815,3.0904558,3.0887704
2013-12-19,3.0922232,3.0952575,3.0959604,3.0926964,3.0916355,3.0762343,3.0762918
2013-12-20,3.0898273,3.0811853,3.0893564,3.0894074,3.077207,3.0815365,3.0842073
2013-12-22,3.0930638,3.0925322,3.0882926,3.08968,3.090749,3.0831819,3.0711958
2013-12-23,3.0871878,3.0917134,3.088081,3.078494,3.081918,3.0721953,3.063565
2013-12-24,3.0952308,3.0876322,3.0834289,3.0873613,3.073945,3.0575562,3.0559266
2013-12-26,3.083655,3.086674,3.0888019,3.072522,3.0599737,3.0498664,3.046805
2013-12-27,3.0857162,3.0680296,3.075821,3.0622063,3.0535018,3.0536609,3.0519319
2013-12-29,3.0885406,3.073969,3.060185,3.0494795,3.0508902,3.0471058,3.0533104
2013-12-30,3.0575824,3.058444,3.050294,3.0481966,3.0474613,3.1187449,3.028604
2013-12-31,3.0594463,3.052994,3.0468338,3.0400887,3.047692,3.048715,3.0457718
2014-01-01,3.0577226,3.0436254,3.0443614,3.0439246,3.0486038,3.0410845,3.043251
2014-01-02,3.0571053,3.0292547,3.0449302,3.0478673,3.042942,3.0473502,3.0338757
2014-01-03,3.049207,3.0450485,3.046322,3.0538292,3.0421112,3.0447023,3.0248876
2014-01-05,3.0727959,3.042707,3.0484946,3.0656798,3.0459442,3.0462074,3.0496922
2014-01-06,3.041822,3.042621,3.0249012,3.0434074,3.0486927,3.047518,3.0464594
2014-01-07,3.0490644,3.0469358,3.0418606,3.0454743,3.0501163,3.049113,3.0441284
2014-01-08,3.0544639,3.050982,3.0305004,3.0372796,3.060059,3.0501487,3.033021
2014-01-09,3.0381196,3.0465093,3.0414205,3.04404,3.0370388,3.0333257,3.0458577
2014-01-10,3.0543542,3.0422375,3.0469632,3.0402377,3.0533113,3.039493,3.064434
2014-01-12,3.0244677,3.0515082,3.0446296,3.0513265,3.0400221,3.0205724,3.0342183
2014-01-13,3.0659637,3.0467196,3.0496585,3.0516856,3.0212383,3.0403805,3.0465283
2014-01-14,3.0295184,3.0501993,3.0345352,3.0591762,3.040527,3.042226,3.0513043
2014-01-15,3.0614731,3.0470634,3.036475,3.0371606,3.038942,3.040597,3.0434127
2014-01-16,3.029226,3.0432422,3.0317135,3.0431142,3.0303102,3.042288,3.0373664
2014-01-17,3.0439246,3.0460315,3.046032,3.0456307,3.048802,3.0405362,3.041923
2014-01-19,3.0367336,3.0428991,3.0467515,3.0499105,3.0404384,3.0423543,3.0414019
2014-01-20,3.0373924,3.0403066,3.0399673,3.0437477,3.0462842,3.0483572,3.0413537
2014-01-21,3.046411,3.0461013,3.0407894,3.045692,3.0365105,3.0274446,3.0468962
2014-01-22,3.0409229,3.0467257,3.0423882,3.042666,3.0429797,3.0476542,3.0501773
2014-01-23,3.0391634,3.0469682,3.0512288,3.0412855,3.045768,3.0474758,3.051314
2014-01-24,3.037519,3.0457857,3.0471117,3.0413406,3.0465395,3.0518477,3.052742
2014-01-26,3.0444946,3.047317,3.0456889,3.0501556,3.054128,3.053005,3.0556989
2014-01-27,3.042779,3.0475256,3.0499477,3.0512455,3.055807,3.0540304,3.0561478
2014-01-28,3.0454617,3.0463934,3.0534577,3.0551302,3.0569153,3.05722,3.07882
2014-01-29,3.045726,3.0542104,3.0565867,3.0577657,3.0615642,3.0502818,3.051065
2014-01-30,3.0537372,3.0533097,3.0557127,3.0315566,3.0569465,3.0751698,3.0812624
2014-01-31,3.0572443,3.0513446,3.0619907,3.0495725,3.076279,3.0537193,3.0634127
2014-02-02,3.0564418,3.052821,3.0649295,3.0529613,3.0641372,3.067834,3.0759506
2014-02-03,3.0581017,3.0610151,3.0408556,3.0660782,3.070289,3.054937,3.0616477
2014-02-04,3.0610394,3.0540864,3.0428028,3.0593104,3.0617208,3.060965,3.04993
2014-02-05,3.0586197,3.0687134,3.0686567,3.0734541,3.0797477,3.0783527,3.0782194
2014-02-06,3.0518928,3.0665967,3.0555985,3.0772405,3.076262,3.055852,3.0539176
2014-02-07,3.0630338,3.0713458,3.0652626,3.0534756,3.0692778,3.0749438,3.061108
2014-02-09,3.0776114,3.0843112,3.057617,3.0774624,3.0820148,3.0703776,3.0609403
2014-02-10,3.0799282,3.0498567,3.0699255,3.067057,3.0679362,3.075645,3.0864363
2014-02-11,3.051277,3.0855637,3.064427,3.0551612,3.06364,3.0698526,3.0762
2014-02-12,3.0780854,3.065203,3.0683463,3.06816,3.0569031,3.070023,3.0802305
2014-02-13,3.0540662,3.0633507,3.0686874,3.0615187,3.0646687,3.058012,3.0541756
2014-02-14,3.0525622,3.0744581,3.0604506,3.0707502,3.0627213,3.0748906,3.0688071
2014-02-16,3.0829232,3.0621338,3.070603,3.0526752,3.0702453,3.0644393,3.0616047
2014-02-17,3.0592728,3.0618145,3.0676174,3.0596275,3.0718899,3.0698779,3.057858
2014-02-18,3.078217,3.0681202,3.062396,3.067442,3.0617828,3.0680451,3.0609365
2014-02-19,3.0575051,3.069686,3.064848,3.0639043,3.0629003,3.0588288,3.0624983
2014-02-20,3.0748603,3.0633404,3.0667357,3.0645554,3.0633795,3.0619733,3.0560021
2014-02-21,3.0673182,3.068958,3.0617802,3.0653515,3.0587506,3.065124,3.0664825
2014-02-23,3.0633707,3.064365,3.059968,3.06398,3.057298,3.0608304,3.0599794
2014-02-24,3.0613816,3.0648193,3.069615,3.0654025,3.0698104,3.06708,3.056644
2014-02-25,3.0637498,3.0574894,3.0623834,3.0639267,3.058786,3.0605893,3.0615156
2014-02-26,3.0634136,3.0637548,3.0655987,3.0654566,3.0589304,3.0637903,3.0603433
2014-02-27,3.0652127,3.0644374,3.0696805,3.063871,3.0613747,3.0630164,3.0542095
2014-02-28,3.0726101,3.0581098,3.0664587,3.059931,3.0603685,3.05977,3.058392
2014-03-02,3.0657516,3.0585742,3.0594313,3.0646355,3.0560918,3.0530312,3.0539746
2014-03-03,3.059299,3.0655503,3.0585423,3.0552478,3.050778,3.0507643,3.0485113
2014-03-04,3.060156,3.0580966,3.0642192,3.054105,3.0580165,3.055529,3.0478358
2014-03-05,3.060849,3.0621011,3.0554252,3.037787,3.0479498,3.0492234,3.054045
2014-03-06,3.056109,3.0563867,3.0566363,3.057295,3.0456252,3.0405471,3.038445
2014-03-07,3.0569189,3.0485187,3.0495415,3.060163,3.0417366,3.056082,3.0472362
2014-03-09,3.0603385,3.0476933,3.0602753,3.048902,3.0397902,3.0375595,3.040532
2014-03-10,3.0603905,3.0472188,3.0433872,3.035839,3.0455563,3.035241,3.0431793
2014-03-11,3.0574598,3.044144,3.043932,3.052833,3.0549722,3.0502954,3.047712
2014-03-12,3.0488098,3.0442507,3.0378933,3.0622058,3.0296853,3.0338821,3.0382693
2014-03-13,3.039731,3.04773,3.0608518,3.0375535,3.036882,3.0386841,3.0346427
2014-03-14,3.0427914,3.0472174,3.030542,3.0384295,3.032733,3.0357435,3.0379436
2014-03-16,3.055403,3.0429842,3.0338979,3.0372186,3.0309713,3.0405984,3.0411327
2014-03-17,3.0450606,3.0178475,3.0460596,3.040861,3.035484,3.0400968,3.034489
2014-03-18,3.0484183,3.045346,3.0431159,3.0491345,3.038553,3.0386038,3.0425608
2014-03-19,3.0373464,3.0337923,3.037617,3.0298645,3.0355635,3.038406,3.032911
2014-03-20,3.0385923,3.0405436,3.0378826,3.045007,3.0398607,3.0385985,3.0384386
2014-03-21,3.0366437,3.0362682,3.0439882,3.0396614,3.0397506,3.1293535,3.0391686
2014-03-23,3.0383055,3.024887,3.0475647,3.0303853,3.037529,3.0208542,3.0315871
2014-03-24,3.0365748,3.0388286,3.058416,3.03662,3.0327425,3.0405083,3.0259125
2014-03-25,3.038364,3.0163453,3.0283003,3.0348616,3.0395691,3.0403314,3.0363944
2014-03-26,3.03651,3.0372417,3.0350523,3.0217578,3.061563,3.0289466,3.0368738
2014-03-27,3.019065,3.0366967,3.0312986,3.0254295,3.0249407,3.0341191,3.0284307
2014-03-28,3.043542,3.0311162,3.0301483,3.0361385,3.0374386,3.0266004,3.0396583
2014-03-30,3.0397606,3.0347545,3.0353692,3.0275714,3.0296834,3.0255527,3.0451407
2014-03-31,3.0237756,3.0308611,3.0367706,3.0389478,3.0323532,3.0358083,3.0363169
2014-04-01,3.033453,3.0355608,3.0319576,3.037807,3.0303605,3.0369189,3.0355344
2014-04-02,3.0371563,3.0347092,3.028238,3.0391085,3.0315156,3.0337598,3.0482051
2014-04-03,3.0315661,3.0338557,3.039889,3.0450187,3.034855,3.0367484,3.0268793
2014-04-04,3.035214,3.037979,3.04638,3.029994,3.033408,3.0391164,3.029057
2014-04-06,3.0403523,3.0348585,3.0599895,3.043375,3.0324996,3.0401847,3.0344398
2014-04-07,3.0421896,3.0311823,3.0301101,3.0273976,3.0379968,3.0347092,3.0298152
2014-04-08,3.032805,3.036352,3.0369449,3.038333,3.0413308,3.039489,3.0283
2014-04-09,3.0334115,3.0286992,3.0469353,3.0287552,3.0340292,3.0307689,3.038392
2014-04-10,3.0289257,3.0354264,3.0327015,3.029983,3.033222,3.0342922,3.0347202
2014-04-11,3.035249,3.0293574,3.0305755,3.0272963,3.0292304,3.037733,3.0238645
2014-04-13,3.0311544,3.0359228,3.0303435,3.0300295,3.0318778,3.033364,3.027732
2014-04-14,3.027374,3.0344777,3.0309064,3.0334198,3.031508,3.0286407,3.0276802
2014-04-15,3.0340507,3.0307121,3.0357199,3.03602,3.0111797,3.031651,3.0377927
2014-04-16,3.0289586,3.0338528,3.0397296,3.0251749,3.0216172,3.030347,3.036878
2014-04-17,3.0338793,3.0337334,3.034062,3.0327451,3.0347896,3.0397522,3.0208035
2014-04-20,3.0335443,3.0068183,3.0310707,3.0383089,3.0235732,3.0257964,3.0167496
2014-04-21,3.0367167,3.0240018,3.0310702,3.0304518,3.0195198,3.0405135,3.0361342
2014-04-22,3.0383134,3.0188954,3.024017,3.0357127,3.0381603,3.037958,3.0348947
2014-04-23,3.028977,3.0345602,3.0269427,3.0369978,3.0322444,3.0300195,3.029048
2014-04-24,3.0327632,3.0322394,3.0289059,3.0280757,3.0354474,3.0325644,3.0261502
2014-04-25,3.025636,3.0226915,3.032416,3.0254176,3.034985,3.0248713,3.023368
2014-04-27,3.0304406,3.024591,3.0242963,3.0244212,3.0349844,3.0262299,3.0370665
2014-04-28,3.0251489,3.02676,3.035272,3.0390599,3.0231757,3.030482,3.0342324
2014-04-29,3.0283158,3.0353053,3.0262244,3.0279117,3.0322738,3.022564,3.0333202
2014-04-30,3.032147,3.0351477,3.037575,3.0345972,3.0315197,3.0316975,3.0222805
2014-05-01,3.035306,3.0235074,3.037063,3.0253313,3.036095,3.0364501,3.042576
2014-05-02,3.036044,3.0322287,3.028051,3.0334525,3.023034,3.0573366,2.9913847
2014-05-04,3.0365798,3.029927,3.0349555,3.0361755,3.0353389,3.031945,3.051894
2014-05-05,3.0324895,3.026271,3.0259392,2.9860244,3.035308,3.0277197,3.038252
2014-05-06,3.0292172,3.0282147,3.0411117,3.044506,3.0258875,3.0256639,3.0326328
2014-05-07,3.0278385,3.034384,3.0286522,3.0328133,3.0359054,3.0287051,3.0274093
2014-05-08,3.0612516,3.0193357,3.0290048,3.0172532,3.031264,3.0288894,3.0297804
2014-05-09,3.029182,3.0368814,3.0274427,3.022953,3.0284736,3.0273728,3.0292244
2014-05-11,3.023608,3.037814,3.0318925,3.0355582,3.0280654,3.0304108,3.0332546
2014-05-12,3.035237,3.0275276,3.0357933,3.0269325,3.0270329,3.028551,3.0290413
2014-05-13,3.0344617,3.0347686,3.036147,3.0314324,3.0296528,3.0277395,3.03088
2014-05-14,3.0268621,3.0343597,3.0316372,3.0259266,3.025908,3.020591,3.0361133
2014-05-15,3.0291262,3.0275853,3.0253036,3.0284314,3.0348768,3.0343115,3.0313916
2014-05-16,3.0273077,3.032201,3.029943,3.031153,3.0389223,3.026441,3.0316215
2014-05-18,3.0308454,3.0157487,3.026621,3.029517,3.0183184,3.0340712,3.0359275
2014-05-19,3.0448225,3.017323,3.033461,3.031643,3.0377636,3.029573,3.033901
2014-05-20,3.0323153,3.039033,3.0371315,3.0401,3.0315425,3.027428,3.031724
2014-05-21,3.0347803,3.033599,3.0258121,3.0315113,3.0293539,3.0403597,3.041482
2014-05-22,3.0352674,3.034734,3.03244,3.0374553,3.0361867,3.0351093,3.017061
2014-05-23,3.0326252,3.0286496,3.0062184,3.026235,3.034186,3.0340428,3.022206
2014-05-25,3.0277982,3.0337124,3.035037,3.0416267,3.0369427,3.0385392,3.0436857
2014-05-26,3.0376406,3.0399892,3.0277863,3.03491,3.0344608,3.0365062,3.039632
2014-05-27,3.0337594,3.0411017,3.031942,3.0363612,3.0375907,3.0378945,3.0395916
2014-05-28,3.0273662,3.0417645,3.0371366,3.0375698,3.0376627,3.0415976,3.038445
2014-05-29,3.0322537,3.036886,3.0383475,3.0369956,3.0415018,3.0409956,3.0429425
2014-05-30,3.0374951,3.0372958,3.0355396,3.0385947,3.0368733,3.0395207,3.0387454
2014-06-02,3.034356,3.038899,3.0373595,3.0373256,3.0386171,3.0410013,3.04047
2014-06-03,3.037111,3.0375886,3.038147,3.0336797,3.0409954,3.039707,3.0403361
2014-06-04,3.0364475,3.047267,3.0418587,3.045929,3.045905,3.0410504,3.0421844
2014-06-05,3.0420766,3.045181,3.0413399,3.0392735,3.0459256,3.0396578,3.0397758
2014-06-06,3.0438745,3.04563,3.041896,3.0432246,3.034919,3.0362034,3.0369785
2014-06-08,3.033187,3.0438015,3.0413115,3.0418835,3.0370748,3.047287,3.0406916
2014-06-09,3.0473206,3.0399044,3.0418568,3.0384188,3.037237,3.041142,3.0392356
2014-06-10,3.0398428,3.0383043,3.041968,3.0370958,3.0408485,3.0400178,3.0376828
2014-06-11,3.041263,3.0398297,3.039865,3.0394845,3.0417533,3.0457892,3.0446315
2014-06-12,3.0389786,3.0396311,3.036242,3.0401545,3.0415373,3.0476162,3.0417192
2014-06-13,3.041295,3.0409384,3.0401642,3.0404878,3.0429459,3.0437903,3.0440364
2014-06-15,3.0376887,3.041947,3.0415566,3.0424376,3.0465217,3.0410187,3.0533953
2014-06-16,3.0415285,3.0410194,3.04528,3.0390453,3.0394824,3.049762,3.045484
2014-06-17,3.0406606,3.043764,3.0469425,3.051278,3.0265021,3.0547583,3.0593789
2014-06-18,3.04367,3.0425446,3.0407665,3.0466156,3.0421395,3.0524383,3.0476527
2014-06-19,3.0463455,3.0589492,3.0497947,3.0428967,3.0437913,3.0486052,3.0463154
2014-06-20,3.051833,3.0428123,3.0525382,3.0666745,3.0434155,3.046527,3.0484142
2014-06-22,3.0670073,3.0452092,3.065942,3.0502279,3.064097,3.046267,3.0417314
2014-06-23,3.0525174,3.0456586,3.015181,3.0457227,3.059606,3.047035,3.050073
2014-06-24,3.0475776,3.0369432,3.0468783,3.0474513,3.048232,3.0382488,3.0498428
2014-06-25,3.0473678,3.0553288,3.0461779,3.0799778,3.0479732,3.0697932,3.0473127
2014-06-26,3.0492783,3.0462725,3.0509927,3.0464501,3.0493453,3.028342,3.0477834
2014-06-27,3.0468113,3.0470939,3.0478837,3.045838,3.0473845,3.0515997,3.0498114
2014-06-29,3.0591521,3.0515325,3.0437186,3.047874,3.0428486,3.0487428,3.0441353
2014-06-30,3.0310879,3.0575135,3.0502734,3.0458443,3.0513048,3.0489178,3.044123
2014-07-01,3.0447717,3.0448973,3.0452592,3.0472107,3.0408435,3.0451047,3.0451465
2014-07-02,3.0446548,3.0449274,3.0504394,3.0448227,3.0439115,3.0433846,3.0480967
2014-07-03,3.0436797,3.0451202,3.0502582,3.0381672,3.0466611,3.0382853,3.042738
2014-07-04,3.0465276,3.0442495,3.043339,3.0363572,3.043145,3.0457444,3.0479517
2014-07-06,3.0413997,3.0430787,3.038549,3.047388,3.0411785,3.0296485,3.0471463
2014-07-07,3.046876,3.044208,3.039817,3.0427158,3.043916,3.0570006,3.0413902
2014-07-08,3.0481224,3.0429587,3.0431125,3.0399754,3.0179355,3.041419,3.0462108
2014-07-09,3.0540166,3.038855,3.0465293,3.0348873,3.0356686,3.0487292,3.0430758
2014-07-10,3.0452528,3.0438557,3.0503871,3.0129366,3.0402405,3.037116,3.0408342
2014-07-11,3.0578928,3.0307343,3.0496645,3.0685463,3.0368836,3.043709,3.0269895
2014-07-13,3.0243027,3.0348861,3.0462747,3.0433075,3.0414577,3.0586576,3.0599883
2014-07-14,3.052124,3.0364048,3.0505567,3.0414627,3.042083,3.039223,3.034792
2014-07-15,3.0460927,3.0425787,3.0283556,3.03668,3.0417557,3.0420864,3.043591
2014-07-16,3.0447752,3.0315764,3.040094,3.0439348,3.04369,3.0467741,3.0441701
2014-07-17,3.0432513,3.040826,3.042446,3.0444849,3.0429332,3.041468,3.04896
2014-07-18,3.0539947,3.043376,3.041486,3.0441198,3.0420768,3.0484552,3.047308
2014-07-20,3.055178,3.041728,3.050029,3.0450635,3.0490906,3.049582,3.0572252
2014-07-21,3.0415573,3.033166,3.0455194,3.0450914,3.0432374,3.045734,3.0452025
2014-07-22,3.0402496,3.0472908,3.0394394,3.0369816,3.0482774,3.0561829,3.0516422
2014-07-23,3.044087,3.0534241,3.0518284,3.0473058,3.0560677,3.0461512,3.0566308
2014-07-24,3.0462315,3.0399773,3.0515223,3.041109,3.0548415,3.0508735,3.0442913
2014-07-25,3.0470417,3.0526624,3.0546627,3.0418704,3.0564313,3.0493922,3.05001
2014-07-27,3.0492961,3.0476048,3.0509083,3.0449638,3.0554132,3.049786,3.0415056
2014-07-28,3.042855,3.0653245,3.0467722,3.0509183,3.0492635,3.0539997,3.0577965
2014-07-29,3.0577135,3.0439963,3.0518837,3.0429335,3.0528047,3.0567136,3.0481648
2014-07-30,3.0530672,3.044554,3.0497696,3.0460863,3.0516095,3.0482798,3.0539484
2014-07-31,3.0539443,3.0522454,3.0436068,3.0511274,3.050317,3.060986,3.0654025
2014-08-01,3.0516686,3.0491998,3.0608625,3.0499558,3.05404,3.05105,3.0545409
2014-08-03,3.04993,3.0573568,3.0462203,3.0516605,3.0501852,3.0530632,3.0643747
2014-08-04,3.053981,3.0506275,3.0515893,3.0556467,3.0553894,3.0638776,3.06551
2014-08-05,3.0505216,3.0561693,3.0515542,3.0542023,3.0680437,3.0652747,3.0698936
2014-08-06,3.0540934,3.051946,3.0591755,3.063811,3.0676713,3.0658731,3.0736115
2014-08-07,3.0503962,3.0532672,3.0601292,3.068901,3.0636334,3.06568,3.0708535
2014-08-08,3.0553875,3.063467,3.0674136,3.0640795,3.0704052,3.0691333,3.067259
2014-08-10,3.0648043,3.0649126,3.0664494,3.0761113,3.072761,3.0767787,3.074096
2014-08-11,3.065,3.0643299,3.069165,3.069455,3.0768423,3.0731502,3.0828538
2014-08-12,3.0661328,3.0743454,3.065564,3.0732305,3.0735073,3.0807688,3.0818965
2014-08-13,3.073337,3.070723,3.0759125,3.0743587,3.0768418,3.0835762,3.0927076
2014-08-14,3.065975,3.0693097,3.073429,3.0821705,3.084371,3.0878026,3.0954208
2014-08-15,3.0738773,3.0780022,3.0801084,3.083202,3.0935414,3.0921078,3.0981827
2014-08-17,3.0732875,3.074503,3.0873392,3.0839283,3.0890357,3.1015515,3.1110668
2014-08-18,3.0833364,3.0837686,3.0827572,3.093166,3.0969229,3.1067965,3.1084776
2014-08-19,3.0778508,3.0816193,3.0918274,3.1067202,3.113679,3.1128068,3.1144562
2014-08-20,3.0826647,3.1005478,3.097696,3.10974,3.1171398,3.11794,3.1218042
2014-08-21,3.088389,3.1014373,3.1143498,3.1113744,3.1243165,3.1239076,3.1229296
2014-08-22,3.102184,3.1012225,3.096693,3.115621,3.116982,3.1182141,3.121389
2014-08-24,3.1096861,3.1077185,3.1220582,3.1227844,3.1240172,3.1203,3.1280324
2014-08-25,3.116108,3.1183453,3.1210804,3.1284263,3.1300564,3.1285691,3.1332262
2014-08-26,3.1195607,3.1183736,3.1226957,3.1253645,3.1310992,3.1319065,3.1324027
2014-08-27,3.1159592,3.122273,3.1202009,3.1194603,3.1232896,3.1288488,3.1246367
2014-08-28,3.1247447,3.1232965,3.1279395,3.133819,3.1289542,3.1261659,3.1287796
2014-08-29,3.130735,3.1368065,3.1292744,3.134884,3.1476665,3.138194,3.1343815
2014-08-31,3.1289732,3.1239505,3.1349053,3.1338208,3.1375864,3.1308982,3.1351724
2014-09-01,3.1226122,3.1400287,3.1317725,3.1307507,3.135406,3.1389568,3.1451914
2014-09-02,3.130763,3.134626,3.1341598,3.139576,3.1380656,3.1442306,3.1468105
2014-09-03,3.1308088,3.1308198,3.137384,3.1435459,3.1419134,3.1448376,3.1405969
2014-09-04,3.1243606,3.1389074,3.1401956,3.1355023,3.1412456,3.1463087,3.1407864
2014-09-05,3.1245952,3.1385643,3.1388974,3.1445866,3.15455,3.1441534,3.1615686
2014-09-07,3.13978,3.1450472,3.141738,3.1404905,3.162756,3.1515174,3.1485114
2014-09-08,3.1462338,3.1485803,3.147883,3.1481857,3.1510746,3.1543953,3.167976
2014-09-09,3.145678,3.1484513,3.134274,3.1535265,3.1422353,3.1637301,3.1635225
2014-09-10,3.1418831,3.1407444,3.1455374,3.1615021,3.1697385,3.1615474,3.1707306
2014-09-11,3.1523175,3.1499002,3.147259,3.159602,3.1680417,3.1725783,3.1825075
2014-09-12,3.147641,3.1567707,3.148872,3.1724718,3.171156,3.1684768,3.1791506
2014-09-14,3.15517,3.1501145,3.1612687,3.1714306,3.1748977,3.1814942,3.1936889
2014-09-15,3.152685,3.164299,3.1674502,3.1734416,3.1829371,3.195455,3.183442
2014-09-16,3.1725626,3.1676655,3.1702938,3.1774416,3.187533,3.1993468,3.2129462
2014-09-17,3.1690156,3.1721826,3.1790137,3.202319,3.1984425,3.2030375,3.2106264
2014-09-18,3.1710882,3.183639,3.1868048,3.1895373,3.2025654,3.1781144,3.2003696
2014-09-19,3.1837285,3.1908834,3.1941762,3.208179,3.2189686,3.2128897,3.222299
2014-09-21,3.192238,3.1956794,3.1818686,3.2099943,3.1986668,3.2166433,3.2195833
2014-09-22,3.1928232,3.2010806,3.193284,3.2110708,3.1740162,3.2155054,3.2212749
2014-09-23,3.219819,3.2158096,3.1995323,3.2115295,3.2182162,3.2183557,3.2241392
2014-09-24,3.2164104,3.197142,3.217978,3.223597,3.2213225,3.2195032,3.2357829
2014-09-25,3.2022724,3.2082422,3.2207654,3.230399,3.2309153,3.243707,3.2373269
2014-09-26,3.1928427,3.2239678,3.2211378,3.2332864,3.2319682,3.2374797,3.239148
2014-09-28,3.2147129,3.2233346,3.223538,3.2293375,3.2332215,3.2362711,3.2492528
2014-09-29,3.2371051,3.2208054,3.2426755,3.2386897,3.2349024,3.2413845,3.2505975
2014-09-30,3.2202837,3.2286828,3.233599,3.2291656,3.236535,3.2428482,3.239855
2014-10-01,3.230597,3.2512712,3.23437,3.2384229,3.2418838,3.2602072,3.2494493
2014-10-02,3.2380323,3.2372434,3.2407334,3.230879,3.2540464,3.2488482,3.2499459
2014-10-03,3.240504,3.2362509,3.2458665,3.2580516,3.2432656,3.250416,3.250656
2014-10-05,3.2447362,3.2365966,3.2546952,3.2482953,3.2568052,3.2463503,3.246734
2014-10-06,3.2392263,3.2422664,3.251073,3.245098,3.2542374,3.2411146,3.254744
2014-10-07,3.2305086,3.2402482,3.2361147,3.2304854,3.2531602,3.2489815,3.2590797
2014-10-08,3.2408504,3.2491372,3.2554016,3.2550247,3.2512887,3.2527595,3.2598202
2014-10-09,3.2360165,3.248921,3.2485063,3.2509828,3.2597265,3.2541027,3.2656333
2014-10-10,3.257468,3.2534661,3.2494066,3.253172,3.2546375,3.255516,3.2602057
2014-10-12,3.252777,3.256028,3.2476819,3.2571418,3.2558124,3.2759302,3.2800374
2014-10-13,3.2496347,3.2548716,3.2615128,3.2470613,3.2668836,3.2812705,3.2837026
2014-10-14,3.2556238,3.258156,3.2681205,3.2687693,3.2772448,3.280518,3.2899292
2014-10-15,3.2557695,3.2704515,3.2788832,3.2812347,3.291838,3.2728043,3.288823
2014-10-16,3.258886,3.2529755,3.2761617,3.285053,3.2909856,3.303443,3.2912617
2014-10-17,3.25065,3.2713027,3.2832165,3.2892725,3.2889147,3.3046584,3.3248732
2014-10-19,3.2800384,3.277078,3.2893262,3.2972093,3.295074,3.2964365,3.3012261
2014-10-20,3.2814784,3.2982545,3.286807,3.2883298,3.2852168,3.3019757,3.2978287
2014-10-21,3.2914124,3.29435,3.3039913,3.3135514,3.28992,3.3027577,3.308918
2014-10-22,3.2896378,3.2834039,3.297626,3.294028,3.2753885,3.3146358,3.2984722
2014-10-23,3.2833657,3.2877517,3.2951963,3.3169105,3.2950022,3.294403,3.2994971
2014-10-24,3.2903037,3.2886333,3.2860222,3.312228,3.3112717,3.3109655,3.3009782
2014-10-26,3.2983809,3.3004198,3.2946796,3.3062527,3.2961247,3.308233,3.3186274
2014-10-27,3.2995641,3.289926,3.312409,3.3050723,3.3158102,3.3014266,3.3038695
2014-10-28,3.2922754,3.2991767,3.3013344,3.2936218,3.2963488,3.3174114,3.316607
