,EURGBP,EURGBP,EURGBP,EURGBP,EURGBP,EURGBP,EURGBP
2012-11-18,0.8050784,0.8051765,0.80477464,0.8040483,0.80450296,0.805236,0.80324465
2012-11-19,0.80450016,0.80445397,0.8043601,0.804052,0.803729,0.80315375,0.8036654
2012-11-20,0.8053261,0.80391806,0.80472505,0.80472267,0.80291814,0.8046642,0.8037716
2012-11-21,0.8044486,0.8052794,0.80446863,0.805139,0.8055569,0.8047904,0.8050618
2012-11-22,0.80388355,0.80410886,0.80305994,0.80422646,0.80560225,0.8050318,0.80326235
2012-11-23,0.8041404,0.80360043,0.8046663,0.8030352,0.8037727,0.8049674,0.80515575
2012-11-25,0.80405533,0.80332375,0.8031669,0.8040685,0.8037602,0.80372673,0.80353177
2012-11-26,0.80400634,0.8048987,0.8040517,0.80443317,0.80458593,0.8035811,0.80413914
2012-11-27,0.8026177,0.8043401,0.803308,0.8028365,0.80412495,0.8030049,0.8037046
2012-11-28,0.80449116,0.8043365,0.80336463,0.8034925,0.80542654,0.8025456,0.8036168
2012-11-29,0.8049044,0.8046336,0.80453616,0.80429065,0.8049035,0.80384517,0.80467683
2012-11-30,0.80429745,0.8042954,0.80378824,0.8055556,0.8047128,0.80406064,0.8051198
2012-12-02,0.803553,0.8037079,0.8042994,0.8040981,0.80386996,0.8034959,0.80399144
2012-12-03,0.80495185,0.8043672,0.8037412,0.8037467,0.80448055,0.804454,0.8044158
2012-12-04,0.8035852,0.8034476,0.80379766,0.8040539,0.8038007,0.80418533,0.8044481
2012-12-05,0.80471885,0.8040059,0.8043066,0.8048763,0.8038746,0.80574054,0.8042177
2012-12-06,0.80446786,0.805057,0.804654,0.80320334,0.805498,0.80522,0.80531305
2012-12-07,0.8053156,0.8055111,0.804971,0.80539966,0.80397534,0.804987,0.80272347
2012-12-09,0.8038173,0.80482256,0.805161,0.8052274,0.8048246,0.80564594,0.8045118
2012-12-10,0.80366266,0.80409884,0.8042785,0.80510366,0.8046328,0.80407673,0.8049122
2012-12-11,0.8038523,0.80356,0.804708,0.80370766,0.8040709,0.80490685,0.80578434
2012-12-12,0.80532557,0.8052989,0.8048443,0.80533415,0.8064399,0.8061119,0.8061644
2012-12-13,0.8053956,0.806527,0.80593324,0.8057635,0.80802643,0.8069902,0.8083199
2012-12-14,0.80441606,0.8030626,0.80560255,0.8058038,0.80630517,0.8060391,0.8071277
2012-12-16,0.8044748,0.8047409,0.80489916,0.80605865,0.8065842,0.8075192,0.8079393
2012-12-17,0.80610526,0.8044821,0.80676144,0.80653054,0.8067123,0.8080877,0.8062412
2012-12-18,0.8060662,0.80671144,0.80636483,0.80777425,0.80691004,0.80839705,0.80920714
2012-12-19,0.8062548,0.80642736,0.8065218,0.8066955,0.8087799,0.8090995,0.8083182
2012-12-20,0.808528,0.80790997,0.8091893,0.8090563,0.8103616,0.80879515,0.8088716
2012-12-21,0.8082125,0.80788773,0.80754423,0.807843,0.80997115,0.8092798,0.81138915
2012-12-23,0.80851245,0.8091326,0.8089354,0.80938417,0.8103175,0.80988294,0.8099776
2012-12-24,0.80638206,0.8080704,0.8097587,0.80704904,0.8092057,0.8100627,0.8073373
2012-12-26,0.8076163,0.8073479,0.80851793,0.80877364,0.8081593,0.8096335,0.81099474
2012-12-27,0.80823445,0.80785936,0.81058526,0.8108636,0.80993664,0.81167936,0.8115405
2012-12-28,0.8091756,0.80991006,0.8088958,0.8111603,0.81211275,0.8101941,0.8118787
2012-12-30,0.80975604,0.8091844,0.8099226,0.8102627,0.8108178,0.8115905,0.8113489
2012-12-31,0.81041276,0.80902743,0.810917,0.81205237,0.8123031,0.81163967,0.8124716
2013-01-02,0.8093468,0.8108828,0.8106467,0.80954874,0.8112129,0.81162715,0.8115633
2013-01-03,0.80975187,0.81146634,0.8091096,0.81100327,0.81124187,0.811408,0.8122635
2013-01-04,0.8108813,0.8116132,0.8115425,0.81276894,0.81309915,0.81267786,0.81248033
2013-01-06,0.81258863,0.81225663,0.8134861,0.81372887,0.8140594,0.8143774,0.8150159
2013-01-07,0.8118518,0.812255,0.8105034,0.81280535,0.8127592,0.8135141,0.81304914
2013-01-08,0.81180596,0.8132554,0.8118605,0.8128025,0.8128001,0.8133448,0.81249696
2013-01-09,0.81174535,0.811743,0.81214786,0.81205654,0.8124277,0.8113526,0.8138695
2013-01-10,0.8119199,0.81245244,0.8126501,0.8134293,0.81221646,0.8132444,0.81219494
2013-01-11,0.8129241,0.8122742,0.81265557,0.81392264,0.81407964,0.81330025,0.8137853
2013-01-13,0.811903,0.81271577,0.8139535,0.81384826,0.8127125,0.8131,0.8135426
2013-01-14,0.8135458,0.8141048,0.8138465,0.8127329,0.8134339,0.81481326,0.81504905
2013-01-15,0.81260765,0.8138,0.8139052,0.8137326,0.81325054,0.81463313,0.81491125
2013-01-16,0.8138961,0.813161,0.8133907,0.81347454,0.8138927,0.81391317,0.81451565
2013-01-17,0.81177145,0.8129661,0.81312907,0.814196,0.81433266,0.8134881,0.81386024
2013-01-18,0.8134733,0.8134275,0.8136957,0.813752,0.814396,0.81407475,0.81472015
2013-01-20,0.8137612,0.8132205,0.81401163,0.814879,0.81502455,0.8156136,0.81633455
2013-01-21,0.81391025,0.81441027,0.81448907,0.81563056,0.8152895,0.81553125,0.8167501
2013-01-22,0.81429946,0.813754,0.8142105,0.81379914,0.8142751,0.8166715,0.81760466
2013-01-23,0.8141173,0.8149518,0.81401527,0.8152631,0.817017,0.8174468,0.81903887
2013-01-24,0.8145258,0.81464624,0.81506073,0.8175994,0.81783915,0.8184012,0.81939363
2013-01-25,0.8146167,0.81524,0.8167321,0.8167966,0.8186023,0.8187164,0.8191654
2013-01-27,0.81614137,0.81663746,0.8177326,0.81912494,0.8189211,0.81976396,0.8213072
2013-01-28,0.8171979,0.8169642,0.8183843,0.8195691,0.8206731,0.821172,0.8243861
2013-01-29,0.8178097,0.81857413,0.8192874,0.8206665,0.82116723,0.8245826,0.8287872
2013-01-30,0.81868374,0.81942856,0.8194323,0.8208782,0.82440066,0.82882404,0.8298563
2013-01-31,0.8187618,0.8194996,0.8198894,0.82459825,0.82851994,0.8299983,0.82905364
2013-02-01,0.81922925,0.8211587,0.8250876,0.8281303,0.8296015,0.8297412,0.8310696
2013-02-03,0.8211135,0.82443595,0.8285737,0.82894737,0.83053386,0.8310807,0.8343625
2013-02-04,0.82523644,0.82875276,0.8283845,0.83005315,0.8312627,0.83447254,0.8370233
2013-02-05,0.8285647,0.82885,0.82968354,0.8306321,0.83391947,0.8374981,0.8382342
2013-02-06,0.82998717,0.8299135,0.8312788,0.83476794,0.83839005,0.83885664,0.8395946
2013-02-07,0.829585,0.830324,0.8341596,0.8385174,0.8386126,0.8397515,0.8407955
2013-02-08,0.83054453,0.83500475,0.8376899,0.8388432,0.84026575,0.84077024,0.8406372
2013-02-10,0.83549964,0.8374481,0.8396191,0.84018767,0.8413805,0.84040844,0.8452352
2013-02-11,0.83829296,0.8398176,0.83941466,0.83941925,0.8399064,0.8452064,0.846392
2013-02-12,0.8379929,0.8380347,0.84081364,0.841557,0.8452561,0.84718835,0.8480861
2013-02-13,0.83824176,0.8403717,0.8408152,0.8439402,0.84548557,0.84875727,0.8493659
2013-02-14,0.84320205,0.8424552,0.8446377,0.84636736,0.84753543,0.85062236,0.85436577
2013-02-15,0.84139854,0.8448378,0.8464556,0.8480599,0.8512367,0.8514506,0.8544801
2013-02-17,0.84533024,0.8472227,0.84887177,0.84980035,0.8530976,0.85226655,0.8545613
2013-02-18,0.8453491,0.8489019,0.8511483,0.8529633,0.8537476,0.8553941,0.85455835
2013-02-19,0.84750545,0.8498106,0.8542671,0.85347974,0.850663,0.85528016,0.8568478
2013-02-20,0.8518058,0.8519635,0.8569162,0.85347134,0.85536414,0.85911524,0.85936743
2013-02-21,0.85605955,0.85465795,0.8536308,0.85687715,0.8564251,0.85735655,0.8568591
2013-02-22,0.8539821,0.8552326,0.85577756,0.85594153,0.8560629,0.85885394,0.8579453
2013-02-24,0.8544888,0.857921,0.8556884,0.856415,0.85746336,0.861037,0.85961044
2013-02-25,0.8553696,0.8561953,0.856918,0.85713595,0.8573001,0.8599941,0.8594167
2013-02-26,0.85570633,0.8576983,0.8587055,0.8599987,0.86061406,0.8601692,0.8614945
2013-02-27,0.85789084,0.8582467,0.85933423,0.85960233,0.85868233,0.85933304,0.863107
2013-02-28,0.8579021,0.86018616,0.8594355,0.8612461,0.8613831,0.861323,0.863645
2013-03-01,0.8591507,0.8628124,0.86174524,0.8635215,0.8630694,0.8642173,0.864593
2013-03-03,0.86015654,0.8611323,0.8609437,0.8627002,0.86263025,0.86171514,0.8624314
2013-03-04,0.8608668,0.8601806,0.86347246,0.8630789,0.8606317,0.8622354,0.8614844
2013-03-05,0.8605284,0.8603734,0.86245257,0.86437696,0.86207426,0.86273074,0.8633088
2013-03-06,0.8630873,0.8621532,0.8623865,0.86392057,0.8632862,0.8642012,0.8635719
2013-03-07,0.8617855,0.86130536,0.8630525,0.8646493,0.8636663,0.863291,0.86404127
2013-03-08,0.8640497,0.8641515,0.8637165,0.86488163,0.86418295,0.86324483,0.8635676
2013-03-10,0.8623016,0.8623325,0.864702,0.86318046,0.8630396,0.86204857,0.863436
2013-03-11,0.86174536,0.8616293,0.8631614,0.8635133,0.86291265,0.8645266,0.8641693
2013-03-12,0.8625929,0.86229074,0.8619771,0.8628846,0.86139625,0.86458296,0.86152464
2013-03-13,0.865198,0.86510295,0.8643037,0.86274284,0.86441416,0.8632885,0.86330533
2013-03-14,0.8637589,0.86447287,0.8606285,0.8650624,0.8642491,0.86445534,0.86297715
2013-03-15,0.864011,0.86225736,0.8632817,0.86280364,0.8634481,0.8643517,0.8637532
2013-03-17,0.8627753,0.86457074,0.8625268,0.862349,0.86254114,0.8632033,0.86316097
2013-03-18,0.8635284,0.86354834,0.8631324,0.86266387,0.86424804,0.8628592,0.8632592
2013-03-19,0.8625116,0.86364114,0.8645576,0.8639779,0.86134374,0.86333925,0.8633412
2013-03-20,0.8640149,0.8635937,0.86339724,0.86294556,0.8640049,0.8627499,0.8632165
2013-03-21,0.86463654,0.8631497,0.86360264,0.8632706,0.8644515,0.863269,0.86391854
2013-03-22,0.8646489,0.8626155,0.86304647,0.8638795,0.863028,0.86253536,0.8635349
2013-03-24,0.86389107,0.86340046,0.8628098,0.8631944,0.8634038,0.86460215,0.8629301
2013-03-25,0.86082435,0.8626297,0.86316884,0.86217356,0.86318386,0.8609133,0.86328405
2013-03-26,0.8624246,0.86342794,0.8635206,0.86248136,0.8634483,0.86338246,0.8633587
2013-03-27,0.8639063,0.86362517,0.86356926,0.8634327,0.8620856,0.863887,0.8631797
2013-03-28,0.86391336,0.861759,0.8632332,0.8624979,0.8627967,0.8627245,0.8607379
2013-03-31,0.8631854,0.8635597,0.86315006,0.86373746,0.8626224,0.8628683,0.8629292
2013-04-01,0.86355436,0.8628404,0.8638295,0.86533344,0.8628731,0.8631503,0.8629432
2013-04-02,0.8637813,0.8621842,0.8632499,0.8633783,0.86214787,0.8614717,0.86170566
2013-04-03,0.8617711,0.86339885,0.86215496,0.86265296,0.8621757,0.8622175,0.85705245
2013-04-04,0.86318433,0.86279154,0.8635951,0.8622852,0.8606355,0.85678834,0.8542992
2013-04-05,0.86223435,0.8630222,0.8626865,0.86214304,0.8573077,0.8556272,0.8549706
2013-04-07,0.8634264,0.86282,0.86158615,0.85737216,0.8551961,0.85433227,0.85564786
2013-04-08,0.8634317,0.86193204,0.85708034,0.8555075,0.8559235,0.8564147,0.85336566
2013-04-09,0.8617459,0.8564599,0.8558378,0.8539697,0.8544723,0.8525003,0.8554907
2013-04-10,0.8563882,0.855195,0.853787,0.8530209,0.8528658,0.85179734,0.8515551
2013-04-11,0.85519874,0.8543224,0.85476464,0.8536099,0.8527858,0.853284,0.8543742
2013-04-12,0.85445744,0.85409397,0.8536929,0.8549323,0.8533975,0.8529454,0.8562288
2013-04-14,0.85433424,0.8522528,0.85451466,0.8522892,0.8549468,0.85477895,0.85341644
2013-04-15,0.85348415,0.8532251,0.85410595,0.85245454,0.85187,0.85461617,0.8524109
2013-04-16,0.85369104,0.8531172,0.85321504,0.85474855,0.85274816,0.8537918,0.8517718
2013-04-17,0.85119206,0.8507535,0.8523681,0.85168815,0.8513762,0.85118055,0.8510177
2013-04-18,0.8547218,0.853151,0.8539529,0.85437095,0.851772,0.8537527,0.85460424
2013-04-19,0.8563783,0.85485077,0.85617495,0.8554854,0.85354257,0.8533095,0.854041
2013-04-21,0.8529869,0.8549681,0.85366935,0.85325444,0.85251194,0.8522577,0.85145825
2013-04-22,0.8542384,0.85200083,0.8524531,0.85390556,0.8507908,0.85192114,0.85237205
2013-04-23,0.8529819,0.8542481,0.85515285,0.853122,0.8537569,0.85228163,0.85164773
2013-04-24,0.85358876,0.8552405,0.8516787,0.8533242,0.8522371,0.8531966,0.8505923
2013-04-25,0.8526287,0.85193723,0.85278606,0.8523437,0.8533921,0.85250884,0.85143435
2013-04-26,0.8536856,0.8532269,0.85461164,0.8518892,0.8525093,0.85283715,0.85220337
2013-04-28,0.85261697,0.8539196,0.8518615,0.8515508,0.8515023,0.85137343,0.84897274
2013-04-29,0.8522822,0.8522269,0.85292065,0.8499117,0.8493695,0.8500024,0.8498589
2013-04-30,0.8520068,0.8508664,0.8497385,0.849238,0.8510746,0.84992826,0.8478578
2013-05-01,0.85179675,0.85076714,0.8487892,0.85068,0.8498714,0.8492904,0.8485275
2013-05-02,0.85084414,0.8512949,0.8510924,0.85071003,0.84967417,0.8487075,0.8487156
2013-05-03,0.84877336,0.85125965,0.85019547,0.8494618,0.8483304,0.8490734,0.8480475
2013-05-05,0.8500801,0.851616,0.85030067,0.8487768,0.8486975,0.84763163,0.84797233
2013-05-06,0.8506285,0.84918123,0.8489037,0.84844846,0.84869164,0.8469072,0.8475797
2013-05-07,0.8499564,0.84883857,0.84862095,0.8492769,0.8473222,0.847263,0.84731823
2013-05-08,0.84859705,0.8482346,0.84755063,0.8464738,0.84813815,0.8466356,0.8479928
2013-05-09,0.84903,0.84863657,0.8475226,0.8488442,0.84871316,0.84861064,0.84827274
2013-05-10,0.846275,0.84600914,0.8480151,0.8484742,0.8478377,0.8486232,0.8474285
2013-05-12,0.8465427,0.84642005,0.84695095,0.84615034,0.84616554,0.8489618,0.84634477
2013-05-13,0.848457,0.84799707,0.84802896,0.84750813,0.8493695,0.8477226,0.84667176
2013-05-14,0.84839684,0.84662575,0.8471545,0.84925824,0.8476651,0.84651476,0.84688526
2013-05-15,0.8478809,0.84703904,0.84706354,0.8472934,0.84933734,0.8468473,0.84560275
2013-05-16,0.84816474,0.84704316,0.84793967,0.84760934,0.8463769,0.8467514,0.8476258
2013-05-17,0.84807426,0.84755355,0.84741116,0.84721124,0.84598064,0.8469339,0.84655255
2013-05-19,0.84671116,0.8466459,0.84607375,0.8463876,0.84694654,0.84696406,0.8467624
2013-05-20,0.84657013,0.84716064,0.8470541,0.8474568,0.8451003,0.84706783,0.8455237
2013-05-21,0.8471658,0.8462863,0.84738153,0.8471224,0.8460622,0.84653705,0.8468728
2013-05-22,0.8464011,0.846268,0.84583384,0.8471957,0.84591496,0.84711915,0.84590584
2013-05-23,0.84698856,0.8458444,0.8451532,0.8461614,0.8470207,0.8457703,0.8457532
2013-05-24,0.84666777,0.84646714,0.8467015,0.8457377,0.8468535,0.8468884,0.8478316
2013-05-26,0.84827244,0.8473054,0.84739554,0.84848547,0.8478371,0.8472054,0.8474046
2013-05-27,0.84698707,0.84558046,0.846887,0.8476355,0.84601766,0.84587365,0.8453735
2013-05-28,0.8465958,0.84630716,0.8472253,0.84655505,0.84656954,0.84719646,0.8470762
2013-05-29,0.8465962,0.84716094,0.8472897,0.8467391,0.84830236,0.8471858,0.8483068
2013-05-30,0.8447524,0.84580386,0.84663856,0.8453685,0.84477013,0.8447912,0.8466695
2013-05-31,0.8454855,0.84587693,0.84614515,0.8465904,0.8466034,0.8465886,0.84711474
2013-06-02,0.84729075,0.8475167,0.8467227,0.84635615,0.8465725,0.8468091,0.8473456
2013-06-03,0.8460954,0.8464919,0.8469874,0.84682614,0.8473664,0.8453578,0.8474388
2013-06-04,0.8478632,0.8464988,0.84626675,0.845194,0.84697396,0.8464882,0.84751534
2013-06-05,0.84751236,0.8482561,0.8474489,0.84756684,0.8477665,0.8472839,0.84947836
2013-06-06,0.8460778,0.8464792,0.84668285,0.84808356,0.84663916,0.84875286,0.8486283
2013-06-07,0.8464597,0.84600955,0.8464113,0.8462298,0.84969056,0.8489027,0.84985626
2013-06-09,0.846983,0.8473002,0.84788465,0.84965146,0.84934527,0.84920114,0.8492077
2013-06-10,0.84899116,0.8477658,0.84535986,0.849774,0.845534,0.85056216,0.8463234
2013-06-11,0.8460819,0.848468,0.8497818,0.8498919,0.8519757,0.846908,0.8509031
2013-06-12,0.84810024,0.849988,0.8479037,0.8484557,0.8497177,0.85193133,0.85051227
2013-06-13,0.85125613,0.849704,0.8495647,0.8499242,0.8497776,0.8503129,0.85050637
2013-06-14,0.85160816,0.8512845,0.8507124,0.855186,0.85260916,0.85001373,0.8516544
2013-06-16,0.8484016,0.85033196,0.8519795,0.84997785,0.849833,0.8501728,0.84961516
2013-06-17,0.85053694,0.85276383,0.8500027,0.8520787,0.8499155,0.84997225,0.8523973
2013-06-18,0.8481489,0.8507543,0.851449,0.8508518,0.8507037,0.85130733,0.8510261
2013-06-19,0.84936035,0.85015,0.84936464,0.8510511,0.8508361,0.851009,0.8504962
2013-06-20,0.85019964,0.8512079,0.8506295,0.8503864,0.85067195,0.85261756,0.850783
2013-06-21,0.84951586,0.8509194,0.8511371,0.8503703,0.85074043,0.852531,0.850665
2013-06-23,0.850738,0.84977615,0.8513517,0.8500674,0.8520808,0.8508905,0.8513164
2013-06-24,0.85052353,0.85115945,0.8520642,0.8509699,0.85165274,0.85077846,0.85263246
2013-06-25,0.8503358,0.8495681,0.8515215,0.85053897,0.8515031,0.8518383,0.85222095
2013-06-26,0.85185903,0.85170156,0.8520857,0.8503597,0.8523502,0.8531021,0.853377
2013-06-27,0.8502649,0.850513,0.85182035,0.8513117,0.85218304,0.85316736,0.85393447
2013-06-28,0.8504568,0.85158235,0.8515018,0.8521264,0.8535518,0.8527988,0.8530303
2013-06-30,0.8513137,0.8517195,0.85283387,0.85280514,0.85418016,0.8527618,0.85286325
2013-07-01,0.8512485,0.85288084,0.852265,0.8539364,0.8531567,0.8530699,0.8528171
2013-07-02,0.85309607,0.85161763,0.8542054,0.8534517,0.8535564,0.85261816,0.85210884
2013-07-03,0.8538017,0.8539002,0.8536654,0.8536484,0.85318977,0.8540458,0.85362244
2013-07-04,0.85271627,0.8522697,0.8535242,0.85314643,0.85403216,0.85364604,0.8534776
2013-07-05,0.8520879,0.8542183,0.85329574,0.8529624,0.85169977,0.85233116,0.8536209
2013-07-07,0.85282946,0.8533407,0.85510445,0.8536773,0.8537754,0.8536312,0.8540383
2013-07-08,0.85391295,0.85399806,0.85443527,0.85532385,0.8549154,0.85423195,0.85470164
2013-07-09,0.8537398,0.8532074,0.8538051,0.8537356,0.8533479,0.85336006,0.8526724
2013-07-10,0.8544679,0.8534274,0.8546878,0.8547994,0.8551376,0.8533169,0.85442823
2013-07-11,0.85366935,0.8552563,0.8524106,0.85430634,0.85419816,0.8530321,0.8517432
2013-07-12,0.8539538,0.85210717,0.8530702,0.85386956,0.8517958,0.8540445,0.8539404
2013-07-14,0.8546209,0.8539264,0.85423976,0.8531774,0.8550392,0.85567486,0.85616434
2013-07-15,0.8526662,0.8523147,0.85477036,0.8543316,0.8532498,0.85490555,0.8547857
2013-07-16,0.8534173,0.8521265,0.8528096,0.8545985,0.8548632,0.85718477,0.8570503
2013-07-17,0.85262686,0.8529483,0.8545568,0.855744,0.8540545,0.8552568,0.8554383
2013-07-18,0.85472643,0.8545753,0.8554678,0.85658604,0.8569866,0.8562434,0.85705036
2013-07-19,0.8541726,0.85526294,0.8549096,0.8569584,0.85642016,0.8567091,0.856582
2013-07-21,0.85515726,0.8562254,0.8557583,0.85384107,0.85611385,0.8570816,0.8560472
2013-07-22,0.8551741,0.8557796,0.85568434,0.8570852,0.8572123,0.8580157,0.8594232
2013-07-23,0.85745955,0.8568089,0.85590297,0.8566015,0.85747516,0.8579054,0.8597855
2013-07-24,0.8569599,0.8582768,0.85706645,0.85974056,0.85928047,0.8595842,0.86025774
2013-07-25,0.8566209,0.8573729,0.8574399,0.8585277,0.8590796,0.8588688,0.85831195
2013-07-26,0.8583678,0.85732865,0.8591658,0.85837775,0.8599547,0.86017054,0.86072665
2013-07-28,0.8571609,0.8589326,0.858668,0.8595389,0.85949963,0.86188066,0.8606646
2013-07-29,0.8580197,0.8591174,0.86025584,0.8592131,0.86047894,0.86090636,0.8614822
2013-07-30,0.8600135,0.8575115,0.8608489,0.86118805,0.8614941,0.8604624,0.86123765
2013-07-31,0.8576906,0.8594612,0.85960686,0.8610709,0.86055714,0.8612915,0.8609886
2013-08-01,0.86015916,0.85961354,0.8616896,0.86154824,0.8615995,0.8611491,0.86230624
2013-08-02,0.86111826,0.86187226,0.86166096,0.8622936,0.86185247,0.8616044,0.8620579
2013-08-04,0.86051583,0.86081696,0.8627881,0.8618756,0.86118585,0.8621122,0.8616758
2013-08-05,0.861181,0.861603,0.86183125,0.8619526,0.86163694,0.86326945,0.8613796
2013-08-06,0.8609373,0.8614477,0.8629281,0.8631592,0.86259735,0.86266404,0.86204386
2013-08-07,0.86106074,0.86103356,0.86175865,0.8623345,0.8626516,0.861623,0.86180186
2013-08-08,0.8627677,0.862483,0.8621541,0.8620856,0.8624591,0.8622524,0.86290324
2013-08-09,0.86301833,0.86224633,0.8612451,0.861846,0.8618914,0.86198217,0.86137503
2013-08-11,0.86252177,0.8624961,0.8618824,0.86194354,0.86233413,0.8619437,0.86247414
2013-08-12,0.862391,0.8617898,0.86193115,0.86197484,0.86157674,0.86148024,0.86109555
2013-08-13,0.86227477,0.8631254,0.8626506,0.86247903,0.8622261,0.86261797,0.86242056
2013-08-14,0.86180943,0.8627027,0.86218405,0.86264515,0.862713,0.8615428,0.8616579
2013-08-15,0.8622999,0.8618634,0.86187816,0.8620941,0.8617294,0.8620434,0.8610986
2013-08-16,0.86156017,0.8610256,0.862165,0.861409,0.8619516,0.86186063,0.861751
2013-08-18,0.8624059,0.8623655,0.86202663,0.8619507,0.86313117,0.86322165,0.86196864
2013-08-19,0.86188567,0.8625167,0.86209774,0.86083484,0.86154664,0.86296535,0.8617562
2013-08-20,0.8608456,0.86241555,0.86164117,0.8613954,0.8619206,0.861351,0.86077416
2013-08-21,0.86242205,0.8624178,0.8625444,0.8614278,0.8599174,0.86079955,0.8594532
2013-08-22,0.861537,0.8610216,0.86186427,0.8610727,0.86077696,0.8607551,0.8613875
2013-08-23,0.862258,0.86138445,0.8609322,0.860511,0.86092365,0.8605505,0.858961
2013-08-25,0.86048114,0.86130536,0.861138,0.85994124,0.8612114,0.8597658,0.8598077
2013-08-26,0.8611742,0.8616229,0.8613647,0.8614726,0.861884,0.85993105,0.85920495
2013-08-27,0.860723,0.86008143,0.8617323,0.8597437,0.8596463,0.8600602,0.8594888
2013-08-28,0.86091423,0.8596487,0.85966057,0.8594894,0.8608066,0.8603111,0.8596356
2013-08-29,0.86217916,0.8605938,0.8603375,0.8611741,0.8589451,0.8597344,0.86049986
2013-08-30,0.86065394,0.86007917,0.8608887,0.85948545,0.8596678,0.8603742,0.8594689
2013-09-01,0.85983413,0.8604413,0.8608554,0.8591316,0.85953224,0.85964054,0.85885674
2013-09-02,0.85922694,0.8605515,0.85923964,0.85971767,0.85924906,0.8593708,0.8587065
2013-09-03,0.8599217,0.8602841,0.85898906,0.8595562,0.8583995,0.85900193,0.8581858
2013-09-04,0.859638,0.8594184,0.8597244,0.8590808,0.8591002,0.8572203,0.8574861
2013-09-05,0.8593829,0.85914606,0.85886544,0.85892177,0.8571655,0.85746914,0.8561379
2013-09-06,0.8598828,0.859477,0.8590163,0.8590694,0.8580141,0.8562402,0.8564765
2013-09-08,0.8598441,0.8590365,0.85892934,0.8577892,0.8562602,0.85436636,0.8555105
2013-09-09,0.85868347,0.8586172,0.85753,0.8555516,0.85510385,0.8553437,0.8540927
2013-09-10,0.85753983,0.85708165,0.8553887,0.8555664,0.8547369,0.85369307,0.8534837
2013-09-11,0.8584798,0.8560096,0.8559826,0.8554572,0.85405207,0.85417,0.85566545
2013-09-12,0.85649216,0.855605,0.8550587,0.85538447,0.8549987,0.85540664,0.8543466
2013-09-13,0.855358,0.8546551,0.8537564,0.8535377,0.8536997,0.85238713,0.85374844
2013-09-15,0.85406095,0.85399383,0.8538106,0.8531429,0.8522447,0.85332114,0.8522555
2013-09-16,0.85447276,0.85555875,0.8528834,0.85456586,0.85212636,0.8523255,0.8518678
2013-09-17,0.8554161,0.85388863,0.8542758,0.8525485,0.8524357,0.8523823,0.849914
2013-09-18,0.85323036,0.8537652,0.85327494,0.851649,0.8491593,0.8498154,0.8473522
2013-09-19,0.85443234,0.8522361,0.85199624,0.8531583,0.85028183,0.84817094,0.8466964
2013-09-20,0.8537057,0.8530372,0.8528087,0.8501273,0.84801567,0.8463917,0.8445782
2013-09-22,0.8525805,0.8527929,0.8504716,0.8493202,0.84676486,0.8456316,0.84481215
2013-09-23,0.85164636,0.8495519,0.8488887,0.84602463,0.84481627,0.84385645,0.8431488
2013-09-24,0.85051644,0.84935564,0.84603554,0.84735155,0.8437188,0.8430775,0.8443153
2013-09-25,0.84848785,0.8466539,0.8444904,0.8439703,0.84312814,0.8428863,0.8430332
2013-09-26,0.84632194,0.8443573,0.8450051,0.8426715,0.8431695,0.8423287,0.8432313
2013-09-27,0.84510005,0.84415746,0.84328085,0.8439786,0.8435374,0.84280205,0.84336066
2013-09-29,0.84526914,0.84385383,0.8428365,0.84405255,0.84344757,0.8438611,0.84241223
2013-09-30,0.84413856,0.84281826,0.84282345,0.84467477,0.8430788,0.84298813,0.8431142
2013-10-01,0.84307814,0.8420654,0.84373623,0.8432154,0.8420884,0.84270686,0.8415895
2013-10-02,0.84207445,0.8418345,0.84180033,0.84351265,0.8421473,0.84252846,0.84094274
2013-10-03,0.8431104,0.84262836,0.8410595,0.8445487,0.84071565,0.8424596,0.84142935
2013-10-04,0.8411835,0.84163123,0.8425361,0.84326196,0.841236,0.842368,0.843747
2013-10-06,0.8424705,0.84232175,0.84193563,0.84257346,0.84277105,0.8425311,0.84274757
2013-10-07,0.8413423,0.8422819,0.8438641,0.8422834,0.8423816,0.8418274,0.84286493
2013-10-08,0.8428966,0.84288484,0.843382,0.8432216,0.842196,0.8430806,0.84158957
2013-10-09,0.8421908,0.842419,0.842297,0.84368765,0.8422882,0.842607,0.8420593
2013-10-10,0.84168077,0.84147185,0.84091,0.8414368,0.8429611,0.84211814,0.84211624
2013-10-11,0.841659,0.8417363,0.8428009,0.8420891,0.842651,0.8420393,0.8429558
2013-10-13,0.84261346,0.84134376,0.84291625,0.84135115,0.84082294,0.8415475,0.841209
2013-10-14,0.8426054,0.84288996,0.8427716,0.8433373,0.84233254,0.84280246,0.8417667
2013-10-15,0.8409592,0.84267426,0.84180564,0.84321135,0.8419591,0.8426769,0.84225595
2013-10-16,0.8428766,0.84097254,0.8419039,0.84239066,0.8421733,0.8429238,0.8431686
2013-10-17,0.8428093,0.84221107,0.8427346,0.84342927,0.8422999,0.8433162,0.84387004
2013-10-18,0.84305507,0.84266007,0.8429164,0.84375656,0.8427562,0.84381264,0.84333426
2013-10-20,0.84287727,0.8427925,0.84247863,0.8419401,0.84301066,0.8440145,0.84328705
2013-10-21,0.8428029,0.8418552,0.8429909,0.84331095,0.8435467,0.8433066,0.8449487
