,EURUSD,EURUSD,EURUSD,EURUSD,EURUSD,EURUSD,EURUSD
2013-10-30,1.3554404,1.3570945,1.3566877,1.357765,1.3561337,1.3553567,1.3552172
2013-10-31,1.355799,1.3539371,1.357718,1.354183,1.3583415,1.3577839,1.3570292
2013-11-01,1.3552861,1.3535826,1.3547401,1.3560596,1.3574253,1.358108,1.3542359
2013-11-03,1.3601395,1.3539621,1.3561697,1.3560185,1.3604997,1.3534993,1.3559891
2013-11-04,1.3565997,1.3582032,1.3522877,1.358615,1.3558135,1.3579583,1.3560191
2013-11-05,1.3532593,1.3600993,1.3597376,1.3534367,1.3585482,1.353357,1.3558483
2013-11-06,1.3582559,1.3534951,1.3545436,1.3587348,1.3542645,1.3589903,1.3533173
2013-11-07,1.3545964,1.3560296,1.3581887,1.3506446,1.3596317,1.35393,1.35289
2013-11-08,1.3592858,1.3561741,1.3538895,1.354244,1.3565469,1.3581126,1.3529162
2013-11-10,1.352715,1.3585472,1.3602536,1.3603485,1.3556014,1.3571014,1.3607292
2013-11-11,1.359526,1.3550313,1.3593907,1.3530543,1.3593144,1.3568933,1.3501623
2013-11-12,1.3539493,1.360756,1.3538543,1.3576066,1.3612152,1.3572881,1.3553466
2013-11-13,1.3587335,1.352585,1.3601797,1.3561214,1.3566221,1.3542155,1.3477137
2013-11-14,1.3544713,1.3561219,1.3559504,1.3551354,1.3574288,1.3538486,1.3549035
2013-11-15,1.3603209,1.3604853,1.3585804,1.3543192,1.3567945,1.3541685,1.3556867
2013-11-17,1.3551228,1.3538314,1.3533969,1.3519787,1.3581165,1.3504584,1.3532044
2013-11-18,1.3560487,1.3541825,1.3531693,1.3518306,1.3521976,1.354961,1.3547857
2013-11-19,1.3558899,1.347793,1.3506883,1.3536509,1.3488932,1.3511238,1.3543934
2013-11-20,1.3584018,1.3526416,1.343301,1.3512242,1.3567965,1.3483434,1.3512174
2013-11-21,1.3514229,1.352775,1.3546141,1.3551371,1.3507876,1.3518219,1.3547657
2013-11-22,1.3546333,1.3489778,1.3520314,1.3490028,1.3507335,1.3431997,1.3531041
2013-11-24,1.3488878,1.3519315,1.349694,1.3565433,1.3494921,1.3539231,1.35502
2013-11-25,1.3507841,1.3551098,1.3531098,1.3558338,1.3522924,1.3483763,1.3530166
2013-11-26,1.3551741,1.3502793,1.3551776,1.3506044,1.3560203,1.3551173,1.3561733
2013-11-27,1.3492918,1.350206,1.3480728,1.3563021,1.3479081,1.3528383,1.3561026
2013-11-28,1.3519231,1.3499666,1.3515284,1.3511045,1.353421,1.3525871,1.351411
2013-11-29,1.3541945,1.3489319,1.355799,1.35174,1.3489203,1.3555703,1.3530437
2013-12-01,1.3558497,1.3596402,1.3557343,1.3483429,1.3594866,1.3516774,1.3540599
2013-12-02,1.3496467,1.3489461,1.3559208,1.3567952,1.3508948,1.3522933,1.3517876
2013-12-03,1.3560222,1.3532213,1.3516893,1.3535993,1.353759,1.3526987,1.3576188
2013-12-04,1.3480862,1.3509194,1.3542958,1.3468851,1.3513567,1.349329,1.355512
2013-12-05,1.3489208,1.3491669,1.3538731,1.3525381,1.350733,1.3507298,1.3599159
2013-12-06,1.3512853,1.3529437,1.3545893,1.352169,1.3544387,1.3549938,1.3529403
2013-12-08,1.3515525,1.3548378,1.3540028,1.3515477,1.3533552,1.3563697,1.348823
2013-12-09,1.3543583,1.3552865,1.3543239,1.3506154,1.3536736,1.3564159,1.3519487
2013-12-10,1.354825,1.3518083,1.3559455,1.3483536,1.3541641,1.3526825,1.3524482
2013-12-11,1.3536752,1.3533492,1.3565879,1.3538443,1.3579397,1.3487837,1.3585476
2013-12-12,1.3563309,1.3552395,1.3592161,1.3571638,1.3559017,1.3590931,1.3569567
2013-12-13,1.3525592,1.354789,1.3492002,1.3526722,1.3547766,1.3516383,1.3548766
2013-12-15,1.3557366,1.3538805,1.3560214,1.3543749,1.3544207,1.3548682,1.3559215
2013-12-16,1.3521188,1.3504122,1.355118,1.3513926,1.3549654,1.3567742,1.3607107
2013-12-17,1.3505614,1.3539542,1.3553575,1.3572252,1.3577597,1.3596277,1.3610196
2013-12-18,1.3593844,1.3555262,1.3544713,1.3575768,1.3567293,1.3589821,1.3588424
2013-12-19,1.3555535,1.3558402,1.3587432,1.3518312,1.3592266,1.3638225,1.3584629
2013-12-20,1.3587819,1.3582302,1.3583748,1.3552272,1.3608427,1.3576072,1.364315
2013-12-22,1.3544838,1.3608139,1.358212,1.3603207,1.3560672,1.3629348,1.3642354
2013-12-23,1.355348,1.360296,1.3572202,1.3621433,1.3538749,1.3644254,1.3701761
2013-12-24,1.357233,1.3607275,1.3624372,1.3677261,1.3642565,1.3664031,1.3650562
2013-12-26,1.3553003,1.3620511,1.3628482,1.362381,1.3661153,1.3659239,1.3693076
2013-12-27,1.3599287,1.3617876,1.3605307,1.3655654,1.3651104,1.3662988,1.3723724
2013-12-29,1.3619754,1.3638465,1.3645432,1.3647813,1.3647707,1.3647325,1.3667331
2013-12-30,1.3650429,1.3652431,1.3663675,1.3623954,1.3628787,1.3700641,1.3652835
2013-12-31,1.3611563,1.3700573,1.3655908,1.3682302,1.3740519,1.3680656,1.3688198
2014-01-01,1.3620971,1.3695695,1.3651944,1.3694531,1.3629534,1.365907,1.3691179
2014-01-02,1.3684392,1.3687054,1.3663226,1.3666097,1.3711348,1.3619802,1.3719518
2014-01-03,1.3668396,1.3590348,1.3685095,1.3701936,1.3658283,1.3690872,1.365104
2014-01-05,1.3708346,1.369097,1.3682232,1.3633817,1.3734558,1.3655286,1.3681632
2014-01-06,1.3641114,1.3667935,1.372611,1.3644254,1.3652349,1.368062,1.3625569
2014-01-07,1.3702786,1.3668431,1.368958,1.3627967,1.3709869,1.3671318,1.3668704
2014-01-08,1.3658211,1.3669649,1.3689644,1.3712018,1.3644848,1.3663735,1.3655272
2014-01-09,1.3611225,1.3666335,1.3697124,1.3671213,1.3724687,1.3703825,1.3706638
2014-01-10,1.3706429,1.3685893,1.3639102,1.3690898,1.3703233,1.3640976,1.3670566
2014-01-12,1.3650169,1.3667456,1.3694143,1.3681395,1.3669131,1.3720886,1.3699563
2014-01-13,1.3668706,1.3687396,1.3710344,1.3699181,1.3705755,1.3724722,1.371605
2014-01-14,1.368958,1.3670976,1.3685746,1.3774875,1.3661759,1.36664,1.3733611
2014-01-15,1.368206,1.3720766,1.3723443,1.3633201,1.3644496,1.3658174,1.3639903
2014-01-16,1.3730357,1.3705616,1.3653929,1.3647138,1.3642085,1.363103,1.3643177
2014-01-17,1.3659669,1.3661062,1.3715082,1.3694247,1.369458,1.3650042,1.3713714
2014-01-19,1.3705398,1.3720672,1.3640163,1.3680292,1.3667316,1.3699735,1.3616486
2014-01-20,1.3701866,1.3702554,1.3671054,1.3719513,1.3673098,1.3720657,1.3714644
2014-01-21,1.3648448,1.3717539,1.3683422,1.3673218,1.3732079,1.363668,1.3639102
2014-01-22,1.3682232,1.3721356,1.3674563,1.3636689,1.3721601,1.3647764,1.3650007
2014-01-23,1.3717779,1.3670655,1.3661993,1.3705578,1.3596175,1.3732305,1.3668392
2014-01-24,1.3667587,1.369186,1.3729033,1.3679193,1.3714485,1.3651204,1.3636162
2014-01-26,1.3621962,1.3666583,1.3601142,1.3722255,1.3696959,1.3747443,1.3636446
2014-01-27,1.3632512,1.3642372,1.361638,1.371407,1.3645458,1.3635137,1.3648106
2014-01-28,1.360711,1.3688881,1.3634126,1.3699199,1.3659742,1.3617986,1.3652713
2014-01-29,1.3608526,1.3602016,1.3638455,1.3640729,1.364232,1.3620776,1.3573962
2014-01-30,1.3740959,1.3753589,1.3674717,1.3634586,1.358694,1.3612874,1.3642943
2014-01-31,1.3586739,1.3607299,1.3693713,1.3616945,1.3637762,1.3620694,1.3608205
2014-02-02,1.3645242,1.3688427,1.3620695,1.3581996,1.3635545,1.3619223,1.3625294
2014-02-03,1.3637574,1.3686554,1.3694153,1.3628364,1.362058,1.3633913,1.3621163
2014-02-04,1.3631037,1.3632367,1.3637687,1.3612918,1.3623945,1.3627344,1.3575988
2014-02-05,1.3614784,1.3634218,1.3629109,1.3599508,1.3617873,1.3600676,1.3608423
2014-02-06,1.3623868,1.3624288,1.3631501,1.3642089,1.3628876,1.3564498,1.364883
2014-02-07,1.3631886,1.3608353,1.3615816,1.3608804,1.3646692,1.3609743,1.3612126
2014-02-09,1.3632386,1.3619195,1.3578477,1.3584821,1.361042,1.3626733,1.3613207
2014-02-10,1.3604517,1.3634614,1.3598521,1.3617628,1.3612877,1.3609121,1.3646451
2014-02-11,1.3598796,1.3584753,1.3612067,1.3648056,1.3621049,1.3641169,1.3631728
2014-02-12,1.3607248,1.36337,1.3593888,1.3610168,1.3600566,1.3621794,1.3627821
2014-02-13,1.3578042,1.3619405,1.3637803,1.3608847,1.3621038,1.3609457,1.3619604
2014-02-14,1.3597097,1.3590105,1.362424,1.3608465,1.3636268,1.364239,1.3637352
2014-02-16,1.360596,1.3637421,1.3606901,1.362349,1.362372,1.3623482,1.3567041
2014-02-17,1.3604567,1.3577052,1.3627863,1.3624084,1.3631712,1.3633044,1.3629496
2014-02-18,1.3606452,1.3595959,1.3659799,1.360895,1.3632809,1.3668166,1.3567975
2014-02-19,1.3643284,1.3620677,1.3573565,1.3651085,1.3618257,1.3607045,1.3641732
2014-02-20,1.3600984,1.3629193,1.3654242,1.3616978,1.3637552,1.3622205,1.3606508
2014-02-21,1.3583913,1.3628676,1.3649355,1.3577073,1.3660427,1.36295,1.3661671
2014-02-23,1.3637776,1.3694016,1.3600676,1.366864,1.3627453,1.3661238,1.3599291
2014-02-24,1.3664107,1.3716239,1.3594048,1.360062,1.3692756,1.3640188,1.3612117
2014-02-25,1.3669171,1.3594363,1.363759,1.3650547,1.3654274,1.3639876,1.3628906
2014-02-26,1.3585498,1.3633091,1.3625504,1.3652657,1.3592952,1.3666244,1.3645837
2014-02-27,1.3588283,1.3655002,1.3656917,1.3645699,1.3609314,1.367314,1.3691672
2014-02-28,1.3640974,1.3648071,1.3636256,1.3663006,1.3687023,1.3661245,1.3689172
2014-03-02,1.3640558,1.361262,1.3641407,1.3654397,1.3684015,1.366868,1.3709552
2014-03-03,1.3676598,1.3657641,1.3663892,1.3693955,1.3687133,1.3761327,1.3705823
2014-03-04,1.3673234,1.363081,1.3647445,1.3656852,1.3643855,1.3722988,1.3680396
2014-03-05,1.3671143,1.3663318,1.3670584,1.3769621,1.3731331,1.3709598,1.3723922
2014-03-06,1.3648823,1.3667953,1.3659215,1.3716568,1.3689373,1.3686382,1.3711799
2014-03-07,1.3673077,1.3690008,1.3715456,1.3711457,1.3695581,1.3703015,1.3721993
2014-03-09,1.3683118,1.36966,1.3710102,1.3702548,1.3686308,1.3706906,1.3788998
2014-03-10,1.371595,1.3690318,1.372412,1.3734785,1.3720944,1.3708894,1.3621348
2014-03-11,1.3687377,1.3710655,1.3703461,1.3719604,1.3706553,1.3713739,1.3794906
2014-03-12,1.3678006,1.37079,1.3695892,1.3695333,1.3687198,1.3732274,1.3674552
2014-03-13,1.370097,1.3735378,1.3694773,1.3723001,1.3726668,1.3814095,1.373832
2014-03-14,1.3724723,1.3732334,1.3713241,1.3746554,1.3783491,1.3758441,1.3756754
2014-03-16,1.367791,1.3680446,1.3779119,1.3752942,1.376328,1.374771,1.3726224
2014-03-17,1.3695556,1.3712304,1.3665917,1.3831507,1.3743935,1.3772879,1.3760359
2014-03-18,1.3784456,1.3746115,1.3760191,1.376657,1.3752396,1.3771293,1.3743312
2014-03-19,1.3699429,1.3709611,1.3713088,1.3762866,1.3727362,1.3771169,1.3762699
2014-03-20,1.372145,1.3749262,1.374742,1.3739548,1.378494,1.3760008,1.3760164
2014-03-21,1.3745329,1.3772374,1.3775948,1.374472,1.3751984,1.3769481,1.3756286
2014-03-23,1.3745022,1.376679,1.3754178,1.3759964,1.3731074,1.3784022,1.3724828
2014-03-24,1.3782653,1.3760743,1.3766359,1.376711,1.3788433,1.3769008,1.38276
2014-03-25,1.3780634,1.3714155,1.3709354,1.3742311,1.3767891,1.3783543,1.3842607
2014-03-26,1.3711529,1.3766768,1.3844162,1.3867912,1.3776895,1.3770431,1.3770859
2014-03-27,1.3768387,1.3764871,1.3731772,1.3762519,1.3788266,1.3727146,1.3814888
2014-03-28,1.3761437,1.3807219,1.3877537,1.3770363,1.3847283,1.3748016,1.3746061
2014-03-30,1.3762656,1.3768221,1.3822651,1.3765304,1.3760817,1.367091,1.3767961
2014-03-31,1.3835111,1.3771222,1.3766649,1.3748922,1.376556,1.3761413,1.3796377
2014-04-01,1.3780235,1.3760787,1.3764995,1.3789269,1.3835765,1.3780667,1.3812718
2014-04-02,1.3785864,1.3769429,1.3800787,1.3783499,1.3763113,1.3798068,1.371892
2014-04-03,1.3801696,1.3836297,1.3769625,1.3788038,1.380998,1.3795084,1.3822653
2014-04-04,1.3803576,1.3761768,1.3797903,1.3803295,1.3809214,1.3796057,1.376372
2014-04-06,1.3764844,1.3723682,1.379753,1.3813651,1.3729596,1.3797994,1.3818479
2014-04-07,1.3784585,1.3829534,1.3822411,1.375674,1.381086,1.3812772,1.3813187
2014-04-08,1.3824698,1.3813562,1.3749655,1.3797312,1.3791885,1.3784018,1.3742139
2014-04-09,1.376451,1.3770125,1.3880396,1.3773639,1.3832284,1.3821346,1.3837719
2014-04-10,1.3773613,1.3806449,1.3749713,1.3805102,1.3751636,1.3788961,1.3783891
2014-04-11,1.3761986,1.3763237,1.3795146,1.3825393,1.3772345,1.3817221,1.3843158
2014-04-13,1.3763148,1.3821994,1.3780102,1.3804438,1.3846216,1.3852177,1.384338
2014-04-14,1.378585,1.3780583,1.378513,1.3802058,1.3809998,1.3834906,1.3820301
2014-04-15,1.3793621,1.3775076,1.3853862,1.3865845,1.3825938,1.3820804,1.3832529
2014-04-16,1.3786999,1.3776852,1.3789822,1.3825463,1.3831788,1.3869733,1.3856944
2014-04-17,1.3791208,1.3817594,1.3856205,1.3829812,1.3810555,1.3817078,1.390932
2014-04-20,1.37752,1.3819611,1.3855715,1.3851836,1.385775,1.3826674,1.3773272
2014-04-21,1.383351,1.3782284,1.3817182,1.3743012,1.370657,1.3859867,1.3851873
2014-04-22,1.3817893,1.3815055,1.3826373,1.3810304,1.3862247,1.3776678,1.3761694
2014-04-23,1.3791871,1.3807737,1.3791108,1.38743,1.3776639,1.3870081,1.3840659
2014-04-24,1.3755304,1.3737757,1.3882446,1.3765746,1.3858799,1.3771611,1.3760018
2014-04-25,1.3870915,1.3855101,1.377829,1.3864355,1.3769425,1.379714,1.3854735
2014-04-27,1.3751888,1.376188,1.3799922,1.3761812,1.3845325,1.385261,1.3791488
2014-04-28,1.387426,1.3867896,1.3758742,1.3859432,1.3779191,1.3834819,1.3795378
2014-04-29,1.3764317,1.3770102,1.3855418,1.3743732,1.3808461,1.3800336,1.384531
2014-04-30,1.3843884,1.3843749,1.3732533,1.3817639,1.3848567,1.380246,1.3818207
2014-05-01,1.3740137,1.3740848,1.3835028,1.378909,1.3809061,1.3816967,1.3863158
2014-05-02,1.3859761,1.378103,1.3797144,1.3797103,1.3781027,1.3800395,1.3789573
2014-05-04,1.3755878,1.3853452,1.3808565,1.3804235,1.3834155,1.3844463,1.3803216
2014-05-05,1.3805907,1.3848643,1.3799168,1.3862025,1.3843671,1.3772906,1.383385
2014-05-06,1.3808402,1.3780379,1.3811865,1.3782259,1.3775861,1.3862374,1.3789246
2014-05-07,1.3842752,1.3852785,1.3754555,1.3819019,1.381491,1.3785279,1.3815467
2014-05-08,1.3843458,1.378652,1.3764768,1.3772302,1.3850927,1.386362,1.3775179
2014-05-09,1.3821628,1.3842534,1.3860612,1.38617,1.3789012,1.3771251,1.3863603
2014-05-11,1.3774872,1.3786995,1.3773668,1.3800757,1.3853495,1.3851236,1.384463
2014-05-12,1.3864216,1.3846418,1.3871927,1.3857793,1.3833424,1.3841391,1.3833673
2014-05-13,1.380662,1.3863382,1.3775954,1.377841,1.381645,1.3796349,1.3808985
2014-05-14,1.3837199,1.3791094,1.3805411,1.3768795,1.3819693,1.3766724,1.3856621
2014-05-15,1.3783846,1.3814194,1.3793631,1.3776994,1.3828413,1.3831409,1.3785491
2014-05-16,1.3851702,1.3847795,1.3851875,1.3816981,1.3841584,1.3797666,1.38575
2014-05-18,1.3775865,1.3784323,1.3774065,1.3853712,1.3811622,1.3826451,1.3806272
2014-05-19,1.3847605,1.3843256,1.3859932,1.3798702,1.3784266,1.3796573,1.3790877
2014-05-20,1.3790299,1.3764583,1.3775883,1.3830504,1.3818016,1.3802687,1.3817682
2014-05-21,1.3829386,1.3792257,1.3844278,1.3848228,1.3820523,1.383897,1.3784726
2014-05-22,1.3774136,1.3855028,1.383179,1.3739998,1.3793273,1.3834106,1.3805408
2014-05-23,1.3838536,1.3810211,1.3854187,1.3823868,1.3801587,1.3826746,1.381283
2014-05-25,1.384317,1.3828468,1.3790848,1.3834783,1.3798188,1.3820024,1.3790598
2014-05-26,1.3805991,1.3824656,1.3828945,1.3828539,1.3807218,1.3796316,1.3794062
2014-05-27,1.3813622,1.3797765,1.3822235,1.3802235,1.3799907,1.3798003,1.3748329
2014-05-28,1.3787935,1.376663,1.3826904,1.3799138,1.3794308,1.3764468,1.3749696
2014-05-29,1.3831909,1.3798904,1.3804667,1.3794374,1.3744212,1.3753378,1.3719535
2014-05-30,1.3808229,1.3780055,1.3783025,1.3761742,1.3754044,1.3718812,1.3716253
2014-06-02,1.3779763,1.3784031,1.3755891,1.3757099,1.3710017,1.3720354,1.3716271
2014-06-03,1.378874,1.3755481,1.3759925,1.3720903,1.3746917,1.370746,1.3717263
2014-06-04,1.376071,1.3732293,1.3724949,1.371233,1.371966,1.3729665,1.371883
2014-06-05,1.3737152,1.3725219,1.3718522,1.3706267,1.3678154,1.3739774,1.3647822
2014-06-06,1.3709185,1.3714328,1.3698696,1.3694843,1.3748039,1.37063,1.3679237
2014-06-08,1.3748043,1.3681766,1.3756707,1.3708808,1.3724655,1.3666666,1.3676844
2014-06-09,1.3694588,1.369045,1.3678763,1.3694674,1.3657817,1.3684522,1.3727849
2014-06-10,1.3666854,1.3659685,1.3707874,1.3654634,1.3663917,1.3649963,1.3684168
2014-06-11,1.3699372,1.3695872,1.3729277,1.3753564,1.3657244,1.3667595,1.3715835
2014-06-12,1.3670218,1.3704883,1.3636537,1.3654146,1.3693144,1.378384,1.363043
2014-06-13,1.3657196,1.3678592,1.3708053,1.367882,1.3639569,1.361458,1.3674449
2014-06-15,1.3665602,1.3663385,1.3595988,1.3638693,1.3673279,1.3626707,1.3637254
2014-06-16,1.3728216,1.3693658,1.3601239,1.3687218,1.3610568,1.3618436,1.3645729
2014-06-17,1.3704094,1.3666245,1.3645302,1.368681,1.3682768,1.3643134,1.3620429
2014-06-18,1.3675892,1.3661062,1.3648797,1.3656247,1.360219,1.3644639,1.3631654
2014-06-19,1.367182,1.3626982,1.3666074,1.3611578,1.3541907,1.3702371,1.3527763
2014-06-20,1.3587177,1.3631569,1.3636277,1.3656794,1.3622973,1.3659649,1.3673697
2014-06-22,1.3657687,1.3595662,1.3683009,1.3647522,1.3601633,1.3580626,1.359678
2014-06-23,1.357735,1.3548595,1.359458,1.3615203,1.3693254,1.3558015,1.3668269
2014-06-24,1.3634226,1.3641781,1.3572394,1.3570247,1.3564148,1.3657186,1.3659465
2014-06-25,1.3633544,1.3681756,1.3664443,1.3664147,1.359617,1.3560826,1.3572402
2014-06-26,1.3603315,1.3574643,1.3581755,1.3617086,1.3663163,1.3634385,1.3654389
2014-06-27,1.3590364,1.3684196,1.3667395,1.3654335,1.3555027,1.3570863,1.3655818
2014-06-29,1.3659554,1.3554718,1.3566918,1.3564918,1.3650794,1.3541361,1.3582902
2014-06-30,1.3551804,1.3621229,1.3646011,1.3608258,1.3568195,1.3629711,1.3590899
2014-07-01,1.3625911,1.35389,1.3595626,1.3549937,1.3546909,1.3609409,1.3656918
2014-07-02,1.3608425,1.3652143,1.3606006,1.3565152,1.3656404,1.3544652,1.3599231
2014-07-03,1.3564352,1.3596578,1.3608726,1.3634346,1.3529825,1.3635523,1.3561654
2014-07-04,1.3638628,1.3633425,1.3601847,1.3531823,1.3653401,1.3540478,1.3637464
2014-07-06,1.3595741,1.3529046,1.367625,1.363574,1.3622334,1.3621558,1.3594985
2014-07-07,1.3642476,1.3630861,1.3593544,1.3660878,1.3642054,1.3591375,1.3663511
2014-07-08,1.3620368,1.3660054,1.3620546,1.3622875,1.3536633,1.3629997,1.3621998
2014-07-09,1.3577881,1.3601706,1.3602293,1.365103,1.3633457,1.361287,1.360913
2014-07-10,1.3596592,1.3667022,1.3623519,1.3642733,1.3570912,1.3664467,1.3606782
2014-07-11,1.365639,1.36219,1.3615559,1.3568578,1.3623701,1.3650032,1.3647268
2014-07-13,1.352462,1.3528495,1.3642055,1.3621747,1.3595395,1.3583211,1.3568162
2014-07-14,1.3628983,1.3617966,1.3630811,1.3609742,1.3602384,1.361498,1.362205
2014-07-15,1.3628631,1.3604147,1.3592441,1.360387,1.3610342,1.3614885,1.3636246
2014-07-16,1.3588403,1.3556206,1.3594586,1.3589878,1.3587961,1.3580639,1.3623229
2014-07-17,1.3615432,1.3585293,1.3624277,1.360291,1.3591064,1.3582196,1.3593785
2014-07-18,1.3611706,1.3581493,1.3625956,1.360291,1.3594277,1.3573561,1.3574395
2014-07-20,1.3589208,1.36168,1.357832,1.3590059,1.3590462,1.3588538,1.3589115
2014-07-21,1.3590908,1.3598251,1.3612201,1.361726,1.357989,1.3589778,1.3602277
2014-07-22,1.3572435,1.3631737,1.3593683,1.3596619,1.360954,1.3585093,1.3574457
2014-07-23,1.3586997,1.3578277,1.3569287,1.3550742,1.358996,1.3634639,1.3575156
2014-07-24,1.3592354,1.3577688,1.3560429,1.3583621,1.3563952,1.3587003,1.3635683
2014-07-25,1.3570096,1.3606445,1.3606683,1.3578198,1.357229,1.3548868,1.3581316
2014-07-27,1.3609707,1.3593876,1.3621186,1.3610703,1.3592453,1.3597145,1.3609961
2014-07-28,1.358283,1.3671526,1.3588055,1.3585112,1.3607212,1.3561265,1.3562574
2014-07-29,1.3592474,1.3581014,1.3626815,1.3594751,1.3506969,1.3579495,1.3574032
2014-07-30,1.3564296,1.3493607,1.3607788,1.3568891,1.3564694,1.3580058,1.3572211
2014-07-31,1.3582798,1.3563898,1.3635185,1.3573323,1.357556,1.3576162,1.3559973
2014-08-01,1.3585409,1.3633235,1.3595774,1.3629246,1.36024,1.3586584,1.356126
2014-08-03,1.3572227,1.3601742,1.3515744,1.3577274,1.3581058,1.3546683,1.350385
2014-08-04,1.3547677,1.3588011,1.3580372,1.355003,1.3530734,1.3527349,1.3545667
2014-08-05,1.3631538,1.3563551,1.3574547,1.3568816,1.3540295,1.3546302,1.3491994
2014-08-06,1.358384,1.35628,1.3533969,1.353225,1.3538752,1.353021,1.3484912
2014-08-07,1.3585439,1.3535178,1.3537824,1.3529075,1.3535256,1.3532801,1.3492378
2014-08-08,1.3546257,1.3530595,1.3513823,1.3541398,1.348877,1.3506929,1.3468986
2014-08-10,1.3547559,1.3532426,1.3514359,1.3534472,1.3494749,1.345792,1.3445115
2014-08-11,1.3518473,1.3528057,1.3511446,1.3484607,1.3476579,1.3466201,1.3442997
2014-08-12,1.3519452,1.3528244,1.3472624,1.3464129,1.3456907,1.3435076,1.3439578
2014-08-13,1.3515462,1.3478762,1.3452069,1.3452046,1.3450103,1.3427052,1.3422414
2014-08-14,1.3466706,1.3455188,1.3469965,1.3446233,1.3446329,1.3436657,1.3422583
2014-08-15,1.3455973,1.3465065,1.3457248,1.3436888,1.3434157,1.3423644,1.3420694
2014-08-17,1.344726,1.3458787,1.3415155,1.3413851,1.3428439,1.3556485,1.3415973
2014-08-18,1.3456032,1.3454318,1.3426785,1.3386544,1.3406681,1.3423477,1.3361819
2014-08-19,1.3448792,1.3456142,1.3429255,1.3452778,1.3407559,1.3478445,1.3464625
2014-08-20,1.3428012,1.3422078,1.3417482,1.3446717,1.3459408,1.341778,1.3362627
2014-08-21,1.341746,1.343293,1.3415151,1.3440909,1.3453963,1.3432589,1.3429018
2014-08-22,1.3408215,1.337667,1.3382038,1.3424003,1.3469546,1.335329,1.335927
2014-08-24,1.3407621,1.3394976,1.3371835,1.3265299,1.3448274,1.3424603,1.3404567
2014-08-25,1.3400892,1.3427297,1.3437067,1.3410475,1.3357981,1.3354849,1.3396215
2014-08-26,1.3443997,1.3376591,1.3416637,1.3401316,1.3463649,1.3381621,1.339761
2014-08-27,1.3361583,1.3418407,1.3391621,1.336759,1.3341,1.3431715,1.331684
2014-08-28,1.3458921,1.3394947,1.3438224,1.3356159,1.3312405,1.338848,1.339937
2014-08-29,1.3326745,1.3331445,1.3421699,1.3368083,1.3453659,1.3375037,1.335614
2014-08-31,1.3418155,1.3351331,1.3404803,1.3371377,1.3391757,1.3366532,1.3359652
2014-09-01,1.3308067,1.3390672,1.335828,1.338857,1.3378551,1.3350942,1.3326051
2014-09-02,1.3343948,1.339362,1.3366426,1.3402351,1.3347117,1.3363702,1.3344103
2014-09-03,1.342994,1.335227,1.3401035,1.3409796,1.3366988,1.3334138,1.3310641
2014-09-04,1.3410678,1.3412656,1.335684,1.3359222,1.3376307,1.332829,1.3323108
2014-09-05,1.3344847,1.3411839,1.3283638,1.3284999,1.3343365,1.33475,1.327697
2014-09-07,1.3397173,1.3357224,1.3373694,1.3274817,1.3322599,1.3280251,1.3267505
2014-09-08,1.3360062,1.3350433,1.3292282,1.3326609,1.3282201,1.3267933,1.3263602
2014-09-09,1.3348069,1.3301747,1.3337095,1.3273022,1.326714,1.327432,1.320458
2014-09-10,1.3362982,1.3313291,1.3289926,1.3274405,1.3268286,1.3231337,1.3235986
2014-09-11,1.3328432,1.3296982,1.3284829,1.3252826,1.3247888,1.3217795,1.3207504
2014-09-12,1.3276237,1.3256118,1.3240192,1.3226631,1.3249345,1.3189039,1.3227894
2014-09-14,1.3285139,1.3262535,1.3196509,1.319809,1.3171598,1.3212246,1.3175336
2014-09-15,1.3240811,1.3215684,1.32135,1.3184389,1.3155525,1.3152821,1.315876
2014-09-16,1.3257073,1.3237884,1.3178507,1.3198289,1.3170125,1.3165226,1.3136361
2014-09-17,1.3218884,1.3155882,1.3160936,1.3204017,1.3147534,1.3136117,1.315744
2014-09-18,1.3194699,1.3168151,1.3158709,1.3183681,1.3139501,1.3134964,1.3157934
2014-09-19,1.318736,1.3208604,1.3175757,1.3140991,1.311523,1.3124256,1.3139136
2014-09-21,1.3154178,1.317526,1.3185719,1.3105925,1.3113201,1.3094113,1.3039808
2014-09-22,1.3142233,1.3164479,1.3160313,1.308976,1.3109626,1.301979,1.300445
2014-09-23,1.3154378,1.3139526,1.3106842,1.3105618,1.3024437,1.2955699,1.2946832
2014-09-24,1.3155903,1.311103,1.3088921,1.3019685,1.2964875,1.3071303,1.2948756
2014-09-25,1.3113956,1.3103211,1.3023542,1.292969,1.2944754,1.2976198,1.2860289
2014-09-26,1.3097181,1.3007052,1.301294,1.2928724,1.2932835,1.300128,1.2964764
2014-09-28,1.3034159,1.3101224,1.3028197,1.2937214,1.281813,1.2930462,1.2848026
2014-09-29,1.2964886,1.2947288,1.2904536,1.2950995,1.291236,1.2926091,1.2947654
2014-09-30,1.2976477,1.2945731,1.2936878,1.3008857,1.2941952,1.2915149,1.29723
2014-10-01,1.3052442,1.2891835,1.3039583,1.2893407,1.2839382,1.2940019,1.2872077
2014-10-02,1.2979428,1.2891381,1.2922969,1.2869873,1.2963831,1.290755,1.289001
2014-10-03,1.292783,1.2848431,1.2932984,1.2909595,1.2913634,1.2987493,1.2929193
2014-10-05,1.2937298,1.2941699,1.2900362,1.287949,1.2930307,1.2884126,1.2903743
