,CHFJPY,CHFJPY,CHFJPY,CHFJPY,CHFJPY,CHFJPY,CHFJPY
2014-03-18,115.03022,115.14815,115.177635,115.27538,115.29299,115.33079,115.30167
2014-03-19,115.15487,115.18095,115.26975,115.304726,115.34497,115.36369,115.35616
2014-03-20,115.173294,115.30958,115.30081,115.3001,115.3234,115.33457,115.447296
2014-03-21,115.26689,115.27929,115.29846,115.33522,115.36896,115.425896,115.47633
2014-03-23,115.2938,115.30466,115.313515,115.38601,115.413666,115.44534,115.40143
2014-03-24,115.29513,115.339355,115.35873,115.44579,115.45114,115.438286,115.543304
2014-03-25,115.34145,115.36778,115.41532,115.44833,115.41873,115.4896,115.51854
2014-03-26,115.351585,115.40229,115.39623,115.41018,115.44692,115.50897,115.82523
2014-03-27,115.42833,115.51727,115.41955,115.50338,115.50661,115.8233,115.86655
2014-03-28,115.40882,115.45752,115.42759,115.54754,115.797424,115.83358,115.83343
2014-03-30,115.456604,115.433044,115.52464,115.78542,115.865555,115.911736,115.90396
2014-03-31,115.45741,115.50646,115.81629,115.82805,115.86567,115.88187,115.910904
2014-04-01,115.510025,115.82614,115.84781,115.84368,115.860275,115.93245,115.90543
2014-04-02,115.80235,115.87548,115.85891,115.89656,115.892365,115.8949,115.982765
2014-04-03,115.82823,115.87113,115.9425,115.95274,115.9219,115.95779,115.95399
2014-04-04,115.857635,115.90007,115.90267,115.93728,115.92229,115.957664,115.956566
2014-04-06,115.90493,115.93828,115.88765,115.96744,115.990234,115.957596,115.98384
2014-04-07,115.94523,115.908875,115.98108,115.975555,115.97763,115.9575,115.97832
2014-04-08,115.937225,115.95786,115.95565,115.952324,115.91922,115.97093,115.97042
2014-04-09,115.95596,115.94034,115.937,115.96152,116.00091,115.99121,115.99241
2014-04-10,115.97719,115.98345,115.97527,116.00577,116.02831,115.94881,115.99074
2014-04-11,115.96725,115.95872,115.96378,115.98709,115.96295,115.99587,116.06524
2014-04-13,115.96553,115.96517,115.95379,115.99336,115.95976,115.9886,116.022285
2014-04-14,115.97268,115.97777,116.002396,115.969635,116.03065,116.04125,116.049576
2014-04-15,115.97922,115.989044,115.98624,115.98005,115.99021,116.02447,116.02528
2014-04-16,115.95552,116.005295,116.04043,116.02189,116.018814,116.01543,115.99587
2014-04-17,115.982475,115.983215,115.983734,116.021996,115.98022,115.99515,116.00113
2014-04-20,116.01201,116.02818,116.07879,116.022095,115.97414,115.96745,115.95759
2014-04-21,116.02557,115.99609,116.02362,115.992455,116.018486,116.0358,115.9614
2014-04-22,116.02923,116.008484,116.001526,116.022224,115.98077,115.984,115.959625
2014-04-23,116.00324,116.008865,116.00291,115.933464,115.94601,115.95723,115.964325
2014-04-24,116.02319,115.96005,116.02546,115.96359,115.9643,115.95562,115.96936
2014-04-25,115.96329,116.01001,115.955635,115.917465,115.94205,115.97057,115.977554
2014-04-27,115.99601,116.014175,115.973755,115.98069,115.95777,115.97654,115.98231
2014-04-28,115.980034,115.95099,115.943756,115.96861,115.980995,115.95468,115.9852
2014-04-29,115.93233,115.97961,115.99514,115.94164,115.89066,115.979576,115.96597
2014-04-30,115.960205,115.991455,115.966736,115.95446,115.98549,115.95505,115.99285
2014-05-01,115.96497,115.95119,115.95675,115.9832,115.99061,115.96164,115.99963
2014-05-02,115.96766,115.94326,115.967834,115.970314,115.985275,115.97993,115.99705
2014-05-04,115.976746,115.95389,115.976,115.98119,115.99883,116.008316,115.99169
2014-05-05,115.96035,116.010216,115.98654,115.99303,115.9816,116.02837,116.0231
2014-05-06,115.92961,115.961464,116.0159,116.01076,116.022095,115.98793,116.02031
2014-05-07,115.97277,115.96598,116.02375,115.99419,116.007256,116.01662,116.02285
2014-05-08,115.98181,116.014366,116.013596,116.01117,115.9814,115.98493,116.00477
2014-05-09,116.05369,116.00356,116.0277,115.99342,116.01518,116.01643,116.01434
2014-05-11,115.98701,115.99922,116.012596,116.011314,115.9749,115.98433,116.00297
2014-05-12,115.980255,116.00005,116.060394,115.992714,115.96184,115.97356,115.92294
2014-05-13,116.00683,115.98401,116.02267,115.99352,115.99486,115.976654,115.9533
2014-05-14,116.01652,116.036476,115.992615,115.96094,115.97546,115.928505,115.910995
2014-05-15,116.0047,115.98483,115.9201,115.98028,115.9405,115.93803,115.9243
2014-05-16,116.007385,116.00361,115.968056,115.95279,115.93235,115.93732,115.84812
2014-05-18,115.971405,115.970345,115.928505,115.92792,115.9288,115.85409,115.85716
2014-05-19,115.961334,115.947014,115.909744,115.86952,115.85438,115.84179,115.84806
2014-05-20,115.90266,115.938354,115.915474,115.84903,115.83891,115.85221,115.85747
2014-05-21,115.89592,115.906075,115.86698,115.84252,115.85802,115.84142,115.8364
2014-05-22,115.92424,115.89323,115.85648,115.8565,115.83819,115.815125,115.80727
2014-05-23,115.85721,115.86908,115.84468,115.84865,115.83117,115.8317,115.82941
2014-05-25,115.84034,115.842834,115.86841,115.83135,115.837776,115.8436,115.85655
2014-05-26,115.84245,115.866776,115.84361,115.82802,115.8421,115.81479,115.107445
2014-05-27,115.848785,115.839,115.78109,115.84644,115.825874,115.07398,115.00803
2014-05-28,115.81405,115.83893,115.87067,115.84036,115.11141,115.01146,114.976105
2014-05-29,115.82269,115.83885,115.78894,115.09815,115.00022,114.97127,114.88898
2014-05-30,115.85216,115.83877,115.09206,115.02907,114.9393,114.88373,114.57539
2014-06-02,115.81867,115.10398,114.99844,114.959656,114.9082,114.59805,114.58147
2014-06-03,115.13742,115.009926,114.97544,114.89862,114.55374,114.5943,114.56385
2014-06-04,115.0132,114.96654,114.89705,114.55328,114.55232,114.519,114.495544
2014-06-05,114.92704,114.860306,114.56779,114.59089,114.573975,114.52581,114.40152
2014-06-06,114.90888,114.58223,114.5628,114.57716,114.54307,114.41396,114.30343
2014-06-08,114.55964,114.56145,114.5592,114.435005,114.41609,114.356,114.198685
2014-06-09,114.56274,114.56596,114.52507,114.428764,114.40832,114.19538,114.08252
2014-06-10,114.564644,114.47431,114.40466,114.35561,114.22354,114.042206,113.93936
2014-06-11,114.453224,114.425385,114.36673,114.197876,114.056404,113.94526,113.90072
2014-06-12,114.42916,114.35485,114.219635,114.044,113.961754,113.89446,113.87386
2014-06-13,114.356964,114.1956,114.060356,113.88833,113.905045,113.88137,113.835175
2014-06-15,114.24005,114.103584,113.93033,113.9323,113.838066,113.84725,113.84471
2014-06-16,114.06087,113.95606,113.916046,113.836624,113.80563,113.81584,113.814
2014-06-17,113.94229,113.915726,113.87139,113.828606,113.84315,113.8514,113.83144
2014-06-18,113.87733,113.85101,113.84602,113.80009,113.84656,113.848076,113.82139
2014-06-19,113.84528,113.81133,113.84296,113.83442,113.818565,113.8575,113.843735
2014-06-20,113.82033,113.832924,113.81236,113.82344,113.83521,113.82791,113.847046
2014-06-22,113.82074,113.79778,113.84682,113.800125,113.8076,113.827805,113.75826
2014-06-23,113.82153,113.88059,113.820755,113.83915,113.84647,113.79253,113.7788
2014-06-24,113.82531,113.84069,113.85445,113.84327,113.74447,113.75565,113.79904
2014-06-25,113.81512,113.82842,113.82207,113.78564,113.78815,113.74797,113.75415
2014-06-26,113.83376,113.795654,113.83929,113.775055,113.78873,113.76779,113.80037
2014-06-27,113.82855,113.79818,113.764694,113.75903,113.789215,113.79549,113.788055
2014-06-29,113.7986,113.782455,113.7382,113.74845,113.7922,113.79523,113.79504
2014-06-30,113.74975,113.75426,113.80253,113.77042,113.77686,113.79278,113.8408
2014-07-01,113.77256,113.74562,113.7723,113.80105,113.809105,113.83868,113.86518
2014-07-02,113.7549,113.78128,113.77064,113.77918,113.82237,113.871185,113.924225
2014-07-03,113.79396,113.78136,113.84692,113.846985,113.86895,113.85762,113.91602
2014-07-04,113.77381,113.82115,113.85988,113.8452,113.92999,113.95668,113.92694
2014-07-06,113.81227,113.84402,113.85708,113.91089,113.94064,113.93316,113.93206
2014-07-07,113.83887,113.86166,113.93887,113.923546,113.93545,113.97218,113.92544
2014-07-08,113.87554,113.956314,113.94344,113.95132,113.93272,113.96862,113.96758
2014-07-09,113.89098,113.8981,113.91349,113.978905,113.96185,113.96455,113.943375
2014-07-10,113.984924,113.93269,113.939804,113.935425,113.936386,113.9584,113.94596
2014-07-11,113.9174,113.94611,113.95689,113.95816,113.95411,113.89166,113.89638
2014-07-13,113.955315,113.959335,113.96923,113.95919,113.92962,113.82739,113.80417
2014-07-14,113.92164,113.968025,113.93808,113.95592,113.85621,113.79988,113.79608
2014-07-15,113.938194,113.93082,113.92233,113.86134,113.88618,113.82096,113.79931
2014-07-16,113.9366,113.92429,113.87357,113.85411,113.78434,113.77119,113.776924
2014-07-17,113.90831,113.90085,113.84658,113.851395,113.80815,113.803474,113.77309
2014-07-18,113.876816,113.79686,113.76636,113.77186,113.75516,113.70446,113.72538
2014-07-20,113.803856,113.788605,113.765884,113.77821,113.80717,113.67577,113.725266
2014-07-21,113.83089,113.775894,113.74606,113.751274,113.732445,113.78026,113.705734
2014-07-22,113.7792,113.772415,113.779144,113.74119,113.69843,113.668175,113.72824
2014-07-23,113.756546,113.777306,113.66764,113.736565,113.70953,113.72589,113.75564
2014-07-24,113.76697,113.734146,113.71945,113.71234,113.71044,113.70972,113.73288
2014-07-25,113.66575,113.752716,113.70462,113.72749,113.693436,113.67896,113.707924
2014-07-27,113.744934,113.713295,113.67647,113.72071,113.73368,113.72146,113.718376
2014-07-28,113.69091,113.74112,113.77874,113.713806,113.77655,113.688705,113.68991
2014-07-29,113.763,113.757645,113.66888,113.73458,113.645485,113.61008,113.59106
2014-07-30,113.73869,113.75429,113.725426,113.62815,113.57754,113.58237,113.57756
2014-07-31,113.735214,113.71728,113.67129,113.625374,113.604225,113.52051,113.4813
2014-08-01,113.728165,113.65493,113.642494,113.60983,113.560265,113.459404,113.252785
2014-08-03,113.667656,113.63429,113.55739,113.56865,113.49757,113.275314,113.21611
2014-08-04,113.664276,113.551056,113.562904,113.52024,113.25871,113.22715,113.2021
2014-08-05,113.582115,113.55625,113.50383,113.27608,113.24312,113.18412,113.17991
2014-08-06,113.545944,113.45013,113.25698,113.24496,113.193,113.17678,113.13882
2014-08-07,113.51205,113.3178,113.20471,113.21452,113.18379,113.06735,112.87142
2014-08-08,113.27441,113.24725,113.18441,113.08473,113.00716,112.91954,112.89805
2014-08-10,113.263626,113.218735,113.166504,113.087425,112.933266,112.98386,112.87746
2014-08-11,113.19444,113.191536,113.03111,112.892555,112.89794,112.87932,112.85912
2014-08-12,113.14161,113.12735,112.891716,112.89718,112.91717,112.9095,112.87071
2014-08-13,113.06624,112.91885,112.89641,112.89605,112.88197,112.889404,112.93266
2014-08-14,112.98178,112.910324,112.86219,112.89792,112.90273,112.89584,112.939064
2014-08-15,112.916985,112.896286,112.899254,112.89676,112.86559,112.8754,112.92556
2014-08-17,112.91851,112.86058,112.913994,112.8987,112.91552,112.88052,112.8905
2014-08-18,112.92023,112.908134,112.934135,112.89754,112.88169,112.910995,112.898796
2014-08-19,112.899734,112.875046,112.897255,112.89947,112.897095,112.85834,112.88051
2014-08-20,112.89511,112.924774,112.86558,112.9058,112.89374,112.9101,112.863815
2014-08-21,112.894966,112.93469,112.913055,112.90655,112.974495,112.90952,112.87921
2014-08-22,112.894875,112.89773,112.93461,112.906654,112.88116,112.93532,112.88073
2014-08-24,112.89479,112.89987,112.89905,112.90675,112.91608,112.86578,112.91034
2014-08-25,112.8947,112.88337,112.877426,112.90683,112.89412,112.90761,112.90473
2014-08-26,112.8946,112.91665,112.884575,112.90696,112.900566,112.88067,113.065994
2014-08-27,112.89451,112.899826,112.919426,112.907036,112.90469,113.040054,113.12366
2014-08-28,112.894394,112.89052,112.8959,112.924484,113.0308,113.13791,113.16131
2014-08-29,112.8943,112.89938,112.88619,113.10047,113.08849,113.13348,113.185486
2014-08-31,112.89422,112.91775,113.011215,113.153275,113.126656,113.12723,113.21236
2014-09-01,112.9149,113.05871,113.12179,113.11847,113.18851,113.21832,113.15332
2014-09-02,113.02921,113.12048,113.11896,113.14792,113.223015,113.207695,113.19028
2014-09-03,112.994804,113.1381,113.13001,113.135895,113.152145,113.127266,113.21809
2014-09-04,113.15614,113.170425,113.14851,113.14522,113.1863,113.18301,113.22362
2014-09-05,113.20318,113.21176,113.20796,113.19797,113.21132,113.24658,113.253456
2014-09-07,113.19958,113.17941,113.18248,113.18158,113.212425,113.24966,113.28932
2014-09-08,113.17756,113.19915,113.16049,113.2105,113.22943,113.28829,113.30174
2014-09-09,113.19804,113.192,113.22217,113.24017,113.27545,113.295135,113.32313
2014-09-10,113.17754,113.19853,113.26556,113.284004,113.30961,113.3198,113.39989
2014-09-11,113.232155,113.23637,113.274536,113.31825,113.30563,113.39826,113.4045
2014-09-12,113.25139,113.28355,113.290565,113.37215,113.329636,113.42355,113.45164
2014-09-14,113.259,113.27897,113.31559,113.428986,113.4377,113.43304,113.42749
2014-09-15,113.26667,113.33212,113.39454,113.41529,113.419014,113.445656,113.50212
2014-09-16,113.3751,113.36932,113.42644,113.42944,113.455086,113.45752,113.462425
2014-09-17,113.41235,113.44886,113.44276,113.48631,113.460266,113.47569,113.531395
2014-09-18,113.397644,113.44074,113.45108,113.45183,113.486755,113.51478,113.61444
2014-09-19,113.42934,113.42618,113.481384,113.50582,113.51677,113.61871,113.652664
2014-09-21,113.45902,113.49296,113.46855,113.469475,113.58647,113.66526,113.68561
2014-09-22,113.48228,113.45998,113.50831,113.59929,113.68493,113.673164,113.774925
2014-09-23,113.47068,113.486115,113.58931,113.62576,113.68893,113.80913,113.831436
2014-09-24,113.508156,113.58609,113.6628,113.66293,113.749115,113.791084,113.99605
2014-09-25,113.60866,113.67355,113.68767,113.778755,113.83044,113.987946,114.1831
2014-09-26,113.66434,113.64647,113.81282,113.81693,113.97071,114.19317,114.2361
2014-09-28,113.65695,113.77437,113.810936,113.94554,114.15496,114.23772,114.25536
2014-09-29,113.74595,113.784775,114.03352,114.17243,114.287155,114.25549,114.24358
2014-09-30,113.7984,114.00036,114.19393,114.2339,114.21588,114.252,114.20743
2014-10-01,113.975174,114.17377,114.25253,114.22525,114.23138,114.2844,114.23302
2014-10-02,114.170235,114.24196,114.236,114.26979,114.28068,114.24513,114.28215
2014-10-03,114.25781,114.248795,114.253044,114.27948,114.19043,114.24188,114.264725
2014-10-05,114.24394,114.25373,114.235596,114.23257,114.29279,114.2699,114.221344
2014-10-06,114.2578,114.25718,114.25341,114.222404,114.21253,114.20698,114.24658
2014-10-07,114.24366,114.22848,114.23517,114.27171,114.23001,114.23236,114.23455
2014-10-08,114.2525,114.2345,114.25381,114.28236,114.28503,114.22666,114.25841
2014-10-09,114.23894,114.23851,114.2348,114.23071,114.18449,114.23556,114.24389
2014-10-10,114.25934,114.241295,114.25421,114.21962,114.298164,114.258,114.199844
2014-10-12,114.21178,114.24968,114.23446,114.27361,114.209366,114.2536,113.99093
2014-10-13,114.24404,114.25536,114.25455,114.285164,114.228645,114.02321,113.99476
2014-10-14,114.23679,114.259315,114.23412,114.22888,113.948616,114.00739,114.031456
2014-10-15,114.2307,114.226074,114.25493,114.04651,113.970184,113.99366,113.990105
2014-10-16,114.26132,114.23313,114.02087,113.95756,114.02292,113.986435,113.994064
2014-10-17,114.25068,114.01209,113.99614,113.97694,113.99251,113.97252,114.03264
2014-10-19,113.9841,114.00985,114.00605,114.037346,114.006874,113.99933,113.79737
2014-10-20,113.98322,114.00863,113.97045,113.92723,113.97852,113.71334,113.65431
2014-10-21,113.972534,113.998474,114.02652,114.05137,113.68268,113.56556,113.66761
2014-10-22,113.97102,113.98213,113.998024,113.71925,113.62433,113.6545,113.52409
2014-10-23,113.9706,113.97311,113.64634,113.63978,113.636,113.53399,113.57816
2014-10-24,113.98238,113.73471,113.63411,113.598,113.56825,113.50519,113.54074
2014-10-26,113.737785,113.692535,113.65521,113.56205,113.54506,113.57084,113.553925
2014-10-27,113.61287,113.599304,113.53952,113.584335,113.56854,113.55288,113.52236
2014-10-28,113.65374,113.58402,113.56505,113.51121,113.5448,113.52899,113.57298
2014-10-29,113.559715,113.56587,113.532234,113.52779,113.56866,113.54141,113.53971
2014-10-30,113.50057,113.55018,113.59261,113.55434,113.54438,113.60829,113.49675
2014-10-31,113.57158,113.54195,113.57061,113.55343,113.56881,113.58893,113.56097
2014-11-02,113.571785,113.52635,113.5289,113.53634,113.54414,113.560135,113.609505
2014-11-03,113.56048,113.556526,113.55522,113.59287,113.56897,113.571495,113.5811
2014-11-04,113.55144,113.5497,113.52694,113.495,113.543945,113.55511,113.5446
2014-11-05,113.587654,113.53675,113.58144,113.56673,113.569176,113.53098,113.55635
2014-11-06,113.574,113.561935,113.55803,113.59182,113.5438,113.49924,113.61131
2014-11-07,113.6085,113.59704,113.527756,113.5148,113.56936,113.57238,113.56767
2014-11-09,113.55593,113.58668,113.56597,113.55807,113.54366,113.552505,113.54506
2014-11-10,113.53705,113.566666,113.55446,113.53531,113.569534,113.526344,113.56087
2014-11-11,113.575485,113.54961,113.53871,113.59616,113.54355,113.540085,113.57075
2014-11-12,113.52296,113.54079,113.530235,113.491066,113.56967,113.61287,113.67081
2014-11-13,113.497475,113.523994,113.5257,113.56783,113.54346,113.64944,113.93085
2014-11-14,113.53941,113.556595,113.52313,113.594444,113.65873,114.0463,114.07585
2014-11-16,113.52936,113.54929,113.56065,113.6652,114.005424,114.09032,114.14322
2014-11-17,113.56873,113.5355,113.62468,113.961105,114.07051,114.1627,116.17691
2014-11-18,113.55261,113.68694,114.03355,114.04662,114.16751,116.16055,116.805916
2014-11-19,113.70102,113.985405,114.183876,114.20609,116.114975,116.72666,117.70769
2014-11-20,113.98255,114.1145,114.20534,116.175934,116.892784,117.62654,118.1395
2014-11-21,114.09913,114.181,116.195145,116.80442,117.65266,118.163055,118.3901
2014-11-23,114.16451,116.12032,116.804016,117.59835,118.18885,118.47902,118.512955
2014-11-24,116.20767,116.76402,117.6177,118.092735,118.46204,118.55702,118.51356
2014-11-25,116.79194,117.63811,118.1166,118.44327,118.58727,118.60243,118.65042
2014-11-26,117.65854,118.12255,118.47245,118.57913,118.58367,118.56788,118.91816
2014-11-27,118.093925,118.51837,118.463684,118.6221,118.55399,118.896904,119.52884
2014-11-28,118.37063,118.563545,118.58582,118.62736,118.94121,119.50358,119.70548
2014-11-30,118.57317,118.53913,118.61408,118.975555,119.50354,119.61059,119.98065
2014-12-01,118.591095,118.6003,118.92061,119.53383,119.65947,120.0387,120.75401
2014-12-02,118.60374,118.973785,119.46499,119.63045,120.04689,120.775116,120.81075
2014-12-03,118.908905,119.56777,119.66288,120.01958,120.82979,120.94404,121.31553
2014-12-04,119.5612,119.65694,119.9751,120.74126,120.84789,121.20707,121.36675
2014-12-05,119.62928,119.9819,120.77818,120.8453,121.20043,121.359604,121.7492
2014-12-07,120.01509,120.74135,120.820786,121.11724,121.322945,121.68852,121.933304
2014-12-08,120.76316,120.84264,121.1764,121.292496,121.68418,121.85554,122.042046
2014-12-09,120.85669,121.049515,121.36351,121.71707,121.940445,122.035904,122.17563
2014-12-10,121.18812,121.34856,121.719284,121.94535,122.022865,122.089134,122.21177
2014-12-11,121.22238,121.70856,121.93378,122.12787,122.09664,122.150734,122.16842
2014-12-12,121.693146,121.97956,122.08208,122.12947,122.20695,122.20014,122.172646
2014-12-14,121.91747,122.0531,122.102,122.141525,122.15194,122.201706,122.21295
2014-12-15,122.04188,122.17775,122.185295,122.14685,122.1961,122.16662,122.16774
2014-12-16,122.13422,122.16717,122.19229,122.14711,122.17587,122.174225,122.17211
2014-12-17,122.19863,122.16189,122.15716,122.159485,122.1623,122.18055,122.214
2014-12-18,122.164734,122.1944,122.16945,122.18914,122.19277,122.14811,122.16721
2014-12-19,122.17192,122.18466,122.21742,122.17938,122.17583,122.20179,122.17176
2014-12-21,122.17678,122.18037,122.17654,122.16949,122.16177,122.20335,122.21494
2014-12-22,122.17997,122.17154,122.185646,122.162704,122.19328,122.165726,122.16661
2014-12-23,122.18942,122.16301,122.1931,122.19306,122.17575,122.18004,122.17134
2014-12-24,122.19579,122.15912,122.155464,122.18485,122.16124,122.17335,122.21563
2014-12-25,122.20014,122.18936,122.19022,122.17935,122.19367,122.17283,122.16611
2014-12-26,122.16348,122.18237,122.15467,122.168625,122.17566,122.200165,122.17095
2014-12-28,122.17134,122.17932,122.206276,122.16141,122.160736,122.227936,122.13405
2014-12-29,122.17652,122.165665,122.24341,122.194016,122.19399,122.14934,122.08001
2014-12-30,122.18,122.159615,122.19758,122.185234,122.161736,122.108475,122.12796
2014-12-31,122.190056,122.19672,122.18679,122.169075,122.15977,122.14691,122.167725
2015-01-01,122.19673,122.18555,122.111336,122.12355,122.069244,122.123695,122.12726
2015-01-02,122.20124,122.14636,122.09579,122.15299,122.14787,122.156906,122.10661
2015-01-04,122.162254,122.11762,122.11653,122.172775,122.13748,122.12198,122.110054
2015-01-05,122.14628,122.138756,122.14878,122.17352,122.132545,122.0824,122.05745
2015-01-06,122.10604,122.09089,122.09698,122.19754,122.07702,122.009544,122.028755
2015-01-07,122.157745,122.16668,122.15269,122.13964,121.97892,122.04339,122.03675
2015-01-08,122.12116,122.12089,122.09484,122.01542,121.99472,121.977585,121.96348
2015-01-09,122.11638,122.08587,122.04774,122.023346,121.976425,121.955414,121.68727
2015-01-11,122.15247,122.01707,121.960655,121.99736,121.9232,121.687164,121.67795
2015-01-12,122.05375,121.9684,121.97689,121.94756,121.68976,121.73181,121.72327
2015-01-13,122.01937,121.99959,121.93994,121.71725,121.694954,121.71504,121.73312
2015-01-14,121.97547,121.93771,121.67976,121.71763,121.69048,121.67422,121.68544
2015-01-15,121.92822,121.68252,121.6698,121.66792,121.6892,121.697044,121.67512
2015-01-16,121.71434,121.71242,121.718346,121.652435,121.7204,121.744286,121.72514
2015-01-18,121.710464,121.7097,121.72881,121.691925,121.686584,121.72416,121.73592
2015-01-19,121.69499,121.68138,121.67795,121.75125,121.67805,121.67803,121.68354
2015-01-20,121.6788,121.71362,121.66702,121.74632,121.70728,121.70194,121.672325
2015-01-21,121.67278,121.71067,121.72024,121.68528,121.70407,121.68828,121.727
2015-01-22,121.651085,121.68022,121.731636,121.66406,121.69526,121.711296,121.738686
2015-01-23,121.6979,121.71465,121.67614,121.70578,121.68874,121.69543,121.96448
2015-01-25,121.69059,121.711365,121.66432,121.708954,121.67594,121.929375,121.9501
2015-01-26,121.66246,121.67879,121.72207,121.682076,121.96621,122.00208,121.96322
2015-01-27,121.69008,121.715645,121.73432,121.86882,121.967674,122.00729,122.07676
2015-01-28,121.756386,121.712166,121.921005,121.988686,122.025826,122.06104,122.107666
2015-01-29,121.76433,121.91207,121.96484,122.00598,121.974915,122.1219,122.12791
2015-01-30,121.945244,121.97043,122.04209,122.09575,122.116516,122.12715,122.14625
2015-02-01,121.95005,122.02973,122.0854,122.07632,122.11715,122.13009,126.49162
2015-02-02,121.958565,122.0547,122.08657,122.07967,122.17142,126.52851,126.9013
2015-02-03,122.06063,122.07141,122.126076,122.18321,126.48859,126.95878,127.01287
2015-02-04,122.103806,122.12377,122.161865,126.44362,126.90956,127.0341,127.02219
2015-02-05,122.084724,122.124794,126.48645,126.971146,127.00664,126.98354,127.08103
2015-02-06,122.13568,126.53606,126.94498,127.016365,127.04116,127.114876,127.46775
2015-02-08,126.513596,126.945915,126.98749,127.05551,127.07476,127.446594,127.81229
2015-02-09,126.90023,127.0183,127.005646,127.039154,127.457146,127.84831,127.84802
2015-02-10,127.008644,127.04191,127.022995,127.50392,127.808914,127.79818,127.84466
2015-02-11,126.999306,127.112495,127.568985,127.844666,127.87296,127.82205,127.81085
2015-02-12,127.030426,127.49831,127.84134,127.81783,127.84893,127.87407,127.84896
2015-02-13,127.492386,127.79688,127.834,127.85927,127.807884,127.84922,127.84532
2015-02-15,127.82346,127.89525,127.82874,127.85987,127.86141,127.79523,127.8095
2015-02-16,127.87024,127.78362,127.82515,127.828804,127.76309,127.82103,127.84986
2015-02-17,127.84794,127.870865,127.85533,127.87055,127.83092,127.87689,127.84594
2015-02-18,127.799095,127.8519,127.848946,127.86926,127.79502,127.85017,127.80823
2015-02-19,127.82243,127.79247,127.84462,127.83496,127.83905,127.792496,127.85062
2015-02-20,127.87334,127.900856,127.84171,127.83998,127.88631,127.82007,127.84655
2015-02-22,127.84901,127.77851,127.83311,127.84419,127.84964,127.87931,127.80714
2015-02-23,127.79613,127.87377,127.827225,127.812744,127.90987,127.850975,127.70638
2015-02-24,127.82135,127.85307,127.82316,127.86146,127.81246,127.784996,127.495094
2015-02-25,127.87614,127.78866,127.85696,127.86203,127.74449,127.48512,127.44551
2015-02-26,127.8499,127.905685,127.84975,127.76178,127.499855,127.33255,127.36523
2015-02-27,127.79328,127.77397,127.75169,127.47652,127.39379,127.295204,127.247604
2015-03-01,127.8204,127.69068,127.476166,127.422005,127.26081,127.245705,127.09697
2015-03-02,127.70097,127.46882,127.44767,127.33479,127.19961,127.05369,127.01986
2015-03-03,127.48143,127.37807,127.29576,127.2458,127.02751,127.00871,126.99236
2015-03-04,127.42645,127.27246,127.21794,127.031364,127.076805,127.02022,126.8969
2015-03-05,127.315926,127.150505,127.13018,126.99286,127.02409,126.92706,126.5304
2015-03-06,127.18417,127.06488,127.07594,126.9588,126.87067,126.52315,126.465385
2015-03-08,127.04013,127.05069,126.98262,126.89464,126.52261,126.435646,126.39489
2015-03-09,127.01908,126.95083,126.92667,126.66172,126.404915,126.345894,125.69679
2015-03-10,126.9205,126.87433,126.50734,126.41789,126.38478,125.64154,125.5471
2015-03-11,126.91055,126.51543,126.44972,126.427475,125.69348,125.56008,125.39965
2015-03-12,126.525154,126.44769,126.31436,125.69568,125.501396,125.57603,125.40561
2015-03-13,126.40143,126.38197,125.71304,125.55275,125.53975,125.400536,125.33648
2015-03-15,126.34758,125.69743,125.5646,125.39015,125.419464,125.3678,125.39684
2015-03-16,125.71997,125.59065,125.48295,125.409134,125.45683,125.30033,125.2973
2015-03-17,125.49839,125.38153,125.40843,125.38777,125.401535,125.28863,125.2713
2015-03-18,125.43655,125.4969,125.36203,125.35433,125.35611,125.2525,125.23319
2015-03-19,125.38038,125.3578,125.33331,125.321465,125.26347,125.244545,124.67349
2015-03-20,125.438896,125.3777,125.29298,125.296555,125.257996,124.7032,124.56657
2015-03-22,125.30977,125.33119,125.29379,125.21437,124.657166,124.63123,124.56438
2015-03-23,125.33979,125.26306,125.18487,124.63047,124.60437,124.59012,124.268524
2015-03-24,125.30755,125.23916,124.65587,124.6125,124.57711,124.22518,124.08562
2015-03-25,125.20944,124.62613,124.5938,124.56798,124.29311,124.0441,124.10085
2015-03-26,124.646324,124.57009,124.573456,124.28628,124.0175,124.014404,123.95132
2015-03-27,124.65048,124.56948,124.28851,124.00829,124.01279,123.94192,123.71323
2015-03-29,124.58489,124.230034,124.01524,124.06221,123.94223,123.73729,123.74358
2015-03-30,124.25149,123.981125,124.0226,123.93878,123.75087,123.804184,123.712326
2015-03-31,124.0148,124.021736,123.89463,123.76176,123.75245,123.78485,123.74279
2015-04-01,124.06082,123.950905,123.788895,123.7368,123.7206,123.76734,123.71153
2015-04-02,123.959236,123.78731,123.73419,123.7135,123.70504,123.76549,123.7419
2015-04-05,123.73338,123.7699,123.694336,123.76206,123.71905,123.71186,123.64542
2015-04-06,123.78789,123.712776,123.76701,123.74454,123.73672,123.71747,123.690834
2015-04-07,123.73507,123.762024,123.71898,123.755714,123.630936,123.65936,123.5586
2015-04-08,123.756226,123.711205,123.73691,123.7308,123.66542,123.60896,123.41833
2015-04-09,123.7517,123.76668,123.7804,123.59735,123.59278,123.39036,123.43356
2015-04-10,123.79594,123.71924,123.67305,123.59374,123.40916,123.41151,123.03229
2015-04-12,123.76312,123.6582,123.573135,123.429825,123.3602,123.01793,123.060265
