,AUDUSD,AUDUSD,AUDUSD,AUDUSD,AUDUSD,AUDUSD,AUDUSD
2013-10-28,0.94404066,0.9426348,0.94482195,0.94535196,0.9431024,0.9448325,0.94620574
2013-10-29,0.9438904,0.944986,0.94394284,0.9450522,0.9466404,0.94617724,0.9467379
2013-10-30,0.94537246,0.943128,0.9457778,0.94740146,0.943394,0.9449554,0.9467292
2013-10-31,0.9448662,0.94460154,0.9443862,0.9466124,0.9461803,0.94769907,0.9494682
2013-11-01,0.9441547,0.9432872,0.94358855,0.9449586,0.9462762,0.9480096,0.94711626
2013-11-03,0.94449425,0.9467366,0.9445124,0.9460598,0.9478039,0.9474356,0.9472992
2013-11-04,0.9451339,0.94551766,0.9468126,0.94682294,0.947773,0.94742566,0.9477713
2013-11-05,0.9454728,0.9466862,0.9454452,0.9479597,0.9480627,0.94746155,0.9473619
2013-11-06,0.9457512,0.9470073,0.9476938,0.9486103,0.9478023,0.94742,0.94816864
2013-11-07,0.9477376,0.9478216,0.9491662,0.94833463,0.9474248,0.947077,0.948884
2013-11-08,0.948123,0.94720984,0.94871986,0.94819725,0.9483419,0.94799316,0.94972515
2013-11-10,0.9483309,0.9475683,0.94732344,0.9465089,0.94789046,0.94748145,0.9484569
2013-11-11,0.947888,0.9488267,0.9479294,0.94823915,0.9482451,0.9470687,0.9480498
2013-11-12,0.94759244,0.9467999,0.94769835,0.9478443,0.9478043,0.9470848,0.9481808
2013-11-13,0.9475436,0.9480295,0.9467069,0.9467232,0.94825935,0.94707626,0.94758093
2013-11-14,0.94869536,0.9484062,0.9474263,0.9480729,0.94857574,0.9489715,0.94875395
2013-11-15,0.9479703,0.94817257,0.9484285,0.94774276,0.9472135,0.94761705,0.9482513
2013-11-17,0.94701356,0.9480388,0.9482448,0.94815266,0.94794893,0.9479178,0.94841146
2013-11-18,0.9477619,0.94774663,0.9483676,0.9465277,0.9488299,0.947191,0.9477912
2013-11-19,0.9493104,0.9470066,0.948224,0.94720834,0.9489862,0.94830614,0.9485514
2013-11-20,0.94782865,0.9496322,0.94852376,0.9495113,0.9479232,0.94786394,0.9485562
2013-11-21,0.9468387,0.94812155,0.94809407,0.9477624,0.94913244,0.9474822,0.9462048
2013-11-22,0.9460091,0.9478379,0.9481362,0.94809985,0.94756615,0.9464773,0.9457731
2013-11-24,0.94782424,0.9483524,0.9477918,0.94811743,0.9464146,0.9468953,0.94553995
2013-11-25,0.9468336,0.94732887,0.9471756,0.9475404,0.9460988,0.9420364,0.9423165
2013-11-26,0.94711626,0.94804364,0.9475186,0.946513,0.94538987,0.94212794,0.9397747
2013-11-27,0.9488668,0.94808847,0.94693905,0.94648445,0.94286543,0.9414419,0.9397686
2013-11-28,0.9473335,0.9470318,0.9450965,0.9409195,0.9408648,0.9382477,0.9379638
2013-11-29,0.9463681,0.94626117,0.94261557,0.9414703,0.9394474,0.9377806,0.93768865
2013-12-01,0.94568664,0.94247913,0.9404185,0.93924266,0.9371722,0.93744034,0.9349743
2013-12-02,0.9427541,0.94131595,0.9390639,0.93803406,0.9372299,0.9361834,0.93372786
2013-12-03,0.94067216,0.939016,0.9366006,0.9362627,0.93506205,0.9352127,0.9327698
2013-12-04,0.93899345,0.93744636,0.93584627,0.937914,0.93451655,0.9350105,0.93155897
2013-12-05,0.93897754,0.93731505,0.9363192,0.9353605,0.9327397,0.9338142,0.9316493
2013-12-06,0.9379537,0.93731666,0.9362292,0.9340924,0.93351024,0.93253434,0.9311888
2013-12-08,0.9364165,0.9353027,0.9325277,0.93497074,0.93230456,0.93130124,0.925253
2013-12-09,0.9361605,0.9343739,0.9321264,0.93080115,0.9304607,0.9254842,0.9184767
2013-12-10,0.93257225,0.9334551,0.9313553,0.929248,0.923667,0.9182792,0.91574395
2013-12-11,0.9342945,0.9312719,0.9313478,0.92510086,0.91912895,0.91931236,0.9170322
2013-12-12,0.9332736,0.93108726,0.9250204,0.9171205,0.9149145,0.9148039,0.9145725
2013-12-13,0.9308022,0.92377913,0.9177089,0.9180497,0.9141391,0.9129907,0.91225076
2013-12-15,0.924688,0.9179062,0.91695905,0.9153473,0.91545093,0.9146662,0.91211796
2013-12-16,0.91616356,0.91463023,0.9157356,0.91486526,0.9126661,0.9136905,0.91069365
2013-12-17,0.9164531,0.9157866,0.91724104,0.9137716,0.91518116,0.9112228,0.91260594
2013-12-18,0.9166195,0.9147369,0.9136406,0.91332823,0.9124037,0.9122182,0.91099584
2013-12-19,0.9154824,0.91308147,0.9130034,0.91120934,0.91162294,0.9119954,0.90877914
2013-12-20,0.9142717,0.9100114,0.91261685,0.91193134,0.9105437,0.9123179,0.91006404
2013-12-22,0.91383135,0.9105696,0.91069674,0.9121644,0.9112954,0.9092133,0.9095892
2013-12-23,0.91235834,0.9105109,0.9109271,0.909919,0.9087826,0.9091324,0.90663654
2013-12-24,0.91025084,0.9113567,0.9095184,0.91022944,0.90941894,0.9093902,0.9068765
2013-12-26,0.9126799,0.90765774,0.91014445,0.9076066,0.9087715,0.90911925,0.9061474
2013-12-27,0.91078144,0.9110022,0.90991604,0.9087856,0.90832794,0.9055798,0.9048493
2013-12-29,0.9117713,0.90952176,0.9084627,0.9072241,0.9064235,0.9054751,0.8998545
2013-12-30,0.90980124,0.90958047,0.9080086,0.90611464,0.9043063,0.9025374,0.8979429
2013-12-31,0.9095311,0.9075832,0.9071697,0.9052219,0.90220904,0.8979981,0.8975256
2014-01-01,0.9071698,0.90556777,0.90491384,0.9032825,0.8982824,0.8972638,0.89581114
2014-01-02,0.9068737,0.90457785,0.902978,0.89717656,0.89642733,0.8956375,0.8958323
2014-01-03,0.904414,0.90346,0.9011946,0.8961956,0.89577836,0.8968305,0.8938491
2014-01-05,0.90303683,0.8991758,0.896738,0.89524865,0.89547324,0.8948443,0.8950637
2014-01-06,0.89813024,0.8970499,0.8947668,0.8932221,0.8946706,0.8949002,0.89464897
2014-01-07,0.89647716,0.8949282,0.89596975,0.89550495,0.89427626,0.8932314,0.8930067
2014-01-08,0.89679116,0.89551574,0.8947625,0.89493215,0.8935932,0.89423406,0.89428943
2014-01-09,0.8959349,0.8949553,0.8937072,0.89412785,0.8950887,0.8941266,0.8943062
2014-01-10,0.8941637,0.89423805,0.8938456,0.8944152,0.8947855,0.89305246,0.89347845
2014-01-12,0.89235944,0.89330345,0.8952292,0.89265484,0.8931066,0.8932023,0.89186704
2014-01-13,0.8932932,0.89357984,0.89382106,0.89309084,0.8947031,0.8935333,0.8928518
2014-01-14,0.89328754,0.89443684,0.8931083,0.89348036,0.8938404,0.89354223,0.8923644
2014-01-15,0.8944111,0.8952179,0.8940439,0.89395,0.8929112,0.8923453,0.8918033
2014-01-16,0.8947761,0.8954208,0.8921157,0.89297223,0.8932193,0.8933185,0.8922265
2014-01-17,0.89345515,0.89322096,0.8928687,0.89149845,0.89095736,0.89358026,0.8913673
2014-01-19,0.8934499,0.89301,0.89327216,0.8921734,0.8908281,0.8918269,0.89182496
2014-01-20,0.8937726,0.89296395,0.8938856,0.8907593,0.89173514,0.8896182,0.8904324
2014-01-21,0.89330006,0.8918792,0.8914791,0.8906848,0.891159,0.8901126,0.89107704
2014-01-22,0.8924578,0.89108235,0.89105296,0.8912235,0.8906735,0.8904799,0.8896942
2014-01-23,0.8921812,0.89068735,0.891555,0.89166427,0.8915961,0.8889901,0.8914294
2014-01-24,0.89186805,0.89167356,0.8910248,0.8915826,0.8907526,0.8898403,0.8892401
2014-01-26,0.8924955,0.8915098,0.8886267,0.8894018,0.8916318,0.88912416,0.889661
2014-01-27,0.89076954,0.8908987,0.8901888,0.8898075,0.8890487,0.8858777,0.89042306
2014-01-28,0.890541,0.8895269,0.8901252,0.8882298,0.88956755,0.8871708,0.8896048
2014-01-29,0.8893842,0.88914365,0.88856006,0.8892162,0.88874865,0.88902456,0.88838613
2014-01-30,0.8893199,0.88993025,0.88987875,0.8893309,0.889098,0.8893709,0.8885921
2014-01-31,0.889069,0.8896662,0.88820606,0.88502926,0.8894521,0.8880961,0.8888183
2014-02-02,0.88947105,0.8896016,0.8894912,0.88815755,0.8882392,0.88879657,0.887665
2014-02-03,0.8909533,0.8892564,0.88927215,0.8890032,0.8882674,0.8881929,0.88842934
2014-02-04,0.8903527,0.8883311,0.888434,0.88744,0.88781804,0.88835615,0.8890266
2014-02-05,0.8883454,0.88747615,0.8894458,0.8891244,0.8888193,0.889813,0.88908494
2014-02-06,0.8872286,0.88808805,0.88923603,0.8886765,0.88873804,0.88937914,0.88968575
2014-02-07,0.88899714,0.88884443,0.8888352,0.88892126,0.89005494,0.8911788,0.88900894
2014-02-09,0.8893913,0.88800585,0.88991445,0.8900218,0.8906778,0.8910426,0.88952005
2014-02-10,0.88953745,0.888211,0.89039683,0.8892971,0.88853467,0.88993776,0.8909727
2014-02-11,0.88895386,0.88791484,0.8878241,0.8870454,0.8900497,0.89009625,0.8899138
2014-02-12,0.8896353,0.8913657,0.890666,0.89018756,0.8902335,0.89073753,0.8904973
2014-02-13,0.89180267,0.89013076,0.8895272,0.89080703,0.8907658,0.8900384,0.8901753
2014-02-14,0.8895922,0.8889749,0.89045304,0.890091,0.8898241,0.88950676,0.88998437
2014-02-16,0.88915735,0.8907335,0.89022017,0.89008933,0.89091545,0.8896019,0.8902526
2014-02-17,0.89044106,0.8901504,0.89045197,0.8901418,0.88990676,0.88985425,0.89229685
2014-02-18,0.89040875,0.89110315,0.8904471,0.8906139,0.8910387,0.8917775,0.891845
2014-02-19,0.89025307,0.89002895,0.889349,0.8905234,0.8911306,0.892538,0.89178324
2014-02-20,0.8902019,0.8901267,0.89031297,0.8929447,0.8920964,0.8922396,0.8924373
2014-02-21,0.889917,0.89176196,0.8933093,0.8926637,0.8927252,0.89237297,0.8924768
2014-02-23,0.8889165,0.89293206,0.8912368,0.8919492,0.89228296,0.8927734,0.89574677
2014-02-24,0.8912556,0.8922313,0.8932054,0.89312893,0.89324594,0.8956797,0.8930288
2014-02-25,0.89264,0.89256006,0.89209557,0.8920863,0.89414006,0.8939765,0.8938229
2014-02-26,0.8929054,0.8938836,0.8935615,0.8952698,0.8978061,0.8945673,0.89452964
2014-02-27,0.8928506,0.8929732,0.89472055,0.89717215,0.893976,0.8975695,0.89280087
2014-02-28,0.8915467,0.8960212,0.8947357,0.8956337,0.8966773,0.8959835,0.89536804
2014-03-02,0.89638907,0.8935431,0.89438546,0.89352566,0.8933624,0.89244646,0.8946183
2014-03-03,0.89131916,0.8913069,0.8911549,0.89379084,0.8928955,0.89329934,0.89520913
2014-03-04,0.8906864,0.894097,0.89444125,0.8930872,0.8950843,0.89489406,0.8965272
2014-03-05,0.8940855,0.8971779,0.89616835,0.89738333,0.8957706,0.89874434,0.8983373
2014-03-06,0.89325315,0.8944742,0.8951604,0.89443696,0.8950642,0.8956435,0.896764
2014-03-07,0.8932187,0.8937386,0.8958595,0.896058,0.8968387,0.8975252,0.8963324
2014-03-09,0.8948848,0.8937532,0.8969496,0.89706147,0.89750105,0.89951646,0.8994816
2014-03-10,0.8973446,0.8976942,0.8957846,0.897184,0.8989536,0.89803296,0.8979182
2014-03-11,0.89534116,0.8957595,0.89564776,0.89817417,0.8985129,0.8973322,0.89978015
2014-03-12,0.89703083,0.8952731,0.8966986,0.8991313,0.8972264,0.8995629,0.89838207
2014-03-13,0.8958126,0.8981423,0.89882493,0.8979033,0.8990357,0.8977813,0.8995356
2014-03-14,0.8981093,0.89697576,0.89762294,0.8997374,0.8975475,0.90067667,0.9011645
2014-03-16,0.8977092,0.8974647,0.90002465,0.89917374,0.90022516,0.9016329,0.9008119
2014-03-17,0.89917326,0.8986372,0.9000081,0.8987021,0.90114284,0.9010133,0.90093887
2014-03-18,0.8983692,0.8994407,0.9007925,0.90074927,0.9006119,0.90251696,0.9028145
2014-03-19,0.8991924,0.899127,0.90206057,0.9025769,0.9011476,0.90264285,0.9023261
2014-03-20,0.9000545,0.9011813,0.8999391,0.90385866,0.9013331,0.90124995,0.9026338
2014-03-21,0.89699686,0.9012049,0.8990019,0.8990295,0.9021612,0.901022,0.90043646
2014-03-23,0.9021567,0.90067184,0.90151894,0.90298456,0.90224636,0.9008453,0.9030107
2014-03-24,0.90129733,0.9005874,0.90382046,0.9020249,0.9027598,0.90185905,0.9028914
2014-03-25,0.9021113,0.90235686,0.9032428,0.90256304,0.9023755,0.902455,0.9035269
2014-03-26,0.9020378,0.89992094,0.9020435,0.90216327,0.902778,0.9032701,0.90305257
2014-03-27,0.902211,0.90419865,0.90254784,0.901411,0.9040685,0.9024626,0.90244293
2014-03-28,0.9006719,0.9029382,0.90218425,0.90311736,0.9035425,0.9033736,0.9034212
2014-03-30,0.90195847,0.90215564,0.9029679,0.90294015,0.90228796,0.90305626,0.9039942
2014-03-31,0.9027348,0.9041903,0.9024203,0.9034139,0.9041021,0.9041048,0.905022
2014-04-01,0.90270156,0.9022044,0.9029026,0.90285957,0.9054218,0.9066798,0.9052928
2014-04-02,0.9038817,0.9030443,0.9032313,0.9040444,0.906348,0.9056886,0.90730834
2014-04-03,0.90385026,0.9032546,0.9030343,0.90424705,0.90611327,0.906823,0.90773034
2014-04-04,0.9031938,0.9048797,0.9043751,0.9072583,0.90628356,0.9088192,0.9088279
2014-04-06,0.9046556,0.90457416,0.90678644,0.9078916,0.90888864,0.91077566,0.90974283
2014-04-07,0.9053482,0.90621614,0.90717286,0.9069288,0.9084793,0.9084058,0.90977544
2014-04-08,0.90661114,0.9072201,0.9064884,0.9076953,0.90838754,0.90924954,0.9106892
2014-04-09,0.9075401,0.9075079,0.9088345,0.9087995,0.9092431,0.91041064,0.9119602
2014-04-10,0.9090534,0.9084503,0.9085323,0.9097463,0.9116551,0.91229725,0.91489136
2014-04-11,0.90778625,0.9087429,0.91117376,0.91153246,0.9124994,0.91528344,0.9231973
2014-04-13,0.90727264,0.9093402,0.9104135,0.9112879,0.91425604,0.92182946,0.92365533
2014-04-14,0.90906006,0.9106473,0.9114191,0.9147343,0.92114115,0.922727,0.9241791
2014-04-15,0.9097818,0.91109645,0.9142755,0.9225867,0.92347556,0.92303306,0.92147636
2014-04-16,0.91144836,0.91409063,0.9222935,0.92178535,0.9235724,0.92177486,0.92321026
2014-04-17,0.91552943,0.9227222,0.923319,0.92416024,0.9237764,0.9244648,0.9258397
2014-04-20,0.9216246,0.92161506,0.92465866,0.9242568,0.9242645,0.92478687,0.92495203
2014-04-21,0.9230302,0.924167,0.9251738,0.92324495,0.9239744,0.9242048,0.92420495
2014-04-22,0.924511,0.9242737,0.92297494,0.9265499,0.92547256,0.92563576,0.9255961
2014-04-23,0.9243703,0.9230072,0.92631906,0.9249416,0.92574376,0.9273445,0.9256463
2014-04-24,0.9241753,0.92474276,0.9263051,0.9247667,0.92632127,0.9277824,0.9265653
2014-04-25,0.9244048,0.92500484,0.924961,0.9254639,0.9254178,0.9261563,0.92567813
2014-04-27,0.92588997,0.9258059,0.92638683,0.926387,0.9280264,0.9273354,0.9267143
2014-04-28,0.92532945,0.9264904,0.9270774,0.9264118,0.9274004,0.92670596,0.92832375
2014-04-29,0.92790604,0.9262571,0.92598873,0.9270048,0.9275038,0.9277704,0.92805934
2014-04-30,0.92717195,0.92683494,0.9286545,0.9277071,0.92654556,0.9273076,0.9278438
2014-05-01,0.927201,0.92687595,0.9294675,0.92671067,0.9262909,0.92713284,0.92676175
2014-05-02,0.92646664,0.92733884,0.92648846,0.92671406,0.92687595,0.92815924,0.92729706
2014-05-04,0.92691404,0.92768884,0.92669463,0.9278897,0.92840695,0.9267852,0.9279152
2014-05-05,0.9272037,0.9276905,0.9274401,0.92738926,0.92731905,0.9273002,0.92770547
2014-05-06,0.9272083,0.92759746,0.9280594,0.9276265,0.9284906,0.92872655,0.9285488
2014-05-07,0.9283053,0.92694914,0.92748743,0.9277152,0.92900896,0.928094,0.9291012
2014-05-08,0.92696846,0.9273843,0.92786735,0.9283738,0.92843944,0.92828256,0.93242306
2014-05-09,0.92718613,0.92760926,0.9292268,0.9282602,0.9309563,0.9329555,0.93350077
2014-05-11,0.9278214,0.9270462,0.92685604,0.9289287,0.9321542,0.9313736,0.9325503
2014-05-12,0.92785716,0.9296907,0.92917544,0.9326682,0.9334032,0.9331987,0.93432117
2014-05-13,0.9283187,0.92849815,0.93293566,0.9337376,0.9330073,0.9333189,0.9339437
2014-05-14,0.9298717,0.9327478,0.9328752,0.9333313,0.9338396,0.93391466,0.93523514
2014-05-15,0.932652,0.9327201,0.9324334,0.9325948,0.93449026,0.9331771,0.9329326
2014-05-16,0.93336946,0.9339461,0.933388,0.933884,0.93472075,0.93433636,0.9353219
2014-05-18,0.93359625,0.9334425,0.9314147,0.9352391,0.93404806,0.93216634,0.9349374
2014-05-19,0.9360293,0.9335517,0.93574566,0.9333472,0.9359408,0.9328363,0.9330387
2014-05-20,0.9341294,0.9345732,0.9330646,0.9347783,0.9337151,0.9336779,0.93358153
2014-05-21,0.9315731,0.9362929,0.9364594,0.9334187,0.9337851,0.93319327,0.93251705
2014-05-22,0.93348175,0.9353756,0.9344604,0.93352807,0.93351316,0.93260324,0.93285394
2014-05-23,0.933676,0.9342105,0.9333672,0.93364763,0.93249714,0.9323639,0.9292368
2014-05-25,0.9341287,0.93435013,0.9335733,0.93306047,0.9326056,0.92855537,0.92826074
2014-05-26,0.9329869,0.9330707,0.9332985,0.9318202,0.928098,0.9291122,0.9281976
2014-05-27,0.93312687,0.9336215,0.93190396,0.9281549,0.9284644,0.92825043,0.92734426
2014-05-28,0.9329799,0.9328963,0.9306233,0.9287667,0.93024707,0.9283439,0.92760783
2014-05-29,0.93250173,0.928584,0.928617,0.92906415,0.92688453,0.92724055,0.92699707
2014-05-30,0.92825013,0.92904806,0.9287037,0.92799175,0.9287868,0.92798686,0.92717403
2014-06-02,0.92896736,0.92830443,0.92814577,0.9282013,0.9277057,0.9269614,0.9282853
2014-06-03,0.9284993,0.9292507,0.92807066,0.92700243,0.9281762,0.92690897,0.92744344
2014-06-04,0.93016064,0.9279193,0.9275717,0.92849445,0.9279725,0.9276123,0.9292565
2014-06-05,0.92867625,0.9284191,0.9273314,0.92749715,0.9276592,0.9286685,0.92970717
2014-06-06,0.9277302,0.9274952,0.9270238,0.9280987,0.9274084,0.9301761,0.931173
2014-06-08,0.9272536,0.9284756,0.9283308,0.92747843,0.9296402,0.9301847,0.9307576
2014-06-09,0.92889166,0.92779213,0.9288044,0.92970026,0.93095297,0.9313401,0.93173355
2014-06-10,0.92706466,0.9288139,0.92953783,0.93094075,0.93137896,0.9318886,0.9348014
2014-06-11,0.928859,0.9282589,0.9297835,0.93187296,0.93425155,0.9317049,0.9333121
2014-06-12,0.9292709,0.93047893,0.93272746,0.9331021,0.93314505,0.9346753,0.93452233
2014-06-13,0.9309855,0.9313729,0.93226504,0.9335058,0.933716,0.9339721,0.9343618
2014-06-15,0.93138766,0.9311702,0.932819,0.934683,0.93041056,0.93207914,0.9340861
2014-06-16,0.93355757,0.9347703,0.9346356,0.9347857,0.9360386,0.934849,0.9349334
2014-06-17,0.93221766,0.9338815,0.9340881,0.93329394,0.93616825,0.93641156,0.9339562
2014-06-18,0.9326666,0.9343133,0.9333521,0.93110865,0.93362844,0.9338311,0.93649775
2014-06-19,0.9322681,0.9352231,0.93454516,0.93497086,0.93546003,0.93537056,0.93608576
2014-06-20,0.9334065,0.93469036,0.93372047,0.9349469,0.9357043,0.9335605,0.93760574
2014-06-22,0.9338002,0.9343906,0.9344259,0.93459487,0.9359982,0.9360071,0.93542755
2014-06-23,0.93482625,0.93545306,0.9352443,0.93532515,0.93498355,0.9348186,0.9350068
2014-06-24,0.9342946,0.93357396,0.93487644,0.93602675,0.93522894,0.93524003,0.934582
2014-06-25,0.9360817,0.93559223,0.9351354,0.93547016,0.9355137,0.9346276,0.935372
2014-06-26,0.9357919,0.9350209,0.93505913,0.9350641,0.9346657,0.93483615,0.9352436
2014-06-27,0.9349122,0.9347833,0.9358368,0.93496037,0.9353519,0.9347959,0.9360447
2014-06-29,0.9354251,0.9342095,0.9354219,0.9346666,0.9352696,0.93608916,0.9371714
2014-06-30,0.9349616,0.93470776,0.9350516,0.9354857,0.9366323,0.9357077,0.9363368
2014-07-01,0.93524635,0.9354949,0.93567705,0.9365726,0.936693,0.9365779,0.93584573
2014-07-02,0.9348277,0.9354364,0.9362807,0.93601924,0.93639123,0.93647486,0.93660104
2014-07-03,0.9353399,0.93685514,0.9367416,0.9355642,0.9359615,0.9371136,0.93706495
2014-07-04,0.9361942,0.93695587,0.93652296,0.93594146,0.93636197,0.93880713,0.93821824
2014-07-06,0.9363954,0.9368273,0.9369995,0.9383272,0.9376801,0.93696713,0.93688804
2014-07-07,0.936628,0.9357498,0.9352846,0.9376622,0.93748593,0.93860686,0.93665403
2014-07-08,0.935953,0.93537784,0.9362143,0.9382496,0.9372858,0.9396038,0.9388815
2014-07-09,0.9368017,0.93692094,0.9388897,0.93832064,0.9378741,0.93880105,0.9388979
2014-07-10,0.9382431,0.938335,0.93931377,0.9388333,0.9393516,0.93969774,0.9397648
2014-07-11,0.93898785,0.9377447,0.9373875,0.9378654,0.93851817,0.9384097,0.93841326
2014-07-13,0.9372102,0.9384438,0.9385182,0.9413572,0.93861806,0.9394819,0.93783635
2014-07-14,0.9372333,0.93777585,0.9387226,0.93841034,0.93788594,0.93766373,0.937685
2014-07-15,0.9382033,0.9387008,0.9395591,0.9393048,0.938292,0.9394599,0.9398015
2014-07-16,0.93778574,0.9372432,0.9374417,0.93833447,0.9375232,0.93994164,0.9382548
2014-07-17,0.9388459,0.9386446,0.93875587,0.93821967,0.93950355,0.9388042,0.9388376
2014-07-18,0.9396401,0.93935555,0.9385824,0.9391594,0.9369812,0.93878114,0.93884635
2014-07-20,0.9385916,0.93910164,0.93901354,0.93955004,0.9394366,0.94005215,0.9403581
2014-07-21,0.93901795,0.9399322,0.93915576,0.93816847,0.9403767,0.939649,0.9386897
2014-07-22,0.9387785,0.93784696,0.9395046,0.93927103,0.93928325,0.93812853,0.9394454
2014-07-23,0.93969434,0.93833685,0.93842846,0.94049156,0.9386141,0.9382338,0.9392412
2014-07-24,0.9387031,0.9389367,0.9388458,0.93925786,0.9389567,0.93972737,0.9388013
2014-07-25,0.940179,0.938595,0.940141,0.94009674,0.9386505,0.93983305,0.9386324
2014-07-27,0.9386493,0.9409549,0.93915755,0.93891513,0.94034976,0.9399393,0.9403543
2014-07-28,0.9390054,0.938566,0.9394992,0.93955797,0.9388325,0.9403159,0.9383656
2014-07-29,0.93889064,0.94019175,0.9389878,0.9385398,0.9388759,0.93822956,0.9395603
2014-07-30,0.93906724,0.9392569,0.93757856,0.9390178,0.93881416,0.9385347,0.93843615
2014-07-31,0.9401218,0.93839794,0.9391768,0.9391094,0.93858504,0.938793,0.9378001
2014-08-01,0.93854,0.93937665,0.9392918,0.9392297,0.9383943,0.93907,0.9390116
2014-08-03,0.9391532,0.93950385,0.93984383,0.9393032,0.93927324,0.9390965,0.9387089
2014-08-04,0.93953645,0.93846035,0.9383592,0.9386032,0.93891656,0.9384153,0.9380836
2014-08-05,0.93854845,0.9386862,0.93843484,0.93842596,0.9388974,0.93801004,0.9382139
2014-08-06,0.93850994,0.93869805,0.93878824,0.93857837,0.93877435,0.93799955,0.9374226
2014-08-07,0.9387444,0.93928576,0.9387922,0.93797106,0.9385859,0.9378216,0.9375384
2014-08-08,0.93834955,0.9384712,0.9380711,0.937775,0.9380591,0.9368284,0.93669665
2014-08-10,0.93881506,0.9383508,0.9382615,0.9376152,0.9369324,0.93688893,0.93745524
2014-08-11,0.9386463,0.93885714,0.9380426,0.93734705,0.9370289,0.93716705,0.93654656
2014-08-12,0.93833506,0.9375149,0.93685174,0.9365774,0.9362525,0.93686485,0.9356805
2014-08-13,0.9377126,0.93705237,0.9363165,0.93628955,0.936679,0.9364572,0.9360108
2014-08-14,0.9373059,0.93719894,0.9358374,0.93647647,0.936287,0.9360354,0.9357899
2014-08-15,0.93665844,0.93551666,0.9360192,0.9349259,0.9347364,0.9352003,0.93431395
2014-08-17,0.93660456,0.93559086,0.9365966,0.93605506,0.93554264,0.9345953,0.9318625
2014-08-18,0.93571603,0.9358941,0.9374838,0.9359075,0.9349382,0.932811,0.93280506
2014-08-19,0.9363994,0.9358443,0.9356774,0.9344201,0.9331547,0.9342392,0.9350431
2014-08-20,0.9362533,0.9347428,0.9340393,0.9343066,0.9313133,0.93309927,0.9305212
2014-08-21,0.93514705,0.93357855,0.9329982,0.93247974,0.93103796,0.9313553,0.93172884
2014-08-22,0.93411136,0.9339508,0.93224984,0.9328188,0.93098474,0.9313593,0.92956316
2014-08-24,0.9323135,0.93245864,0.93286216,0.92931825,0.9328196,0.93058836,0.93090725
2014-08-25,0.9317258,0.9331432,0.93206763,0.93239355,0.9315624,0.9315503,0.9312712
2014-08-26,0.9311144,0.9304997,0.9317587,0.9326455,0.93238366,0.93026495,0.9314718
2014-08-27,0.93237853,0.93272185,0.9328635,0.93142366,0.93240035,0.93148714,0.93214804
2014-08-28,0.93021905,0.9335747,0.93123317,0.9299189,0.93155015,0.9310108,0.9318311
2014-08-29,0.9338345,0.9331823,0.93064094,0.9301656,0.93110204,0.9322906,0.93134624
2014-08-31,0.9339581,0.93023574,0.9327607,0.934032,0.9308323,0.93264896,0.9317224
2014-09-01,0.9328931,0.9313008,0.9319624,0.93080944,0.93256587,0.93193483,0.93197155
2014-09-02,0.9307282,0.9307992,0.9312726,0.93106925,0.9307431,0.93247676,0.9322059
2014-09-03,0.93238634,0.9324307,0.93227535,0.9325666,0.93329066,0.9322545,0.93165004
2014-09-04,0.9330646,0.93209124,0.9324331,0.9319769,0.9312196,0.9320421,0.93148184
2014-09-05,0.93193877,0.9327937,0.9318222,0.93185264,0.9317693,0.93195015,0.9308366
2014-09-07,0.9319728,0.93180794,0.9313683,0.93104434,0.93134123,0.93118036,0.93044496
2014-09-08,0.9312888,0.93108517,0.931831,0.9315502,0.93140256,0.9302452,0.9309208
2014-09-09,0.93112373,0.9308817,0.93090194,0.9311006,0.93093663,0.9302736,0.93139064
2014-09-10,0.93079233,0.9320533,0.9319867,0.9301295,0.93230736,0.9306237,0.9305639
2014-09-11,0.93182665,0.9304085,0.9310969,0.93142927,0.9311082,0.9312829,0.9308356
2014-09-12,0.9306974,0.931255,0.9320009,0.9300722,0.9312748,0.9304943,0.9304622
2014-09-14,0.93209875,0.93160087,0.9315304,0.93154615,0.93104,0.93065387,0.9301755
2014-09-15,0.9314066,0.9309277,0.9303524,0.9307228,0.9304941,0.9300395,0.9299006
2014-09-16,0.9308351,0.93130577,0.93143916,0.93039906,0.93019545,0.92974126,0.93028605
2014-09-17,0.9311969,0.93003124,0.93043065,0.9303522,0.9300167,0.93015075,0.93038917
2014-09-18,0.9306405,0.9302354,0.9303583,0.930154,0.9296638,0.92991984,0.93043435
2014-09-19,0.9304421,0.92972463,0.929988,0.93012226,0.929562,0.92999166,0.93014944
2014-09-21,0.9300905,0.9300933,0.9303771,0.9304069,0.930417,0.9301943,0.92975473
2014-09-22,0.9302329,0.9302925,0.9303411,0.9303928,0.93041724,0.9299325,0.928876
2014-09-23,0.92975867,0.93007064,0.9296924,0.9303746,0.9290526,0.9293841,0.928077
2014-09-24,0.92976546,0.9306808,0.9300931,0.92998827,0.92918,0.9288668,0.92801595
2014-09-25,0.9300962,0.9299761,0.929457,0.9289745,0.92846316,0.9273194,0.92208105
2014-09-26,0.9294821,0.93012065,0.9297423,0.92865527,0.92784315,0.92281556,0.9154678
2014-09-28,0.93012995,0.92895913,0.9284987,0.92817503,0.92319536,0.9152519,0.9111357
2014-09-29,0.9293598,0.9282575,0.92867464,0.9226724,0.9144997,0.91163486,0.90579015
