,EURCAD,EURCAD,EURCAD,EURCAD,EURCAD,EURCAD,EURCAD
2016-11-21,1.460869,1.4607601,1.4607302,1.4570197,1.4578993,1.4548764,1.4514182
2016-11-22,1.4609311,1.4590391,1.4592111,1.4583633,1.452538,1.4525896,1.4519879
2016-11-23,1.4586394,1.4586815,1.4577469,1.45209,1.4514831,1.4520313,1.4496081
2016-11-24,1.4579132,1.4540919,1.4518032,1.4517863,1.4516426,1.4514159,1.4513983
2016-11-25,1.45751,1.4530348,1.4516205,1.4515641,1.4516603,1.4519109,1.4528438
2016-11-27,1.4512887,1.4518507,1.4523048,1.4521145,1.4516443,1.4512488,1.4504308
2016-11-28,1.4524128,1.4515846,1.4510055,1.4518273,1.4513849,1.4523227,1.4511956
2016-11-29,1.4529295,1.4513671,1.4518199,1.451494,1.4521275,1.4509034,1.4502246
2016-11-30,1.4519609,1.4520527,1.4515817,1.4521704,1.4519194,1.4530907,1.4520605
2016-12-01,1.4503839,1.4518408,1.4523171,1.4517654,1.451716,1.4516488,1.4489504
2016-12-02,1.4534605,1.4515721,1.4509209,1.4515266,1.4512346,1.4476753,1.43851
2016-12-04,1.4524002,1.4513526,1.4516559,1.4513737,1.4492146,1.4386613,1.4346395
2016-12-05,1.4503075,1.4520459,1.4514807,1.4491624,1.4378959,1.4364488,1.4358441
2016-12-06,1.4520249,1.451032,1.4495201,1.4377836,1.4361997,1.4351453,1.4324778
2016-12-07,1.4535543,1.4490619,1.4396445,1.4358546,1.4336259,1.4345143,1.430778
2016-12-08,1.4497223,1.4378364,1.4366819,1.4341321,1.4335914,1.4295367,1.4284862
2016-12-09,1.4387858,1.4364258,1.4339051,1.433535,1.4303097,1.429897,1.4272515
2016-12-11,1.4363675,1.4356787,1.4329576,1.4296719,1.4285661,1.4276692,1.4268268
2016-12-12,1.4339375,1.4320549,1.4303092,1.4282012,1.4269453,1.4277884,1.4263258
2016-12-13,1.4335145,1.4301825,1.4285955,1.429455,1.4260123,1.4266654,1.4261669
2016-12-14,1.4299777,1.4286538,1.426774,1.4269725,1.4272336,1.4257436,1.4244276
2016-12-15,1.4290029,1.4281808,1.426267,1.4259758,1.4257485,1.424163,1.4238409
2016-12-16,1.4258827,1.4277116,1.4261155,1.4264452,1.4255631,1.4259424,1.4231393
2016-12-18,1.426356,1.4267246,1.4244462,1.425866,1.4260944,1.4239316,1.424173
2016-12-19,1.426782,1.425957,1.4255931,1.4250815,1.4238728,1.4240942,1.4233881
2016-12-20,1.4254162,1.4248977,1.4268295,1.423549,1.4246167,1.4246219,1.4231967
2016-12-21,1.4262248,1.4242548,1.4244134,1.424294,1.4244773,1.4212483,1.4199995
2016-12-22,1.4267467,1.4248819,1.4233838,1.4235125,1.4226058,1.4194984,1.4177239
2016-12-23,1.4243271,1.4230107,1.4229586,1.4222255,1.4200153,1.4172173,1.4171618
2016-12-26,1.4228382,1.4232816,1.423254,1.4205482,1.4174339,1.4164326,1.4167076
2016-12-27,1.4241028,1.4226295,1.4201388,1.4198431,1.4176112,1.4174649,1.4165328
2016-12-28,1.4222492,1.4196539,1.4169426,1.4161888,1.4174428,1.4162326,1.4135009
2016-12-29,1.4204617,1.4178275,1.4159127,1.4161154,1.4154963,1.4128287,1.4140828
2016-12-30,1.4182993,1.4176048,1.4169464,1.4142989,1.4126095,1.4117957,1.4116036
2017-01-02,1.4166212,1.416689,1.4161862,1.41392,1.4128311,1.4117328,1.4099649
2017-01-03,1.4173015,1.4170083,1.4142839,1.4131032,1.412092,1.408802,1.4083472
2017-01-04,1.4162546,1.4137607,1.4137301,1.4113635,1.4103707,1.4085146,1.407349
2017-01-05,1.4131773,1.4112232,1.4127136,1.4105152,1.4084123,1.4069152,1.4064078
2017-01-06,1.4126405,1.4117572,1.4085345,1.4093858,1.4069698,1.4058577,1.4020734
2017-01-08,1.4105783,1.4098223,1.4088725,1.4080104,1.4061301,1.4045277,1.3985972
2017-01-09,1.4101263,1.4076688,1.4075832,1.4060678,1.401985,1.4020442,1.3972774
2017-01-10,1.4076369,1.407054,1.4064075,1.4024339,1.4011737,1.39912,1.3986062
2017-01-11,1.4070878,1.4064695,1.401287,1.3990824,1.3974124,1.3963819,1.3973699
2017-01-12,1.4061638,1.4006985,1.3996398,1.3994747,1.3978236,1.3962904,1.3992481
2017-01-13,1.4011315,1.3990815,1.3989549,1.3960826,1.3974285,1.3968613,1.3971955
2017-01-15,1.4006377,1.3994348,1.3973066,1.3970879,1.3963574,1.3983696,1.3976208
2017-01-16,1.39853,1.3994619,1.398387,1.3967196,1.3970451,1.3964554,1.3971882
2017-01-17,1.3973681,1.399121,1.3972367,1.3972931,1.3971418,1.3983989,1.3965597
2017-01-18,1.3973554,1.3967507,1.3981109,1.3973328,1.3975313,1.3967049,1.3967067
2017-01-19,1.3977537,1.3969159,1.3972375,1.3972962,1.3982307,1.3960679,1.3979614
2017-01-20,1.3968927,1.3976828,1.3962559,1.3973382,1.3968349,1.397993,1.3967501
2017-01-22,1.3977878,1.3979958,1.3968378,1.3973012,1.3977904,1.3984944,1.3998566
2017-01-23,1.3968965,1.3976715,1.3974252,1.39771,1.3978791,1.3990622,1.3991346
2017-01-24,1.3978218,1.3967074,1.398219,1.3984121,1.3996018,1.3992393,1.3994527
2017-01-25,1.3969026,1.3966671,1.39852,1.3995565,1.399178,1.4003738,1.4012897
2017-01-26,1.396794,1.3990753,1.3990421,1.3992887,1.3996702,1.4010882,1.4014709
2017-01-27,1.3999914,1.3984686,1.3990674,1.4004858,1.4015037,1.402001,1.402451
2017-01-29,1.3989053,1.3990661,1.4006069,1.4006801,1.401937,1.4029022,1.4035581
2017-01-30,1.3993652,1.4009453,1.4012189,1.4017761,1.4024608,1.403483,1.4035317
2017-01-31,1.4012063,1.4020305,1.4021342,1.4034071,1.4041938,1.4033238,1.4035931
2017-02-01,1.4021369,1.4020498,1.4033039,1.4030904,1.4031678,1.4039428,1.4040198
2017-02-02,1.4018157,1.4024059,1.4031968,1.4035724,1.404844,1.4046767,1.403749
2017-02-03,1.4030837,1.4034265,1.4035991,1.4035627,1.4041412,1.4030919,1.4022971
2017-02-05,1.4033515,1.4034264,1.4032727,1.4032733,1.4028811,1.4025275,1.4047052
2017-02-06,1.4028491,1.404144,1.4038655,1.4024302,1.404952,1.4039553,1.4024948
2017-02-07,1.4055519,1.403498,1.4028883,1.4058584,1.4042559,1.4024816,1.4027556
2017-02-08,1.4018991,1.4041177,1.4028891,1.4046234,1.402318,1.4020301,1.4011041
2017-02-09,1.4031388,1.4035187,1.4029423,1.4029477,1.4027385,1.4022121,1.4020914
2017-02-10,1.4045447,1.4036504,1.4021432,1.4041015,1.4011809,1.401982,1.4011257
2017-02-12,1.4028542,1.4032673,1.4021777,1.4010807,1.4012794,1.4011297,1.402095
2017-02-13,1.403135,1.4020783,1.4017093,1.4019268,1.402047,1.4019268,1.4011241
2017-02-14,1.4024442,1.4024836,1.4013214,1.4016091,1.4007485,1.4007852,1.402097
2017-02-15,1.4010385,1.401141,1.4013871,1.4018973,1.4025557,1.4019346,1.4011229
2017-02-16,1.4013824,1.4022547,1.4013779,1.4008409,1.401424,1.4011147,1.4019371
2017-02-17,1.4013811,1.4007725,1.402618,1.4011316,1.4028144,1.4013118,1.4022559
2017-02-26,1.4013804,1.4019729,1.401278,1.4013624,1.4029021,1.4016424,1.4017086
2017-02-27,1.4013798,1.4011121,1.4019355,1.4011834,1.4018282,1.4025123,1.4028035
2017-02-28,1.4013789,1.4022547,1.4010729,1.4018552,1.4024639,1.4027803,1.4031218
2017-03-01,1.4013779,1.4019529,1.402444,1.4022794,1.4038061,1.4018484,1.4030377
2017-03-02,1.4017168,1.4023991,1.4022051,1.4033918,1.4014655,1.403887,1.4042066
2017-03-03,1.4025134,1.4017458,1.4013377,1.4027112,1.4028796,1.4031687,1.4046628
2017-03-05,1.4024134,1.4027032,1.4027805,1.4043196,1.4033052,1.403851,1.4042794
2017-03-06,1.4025843,1.4020952,1.4035949,1.4037945,1.40453,1.4056401,1.4050367
2017-03-07,1.4030639,1.4036468,1.4042382,1.4043486,1.4055809,1.4052427,1.4049991
2017-03-08,1.4044621,1.4060613,1.4049256,1.404874,1.4057784,1.4043489,1.4058712
2017-03-09,1.4030122,1.4040678,1.4047167,1.4053336,1.4052631,1.4047742,1.4046538
2017-03-10,1.4045979,1.4045581,1.4046332,1.4055728,1.4050725,1.4057297,1.40499
2017-03-12,1.4049302,1.4055659,1.4053265,1.4039154,1.4053805,1.4052749,1.4059447
2017-03-13,1.4051679,1.405445,1.4046353,1.404056,1.4050627,1.404255,1.4061005
2017-03-14,1.4052985,1.4053166,1.4048073,1.4055023,1.4053915,1.4046831,1.4051028
2017-03-15,1.405555,1.4049827,1.4057018,1.4030879,1.4045548,1.4057924,1.4034038
2017-03-16,1.4050707,1.4053279,1.4051387,1.4039534,1.4074479,1.4076768,1.4071835
2017-03-17,1.4051845,1.4049714,1.4057,1.4077755,1.4055912,1.4045856,1.4066418
2017-03-19,1.4054092,1.405759,1.4054474,1.4066647,1.4060208,1.4092625,1.4067475
2017-03-20,1.4067996,1.4043825,1.4069111,1.4062446,1.4071187,1.4069468,1.414107
2017-03-21,1.4049002,1.4064853,1.4077002,1.4060895,1.4080172,1.4143894,1.4184217
2017-03-22,1.4074079,1.4072236,1.4067732,1.407796,1.4144667,1.4174486,1.4203229
2017-03-23,1.4061929,1.4071618,1.4069408,1.4136268,1.4179674,1.4188887,1.4181881
2017-03-24,1.4086971,1.4084736,1.4141548,1.4185042,1.4200594,1.4206719,1.4219625
2017-03-26,1.4082597,1.4148213,1.4175291,1.4189246,1.4191791,1.4227902,1.4266251
2017-03-27,1.4134661,1.4173462,1.4186714,1.4204288,1.4203931,1.4260231,1.4275383
2017-03-28,1.4177016,1.417595,1.4211924,1.4221117,1.4270716,1.4271979,1.427414
2017-03-29,1.4194397,1.4195395,1.4198468,1.4274236,1.4269161,1.428133,1.4279835
2017-03-30,1.4208716,1.4205222,1.4275813,1.4278145,1.427322,1.4261911,1.4281778
2017-03-31,1.4205054,1.4268719,1.4274331,1.4268464,1.427595,1.4292142,1.4287468
2017-04-02,1.426999,1.4256167,1.4273919,1.4274372,1.4277363,1.4290162,1.4293178
2017-04-03,1.4271262,1.4274448,1.4281309,1.4282272,1.4301476,1.4286144,1.4293381
2017-04-04,1.4273235,1.4265358,1.4280204,1.4289154,1.4279621,1.4290758,1.4296938
2017-04-05,1.4279425,1.4292363,1.4295477,1.4300506,1.4289515,1.4308914,1.4283991
2017-04-06,1.4284579,1.4293022,1.4300585,1.4300528,1.4291366,1.4299424,1.4302682
2017-04-07,1.4285008,1.4304245,1.429806,1.4300562,1.4305004,1.4295413,1.4283025
2017-04-09,1.4303297,1.4297913,1.4295672,1.4300599,1.4288867,1.4286844,1.4297268
2017-04-10,1.4285595,1.4291724,1.4295603,1.4300636,1.4289602,1.4294543,1.4303058
2017-04-11,1.4291176,1.4301659,1.429201,1.4300671,1.430469,1.4300281,1.4292884
2017-04-12,1.4299747,1.429795,1.4298273,1.4300708,1.4286525,1.4291003,1.4286796
2017-04-13,1.431099,1.4291979,1.4283653,1.4300743,1.4294639,1.42986,1.4301078
2017-04-16,1.4296829,1.4296392,1.4310381,1.4300777,1.4283746,1.4308314,1.4317734
2017-04-17,1.43002,1.4297892,1.4297717,1.4300805,1.4297225,1.4320536,1.4317585
2017-04-18,1.4283023,1.4302208,1.4295284,1.4315959,1.4314518,1.4306291,1.4314673
2017-04-19,1.4294064,1.4301294,1.430554,1.4298434,1.4307415,1.4317297,1.4325237
2017-04-20,1.4306446,1.4304816,1.4296976,1.4307982,1.4322326,1.4312187,1.430791
2017-04-21,1.4287859,1.4304627,1.4322793,1.4320381,1.4322869,1.4321882,1.4323713
2017-04-23,1.4309783,1.4316452,1.4318714,1.4324312,1.430972,1.431491,1.4340098
2017-04-24,1.4305637,1.4317611,1.4323521,1.4310519,1.4319814,1.431862,1.4333681
2017-04-25,1.4320464,1.4316162,1.4317845,1.4325457,1.4342809,1.4333457,1.435204
2017-04-26,1.4330764,1.4316933,1.4314619,1.4316831,1.4345534,1.4344778,1.4359343
2017-04-27,1.4316156,1.4324838,1.434198,1.4350928,1.4344014,1.4365059,1.4403731
2017-04-28,1.4314299,1.4329975,1.4337612,1.4354287,1.4398339,1.4373568,1.4409086
2017-04-30,1.4332771,1.4339157,1.43473,1.4355099,1.4382102,1.4416302,1.44125
2017-05-01,1.4338036,1.4363973,1.4371207,1.4383247,1.4403862,1.4410452,1.4418101
2017-05-02,1.4353211,1.4385228,1.4384216,1.4414848,1.4423654,1.4419502,1.4424347
2017-05-03,1.437418,1.4393588,1.4402558,1.4403402,1.4427615,1.44321,1.445619
2017-05-04,1.438023,1.4394816,1.4415894,1.4424413,1.442913,1.4427452,1.4423393
2017-05-05,1.4403994,1.4387242,1.4418466,1.4436144,1.4427679,1.4443864,1.4449213
2017-05-07,1.4418762,1.440921,1.4429121,1.4445034,1.4436029,1.4447448,1.4443601
2017-05-08,1.4412941,1.4431673,1.4433604,1.4442406,1.4421791,1.443012,1.4442661
2017-05-09,1.4423933,1.4445896,1.444869,1.4437064,1.4444858,1.4458946,1.4618762
2017-05-10,1.443937,1.4447366,1.4422318,1.4444973,1.4474772,1.4654369,1.4665816
2017-05-11,1.4437314,1.4429111,1.4441897,1.4467896,1.4633888,1.4651296,1.4793829
2017-05-12,1.4435544,1.4424047,1.4457635,1.4642586,1.465934,1.4803134,1.4808218
2017-05-14,1.4444472,1.4476519,1.4641131,1.4653945,1.4782314,1.4824876,1.4845976
2017-05-15,1.4470938,1.4637748,1.4663459,1.4813718,1.4808489,1.4812001,1.4885012
2017-05-16,1.4616196,1.4645205,1.4810274,1.4807338,1.4829329,1.4889932,1.4899642
2017-05-17,1.4652926,1.480228,1.4815152,1.4819306,1.4874295,1.4854896,1.4894135
2017-05-18,1.4815099,1.4820411,1.4830015,1.4863726,1.4895695,1.4892964,1.4901726
2017-05-19,1.4814924,1.4805834,1.4874814,1.4896257,1.4890391,1.4912616,1.4899783
2017-05-21,1.4822972,1.4854811,1.4892927,1.4875398,1.4916188,1.4897668,1.4938685
2017-05-22,1.4873602,1.4903367,1.4883826,1.4906528,1.4899656,1.4907187,1.4939582
2017-05-23,1.4886581,1.4895848,1.4893978,1.4898037,1.493691,1.4944962,1.4956696
2017-05-24,1.4893733,1.4897363,1.490023,1.4927074,1.49382,1.4966111,1.495764
2017-05-25,1.4888715,1.4903919,1.4909804,1.4931073,1.4948465,1.4945825,1.4932847
2017-05-26,1.488874,1.4918324,1.4932442,1.4959992,1.497938,1.4964403,1.4957356
2017-05-28,1.4926306,1.4952573,1.4938444,1.4967709,1.4960809,1.4968477,1.4969299
2017-05-29,1.4931339,1.493268,1.4958259,1.4968197,1.4995047,1.4988737,1.499423
2017-05-30,1.4953374,1.4954565,1.4950911,1.498201,1.4976717,1.5005196,1.5025862
2017-05-31,1.4964054,1.4957782,1.4964445,1.498475,1.5003401,1.5022044,1.5022612
2017-06-01,1.4966097,1.4973451,1.4974271,1.5012761,1.501583,1.5042572,1.5035573
2017-06-02,1.4995303,1.4994085,1.5019269,1.502578,1.5026373,1.5026226,1.5045339
2017-06-04,1.4984014,1.4996375,1.5017784,1.5026462,1.5050403,1.5050168,1.5057511
2017-06-05,1.5005258,1.5026847,1.5030098,1.5048568,1.5038213,1.5059752,1.5079198
2017-06-06,1.502583,1.5030637,1.5039812,1.5046498,1.5077693,1.5068399,1.5067171
2017-06-07,1.5036054,1.5031666,1.5044556,1.5054581,1.506523,1.5072815,1.506408
2017-06-08,1.5038072,1.504336,1.5063663,1.5057325,1.5068235,1.5068036,1.5066682
2017-06-09,1.5051196,1.506127,1.50895,1.5074089,1.5070946,1.5072954,1.506932
2017-06-11,1.5064644,1.5077034,1.5079887,1.5072092,1.5073667,1.5067904,1.5072178
2017-06-12,1.5052767,1.5080035,1.5074195,1.5070715,1.5076327,1.5073096,1.5065935
2017-06-13,1.5072006,1.506313,1.5068194,1.5067984,1.5069662,1.5067762,1.5063173
2017-06-14,1.5062999,1.5071555,1.506485,1.5064673,1.5071977,1.5069435,1.506916
2017-06-15,1.507266,1.5072802,1.5066748,1.5073249,1.5070034,1.50708,1.5066444
2017-06-16,1.5074189,1.5064176,1.5069044,1.50577,1.5052975,1.5060441,1.5062647
2017-06-18,1.5075365,1.5065541,1.5074688,1.507242,1.5058084,1.5062923,1.5059044
2017-06-19,1.506711,1.5063576,1.5064346,1.5058283,1.5072434,1.5064573,1.5066034
2017-06-20,1.5058495,1.507075,1.5061512,1.5071927,1.5077126,1.5065668,1.5072099
2017-06-21,1.5070246,1.5059035,1.5067075,1.5058688,1.507449,1.5069003,1.5067691
2017-06-22,1.5070341,1.5075724,1.5064876,1.5071571,1.5063145,1.506582,1.5064155
2017-06-23,1.5070379,1.5055391,1.5070323,1.5058987,1.5059406,1.5067556,1.5063823
2017-06-25,1.5070425,1.5072652,1.5067806,1.5071312,1.505567,1.5055566,1.5042105
2017-06-26,1.5061871,1.50608,1.506486,1.5059222,1.5048612,1.5042206,1.503913
2017-06-27,1.5072099,1.5068375,1.5071675,1.5073502,1.5035275,1.5030535,1.5022731
2017-06-28,1.5063332,1.506595,1.505933,1.5045284,1.5025383,1.5008261,1.501014
2017-06-29,1.5063789,1.5065688,1.5054774,1.5018106,1.5025969,1.499098,1.4906043
2017-06-30,1.5051361,1.5034515,1.5029922,1.5026015,1.5005423,1.4898107,1.4870194
2017-07-02,1.5045339,1.5041344,1.5027406,1.5005287,1.489924,1.4884485,1.4874622
2017-07-03,1.503409,1.5023484,1.500681,1.490941,1.4873916,1.4843534,1.4840237
2017-07-04,1.5010413,1.5000781,1.4890653,1.4873782,1.4850824,1.4841046,1.4828517
2017-07-05,1.4996628,1.4901487,1.4865108,1.4869951,1.4846857,1.4844915,1.4839735
2017-07-06,1.4900802,1.4881899,1.485793,1.4866458,1.4852486,1.4816774,1.4834303
2017-07-07,1.4886736,1.4857333,1.4856063,1.4851608,1.4820731,1.4845446,1.4824282
2017-07-09,1.4864341,1.485361,1.4864571,1.4819361,1.4842695,1.482324,1.4825331
2017-07-10,1.4850038,1.4858489,1.4850006,1.4828604,1.4828905,1.4817537,1.4816326
2017-07-11,1.4857068,1.4838448,1.4840456,1.4827718,1.4834617,1.4811894,1.4802002
2017-07-12,1.4847848,1.4859681,1.4823899,1.4818593,1.4818796,1.481367,1.4799595
2017-07-13,1.483112,1.4820019,1.4816548,1.4815599,1.4814441,1.4818486,1.4805684
2017-07-14,1.4813606,1.4837235,1.4822237,1.4809614,1.4808607,1.4801052,1.480198
2017-07-16,1.4820136,1.4823997,1.4807473,1.4813796,1.480368,1.4795501,1.4794674
2017-07-17,1.4812161,1.4810024,1.4806001,1.4815794,1.4789054,1.4791716,1.4778676
2017-07-18,1.4821705,1.4805355,1.4803925,1.4801396,1.4787714,1.4774832,1.4777056
2017-07-19,1.4799721,1.4795946,1.4772048,1.4786272,1.4786674,1.4766717,1.4769852
2017-07-20,1.4802707,1.4802786,1.478527,1.476952,1.4775704,1.4771053,1.4759943
2017-07-21,1.4807962,1.4795156,1.4770083,1.4770314,1.476836,1.4758862,1.4753016
2017-07-23,1.4796453,1.4784504,1.4780371,1.477343,1.4764571,1.4747502,1.4745044
2017-07-24,1.4792517,1.4777281,1.4788744,1.4766545,1.476372,1.4757891,1.471139
2017-07-25,1.4776645,1.4765443,1.4736869,1.4757826,1.4742413,1.4707876,1.4695296
2017-07-26,1.4779369,1.4774234,1.4760816,1.4749036,1.4709206,1.4700387,1.4694204
2017-07-27,1.4746554,1.476974,1.4750186,1.4714001,1.4703826,1.4698954,1.4699332
2017-07-28,1.4762276,1.4754003,1.4711833,1.4701294,1.4699575,1.470522,1.4687904
2017-07-30,1.4733706,1.4705459,1.469552,1.4703816,1.4703959,1.4703534,1.4691774
2017-07-31,1.4713538,1.4699105,1.4703503,1.4699465,1.4699435,1.4702374,1.4693505
2017-08-01,1.4702611,1.469592,1.4710908,1.470395,1.4704096,1.470005,1.4694046
2017-08-02,1.469918,1.4707829,1.4711875,1.4699323,1.4699289,1.4698411,1.4697431
2017-08-03,1.4704592,1.4705272,1.4705606,1.4704088,1.4704242,1.4705693,1.468237
2017-08-04,1.4700925,1.4711639,1.4698528,1.4699173,1.4699144,1.4703734,1.4691314
2017-08-06,1.4704707,1.4710904,1.4691437,1.4704229,1.4704387,1.4702388,1.4716783
2017-08-07,1.4699636,1.4708341,1.4690876,1.4699019,1.4698988,1.4699702,1.4716685
2017-08-08,1.470385,1.4690459,1.4697663,1.4704375,1.4704541,1.4697831,1.4716585
2017-08-09,1.4698625,1.4701662,1.4704553,1.4698867,1.4698834,1.4706204,1.4694284
2017-08-10,1.4703245,1.4691092,1.471222,1.4704531,1.4704697,1.4703957,1.4692422
2017-08-11,1.4697827,1.4710215,1.4713203,1.4698713,1.4698677,1.470242,1.4700603
2017-08-13,1.4702833,1.4706205,1.470673,1.4704691,1.4704854,1.4699366,1.4718575
2017-08-14,1.4707125,1.4681768,1.4699447,1.469856,1.4698524,1.4697785,1.469503
2017-08-15,1.4700605,1.4707384,1.4698315,1.4704853,1.4723816,1.469535,1.4717586
2017-08-16,1.4705521,1.4697655,1.4705237,1.4735774,1.472289,1.4729615,1.4766605
2017-08-17,1.4698955,1.4702302,1.470753,1.4712622,1.4722074,1.476224,1.4773898
2017-08-18,1.4704411,1.4704808,1.4706216,1.4701004,1.4757516,1.477959,1.4782956
2017-08-20,1.4732057,1.470035,1.471286,1.4757141,1.4751469,1.4792453,1.4777336
2017-08-21,1.4710039,1.4706993,1.4757537,1.4779792,1.4798405,1.4772717,1.479181
2017-08-22,1.4699396,1.4763644,1.4762052,1.4784147,1.4806925,1.4780941,1.4785057
2017-08-23,1.4758339,1.4767582,1.4784801,1.4758381,1.4800067,1.4805064,1.4803498
2017-08-24,1.4785086,1.4779804,1.4803021,1.4789187,1.47944,1.4800334,1.4794087
2017-08-25,1.4773023,1.4786804,1.480656,1.4807146,1.4814355,1.4828427,1.4815452
2017-08-27,1.477321,1.478337,1.4811544,1.4813067,1.4816552,1.4835502,1.4854708
2017-08-28,1.4798331,1.4796786,1.4829059,1.4824748,1.4851965,1.4842899,1.4875579
2017-08-29,1.4821507,1.4808868,1.4820596,1.4840025,1.4840069,1.4837124,1.4878335
2017-08-30,1.481122,1.4810077,1.4823853,1.483187,1.4833719,1.4839462,1.486593
2017-08-31,1.4824461,1.4805324,1.4834186,1.4831979,1.4845641,1.4840611,1.4840829
2017-09-01,1.4837996,1.4841505,1.4831259,1.4842596,1.484134,1.4844531,1.4842037
2017-09-03,1.4844564,1.4836786,1.4845387,1.4835056,1.483276,1.4837451,1.4843987
2017-09-04,1.4833207,1.4841673,1.48485,1.4839864,1.4838222,1.4840827,1.4849304
2017-09-05,1.4832785,1.4836648,1.4833509,1.4842354,1.4832121,1.4836941,1.4831892
2017-09-06,1.484105,1.4841824,1.4830214,1.483871,1.484403,1.4840755,1.4838445
2017-09-07,1.4839239,1.4836494,1.4846095,1.4831961,1.4838883,1.4836756,1.482538
2017-09-08,1.483769,1.484197,1.4849573,1.4842021,1.4830713,1.4829509,1.483384
2017-09-10,1.4845777,1.4836338,1.4832788,1.4829941,1.4834496,1.4835285,1.4836613
2017-09-11,1.4832308,1.4842123,1.4829124,1.4831047,1.4839811,1.4832524,1.4832504
2017-09-12,1.4831817,1.4836178,1.484683,1.4842466,1.4853851,1.4853002,1.4799088
2017-09-13,1.4841549,1.4842275,1.485068,1.4830692,1.480878,1.4830332,1.47884
2017-09-14,1.4839417,1.4836016,1.4845849,1.4831525,1.4814366,1.4800586,1.479327
2017-09-15,1.4837606,1.48299,1.4841992,1.4786323,1.481277,1.479058,1.4802443
2017-09-17,1.4851259,1.4805601,1.4826894,1.4802618,1.4792511,1.4787176,1.477917
2017-09-18,1.4818078,1.4816084,1.4787947,1.4805566,1.4795245,1.479185,1.4782227
2017-09-19,1.4814308,1.4805063,1.4794562,1.4795644,1.4779896,1.478046,1.4761119
2017-09-20,1.482044,1.4787958,1.4787036,1.4784683,1.4773015,1.4767255,1.4740442
2017-09-21,1.4793165,1.4798607,1.4789529,1.4780589,1.475837,1.4736836,1.4727855
2017-09-22,1.4775171,1.4784733,1.4767385,1.4768082,1.4738865,1.472805,1.4726961
2017-09-24,1.478402,1.4780306,1.4766611,1.4739183,1.473104,1.4719297,1.4708861
2017-09-25,1.4770244,1.4765517,1.473314,1.4729415,1.4723185,1.4720776,1.4713736
2017-09-26,1.4774066,1.4743316,1.4736553,1.4719884,1.473247,1.4705002,1.4719131
2017-09-27,1.4738567,1.4737797,1.4723127,1.4715046,1.4712133,1.4712938,1.4714557
2017-09-28,1.4726582,1.4723679,1.4713705,1.4707614,1.4711308,1.4703482,1.4710444
2017-09-29,1.471886,1.4717331,1.4718047,1.47158,1.4710808,1.4697211,1.4698534
2017-10-01,1.471741,1.4711813,1.4716713,1.4705051,1.4705402,1.4715681,1.4693935
2017-10-02,1.4719493,1.4709735,1.4704663,1.4706496,1.4700257,1.4692461,1.4688201
2017-10-03,1.4704475,1.4713442,1.4703071,1.4701655,1.4689481,1.4689626,1.4690535
2017-10-04,1.470806,1.4701414,1.4697009,1.4689759,1.4686116,1.469568,1.4692458
2017-10-05,1.4703943,1.4702731,1.4685265,1.4700222,1.4691879,1.4695504,1.4696456
2017-10-06,1.4697754,1.4706188,1.4692562,1.4692258,1.4699073,1.4688768,1.4689553
2017-10-08,1.4697343,1.4684999,1.4689025,1.469364,1.4699076,1.4690171,1.4691843
2017-10-09,1.468869,1.4694412,1.4695948,1.4685842,1.4691551,1.4692217,1.468797
2017-10-10,1.4702002,1.4692765,1.4695827,1.4697467,1.4692854,1.4693029,1.4691825
2017-10-11,1.4688038,1.4691439,1.4695352,1.4691875,1.4685433,1.4694602,1.4689107
2017-10-12,1.4688358,1.4683974,1.4695952,1.4697348,1.4696512,1.4695913,1.4684902
2017-10-13,1.4691457,1.4683106,1.4687961,1.4693413,1.4689146,1.4688768,1.4698846
2017-10-15,1.468627,1.4695961,1.4673549,1.470086,1.4699796,1.4690273,1.4690647
2017-10-16,1.468708,1.4690018,1.4688898,1.468901,1.4691696,1.4703845,1.4703431
2017-10-17,1.4687773,1.4689344,1.469519,1.4685422,1.4679192,1.4692471,1.4709727
2017-10-18,1.4688656,1.4697285,1.4694015,1.4709381,1.4722828,1.4706203,1.4712498
2017-10-19,1.4689442,1.4692569,1.46829,1.4715405,1.471327,1.4702272,1.4707047
2017-10-20,1.4706566,1.4697921,1.4696598,1.470565,1.4700989,1.472127,1.4709207
2017-10-22,1.4707222,1.4706825,1.4694049,1.4716959,1.4708117,1.4712824,1.4702756
2017-10-23,1.4716543,1.4702265,1.4701401,1.4701774,1.4716766,1.472122,1.4725137
2017-10-24,1.4709799,1.4707384,1.4719387,1.470633,1.4730338,1.4719293,1.4729095
2017-10-25,1.471338,1.4718479,1.4719949,1.4728891,1.4721475,1.4720653,1.4726206
2017-10-26,1.4718566,1.4721247,1.4717193,1.4724284,1.4718989,1.4725938,1.4723027
2017-10-27,1.4716413,1.4722583,1.471641,1.4721066,1.472786,1.4734387,1.4734126
2017-10-29,1.4729832,1.4716709,1.4725022,1.4721532,1.4731357,1.4742141,1.4736794
2017-10-30,1.4720336,1.4714946,1.472563,1.4726757,1.4729877,1.4740185,1.4757175
2017-10-31,1.4726694,1.4728243,1.4747721,1.4743813,1.4744458,1.4755872,1.4760356
2017-11-01,1.472652,1.4725525,1.4752926,1.4744633,1.4755294,1.4762652,1.4755416
2017-11-02,1.474018,1.4736437,1.4743747,1.4750988,1.4763557,1.4766468,1.4768348
