,USDTRY,USDTRY,USDTRY,USDTRY,USDTRY,USDTRY,USDTRY
,0,1,2,3,4,5,6
2011-01-16,1.5387874,1.5287914,1.5313973,1.5550147,1.5414445,1.5378569,1.5356869
2011-01-17,1.5270402,1.5510118,1.5485213,1.5343028,1.5436913,1.5499094,1.5544386
2011-01-18,1.5572568,1.5459316,1.5494837,1.5563152,1.5491157,1.5513543,1.5464075
2011-01-19,1.5354371,1.5493531,1.5442946,1.5507984,1.5475897,1.5513403,1.5391212
2011-01-20,1.5449374,1.5488446,1.5438714,1.5618073,1.5538162,1.5635002,1.5623907
2011-01-21,1.5499666,1.552428,1.5543845,1.554157,1.5648878,1.5423923,1.5489601
2011-01-23,1.5362867,1.5530467,1.5383618,1.5531092,1.543165,1.5599711,1.5476251
2011-01-24,1.5405773,1.5403913,1.5353045,1.5592636,1.5578238,1.5600601,1.5602243
2011-01-25,1.5435696,1.5497942,1.5486529,1.5619332,1.5619059,1.5565478,1.5619628
2011-01-26,1.5400131,1.540973,1.5537919,1.5629932,1.5520986,1.5492619,1.5633619
2011-01-27,1.547614,1.5595593,1.5579131,1.5550548,1.5627595,1.5583934,1.5615534
2011-01-28,1.5564742,1.5536627,1.5563778,1.5491986,1.5558319,1.5615997,1.5624009
2011-01-30,1.5525951,1.5482816,1.537328,1.5451213,1.5472618,1.5577177,1.552177
2011-01-31,1.540856,1.5535564,1.558095,1.5443269,1.5607382,1.5549724,1.5536544
2011-02-01,1.5524054,1.5566922,1.5628732,1.5552365,1.5624417,1.5679336,1.5686594
2011-02-02,1.5576975,1.5547395,1.55244,1.560947,1.5623759,1.5625575,1.5676249
2011-02-03,1.5516349,1.5537419,1.5602138,1.561657,1.564051,1.5620812,1.5687895
2011-02-04,1.5542045,1.5554098,1.5608702,1.5612833,1.5679007,1.5677375,1.5675917
2011-02-06,1.5650752,1.5689543,1.5650318,1.5608103,1.5708163,1.5683471,1.5691141
2011-02-07,1.5639002,1.5663428,1.5670953,1.5695571,1.5719929,1.5799502,1.5686423
2011-02-08,1.560555,1.565419,1.5680492,1.5606669,1.5757333,1.5655268,1.5702186
2011-02-09,1.5647128,1.5617126,1.5722413,1.5735674,1.5701158,1.5711093,1.5734088
2011-02-10,1.5619404,1.5648004,1.5714154,1.5644605,1.5715697,1.5846944,1.576432
2011-02-11,1.5719814,1.5698383,1.5688238,1.5852864,1.5823417,1.5780305,1.5757197
2011-02-13,1.5708866,1.570498,1.578353,1.5740635,1.5732191,1.5722363,1.5878404
2011-02-14,1.5736842,1.5767727,1.5698608,1.5835896,1.5850699,1.5799357,1.5832167
2011-02-15,1.5668167,1.5832324,1.5818778,1.5794356,1.5827547,1.5836244,1.5895798
2011-02-16,1.5616106,1.58245,1.568427,1.5829648,1.5795146,1.5689664,1.5865045
2011-02-17,1.5700933,1.5618268,1.5599283,1.5704665,1.5892084,1.5704886,1.5830524
2011-02-18,1.5730987,1.5726805,1.5715108,1.586132,1.5639699,1.573564,1.5785205
2011-02-20,1.5771288,1.5839369,1.5883439,1.5953614,1.5805626,1.5872778,1.5797265
2011-02-21,1.5905837,1.5864067,1.5847033,1.5746166,1.5725424,1.5789428,1.5788429
2011-02-22,1.5789223,1.5797744,1.5833944,1.5828865,1.5891275,1.5785933,1.5873228
2011-02-23,1.5728673,1.5785899,1.5740664,1.5685683,1.57308,1.5777314,1.5787193
2011-02-24,1.5729383,1.5718558,1.5763557,1.5780528,1.5838722,1.5745034,1.583023
2011-02-25,1.5880781,1.5805012,1.58422,1.5812618,1.5896075,1.5894841,1.5850478
2011-02-27,1.575281,1.5833758,1.5845892,1.586791,1.5754985,1.5894364,1.5811515
2011-02-28,1.5817597,1.5896878,1.5843174,1.594185,1.5771534,1.5891113,1.5934899
2011-03-01,1.583328,1.5828117,1.5875399,1.58884,1.593139,1.5823431,1.592577
2011-03-02,1.5819514,1.5806597,1.58501,1.5826359,1.5902085,1.5911005,1.5875494
2011-03-03,1.5894601,1.6002684,1.5924381,1.5893148,1.5907127,1.5960205,1.5868206
2011-03-04,1.589701,1.5910364,1.5922717,1.5881749,1.5782154,1.5917935,1.5819187
2011-03-06,1.5936621,1.5895153,1.5942975,1.5928326,1.5918492,1.5901275,1.5947826
2011-03-07,1.5833589,1.5903534,1.5911658,1.5893369,1.586487,1.5942711,1.5936282
2011-03-08,1.5898745,1.6001339,1.591365,1.5959048,1.6000819,1.5909727,1.5949085
2011-03-09,1.5943565,1.5920622,1.5940356,1.5864087,1.5978177,1.593863,1.5995467
2011-03-10,1.5919548,1.5895433,1.5955501,1.6035458,1.5935488,1.5887649,1.5954584
2011-03-11,1.5878812,1.5877653,1.5901433,1.5885262,1.5918753,1.581933,1.596524
2011-03-13,1.5926747,1.5930152,1.5804226,1.5869569,1.5888236,1.5856779,1.5888588
2011-03-14,1.5927587,1.5940036,1.5957036,1.5971147,1.5923861,1.5814348,1.5888236
2011-03-15,1.5894922,1.5895616,1.5981109,1.5936129,1.5857909,1.590873,1.5809847
2011-03-16,1.5932035,1.5965741,1.5908322,1.5959932,1.5890546,1.5938134,1.5939251
2011-03-17,1.5786339,1.5864354,1.5863503,1.5741066,1.5853945,1.5843228,1.5792657
2011-03-18,1.5888169,1.5983149,1.5890181,1.5901649,1.5934777,1.5936354,1.5915878
2011-03-20,1.5851473,1.5830169,1.5832443,1.587811,1.583672,1.586487,1.5913619
2011-03-21,1.5949924,1.591855,1.5885856,1.5930334,1.5878488,1.5921205,1.5933163
2011-03-22,1.5874258,1.588871,1.5931842,1.5850675,1.5845351,1.5852829,1.5927953
2011-03-23,1.6018829,1.5938585,1.5858575,1.587404,1.5904958,1.5921826,1.5884734
2011-03-24,1.5861872,1.5900593,1.5870005,1.5852851,1.5899546,1.5833442,1.5800816
2011-03-25,1.5781262,1.5883741,1.5776758,1.5784619,1.5892392,1.578957,1.5808945
2011-03-27,1.5890188,1.5872868,1.5860121,1.5826052,1.5864117,1.5818278,1.5822134
2011-03-28,1.5878434,1.5894582,1.5867043,1.5806483,1.5836972,1.5850172,1.5817786
2011-03-29,1.585059,1.5848926,1.5858108,1.5840647,1.5830324,1.5814146,1.5851681
2011-03-30,1.5852554,1.586258,1.5810345,1.5789968,1.5811064,1.5819613,1.5823934
2011-03-31,1.5854168,1.5811416,1.5831788,1.5821291,1.5780879,1.5816619,1.5768155
2011-04-01,1.5830755,1.581586,1.5831451,1.5833082,1.583874,1.5796657,1.5810195
2011-04-03,1.5847126,1.5830405,1.5851396,1.582246,1.5815561,1.5850294,1.5791447
2011-04-04,1.5823451,1.5804782,1.5832703,1.582386,1.5818408,1.576072,1.577966
2011-04-05,1.5865693,1.5854115,1.5847769,1.5775944,1.5802622,1.5839216,1.583445
2011-04-06,1.5863354,1.5809181,1.5804942,1.577555,1.5742854,1.5779351,1.5749727
2011-04-07,1.5833162,1.577007,1.5746515,1.5755292,1.5799054,1.5748118,1.5675434
2011-04-08,1.5830382,1.5812263,1.5733787,1.5765567,1.5680872,1.5676758,1.561275
2011-04-10,1.5814422,1.57864,1.5729903,1.5750128,1.5675864,1.563448,1.5570251
2011-04-11,1.5816029,1.5758023,1.5749207,1.5642866,1.5591325,1.5569936,1.557561
2011-04-12,1.5785904,1.56961,1.5701952,1.5585837,1.5547847,1.5582104,1.5538677
2011-04-13,1.5624462,1.564943,1.5591745,1.5579935,1.5580769,1.5543462,1.5528688
2011-04-14,1.569425,1.5632824,1.5590105,1.5579083,1.5537109,1.5535817,1.5526099
2011-04-15,1.5614866,1.5582952,1.557883,1.5613631,1.5583755,1.5521343,1.5516965
2011-04-17,1.5581332,1.5596827,1.5600846,1.5608081,1.5547801,1.5507715,1.5467365
2011-04-18,1.5561002,1.5569781,1.5500996,1.5540336,1.5512902,1.5390966,1.5377029
2011-04-19,1.5566748,1.5551481,1.5530771,1.5513363,1.5469401,1.5382704,1.5287197
2011-04-20,1.5550681,1.547331,1.5491254,1.5475044,1.5450909,1.5376039,1.5329728
2011-04-21,1.5574467,1.5515869,1.5442963,1.538176,1.5420909,1.5447228,1.5342419
2011-04-24,1.5517496,1.5453591,1.5275087,1.5296462,1.5318346,1.5356784,1.5276933
2011-04-25,1.5420668,1.5365623,1.543394,1.5312235,1.5377418,1.5297583,1.5278713
2011-04-26,1.5361089,1.5323497,1.5309186,1.5370823,1.5361803,1.5209726,1.5344186
2011-04-27,1.5359108,1.5424833,1.5329086,1.5284238,1.5258632,1.5356535,1.5360992
2011-04-28,1.5244079,1.532093,1.5312805,1.5243385,1.5257695,1.514463,1.5170712
2011-04-29,1.5353498,1.5294361,1.5433356,1.5437447,1.5320808,1.5251286,1.5223871
2011-05-01,1.5251131,1.5300889,1.5296377,1.5378821,1.5408008,1.539017,1.525822
2011-05-02,1.5318152,1.52163,1.529519,1.5217831,1.531504,1.5284581,1.5269929
2011-05-03,1.5296859,1.5265179,1.5305829,1.5253206,1.5260687,1.5263253,1.5277729
2011-05-04,1.5260237,1.5232866,1.528465,1.5242481,1.5196428,1.5327975,1.5298731
2011-05-05,1.5227431,1.531308,1.5239621,1.5222993,1.5302244,1.5240479,1.5380454
2011-05-06,1.533963,1.5257719,1.5222735,1.5222658,1.5196576,1.523899,1.5234809
2011-05-08,1.5109411,1.5230544,1.52285,1.5207441,1.5265831,1.5191311,1.5215815
2011-05-09,1.5359142,1.5239806,1.5301266,1.526728,1.5247321,1.5311015,1.5251613
2011-05-10,1.5285175,1.5175555,1.5235634,1.5169029,1.5312876,1.5255057,1.53137
2011-05-11,1.5285925,1.5171247,1.5156035,1.5201026,1.5232854,1.5231292,1.5258712
2011-05-12,1.5326521,1.5280325,1.5255346,1.5308863,1.5176231,1.5333062,1.5436678
2011-05-13,1.5337784,1.5158765,1.5240626,1.5284075,1.5347084,1.5229882,1.5398582
2011-05-15,1.5242447,1.53406,1.5265008,1.5225729,1.5320876,1.5124818,1.5302645
2011-05-16,1.5305216,1.5184436,1.5174584,1.5347147,1.520724,1.5366974,1.5335792
2011-05-17,1.5222251,1.5233899,1.5208786,1.5345811,1.5238144,1.5245926,1.5277679
2011-05-18,1.5249611,1.5403581,1.5238657,1.5238475,1.525526,1.5279298,1.5291889
2011-05-19,1.5271857,1.5298941,1.5314863,1.5274501,1.5268226,1.5345664,1.5346881
2011-05-20,1.5212067,1.5208309,1.5250607,1.5292072,1.5297093,1.5317694,1.5389705
2011-05-22,1.5229461,1.5251672,1.5301938,1.5298368,1.534683,1.537604,1.5410284
2011-05-23,1.5243824,1.5290198,1.529784,1.5332526,1.5386266,1.5446198,1.5418445
2011-05-24,1.529765,1.5342997,1.5366839,1.5378983,1.5425297,1.5458534,1.5429554
2011-05-25,1.5304625,1.5357139,1.5398458,1.5382406,1.5423226,1.5461137,1.5479155
2011-05-26,1.5352771,1.5386479,1.543245,1.5428433,1.5402747,1.5448354,1.5570351
2011-05-27,1.5407528,1.5401298,1.5440049,1.5464361,1.5445626,1.5598323,1.5744264
2011-05-29,1.5409641,1.541266,1.5437963,1.5478966,1.5556743,1.5775313,1.5783095
2011-05-30,1.5439271,1.5425472,1.5464619,1.5567074,1.5746444,1.5801638,1.5789796
2011-05-31,1.5480852,1.5466958,1.5584077,1.5711935,1.5709156,1.5821066,1.5804613
2011-06-01,1.5442253,1.5573095,1.573487,1.5780603,1.5861316,1.5776417,1.5811563
2011-06-02,1.561058,1.5775964,1.5762591,1.5750436,1.5837789,1.5800925,1.5742092
2011-06-03,1.572043,1.572572,1.5787574,1.5850699,1.5780118,1.5817071,1.5881923
2011-06-05,1.5768882,1.574115,1.5785518,1.5804216,1.5769199,1.5786418,1.5752182
2011-06-06,1.5755385,1.5762396,1.5718458,1.5763882,1.5694972,1.576584,1.5738554
2011-06-07,1.5807238,1.5761218,1.580887,1.5732644,1.5685178,1.5719512,1.582479
2011-06-08,1.5779124,1.5694927,1.5744144,1.5697445,1.590417,1.5804172,1.5828612
2011-06-09,1.5787675,1.5667408,1.568101,1.5799563,1.57367,1.5831065,1.5761659
2011-06-10,1.5819974,1.5811247,1.5903562,1.5838257,1.5827069,1.5824406,1.5862349
2011-06-12,1.5786356,1.5701103,1.5742521,1.5785226,1.5840757,1.5859524,1.5797168
2011-06-13,1.5691769,1.5886912,1.5729325,1.5819883,1.5843569,1.5810599,1.5847558
2011-06-14,1.5826293,1.5825425,1.5835295,1.5836219,1.5860748,1.5806398,1.5878049
2011-06-15,1.5811017,1.5904255,1.5847315,1.580003,1.5919914,1.5878489,1.5830175
2011-06-16,1.581196,1.5768249,1.5872192,1.594127,1.5878513,1.5879471,1.589817
2011-06-17,1.5868059,1.5802095,1.5866889,1.5841697,1.5860265,1.58727,1.5883863
2011-06-19,1.5810473,1.5853949,1.5870973,1.5881712,1.5868409,1.5895641,1.5900276
2011-06-20,1.5815121,1.5855744,1.5864066,1.5907351,1.5914512,1.5905279,1.5919907
2011-06-21,1.5810691,1.5831852,1.5844213,1.5861459,1.5894284,1.5927289,1.5929177
2011-06-22,1.5888311,1.587058,1.5867549,1.5872617,1.5918154,1.5920601,1.5972089
2011-06-23,1.5936842,1.5863725,1.5904573,1.5938886,1.5900375,1.6000633,1.5930048
2011-06-24,1.5896804,1.5909972,1.5982163,1.6000814,1.5942752,1.5966411,1.5979191
2011-06-26,1.587806,1.5927545,1.5941114,1.5932761,1.5931513,1.6004896,1.6000681
2011-06-27,1.5977287,1.5951781,1.5977528,1.592702,1.5948769,1.5946801,1.5942158
2011-06-28,1.5933509,1.5955079,1.6013634,1.5958518,1.603383,1.602116,1.6076071
2011-06-29,1.5952061,1.5977356,1.6070892,1.598469,1.5931125,1.5940603,1.5880097
2011-06-30,1.5919204,1.5940379,1.5984995,1.5988525,1.6070868,1.606846,1.599959
2011-07-01,1.5893912,1.5990217,1.6001456,1.6010382,1.6012524,1.5967277,1.6
2011-07-03,1.6031305,1.6014695,1.6024541,1.6070077,1.6092483,1.6069833,1.5993782
2011-07-04,1.598423,1.5860752,1.6014215,1.5932047,1.6053585,1.6079136,1.6077943
2011-07-05,1.6083895,1.604712,1.6055552,1.6037889,1.6028534,1.602273,1.604015
2011-07-06,1.6076614,1.5927646,1.5957338,1.5976857,1.5987813,1.606869,1.6055644
2011-07-07,1.6033739,1.6019287,1.6046469,1.5971725,1.5982199,1.6025681,1.6098951
2011-07-08,1.5999049,1.5966487,1.6078582,1.6045377,1.6081067,1.6077969,1.6134003
2011-07-10,1.6086212,1.6017113,1.601929,1.609128,1.6035652,1.6089458,1.60086
2011-07-11,1.6075058,1.6115085,1.6065733,1.6059654,1.6144891,1.6102306,1.6133494
2011-07-12,1.6077932,1.6058412,1.6102408,1.6129158,1.6125497,1.6189461,1.6188235
2011-07-13,1.6049805,1.6086589,1.6132277,1.6041787,1.6192596,1.6154549,1.6030197
2011-07-14,1.607688,1.6096009,1.6144874,1.6130965,1.6173148,1.6169511,1.6208745
2011-07-15,1.6049163,1.6076851,1.616357,1.6195521,1.6181378,1.6210451,1.6274823
2011-07-17,1.6061044,1.6186477,1.6139934,1.6228875,1.6251042,1.6100893,1.6278986
2011-07-18,1.6091456,1.621725,1.622803,1.6168714,1.6261555,1.6177268,1.6322372
2011-07-19,1.6154833,1.6206623,1.6276453,1.6274447,1.6247306,1.626699,1.6236776
2011-07-20,1.6210219,1.6217401,1.6280574,1.6252365,1.6349715,1.6246364,1.6282593
2011-07-21,1.6254443,1.6251847,1.6256298,1.6341399,1.6268382,1.6298226,1.637119
2011-07-22,1.6194527,1.6270049,1.6270996,1.6347812,1.6383826,1.619916,1.6384456
2011-07-24,1.6263525,1.632701,1.6321667,1.6275314,1.6328255,1.6365144,1.6372752
2011-07-25,1.6262867,1.6254275,1.6342475,1.6307144,1.6362593,1.6321803,1.6379917
2011-07-26,1.6219431,1.6303251,1.6351345,1.6338418,1.6371751,1.6404954,1.6451162
2011-07-27,1.6301253,1.6225568,1.625979,1.6406715,1.6402092,1.6422219,1.6437349
2011-07-28,1.6310129,1.6380936,1.6313162,1.6408842,1.6457431,1.6436914,1.6511027
2011-07-29,1.6415045,1.6303494,1.6387697,1.6354853,1.6464677,1.6499112,1.6483281
2011-07-31,1.637766,1.6384065,1.6410905,1.6390625,1.6412745,1.643419,1.6461278
2011-08-01,1.6379993,1.6363189,1.6416011,1.6439621,1.6461473,1.6488527,1.6513008
2011-08-02,1.6356405,1.6446595,1.6490793,1.6452804,1.6490531,1.6505486,1.6553922
2011-08-03,1.6431147,1.6462178,1.6459938,1.6519527,1.651384,1.658217,1.6561965
2011-08-04,1.6421237,1.6481893,1.6489531,1.6483831,1.6488719,1.652365,1.6617346
2011-08-05,1.6485413,1.647181,1.6530609,1.6576751,1.6546359,1.6607537,1.6634302
2011-08-07,1.6490214,1.6528615,1.6530669,1.6567863,1.6607935,1.6665231,1.6664847
2011-08-08,1.6537275,1.6521568,1.6522416,1.6598932,1.6640178,1.6682645,1.6792613
2011-08-09,1.6531892,1.6648726,1.6557494,1.6637175,1.6733919,1.6758621,1.6830481
2011-08-10,1.6567044,1.6545744,1.6630303,1.665007,1.6816764,1.6797107,1.6863897
2011-08-11,1.6594025,1.6639298,1.6667734,1.6799153,1.6789889,1.686639,1.6791383
2011-08-12,1.6662991,1.6675518,1.6761161,1.6778662,1.6761389,1.6946154,1.6832433
2011-08-14,1.668017,1.6805137,1.6841077,1.6700773,1.6797961,1.68024,1.6923753
2011-08-15,1.6826366,1.6839926,1.6783224,1.6832238,1.6803658,1.6917688,1.7050102
2011-08-16,1.6874081,1.6648792,1.6851405,1.6942105,1.694339,1.7030907,1.6995677
2011-08-17,1.6806391,1.6778384,1.6892304,1.6918248,1.7005367,1.70509,1.7145952
2011-08-18,1.6859074,1.6896188,1.6953973,1.7012042,1.706,1.7017907,1.7090144
2011-08-19,1.6884525,1.6902746,1.7046458,1.6883132,1.7100276,1.7034588,1.7231139
2011-08-21,1.696032,1.6993234,1.7018093,1.7030156,1.7028327,1.7140143,1.7271799
2011-08-22,1.6874993,1.704861,1.700193,1.7105507,1.7212486,1.7231418,1.7397323
2011-08-23,1.7059603,1.7058604,1.702641,1.7194984,1.7267499,1.7401147,1.7410688
2011-08-24,1.6990119,1.7143657,1.7177503,1.7238879,1.7339351,1.7399184,1.7501417
2011-08-25,1.7069415,1.7158297,1.7294204,1.7367833,1.748117,1.7438866,1.7432934
2011-08-26,1.7182897,1.7255726,1.7398442,1.7501974,1.7478476,1.7478971,1.7427931
2011-08-28,1.7275827,1.7343295,1.745653,1.7503448,1.7426975,1.7461263,1.7468225
2011-08-29,1.734689,1.7443491,1.745315,1.7437887,1.748604,1.74578,1.7455621
2011-08-30,1.7466986,1.7468561,1.7441677,1.7450199,1.7465343,1.7457349,1.7487386
2011-08-31,1.7467852,1.7439127,1.7474211,1.748368,1.7467074,1.7319349,1.7513965
2011-09-01,1.7408195,1.7464046,1.7482152,1.7520895,1.7522666,1.7573996,1.756563
2011-09-02,1.7544453,1.7437376,1.7458497,1.748114,1.7611573,1.7503332,1.7555385
2011-09-04,1.7358482,1.7487049,1.7434561,1.7377449,1.7575425,1.7483175,1.7617267
2011-09-05,1.7477021,1.7475116,1.756227,1.7500851,1.7513165,1.7506073,1.7597775
2011-09-06,1.7504975,1.7522241,1.7522736,1.7529281,1.7618986,1.7549934,1.7526928
2011-09-07,1.7520088,1.7458842,1.7542121,1.7481544,1.7765354,1.7730019,1.7704588
2011-09-08,1.7500521,1.7646567,1.7613589,1.7715411,1.7734925,1.7568822,1.77025
2011-09-09,1.7540998,1.7578776,1.7576174,1.7536261,1.7675054,1.7678782,1.7519305
2011-09-11,1.7564124,1.7542355,1.7562358,1.767062,1.7648809,1.7668016,1.7653162
2011-09-12,1.7604297,1.7622379,1.7724886,1.7739447,1.7688116,1.7704712,1.7709033
2011-09-13,1.7575818,1.7633754,1.7675427,1.7660606,1.7690973,1.7682815,1.777512
2011-09-14,1.7595897,1.7725763,1.7669241,1.7444658,1.7788615,1.7806352,1.7723812
2011-09-15,1.7656233,1.7718549,1.7724527,1.7787111,1.7645365,1.7714467,1.7740651
2011-09-16,1.7667806,1.7731575,1.7715878,1.7707579,1.7678704,1.7729703,1.77168
2011-09-18,1.7619278,1.7737274,1.7733566,1.7777046,1.7742401,1.7706099,1.7768267
2011-09-19,1.7694613,1.7726008,1.7671586,1.7752966,1.7814186,1.7715687,1.7701217
2011-09-20,1.7762059,1.7751762,1.7748404,1.7726601,1.7752011,1.7667041,1.7806121
2011-09-21,1.7681093,1.7800529,1.7771868,1.7733591,1.7780235,1.7802682,1.7836752
2011-09-22,1.7624912,1.7783272,1.7829143,1.7840861,1.7766756,1.777443,1.776667
2011-09-23,1.7773997,1.7654729,1.7743827,1.7861654,1.770134,1.7771077,1.7688198
2011-09-25,1.7684785,1.7687302,1.7799878,1.7769811,1.7771051,1.7811497,1.7738458
2011-09-26,1.783401,1.7829568,1.7760221,1.7758112,1.7839532,1.7759128,1.777903
2011-09-27,1.7761397,1.7733376,1.7749583,1.7778203,1.7767265,1.7803005,1.779085
2011-09-28,1.7786839,1.7742668,1.7794666,1.7836747,1.7750684,1.7773744,1.7779174
2011-09-29,1.7779444,1.7615277,1.7775437,1.7850876,1.7794573,1.7769239,1.7813295
2011-09-30,1.7765912,1.7806013,1.7776272,1.777327,1.7756083,1.7844194,1.7770836
2011-10-02,1.7891351,1.7797103,1.7796916,1.7726014,1.7728333,1.7894435,1.7851298
2011-10-03,1.7852162,1.7769996,1.7923838,1.7748679,1.7786809,1.778938,1.784632
2011-10-04,1.7796597,1.7873483,1.786882,1.7950536,1.7798551,1.7894887,1.7937665
2011-10-05,1.7862066,1.789773,1.7786949,1.7798834,1.7908614,1.7911499,1.7955146
2011-10-06,1.7775928,1.782752,1.7813287,1.7923837,1.7934918,1.7954054,1.8025265
2011-10-07,1.7829084,1.7871772,1.7904199,1.7906463,1.7960082,1.7966895,1.7990425
2011-10-09,1.7830905,1.7924757,1.7913891,1.794826,1.8017433,1.8018441,1.8098603
2011-10-10,1.786919,1.7935283,1.7933428,1.803347,1.8004789,1.8281196,1.8396946
2011-10-11,1.7932991,1.7951682,1.8024713,1.8063082,1.8239758,1.8151083,1.8234226
2011-10-12,1.7933497,1.7980433,1.7999672,1.8247318,1.8188682,1.8356581,1.8464592
2011-10-13,1.7961998,1.8051577,1.8280834,1.8306155,1.8256952,1.8346659,1.8445153
2011-10-14,1.7977626,1.818132,1.8351296,1.8270676,1.8073218,1.8255836,1.8399096
2011-10-16,1.8235961,1.823015,1.8261216,1.8318849,1.8255973,1.8327072,1.8217703
2011-10-17,1.8294568,1.8337984,1.8440096,1.8372856,1.8357103,1.8404684,1.8375356
2011-10-18,1.8181913,1.8260164,1.8260669,1.8329928,1.8342118,1.8347876,1.8387104
2011-10-19,1.8390961,1.8430063,1.8279235,1.8331351,1.8457979,1.8296976,1.8384026
2011-10-20,1.8436823,1.834244,1.834149,1.8332968,1.8408344,1.835421,1.8397679
2011-10-21,1.8214227,1.8403605,1.8308268,1.8468474,1.8363647,1.838528,1.8410511
2011-10-23,1.8396847,1.8455573,1.840889,1.838195,1.8498724,1.8426974,1.8412133
2011-10-24,1.8351095,1.8364443,1.837059,1.8424754,1.8307724,1.8461771,1.8381138
2011-10-25,1.8375573,1.8364482,1.8379008,1.8421413,1.8366231,1.8289614,1.8415118
2011-10-26,1.8388069,1.8425972,1.8356575,1.8388095,1.8394456,1.8364892,1.8431386
2011-10-27,1.8374674,1.8372118,1.8394283,1.8383553,1.8365124,1.8387958,1.8386184
2011-10-28,1.8388346,1.8368089,1.8384528,1.8367826,1.8395419,1.8379287,1.8398483
2011-10-30,1.8374302,1.8368343,1.8429321,1.8396288,1.8364401,1.8401617,1.8413173
2011-10-31,1.8388631,1.8328874,1.8491813,1.838778,1.8396249,1.8446395,1.8427973
2011-11-01,1.837304,1.8408469,1.837606,1.838299,1.8362892,1.8381734,1.8405484
2011-11-02,1.8388718,1.8367257,1.8392557,1.8404326,1.834017,1.8377438,1.8383864
2011-11-03,1.837207,1.8406396,1.841046,1.8427653,1.8397725,1.840022,1.8377622
2011-11-04,1.8388875,1.8369026,1.8368903,1.8379155,1.8388937,1.8378865,1.834932
2011-11-06,1.8371066,1.8443047,1.8376981,1.8366946,1.8305134,1.8394332,1.8377153
2011-11-07,1.8388841,1.8332443,1.8440493,1.8336021,1.8315561,1.8350857,1.8330731
2011-11-08,1.8370209,1.8396308,1.8452864,1.8382647,1.833766,1.8301055,1.8255333
2011-11-09,1.8389258,1.835478,1.8308884,1.8341602,1.8245395,1.8237785,1.8152717
2011-11-10,1.8360932,1.8416499,1.8287791,1.8208044,1.8302447,1.8120629,1.7933612
2011-11-11,1.8405309,1.8307555,1.8358859,1.8279706,1.8124629,1.8282156,1.7955723
2011-11-13,1.8435954,1.8375802,1.8269497,1.8150413,1.7953935,1.7991372,1.7993553
2011-11-14,1.8255965,1.8268545,1.8144616,1.7906859,1.7987994,1.8055468,1.7936231
2011-11-15,1.8250155,1.8173635,1.8030987,1.7883148,1.8021986,1.7901862,1.7984293
2011-11-16,1.8168851,1.7953622,1.8060578,1.7963369,1.7855289,1.7988918,1.8001542
2011-11-17,1.7971861,1.7917438,1.8013482,1.7997713,1.803915,1.7988712,1.7949493
2011-11-18,1.799145,1.7956941,1.7870822,1.7928662,1.7957869,1.791247,1.7892435
2011-11-20,1.7920015,1.792032,1.8040264,1.7927799,1.7965025,1.7967733,1.8154843
2011-11-21,1.7991965,1.7962911,1.7996522,1.8042257,1.7929738,1.7955194,1.7940947
2011-11-22,1.7958436,1.792088,1.7881026,1.7909331,1.7936189,1.7962413,1.7984546
2011-11-23,1.8000591,1.7964792,1.8014443,1.7923379,1.8155314,1.7929337,1.7963607
2011-11-24,1.7915927,1.7918159,1.8102502,1.7953103,1.8045113,1.7940557,1.7805182
2011-11-25,1.7946917,1.7963463,1.802599,1.7923155,1.8128486,1.8042935,1.7897906
2011-11-27,1.8138161,1.7914735,1.8008931,1.7966576,1.7961447,1.7975317,1.7863064
2011-11-28,1.7980599,1.7963278,1.7957095,1.7920316,1.803323,1.7891566,1.7965368
2011-11-29,1.7947732,1.7911587,1.7928885,1.7966105,1.7917236,1.7863345,1.7944258
2011-11-30,1.7963048,1.7984533,1.7969941,1.791917,1.801485,1.7996756,1.7926645
2011-12-01,1.7900889,1.7920766,1.8113713,1.7969939,1.8102435,1.8149558,1.7937499
2011-12-02,1.7968717,1.7929449,1.793798,1.791822,1.7920666,1.8032082,1.8028686
2011-12-04,1.7962254,1.8103826,1.794525,1.7971201,1.7912273,1.8046685,1.8129754
2011-12-05,1.7991562,1.792239,1.7959281,1.7916906,1.8107913,1.8102952,1.8212837
2011-12-06,1.8030503,1.7971824,1.7968153,1.8032202,1.8108732,1.8217968,1.8313873
2011-12-07,1.7888628,1.7912972,1.8027016,1.8099768,1.8150562,1.8015563,1.8276323
2011-12-08,1.8080143,1.8023516,1.8159373,1.8236451,1.8362391,1.8382115,1.8261515
2011-12-09,1.8016262,1.8095522,1.820615,1.8150158,1.8381535,1.8243264,1.8226668
2011-12-11,1.8160626,1.8011873,1.8307861,1.8153591,1.8277339,1.8216105,1.8240048
2011-12-12,1.7996231,1.8071907,1.8268168,1.821851,1.8340969,1.8200988,1.8331034
2011-12-13,1.8193684,1.8174121,1.8153416,1.8173964,1.8286684,1.8302991,1.8302406
2011-12-14,1.8292075,1.8286142,1.8257582,1.8220087,1.8363663,1.8344468,1.8362564
2011-12-15,1.8313382,1.815741,1.8267626,1.8329132,1.8327358,1.8351784,1.8389258
2011-12-16,1.8227798,1.8269683,1.8383534,1.8357954,1.8329264,1.840014,1.857694
2011-12-18,1.8311474,1.8353593,1.837562,1.8367946,1.8364396,1.8421057,1.8427459
2011-12-19,1.8329811,1.8358341,1.829325,1.8402835,1.8393914,1.8435856,1.8561598
