,AUDCHF,AUDCHF,AUDCHF,AUDCHF,AUDCHF,AUDCHF,AUDCHF
2012-11-15,0.9618942,0.9648913,0.9657909,0.96661973,0.9671922,0.967762,0.967373
2012-11-16,0.962596,0.9659324,0.9671138,0.96718043,0.9670638,0.96761864,0.96794534
2012-11-18,0.96533716,0.9660498,0.9666212,0.96771896,0.96837246,0.96881527,0.9704858
2012-11-19,0.96760255,0.96754795,0.9692723,0.9646639,0.9676286,0.96792376,0.9705996
2012-11-20,0.967963,0.96777695,0.9690214,0.9673225,0.9686865,0.9711289,0.97167474
2012-11-21,0.9671901,0.96859396,0.9676422,0.9685254,0.9715038,0.9714856,0.9711973
2012-11-22,0.966137,0.96778363,0.9697808,0.97058934,0.9723844,0.9715889,0.97258615
2012-11-23,0.9679634,0.9693891,0.9706691,0.9713307,0.97277117,0.9727724,0.9707084
2012-11-25,0.9688657,0.9706734,0.97290516,0.9741334,0.9691971,0.97288984,0.97261316
2012-11-26,0.9700367,0.9704729,0.97169816,0.97385764,0.97282845,0.97139496,0.97341245
2012-11-27,0.9722522,0.9710623,0.9713993,0.9722893,0.971501,0.9691466,0.97108895
2012-11-28,0.9722997,0.9725609,0.9715248,0.97185946,0.9723173,0.97301406,0.97305185
2012-11-29,0.9722597,0.97200114,0.9734891,0.9713855,0.97284824,0.9719112,0.97234625
2012-11-30,0.97062796,0.9732714,0.9717069,0.9719897,0.9723339,0.97290593,0.97139746
2012-12-02,0.9736101,0.9706884,0.9736233,0.9730484,0.97304684,0.97193485,0.9730815
2012-12-03,0.9727505,0.9729849,0.9728643,0.9722437,0.97232914,0.97185725,0.97270906
2012-12-04,0.9719986,0.97116756,0.9721468,0.9716139,0.9726678,0.97373366,0.97453326
2012-12-05,0.9715114,0.9720273,0.9729955,0.9722118,0.9746562,0.9735971,0.97414696
2012-12-06,0.9721404,0.97095793,0.97288185,0.9730074,0.9744189,0.97476935,0.9752518
2012-12-07,0.97364265,0.9726928,0.97348064,0.9724393,0.973899,0.9741924,0.9747081
2012-12-09,0.972127,0.9733133,0.9738218,0.9742883,0.974808,0.9752611,0.97559863
2012-12-10,0.972928,0.97411484,0.97391474,0.9747995,0.97472143,0.97522736,0.9750569
2012-12-11,0.97373235,0.9742834,0.9739357,0.9743189,0.9749434,0.97416216,0.9746637
2012-12-12,0.9741808,0.9751327,0.9754538,0.97545093,0.9749182,0.9743647,0.97562623
2012-12-13,0.9744547,0.9749211,0.97674495,0.9747636,0.9756971,0.9747923,0.975714
2012-12-14,0.975596,0.97721505,0.97596633,0.9747873,0.97512114,0.9742898,0.9750029
2012-12-16,0.9758092,0.9752096,0.97363,0.9749748,0.9753959,0.97445124,0.9743426
2012-12-17,0.9745834,0.97565114,0.97492427,0.97379196,0.97451746,0.9734875,0.9730335
2012-12-18,0.9741999,0.97673196,0.9744605,0.9734811,0.9724565,0.97167975,0.97308016
2012-12-19,0.9743756,0.97518444,0.97429883,0.97443825,0.97464603,0.9722155,0.9728278
2012-12-20,0.97462493,0.97456086,0.97390336,0.9721528,0.9730114,0.9719886,0.970721
2012-12-21,0.97404253,0.9736437,0.9731265,0.97289276,0.9711491,0.97136956,0.97188395
2012-12-23,0.97340506,0.97116894,0.9734227,0.9721371,0.97117215,0.97182184,0.97124714
2012-12-24,0.97234195,0.97280425,0.9712934,0.9705266,0.97186214,0.97201604,0.97099113
2012-12-26,0.97292536,0.97145027,0.9696184,0.97130597,0.97073704,0.97036,0.96976084
2012-12-27,0.97324,0.97140443,0.9704474,0.97060275,0.97147405,0.969882,0.96909827
2012-12-28,0.9708903,0.9702933,0.96998084,0.97105855,0.97070843,0.9701174,0.9691611
2012-12-30,0.9716822,0.9707253,0.9705664,0.9703428,0.9691688,0.96974266,0.9671869
2012-12-31,0.97203916,0.96841174,0.9712498,0.96971065,0.9701066,0.9705203,0.9702854
2013-01-02,0.96879196,0.97038126,0.9694215,0.9673525,0.96730316,0.9667337,0.9678993
2013-01-03,0.96938974,0.9679969,0.96823984,0.9687304,0.9669032,0.9683573,0.9672782
2013-01-04,0.9708145,0.97133976,0.96814334,0.9688273,0.9692331,0.969113,0.96882063
2013-01-06,0.96793246,0.96943694,0.96906507,0.9693773,0.968145,0.9685329,0.9677898
2013-01-07,0.9694678,0.96907264,0.9678913,0.9671763,0.96841973,0.96899104,0.96886516
2013-01-08,0.9692801,0.96768373,0.96921957,0.9686695,0.96814615,0.96798533,0.9675651
2013-01-09,0.9679596,0.96631336,0.9676844,0.96776384,0.96724886,0.9676078,0.96761477
2013-01-10,0.96940255,0.9677286,0.969025,0.9678791,0.96836853,0.96828955,0.96846086
2013-01-11,0.9678687,0.96899456,0.96943456,0.9667479,0.9678349,0.96780574,0.9680222
2013-01-13,0.9693758,0.9663476,0.96647894,0.9684945,0.9673576,0.9679766,0.9686235
2013-01-14,0.9673836,0.9658453,0.96820784,0.96867234,0.96876866,0.9684391,0.96887976
2013-01-15,0.96851766,0.9684382,0.9683809,0.96866184,0.9688481,0.968946,0.96861356
2013-01-16,0.9676128,0.96912086,0.9681091,0.9685372,0.96873033,0.96842456,0.96888924
2013-01-17,0.96839285,0.9691141,0.96882284,0.9688692,0.96861386,0.96911514,0.9686039
2013-01-18,0.9688295,0.9691026,0.9692875,0.96882755,0.96882313,0.9685392,0.9688992
2013-01-20,0.9692233,0.9694379,0.96853817,0.96918267,0.9682642,0.96913743,0.96859336
2013-01-21,0.9685983,0.96929777,0.96816945,0.9686217,0.96924424,0.9685312,0.96895033
2013-01-22,0.9690774,0.96804625,0.96901536,0.96851623,0.96894765,0.96838784,0.9673642
2013-01-23,0.9684489,0.9687178,0.96891123,0.9689354,0.9691,0.970023,0.9675693
2013-01-24,0.9687528,0.9691402,0.9703792,0.9695119,0.96825534,0.9650169,0.96763444
2013-01-25,0.9688626,0.9681051,0.96875894,0.9692152,0.96866983,0.9670033,0.96672773
2013-01-27,0.9687837,0.96808624,0.9672369,0.9681326,0.9669072,0.96594775,0.9652804
2013-01-28,0.96817124,0.96832186,0.968641,0.96726066,0.96553916,0.96601444,0.96728474
2013-01-29,0.96814585,0.96788746,0.96748936,0.9668214,0.9652144,0.966087,0.9667033
2013-01-30,0.96833366,0.9676005,0.9660606,0.9656086,0.96584105,0.9673107,0.9649736
2013-01-31,0.9672114,0.966991,0.9674991,0.96813226,0.9680476,0.9656295,0.9677335
2013-02-01,0.9662283,0.9663446,0.9667112,0.96632254,0.96684456,0.967058,0.96767503
2013-02-03,0.96698606,0.9670385,0.9671309,0.966301,0.96720445,0.96636623,0.9651545
2013-02-04,0.96838635,0.968064,0.96481943,0.96655744,0.9666618,0.9656801,0.9678288
2013-02-05,0.9656004,0.9661912,0.9663863,0.965633,0.96517444,0.96435297,0.965905
2013-02-06,0.9676525,0.9668418,0.9662309,0.96537805,0.9672472,0.9668786,0.9679877
2013-02-07,0.96651936,0.96522075,0.96760595,0.9661506,0.96663815,0.96622896,0.96644026
2013-02-08,0.9663131,0.96616435,0.96761924,0.96600837,0.966484,0.96584964,0.96722394
2013-02-10,0.9659869,0.9668981,0.9657282,0.96594924,0.96710134,0.96707386,0.9666559
2013-02-11,0.96645033,0.96517825,0.9654891,0.967021,0.9666459,0.9664038,0.96518195
2013-02-12,0.9673689,0.9661791,0.96759474,0.9655849,0.9666063,0.96558803,0.9653359
2013-02-13,0.96758974,0.9669541,0.96605676,0.96625143,0.9652346,0.9649742,0.9653
2013-02-14,0.9682808,0.9651404,0.9658693,0.9661117,0.965808,0.9650411,0.9626225
2013-02-15,0.9663803,0.9647955,0.96573263,0.9643528,0.96418697,0.9620924,0.9542266
2013-02-17,0.9671879,0.96655923,0.96583945,0.962404,0.9629548,0.9546766,0.954437
2013-02-18,0.96512336,0.964658,0.96484756,0.9624706,0.95482904,0.9537312,0.9550651
2013-02-19,0.96474665,0.96446705,0.96264124,0.9538912,0.95509654,0.9542457,0.95443875
2013-02-20,0.9633924,0.9627067,0.9541164,0.954382,0.95460767,0.95520973,0.9551519
2013-02-21,0.962739,0.9550269,0.95447767,0.9541157,0.95416254,0.95346993,0.9538357
2013-02-22,0.9542514,0.9537387,0.95410234,0.95396006,0.95361406,0.95476145,0.9541472
2013-02-24,0.95383525,0.95390093,0.95448977,0.95446074,0.9532752,0.9536416,0.954109
2013-02-25,0.9548608,0.95404994,0.95408916,0.95468795,0.9525571,0.95381427,0.9530418
2013-02-26,0.9537143,0.95435375,0.953425,0.9542339,0.9527974,0.9527631,0.9541269
2013-02-27,0.9547344,0.9538382,0.9535296,0.95402676,0.9536702,0.95294416,0.95302486
2013-02-28,0.95386916,0.9517858,0.9534196,0.9529399,0.9538818,0.95434415,0.95414335
2013-03-01,0.9539178,0.95313334,0.95334035,0.952667,0.95334566,0.9526349,0.9530089
2013-03-03,0.95392215,0.9537818,0.9532879,0.95237726,0.95292324,0.95321107,0.9541585
2013-03-04,0.95392656,0.9535823,0.9531906,0.95274943,0.9535492,0.9542017,0.952994
2013-03-05,0.9539306,0.95260024,0.95392495,0.95314336,0.9525861,0.9540177,0.95417327
2013-03-06,0.9532456,0.9544702,0.9538059,0.9542059,0.95397055,0.95292616,0.95298034
2013-03-07,0.9538867,0.95357215,0.95373005,0.95380527,0.95314145,0.9527757,0.9541867
2013-03-08,0.9539256,0.9540915,0.95368534,0.9528428,0.95294386,0.9537617,0.95296776
2013-03-10,0.9531789,0.95225006,0.9535832,0.9532381,0.95418316,0.9542386,0.95284224
2013-03-11,0.95318156,0.95367336,0.95351774,0.9542494,0.9534528,0.9540711,0.9546519
2013-03-12,0.9540549,0.95339084,0.9533931,0.9539266,0.9536059,0.9534881,0.95438087
2013-03-13,0.95323914,0.95390975,0.95330554,0.954379,0.9538211,0.9553515,0.9556499
2013-03-14,0.9539738,0.9529591,0.953614,0.95398885,0.95500207,0.9556457,0.9563096
2013-03-15,0.9534733,0.95345986,0.9532048,0.954956,0.954799,0.9551824,0.9567936
2013-03-17,0.9543723,0.9540027,0.95496356,0.9551879,0.95623326,0.95641345,0.95823777
2013-03-18,0.9538081,0.9541488,0.95585835,0.9563526,0.9581375,0.9582669,0.9587837
2013-03-19,0.9550221,0.95547765,0.9566872,0.95704037,0.95846224,0.9576616,0.95913994
2013-03-20,0.9550683,0.9557216,0.9564357,0.95805067,0.9581277,0.95920265,0.9602988
2013-03-21,0.95636684,0.95705986,0.9577841,0.9584278,0.9608045,0.9602195,0.96479774
2013-03-22,0.9579306,0.95653766,0.9576992,0.96054924,0.96035266,0.9642003,0.96928346
2013-03-24,0.95764536,0.9583875,0.9601561,0.9605171,0.96480817,0.9685622,0.9697755
2013-03-25,0.9588728,0.9596817,0.96036106,0.96490586,0.96898085,0.9707681,0.97092485
2013-03-26,0.9600266,0.96025497,0.9652734,0.9694611,0.97057825,0.9725579,0.97272164
2013-03-27,0.96072954,0.9642606,0.9690627,0.97016585,0.9716269,0.9725021,0.9747602
2013-03-28,0.96534073,0.96947,0.97049826,0.9716457,0.9733217,0.974263,0.97752136
2013-03-31,0.9684948,0.9705124,0.969216,0.97127056,0.97357833,0.97721606,0.9778436
2013-04-01,0.97048265,0.97218835,0.9724472,0.9736523,0.9766984,0.9786238,0.9767006
2013-04-02,0.9721366,0.97253555,0.97324497,0.9772287,0.978376,0.9766916,0.97680753
2013-04-03,0.9732152,0.97327656,0.9760425,0.97803795,0.9778017,0.9779445,0.97789854
2013-04-04,0.9741094,0.97662514,0.97706616,0.9775366,0.97738856,0.97832006,0.977047
2013-04-05,0.97812104,0.9781236,0.9779581,0.977438,0.97588885,0.97777224,0.9790679
2013-04-07,0.978001,0.97716737,0.97748816,0.97699594,0.97817373,0.9784521,0.9813673
2013-04-08,0.9771198,0.9764689,0.97730434,0.977617,0.979064,0.9785706,0.9807676
2013-04-09,0.97711664,0.9779011,0.97861207,0.9788359,0.9797466,0.9804858,0.9794474
2013-04-10,0.9764475,0.97785205,0.9793498,0.98005825,0.979547,0.9773868,0.97915244
2013-04-11,0.97685903,0.9788462,0.9793278,0.97879577,0.97982854,0.979966,0.9805736
2013-04-12,0.9787963,0.98060375,0.9794669,0.9805785,0.9789299,0.97956264,0.9793844
2013-04-14,0.98059213,0.9807917,0.9806217,0.98003596,0.9799351,0.9798754,0.97950554
2013-04-15,0.98060954,0.98269826,0.98022974,0.9787923,0.9798419,0.97955227,0.9793537
2013-04-16,0.98034585,0.98067766,0.97906655,0.9805922,0.9788773,0.97988605,0.9802142
2013-04-17,0.97881365,0.9797751,0.97969896,0.98004454,0.9799722,0.97954077,0.98011893
2013-04-18,0.9785991,0.9796499,0.9778976,0.97879046,0.97986996,0.97989696,0.9797254
2013-04-19,0.9794755,0.9795415,0.97906893,0.98060423,0.97882235,0.97952867,0.97956437
2013-04-21,0.97998226,0.98009115,0.97898203,0.98005223,0.98000956,0.97990847,0.9802567
2013-04-22,0.9788297,0.97990245,0.9787082,0.9787898,0.97989804,0.9795163,0.9800381
2013-04-23,0.9799708,0.9791212,0.97990584,0.98061496,0.9787663,0.97933036,0.97777295
2013-04-24,0.97867906,0.9797944,0.97982043,0.98005944,0.98050493,0.9785088,0.9787547
2013-04-25,0.9798315,0.97964144,0.9799202,0.9783799,0.9777725,0.9763946,0.9767416
2013-04-26,0.98030245,0.9795096,0.979276,0.9783014,0.97809476,0.97737765,0.97411865
2013-04-28,0.97842234,0.97861296,0.9776842,0.9777061,0.9780641,0.9768468,0.9743168
2013-04-29,0.97951674,0.9779666,0.97699,0.978289,0.9741597,0.9738457,0.97325444
2013-04-30,0.9761685,0.97786075,0.97707045,0.9749623,0.9757721,0.9717739,0.97425264
2013-05-01,0.97889346,0.97704923,0.9747893,0.974012,0.9733019,0.97231394,0.97188985
2013-05-02,0.9765431,0.9745498,0.97395,0.97395253,0.9720513,0.9717123,0.97014123
2013-05-03,0.9744884,0.97386307,0.9734794,0.97294515,0.971968,0.9718656,0.9687773
2013-05-05,0.97386813,0.9731439,0.97167706,0.9719005,0.96901953,0.9711851,0.9681794
2013-05-06,0.9727959,0.9729619,0.9716882,0.96913135,0.9704346,0.969146,0.96838653
2013-05-07,0.9720963,0.9711615,0.9702577,0.9693946,0.9699186,0.9682732,0.9669395
2013-05-08,0.9715684,0.9718348,0.96789646,0.9686188,0.96883094,0.9660521,0.9655418
2013-05-09,0.970574,0.97085893,0.9705836,0.96736896,0.9660803,0.9643668,0.96414614
2013-05-10,0.970528,0.96847904,0.9672942,0.96736795,0.9647241,0.9657023,0.9610344
2013-05-12,0.9688945,0.96804774,0.96572626,0.96559155,0.9650089,0.9618516,0.96261215
2013-05-13,0.9689564,0.96620584,0.96549207,0.9635456,0.96531546,0.96014017,0.95865893
2013-05-14,0.96615255,0.9669744,0.9649891,0.9621082,0.96076214,0.9594191,0.96210396
2013-05-15,0.96568096,0.96599805,0.9634477,0.9644182,0.9604419,0.9600532,0.95934534
2013-05-16,0.96370506,0.9648807,0.9633283,0.96147287,0.9608152,0.9610082,0.9590395
2013-05-17,0.9631128,0.96229887,0.9618099,0.95938987,0.95916235,0.95935124,0.9585803
2013-05-19,0.96342033,0.9624754,0.95992386,0.9588383,0.9589361,0.95824885,0.95855176
2013-05-20,0.96002215,0.9597247,0.9600994,0.9597656,0.9592389,0.9588216,0.9582005
2013-05-21,0.96187806,0.9600992,0.96076876,0.95975614,0.95891356,0.9586764,0.95777786
2013-05-22,0.9601839,0.95939374,0.9591915,0.959895,0.95851463,0.9585645,0.9571887
2013-05-23,0.95961106,0.9594429,0.9582917,0.958311,0.9575266,0.95720863,0.95724213
2013-05-24,0.9587688,0.95943826,0.95867765,0.9567652,0.9577599,0.9577583,0.95597047
2013-05-26,0.95905685,0.958397,0.9572039,0.95795274,0.9556657,0.95545995,0.9556835
2013-05-27,0.9585898,0.9577013,0.95749384,0.95634866,0.95674944,0.9561378,0.9565953
2013-05-28,0.9581263,0.9570671,0.9568755,0.9563608,0.95515513,0.9556045,0.9545494
2013-05-29,0.95700794,0.95651156,0.95673716,0.9557251,0.9563407,0.95470494,0.95430154
2013-05-30,0.9570476,0.95633286,0.95559937,0.955511,0.9560524,0.95368904,0.9539734
2013-05-31,0.95714885,0.95609516,0.95568126,0.9543554,0.95469165,0.9524734,0.9529454
2013-06-02,0.9552194,0.95642936,0.95483994,0.95449406,0.95303744,0.9523059,0.9505591
2013-06-03,0.95624673,0.95565224,0.9538655,0.9542375,0.9520169,0.94832826,0.9487844
2013-06-04,0.9551773,0.9537229,0.9536661,0.9532459,0.9498909,0.9464351,0.9474086
2013-06-05,0.953888,0.95324486,0.95139307,0.9496303,0.9487238,0.94759464,0.9475339
2013-06-06,0.95309496,0.952457,0.949959,0.9472817,0.94864434,0.94699883,0.94660467
2013-06-07,0.95227146,0.9498771,0.9481941,0.947485,0.9464819,0.94744265,0.94495565
2013-06-09,0.9497854,0.9483265,0.9471336,0.94679266,0.9469294,0.9440795,0.94036305
2013-06-10,0.94708157,0.9487948,0.94742775,0.9464113,0.9445855,0.9407623,0.9351332
2013-06-11,0.94806147,0.9483343,0.9455521,0.94410086,0.94073814,0.9364643,0.9312102
2013-06-12,0.94709104,0.94528955,0.9438815,0.9405211,0.9356998,0.93222904,0.9298405
2013-06-13,0.9473184,0.9433513,0.93905985,0.9368362,0.93187755,0.9306765,0.92771333
2013-06-14,0.94515353,0.9399773,0.93494207,0.9315004,0.9298082,0.92771673,0.92669195
2013-06-16,0.9397981,0.9367533,0.93097174,0.928451,0.92816305,0.926892,0.92368877
2013-06-17,0.9361726,0.9317837,0.9286344,0.92733514,0.9265547,0.9250983,0.92042875
2013-06-18,0.9315906,0.92946005,0.9279107,0.9266477,0.9244574,0.9225067,0.91950244
2013-06-19,0.9299377,0.9290579,0.9262824,0.92401147,0.92413723,0.92082465,0.918272
2013-06-20,0.92912525,0.9260472,0.9240101,0.92233175,0.9207825,0.91811055,0.9159693
2013-06-21,0.9273521,0.923935,0.92211187,0.92119414,0.9180566,0.9158385,0.90049815
2013-06-23,0.9251616,0.92328084,0.91925174,0.91630656,0.9155124,0.9002796,0.8922415
2013-06-24,0.92247874,0.9197103,0.91682726,0.9169646,0.8996212,0.89053816,0.8871873
2013-06-25,0.91890025,0.91822004,0.91529495,0.90287286,0.8921974,0.8851884,0.88661134
2013-06-26,0.9168775,0.9160133,0.9017891,0.8909327,0.88606256,0.8847185,0.8857353
2013-06-27,0.915347,0.9010858,0.8888292,0.886373,0.8852045,0.88548523,0.8832047
2013-06-28,0.9000424,0.89034796,0.8868523,0.88447773,0.88387346,0.8841572,0.88248515
2013-06-30,0.891136,0.88642496,0.8839977,0.88242054,0.8838056,0.8816865,0.88246864
2013-07-01,0.8864746,0.8877809,0.88286275,0.883542,0.88217485,0.8834652,0.88152814
2013-07-02,0.8849809,0.88403535,0.88402814,0.8817715,0.88263845,0.88244677,0.87577057
2013-07-03,0.8835853,0.88387996,0.8843178,0.8820281,0.8820397,0.8759401,0.87602353
2013-07-04,0.88384634,0.8834315,0.8829738,0.88080704,0.87828267,0.8757152,0.8767964
2013-07-05,0.88298726,0.88311285,0.88136023,0.87745756,0.87732345,0.8765674,0.8773481
2013-07-07,0.88261944,0.8805364,0.87729985,0.87850016,0.8762163,0.8779965,0.87599456
2013-07-08,0.8826151,0.8770019,0.8785167,0.8771286,0.87733,0.8754989,0.8744016
2013-07-09,0.8763129,0.8759782,0.87831086,0.8749329,0.8751707,0.87640804,0.87379694
2013-07-10,0.8777104,0.8780143,0.8782044,0.8755482,0.87587667,0.87473804,0.8741454
2013-07-11,0.8773017,0.8769735,0.87597424,0.876021,0.8739512,0.87327796,0.87254477
2013-07-12,0.8763177,0.8748611,0.87523955,0.87561095,0.8736737,0.8720709,0.8744872
2013-07-14,0.87482154,0.87526596,0.8738293,0.8713746,0.8742056,0.8717199,0.8712217
2013-07-15,0.8748568,0.8721303,0.87422353,0.8726536,0.8719359,0.8715607,0.87113994
2013-07-16,0.8742719,0.8740367,0.8726441,0.87159616,0.8718854,0.8717292,0.87041324
2013-07-17,0.87312776,0.87377363,0.872375,0.87162095,0.8694101,0.8709569,0.8708312
2013-07-18,0.8720049,0.8713445,0.86985695,0.8702939,0.8698626,0.86933017,0.86997473
2013-07-19,0.87241703,0.8738192,0.87136024,0.8706135,0.86970717,0.8695138,0.8689492
2013-07-21,0.8715969,0.8725303,0.8707074,0.86864066,0.87057346,0.86825126,0.86853546
2013-07-22,0.8707398,0.8702698,0.87110794,0.869967,0.8681288,0.86744237,0.869546
2013-07-23,0.8708065,0.87079036,0.8703652,0.8686485,0.8685375,0.8675532,0.86690646
2013-07-24,0.87162304,0.87180823,0.8706332,0.86855584,0.868529,0.8675506,0.86659855
2013-07-25,0.8694413,0.86841774,0.8700092,0.8690143,0.86665314,0.8673932,0.8657758
2013-07-26,0.8676382,0.8690791,0.866305,0.86691517,0.86812496,0.864928,0.86518085
2013-07-28,0.8666207,0.86834145,0.867203,0.8668158,0.8658479,0.86568916,0.8656567
2013-07-29,0.86736095,0.8677003,0.8662242,0.86663854,0.8661636,0.86486214,0.8648856
2013-07-30,0.86688507,0.8666521,0.86600316,0.86545426,0.8653263,0.86537814,0.8652982
2013-07-31,0.8662851,0.86588603,0.8661509,0.8663524,0.8651669,0.86518854,0.86514235
2013-08-01,0.8655968,0.86504716,0.8650094,0.8648075,0.8657641,0.86573654,0.8655726
2013-08-02,0.86435956,0.8640371,0.8648324,0.8646725,0.8649367,0.8656709,0.8644648
2013-08-04,0.8661947,0.86525923,0.8649248,0.86554694,0.8655303,0.8654856,0.86447406
2013-08-05,0.86606956,0.8652994,0.86499524,0.8651619,0.86446977,0.86329806,0.8634726
2013-08-06,0.86539966,0.86526626,0.86512184,0.86548,0.8633859,0.8628337,0.863084
2013-08-07,0.8660985,0.86530143,0.86445487,0.8645109,0.8622848,0.8621816,0.8613526
2013-08-08,0.8647008,0.8657099,0.86447185,0.86330223,0.8614434,0.86144525,0.861149
2013-08-09,0.8651375,0.8638597,0.8635914,0.86176276,0.8607436,0.86031896,0.8598719
2013-08-11,0.8650078,0.86374605,0.8615645,0.8608962,0.8605243,0.860463,0.8602283
2013-08-12,0.8629643,0.8623234,0.86126703,0.86149436,0.86013335,0.85952944,0.8589674
2013-08-13,0.86147934,0.8619575,0.8604635,0.86120933,0.8591842,0.8589099,0.858273
2013-08-14,0.86120355,0.85938215,0.86105204,0.8594409,0.85947466,0.8576078,0.8567533
2013-08-15,0.8604811,0.86018986,0.8602865,0.8588961,0.85828716,0.85736895,0.8527397
2013-08-16,0.859128,0.85925883,0.8590307,0.85789794,0.8568056,0.85255784,0.8519225
2013-08-18,0.85949296,0.8599043,0.8584276,0.85665166,0.8533068,0.85308075,0.8504906
2013-08-19,0.85971546,0.85793376,0.85703206,0.8533491,0.852658,0.8508201,0.8494237
2013-08-20,0.8576199,0.8569515,0.8543898,0.8521446,0.850493,0.8502467,0.8478633
2013-08-21,0.856562,0.85367244,0.8519275,0.8503487,0.8493997,0.84921294,0.8481999
2013-08-22,0.85486746,0.8527775,0.8513292,0.85021573,0.84876496,0.84790397,0.8462351
2013-08-23,0.8514262,0.85055006,0.8512096,0.848191,0.8507293,0.8467346,0.8453446
2013-08-25,0.8504227,0.85073847,0.8476265,0.84660673,0.8470398,0.84657526,0.8443643
2013-08-26,0.85156083,0.8484617,0.8486138,0.84825766,0.8470364,0.8429439,0.8427176
2013-08-27,0.8474127,0.8481187,0.8486798,0.8466533,0.8445059,0.8426951,0.83837086
2013-08-28,0.8482755,0.84741366,0.8461378,0.8438915,0.8419601,0.8370729,0.8374891
2013-08-29,0.84613174,0.84569824,0.8445043,0.8425697,0.83679056,0.8369713,0.8359323
2013-08-30,0.844641,0.8435598,0.8432796,0.8371118,0.83736885,0.83588654,0.83667564
2013-09-01,0.8437756,0.8421776,0.83641887,0.8357118,0.83603114,0.8371157,0.83831745
2013-09-02,0.84241307,0.83636695,0.8374443,0.83610857,0.8380158,0.8370001,0.8375341
2013-09-03,0.8363781,0.83596027,0.83734965,0.83672565,0.8374377,0.83583087,0.83580846
2013-09-04,0.83562285,0.8354116,0.83637553,0.8375713,0.83637553,0.83715355,0.836632
2013-09-05,0.83678323,0.83690155,0.83748096,0.8368398,0.8381417,0.83702856,0.83844155
2013-09-06,0.8369681,0.83715314,0.83737767,0.8373966,0.8353812,0.8357756,0.8375778
2013-09-08,0.8359699,0.8364229,0.8363207,0.83815074,0.83637214,0.83719164,0.8367099
2013-09-09,0.8363917,0.83677125,0.8375189,0.83643925,0.83682215,0.83939224,0.8434008
2013-09-10,0.8366286,0.8360708,0.8374064,0.835675,0.8370028,0.84418696,0.8444573
2013-09-11,0.8378609,0.83763385,0.836265,0.84172225,0.8461774,0.84591764,0.84763324
2013-09-12,0.8370886,0.8378011,0.83873224,0.8433535,0.84665775,0.8462311,0.847447
2013-09-13,0.83742625,0.8390975,0.8432297,0.84577495,0.8475234,0.84792805,0.84975654
2013-09-15,0.8393413,0.84394366,0.84625196,0.84707516,0.8435257,0.8479259,0.8479313
2013-09-16,0.84418666,0.8450166,0.84673244,0.84474915,0.85040444,0.8490863,0.84956294
2013-09-17,0.844444,0.8466181,0.8478446,0.8479406,0.848376,0.8500917,0.8518988
2013-09-18,0.84644777,0.84525865,0.84851944,0.847587,0.84974056,0.8517625,0.8529141
2013-09-19,0.8464577,0.8482543,0.84892213,0.85156107,0.8518036,0.8523466,0.8529955
2013-09-20,0.84813064,0.8498479,0.85059386,0.851551,0.851608,0.85304534,0.853399
2013-09-22,0.8489093,0.8504394,0.85142976,0.85138977,0.8540845,0.8530202,0.85369605
2013-09-23,0.8486548,0.85134727,0.85193604,0.8555484,0.8542921,0.8536976,0.85424453
2013-09-24,0.85018295,0.8520318,0.8560816,0.85311335,0.8555006,0.8547207,0.8527812
2013-09-25,0.85281026,0.85287756,0.8536641,0.8512334,0.85444117,0.85323375,0.8517535
2013-09-26,0.8531448,0.85328865,0.8545666,0.85547435,0.85570073,0.85341877,0.8546866
2013-09-27,0.85325426,0.8569459,0.8533642,0.8504722,0.8535267,0.8550473,0.85510784
2013-09-29,0.8523644,0.85179055,0.8534912,0.85102487,0.85219693,0.8534665,0.8541518
2013-09-30,0.85636264,0.85119617,0.85401034,0.85512376,0.8549067,0.8520593,0.85280997
2013-10-01,0.8533296,0.8543188,0.85026896,0.85661936,0.8551562,0.8534949,0.85421395
2013-10-02,0.8527942,0.85593,0.85447556,0.85313326,0.8533673,0.853525,0.85312456
2013-10-03,0.8509557,0.85323304,0.8563496,0.85196316,0.85279363,0.85442257,0.8542833
2013-10-04,0.85459155,0.8535851,0.85611314,0.8543615,0.8545708,0.85348654,0.8542104
2013-10-06,0.8559307,0.85453165,0.8531458,0.85290915,0.8559411,0.8568477,0.8569174
2013-10-07,0.85224086,0.85247535,0.8552465,0.8550447,0.8551917,0.8565483,0.8577713
2013-10-08,0.8544258,0.855895,0.8547843,0.8561213,0.8548552,0.85777193,0.85807574
2013-10-09,0.8535579,0.8524383,0.8555313,0.856584,0.85769767,0.85826224,0.85680455
2013-10-10,0.8563502,0.85528433,0.85632145,0.8579092,0.857276,0.85918707,0.85840213
2013-10-11,0.85661453,0.85644794,0.85747355,0.8568494,0.8569471,0.8595788,0.8586759
2013-10-13,0.8564791,0.85677457,0.8575062,0.8583872,0.85906816,0.8595909,0.8597603
2013-10-14,0.8573318,0.85771,0.8591933,0.8595384,0.8590048,0.860263,0.8600833
2013-10-15,0.85823524,0.8578789,0.85905564,0.860746,0.86001164,0.8597993,0.86100876
2013-10-16,0.8593405,0.85875833,0.85922146,0.8579231,0.86031616,0.859008,0.8600166
2013-10-17,0.8594103,0.86087704,0.8601084,0.8609449,0.86050206,0.8604738,0.86024916
2013-10-18,0.858658,0.8599294,0.8605497,0.85975814,0.8578266,0.85956365,0.86036164
