,USDHUF,USDHUF,USDHUF,USDHUF,USDHUF,USDHUF,USDHUF
2015-04-26,278.92798,278.80115,278.8401,278.67807,278.36145,278.2749,278.23877
2015-04-27,278.7847,278.83105,278.63348,278.3604,278.27472,278.26642,278.2398
2015-04-28,278.80072,278.58466,278.34763,278.2563,278.26837,278.26697,278.1038
2015-04-29,278.65558,278.3278,278.27524,278.28647,278.14642,278.0915,277.57983
2015-04-30,278.32816,278.23694,278.25555,278.22107,278.08725,277.60223,276.8194
2015-05-01,278.36597,278.27164,278.25592,278.07526,277.6153,276.8233,276.375
2015-05-03,278.30347,278.23108,278.04895,277.64392,276.81952,276.4068,276.3624
2015-05-04,278.20816,278.05304,277.63727,276.82358,276.35907,276.393,276.38452
2015-05-05,278.05255,277.57678,276.86243,276.3971,276.40848,276.40054,276.36365
2015-05-06,277.60846,276.82578,276.38327,276.37305,276.3629,276.42645,276.3361
2015-05-07,276.81693,276.39685,276.38428,276.37836,276.3532,276.3695,276.37628
2015-05-08,276.3662,276.36325,276.36554,276.38577,276.40497,276.34302,275.8349
2015-05-10,276.37692,276.36316,276.37698,276.375,276.354,275.83496,275.06686
2015-05-11,276.36035,276.3984,276.38257,276.35773,275.8576,275.1223,274.92297
2015-05-12,276.3451,276.36862,276.37714,275.82483,275.12897,274.89148,274.43478
2015-05-13,276.37726,276.40848,275.82672,275.1441,274.9381,274.4342,274.45856
2015-05-14,276.3971,275.86603,275.1325,274.90952,274.45035,274.48904,274.44586
2015-05-15,275.8567,275.11377,274.96777,274.44098,274.45035,274.4395,274.40552
2015-05-17,275.1759,274.91757,274.487,274.4213,274.45035,274.47043,274.914
2015-05-18,274.91162,274.44308,274.46863,274.44052,274.45035,274.94098,274.92288
2015-05-19,274.44916,274.44235,274.42395,274.41833,274.89105,274.93155,274.89264
2015-05-20,274.47864,274.48273,274.43402,274.91388,274.93164,274.89417,274.93918
2015-05-21,274.378,274.45242,274.8927,274.93143,274.9332,274.89404,274.9713
2015-05-22,274.44415,274.91663,274.90057,274.94244,274.90564,274.93274,274.9383
2015-05-24,274.9166,274.8988,274.9139,274.9688,274.91373,274.90118,274.89487
2015-05-25,274.91144,274.9157,274.92627,274.9152,274.88947,274.91443,274.92178
2015-05-26,274.90717,274.8988,274.91986,274.91818,274.91483,274.9197,274.9394
2015-05-27,274.93738,274.9157,274.89062,274.92447,274.9157,274.90085,274.89093
2015-05-28,274.9276,274.89874,274.9274,274.9709,274.89008,274.92163,274.91327
2015-05-29,274.88892,274.9159,274.8923,274.89694,274.93726,274.93216,274.89383
2015-05-31,274.9225,274.89874,274.92596,274.95493,274.9401,274.94214,274.92682
2015-06-01,274.9164,274.91602,274.9007,274.94037,274.93835,274.91895,274.91895
2015-06-02,274.8797,274.89874,274.9174,274.89407,274.8897,274.88867,274.92044
2015-06-03,274.9153,274.91614,274.891,274.8907,274.9145,274.8981,274.88928
2015-06-04,274.9223,274.89874,274.9308,274.85345,274.94,274.9156,274.9265
2015-06-05,274.91617,274.91626,274.93018,274.9264,274.93533,274.8908,276.06113
2015-06-07,274.87994,274.8987,274.88718,274.95038,274.91968,275.99072,276.12634
2015-06-08,274.91586,274.91632,274.88776,274.93915,276.06415,276.11038,276.1767
2015-06-09,274.92407,274.8987,274.9151,276.02707,276.14752,276.19193,276.636
2015-06-10,274.88614,274.91632,275.96213,276.1271,276.2541,276.6463,276.7838
2015-06-11,274.87753,276.0462,276.09863,276.1929,276.6094,276.76654,276.94446
2015-06-12,276.06418,276.07184,276.21564,276.6428,276.7399,276.94434,276.91873
2015-06-14,276.10364,276.18137,276.67853,276.7905,276.9198,276.9192,276.9323
2015-06-15,276.23422,276.7359,276.81317,276.96954,276.94238,276.9331,276.97525
2015-06-16,276.62595,276.79312,276.9595,276.91876,276.9292,276.97412,276.9429
2015-06-17,276.75403,276.96237,276.92188,277.00885,276.90546,276.9428,276.90723
2015-06-18,276.93048,276.94104,276.92337,276.94598,276.9842,276.90765,276.94556
2015-06-19,276.9125,276.9119,276.92416,276.92676,276.95364,276.95435,277.1778
2015-06-21,276.9551,276.92178,276.91205,276.93506,276.97006,277.17377,277.3094
2015-06-22,276.94678,276.93915,276.9588,276.91547,277.18054,277.28186,277.3544
2015-06-23,276.93964,276.963,276.93,277.16132,277.2893,277.35843,277.44937
2015-06-24,276.93512,276.9643,277.18018,277.32135,277.32254,277.403,277.86456
2015-06-25,276.93335,277.2184,277.301,277.34048,277.43002,277.89667,278.43823
2015-06-26,277.1757,277.242,277.27808,277.44717,277.8342,278.45575,278.69562
2015-06-28,277.26715,277.34885,277.40323,277.88547,278.45074,278.6521,278.72675
2015-06-29,277.32904,277.41733,277.88763,278.43124,278.6833,278.69324,278.9172
2015-06-30,277.45782,277.82037,278.46283,278.65112,278.69608,278.9215,279.25134
2015-07-01,277.82452,278.5032,278.64343,278.69162,278.92218,279.25543,279.26956
2015-07-02,278.44763,278.63724,278.68472,278.9177,279.31976,279.22122,279.21948
2015-07-03,278.67358,278.69684,278.92157,279.25504,279.2316,279.22296,279.28415
2015-07-05,278.765,278.92148,279.22888,279.27594,279.23242,279.27582,279.2607
2015-07-06,278.95062,279.2564,279.25534,279.2644,279.244,279.2233,279.22125
2015-07-07,279.24442,279.25754,279.27612,279.22357,279.28522,279.24738,279.2726
2015-07-08,279.2783,279.28293,279.22827,279.24783,279.25226,279.26297,279.1803
2015-07-09,279.241,279.24234,279.23404,279.26382,279.2357,279.25525,279.24786
2015-07-10,279.24463,279.23508,279.25876,279.25525,279.2601,279.27692,279.24164
2015-07-12,279.2788,279.26587,279.2447,279.27563,279.24658,279.27148,279.52448
2015-07-13,279.24072,279.2602,279.2554,279.2114,279.2605,279.46112,280.20178
2015-07-14,279.24454,279.2554,279.30444,279.262,279.51624,280.18042,280.67432
2015-07-15,279.27917,279.24487,279.27066,279.46106,280.26135,280.66785,280.66632
2015-07-16,279.24078,279.23914,279.51343,280.18036,280.66626,280.6745,281.26254
2015-07-17,279.24454,279.49573,280.21826,280.66846,280.70642,281.27002,281.90305
2015-07-19,279.49402,280.21805,280.6983,280.67474,281.19452,281.899,281.97388
2015-07-20,280.2442,280.6682,280.64673,281.2708,281.90906,281.9448,282.07028
2015-07-21,280.7251,280.6683,281.2152,281.8993,282.01636,282.07495,282.24954
2015-07-22,280.61234,281.252,281.87793,281.90723,282.06366,282.22955,282.23044
2015-07-23,281.14978,281.88654,281.9625,282.06827,282.21625,282.19455,282.17276
2015-07-24,281.8611,282.01187,282.08722,282.1936,282.1989,282.21368,282.27652
2015-07-26,281.9696,282.11386,282.22278,282.1905,282.21637,282.22687,282.2342
2015-07-27,282.05078,282.20615,282.23477,282.22708,282.1989,282.27228,282.23288
2015-07-28,282.1676,282.28983,282.15085,282.22522,282.2558,282.225,282.26218
2015-07-29,282.28024,282.29163,282.20795,282.25162,282.2237,282.25482,282.22083
2015-07-30,282.1935,282.22623,282.29062,282.2417,282.2596,282.27457,282.39883
2015-07-31,282.21234,282.19058,282.25366,282.26923,282.261,282.37143,282.5123
2015-08-02,282.25934,282.26672,282.24048,282.22247,282.41165,282.57245,282.5669
2015-08-03,282.26495,282.2715,282.24048,282.41193,282.5107,282.55798,283.0614
2015-08-04,282.22824,282.2398,282.44412,282.55182,282.5746,282.95108,283.1192
2015-08-05,282.27405,282.41068,282.5411,282.6409,283.03973,283.11826,283.114
2015-08-06,282.39178,282.50168,282.61353,283.02383,283.14557,283.10663,283.11493
2015-08-07,282.47974,282.59802,283.0128,283.09982,283.05945,283.143,283.096
2015-08-09,282.5859,283.04102,283.12646,283.13855,283.06226,283.09372,283.06226
2015-08-10,283.0426,283.11807,283.09012,283.11194,283.12595,283.01877,282.60834
2015-08-11,283.09622,283.10825,283.09717,283.06406,283.02124,282.58887,282.54636
2015-08-12,283.0985,283.0648,283.1119,283.0197,282.65036,282.59717,282.53308
2015-08-13,283.0947,283.13232,283.0019,282.6057,282.57877,282.51718,282.22937
2015-08-14,283.11096,283.01855,282.6305,282.59894,282.57935,282.2083,282.0998
2015-08-16,282.97107,282.61975,282.56094,282.5202,282.2296,282.03064,281.94467
2015-08-17,282.55618,282.57935,282.548,282.23523,282.0672,281.95724,281.91296
2015-08-18,282.5685,282.4497,282.22858,282.07104,281.95197,281.88922,281.89264
2015-08-19,282.54416,282.24503,282.07343,281.9697,281.89484,281.88422,281.87558
2015-08-20,282.21875,282.09564,281.93033,281.91693,281.86963,281.8475,281.9349
2015-08-21,282.07385,281.95645,281.89185,281.87064,281.896,281.90686,280.5531
2015-08-23,281.94513,281.9023,281.90234,281.85797,281.89136,280.59512,280.53387
2015-08-24,281.9181,281.9256,281.8775,281.8985,280.5995,280.56122,280.39264
2015-08-25,281.8897,281.88876,281.86063,280.5381,280.5373,280.37354,280.2524
2015-08-26,281.88147,281.88275,280.6116,280.52203,280.38483,280.274,279.86612
2015-08-27,281.89648,280.57758,280.51312,280.37115,280.261,279.86633,279.8073
2015-08-28,280.56747,280.52713,280.3457,280.22882,279.88214,279.85156,279.77942
2015-08-30,280.55206,280.37305,280.25183,279.84274,279.82886,279.82263,279.77063
2015-08-31,280.39908,280.29434,279.84866,279.85956,279.70026,279.75516,279.79935
2015-09-01,280.2661,279.84076,279.84116,279.7913,279.7805,279.82782,279.78802
2015-09-02,279.8709,279.83606,279.80478,279.7564,279.7467,279.77734,279.79907
2015-09-03,279.79666,279.794,279.8105,279.77832,279.72278,279.78897,279.81882
2015-09-04,279.7635,279.81012,279.82437,279.72653,279.83344,279.789,279.79565
2015-09-06,279.79492,279.77737,279.78842,279.7832,279.71207,279.80435,279.78015
2015-09-07,279.79193,279.7777,279.8065,279.81012,279.80704,279.78882,279.68112
2015-09-08,279.76285,279.7909,279.73193,279.79147,279.77826,279.7006,279.67456
2015-09-09,279.7955,279.77176,279.80695,279.75372,279.68478,279.68167,279.65314
2015-09-10,279.79233,279.77826,279.81342,279.6984,279.69485,279.64807,279.51437
2015-09-11,279.76233,279.804,279.72083,279.67587,279.66193,279.58643,279.45798
2015-09-13,279.79614,279.69516,279.65628,279.63464,279.5432,279.47192,279.40396
2015-09-14,279.70712,279.6588,279.62286,279.51953,279.4972,279.41205,279.27606
2015-09-15,279.71478,279.67102,279.55685,279.4345,279.38638,279.30264,279.26355
2015-09-16,279.6548,279.50217,279.46582,279.3559,279.27872,279.25754,279.06744
2015-09-17,279.5219,279.4514,279.3842,279.31085,279.19302,279.10968,278.87393
2015-09-18,279.46484,279.4049,279.2891,279.24908,279.0983,278.8299,278.85013
2015-09-20,279.38287,279.30087,279.24042,279.0855,278.82867,278.87186,278.86282
2015-09-21,279.28235,279.2366,279.10443,278.886,278.85773,278.85007,279.003
2015-09-22,279.23138,279.0886,278.86127,278.86057,278.88184,279.02908,279.06848
2015-09-23,279.07416,278.8551,278.8553,278.86597,279.0095,279.111,279.0997
2015-09-24,278.871,278.87152,278.86414,279.027,279.07965,279.1079,279.09235
2015-09-25,278.86493,278.85577,279.0011,279.1062,279.1491,279.0675,279.09253
2015-09-27,278.8614,278.99933,279.08896,279.13794,279.15076,279.13983,279.08618
2015-09-28,278.997,279.098,279.088,279.1387,279.09558,279.14026,279.11258
2015-09-29,279.0397,279.11377,279.08722,279.1075,279.02322,279.09064,279.102
2015-09-30,279.0752,279.0973,279.0961,279.08478,279.12512,279.0984,279.06348
2015-10-01,279.1046,279.09692,279.10065,279.06702,279.06763,279.12708,279.08765
2015-10-02,279.09442,279.08813,279.1135,279.1259,279.05737,279.0993,279.06293
2015-10-04,279.11838,279.06287,279.09546,279.09955,279.1086,279.0347,279.0878
2015-10-05,279.0728,279.0897,279.10388,279.03363,279.11868,279.0285,279.04498
2015-10-06,279.09015,279.10553,279.0952,279.07782,279.06665,279.05084,278.85104
2015-10-07,279.0747,279.08618,279.08258,279.09433,278.95746,278.88397,278.77164
2015-10-08,279.1161,279.09576,279.1116,279.04315,278.8519,278.72006,278.6972
2015-10-09,279.11887,279.08594,279.00317,278.88034,278.73178,278.72644,278.20654
2015-10-11,279.07623,279.01562,278.8332,278.72366,278.69482,278.18915,278.20215
2015-10-12,278.98676,278.881,278.72974,278.75348,278.1535,278.14386,277.62875
2015-10-13,278.9223,278.7423,278.7319,278.23807,278.18805,277.66107,277.49918
2015-10-14,278.73727,278.72333,278.3111,278.13748,277.71075,277.50375,277.34485
2015-10-15,278.6942,278.24942,278.12753,277.68762,277.59348,277.3711,276.73358
2015-10-16,278.2407,278.21085,277.71277,277.5047,277.3451,276.72015,276.63617
2015-10-18,278.1383,277.66492,277.53082,277.35028,276.71075,276.65176,276.68787
2015-10-19,277.67715,277.51154,277.39572,276.7303,276.68097,276.67194,276.6659
2015-10-20,277.5733,277.34723,276.72015,276.63202,276.65283,276.65088,276.64404
2015-10-21,277.35175,276.71292,276.5853,276.62183,276.6585,276.666,276.68878
2015-10-22,276.71848,276.6546,276.69632,276.67163,276.66354,276.68616,277.33932
2015-10-23,276.68277,276.62823,276.62405,276.6822,276.6939,277.32642,277.44952
2015-10-25,276.61975,276.6592,276.62048,276.68518,277.3504,277.51895,277.5418
2015-10-26,276.6458,276.65863,276.70297,277.3415,277.47006,277.59238,277.69122
2015-10-27,276.67014,276.77832,277.33408,277.53806,277.45972,277.6859,278.247
2015-10-28,276.77002,277.35843,277.4735,277.53647,277.67776,278.21167,278.71326
2015-10-29,277.30005,277.4508,277.5233,277.69666,278.22733,278.71466,278.8553
2015-10-30,277.465,277.51965,277.71158,278.19452,278.72076,278.84122,279.0422
2015-11-01,277.53815,277.6729,278.22034,278.7229,278.85587,278.9802,279.29617
2015-11-02,277.6527,278.2082,278.7553,278.8627,279.02127,279.21436,279.30746
2015-11-03,278.2122,278.70456,278.84924,279.01144,279.35504,279.37012,279.24612
2015-11-04,278.71234,278.86154,279.01273,279.33472,279.33755,279.4016,279.31543
2015-11-05,278.8634,279.04193,279.339,279.32642,279.28857,279.22632,279.31818
2015-11-06,278.99762,279.3005,279.28452,279.3194,279.3119,279.2643,279.88916
2015-11-08,279.3128,279.31644,279.33636,279.31537,279.36182,279.87344,279.84378
2015-11-09,279.30478,279.32648,279.304,279.3148,279.90875,279.88046,280.6691
2015-11-10,279.31354,279.3,279.29022,279.89252,279.9115,280.66302,281.52725
2015-11-11,279.31543,279.32028,279.88803,279.89642,280.6509,281.50177,281.72913
2015-11-12,279.28534,279.90216,279.89764,280.67657,281.4411,281.7284,281.83316
2015-11-13,279.90656,279.85236,280.65894,281.45163,281.81198,281.8059,282.15405
2015-11-15,279.89212,280.7099,281.46063,281.75803,281.81982,282.10855,282.4967
2015-11-16,280.67267,281.4435,281.77448,281.81628,282.17047,282.47046,283.21564
2015-11-17,281.48532,281.7935,281.8037,282.17578,282.46796,283.1922,283.25793
2015-11-18,281.72275,281.87363,282.1923,282.49112,283.23602,283.2381,283.40546
2015-11-19,281.80496,282.1371,282.44812,283.188,283.24167,283.42657,285.4953
2015-11-20,282.13995,282.4847,283.20572,283.2389,283.41278,285.47195,288.41898
2015-11-22,282.51212,283.22656,283.304,283.40497,285.50336,288.3955,288.5763
2015-11-23,283.2011,283.24008,283.43768,285.47366,288.4355,288.54657,289.5304
2015-11-24,283.26633,283.44745,285.48038,288.3731,288.57022,289.5392,289.9015
2015-11-25,283.4529,285.47876,288.4192,288.57367,289.52985,289.96097,290.00653
2015-11-26,285.43918,288.42657,288.51608,289.47595,289.89557,290.01047,290.04575
2015-11-27,288.43427,288.5527,289.49963,289.9171,290.0089,290.0666,290.3448
2015-11-29,288.5668,289.50714,289.89032,290.00122,290.12567,290.2951,290.34583
2015-11-30,289.59155,289.8724,289.98492,290.06567,290.3222,290.29092,290.34583
2015-12-01,289.93686,290.04132,290.06702,290.33524,290.25476,290.34454,290.3458
2015-12-02,290.00134,290.10364,290.18942,290.34723,290.39175,290.38226,290.3458
2015-12-03,290.06668,290.2944,290.24625,290.3593,290.2768,290.35205,290.34555
2015-12-04,290.3553,290.36804,290.34393,290.33807,290.35065,290.31052,290.34555
2015-12-06,290.33316,290.34735,290.4151,290.35184,290.34857,290.35648,290.34555
2015-12-07,290.3496,290.366,290.32526,290.33127,290.34653,290.33795,290.34555
2015-12-08,290.33316,290.3165,290.34677,290.33948,290.3424,290.32614,290.34555
2015-12-09,290.34973,290.32855,290.33664,290.35315,290.32895,290.36847,290.34555
2015-12-10,290.33322,290.341,290.35696,290.31104,290.3379,290.32407,290.34555
2015-12-11,290.34985,290.35944,290.3451,290.33136,290.33862,290.31458,290.3455
2015-12-13,290.33304,290.32962,290.33713,290.37213,290.34122,290.357,290.45093
2015-12-14,290.35,290.3304,290.35745,290.328,290.3008,290.37408,290.39877
2015-12-15,290.33304,290.36627,290.34515,290.34473,290.36697,290.3487,290.33447
2015-12-16,290.35007,290.32617,290.33557,290.37384,290.37704,290.31323,290.27628
2015-12-17,290.333,290.36038,290.38446,290.35287,290.3391,290.2592,290.0908
2015-12-18,290.35025,290.3783,290.3776,290.31262,290.22772,290.09784,289.96744
2015-12-20,290.3524,290.36694,290.3515,290.2542,290.09106,290.0114,289.91968
2015-12-21,290.34833,290.25952,290.1955,290.10577,289.969,289.92126,289.64807
2015-12-22,290.33194,290.23102,290.096,289.96664,289.90872,289.60583,289.51807
2015-12-23,290.2334,290.08276,289.97205,289.92584,289.59937,289.50974,289.37012
2015-12-24,290.0628,290.02512,289.94305,289.60898,289.47778,289.36478,289.23978
2015-12-27,289.95474,289.93872,289.5908,289.5466,289.36835,289.20215,289.0592
2015-12-28,289.94528,289.61383,289.5132,289.3438,289.1942,289.06735,289.0646
2015-12-29,289.57623,289.5135,289.34567,289.18826,289.0642,289.10315,289.0386
2015-12-30,289.47247,289.361,289.18985,289.08875,289.05463,289.06696,289.08
2015-12-31,289.33582,289.21204,289.1067,289.08765,289.0791,289.07434,289.0824
2016-01-03,289.21533,289.0056,289.01364,289.07687,289.08044,289.04492,289.03564
2016-01-04,289.06506,289.08038,289.11816,289.06824,289.05182,289.07275,289.0594
2016-01-05,289.08066,289.06406,289.03723,289.0484,289.0582,289.07617,289.0836
2016-01-06,289.0398,289.0136,289.05463,289.06842,289.06265,289.0772,289.08316
2016-01-07,289.0799,289.1049,289.1086,289.0771,289.0382,289.07547,289.08203
2016-01-08,289.0822,289.0029,289.01132,289.05304,289.07886,289.0601,289.11945
2016-01-10,289.0604,289.08188,289.12042,289.06293,289.07974,289.10822,289.06006
2016-01-11,289.08105,289.06534,289.03607,289.04132,289.05203,289.08475,289.01144
2016-01-12,289.05423,289.0122,289.0543,289.08643,289.06378,288.9251,288.90497
2016-01-13,289.0356,289.10754,289.10995,289.04846,289.0256,288.91623,288.89862
2016-01-14,289.12836,289.00104,289.00937,289.03723,288.89474,288.90167,288.9396
2016-01-15,289.04813,289.08337,288.95764,288.87418,288.9013,288.93597,288.917
2016-01-17,289.0542,288.99103,288.9154,288.90204,288.9261,288.96136,288.9556
2016-01-18,288.99786,288.90305,288.8772,288.93243,288.943,289.02094,288.9493
2016-01-19,288.92703,288.87274,288.95517,288.9262,288.9852,289.01202,289.0099
2016-01-20,288.91293,288.93405,288.97144,288.99292,289.02264,288.9797,288.94568
2016-01-21,288.91925,288.92053,289.05536,288.98187,289.03455,288.9607,288.89853
2016-01-22,288.95898,288.98776,289.00284,289.02496,288.96777,288.90112,288.89105
2016-01-24,288.98584,288.9485,288.94345,288.9253,288.86035,288.91632,288.91025
2016-01-25,288.99164,288.99255,288.92197,288.92804,288.81918,288.90103,288.9337
2016-01-26,288.9666,288.93265,288.86127,288.9092,288.9316,288.91632,288.8165
2016-01-27,288.95135,288.90042,288.87228,288.8945,288.90082,288.84967,288.73688
2016-01-28,288.88892,288.86893,288.93713,288.90192,288.8214,288.7843,288.7805
2016-01-29,288.92938,288.90778,288.92914,288.78485,288.7804,288.68533,288.35776
2016-01-31,288.88828,288.90698,288.83878,288.75964,288.72113,288.36078,288.36255
2016-02-01,288.8788,288.81012,288.78305,288.71994,288.34058,288.3266,288.3128
2016-02-02,288.8154,288.76562,288.6711,288.3332,288.29077,288.2877,288.33072
2016-02-03,288.76694,288.74146,288.29803,288.31467,288.31116,288.32492,288.33987
2016-02-04,288.69318,288.45438,288.32428,288.322,288.3102,288.30804,288.29626
2016-02-05,288.29092,288.45898,288.2918,288.31528,288.31052,288.34723,288.31223
2016-02-07,288.34848,288.4052,288.3181,288.297,288.31052,288.28647,288.32745
2016-02-08,288.34717,288.3108,288.29065,288.28766,288.31052,288.32855,288.33643
2016-02-09,288.32532,288.36005,288.3397,288.3188,288.31052,288.29312,288.28616
2016-02-10,288.30914,288.3086,288.38058,288.2903,288.31067,288.2774,288.165
2016-02-11,288.33484,288.35654,288.3197,288.36594,288.21863,288.17456,288.0699
2016-02-12,288.29434,288.28586,288.28427,288.21484,288.10968,288.0832,287.75098
2016-02-14,288.34338,288.3173,288.30048,288.11725,288.09988,287.7312,286.90033
2016-02-15,288.2932,288.2856,288.14337,288.06006,287.74683,286.96118,286.9171
2016-02-16,288.2858,288.1507,288.0518,287.729,286.92896,286.8985,286.83545
2016-02-17,288.1715,288.05548,287.71393,286.93048,286.93063,286.9193,285.5965
2016-02-18,288.05548,287.7267,286.98083,286.88116,286.90378,285.5385,285.30878
2016-02-19,287.6758,286.97263,286.96048,286.91074,285.54813,285.30344,282.43976
2016-02-21,287.0333,286.91376,286.90292,285.54742,285.31403,282.42432,281.80728
2016-02-22,286.97498,286.85382,285.56964,285.3224,282.43362,281.81445,281.86865
2016-02-23,286.8174,285.5354,285.29727,282.42093,281.80682,281.7749,281.8714
2016-02-24,285.55692,285.31665,282.41245,281.81866,281.85114,281.79376,281.82404
2016-02-25,285.26492,282.34027,281.82605,281.80533,281.77118,281.83435,281.7604
2016-02-26,282.37704,281.80807,281.78458,281.79727,281.86127,281.8147,281.7575
2016-02-28,281.81744,281.80807,281.77618,281.79657,281.79095,281.7729,281.80798
2016-02-29,281.83124,281.80783,281.81857,281.80307,281.8061,281.793,281.3122
2016-03-01,281.81482,281.80783,281.8279,281.82166,281.85345,281.3211,281.31635
2016-03-02,281.80106,281.8077,281.7834,281.81653,281.25427,281.2985,281.2475
2016-03-03,281.80457,281.8077,281.774,281.36328,281.31055,281.30743,281.24084
2016-03-04,281.80334,281.8075,281.3099,281.3005,281.29468,281.30695,281.29028
2016-03-06,281.80765,281.32733,281.30157,281.3059,281.3108,281.30804,280.31226
2016-03-07,281.29077,281.29916,281.30365,281.3107,281.29443,280.32364,280.0364
2016-03-08,281.2824,281.30527,281.28177,281.3056,280.34247,280.07544,279.10855
2016-03-09,281.3013,281.31055,281.31683,280.33673,280.09692,279.15884,278.95795
2016-03-10,281.2928,281.299,280.32535,280.0851,279.12723,278.9555,278.928
2016-03-11,281.31192,280.30508,280.07193,279.12634,278.95444,278.95007,278.95776
2016-03-13,280.3174,280.09283,279.0941,278.96985,278.95767,278.9757,278.7608
2016-03-14,280.06177,279.1267,278.95853,278.94092,278.98853,278.77408,278.79416
2016-03-15,279.08368,278.99277,278.9584,278.97314,278.79724,278.79767,278.76508
2016-03-16,278.94504,278.90567,278.92914,278.80457,278.7389,278.79178,278.7714
2016-03-17,278.96832,279.00378,278.7804,278.78146,278.7699,278.77896,278.77585
2016-03-18,278.95825,278.76215,278.78326,278.75665,278.7482,278.77692,278.95886
2016-03-20,278.76434,278.75635,278.76138,278.77026,278.74106,278.94955,279.15
2016-03-21,278.76987,278.77765,278.7746,278.78247,278.95554,279.15134,279.3475
2016-03-22,278.7559,278.7699,278.7796,278.95593,279.14874,279.3305,279.4428
2016-03-23,278.78482,278.7361,278.96173,279.0825,279.31073,279.40884,279.42612
2016-03-24,278.75552,278.94427,279.17017,279.32733,279.4025,279.44086,279.37347
2016-03-27,278.87994,279.1444,279.31665,279.3973,279.40622,279.40497,279.46844
2016-03-28,279.17325,279.32916,279.39502,279.40787,279.37225,279.40866,279.36218
2016-03-29,279.31027,279.4259,279.41626,279.40936,279.4461,279.44144,279.44406
2016-03-30,279.44183,279.3976,279.4122,279.4077,279.4148,279.4049,279.42664
2016-03-31,279.39716,279.40836,279.40363,279.4288,279.4477,279.40833,279.3718
2016-04-01,279.42566,279.44778,279.43753,279.41742,279.40216,279.44177,279.47055
2016-04-03,279.46442,279.41635,279.39053,279.41846,279.44873,279.40445,279.36032
2016-04-04,279.40524,279.4004,279.4566,279.4234,279.36713,279.40808,279.2908
2016-04-05,279.40033,279.42273,279.4765,279.4077,279.4261,279.38373,279.03217
2016-04-06,279.41064,279.41824,279.39157,279.4483,279.26486,279.07343,278.8039
2016-04-07,279.41205,279.44922,279.423,279.33368,279.0665,278.7026,278.5529
2016-04-08,279.37808,279.39612,279.362,279.02844,278.77164,278.60715,277.70416
2016-04-10,279.4694,279.33044,279.03662,278.7542,278.65167,277.6676,277.52515
2016-04-11,279.35703,279.02417,278.78195,278.56476,277.6693,277.47388,277.3885
2016-04-12,279.05392,278.7202,278.6369,277.66785,277.50143,277.39478,276.28125
2016-04-13,278.77634,278.602,277.64432,277.5339,277.41544,276.33215,276.06693
2016-04-14,278.56006,277.65417,277.48053,277.40158,276.28485,276.12085,275.82468
2016-04-15,277.6284,277.50223,277.42355,276.24896,276.1023,275.79163,275.6159
2016-04-17,277.48065,277.37683,276.2671,276.05624,275.7578,275.5645,275.20142
2016-04-18,277.3871,276.28442,276.0844,275.80563,275.51215,275.22314,275.217
2016-04-19,276.28894,276.0679,275.78143,275.61145,275.24274,275.1985,275.19855
2016-04-20,276.10712,275.78488,275.54666,275.24463,275.18512,275.242,275.21722
2016-04-21,275.84445,275.5487,275.2228,275.22482,275.2105,275.25098,275.19836
2016-04-22,275.56525,275.22452,275.1916,275.19073,275.20618,275.22308,275.21722
2016-04-24,275.28336,275.20502,275.1955,275.2393,275.2314,275.1986,275.15634
2016-04-25,275.1795,275.24734,275.2353,275.2187,275.1938,275.174,275.06674
2016-04-26,275.20416,275.22336,275.23615,275.20493,275.1803,275.0968,275.06302
2016-04-27,275.2918,275.25732,275.2088,275.1926,275.06943,275.09796,275.04822
2016-04-28,275.24243,275.21783,275.16135,275.04126,275.08362,275.1012,275.08344
2016-04-29,275.24548,275.20657,275.06964,275.08997,275.07663,275.08105,274.93674
2016-05-01,275.20847,275.1104,275.10257,275.10034,275.08182,274.95758,274.91895
2016-05-02,275.02722,275.06873,275.06616,275.04956,274.9943,274.94104,274.8031
2016-05-03,275.0766,275.08966,275.06946,274.9684,274.927,274.78958,274.77136
2016-05-04,275.02063,275.08957,274.97043,274.83954,274.79123,274.75693,274.80692
2016-05-05,275.08292,274.9308,274.89398,274.77808,274.82352,274.79306,274.7746
2016-05-06,274.95758,274.8685,274.7603,274.81375,274.78464,274.7899,274.7771
2016-05-08,274.88818,274.7675,274.79388,274.79053,274.79266,274.75647,274.77112
2016-05-09,274.77734,274.79077,274.78107,274.7557,274.7406,274.79364,274.807
2016-05-10,274.79166,274.80792,274.76178,274.78918,274.77167,274.79004,274.78226
2016-05-11,274.77335,274.8001,274.7597,274.7756,274.82806,274.75592,274.771
2016-05-12,274.792,274.77914,274.7883,274.78568,274.81015,274.7937,274.95648
2016-05-13,274.75244,274.75793,274.80597,274.76367,274.7873,274.94498,275.08084
2016-05-15,274.7824,274.7812,274.75772,274.8079,274.985,275.02628,275.2389
2016-05-16,274.77658,274.77795,274.78012,274.94977,275.08426,275.15985,275.4165
2016-05-17,274.75,274.77206,274.967,275.05396,275.22385,275.3235,275.4166
2016-05-18,274.7757,274.96564,275.07703,275.2121,275.33685,275.4119,275.43176
2016-05-19,274.96378,275.03894,275.2216,275.33527,275.38983,275.51266,275.53525
2016-05-20,275.05685,275.20502,275.43216,275.40692,275.47134,275.5636,276.0349
2016-05-22,275.2162,275.35712,275.434,275.4677,275.59122,276.0407,276.12048
