DateTime Stamp,XAUEUR,XAUEUR Volume,USDNOK,USDNOK Volume,UDXUSD,UDXUSD Volume,AUDUSD,AUDUSD Volume,USDPLN,USDPLN Volume,NZDUSD,NZDUSD Volume,AUDCAD,AUDCAD Volume,EURSEK,EURSEK Volume,NZDCAD,NZDCAD Volume,USDCAD,USDCAD Volume,ETXEUR,ETXEUR Volume,AUXAUD,AUXAUD Volume,USDSGD,USDSGD Volume,XAUCHF,XAUCHF Volume,JPXJPY,JPXJPY Volume,EURHUF,EURHUF Volume,WTIUSD,WTIUSD Volume,SGDJPY,SGDJPY Volume,USDCZK,USDCZK Volume,USDTRY,USDTRY Volume,SPXUSD,SPXUSD Volume,GBPCHF,GBPCHF Volume,USDMXN,USDMXN Volume,USDZAR,USDZAR Volume,NZDJPY,NZDJPY Volume,CADCHF,CADCHF Volume,USDDKK,USDDKK Volume,USDJPY,USDJPY Volume,AUDJPY,AUDJPY Volume,EURCHF,EURCHF Volume,AUDCHF,AUDCHF Volume,XAUUSD,XAUUSD Volume,GBPNZD,GBPNZD Volume,NZDCHF,NZDCHF Volume,BCOUSD,BCOUSD Volume,AUDNZD,AUDNZD Volume,XAUAUD,XAUAUD Volume,GBPJPY,GBPJPY Volume,EURDKK,EURDKK Volume,USDCHF,USDCHF Volume,EURCAD,EURCAD Volume,EURPLN,EURPLN Volume,EURNZD,EURNZD Volume,CHFJPY,CHFJPY Volume,XAUGBP,XAUGBP Volume,HKXHKD,HKXHKD Volume,CADJPY,CADJPY Volume,EURUSD,EURUSD Volume,GRXEUR,GRXEUR Volume,EURJPY,EURJPY Volume,ZARJPY,ZARJPY Volume,EURTRY,EURTRY Volume,USDHKD,USDHKD Volume,USDSEK,USDSEK Volume,USDHUF,USDHUF Volume,NSXUSD,NSXUSD Volume,GBPUSD,GBPUSD Volume,XAGUSD,XAGUSD Volume,GBPCAD,GBPCAD Volume,EURGBP,EURGBP Volume,FRXEUR,FRXEUR Volume,EURNOK,EURNOK Volume,UKXGBP,UKXGBP Volume,GBPAUD,GBPAUD Volume,EURAUD,EURAUD Volume,EURCZK,EURCZK Volume
2011-12-29,1201.18,0.0,6.00413,0.0,12189.0,0.0,1.01548,0.0,3.411,0.0,0.77245,0.0,1.03608,0.0,8.93475,0.0,0.78805,0.0,1.02031,0.0,2298.0,0.0,4018.0,0.0,1.30044,0.0,1462.85,0.0,8418.0,0.0,310.155,0.0,99.84,0.0,59.573,0.0,19.882,0.0,1.9127,0.0,1254.38,0.0,1.4501600000000001,0.0,14.0075,0.0,8.17505,0.0,59.867,0.0,0.9219200000000001,0.0,5.74333,0.0,77.511,0.0,78.706,0.0,1.21783,0.0,0.9554299999999999,0.0,1554.75,0.0,1.99397,0.0,0.72668,0.0,108.02,0.0,1.31403,0.0,1530.78,0.0,119.461,0.0,7.43345,0.0,0.94086,0.0,1.32035,0.0,4.41285,0.0,1.67472,0.0,82.368,0.0,1008.44,0.0,18437.0,0.0,75.944,0.0,1.2941,0.0,5880.5,0.0,100.316,0.0,9.463,0.0,2.4756,0.0,7.7698,0.0,6.9033,0.0,239.62,0.0,2275.13,0.0,1.54121,0.0,27.48,0.0,1.57253,0.0,0.83955,0.0,3144.75,0.0,7.77101,0.0,5544.5,0.0,1.51738,0.0,1.27417,0.0,25.731,0.0
2011-12-30,1207.43,0.0,5.97384,0.0,12151.0,0.0,1.02065,0.0,3.4456,0.0,0.77741,0.0,1.04253,0.0,8.929,0.0,0.79372,0.0,1.02134,0.0,2308.0,0.0,4018.0,0.0,1.29627,0.0,1468.72,0.0,8413.0,0.0,314.7,0.0,98.87,0.0,59.296,0.0,19.744,0.0,1.887,0.0,1253.13,0.0,1.45953,0.0,13.95055,0.0,8.07665,0.0,59.777,0.0,0.9189,0.0,5.73581,0.0,76.901,0.0,78.48,0.0,1.21672,0.0,0.9582799999999999,0.0,1564.9,0.0,1.9980900000000001,0.0,0.72978,0.0,107.17,0.0,1.3123799999999999,0.0,1533.05,0.0,119.548,0.0,7.4333,0.0,0.93876,0.0,1.32352,0.0,4.46885,0.0,1.6662,0.0,81.902,0.0,1006.62,0.0,18371.0,0.0,75.27,0.0,1.2957299999999998,0.0,5896.25,0.0,99.645,0.0,9.493,0.0,2.44525,0.0,7.7677,0.0,6.8976,0.0,242.996,0.0,2274.63,0.0,1.55395,0.0,27.84,0.0,1.5879,0.0,0.8333,0.0,3157.25,0.0,7.7418,0.0,5526.0,0.0,1.5226899999999999,0.0,1.26938,0.0,25.5715,0.0
2012-01-02,1222.01,0.0,5.95805,0.0,,,1.0292700000000001,0.0,3.4349,0.0,0.78374,0.0,1.0446799999999998,0.0,8.91355,0.0,0.79535,0.0,1.01494,0.0,2357.0,0.0,4085.0,0.0,1.2916299999999998,0.0,1488.78,0.0,,,314.15,0.0,100.53,0.0,59.448,0.0,19.616,0.0,1.8886,0.0,,,1.4582,0.0,13.87495,0.0,8.0441,0.0,60.202,0.0,0.9244399999999999,0.0,5.72685,0.0,76.821,0.0,79.074,0.0,1.21827,0.0,0.96599,0.0,1586.3,0.0,1.98132,0.0,0.73546,0.0,108.65,0.0,1.3129,0.0,1540.88,0.0,119.363,0.0,7.4333,0.0,0.93847,0.0,1.31729,0.0,4.45955,0.0,1.6552799999999999,0.0,81.846,0.0,1020.59,0.0,18820.0,0.0,75.668,0.0,1.2978399999999999,0.0,6061.0,0.0,99.705,0.0,9.536,0.0,2.45175,0.0,7.76907,0.0,6.86755,0.0,242.024,0.0,,,1.55375,0.0,28.431,0.0,1.57705,0.0,0.8351700000000001,0.0,3207.5,0.0,7.73355,0.0,,,1.50919,0.0,1.2606700000000002,0.0,25.4595,0.0
2012-01-03,1225.43,0.0,5.91971,0.0,12336.0,0.0,1.03529,0.0,3.42135,0.0,0.7892899999999999,0.0,1.04811,0.0,8.89936,0.0,0.79903,0.0,1.01236,0.0,2376.0,0.0,4162.0,0.0,1.2859,0.0,1490.94,0.0,8558.0,0.0,315.695,0.0,102.65,0.0,59.591,0.0,19.717,0.0,1.87368,0.0,1271.63,0.0,1.45961,0.0,13.67575,0.0,8.05835,0.0,60.506,0.0,0.92148,0.0,5.70385,0.0,76.664,0.0,79.373,0.0,1.21665,0.0,0.9660799999999999,0.0,1597.69,0.0,1.98053,0.0,0.73641,0.0,111.83,0.0,1.31118,0.0,1542.93,0.0,119.917,0.0,7.436,0.0,0.93315,0.0,1.3197,0.0,4.4606,0.0,1.6509200000000002,0.0,82.141,0.0,1021.1,0.0,18825.0,0.0,75.706,0.0,1.30354,0.0,6148.75,0.0,99.942,0.0,9.5,0.0,2.44335,0.0,7.769,0.0,6.8243,0.0,242.16,0.0,2315.0,0.0,1.5641399999999999,0.0,29.192,0.0,1.58352,0.0,0.83325,0.0,3230.0,0.0,7.7173,0.0,5650.5,0.0,1.5104899999999999,0.0,1.25888,0.0,25.7025,0.0
2012-01-04,1249.13,0.0,5.94395,0.0,12331.0,0.0,1.0322,0.0,3.4778,0.0,0.78578,0.0,1.04664,0.0,8.82814,0.0,0.7966300000000001,0.0,1.01391,0.0,2349.0,0.0,4113.0,0.0,1.28775,0.0,1521.79,0.0,8478.0,0.0,320.475,0.0,103.08,0.0,59.55,0.0,20.03,0.0,1.8824,0.0,1269.88,0.0,1.47058,0.0,13.6829,0.0,8.12528,0.0,60.276,0.0,0.92925,0.0,5.7539,0.0,76.721,0.0,79.185,0.0,1.21821,0.0,0.97283,0.0,1614.54,0.0,1.98443,0.0,0.74045,0.0,113.4,0.0,1.31312,0.0,1563.86,0.0,119.709,0.0,7.4365,0.0,0.9424799999999999,0.0,1.3104,0.0,4.49505,0.0,1.64399,0.0,81.388,0.0,1034.44,0.0,18813.0,0.0,75.64,0.0,1.2923,0.0,6130.0,0.0,99.154,0.0,9.425,0.0,2.4348099999999997,0.0,7.76588,0.0,6.83085,0.0,247.94,0.0,2324.75,0.0,1.5603,0.0,29.31,0.0,1.58213,0.0,0.82814,0.0,3200.5,0.0,7.68175,0.0,5649.75,0.0,1.51128,0.0,1.25175,0.0,25.8843,0.0
2012-01-05,1270.35,0.0,6.0183,0.0,12292.0,0.0,1.02253,0.0,3.52485,0.0,0.77936,0.0,1.0431,0.0,8.85506,0.0,0.79495,0.0,1.02006,0.0,2319.0,0.0,4082.0,0.0,1.29401,0.0,1548.26,0.0,8360.0,0.0,318.89,0.0,101.52,0.0,59.624,0.0,20.205,0.0,1.88048,0.0,1268.13,0.0,1.47709,0.0,13.77193,0.0,8.16727,0.0,60.149,0.0,0.9343600000000001,0.0,5.81738,0.0,77.191,0.0,78.922,0.0,1.21869,0.0,0.9748600000000001,0.0,1623.94,0.0,1.98669,0.0,0.74292,0.0,112.45,0.0,1.31159,0.0,1587.81,0.0,119.587,0.0,7.43615,0.0,0.9533799999999999,0.0,1.30379,0.0,4.5053,0.0,1.6394099999999998,0.0,80.95,0.0,1047.84,0.0,18519.0,0.0,75.647,0.0,1.2781200000000001,0.0,6129.25,0.0,98.664,0.0,9.444,0.0,2.4043,0.0,7.76595,0.0,6.92707,0.0,249.475,0.0,2334.63,0.0,1.54925,0.0,29.301,0.0,1.5804,0.0,0.82488,0.0,3164.25,0.0,7.69255,0.0,5606.75,0.0,1.5147899999999999,0.0,1.2497,0.0,25.8261,0.0
2012-01-06,1271.33,0.0,6.03268,0.0,12308.0,0.0,1.0227600000000001,0.0,3.5362,0.0,0.78041,0.0,1.05169,0.0,8.8312,0.0,0.80238,0.0,1.0281799999999999,0.0,2283.0,0.0,4090.0,0.0,1.29403,0.0,1544.53,0.0,8340.0,0.0,314.675,0.0,101.87,0.0,59.433,0.0,20.335,0.0,1.8788,0.0,1273.88,0.0,1.47314,0.0,13.73015,0.0,8.17485,0.0,60.047,0.0,0.9286,0.0,5.84427,0.0,76.958,0.0,78.705,0.0,1.2149,0.0,0.9767299999999999,0.0,1617.7,0.0,1.97558,0.0,0.7453,0.0,113.45,0.0,1.30975,0.0,1581.16,0.0,118.711,0.0,7.43405,0.0,0.9549700000000001,0.0,1.30776,0.0,4.4981,0.0,1.6289,0.0,80.575,0.0,1048.14,0.0,18643.0,0.0,74.826,0.0,1.27189,0.0,6048.25,0.0,97.897,0.0,9.397,0.0,2.3907,0.0,7.76435,0.0,6.94255,0.0,247.042,0.0,2353.63,0.0,1.54245,0.0,28.724,0.0,1.5861399999999999,0.0,0.82445,0.0,3125.0,0.0,7.67395,0.0,5601.75,0.0,1.5078,0.0,1.24337,0.0,25.795,0.0
2012-01-08,1267.01,0.0,6.029,0.0,12268.0,0.0,1.01689,0.0,3.5417099999999997,0.0,0.7801,0.0,1.04823,0.0,8.82339,0.0,0.80405,0.0,1.0308,0.0,,,4082.0,0.0,1.29903,0.0,1537.73,0.0,8320.0,0.0,314.915,0.0,100.96,0.0,59.186,0.0,20.387,0.0,1.8828,0.0,1268.38,0.0,1.47386,0.0,13.75,0.0,8.16665,0.0,59.999,0.0,0.927,0.0,5.8556,0.0,76.921,0.0,78.224,0.0,1.21365,0.0,0.9719899999999999,0.0,1608.65,0.0,1.97528,0.0,0.74558,0.0,113.12,0.0,1.30308,0.0,1581.63,0.0,118.599,0.0,7.43415,0.0,0.9558399999999999,0.0,1.30854,0.0,4.49705,0.0,1.62667,0.0,80.46,0.0,1042.99,0.0,18387.0,0.0,74.601,0.0,1.2694299999999998,0.0,,,97.651,0.0,9.401,0.0,2.39055,0.0,7.76443,0.0,6.95033,0.0,247.725,0.0,2344.5,0.0,1.5418399999999999,0.0,28.613,0.0,1.58933,0.0,0.82319,0.0,,,7.654380000000001,0.0,,,1.51586,0.0,1.2480799999999999,0.0,25.8815,0.0
2012-01-09,1264.25,0.0,5.9984,0.0,12384.0,0.0,1.03067,0.0,3.5119,0.0,0.79351,0.0,1.05079,0.0,8.803460000000001,0.0,0.80893,0.0,1.0195100000000001,0.0,2286.0,0.0,4127.0,0.0,1.28935,0.0,1531.37,0.0,8423.0,0.0,315.725,0.0,101.75,0.0,59.53,0.0,20.1545,0.0,1.86696,0.0,1281.38,0.0,1.46653,0.0,13.66,0.0,8.12963,0.0,60.928,0.0,0.92922,0.0,5.817419999999999,0.0,76.79,0.0,79.144,0.0,1.2112399999999999,0.0,0.9766299999999999,0.0,1615.88,0.0,1.94904,0.0,0.7518600000000001,0.0,112.78,0.0,1.2984,0.0,1567.65,0.0,118.844,0.0,7.4354,0.0,0.94757,0.0,1.3029899999999999,0.0,4.49295,0.0,1.60995,0.0,81.025,0.0,1043.88,0.0,18988.0,0.0,75.299,0.0,1.27799,0.0,6048.5,0.0,98.143,0.0,9.433,0.0,2.38675,0.0,7.76805,0.0,6.8876800000000005,0.0,247.01,0.0,2358.88,0.0,1.54759,0.0,29.136,0.0,1.57785,0.0,0.82562,0.0,3140.0,0.0,7.666939999999999,0.0,5592.25,0.0,1.5012299999999998,0.0,1.23975,0.0,25.759,0.0
2012-01-10,1284.07,0.0,6.00981,0.0,12361.0,0.0,1.0283799999999998,0.0,3.49825,0.0,0.7933600000000001,0.0,1.04631,0.0,8.807,0.0,0.80715,0.0,1.0174299999999998,0.0,2340.0,0.0,4158.0,0.0,1.29274,0.0,1556.97,0.0,8433.0,0.0,310.655,0.0,101.85,0.0,59.46,0.0,20.2415,0.0,1.8692400000000002,0.0,1282.63,0.0,1.47064,0.0,13.6482,0.0,8.1198,0.0,61.008,0.0,0.93485,0.0,5.83571,0.0,76.904,0.0,79.09,0.0,1.21258,0.0,0.9784200000000001,0.0,1636.39,0.0,1.94702,0.0,0.7547,0.0,112.94,0.0,1.29577,0.0,1590.89,0.0,118.869,0.0,7.4364,0.0,0.9514299999999999,0.0,1.29643,0.0,4.45715,0.0,1.60544,0.0,80.815,0.0,1058.36,0.0,19014.0,0.0,75.564,0.0,1.27414,0.0,6158.75,0.0,97.994,0.0,9.458,0.0,2.38245,0.0,7.76815,0.0,6.911110000000001,0.0,243.748,0.0,2355.0,0.0,1.5456299999999998,0.0,29.94,0.0,1.57266,0.0,0.82424,0.0,3205.0,0.0,7.658689999999999,0.0,5649.5,0.0,1.50268,0.0,1.23876,0.0,25.796,0.0
2012-01-11,1291.63,0.0,6.03829,0.0,12378.0,0.0,1.0295100000000001,0.0,3.50995,0.0,0.79565,0.0,1.0486,0.0,8.821589999999999,0.0,0.8102699999999999,0.0,1.01844,0.0,2345.0,0.0,4153.0,0.0,1.293,0.0,1564.96,0.0,8360.0,0.0,310.975,0.0,101.44,0.0,59.406,0.0,20.315,0.0,1.85523,0.0,1286.13,0.0,1.45897,0.0,13.6119,0.0,8.08565,0.0,61.138,0.0,0.93506,0.0,5.84696,0.0,76.848,0.0,79.117,0.0,1.2115799999999999,0.0,0.98067,0.0,1642.78,0.0,1.9236099999999998,0.0,0.75783,0.0,112.7,0.0,1.2935,0.0,1595.34,0.0,117.688,0.0,7.4361,0.0,0.9525899999999999,0.0,1.29521,0.0,4.4641,0.0,1.59766,0.0,80.657,0.0,1072.35,0.0,19147.0,0.0,75.428,0.0,1.2716399999999999,0.0,6176.75,0.0,97.729,0.0,9.49,0.0,2.36165,0.0,7.767930000000001,0.0,6.936710000000001,0.0,244.51,0.0,2364.25,0.0,1.53146,0.0,29.964,0.0,1.55986,0.0,0.8301799999999999,0.0,3220.75,0.0,7.679130000000001,0.0,5645.5,0.0,1.48719,0.0,1.23496,0.0,25.8345,0.0
2012-01-12,1278.7,0.0,6.0115300000000005,0.0,12413.0,0.0,1.03179,0.0,3.43822,0.0,0.7913399999999999,0.0,1.0504799999999999,0.0,8.87998,0.0,0.8055399999999999,0.0,1.0181200000000001,0.0,2350.0,0.0,4167.0,0.0,1.28738,0.0,1548.52,0.0,8478.0,0.0,307.94,0.0,100.17,0.0,59.588,0.0,19.9145,0.0,1.85117,0.0,1291.88,0.0,1.4482899999999999,0.0,13.5206,0.0,8.0504,0.0,60.73,0.0,0.92669,0.0,5.7960400000000005,0.0,76.751,0.0,79.193,0.0,1.21096,0.0,0.9737100000000001,0.0,1640.72,0.0,1.938,0.0,0.74674,0.0,111.8,0.0,1.3035,0.0,1589.88,0.0,117.777,0.0,7.43655,0.0,0.94373,0.0,1.30617,0.0,4.41085,0.0,1.62058,0.0,81.31,0.0,1068.87,0.0,19120.0,0.0,75.363,0.0,1.28292,0.0,6223.5,0.0,98.468,0.0,9.513,0.0,2.3753,0.0,7.76783,0.0,6.9212,0.0,239.967,0.0,2380.75,0.0,1.53453,0.0,29.878,0.0,1.56235,0.0,0.83591,0.0,3210.5,0.0,7.71325,0.0,5649.0,0.0,1.48689,0.0,1.24309,0.0,25.55,0.0
2012-01-13,1292.85,0.0,6.05708,0.0,12391.0,0.0,1.03247,0.0,3.47635,0.0,0.79466,0.0,1.0558299999999998,0.0,8.8634,0.0,0.81293,0.0,1.023,0.0,2330.0,0.0,4162.0,0.0,1.2925,0.0,1561.61,0.0,8458.0,0.0,310.425,0.0,99.28,0.0,59.512,0.0,20.194,0.0,1.8619,0.0,1288.5,0.0,1.45801,0.0,13.5963,0.0,8.13,0.0,61.148,0.0,0.9304,0.0,5.86331,0.0,76.954,0.0,79.429,0.0,1.20759,0.0,0.98282,0.0,1639.4,0.0,1.92613,0.0,0.75668,0.0,110.93,0.0,1.29932,0.0,1588.19,0.0,117.869,0.0,7.43535,0.0,0.9518700000000001,0.0,1.2972299999999999,0.0,4.4092,0.0,1.59491,0.0,80.833,0.0,1070.13,0.0,19268.0,0.0,75.206,0.0,1.26803,0.0,6144.25,0.0,97.585,0.0,9.452,0.0,2.36105,0.0,7.76535,0.0,6.9896,0.0,244.725,0.0,2374.38,0.0,1.53168,0.0,29.728,0.0,1.5668,0.0,0.82768,0.0,3192.75,0.0,7.68085,0.0,5590.25,0.0,1.4836200000000002,0.0,1.22827,0.0,25.607,0.0
2012-01-15,1295.96,0.0,6.0704400000000005,0.0,12329.0,0.0,1.02758,0.0,3.49575,0.0,0.79279,0.0,1.05074,0.0,8.86455,0.0,0.81062,0.0,1.02253,0.0,,,4115.0,0.0,1.2928899999999999,0.0,1563.74,0.0,8355.0,0.0,310.895,0.0,99.02,0.0,59.387,0.0,20.214,0.0,1.8649,0.0,1281.13,0.0,1.4603899999999999,0.0,13.62,0.0,8.1799,0.0,60.896,0.0,0.93285,0.0,5.88022,0.0,76.822,0.0,78.943,0.0,1.2066700000000001,0.0,0.9804700000000001,0.0,1638.8,0.0,1.9293799999999999,0.0,0.7563300000000001,0.0,110.64,0.0,1.29577,0.0,1594.5,0.0,117.576,0.0,7.43565,0.0,0.9541700000000001,0.0,1.2929,0.0,4.4204,0.0,1.59428,0.0,80.497,0.0,1070.42,0.0,19016.0,0.0,75.104,0.0,1.26433,0.0,,,97.134,0.0,9.377,0.0,2.3584,0.0,7.76814,0.0,7.01015,0.0,245.845,0.0,2361.88,0.0,1.53046,0.0,29.667,0.0,1.5650600000000001,0.0,0.82596,0.0,,,7.67645,0.0,,,1.48906,0.0,1.2301799999999998,0.0,25.55,0.0
2012-01-16,1302.63,0.0,6.0269900000000005,0.0,12460.0,0.0,1.03805,0.0,3.4605900000000003,0.0,0.79813,0.0,1.05335,0.0,8.84245,0.0,0.8098,0.0,1.01471,0.0,2355.0,0.0,4182.0,0.0,1.28604,0.0,1576.02,0.0,8428.0,0.0,312.48,0.0,100.43,0.0,59.625,0.0,20.1121,0.0,1.8514,0.0,1296.13,0.0,1.46061,0.0,13.5069,0.0,8.0542,0.0,61.226,0.0,0.9364399999999999,0.0,5.84165,0.0,76.718,0.0,79.64,0.0,1.20974,0.0,0.98666,0.0,1658.05,0.0,1.9241400000000002,0.0,0.75855,0.0,111.92,0.0,1.30018,0.0,1596.92,0.0,117.889,0.0,7.43485,0.0,0.9504799999999999,0.0,1.29136,0.0,4.40495,0.0,1.59385,0.0,80.698,0.0,1078.65,0.0,19373.0,0.0,75.583,0.0,1.2725799999999998,0.0,6210.25,0.0,97.636,0.0,9.511,0.0,2.35685,0.0,7.7672300000000005,0.0,6.94757,0.0,245.505,0.0,2391.88,0.0,1.5366600000000001,0.0,30.275,0.0,1.55935,0.0,0.82799,0.0,3228.5,0.0,7.6712,0.0,5617.75,0.0,1.47999,0.0,1.22571,0.0,25.5965,0.0
2012-01-17,1296.17,0.0,6.01598,0.0,12453.0,0.0,1.0399200000000002,0.0,3.41042,0.0,0.80304,0.0,1.05449,0.0,8.8231,0.0,0.81421,0.0,1.01397,0.0,2377.0,0.0,4194.0,0.0,1.28172,0.0,1568.13,0.0,8568.0,0.0,308.94,0.0,101.52,0.0,59.773,0.0,20.038,0.0,1.8408799999999998,0.0,1293.13,0.0,1.45271,0.0,13.41145,0.0,8.0307,0.0,61.545,0.0,0.9328799999999999,0.0,5.81579,0.0,76.651,0.0,79.713,0.0,1.2096799999999999,0.0,0.9839899999999999,0.0,1657.21,0.0,1.9106,0.0,0.75979,0.0,112.03,0.0,1.29455,0.0,1593.17,0.0,117.674,0.0,7.435,0.0,0.9462299999999999,0.0,1.2962,0.0,4.3578,0.0,1.59114,0.0,80.99,0.0,1079.09,0.0,19701.0,0.0,75.57,0.0,1.2782799999999999,0.0,6304.0,0.0,97.984,0.0,9.532,0.0,2.3539,0.0,7.7625399999999996,0.0,6.90163,0.0,241.616,0.0,2398.5,0.0,1.5352,0.0,30.24,0.0,1.55672,0.0,0.83249,0.0,3252.25,0.0,7.6897899999999995,0.0,5624.5,0.0,1.4759,0.0,1.22896,0.0,25.618,0.0
2012-01-18,1293.49,0.0,5.97171,0.0,12511.0,0.0,1.03948,0.0,3.3772,0.0,0.8022,0.0,1.0503200000000001,0.0,8.79205,0.0,0.81043,0.0,1.01029,0.0,2400.0,0.0,4191.0,0.0,1.2776399999999999,0.0,1562.12,0.0,8648.0,0.0,303.26,0.0,101.55,0.0,60.04,0.0,19.835,0.0,1.8309099999999998,0.0,1302.13,0.0,1.44899,0.0,13.31875,0.0,7.9551,0.0,61.559,0.0,0.9291799999999999,0.0,5.7824800000000005,0.0,76.747,0.0,79.782,0.0,1.20764,0.0,0.97616,0.0,1663.43,0.0,1.9222400000000002,0.0,0.7531800000000001,0.0,111.42,0.0,1.29529,0.0,1599.87,0.0,118.418,0.0,7.436,0.0,0.93905,0.0,1.29913,0.0,4.341019999999999,0.0,1.60227,0.0,81.711,0.0,1077.7,0.0,19923.0,0.0,75.937,0.0,1.28579,0.0,6391.25,0.0,98.684,0.0,9.633,0.0,2.35615,0.0,7.76395,0.0,6.8373,0.0,235.78,0.0,2422.63,0.0,1.5429899999999999,0.0,30.532,0.0,1.55898,0.0,0.83319,0.0,3289.5,0.0,7.6789,0.0,5672.25,0.0,1.48395,0.0,1.23672,0.0,25.507,0.0
2012-01-19,1278.0,0.0,5.91354,0.0,12574.0,0.0,1.03998,0.0,3.3207,0.0,0.8014399999999999,0.0,1.05395,0.0,8.753810000000001,0.0,0.81215,0.0,1.0134100000000001,0.0,2431.0,0.0,4205.0,0.0,1.27329,0.0,1544.61,0.0,8755.0,0.0,303.995,0.0,100.82,0.0,60.522,0.0,19.497,0.0,1.82565,0.0,1308.13,0.0,1.4436,0.0,13.24915,0.0,7.9355,0.0,61.786,0.0,0.9196200000000001,0.0,5.73601,0.0,77.1,0.0,80.184,0.0,1.20858,0.0,0.96949,0.0,1656.82,0.0,1.9309900000000002,0.0,0.7470399999999999,0.0,111.93,0.0,1.29706,0.0,1592.81,0.0,119.391,0.0,7.436,0.0,0.93222,0.0,1.31365,0.0,4.3051,0.0,1.61674,0.0,82.693,0.0,1069.6,0.0,20019.0,0.0,76.056,0.0,1.29619,0.0,6414.25,0.0,99.942,0.0,9.702,0.0,2.3673,0.0,7.7622800000000005,0.0,6.75253,0.0,234.475,0.0,2426.38,0.0,1.54851,0.0,30.597,0.0,1.56928,0.0,0.83693,0.0,3327.75,0.0,7.6667,0.0,5701.25,0.0,1.48861,0.0,1.24615,0.0,25.2726,0.0
2012-01-20,1288.27,0.0,5.93088,0.0,12657.0,0.0,1.0483799999999999,0.0,3.33475,0.0,0.80612,0.0,1.0621399999999999,0.0,8.77,0.0,0.81665,0.0,1.0130700000000001,0.0,2436.0,0.0,4211.0,0.0,1.27155,0.0,1560.06,0.0,8770.0,0.0,303.805,0.0,98.36,0.0,60.532,0.0,19.6453,0.0,1.8292,0.0,1311.13,0.0,1.45533,0.0,13.1804,0.0,7.9525,0.0,62.081,0.0,0.92195,0.0,5.7496599999999995,0.0,77.003,0.0,80.734,0.0,1.20845,0.0,0.97955,0.0,1666.27,0.0,1.93062,0.0,0.75313,0.0,110.09,0.0,1.2998299999999998,0.0,1589.09,0.0,119.917,0.0,7.43535,0.0,0.9344299999999999,0.0,1.31002,0.0,4.31225,0.0,1.60324,0.0,82.386,0.0,1069.35,0.0,20185.0,0.0,75.992,0.0,1.29301,0.0,6434.0,0.0,99.575,0.0,9.669,0.0,2.36625,0.0,7.7611,0.0,6.78175,0.0,234.818,0.0,2435.75,0.0,1.55742,0.0,32.143,0.0,1.57792,0.0,0.8302200000000001,0.0,3335.5,0.0,7.67005,0.0,5710.75,0.0,1.4852,0.0,1.2331,0.0,25.4035,0.0
2012-01-22,1295.73,0.0,5.95065,0.0,12631.0,0.0,1.04888,0.0,3.3426099999999996,0.0,0.80715,0.0,1.06266,0.0,8.7755,0.0,0.8177,0.0,1.01311,0.0,,,4195.0,0.0,1.27125,0.0,1564.84,0.0,8760.0,0.0,303.615,0.0,97.99,0.0,60.573,0.0,19.748,0.0,1.8325200000000001,0.0,1306.63,0.0,1.45634,0.0,13.16765,0.0,7.95443,0.0,62.178,0.0,0.92399,0.0,5.76539,0.0,77.039,0.0,80.809,0.0,1.20764,0.0,0.98209,0.0,1671.2,0.0,1.92566,0.0,0.75568,0.0,110.06,0.0,1.2991,0.0,1592.92,0.0,119.817,0.0,7.4353,0.0,0.93635,0.0,1.30645,0.0,4.3078,0.0,1.59695,0.0,82.261,0.0,1074.15,0.0,,,76.022,0.0,1.28949,0.0,,,99.348,0.0,9.674,0.0,2.36395,0.0,7.76088,0.0,6.80135,0.0,235.435,0.0,2429.5,0.0,1.55524,0.0,32.456,0.0,1.57568,0.0,0.829,0.0,,,7.67363,0.0,,,1.4824,0.0,1.22916,0.0,25.4665,0.0
2012-01-23,1286.92,0.0,5.872,0.0,12618.0,0.0,1.04929,0.0,3.29375,0.0,0.80991,0.0,1.05881,0.0,8.783,0.0,0.81715,0.0,1.00906,0.0,2434.0,0.0,4187.0,0.0,1.26775,0.0,1552.93,0.0,8778.0,0.0,300.6,0.0,99.73,0.0,60.719,0.0,19.4835,0.0,1.8187,0.0,1306.63,0.0,1.44307,0.0,13.18025,0.0,7.95338,0.0,62.369,0.0,0.9196799999999999,0.0,5.72039,0.0,77.012,0.0,80.813,0.0,1.20679,0.0,0.97405,0.0,1672.79,0.0,1.91812,0.0,0.75173,0.0,110.77,0.0,1.29528,0.0,1593.91,0.0,119.713,0.0,7.43565,0.0,0.9283100000000001,0.0,1.31154,0.0,4.2814,0.0,1.6042100000000001,0.0,82.945,0.0,1075.77,0.0,,,76.3,0.0,1.29969,0.0,6434.75,0.0,100.099,0.0,9.67,0.0,2.36445,0.0,7.760680000000001,0.0,6.75698,0.0,231.24,0.0,2429.13,0.0,1.55444,0.0,32.278,0.0,1.56854,0.0,0.8360299999999999,0.0,3338.0,0.0,7.6322399999999995,0.0,5742.25,0.0,1.48107,0.0,1.23843,0.0,25.324,0.0
